C18033_001E,C18033_001EA,C18033_001M,C18033_001MA,C18033_002E,C18033_002EA,C18033_002M,C18033_002MA,C18033_003E,C18033_003EA,C18033_003M,C18033_003MA,C18033_004E,C18033_004EA,C18033_004M,C18033_004MA,C18033_005E,C18033_005EA,C18033_005M,C18033_005MA,C18033_006E,C18033_006EA,C18033_006M,C18033_006MA,C18033_007E,C18033_007EA,C18033_007M,C18033_007MA,C18033_008E,C18033_008EA,C18033_008M,C18033_008MA,C18033_009E,C18033_009EA,C18033_009M,C18033_009MA,C18033_010E,C18033_010EA,C18033_010M,C18033_010MA,C18033_011E,C18033_011EA,C18033_011M,C18033_011MA,C18033_012E,C18033_012EA,C18033_012M,C18033_012MA,C18033_013E,C18033_013EA,C18033_013M,C18033_013MA,C18033_014E,C18033_014EA,C18033_014M,C18033_014MA,C18033_015E,C18033_015EA,C18033_015M,C18033_015MA,GEO_ID,NAME,state
8541438,null,5347,null,484387,null,11990,null,232018,null,8684,null,57347,null,4249,null,174671,null,7687,null,252369,null,8103,null,73864,null,4880,null,178505,null,7550,null,8057051,null,13551,null,3906408,null,11135,null,438235,null,14843,null,3468173,null,17172,null,4150643,null,10196,null,587716,null,17411,null,3562927,null,17733,null,0400000US13,Georgia,13
1143019,null,3095,null,57302,null,4009,null,30126,null,2659,null,6718,null,1472,null,23408,null,2572,null,27176,null,2509,null,4904,null,1085,null,22272,null,2197,null,1085717,null,5090,null,531722,null,3888,null,33749,null,3447,null,497973,null,4964,null,553995,null,3000,null,44792,null,3728,null,509203,null,4758,null,0400000US15,Hawaii,15
1346444,null,2309,null,73315,null,4540,null,37293,null,3056,null,6476,null,1313,null,30817,null,2945,null,36022,null,3147,null,9419,null,1374,null,26603,null,2587,null,1273129,null,5103,null,634541,null,4375,null,58650,null,4622,null,575891,null,6081,null,638588,null,3693,null,81631,null,4935,null,556957,null,5277,null,0400000US16,Idaho,16
11651830,null,4113,null,543550,null,11986,null,264921,null,8684,null,63723,null,4457,null,201198,null,8003,null,278629,null,8591,null,76122,null,4385,null,202507,null,6912,null,11108280,null,13359,null,5441096,null,10445,null,515926,null,13690,null,4925170,null,18759,null,5667184,null,9544,null,680266,null,17403,null,4986918,null,20103,null,0400000US17,Illinois,17
5708012,null,3769,null,341099,null,9379,null,170284,null,5671,null,39566,null,2999,null,130718,null,5740,null,170815,null,6182,null,49327,null,3745,null,121488,null,5109,null,5366913,null,9580,null,2624749,null,6136,null,240784,null,9758,null,2383965,null,11662,null,2742164,null,6852,null,336939,null,9785,null,2405225,null,11621,null,0400000US18,Indiana,18
2687485,null,2971,null,154382,null,6465,null,81711,null,4315,null,22201,null,2520,null,59510,null,3541,null,72671,null,4105,null,20680,null,2257,null,51991,null,3312,null,2533103,null,7498,null,1240095,null,5961,null,97157,null,5651,null,1142938,null,8821,null,1293008,null,5273,null,144378,null,6610,null,1148630,null,8266,null,0400000US19,Iowa,19
2484872,null,3251,null,135233,null,5970,null,71293,null,3866,null,16687,null,1865,null,54606,null,3278,null,63940,null,4312,null,17901,null,1989,null,46039,null,3403,null,2349639,null,7337,null,1149106,null,5656,null,101497,null,6244,null,1047609,null,8183,null,1200533,null,4995,null,130275,null,5999,null,1070258,null,7279,null,0400000US20,Kansas,20
3838540,null,3551,null,332574,null,10758,null,165296,null,6591,null,50873,null,4053,null,114423,null,5587,null,167278,null,7151,null,62321,null,4257,null,104957,null,5460,null,3505966,null,10749,null,1691025,null,7425,null,219458,null,10208,null,1471567,null,12321,null,1814941,null,8174,null,302987,null,9978,null,1511954,null,13613,null,0400000US21,Kentucky,21
3864036,null,3555,null,284615,null,8972,null,140280,null,6749,null,40012,null,3247,null,100268,null,5792,null,144335,null,5481,null,50972,null,4078,null,93363,null,5220,null,3579421,null,10119,null,1708144,null,8574,null,233331,null,8699,null,1474813,null,10146,null,1871277,null,7362,null,364078,null,11009,null,1507199,null,13690,null,0400000US22,Louisiana,22
1210181,null,1936,null,91503,null,4814,null,48805,null,3153,null,13100,null,1512,null,35705,null,2834,null,42698,null,3335,null,13405,null,2039,null,29293,null,2498,null,1118678,null,5043,null,537735,null,3730,null,46435,null,3500,null,491300,null,4938,null,580943,null,3772,null,69013,null,4503,null,511930,null,5546,null,0400000US23,Maine,23
5087500,null,2776,null,249850,null,7427,null,124011,null,5274,null,23633,null,2539,null,100378,null,4735,null,125839,null,5119,null,29657,null,3041,null,96182,null,4272,null,4837650,null,7556,null,2307860,null,6935,null,143712,null,10392,null,2164148,null,11738,null,2529790,null,6036,null,216245,null,10462,null,2313545,null,12474,null,0400000US24,Maryland,24
5866464,null,2872,null,323362,null,9636,null,161435,null,6700,null,36779,null,3195,null,124656,null,6226,null,161927,null,6807,null,44599,null,3240,null,117328,null,5963,null,5543102,null,9413,null,2671001,null,7238,null,202012,null,10277,null,2468989,null,11311,null,2872101,null,7108,null,287891,null,10103,null,2584210,null,11352,null,0400000US25,Massachusetts,25
9201828,null,3399,null,619119,null,11762,null,315345,null,9361,null,84345,null,4480,null,231000,null,8269,null,303774,null,7214,null,94370,null,5427,null,209404,null,6593,null,8582709,null,11388,null,4177061,null,10335,null,446517,null,13351,null,3730544,null,16466,null,4405648,null,8238,null,608310,null,14635,null,3797338,null,15357,null,0400000US26,Michigan,26
4715341,null,2598,null,223720,null,6774,null,116106,null,4757,null,24329,null,2450,null,91777,null,4235,null,107614,null,4587,null,29240,null,2926,null,78374,null,3733,null,4491621,null,6803,null,2228764,null,5193,null,162300,null,7751,null,2066464,null,9283,null,2262857,null,5530,null,216465,null,7350,null,2046392,null,8462,null,0400000US27,Minnesota,27
2605021,null,3796,null,225186,null,8579,null,109769,null,5919,null,32392,null,3302,null,77377,null,4931,null,115417,null,5786,null,44763,null,3932,null,70654,null,3703,null,2379835,null,9246,null,1133787,null,7384,null,178720,null,7882,null,955067,null,11227,null,1246048,null,6535,null,254066,null,9381,null,991982,null,10512,null,0400000US28,Mississippi,28
5313092,null,3248,null,351918,null,10228,null,172616,null,6430,null,44409,null,3850,null,128207,null,5432,null,179302,null,6940,null,54126,null,4067,null,125176,null,5926,null,4961174,null,9991,null,2395360,null,7809,null,232062,null,9431,null,2163298,null,12497,null,2565814,null,8036,null,326680,null,8916,null,2239134,null,10705,null,0400000US29,Missouri,29
872754,null,1505,null,53004,null,3451,null,27363,null,2440,null,7856,null,1477,null,19507,null,2194,null,25641,null,2366,null,9569,null,1660,null,16072,null,1990,null,819750,null,3812,null,407108,null,2706,null,45279,null,3950,null,361829,null,4805,null,412642,null,2626,null,56766,null,3856,null,355876,null,4716,null,0400000US30,Montana,30
1587616,null,2525,null,77635,null,3757,null,41383,null,2452,null,10236,null,1555,null,31147,null,2394,null,36252,null,2511,null,11508,null,1810,null,24744,null,1879,null,1509981,null,4272,null,743375,null,3623,null,61353,null,3581,null,682022,null,5236,null,766606,null,3577,null,86711,null,4958,null,679895,null,6069,null,0400000US31,Nebraska,31
2330606,null,2362,null,97231,null,5625,null,51126,null,4084,null,7686,null,1630,null,43440,null,3844,null,46105,null,3631,null,10364,null,1526,null,35741,null,3205,null,2233375,null,5523,null,1121565,null,4181,null,95805,null,7863,null,1025760,null,8276,null,1111810,null,4386,null,126750,null,8176,null,985060,null,9025,null,0400000US32,Nevada,32
1199786,null,1873,null,65732,null,4630,null,33951,null,3068,null,7451,null,1334,null,26500,null,2670,null,31781,null,3048,null,7320,null,1578,null,24461,null,2450,null,1134054,null,5470,null,554269,null,3796,null,28813,null,3547,null,525456,null,5063,null,579785,null,3568,null,38891,null,3740,null,540894,null,5234,null,0400000US33,New Hampshire,33
7951028,null,3414,null,348931,null,8132,null,172178,null,6589,null,31743,null,3507,null,140435,null,6025,null,176753,null,6026,null,39277,null,3612,null,137476,null,5165,null,7602097,null,8500,null,3694730,null,8012,null,233715,null,9912,null,3461015,null,13684,null,3907367,null,6709,null,349754,null,12608,null,3557613,null,13983,null,0400000US34,New Jersey,34
1780391,null,2488,null,112725,null,4817,null,56263,null,3938,null,15196,null,2565,null,41067,null,2965,null,56462,null,3278,null,17678,null,2220,null,38784,null,3065,null,1667666,null,5608,null,814730,null,5398,null,119340,null,6952,null,695390,null,9960,null,852936,null,4589,null,155273,null,8167,null,697663,null,9848,null,0400000US35,New Mexico,35
17575186,null,4834,null,949034,null,15947,null,460562,null,10979,null,133746,null,6993,null,326816,null,8876,null,488472,null,10383,null,164375,null,6735,null,324097,null,8292,null,16626152,null,16284,null,8006792,null,11599,null,847713,null,18780,null,7159079,null,23647,null,8619360,null,12540,null,1171159,null,22609,null,7448201,null,25029,null,0400000US36,New York,36
8131655,null,4605,null,513695,null,12736,null,249983,null,8120,null,60366,null,4859,null,189617,null,6619,null,263712,null,8575,null,77833,null,5050,null,185879,null,8063,null,7617960,null,13903,null,3661336,null,11427,null,398565,null,12492,null,3262771,null,16135,null,3956624,null,9850,null,580803,null,14955,null,3375821,null,17972,null,0400000US37,North Carolina,37
568189,null,1567,null,25231,null,2089,null,13063,null,1422,null,3734,null,884,null,9329,null,1133,null,12168,null,1449,null,4460,null,970,null,7708,null,1115,null,542958,null,2707,null,271518,null,2449,null,24793,null,2569,null,246725,null,3284,null,271440,null,2275,null,33918,null,2696,null,237522,null,3465,null,0400000US38,North Dakota,38
10415156,null,4113,null,672115,null,15832,null,334275,null,9354,null,88487,null,5070,null,245788,null,7973,null,337840,null,10250,null,102571,null,6268,null,235269,null,7745,null,9743041,null,16578,null,4705104,null,9942,null,456333,null,12518,null,4248771,null,15180,null,5037937,null,11413,null,654365,null,14092,null,4383572,null,18763,null,0400000US39,Ohio,39
3227304,null,4162,null,231958,null,8501,null,113705,null,5585,null,32463,null,2999,null,81242,null,4367,null,118253,null,5421,null,38232,null,2891,null,80021,null,4569,null,2995346,null,9110,null,1458267,null,7079,null,176488,null,8016,null,1281779,null,9203,null,1537079,null,6375,null,238626,null,7658,null,1298453,null,9739,null,0400000US40,Oklahoma,40
3437658,null,2574,null,229055,null,8554,null,110664,null,5102,null,25124,null,2502,null,85540,null,5068,null,118391,null,5540,null,34483,null,3160,null,83908,null,4840,null,3208603,null,8106,null,1583366,null,5883,null,163093,null,8686,null,1420273,null,10308,null,1625237,null,6606,null,206087,null,9695,null,1419150,null,12645,null,0400000US41,Oregon,41
11271005,null,4187,null,693719,null,14783,null,342854,null,8829,null,85561,null,4131,null,257293,null,8038,null,350865,null,10136,null,105524,null,5318,null,245341,null,8314,null,10577286,null,15109,null,5103370,null,10081,null,431666,null,14236,null,4671704,null,17015,null,5473916,null,11240,null,632152,null,17511,null,4841764,null,19998,null,0400000US42,Pennsylvania,42
955119,null,1386,null,59645,null,4481,null,28431,null,2862,null,7091,null,1467,null,21340,null,2403,null,31214,null,2793,null,9199,null,1718,null,22015,null,2607,null,895474,null,4662,null,430616,null,3329,null,39673,null,4608,null,390943,null,5244,null,464858,null,3914,null,53597,null,4881,null,411261,null,5873,null,0400000US44,Rhode Island,44
3963085,null,3671,null,255607,null,7320,null,122654,null,5960,null,29860,null,3147,null,92794,null,5199,null,132953,null,4771,null,42319,null,3560,null,90634,null,4438,null,3707478,null,8322,null,1770909,null,7882,null,200232,null,8634,null,1570677,null,10185,null,1936569,null,5741,null,294567,null,10618,null,1642002,null,12405,null,0400000US45,South Carolina,45
711291,null,1343,null,37562,null,3438,null,20421,null,2275,null,4905,null,1311,null,15516,null,1783,null,17141,null,1904,null,4852,null,907,null,12289,null,1745,null,673729,null,3718,null,331607,null,3129,null,34279,null,3111,null,297328,null,3655,null,342122,null,2635,null,44199,null,3135,null,297923,null,3706,null,0400000US46,South Dakota,46
5585803,null,4205,null,426060,null,10152,null,209919,null,7197,null,57813,null,4662,null,152106,null,6110,null,216141,null,7239,null,78719,null,5369,null,137422,null,5676,null,5159743,null,10600,null,2493241,null,8020,null,292897,null,12560,null,2200344,null,15853,null,2666502,null,8319,null,410970,null,13340,null,2255532,null,14554,null,0400000US47,Tennessee,47
21272257,null,7745,null,1183815,null,18522,null,571026,null,11753,null,141905,null,7182,null,429121,null,10992,null,612789,null,12768,null,193858,null,8633,null,418931,null,10457,null,20088442,null,20122,null,9894533,null,15544,null,1251523,null,21843,null,8643010,null,22487,null,10193909,null,15335,null,1681056,null,25503,null,8512853,null,29735,null,0400000US48,Texas,48
2346029,null,2596,null,115478,null,5522,null,56423,null,4067,null,9234,null,1371,null,47189,null,3704,null,59055,null,3472,null,14739,null,2247,null,44316,null,3232,null,2230551,null,6053,null,1120393,null,5175,null,87414,null,5376,null,1032979,null,6790,null,1110158,null,3823,null,108190,null,6975,null,1001968,null,8033,null,0400000US49,Utah,49
567891,null,1107,null,38001,null,3035,null,19894,null,1922,null,3791,null,881,null,16103,null,1847,null,18107,null,2028,null,5213,null,1024,null,12894,null,1702,null,529890,null,3312,null,257991,null,2472,null,19360,null,2670,null,238631,null,3128,null,271899,null,2273,null,27280,null,2631,null,244619,null,3655,null,0400000US50,Vermont,50
6891479,null,5775,null,351331,null,9575,null,175300,null,6498,null,36067,null,3509,null,139233,null,6055,null,176031,null,6364,null,39430,null,3800,null,136601,null,5291,null,6540148,null,11755,null,3145104,null,10843,null,236967,null,11863,null,2908137,null,14376,null,3395044,null,9359,null,357355,null,11256,null,3037689,null,13891,null,0400000US51,Virginia,51
5896213,null,4331,null,384222,null,11737,null,193474,null,7708,null,49321,null,4658,null,144153,null,6009,null,190748,null,7542,null,57374,null,4135,null,133374,null,5756,null,5511991,null,12875,null,2716166,null,8925,null,236355,null,9878,null,2479811,null,13213,null,2795825,null,8421,null,307929,null,9295,null,2487896,null,11748,null,0400000US53,Washington,53
1659744,null,2027,null,153165,null,6058,null,77386,null,4395,null,23093,null,2254,null,54293,null,3971,null,75779,null,3626,null,25883,null,2562,null,49896,null,3020,null,1506579,null,6709,null,731058,null,5501,null,94129,null,5286,null,636929,null,7063,null,775521,null,4437,null,125535,null,6268,null,649986,null,7253,null,0400000US54,West Virginia,54
5091836,null,3055,null,264451,null,7138,null,135458,null,5544,null,30622,null,2930,null,104836,null,4426,null,128993,null,4566,null,36206,null,2916,null,92787,null,4153,null,4827385,null,7840,null,2381342,null,6933,null,198246,null,7815,null,2183096,null,10216,null,2446043,null,6546,null,264465,null,9461,null,2181578,null,11292,null,0400000US55,Wisconsin,55
471659,null,1422,null,26780,null,3042,null,13864,null,1716,null,2480,null,859,null,11384,null,1392,null,12916,null,2256,null,3637,null,1338,null,9279,null,1646,null,444879,null,3398,null,225508,null,2336,null,13449,null,2318,null,212059,null,3310,null,219371,null,2740,null,19747,null,3101,null,199624,null,3777,null,0400000US56,Wyoming,56
3638442,null,3893,null,395015,null,10332,null,199889,null,6266,null,117007,null,5873,null,82882,null,3994,null,195126,null,6652,null,115370,null,5801,null,79756,null,3586,null,3243427,null,10486,null,1530906,null,6405,null,629902,null,11722,null,901004,null,13028,null,1712521,null,7078,null,766294,null,13052,null,946227,null,14012,null,0400000US72,Puerto Rico,72
