B18003_001E,B18003_001EA,B18003_001M,B18003_001MA,B18003_002E,B18003_002EA,B18003_002M,B18003_002MA,B18003_003E,B18003_003EA,B18003_003M,B18003_003MA,B18003_004E,B18003_004EA,B18003_004M,B18003_004MA,B18003_005E,B18003_005EA,B18003_005M,B18003_005MA,B18003_006E,B18003_006EA,B18003_006M,B18003_006MA,B18003_007E,B18003_007EA,B18003_007M,B18003_007MA,B18003_008E,B18003_008EA,B18003_008M,B18003_008MA,B18003_009E,B18003_009EA,B18003_009M,B18003_009MA,B18003_010E,B18003_010EA,B18003_010M,B18003_010MA,B18003_011E,B18003_011EA,B18003_011M,B18003_011MA,B18003_012E,B18003_012EA,B18003_012M,B18003_012MA,B18003_013E,B18003_013EA,B18003_013M,B18003_013MA,B18003_014E,B18003_014EA,B18003_014M,B18003_014MA,B18003_015E,B18003_015EA,B18003_015M,B18003_015MA,B18003_016E,B18003_016EA,B18003_016M,B18003_016MA,B18003_017E,B18003_017EA,B18003_017M,B18003_017MA,B18003_018E,B18003_018EA,B18003_018M,B18003_018MA,B18003_019E,B18003_019EA,B18003_019M,B18003_019MA,B18003_020E,B18003_020EA,B18003_020M,B18003_020MA,B18003_021E,B18003_021EA,B18003_021M,B18003_021MA,B18003_022E,B18003_022EA,B18003_022M,B18003_022MA,B18003_023E,B18003_023EA,B18003_023M,B18003_023MA,B18003_024E,B18003_024EA,B18003_024M,B18003_024MA,B18003_025E,B18003_025EA,B18003_025M,B18003_025MA,B18003_026E,B18003_026EA,B18003_026M,B18003_026MA,B18003_027E,B18003_027EA,B18003_027M,B18003_027MA,B18003_028E,B18003_028EA,B18003_028M,B18003_028MA,B18003_029E,B18003_029EA,B18003_029M,B18003_029MA,B18003_030E,B18003_030EA,B18003_030M,B18003_030MA,B18003_031E,B18003_031EA,B18003_031M,B18003_031MA,B18003_032E,B18003_032EA,B18003_032M,B18003_032MA,B18003_033E,B18003_033EA,B18003_033M,B18003_033MA,GEO_ID,NAME,state
10548774,null,3067,null,5109610,null,4666,null,859103,null,3792,null,11341,null,1899,null,847762,null,4209,null,421100,null,6590,null,4963,null,1003,null,416137,null,6512,null,3213917,null,5809,null,111387,null,5178,null,3102530,null,7594,null,350384,null,1714,null,37248,null,2738,null,313136,null,3148,null,265106,null,2172,null,64703,null,3369,null,200403,null,4053,null,5439164,null,4188,null,819641,null,4016,null,7728,null,1472,null,811913,null,4302,null,407140,null,5492,null,4517,null,976,null,402623,null,5521,null,3363594,null,5794,null,81799,null,3924,null,3281795,null,7080,null,421573,null,2219,null,29720,null,2682,null,391853,null,3539,null,427216,null,2658,null,92581,null,3767,null,334635,null,4323,null,0400000US39,Ohio,39
3266414,null,3145,null,1591233,null,3670,null,276636,null,3091,null,4124,null,1235,null,272512,null,3192,null,129265,null,4239,null,1753,null,574,null,127512,null,4162,null,991802,null,4467,null,55073,null,3856,null,936729,null,5851,null,112842,null,1282,null,18952,null,1569,null,93890,null,2187,null,80688,null,1301,null,25236,null,1535,null,55452,null,1753,null,1675181,null,3046,null,261763,null,2754,null,3159,null,873,null,258604,null,2716,null,121841,null,4259,null,2002,null,661,null,119839,null,4477,null,1030053,null,3915,null,38492,null,3089,null,991561,null,4736,null,135749,null,1501,null,13287,null,1475,null,122462,null,1993,null,125775,null,1676,null,31037,null,2187,null,94738,null,2507,null,0400000US40,Oklahoma,40
3468683,null,1641,null,1708927,null,3471,null,269856,null,2673,null,2595,null,833,null,267261,null,2685,null,123287,null,4133,null,1671,null,643,null,121616,null,4094,null,1106144,null,3737,null,45685,null,3451,null,1060459,null,4669,null,117645,null,1580,null,15328,null,1181,null,102317,null,1932,null,91995,null,1477,null,26731,null,2017,null,65264,null,1959,null,1759756,null,3265,null,254187,null,3038,null,2905,null,696,null,251282,null,3003,null,121785,null,4038,null,2331,null,770,null,119454,null,4040,null,1118987,null,4179,null,30631,null,3509,null,1088356,null,5206,null,130306,null,1504,null,8981,null,1424,null,121325,null,1876,null,134491,null,1507,null,33091,null,2278,null,101400,null,2746,null,0400000US41,Oregon,41
11470126,null,2902,null,5537329,null,5108,null,872645,null,4050,null,9161,null,1301,null,863484,null,4110,null,462760,null,5964,null,8182,null,2025,null,454578,null,5921,null,3461859,null,5864,null,115180,null,5959,null,3346679,null,7895,null,400250,null,2247,null,39472,null,2299,null,360778,null,2982,null,339815,null,2589,null,80011,null,3394,null,259804,null,3813,null,5932797,null,4225,null,832530,null,3520,null,8773,null,1641,null,823757,null,3666,null,446395,null,5549,null,6390,null,1655,null,440005,null,5501,null,3610522,null,5871,null,87797,null,4636,null,3522725,null,6992,null,481446,null,2480,null,33373,null,2280,null,448073,null,3480,null,561904,null,2990,null,112873,null,3832,null,449031,null,4435,null,0400000US42,Pennsylvania,42
979664,null,1068,null,470211,null,1923,null,71951,null,1440,null,1375,null,662,null,70576,null,1584,null,43336,null,2009,null,594,null,396,null,42742,null,2005,null,298637,null,1778,null,9478,null,1680,null,289159,null,2160,null,30414,null,683,null,3106,null,749,null,27308,null,956,null,25873,null,1050,null,5352,null,1027,null,20521,null,1098,null,509453,null,1982,null,71433,null,1561,null,524,null,301,null,70909,null,1558,null,42935,null,2322,null,349,null,330,null,42586,null,2400,null,314172,null,2166,null,7310,null,1628,null,306862,null,2797,null,36899,null,679,null,3402,null,911,null,33497,null,1221,null,44014,null,982,null,9493,null,1370,null,34521,null,1414,null,0400000US44,Rhode Island,44
4013102,null,2862,null,1914251,null,4296,null,323301,null,3095,null,3176,null,1001,null,320125,null,3212,null,159985,null,5410,null,2036,null,890,null,157949,null,5325,null,1195961,null,5832,null,45878,null,3993,null,1150083,null,6939,null,142063,null,2056,null,17846,null,1721,null,124217,null,2056,null,92941,null,1788,null,24839,null,2015,null,68102,null,2362,null,2098851,null,3591,null,314130,null,3117,null,2422,null,1000,null,311708,null,3455,null,160185,null,4468,null,1322,null,712,null,158863,null,4463,null,1308317,null,4245,null,41298,null,3271,null,1267019,null,5098,null,165905,null,1737,null,14344,null,1510,null,151561,null,1974,null,150314,null,1441,null,35173,null,2250,null,115141,null,2452,null,0400000US45,South Carolina,45
722441,null,1208,null,357082,null,2054,null,60211,null,1422,null,353,null,217,null,59858,null,1445,null,29341,null,2092,null,388,null,338,null,28953,null,2069,null,221233,null,2008,null,8153,null,1280,null,213080,null,1998,null,25450,null,859,null,3342,null,663,null,22108,null,828,null,20847,null,805,null,5729,null,729,null,15118,null,873,null,365359,null,1679,null,56620,null,1274,null,539,null,258,null,56081,null,1241,null,32327,null,1876,null,121,null,145,null,32206,null,1886,null,217459,null,1799,null,5547,null,980,null,211912,null,2132,null,27257,null,658,null,1520,null,457,null,25737,null,726,null,31696,null,725,null,7713,null,1146,null,23983,null,1179,null,0400000US46,South Dakota,46
5648756,null,2865,null,2733391,null,4195,null,453544,null,3609,null,5157,null,1150,null,448387,null,3743,null,213365,null,5087,null,2635,null,834,null,210730,null,5037,null,1745057,null,6411,null,86227,null,5004,null,1658830,null,7655,null,194347,null,1699,null,30819,null,2485,null,163528,null,2646,null,127078,null,1442,null,37814,null,2089,null,89264,null,2459,null,2915365,null,4014,null,434367,null,3258,null,4413,null,1190,null,429954,null,3285,null,209238,null,5059,null,2414,null,747,null,206824,null,5126,null,1834560,null,5158,null,57411,null,3784,null,1777149,null,6391,null,231475,null,1563,null,23452,null,2006,null,208023,null,2545,null,205725,null,1555,null,51436,null,3158,null,154289,null,3157,null,0400000US47,Tennessee,47
21445227,null,5583,null,10551081,null,8295,null,2002226,null,7366,null,28314,null,2843,null,1973912,null,7773,null,896274,null,10388,null,13650,null,1955,null,882624,null,10782,null,6669390,null,9796,null,243985,null,9190,null,6425405,null,12732,null,578919,null,3278,null,83958,null,4088,null,494961,null,4761,null,404272,null,3039,null,113516,null,3307,null,290756,null,3927,null,10894146,null,7154,null,1922623,null,7692,null,24754,null,3047,null,1897869,null,8407,null,856420,null,10347,null,13532,null,2184,null,842888,null,10266,null,6808436,null,9368,null,189178,null,7297,null,6619258,null,11689,null,681875,null,3575,null,66390,null,4057,null,615485,null,5176,null,624792,null,3230,null,154302,null,5343,null,470490,null,5585,null,0400000US48,Texas,48
2365100,null,2039,null,1185486,null,2949,null,248195,null,2563,null,3197,null,1018,null,244998,null,2784,null,107410,null,4288,null,1945,null,737,null,105465,null,4270,null,728267,null,3693,null,21964,null,2284,null,706303,null,4750,null,57924,null,689,null,6876,null,1028,null,51048,null,1199,null,43690,null,634,null,11956,null,1401,null,31734,null,1462,null,1179614,null,2447,null,231612,null,2210,null,2155,null,809,null,229457,null,2184,null,114462,null,3397,null,1710,null,693,null,112752,null,3416,null,709502,null,3302,null,16609,null,2174,null,692893,null,3841,null,64268,null,694,null,3995,null,799,null,60273,null,989,null,59770,null,724,null,14725,null,1390,null,45045,null,1618,null,0400000US49,Utah,49
582765,null,792,null,285821,null,1408,null,41034,null,1011,null,685,null,347,null,40349,null,1084,null,24626,null,1281,null,331,null,297,null,24295,null,1336,null,184714,null,1554,null,7150,null,1500,null,177564,null,1856,null,20368,null,229,null,2287,null,547,null,18081,null,571,null,15079,null,327,null,3424,null,611,null,11655,null,636,null,296944,null,1266,null,39958,null,1179,null,350,null,211,null,39608,null,1170,null,23657,null,1348,null,211,null,193,null,23446,null,1319,null,188415,null,1208,null,4640,null,958,null,183775,null,1709,null,22382,null,339,null,1838,null,490,null,20544,null,574,null,22532,null,476,null,5149,null,964,null,17383,null,1074,null,0400000US50,Vermont,50
6982475,null,5590,null,3360857,null,7926,null,560847,null,4457,null,5032,null,1083,null,555815,null,4332,null,278147,null,6106,null,3091,null,963,null,275056,null,6252,null,2153336,null,7395,null,58825,null,3976,null,2094511,null,8077,null,223279,null,1973,null,21603,null,2250,null,201676,null,2996,null,145248,null,1878,null,36278,null,2388,null,108970,null,3134,null,3621618,null,6681,null,533181,null,4339,null,4006,null,941,null,529175,null,4185,null,277338,null,6257,null,2839,null,932,null,274499,null,6244,null,2310114,null,7057,null,45585,null,3465,null,2264529,null,7778,null,260902,null,2425,null,18393,null,2335,null,242509,null,3124,null,240083,null,2639,null,51706,null,2704,null,188377,null,3642,null,0400000US51,Virginia,51
5946654,null,3104,null,2933634,null,4541,null,477604,null,3221,null,7060,null,1312,null,470544,null,3573,null,227328,null,5489,null,4345,null,1400,null,222983,null,5517,null,1904347,null,5493,null,83614,null,5647,null,1820733,null,7710,null,186599,null,1393,null,26559,null,2194,null,160040,null,2395,null,137756,null,1331,null,37206,null,2518,null,100550,null,2807,null,3013020,null,3448,null,452405,null,2860,null,3898,null,1014,null,448507,null,3006,null,213235,null,5316,null,4357,null,1299,null,208878,null,5128,null,1935609,null,4624,null,53556,null,4091,null,1882053,null,5801,null,204677,null,1679,null,16709,null,1885,null,187968,null,2425,null,207094,null,1789,null,50389,null,3419,null,156705,null,3537,null,0400000US53,Washington,53
1682288,null,1584,null,819803,null,2647,null,122158,null,2005,null,1998,null,644,null,120160,null,2099,null,62314,null,2980,null,1526,null,711,null,60788,null,2976,null,518678,null,3017,null,35127,null,3194,null,483551,null,4656,null,66955,null,684,null,10606,null,1211,null,56349,null,1348,null,49698,null,802,null,16529,null,1531,null,33169,null,1507,null,862485,null,2521,null,114355,null,1985,null,1468,null,648,null,112887,null,2007,null,61338,null,2986,null,1129,null,554,null,60209,null,3112,null,533781,null,2862,null,21635,null,2164,null,512146,null,3717,null,77124,null,833,null,10296,null,1289,null,66828,null,1541,null,75887,null,1117,null,19311,null,1347,null,56576,null,1686,null,0400000US54,West Virginia,54
5158628,null,1862,null,2548913,null,3156,null,407599,null,3318,null,3899,null,867,null,403700,null,3520,null,209274,null,5231,null,1742,null,554,null,207532,null,5258,null,1629718,null,5488,null,49083,null,3322,null,1580635,null,6535,null,168118,null,821,null,16080,null,1459,null,152038,null,1621,null,134204,null,1084,null,28920,null,1951,null,105284,null,1990,null,2609715,null,2701,null,391453,null,2633,null,2792,null,849,null,388661,null,2776,null,196318,null,4446,null,1925,null,800,null,194393,null,4606,null,1622548,null,3767,null,32862,null,3047,null,1589686,null,4546,null,190378,null,991,null,11186,null,1484,null,179192,null,1806,null,209018,null,1300,null,39390,null,2239,null,169628,null,2297,null,0400000US55,Wisconsin,55
476916,null,1253,null,241998,null,1738,null,39604,null,1650,null,928,null,525,null,38676,null,1613,null,18340,null,1945,null,280,null,351,null,18060,null,1934,null,156558,null,2678,null,9388,null,1471,null,147170,null,2904,null,16447,null,608,null,1797,null,556,null,14650,null,826,null,11049,null,329,null,3876,null,710,null,7173,null,733,null,234918,null,1544,null,34813,null,1147,null,756,null,570,null,34057,null,1388,null,17483,null,1654,null,553,null,399,null,16930,null,1672,null,150553,null,1548,null,3001,null,787,null,147552,null,1819,null,16817,null,521,null,1587,null,507,null,15230,null,740,null,15252,null,479,null,3237,null,730,null,12015,null,793,null,0400000US56,Wyoming,56
3670864,null,560,null,1747247,null,1548,null,323447,null,2084,null,9161,null,1528,null,314286,null,2319,null,154979,null,3846,null,4082,null,769,null,150897,null,3717,null,1046478,null,3143,null,71487,null,3980,null,974991,null,4748,null,131707,null,532,null,27251,null,2092,null,104456,null,2172,null,90636,null,624,null,34559,null,1892,null,56077,null,1942,null,1923617,null,1391,null,311333,null,2336,null,7972,null,1347,null,303361,null,2819,null,151138,null,4042,null,4325,null,1022,null,146813,null,4091,null,1168073,null,3073,null,75887,null,4242,null,1092186,null,5510,null,160957,null,679,null,32494,null,2255,null,128463,null,2278,null,132116,null,637,null,48769,null,2271,null,83347,null,2343,null,0400000US72,Puerto Rico,72
