C17019_001E,C17019_001EA,C17019_001M,C17019_001MA,C17019_002E,C17019_002EA,C17019_002M,C17019_002MA,C17019_003E,C17019_003EA,C17019_003M,C17019_003MA,C17019_004E,C17019_004EA,C17019_004M,C17019_004MA,C17019_005E,C17019_005EA,C17019_005M,C17019_005MA,C17019_006E,C17019_006EA,C17019_006M,C17019_006MA,C17019_007E,C17019_007EA,C17019_007M,C17019_007MA,GEO_ID,NAME,state
1662403,null,13308,null,145114,null,5167,null,48926,null,3560,null,96188,null,4640,null,1517289,null,13135,null,1272336,null,12546,null,244953,null,6777,null,0400000US18,Indiana,18
794320,null,8485,null,58433,null,3338,null,22823,null,2092,null,35610,null,2540,null,735887,null,8721,null,640145,null,8464,null,95742,null,4438,null,0400000US19,Iowa,19
728136,null,8195,null,55909,null,3459,null,22724,null,1703,null,33185,null,3115,null,672227,null,7896,null,552386,null,7570,null,119841,null,4663,null,0400000US20,Kansas,20
1114146,null,13621,null,147361,null,6252,null,59491,null,4184,null,87870,null,4799,null,966785,null,13798,null,798421,null,11904,null,168364,null,7418,null,0400000US21,Kentucky,21
1080025,null,10940,null,157982,null,5488,null,61461,null,4261,null,96521,null,4344,null,922043,null,11204,null,747019,null,10517,null,175024,null,6655,null,0400000US22,Louisiana,22
355547,null,6511,null,27922,null,2480,null,12507,null,1680,null,15415,null,2181,null,327625,null,6225,null,282716,null,5579,null,44909,null,3267,null,0400000US23,Maine,23
1392247,null,11564,null,75748,null,4819,null,23072,null,2398,null,52676,null,3832,null,1316499,null,11844,null,1056498,null,10976,null,260001,null,8282,null,0400000US24,Maryland,24
1561198,null,13396,null,113300,null,6201,null,24332,null,2441,null,88968,null,5417,null,1447898,null,12396,null,1159660,null,12027,null,288238,null,8001,null,0400000US25,Massachusetts,25
2560681,null,14089,null,257488,null,7689,null,102459,null,4713,null,155029,null,5824,null,2303193,null,13485,null,2009147,null,13813,null,294046,null,7297,null,0400000US26,Michigan,26
1353390,null,9195,null,87456,null,3998,null,32803,null,2658,null,54653,null,3472,null,1265934,null,9347,null,1114699,null,9119,null,151235,null,5153,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,55935,null,3681,null,66752,null,4491,null,631110,null,8813,null,515837,null,9493,null,115273,null,5027,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,51547,null,2870,null,94230,null,4602,null,1388497,null,12337,null,1164227,null,12141,null,224270,null,6893,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,9392,null,1600,null,14042,null,1793,null,217293,null,4367,null,178848,null,3800,null,38445,null,2860,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,11477,null,1164,null,26101,null,2341,null,421925,null,5888,null,347481,null,5432,null,74444,null,3679,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,13286,null,1724,null,34021,null,3703,null,584413,null,8030,null,407158,null,8656,null,177255,null,7373,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,6252,null,1166,null,9310,null,1588,null,326360,null,5865,null,279735,null,5698,null,46625,null,3608,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,37327,null,3195,null,101030,null,5409,null,2046967,null,14608,null,1591956,null,13180,null,455011,null,11003,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,32580,null,3021,null,36097,null,3104,null,413866,null,7934,null,336030,null,7246,null,77836,null,4142,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,91025,null,4170,null,382885,null,10162,null,4120913,null,20967,null,2861800,null,19098,null,1259113,null,15709,null,0400000US36,New York,36
2366894,null,16505,null,251674,null,8359,null,87841,null,4532,null,163833,null,7137,null,2115220,null,15675,null,1694784,null,15824,null,420436,null,11104,null,0400000US37,North Carolina,37
168128,null,3882,null,12566,null,1453,null,5334,null,899,null,7232,null,1215,null,155562,null,3641,null,129306,null,3412,null,26256,null,2567,null,0400000US38,North Dakota,38
2962303,null,17567,null,287115,null,7874,null,84580,null,4190,null,202535,null,7645,null,2675188,null,17667,null,2229841,null,14493,null,445347,null,12266,null,0400000US39,Ohio,39
936378,null,8406,null,111086,null,4953,null,41885,null,2980,null,69201,null,4078,null,825292,null,7898,null,666882,null,7768,null,158410,null,5641,null,0400000US40,Oklahoma,40
940771,null,9074,null,83438,null,4839,null,26295,null,2464,null,57143,null,4128,null,857333,null,9321,null,667787,null,9134,null,189546,null,6112,null,0400000US41,Oregon,41
3198199,null,17145,null,258806,null,8346,null,98010,null,5140,null,160796,null,6730,null,2939393,null,15164,null,2488006,null,13758,null,451387,null,9104,null,0400000US42,Pennsylvania,42
253941,null,4954,null,21109,null,2539,null,4131,null,950,null,16978,null,2408,null,232832,null,5302,null,184215,null,4616,null,48617,null,3352,null,0400000US44,Rhode Island,44
1152062,null,12427,null,128562,null,5690,null,51660,null,3367,null,76902,null,4969,null,1023500,null,11323,null,828158,null,11796,null,195342,null,6937,null,0400000US45,South Carolina,45
205206,null,4366,null,18168,null,2044,null,5665,null,968,null,12503,null,1724,null,187038,null,3686,null,153943,null,3310,null,33095,null,2710,null,0400000US46,South Dakota,46
1606220,null,14373,null,192337,null,6650,null,71359,null,4427,null,120978,null,5812,null,1413883,null,13469,null,1167273,null,12926,null,246610,null,8608,null,0400000US47,Tennessee,47
5790823,null,26730,null,738340,null,11904,null,282505,null,8343,null,455835,null,10903,null,5052483,null,25570,null,3918798,null,25806,null,1133685,null,17648,null,0400000US48,Texas,48
629901,null,7327,null,43157,null,3140,null,15533,null,1721,null,27624,null,2689,null,586744,null,6937,null,472241,null,6196,null,114503,null,4986,null,0400000US49,Utah,49
163979,null,3747,null,10569,null,1330,null,3794,null,761,null,6775,null,1092,null,153410,null,3754,null,128853,null,3597,null,24557,null,2472,null,0400000US50,Vermont,50
1964204,null,15049,null,139767,null,6679,null,47796,null,3819,null,91971,null,4948,null,1824437,null,15320,null,1450844,null,14758,null,373593,null,10136,null,0400000US51,Virginia,51
1619537,null,11679,null,126980,null,5334,null,38524,null,3225,null,88456,null,4723,null,1492557,null,11661,null,1180433,null,10459,null,312124,null,7931,null,0400000US53,Washington,53
491383,null,7377,null,63645,null,3445,null,32597,null,2634,null,31048,null,2931,null,427738,null,7369,null,366635,null,7375,null,61103,null,3627,null,0400000US54,West Virginia,54
1461841,null,11443,null,104480,null,4158,null,34860,null,2165,null,69620,null,3624,null,1357361,null,11868,null,1138179,null,10543,null,219182,null,6496,null,0400000US55,Wisconsin,55
135066,null,3714,null,7015,null,1484,null,3214,null,993,null,3801,null,1190,null,128051,null,3463,null,101352,null,3202,null,26699,null,2715,null,0400000US56,Wyoming,56
898030,null,9219,null,372088,null,6978,null,231011,null,5747,null,141077,null,4691,null,525942,null,8763,null,455005,null,9011,null,70937,null,3731,null,0400000US72,Puerto Rico,72
