B99192_001E,B99192_001EA,B99192_002E,B99192_002EA,B99192_003E,B99192_003EA,B99192_004E,B99192_004EA,B99192_005E,B99192_005EA,B99192_006E,B99192_006EA,B99192_007E,B99192_007EA,B99192_008E,B99192_008EA,GEO_ID,NAME,state
543952,null,434223,null,6748,null,12877,null,11276,null,11964,null,23668,null,43196,null,0400000US23,Maine,23
2082458,null,1574813,null,34935,null,59575,null,41024,null,58031,null,91440,null,222640,null,0400000US24,Maryland,24
2449133,null,1732117,null,43981,null,71445,null,50166,null,73130,null,125719,null,352575,null,0400000US25,Massachusetts,25
3849007,null,2915514,null,67505,null,105291,null,69896,null,93465,null,155627,null,441709,null,0400000US26,Michigan,26
2062681,null,1645094,null,31727,null,52882,null,34828,null,46555,null,83176,null,168419,null,0400000US27,Minnesota,27
1080039,null,779838,null,17568,null,26909,null,21617,null,31783,null,61168,null,141156,null,0400000US28,Mississippi,28
2309626,null,1747356,null,30912,null,56390,null,44500,null,59461,null,101828,null,269179,null,0400000US29,Missouri,29
371954,null,287499,null,4874,null,9548,null,7403,null,11494,null,16598,null,34538,null,0400000US30,Montana,30
699728,null,548876,null,10194,null,18801,null,13425,null,19076,null,30349,null,59007,null,0400000US31,Nebraska,31
954067,null,726573,null,13778,null,19508,null,16048,null,25972,null,42021,null,110167,null,0400000US32,Nevada,32
501505,null,370118,null,7161,null,15326,null,11109,null,14084,null,25120,null,58587,null,0400000US33,New Hampshire,33
3149910,null,2256573,null,59446,null,91861,null,66401,null,92503,null,149333,null,433793,null,0400000US34,New Jersey,34
734847,null,566526,null,7865,null,15592,null,13427,null,17633,null,34908,null,78896,null,0400000US35,New Mexico,35
7099940,null,4963029,null,132757,null,198676,null,142559,null,220644,null,366661,null,1075614,null,0400000US36,New York,36
3540875,null,2647472,null,56010,null,79650,null,63772,null,94897,null,163618,null,435456,null,0400000US37,North Carolina,37
271724,null,207853,null,3468,null,6677,null,4315,null,7586,null,11697,null,30128,null,0400000US38,North Dakota,38
4505995,null,3522195,null,69312,null,106768,null,75713,null,104880,null,173617,null,453510,null,0400000US39,Ohio,39
1399932,null,1070608,null,18249,null,37623,null,23385,null,37016,null,60372,null,152679,null,0400000US40,Oklahoma,40
1471965,null,1154785,null,20335,null,31523,null,25401,null,38105,null,62524,null,139292,null,0400000US41,Oregon,41
4873482,null,3626202,null,77560,null,126651,null,93181,null,129687,null,210204,null,609997,null,0400000US42,Pennsylvania,42
402538,null,277324,null,8401,null,14005,null,10304,null,12593,null,19211,null,60700,null,0400000US44,Rhode Island,44
1702564,null,1180476,null,28110,null,39161,null,29846,null,48375,null,89285,null,287311,null,0400000US45,South Carolina,45
312912,null,246853,null,3907,null,8469,null,5866,null,7140,null,14577,null,26100,null,0400000US46,South Dakota,46
2407765,null,1768285,null,39291,null,60934,null,41611,null,67428,null,106503,null,323713,null,0400000US47,Tennessee,47
8244022,null,6153994,null,125068,null,189236,null,146270,null,214013,null,369734,null,1045707,null,0400000US48,Texas,48
835320,null,646829,null,12658,null,23065,null,16588,null,21835,null,37792,null,76553,null,0400000US49,Utah,49
252580,null,194459,null,3380,null,7444,null,4841,null,6886,null,11735,null,23835,null,0400000US50,Vermont,50
2932234,null,2200064,null,47966,null,74027,null,50320,null,79529,null,133329,null,346999,null,0400000US51,Virginia,51
2501509,null,1985481,null,35093,null,66119,null,42266,null,54854,null,96246,null,221450,null,0400000US53,Washington,53
733849,null,553341,null,11666,null,18906,null,14241,null,18875,null,26625,null,90195,null,0400000US54,West Virginia,54
2241597,null,1720706,null,33771,null,57589,null,39640,null,54786,null,91425,null,243680,null,0400000US55,Wisconsin,55
206136,null,162713,null,2476,null,4883,null,4395,null,5904,null,10384,null,15381,null,0400000US56,Wyoming,56
1204285,null,967439,null,18651,null,14483,null,18760,null,34171,null,65051,null,85730,null,0400000US72,Puerto Rico,72
