B17023_001E,B17023_001EA,B17023_001M,B17023_001MA,B17023_002E,B17023_002EA,B17023_002M,B17023_002MA,B17023_003E,B17023_003EA,B17023_003M,B17023_003MA,B17023_004E,B17023_004EA,B17023_004M,B17023_004MA,B17023_005E,B17023_005EA,B17023_005M,B17023_005MA,B17023_006E,B17023_006EA,B17023_006M,B17023_006MA,B17023_007E,B17023_007EA,B17023_007M,B17023_007MA,B17023_008E,B17023_008EA,B17023_008M,B17023_008MA,B17023_009E,B17023_009EA,B17023_009M,B17023_009MA,B17023_010E,B17023_010EA,B17023_010M,B17023_010MA,B17023_011E,B17023_011EA,B17023_011M,B17023_011MA,B17023_012E,B17023_012EA,B17023_012M,B17023_012MA,B17023_013E,B17023_013EA,B17023_013M,B17023_013MA,B17023_014E,B17023_014EA,B17023_014M,B17023_014MA,B17023_015E,B17023_015EA,B17023_015M,B17023_015MA,B17023_016E,B17023_016EA,B17023_016M,B17023_016MA,B17023_017E,B17023_017EA,B17023_017M,B17023_017MA,B17023_018E,B17023_018EA,B17023_018M,B17023_018MA,B17023_019E,B17023_019EA,B17023_019M,B17023_019MA,B17023_020E,B17023_020EA,B17023_020M,B17023_020MA,B17023_021E,B17023_021EA,B17023_021M,B17023_021MA,B17023_022E,B17023_022EA,B17023_022M,B17023_022MA,B17023_023E,B17023_023EA,B17023_023M,B17023_023MA,B17023_024E,B17023_024EA,B17023_024M,B17023_024MA,B17023_025E,B17023_025EA,B17023_025M,B17023_025MA,B17023_026E,B17023_026EA,B17023_026M,B17023_026MA,B17023_027E,B17023_027EA,B17023_027M,B17023_027MA,B17023_028E,B17023_028EA,B17023_028M,B17023_028MA,B17023_029E,B17023_029EA,B17023_029M,B17023_029MA,B17023_030E,B17023_030EA,B17023_030M,B17023_030MA,B17023_031E,B17023_031EA,B17023_031M,B17023_031MA,B17023_032E,B17023_032EA,B17023_032M,B17023_032MA,B17023_033E,B17023_033EA,B17023_033M,B17023_033MA,B17023_034E,B17023_034EA,B17023_034M,B17023_034MA,B17023_035E,B17023_035EA,B17023_035M,B17023_035MA,GEO_ID,NAME,state
2328569,null,18597,null,249293,null,7851,null,77461,null,4849,null,34861,null,3270,null,26483,null,3158,null,14087,null,1839,null,2030,null,819,null,171832,null,7171,null,21859,null,2656,null,6903,null,1498,null,10782,null,1991,null,3448,null,1234,null,726,null,517,null,149973,null,6229,null,34983,null,3263,null,80105,null,4824,null,31334,null,2840,null,3551,null,1201,null,2079276,null,17761,null,1592964,null,16437,null,867751,null,12143,null,594025,null,10080,null,126016,null,5713,null,5172,null,1297,null,486312,null,11771,null,130823,null,6851,null,76768,null,4968,null,48932,null,3930,null,5028,null,1407,null,95,null,112,null,355489,null,9727,null,167657,null,6689,null,166483,null,7067,null,20224,null,2726,null,1125,null,570,null,0400000US13,Georgia,13
306623,null,4387,null,16446,null,2044,null,6127,null,1192,null,2517,null,746,null,1839,null,719,null,1504,null,554,null,267,null,321,null,10319,null,1640,null,1260,null,509,null,655,null,389,null,410,null,189,null,195,null,240,null,0,null,271,null,9059,null,1635,null,2166,null,683,null,4813,null,1204,null,1681,null,664,null,399,null,363,null,290177,null,4295,null,220982,null,5020,null,130530,null,4096,null,70790,null,3909,null,18760,null,2377,null,902,null,405,null,69195,null,4030,null,21405,null,2347,null,14267,null,1980,null,6506,null,1441,null,586,null,441,null,46,null,77,null,47790,null,3245,null,29311,null,2442,null,16906,null,2106,null,1542,null,681,null,31,null,35,null,0400000US15,Hawaii,15
397576,null,5484,null,35240,null,2470,null,16930,null,1878,null,6536,null,1095,null,4671,null,1133,null,5007,null,1089,null,716,null,405,null,18310,null,2080,null,2564,null,958,null,557,null,403,null,1351,null,682,null,611,null,319,null,45,null,78,null,15746,null,1919,null,3235,null,915,null,8590,null,1418,null,3207,null,1129,null,714,null,526,null,362336,null,5560,null,306494,null,5906,null,171072,null,4547,null,98012,null,4674,null,33525,null,2241,null,3885,null,902,null,55842,null,3769,null,22153,null,2259,null,9342,null,1356,null,11595,null,1892,null,1133,null,434,null,83,null,112,null,33689,null,3051,null,13311,null,1758,null,18281,null,2461,null,2049,null,707,null,48,null,78,null,0400000US16,Idaho,16
3180087,null,18931,null,279523,null,9798,null,94944,null,5218,null,34099,null,2721,null,32793,null,3288,null,25043,null,2972,null,3009,null,897,null,184579,null,7853,null,27296,null,3075,null,9797,null,1520,null,12647,null,2111,null,3768,null,1314,null,1084,null,559,null,157283,null,6755,null,33712,null,3034,null,84507,null,4750,null,32718,null,3087,null,6346,null,1235,null,2900564,null,19034,null,2263259,null,16809,null,1245613,null,11726,null,794813,null,11515,null,210228,null,7229,null,12605,null,1674,null,637305,null,11806,null,190877,null,6728,null,106749,null,5187,null,75864,null,4616,null,7618,null,1589,null,646,null,445,null,446428,null,9980,null,220581,null,6673,null,196271,null,6679,null,28317,null,2787,null,1259,null,641,null,0400000US17,Illinois,17
1662403,null,13308,null,145114,null,5167,null,45105,null,2939,null,17466,null,1888,null,15595,null,1888,null,9646,null,1402,null,2398,null,814,null,100009,null,4681,null,14861,null,2542,null,4256,null,1048,null,8613,null,1759,null,1934,null,769,null,58,null,96,null,85148,null,4003,null,13012,null,1628,null,50241,null,3623,null,19957,null,2228,null,1938,null,751,null,1517289,null,13135,null,1220874,null,12550,null,726259,null,9383,null,385518,null,8986,null,102211,null,4667,null,6886,null,1134,null,296415,null,8189,null,93637,null,5172,null,43029,null,3258,null,45037,null,3573,null,5456,null,1429,null,115,null,142,null,202778,null,6751,null,92786,null,4361,null,95742,null,4300,null,13735,null,2292,null,515,null,431,null,0400000US18,Indiana,18
794320,null,8485,null,58433,null,3338,null,19777,null,2147,null,8395,null,1195,null,6281,null,1188,null,4019,null,1111,null,1082,null,620,null,38656,null,2611,null,5527,null,1087,null,1292,null,500,null,3628,null,877,null,529,null,285,null,78,null,103,null,33129,null,2364,null,3861,null,717,null,19917,null,2013,null,8464,null,1515,null,887,null,675,null,735887,null,8721,null,620498,null,8456,null,374675,null,6288,null,187213,null,4779,null,55498,null,3239,null,3112,null,691,null,115389,null,4644,null,38047,null,2813,null,16115,null,2011,null,19287,null,2162,null,2575,null,759,null,70,null,93,null,77342,null,3316,null,30573,null,2356,null,41451,null,2563,null,5306,null,1090,null,12,null,24,null,0400000US19,Iowa,19
728136,null,8195,null,55909,null,3459,null,21491,null,2058,null,8066,null,1164,null,7260,null,1361,null,4988,null,1031,null,1177,null,563,null,34418,null,2912,null,5298,null,1342,null,1790,null,652,null,2594,null,937,null,695,null,407,null,219,null,274,null,29120,null,2651,null,4900,null,1147,null,17927,null,2224,null,5148,null,1135,null,1145,null,490,null,672227,null,7896,null,553678,null,8474,null,314924,null,5627,null,181573,null,5958,null,53494,null,2965,null,3687,null,735,null,118549,null,4867,null,39320,null,3457,null,17870,null,2077,null,18922,null,2196,null,2240,null,800,null,288,null,276,null,79229,null,4298,null,33077,null,2607,null,39512,null,3052,null,6584,null,1471,null,56,null,78,null,0400000US20,Kansas,20
1114146,null,13621,null,147361,null,6252,null,57929,null,3743,null,26193,null,2250,null,20789,null,2368,null,9307,null,1862,null,1640,null,663,null,89432,null,5355,null,14280,null,2062,null,5416,null,1213,null,7628,null,1543,null,1236,null,680,null,0,null,271,null,75152,null,4900,null,16712,null,2203,null,44431,null,3856,null,13315,null,2044,null,694,null,422,null,966785,null,13798,null,775071,null,13112,null,471309,null,9037,null,251471,null,7203,null,49643,null,3419,null,2648,null,817,null,191714,null,6959,null,59143,null,4115,null,30195,null,2459,null,26245,null,3107,null,2602,null,928,null,101,null,120,null,132571,null,5747,null,67185,null,3785,null,60148,null,4564,null,5200,null,1309,null,38,null,62,null,0400000US21,Kentucky,21
1080025,null,10940,null,157982,null,5488,null,42100,null,3018,null,22779,null,2309,null,12176,null,1795,null,6222,null,1506,null,923,null,413,null,115882,null,4709,null,11995,null,1960,null,4709,null,1259,null,5679,null,1264,null,1525,null,618,null,82,null,143,null,103887,null,4719,null,23294,null,2752,null,55470,null,4288,null,20909,null,2201,null,4214,null,1267,null,922043,null,11204,null,703888,null,10530,null,421032,null,7243,null,230702,null,7086,null,49718,null,3267,null,2436,null,836,null,218155,null,7066,null,65201,null,4366,null,37542,null,3134,null,24637,null,3115,null,3022,null,887,null,0,null,269,null,152954,null,5803,null,81309,null,3995,null,64585,null,4243,null,6833,null,1310,null,227,null,190,null,0400000US22,Louisiana,22
355547,null,6511,null,27922,null,2480,null,10586,null,1249,null,4715,null,930,null,3808,null,898,null,1591,null,571,null,472,null,437,null,17336,null,2130,null,2188,null,597,null,386,null,197,null,1435,null,443,null,367,null,350,null,0,null,226,null,15148,null,2030,null,1939,null,612,null,9994,null,1518,null,3038,null,881,null,177,null,134,null,327625,null,6225,null,272620,null,5676,null,172472,null,4190,null,85176,null,3518,null,14053,null,1901,null,919,null,421,null,55005,null,3903,null,18948,null,2185,null,8080,null,1133,null,10011,null,1674,null,857,null,454,null,0,null,226,null,36057,null,2808,null,15004,null,1727,null,18588,null,1983,null,2465,null,907,null,0,null,226,null,0400000US23,Maine,23
1392247,null,11564,null,75748,null,4819,null,20178,null,2604,null,9834,null,1741,null,6981,null,1379,null,2459,null,867,null,904,null,452,null,55570,null,4211,null,6526,null,1342,null,1400,null,563,null,4297,null,1239,null,788,null,528,null,41,null,67,null,49044,null,4059,null,10923,null,1692,null,27916,null,3227,null,8962,null,1567,null,1243,null,692,null,1316499,null,11844,null,988719,null,11565,null,555323,null,7071,null,349594,null,10386,null,79752,null,3851,null,4050,null,1113,null,327780,null,8268,null,93917,null,4767,null,49001,null,3524,null,40400,null,2871,null,4516,null,1183,null,0,null,281,null,233863,null,6955,null,112758,null,4388,null,107716,null,5425,null,12741,null,2107,null,648,null,417,null,0400000US24,Maryland,24
1561198,null,13396,null,113300,null,6201,null,30935,null,3098,null,14660,null,2018,null,11810,null,2000,null,4105,null,1065,null,360,null,280,null,82365,null,5135,null,9403,null,1952,null,2321,null,773,null,6252,null,1546,null,661,null,460,null,169,null,277,null,72962,null,4430,null,11308,null,1818,null,45756,null,3817,null,14728,null,2020,null,1170,null,605,null,1447898,null,12396,null,1135088,null,11370,null,635545,null,9876,null,409240,null,7223,null,86172,null,4016,null,4131,null,1177,null,312810,null,8886,null,90727,null,4938,null,50128,null,3675,null,37189,null,3490,null,3191,null,965,null,219,null,189,null,222083,null,7293,null,110251,null,5307,null,101105,null,4740,null,10442,null,1638,null,285,null,210,null,0400000US25,Massachusetts,25
2560681,null,14089,null,257488,null,7689,null,81798,null,4066,null,33161,null,2266,null,28154,null,2962,null,16225,null,1642,null,4258,null,1017,null,175690,null,6202,null,26445,null,2682,null,8101,null,1392,null,14992,null,2207,null,3133,null,939,null,219,null,219,null,149245,null,5284,null,28216,null,2474,null,81045,null,4442,null,34647,null,3409,null,5337,null,1089,null,2303193,null,13485,null,1831669,null,13897,null,1083227,null,10388,null,582747,null,9097,null,154675,null,5196,null,11020,null,1453,null,471524,null,8467,null,137926,null,5551,null,71124,null,3851,null,60537,null,3047,null,6195,null,1283,null,70,null,83,null,333598,null,7122,null,159613,null,4697,null,154856,null,5815,null,17937,null,1882,null,1192,null,545,null,0400000US26,Michigan,26
1353390,null,9195,null,87456,null,3998,null,27367,null,2226,null,11410,null,1193,null,7737,null,1324,null,5557,null,1130,null,2663,null,865,null,60089,null,3523,null,9338,null,1448,null,1989,null,639,null,6293,null,1491,null,949,null,494,null,107,null,124,null,50751,null,3351,null,6006,null,1111,null,32604,null,2893,null,10623,null,1516,null,1518,null,620,null,1265934,null,9347,null,1046971,null,9588,null,593020,null,6775,null,352859,null,6500,null,94088,null,3599,null,7004,null,1201,null,218963,null,6768,null,75494,null,3548,null,31736,null,2863,null,38872,null,2686,null,4387,null,996,null,499,null,427,null,143469,null,6053,null,59893,null,3186,null,72898,null,3567,null,10213,null,1534,null,465,null,385,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,34416,null,2977,null,16555,null,1938,null,12043,null,1788,null,4976,null,1369,null,842,null,534,null,88271,null,4367,null,10112,null,2048,null,4292,null,1057,null,3713,null,1198,null,1910,null,865,null,197,null,242,null,78159,null,4033,null,22581,null,2090,null,39835,null,3463,null,13978,null,2086,null,1765,null,632,null,631110,null,8813,null,477267,null,9482,null,293047,null,6875,null,151925,null,6371,null,30464,null,3017,null,1831,null,764,null,153843,null,5789,null,39101,null,3127,null,22408,null,2467,null,15895,null,2224,null,798,null,490,null,0,null,289,null,114742,null,5088,null,61569,null,3582,null,46339,null,3273,null,6834,null,1557,null,0,null,289,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,48503,null,2628,null,21478,null,1489,null,16933,null,1894,null,7939,null,1538,null,2153,null,799,null,97274,null,5229,null,14419,null,1897,null,4691,null,1019,null,7488,null,1392,null,1977,null,922,null,263,null,276,null,82855,null,4685,null,12826,null,1912,null,50715,null,3805,null,16985,null,2549,null,2329,null,841,null,1388497,null,12337,null,1108243,null,12764,null,660865,null,8864,null,352731,null,8919,null,88803,null,4294,null,5844,null,1087,null,280254,null,8729,null,86152,null,5255,null,46198,null,3654,null,34391,null,2839,null,5400,null,1291,null,163,null,123,null,194102,null,6561,null,89429,null,3537,null,92157,null,4954,null,12375,null,1842,null,141,null,169,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,10278,null,1528,null,4400,null,1093,null,3415,null,891,null,2155,null,612,null,308,null,271,null,13156,null,1918,null,1992,null,737,null,508,null,381,null,1248,null,569,null,193,null,267,null,43,null,69,null,11164,null,1650,null,1774,null,554,null,7892,null,1440,null,1373,null,518,null,125,null,174,null,217293,null,4367,null,184719,null,4140,null,119661,null,3095,null,50360,null,2904,null,13049,null,1686,null,1649,null,505,null,32574,null,2729,null,12415,null,1858,null,5409,null,1327,null,6203,null,1045,null,757,null,348,null,46,null,78,null,20159,null,1993,null,9166,null,1338,null,9442,null,1351,null,1551,null,542,null,0,null,233,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,13441,null,1591,null,5973,null,1011,null,3256,null,867,null,3655,null,919,null,557,null,322,null,24137,null,2153,null,3413,null,1003,null,517,null,325,null,2577,null,860,null,319,null,260,null,0,null,218,null,20724,null,1986,null,2593,null,682,null,12149,null,1479,null,5402,null,1057,null,580,null,406,null,421925,null,5888,null,351087,null,5980,null,201844,null,4253,null,112937,null,4553,null,34355,null,2555,null,1951,null,609,null,70838,null,3611,null,23189,null,2215,null,10203,null,1350,null,11472,null,1594,null,1149,null,538,null,365,null,317,null,47649,null,2829,null,19536,null,1668,null,24056,null,2533,null,3627,null,764,null,430,null,371,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,17470,null,1878,null,7131,null,1383,null,5418,null,1192,null,4236,null,1135,null,685,null,468,null,29837,null,3202,null,4481,null,1056,null,1410,null,618,null,1889,null,616,null,1060,null,684,null,122,null,171,null,25356,null,2886,null,4458,null,1100,null,13134,null,2135,null,6523,null,1515,null,1241,null,620,null,584413,null,8030,null,442087,null,7308,null,249869,null,5381,null,145958,null,5194,null,44193,null,2954,null,2067,null,766,null,142326,null,5673,null,55140,null,3723,null,28447,null,2583,null,23540,null,2543,null,3153,null,1119,null,0,null,298,null,87186,null,4576,null,40809,null,3134,null,39603,null,3682,null,6206,null,1308,null,568,null,506,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,4344,null,994,null,2535,null,673,null,1143,null,474,null,666,null,456,null,0,null,253,null,11218,null,1816,null,2799,null,868,null,349,null,235,null,1631,null,675,null,819,null,562,null,0,null,253,null,8419,null,1506,null,867,null,493,null,6256,null,1290,null,1000,null,593,null,296,null,291,null,326360,null,5865,null,271330,null,5614,null,158897,null,4214,null,92503,null,3939,null,18436,null,2065,null,1494,null,628,null,55030,null,3701,null,16793,null,2084,null,7779,null,1224,null,8273,null,1507,null,684,null,400,null,57,null,96,null,38237,null,3109,null,16072,null,2098,null,20422,null,2357,null,1665,null,803,null,78,null,106,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,49031,null,4070,null,20458,null,2175,null,18417,null,2677,null,8461,null,1541,null,1695,null,730,null,89326,null,5248,null,12210,null,2249,null,3883,null,981,null,6463,null,1731,null,1589,null,777,null,275,null,327,null,77116,null,5078,null,15940,null,2192,null,44567,null,3647,null,14974,null,1908,null,1635,null,641,null,2046967,null,14608,null,1584233,null,14752,null,842102,null,12048,null,607750,null,11178,null,128004,null,5883,null,6377,null,1200,null,462734,null,10968,null,136670,null,6334,null,80119,null,4844,null,50569,null,4359,null,5677,null,1168,null,305,null,231,null,326064,null,8383,null,171816,null,5382,null,138393,null,6307,null,15412,null,2273,null,443,null,278,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,25382,null,2404,null,11175,null,1723,null,8283,null,1359,null,5305,null,1290,null,619,null,437,null,43295,null,3416,null,7057,null,1247,null,1957,null,702,null,3870,null,1037,null,1177,null,691,null,53,null,86,null,36238,null,3432,null,6658,null,1267,null,22103,null,2973,null,7015,null,1341,null,462,null,366,null,413866,null,7934,null,313465,null,6909,null,189638,null,5114,null,96716,null,4630,null,25521,null,2414,null,1590,null,707,null,100401,null,4906,null,34747,null,2794,null,16507,null,1758,null,17171,null,2344,null,1069,null,471,null,0,null,281,null,65654,null,4067,null,32306,null,2963,null,28811,null,2725,null,4537,null,1272,null,0,null,281,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,159672,null,6372,null,64990,null,3790,null,53569,null,4191,null,29844,null,2484,null,11269,null,1511,null,314238,null,9011,null,44441,null,3653,null,17022,null,2447,null,21013,null,2753,null,5775,null,1359,null,631,null,465,null,269797,null,7769,null,58948,null,4040,null,154159,null,7033,null,49830,null,3331,null,6860,null,1466,null,4120913,null,20967,null,3062440,null,21491,null,1743527,null,15536,null,1063116,null,14620,null,239129,null,8009,null,16668,null,2070,null,1058473,null,14437,null,305547,null,9023,null,184775,null,7167,null,109912,null,5774,null,10541,null,1493,null,319,null,268,null,752926,null,10715,null,407859,null,7778,null,311915,null,8835,null,31709,null,2799,null,1443,null,727,null,0400000US36,New York,36
