B08103_001E,B08103_001EA,B08103_001M,B08103_001MA,B08103_002E,B08103_002EA,B08103_002M,B08103_002MA,B08103_003E,B08103_003EA,B08103_003M,B08103_003MA,B08103_004E,B08103_004EA,B08103_004M,B08103_004MA,B08103_005E,B08103_005EA,B08103_005M,B08103_005MA,B08103_006E,B08103_006EA,B08103_006M,B08103_006MA,B08103_007E,B08103_007EA,B08103_007M,B08103_007MA,GEO_ID,NAME,state
40.5,null,0.2,null,41.0,null,0.2,null,36.5,null,0.5,null,37.3,null,1.1,null,34.7,null,1.3,null,35.8,null,1.7,null,44.9,null,0.6,null,0400000US13,Georgia,13
41.7,null,0.3,null,41.5,null,0.4,null,41.4,null,0.6,null,44.8,null,1.5,null,34.4,null,3.7,null,32.7,null,4.2,null,49.1,null,1.4,null,0400000US15,Hawaii,15
40.3,null,0.4,null,40.7,null,0.4,null,36.3,null,0.9,null,47.1,null,1.6,null,38.2,null,2.9,null,36.2,null,3.7,null,46.4,null,1.7,null,0400000US16,Idaho,16
41.0,null,0.1,null,41.9,null,0.2,null,37.3,null,0.5,null,37.9,null,0.5,null,32.8,null,1.2,null,37.7,null,1.3,null,46.2,null,0.5,null,0400000US17,Illinois,17
41.7,null,0.2,null,42.3,null,0.2,null,36.7,null,0.8,null,39.5,null,2.8,null,28.9,null,2.6,null,38.6,null,2.2,null,45.4,null,1.3,null,0400000US18,Indiana,18
42.1,null,0.2,null,42.5,null,0.3,null,38.2,null,0.9,null,36.0,null,3.1,null,31.3,null,2.4,null,42.2,null,2.8,null,48.5,null,0.8,null,0400000US19,Iowa,19
41.6,null,0.3,null,42.1,null,0.3,null,38.2,null,0.8,null,39.8,null,2.0,null,34.3,null,3.1,null,36.0,null,1.4,null,47.1,null,1.0,null,0400000US20,Kansas,20
40.9,null,0.2,null,41.6,null,0.2,null,36.5,null,0.8,null,36.2,null,3.5,null,33.2,null,3.0,null,37.2,null,2.1,null,46.5,null,1.2,null,0400000US21,Kentucky,21
40.9,null,0.3,null,41.3,null,0.3,null,37.2,null,0.8,null,39.8,null,5.1,null,37.4,null,3.9,null,38.9,null,1.4,null,45.9,null,1.5,null,0400000US22,Louisiana,22
43.8,null,0.2,null,44.1,null,0.3,null,38.9,null,1.9,null,31.9,null,10.6,null,39.1,null,4.9,null,42.2,null,3.8,null,51.3,null,1.7,null,0400000US23,Maine,23
42.3,null,0.2,null,42.9,null,0.2,null,38.8,null,0.6,null,40.2,null,0.8,null,32.4,null,1.7,null,39.7,null,2.0,null,47.3,null,0.9,null,0400000US24,Maryland,24
42.2,null,0.1,null,43.3,null,0.2,null,38.5,null,0.7,null,37.1,null,0.6,null,31.2,null,1.2,null,39.1,null,1.8,null,47.9,null,0.8,null,0400000US25,Massachusetts,25
41.7,null,0.1,null,42.1,null,0.2,null,37.5,null,0.6,null,36.9,null,2.1,null,31.2,null,2.0,null,37.7,null,1.4,null,46.6,null,1.0,null,0400000US26,Michigan,26
41.6,null,0.2,null,41.9,null,0.2,null,37.8,null,0.8,null,38.5,null,1.3,null,37.5,null,2.0,null,40.0,null,1.5,null,46.3,null,0.8,null,0400000US27,Minnesota,27
41.0,null,0.3,null,41.4,null,0.4,null,38.0,null,1.1,null,42.1,null,4.3,null,36.0,null,4.8,null,40.3,null,3.5,null,47.1,null,1.8,null,0400000US28,Mississippi,28
41.5,null,0.2,null,41.9,null,0.3,null,37.8,null,0.6,null,39.6,null,3.7,null,33.5,null,2.8,null,38.3,null,2.8,null,46.4,null,0.9,null,0400000US29,Missouri,29
43.1,null,0.4,null,43.3,null,0.5,null,40.3,null,2.2,null,40.5,null,7.4,null,42.9,null,2.3,null,34.4,null,3.7,null,48.6,null,1.7,null,0400000US30,Montana,30
41.6,null,0.2,null,41.7,null,0.3,null,36.7,null,1.0,null,31.3,null,4.8,null,39.8,null,2.8,null,38.7,null,4.2,null,47.8,null,1.2,null,0400000US31,Nebraska,31
40.5,null,0.3,null,40.6,null,0.3,null,38.1,null,1.6,null,37.5,null,2.0,null,37.9,null,2.3,null,39.8,null,5.3,null,47.8,null,1.5,null,0400000US32,Nevada,32
43.5,null,0.2,null,43.8,null,0.3,null,38.5,null,1.7,null,47.1,null,9.0,null,34.6,null,4.4,null,39.7,null,3.4,null,47.4,null,1.0,null,0400000US33,New Hampshire,33
42.6,null,0.1,null,43.6,null,0.2,null,39.1,null,0.7,null,39.2,null,0.5,null,36.4,null,1.3,null,35.5,null,1.9,null,47.3,null,0.6,null,0400000US34,New Jersey,34
41.0,null,0.3,null,41.2,null,0.4,null,36.8,null,1.4,null,42.5,null,3.7,null,40.7,null,6.0,null,37.8,null,5.2,null,48.1,null,1.8,null,0400000US35,New Mexico,35
41.9,null,0.1,null,43.5,null,0.2,null,40.3,null,0.3,null,39.1,null,0.2,null,37.9,null,0.5,null,39.7,null,1.0,null,47.2,null,0.4,null,0400000US36,New York,36
41.0,null,0.2,null,41.7,null,0.2,null,36.8,null,0.5,null,35.1,null,2.5,null,31.4,null,2.0,null,37.5,null,1.6,null,45.0,null,0.8,null,0400000US37,North Carolina,37
41.6,null,0.4,null,41.5,null,0.6,null,37.5,null,2.0,null,39.3,null,8.3,null,39.0,null,5.1,null,39.2,null,4.6,null,48.7,null,1.9,null,0400000US38,North Dakota,38
42.0,null,0.2,null,42.5,null,0.1,null,37.0,null,0.5,null,40.0,null,1.7,null,29.9,null,1.1,null,39.1,null,1.6,null,46.2,null,0.6,null,0400000US39,Ohio,39
40.9,null,0.2,null,41.6,null,0.3,null,35.7,null,0.6,null,39.4,null,5.7,null,37.0,null,2.3,null,39.3,null,2.7,null,46.1,null,1.3,null,0400000US40,Oklahoma,40
41.6,null,0.3,null,42.4,null,0.3,null,37.2,null,0.8,null,36.4,null,1.6,null,36.4,null,1.4,null,37.4,null,1.7,null,46.5,null,1.0,null,0400000US41,Oregon,41
42.9,null,0.2,null,43.7,null,0.1,null,39.4,null,0.6,null,39.9,null,0.6,null,31.5,null,1.1,null,37.5,null,1.3,null,46.4,null,0.6,null,0400000US42,Pennsylvania,42
41.7,null,0.4,null,42.5,null,0.3,null,36.9,null,1.8,null,38.2,null,3.9,null,27.6,null,2.5,null,29.0,null,6.7,null,44.9,null,2.4,null,0400000US44,Rhode Island,44
41.3,null,0.2,null,42.0,null,0.2,null,37.1,null,0.7,null,36.0,null,3.7,null,37.6,null,3.6,null,37.3,null,2.6,null,43.1,null,1.2,null,0400000US45,South Carolina,45
42.7,null,0.4,null,42.7,null,0.4,null,37.6,null,2.1,null,31.9,null,14.4,null,46.7,null,1.9,null,40.5,null,1.9,null,50.5,null,1.0,null,0400000US46,South Dakota,46
41.3,null,0.2,null,41.6,null,0.3,null,37.2,null,0.7,null,39.0,null,2.0,null,39.7,null,2.7,null,38.7,null,1.3,null,45.3,null,0.9,null,0400000US47,Tennessee,47
40.0,null,0.2,null,40.4,null,0.2,null,35.9,null,0.3,null,39.7,null,1.1,null,34.3,null,1.4,null,35.4,null,1.0,null,45.7,null,0.5,null,0400000US48,Texas,48
36.2,null,0.2,null,36.9,null,0.3,null,31.8,null,0.9,null,35.3,null,3.1,null,25.9,null,0.9,null,33.2,null,2.9,null,40.7,null,0.8,null,0400000US49,Utah,49
44.0,null,0.3,null,44.5,null,0.4,null,39.1,null,2.5,null,44.2,null,11.6,null,33.6,null,6.4,null,36.2,null,7.6,null,49.8,null,1.3,null,0400000US50,Vermont,50
41.5,null,0.2,null,42.0,null,0.2,null,37.8,null,0.7,null,41.3,null,0.8,null,31.5,null,1.8,null,40.2,null,1.4,null,44.0,null,1.1,null,0400000US51,Virginia,51
41.3,null,0.2,null,42.0,null,0.2,null,38.3,null,0.6,null,37.9,null,0.9,null,33.3,null,1.7,null,39.1,null,1.1,null,46.8,null,0.6,null,0400000US53,Washington,53
42.5,null,0.3,null,42.8,null,0.4,null,40.4,null,1.4,null,38.6,null,5.2,null,37.1,null,3.5,null,41.4,null,2.9,null,46.7,null,3.5,null,0400000US54,West Virginia,54
41.9,null,0.2,null,42.4,null,0.1,null,38.2,null,0.6,null,35.9,null,3.0,null,34.3,null,1.7,null,40.8,null,1.4,null,46.7,null,0.7,null,0400000US55,Wisconsin,55
41.8,null,0.6,null,42.1,null,0.7,null,36.6,null,2.4,null,44.3,null,4.3,null,40.8,null,3.9,null,42.4,null,3.0,null,49.0,null,4.7,null,0400000US56,Wyoming,56
39.4,null,0.3,null,38.9,null,0.3,null,40.5,null,0.6,null,42.4,null,1.1,null,44.5,null,1.3,null,37.2,null,2.8,null,45.4,null,3.2,null,0400000US72,Puerto Rico,72
