B19101_001E,B19101_001EA,B19101_001M,B19101_001MA,B19101_002E,B19101_002EA,B19101_002M,B19101_002MA,B19101_003E,B19101_003EA,B19101_003M,B19101_003MA,B19101_004E,B19101_004EA,B19101_004M,B19101_004MA,B19101_005E,B19101_005EA,B19101_005M,B19101_005MA,B19101_006E,B19101_006EA,B19101_006M,B19101_006MA,B19101_007E,B19101_007EA,B19101_007M,B19101_007MA,B19101_008E,B19101_008EA,B19101_008M,B19101_008MA,B19101_009E,B19101_009EA,B19101_009M,B19101_009MA,B19101_010E,B19101_010EA,B19101_010M,B19101_010MA,B19101_011E,B19101_011EA,B19101_011M,B19101_011MA,B19101_012E,B19101_012EA,B19101_012M,B19101_012MA,B19101_013E,B19101_013EA,B19101_013M,B19101_013MA,B19101_014E,B19101_014EA,B19101_014M,B19101_014MA,B19101_015E,B19101_015EA,B19101_015M,B19101_015MA,B19101_016E,B19101_016EA,B19101_016M,B19101_016MA,B19101_017E,B19101_017EA,B19101_017M,B19101_017MA,GEO_ID,NAME,state
355547,null,6511,null,12727,null,1564,null,11953,null,1822,null,14638,null,1618,null,18788,null,1790,null,17233,null,1914,null,20321,null,1941,null,19408,null,1906,null,19189,null,1767,null,19213,null,1845,null,35572,null,2466,null,50102,null,2659,null,52753,null,2447,null,29670,null,2599,null,12976,null,1588,null,10444,null,1187,null,10560,null,1373,null,0400000US23,Maine,23
1392247,null,11564,null,37007,null,3086,null,25733,null,2970,null,33044,null,2852,null,39669,null,3419,null,44657,null,3274,null,50352,null,3180,null,44721,null,2753,null,53211,null,4064,null,45888,null,3240,null,105264,null,5435,null,147722,null,5807,null,218590,null,6595,null,175659,null,5788,null,113013,null,4332,null,130599,null,4772,null,127118,null,4709,null,0400000US24,Maryland,24
1561198,null,13396,null,59108,null,4720,null,41012,null,3544,null,43163,null,3602,null,50873,null,3674,null,52744,null,4156,null,53539,null,3903,null,56212,null,3826,null,58924,null,3644,null,50774,null,3366,null,111294,null,4929,null,162024,null,6966,null,250572,null,7713,null,191658,null,6877,null,121087,null,4421,null,126470,null,5553,null,131744,null,4992,null,0400000US25,Massachusetts,25
2560681,null,14089,null,127297,null,5913,null,88059,null,3935,null,101125,null,4680,null,116157,null,5050,null,113968,null,5258,null,130625,null,5035,null,126793,null,5529,null,127955,null,4095,null,117871,null,4918,null,238194,null,5721,null,308906,null,7443,null,383730,null,9067,null,243984,null,6584,null,131648,null,5221,null,113102,null,4040,null,91267,null,3657,null,0400000US26,Michigan,26
1353390,null,9195,null,42031,null,2825,null,30756,null,2271,null,35636,null,2520,null,44458,null,3246,null,48812,null,3282,null,58019,null,2934,null,57628,null,3496,null,63199,null,3035,null,59618,null,2812,null,127251,null,4818,null,173984,null,4966,null,236623,null,5732,null,149028,null,4573,null,80998,null,3883,null,74609,null,2835,null,70740,null,3052,null,0400000US27,Minnesota,27
753797,null,9564,null,60931,null,4256,null,44931,null,3607,null,53211,null,3986,null,49397,null,4031,null,45703,null,3296,null,42947,null,3531,null,40905,null,3609,null,40690,null,3379,null,36131,null,3058,null,63716,null,4285,null,81991,null,4626,null,85689,null,4555,null,45336,null,3433,null,22949,null,2654,null,20600,null,2178,null,18670,null,1825,null,0400000US28,Mississippi,28
1534274,null,13026,null,72666,null,4456,null,53154,null,3544,null,65491,null,3998,null,76459,null,4296,null,76485,null,4138,null,87393,null,5072,null,81555,null,4026,null,87156,null,4584,null,73447,null,3822,null,152038,null,6304,null,197715,null,5764,null,222250,null,6599,null,120892,null,4641,null,64062,null,3548,null,55701,null,3541,null,47810,null,2851,null,0400000US29,Missouri,29
240727,null,4609,null,11060,null,1759,null,8443,null,1599,null,11939,null,1496,null,11875,null,1646,null,12563,null,1568,null,12918,null,1629,null,13794,null,1403,null,14097,null,1433,null,14468,null,1604,null,25349,null,1957,null,31996,null,2413,null,34069,null,2372,null,17218,null,1610,null,7956,null,1177,null,6881,null,1124,null,6101,null,1082,null,0400000US30,Montana,30
459503,null,6026,null,18475,null,2062,null,14707,null,1810,null,17231,null,1861,null,20733,null,2080,null,22197,null,2025,null,23154,null,1849,null,24744,null,2101,null,23576,null,1945,null,24695,null,1946,null,46838,null,2732,null,61696,null,3013,null,74074,null,3017,null,40303,null,2443,null,17981,null,1588,null,15396,null,1619,null,13703,null,1318,null,0400000US31,Nebraska,31
631720,null,7910,null,21567,null,2682,null,14100,null,1894,null,22809,null,2361,null,26683,null,2432,null,27306,null,2970,null,28296,null,2877,null,28199,null,2510,null,32267,null,3199,null,31194,null,2750,null,63507,null,3392,null,79223,null,4694,null,101711,null,4923,null,62365,null,3765,null,33332,null,2787,null,30429,null,2783,null,28732,null,2681,null,0400000US32,Nevada,32
341922,null,5518,null,7662,null,1509,null,5808,null,997,null,8130,null,1540,null,10326,null,1924,null,9305,null,1372,null,13575,null,2046,null,11788,null,1442,null,14158,null,1606,null,16242,null,2007,null,31040,null,2515,null,43867,null,3110,null,61735,null,2691,null,42593,null,2965,null,23008,null,1974,null,24499,null,2329,null,18186,null,1879,null,0400000US33,New Hampshire,33
2185324,null,16317,null,68664,null,4602,null,47534,null,3600,null,56468,null,3580,null,64199,null,4499,null,70906,null,4201,null,72637,null,4133,null,75556,null,4852,null,80250,null,4668,null,78246,null,4653,null,157231,null,5571,null,220593,null,7459,null,339007,null,9588,null,270152,null,8510,null,173753,null,5825,null,201548,null,6124,null,208580,null,5265,null,0400000US34,New Jersey,34
482543,null,6995,null,33068,null,2980,null,24305,null,3014,null,27120,null,3003,null,28990,null,2972,null,27545,null,2702,null,27954,null,2602,null,25699,null,2741,null,23316,null,2182,null,24894,null,2700,null,42286,null,2701,null,53309,null,3378,null,60988,null,3629,null,35682,null,2495,null,17495,null,2158,null,17247,null,1903,null,12645,null,1623,null,0400000US35,New Mexico,35
4594823,null,21017,null,228201,null,7974,null,169127,null,6377,null,178177,null,7126,null,197073,null,6908,null,189516,null,6043,null,207716,null,8229,null,195416,null,6987,null,209994,null,7228,null,187742,null,6567,null,366217,null,10121,null,497094,null,12124,null,635804,null,9713,null,452478,null,9833,null,275147,null,6971,null,288648,null,6998,null,316473,null,7389,null,0400000US36,New York,36
2366894,null,16505,null,118049,null,5265,null,95015,null,5825,null,113806,null,5527,null,122916,null,6098,null,126000,null,6189,null,127150,null,5521,null,119326,null,5564,null,125828,null,5785,null,115164,null,5677,null,226315,null,6612,null,280587,null,8182,null,324279,null,8028,null,186328,null,7099,null,103506,null,5044,null,92035,null,4027,null,90590,null,4444,null,0400000US37,North Carolina,37
168128,null,3882,null,6646,null,1045,null,4709,null,808,null,5858,null,806,null,8188,null,1271,null,7431,null,1209,null,8432,null,1347,null,8770,null,1290,null,9484,null,1135,null,8693,null,1006,null,17653,null,1660,null,25050,null,1926,null,26673,null,1769,null,15087,null,1589,null,5765,null,934,null,5072,null,901,null,4617,null,854,null,0400000US38,North Dakota,38
2962303,null,17567,null,148495,null,6091,null,101518,null,4827,null,114223,null,5008,null,132959,null,6484,null,138120,null,5136,null,154913,null,6521,null,147000,null,5582,null,154899,null,5533,null,146084,null,4560,null,285357,null,8822,null,380954,null,9864,null,445602,null,9953,null,258826,null,7368,null,136133,null,4637,null,121496,null,4879,null,95724,null,4166,null,0400000US39,Ohio,39
936378,null,8406,null,52190,null,3721,null,40793,null,3129,null,49225,null,3187,null,50592,null,3185,null,50232,null,3535,null,52220,null,2882,null,53763,null,3638,null,53505,null,3871,null,46376,null,2897,null,89632,null,4677,null,111398,null,4635,null,125976,null,4231,null,67770,null,3648,null,38910,null,2513,null,27381,null,2239,null,26415,null,2213,null,0400000US40,Oklahoma,40
940771,null,9074,null,39104,null,3331,null,27664,null,2867,null,39404,null,3479,null,42478,null,3307,null,46796,null,3222,null,48345,null,3712,null,45638,null,3604,null,52679,null,3630,null,44282,null,3228,null,90761,null,5994,null,118199,null,5042,null,144107,null,5605,null,86110,null,4626,null,43294,null,3575,null,38034,null,2691,null,33876,null,2024,null,0400000US41,Oregon,41
3198199,null,17145,null,131385,null,5823,null,93946,null,4689,null,117671,null,5247,null,141377,null,5439,null,149495,null,5763,null,162075,null,5368,null,158316,null,5328,null,162648,null,5515,null,153838,null,5657,null,300885,null,7034,null,407861,null,9024,null,479245,null,8629,null,298865,null,6921,null,162738,null,5071,null,137357,null,5217,null,140497,null,4598,null,0400000US42,Pennsylvania,42
253941,null,4954,null,10156,null,1907,null,8002,null,1348,null,8989,null,1559,null,10463,null,1707,null,8943,null,1334,null,10367,null,1648,null,11101,null,1545,null,11061,null,1705,null,9632,null,1273,null,19904,null,2031,null,25858,null,2315,null,44456,null,3139,null,29463,null,2836,null,14757,null,1820,null,17993,null,1956,null,12796,null,1608,null,0400000US44,Rhode Island,44
1152062,null,12427,null,65437,null,3321,null,42866,null,3619,null,62128,null,3695,null,63139,null,4823,null,62529,null,4051,null,63540,null,4339,null,63392,null,3577,null,57866,null,3607,null,56979,null,3826,null,108483,null,5008,null,134753,null,6604,null,164248,null,5946,null,86606,null,3968,null,42506,null,3346,null,41116,null,3141,null,36474,null,2840,null,0400000US45,South Carolina,45
205206,null,4366,null,8724,null,1423,null,6901,null,1037,null,7801,null,1476,null,10682,null,1385,null,11118,null,1571,null,11855,null,1419,null,10948,null,1270,null,12369,null,1465,null,13037,null,1520,null,20806,null,1926,null,28744,null,2459,null,30405,null,2122,null,15117,null,1351,null,6479,null,1048,null,5006,null,972,null,5214,null,801,null,0400000US46,South Dakota,46
1606220,null,14373,null,95693,null,4744,null,67951,null,4451,null,81246,null,4519,null,87379,null,4607,null,87032,null,4400,null,97266,null,5274,null,85078,null,5243,null,84126,null,4988,null,84390,null,5000,null,159939,null,5469,null,189131,null,5731,null,202620,null,5909,null,117791,null,4323,null,57559,null,3200,null,54188,null,3761,null,54831,null,3057,null,0400000US47,Tennessee,47
5790823,null,26730,null,308481,null,8622,null,248061,null,7817,null,288280,null,9211,null,315404,null,11033,null,306636,null,9123,null,309201,null,9137,null,286915,null,9320,null,282872,null,8836,null,261419,null,8663,null,473516,null,11770,null,631438,null,13909,null,760830,null,12738,null,497838,null,10297,null,278594,null,8156,null,265733,null,8155,null,275605,null,6880,null,0400000US48,Texas,48
629901,null,7327,null,15077,null,1710,null,16101,null,1911,null,18142,null,1872,null,25594,null,2559,null,26997,null,2325,null,31819,null,3048,null,30109,null,2429,null,35848,null,2680,null,30790,null,2436,null,67123,null,3425,null,85874,null,4370,null,103710,null,4359,null,62074,null,2933,null,33685,null,2267,null,25200,null,2405,null,21758,null,1891,null,0400000US49,Utah,49
163979,null,3747,null,4727,null,930,null,4839,null,927,null,5955,null,924,null,7579,null,1069,null,6564,null,998,null,7974,null,1245,null,8632,null,1227,null,8655,null,1375,null,9639,null,1293,null,14834,null,1359,null,21337,null,1797,null,26632,null,1896,null,16273,null,1601,null,7324,null,1086,null,6476,null,1149,null,6539,null,908,null,0400000US50,Vermont,50
1964204,null,15049,null,66144,null,4770,null,53117,null,4021,null,58920,null,3739,null,70362,null,3874,null,80828,null,4784,null,81121,null,4713,null,79343,null,4422,null,85387,null,4084,null,77613,null,4974,null,165349,null,7741,null,222285,null,6961,null,294005,null,8636,null,202524,null,6080,null,134317,null,5155,null,147223,null,6634,null,145666,null,4726,null,0400000US51,Virginia,51
1619537,null,11679,null,60726,null,3685,null,46111,null,3848,null,50483,null,3483,null,62407,null,4053,null,62463,null,4106,null,72398,null,4315,null,69584,null,3189,null,70839,null,3994,null,71248,null,3888,null,146616,null,4989,null,200626,null,6962,null,255593,null,7918,null,177702,null,5849,null,96628,null,4910,null,91986,null,4663,null,84127,null,3848,null,0400000US53,Washington,53
491383,null,7377,null,33256,null,2939,null,24841,null,2653,null,27508,null,2576,null,32695,null,2520,null,29823,null,2668,null,31110,null,2532,null,28613,null,2516,null,31298,null,2552,null,24294,null,2383,null,46702,null,3574,null,57814,null,3360,null,62028,null,3667,null,29242,null,2552,null,12742,null,1440,null,10492,null,1440,null,8925,null,1320,null,0400000US54,West Virginia,54
1461841,null,11443,null,48066,null,3014,null,40690,null,2452,null,49181,null,2748,null,58764,null,3028,null,60775,null,3103,null,70262,null,3644,null,67645,null,3222,null,73518,null,3339,null,68999,null,3053,null,147829,null,4961,null,206906,null,5496,null,252240,null,6440,null,143953,null,4437,null,67664,null,3523,null,55074,null,3067,null,50275,null,2612,null,0400000US55,Wisconsin,55
135066,null,3714,null,3189,null,891,null,2785,null,848,null,3421,null,846,null,6425,null,1278,null,5815,null,1274,null,7025,null,1152,null,6775,null,1092,null,6309,null,1295,null,7278,null,1451,null,13274,null,1425,null,17581,null,1880,null,23378,null,2096,null,13853,null,1500,null,7479,null,1097,null,6239,null,1038,null,4240,null,922,null,0400000US56,Wyoming,56
898030,null,9219,null,236529,null,6209,null,108726,null,4706,null,90209,null,4423,null,72492,null,2981,null,64786,null,3513,null,56803,null,3226,null,45079,null,3046,null,38639,null,2662,null,30409,null,2406,null,43368,null,2654,null,41641,null,3359,null,34499,null,2830,null,15753,null,1932,null,6071,null,1115,null,6276,null,1131,null,6750,null,1158,null,0400000US72,Puerto Rico,72
