B18021_001E,B18021_001EA,B18021_001M,B18021_001MA,B18021_002E,B18021_002EA,B18021_002M,B18021_002MA,B18021_003E,B18021_003EA,B18021_003M,B18021_003MA,B18021_004E,B18021_004EA,B18021_004M,B18021_004MA,B18021_005E,B18021_005EA,B18021_005M,B18021_005MA,B18021_006E,B18021_006EA,B18021_006M,B18021_006MA,B18021_007E,B18021_007EA,B18021_007M,B18021_007MA,B18021_008E,B18021_008EA,B18021_008M,B18021_008MA,B18021_009E,B18021_009EA,B18021_009M,B18021_009MA,B18021_010E,B18021_010EA,B18021_010M,B18021_010MA,B18021_011E,B18021_011EA,B18021_011M,B18021_011MA,B18021_012E,B18021_012EA,B18021_012M,B18021_012MA,B18021_013E,B18021_013EA,B18021_013M,B18021_013MA,B18021_014E,B18021_014EA,B18021_014M,B18021_014MA,B18021_015E,B18021_015EA,B18021_015M,B18021_015MA,B18021_016E,B18021_016EA,B18021_016M,B18021_016MA,B18021_017E,B18021_017EA,B18021_017M,B18021_017MA,B18021_018E,B18021_018EA,B18021_018M,B18021_018MA,B18021_019E,B18021_019EA,B18021_019M,B18021_019MA,B18021_020E,B18021_020EA,B18021_020M,B18021_020MA,B18021_021E,B18021_021EA,B18021_021M,B18021_021MA,B18021_022E,B18021_022EA,B18021_022M,B18021_022MA,B18021_023E,B18021_023EA,B18021_023M,B18021_023MA,B18021_024E,B18021_024EA,B18021_024M,B18021_024MA,B18021_025E,B18021_025EA,B18021_025M,B18021_025MA,B18021_026E,B18021_026EA,B18021_026M,B18021_026MA,B18021_027E,B18021_027EA,B18021_027M,B18021_027MA,B18021_028E,B18021_028EA,B18021_028M,B18021_028MA,B18021_029E,B18021_029EA,B18021_029M,B18021_029MA,B18021_030E,B18021_030EA,B18021_030M,B18021_030MA,B18021_031E,B18021_031EA,B18021_031M,B18021_031MA,GEO_ID,NAME,state
2470203,null,4099,null,80318,null,5178,null,47356,null,3518,null,7694,null,1489,null,4303,null,1138,null,3391,null,1049,null,39662,null,3314,null,20727,null,2455,null,18935,null,2143,null,32962,null,3605,null,9753,null,2006,null,4915,null,1264,null,4838,null,1395,null,23209,null,2872,null,10825,null,1900,null,12384,null,1841,null,2389885,null,6634,null,1182075,null,4516,null,469842,null,3866,null,337687,null,5527,null,132155,null,6176,null,712233,null,4242,null,573068,null,5993,null,139165,null,5547,null,1207810,null,4801,null,461200,null,3944,null,292712,null,6132,null,168488,null,6152,null,746610,null,3976,null,503804,null,6737,null,242806,null,6541,null,0400000US41,Oregon,41
7981536,null,5319,null,217549,null,8021,null,123362,null,6485,null,23458,null,2810,null,9446,null,1844,null,14012,null,2578,null,99904,null,5127,null,51085,null,3769,null,48819,null,3388,null,94187,null,4933,null,19820,null,2173,null,9256,null,1626,null,10564,null,1973,null,74367,null,4221,null,31172,null,2586,null,43195,null,3266,null,7763987,null,9240,null,3801257,null,8264,null,1440302,null,5400,null,970092,null,8194,null,470210,null,8147,null,2360955,null,5517,null,1929340,null,9543,null,431615,null,9112,null,3962730,null,6778,null,1448320,null,5463,null,906982,null,9130,null,541338,null,9149,null,2514410,null,5504,null,1751447,null,11319,null,762963,null,11056,null,0400000US42,Pennsylvania,42
699080,null,2198,null,17731,null,2657,null,10072,null,1787,null,1845,null,753,null,1051,null,578,null,794,null,486,null,8227,null,1616,null,3560,null,861,null,4667,null,1311,null,7659,null,1668,null,1688,null,831,null,989,null,673,null,699,null,531,null,5971,null,1522,null,2514,null,871,null,3457,null,1113,null,681349,null,3318,null,331901,null,2417,null,132490,null,2023,null,90340,null,3119,null,42150,null,3045,null,199411,null,1781,null,162024,null,3316,null,37387,null,2782,null,349448,null,2288,null,133221,null,1549,null,86653,null,3010,null,46568,null,3090,null,216227,null,1781,null,154055,null,3464,null,62172,null,3271,null,0400000US44,Rhode Island,44
2824448,null,5066,null,90534,null,5816,null,47914,null,4126,null,7137,null,1673,null,3514,null,926,null,3623,null,1249,null,40777,null,3734,null,15662,null,1923,null,25115,null,2851,null,42620,null,3392,null,7989,null,1863,null,3208,null,1205,null,4781,null,1338,null,34631,null,2801,null,10133,null,1637,null,24498,null,2376,null,2733914,null,7950,null,1308032,null,6756,null,515412,null,5625,null,357165,null,6816,null,158247,null,6244,null,792620,null,5897,null,628932,null,7962,null,163688,null,6154,null,1425882,null,5048,null,542854,null,3659,null,326347,null,6382,null,216507,null,6652,null,883028,null,4300,null,570862,null,8431,null,312166,null,7294,null,0400000US45,South Carolina,45
500360,null,1489,null,14209,null,1675,null,8541,null,1374,null,2226,null,870,null,1232,null,583,null,994,null,645,null,6315,null,1026,null,4214,null,813,null,2101,null,591,null,5668,null,1040,null,934,null,477,null,678,null,351,null,256,null,229,null,4734,null,888,null,2078,null,533,null,2656,null,825,null,486151,null,2045,null,242033,null,2153,null,97780,null,1972,null,74158,null,2689,null,23622,null,2324,null,144253,null,2015,null,123240,null,2266,null,21013,null,1814,null,244118,null,1825,null,98633,null,1670,null,70591,null,2153,null,28042,null,2242,null,145485,null,1378,null,114021,null,2180,null,31464,null,2239,null,0400000US46,South Dakota,46
4002220,null,6127,null,148687,null,6861,null,88862,null,4973,null,14752,null,2143,null,8211,null,1783,null,6541,null,1437,null,74110,null,4504,null,32451,null,3265,null,41659,null,3306,null,59825,null,3890,null,11742,null,2013,null,6074,null,1521,null,5668,null,1289,null,48083,null,3513,null,14594,null,1550,null,33489,null,2913,null,3853533,null,9446,null,1869560,null,6704,null,746623,null,5239,null,526303,null,5894,null,220320,null,5618,null,1122937,null,5440,null,889972,null,7974,null,232965,null,7339,null,1983973,null,6570,null,757917,null,4586,null,461792,null,8072,null,296125,null,7454,null,1226056,null,5053,null,802122,null,8661,null,423934,null,9363,null,0400000US47,Tennessee,47
15230520,null,10514,null,460345,null,12387,null,257635,null,9266,null,53689,null,4163,null,30538,null,3626,null,23151,null,2691,null,203946,null,7732,null,106686,null,5321,null,97260,null,5117,null,202710,null,7771,null,43510,null,4174,null,18132,null,2348,null,25378,null,3279,null,159200,null,6770,null,57909,null,3824,null,101291,null,5445,null,14770175,null,15498,null,7308029,null,12297,null,3194690,null,10674,null,2295326,null,14207,null,899364,null,16455,null,4113339,null,10762,null,3435794,null,15433,null,677545,null,13071,null,7462146,null,10959,null,3132388,null,8693,null,1795384,null,15214,null,1337004,null,15712,null,4329758,null,9075,null,2837814,null,16514,null,1491944,null,15522,null,0400000US48,Texas,48
1659641,null,2910,null,42228,null,3438,null,23909,null,2505,null,7649,null,1599,null,5451,null,1386,null,2198,null,745,null,16260,null,1855,null,10836,null,1540,null,5424,null,1101,null,18319,null,2389,null,5584,null,1452,null,2478,null,899,null,3106,null,1025,null,12735,null,1680,null,4813,null,1022,null,7922,null,1337,null,1617413,null,4857,null,811768,null,3873,null,417434,null,3355,null,337345,null,4633,null,80089,null,3975,null,394334,null,2787,null,344854,null,3773,null,49480,null,2906,null,805645,null,3693,null,401043,null,2631,null,255671,null,5329,null,145372,null,5290,null,404602,null,2656,null,275700,null,4374,null,128902,null,4468,null,0400000US49,Utah,49
421412,null,1632,null,12332,null,1903,null,7481,null,1564,null,1821,null,826,null,1176,null,717,null,645,null,454,null,5660,null,1133,null,3201,null,782,null,2459,null,675,null,4851,null,1001,null,628,null,378,null,209,null,215,null,419,null,261,null,4223,null,870,null,2468,null,731,null,1755,null,564,null,409080,null,2053,null,201859,null,1762,null,73938,null,1251,null,50785,null,1957,null,23153,null,1897,null,127921,null,1370,null,107239,null,2394,null,20682,null,2009,null,207221,null,1441,null,73502,null,1146,null,51817,null,1532,null,21685,null,1749,null,133719,null,1197,null,103467,null,1808,null,30252,null,1852,null,0400000US50,Vermont,50
5018935,null,8502,null,110340,null,5273,null,61916,null,4191,null,11401,null,2068,null,6442,null,1474,null,4959,null,1398,null,50515,null,3522,null,25340,null,2445,null,25175,null,2330,null,48424,null,3662,null,9479,null,1674,null,4468,null,1123,null,5011,null,1244,null,38945,null,2985,null,15304,null,2093,null,23641,null,2312,null,4908595,null,11015,null,2369567,null,8394,null,926688,null,6959,null,650884,null,7865,null,275804,null,7517,null,1442879,null,6784,null,1211786,null,8709,null,231093,null,6907,null,2539028,null,7221,null,959542,null,5269,null,608425,null,8431,null,351117,null,7765,null,1579486,null,5583,null,1114249,null,9454,null,465237,null,8565,null,0400000US51,Virginia,51
4280519,null,4949,null,145872,null,7886,null,87959,null,5683,null,16942,null,2838,null,9447,null,1938,null,7495,null,1858,null,71017,null,5070,null,37905,null,3828,null,33112,null,3310,null,57913,null,4412,null,15979,null,2390,null,8395,null,1718,null,7584,null,1647,null,41934,null,3425,null,17229,null,2231,null,24705,null,2717,null,4134647,null,8304,null,2043716,null,6509,null,804529,null,4919,null,567546,null,7405,null,236983,null,6999,null,1239187,null,6292,null,1013795,null,8058,null,225392,null,7306,null,2090931,null,5669,null,794757,null,4742,null,499688,null,5953,null,295069,null,6177,null,1296174,null,4463,null,886383,null,9525,null,409791,null,8049,null,0400000US53,Washington,53
1176111,null,2616,null,59417,null,4244,null,36653,null,3216,null,5725,null,1395,null,2109,null,812,null,3616,null,1052,null,30928,null,2638,null,10467,null,1422,null,20461,null,1931,null,22764,null,2247,null,3002,null,759,null,652,null,381,null,2350,null,680,null,19762,null,2056,null,4545,null,880,null,15217,null,1762,null,1116694,null,5112,null,544339,null,4253,null,206770,null,2726,null,129334,null,3413,null,77436,null,3407,null,337569,null,3607,null,247351,null,4783,null,90218,null,3945,null,572355,null,3603,null,210683,null,2648,null,112689,null,4507,null,97994,null,4332,null,361672,null,2879,null,223073,null,5171,null,138599,null,4745,null,0400000US54,West Virginia,54
3657858,null,3930,null,85612,null,4959,null,50825,null,3339,null,10020,null,1863,null,5426,null,1349,null,4594,null,1247,null,40805,null,2558,null,22246,null,1741,null,18559,null,1790,null,34787,null,3320,null,6157,null,1178,null,3564,null,960,null,2593,null,634,null,28630,null,2824,null,11952,null,1618,null,16678,null,2390,null,3572246,null,7083,null,1788167,null,5394,null,699781,null,3905,null,516007,null,5318,null,183774,null,5093,null,1088386,null,4453,null,909294,null,5684,null,179092,null,3999,null,1784079,null,4754,null,678184,null,3385,null,480905,null,5000,null,197279,null,5321,null,1105895,null,3825,null,821606,null,6070,null,284289,null,5504,null,0400000US55,Wisconsin,55
342934,null,2503,null,13222,null,1957,null,9668,null,1563,null,2680,null,958,null,1937,null,801,null,743,null,472,null,6988,null,1212,null,4446,null,1014,null,2542,null,813,null,3554,null,891,null,1075,null,515,null,626,null,374,null,449,null,355,null,2479,null,657,null,1188,null,466,null,1291,null,479,null,329712,null,3177,null,165230,null,2553,null,66146,null,2086,null,52831,null,2397,null,13315,null,2295,null,99084,null,1848,null,84827,null,2326,null,14257,null,1755,null,164482,null,1724,null,64049,null,1802,null,45372,null,2008,null,18677,null,1754,null,100433,null,1485,null,75990,null,2643,null,24443,null,2260,null,0400000US56,Wyoming,56
2520668,null,2910,null,155781,null,6346,null,75569,null,4053,null,16823,null,2138,null,6735,null,1472,null,10088,null,1482,null,58746,null,3423,null,17263,null,1832,null,41483,null,3184,null,80212,null,4454,null,17133,null,2435,null,6350,null,1535,null,10783,null,1922,null,63079,null,3497,null,14034,null,1744,null,49045,null,3252,null,2364887,null,7283,null,1125888,null,4237,null,504607,null,3223,null,234871,null,6456,null,269736,null,7033,null,621281,null,3608,null,357170,null,6913,null,264111,null,6723,null,1238999,null,5667,null,520102,null,3764,null,198609,null,5482,null,321493,null,6032,null,718897,null,3686,null,315975,null,6722,null,402922,null,7022,null,0400000US72,Puerto Rico,72
