C16009_001E,C16009_001EA,C16009_001M,C16009_001MA,C16009_002E,C16009_002EA,C16009_002M,C16009_002MA,C16009_003E,C16009_003EA,C16009_003M,C16009_003MA,C16009_004E,C16009_004EA,C16009_004M,C16009_004MA,C16009_005E,C16009_005EA,C16009_005M,C16009_005MA,C16009_006E,C16009_006EA,C16009_006M,C16009_006MA,C16009_007E,C16009_007EA,C16009_007M,C16009_007MA,C16009_008E,C16009_008EA,C16009_008M,C16009_008MA,C16009_009E,C16009_009EA,C16009_009M,C16009_009MA,C16009_010E,C16009_010EA,C16009_010M,C16009_010MA,C16009_011E,C16009_011EA,C16009_011M,C16009_011MA,C16009_012E,C16009_012EA,C16009_012M,C16009_012MA,C16009_013E,C16009_013EA,C16009_013M,C16009_013MA,GEO_ID,NAME,state
5712371,null,3712,null,666665,null,17765,null,593984,null,16976,null,47048,null,5030,null,14645,null,2649,null,8046,null,2007,null,2942,null,1457,null,5045706,null,18261,null,4692701,null,20288,null,191909,null,7370,null,110173,null,7032,null,37548,null,3082,null,13375,null,2491,null,0400000US18,Indiana,18
2689028,null,2924,null,284416,null,12136,null,255517,null,11666,null,17427,null,3117,null,4720,null,1473,null,5723,null,1931,null,1029,null,566,null,2404612,null,12819,null,2258190,null,12421,null,81541,null,4613,null,35785,null,5311,null,23957,null,2880,null,5139,null,1492,null,0400000US19,Iowa,19
2496435,null,3011,null,266419,null,11322,null,213317,null,9414,null,40852,null,5602,null,2629,null,910,null,6819,null,2424,null,2802,null,1566,null,2230016,null,11429,null,2034006,null,10563,null,126091,null,5901,null,30316,null,3053,null,31254,null,2897,null,8349,null,1883,null,0400000US20,Kansas,20
3847409,null,3431,null,635830,null,20275,null,603841,null,19474,null,18783,null,2936,null,7329,null,2629,null,4746,null,1917,null,1131,null,764,null,3211579,null,20553,null,3084516,null,20286,null,61171,null,4770,null,41443,null,5098,null,19862,null,2759,null,4587,null,1885,null,0400000US21,Kentucky,21
3874936,null,3366,null,688777,null,17518,null,636835,null,17605,null,21490,null,3311,null,21646,null,2583,null,5667,null,2461,null,3139,null,1497,null,3186159,null,18423,null,2920491,null,20069,null,91447,null,5291,null,134784,null,6866,null,34122,null,3280,null,5315,null,2045,null,0400000US22,Louisiana,22
1212838,null,1712,null,141953,null,7288,null,129139,null,7150,null,2429,null,801,null,7934,null,2005,null,751,null,612,null,1700,null,1135,null,1070885,null,7090,null,994965,null,8428,null,10896,null,1920,null,55080,null,3814,null,6650,null,1271,null,3294,null,1304,null,0400000US23,Maine,23
5108866,null,2283,null,413444,null,18682,null,344090,null,15635,null,28663,null,5528,null,18169,null,3308,null,11075,null,2882,null,11447,null,4572,null,4695422,null,18987,null,4007509,null,18887,null,267811,null,7850,null,188788,null,10106,null,157879,null,7049,null,73435,null,7228,null,0400000US24,Maryland,24
5871978,null,2659,null,571554,null,19123,null,357699,null,15522,null,119277,null,7599,null,52892,null,6136,null,30278,null,4084,null,11408,null,3968,null,5300424,null,18983,null,4318829,null,25472,null,295027,null,9257,null,466302,null,16730,null,167424,null,6960,null,52842,null,7590,null,0400000US25,Massachusetts,25
9206650,null,3224,null,1233578,null,25385,null,1085870,null,22429,null,66692,null,6514,null,30851,null,4153,null,15394,null,2704,null,34771,null,6612,null,7973072,null,25293,null,7289912,null,26241,null,212511,null,8280,null,247402,null,10587,null,114997,null,6892,null,108250,null,9857,null,0400000US26,Michigan,26
4718227,null,2451,null,432408,null,13239,null,347396,null,11500,null,29569,null,4428,null,8642,null,1576,null,19882,null,4192,null,26919,null,5444,null,4285819,null,13530,null,3916486,null,16042,null,132413,null,6088,null,89907,null,5755,null,100635,null,5663,null,46378,null,4676,null,0400000US27,Minnesota,27
2612298,null,3383,null,510078,null,16225,null,493493,null,16609,null,11473,null,2427,null,1322,null,672,null,2815,null,1501,null,975,null,700,null,2102220,null,17052,null,2030810,null,17535,null,41745,null,3878,null,14236,null,2417,null,9622,null,2110,null,5807,null,2087,null,0400000US28,Mississippi,28
5321998,null,2943,null,657622,null,17362,null,603350,null,17365,null,26012,null,4043,null,15464,null,3420,null,9946,null,2439,null,2850,null,1422,null,4664376,null,17788,null,4410597,null,18857,null,116256,null,6483,null,82711,null,6663,null,43327,null,3883,null,11485,null,2360,null,0400000US29,Missouri,29
874911,null,1412,null,119470,null,7348,null,111247,null,7418,null,1320,null,525,null,1906,null,852,null,760,null,409,null,4237,null,1431,null,755441,null,7486,null,728135,null,7957,null,10076,null,1516,null,9522,null,1523,null,2424,null,903,null,5284,null,1474,null,0400000US30,Montana,30
1592639,null,2302,null,169808,null,7714,null,142590,null,7094,null,18304,null,3259,null,4981,null,1624,null,1659,null,854,null,2274,null,1671,null,1422831,null,7942,null,1307271,null,7892,null,74542,null,4512,null,20686,null,2969,null,15198,null,1950,null,5134,null,1844,null,0400000US31,Nebraska,31
2338222,null,2104,null,240802,null,14873,null,151521,null,11193,null,75323,null,9020,null,4814,null,1647,null,7591,null,2018,null,1553,null,840,null,2097420,null,15233,null,1541446,null,17117,null,386647,null,11056,null,54222,null,6806,null,100513,null,5097,null,14592,null,2818,null,0400000US32,Nevada,32
1200861,null,1811,null,82549,null,6835,null,75217,null,6068,null,3061,null,1154,null,3234,null,1117,null,755,null,763,null,282,null,476,null,1118312,null,7332,null,1030952,null,8131,null,23065,null,3226,null,48505,null,4448,null,12639,null,2288,null,3151,null,1819,null,0400000US33,New Hampshire,33
7957988,null,2929,null,654489,null,20261,null,403761,null,14947,null,169731,null,9442,null,42706,null,5363,null,23017,null,4745,null,15274,null,3680,null,7303499,null,20264,null,5319976,null,28239,null,944778,null,15485,null,635839,null,16744,null,321555,null,12125,null,81351,null,6968,null,0400000US34,New Jersey,34
1787047,null,2367,null,307600,null,14244,null,157521,null,8515,null,116478,null,8624,null,2013,null,1004,null,2396,null,1222,null,29192,null,4618,null,1479447,null,14847,null,991340,null,13934,null,387907,null,10130,null,17062,null,2382,null,12812,null,1739,null,70326,null,5016,null,0400000US35,New Mexico,35
17591011,null,4178,null,2317135,null,37329,null,1325188,null,27940,null,583964,null,17946,null,237506,null,10822,null,120795,null,10075,null,49682,null,7898,null,15273876,null,37313,null,11143648,null,38466,null,1919767,null,23283,null,1376952,null,27664,null,633988,null,15714,null,199521,null,15314,null,0400000US36,New York,36
8170338,null,4108,null,1118068,null,25434,null,953790,null,22220,null,131649,null,9983,null,14002,null,2637,null,12239,null,2402,null,6388,null,2259,null,7052270,null,25603,null,6425513,null,26519,null,405619,null,10836,null,111795,null,8301,null,82108,null,4512,null,27235,null,3972,null,0400000US37,North Carolina,37
572393,null,1137,null,66905,null,4816,null,60880,null,4526,null,1623,null,734,null,2695,null,794,null,543,null,430,null,1164,null,547,null,505488,null,5066,null,478319,null,5180,null,5452,null,1319,null,15690,null,2656,null,3263,null,1335,null,2764,null,1139,null,0400000US38,North Dakota,38
10423680,null,3874,null,1301866,null,25783,null,1207577,null,25510,null,43461,null,4877,null,26711,null,5196,null,10975,null,2421,null,13142,null,3496,null,9121814,null,26345,null,8589042,null,29583,null,166706,null,7442,null,239026,null,11025,null,83976,null,5107,null,43064,null,5723,null,0400000US39,Ohio,39
3242789,null,3423,null,486115,null,14132,null,423427,null,14662,null,48745,null,5941,null,4473,null,1566,null,4034,null,1917,null,5436,null,1499,null,2756674,null,13874,null,2555448,null,15106,null,126023,null,6102,null,21495,null,3233,null,37992,null,3355,null,15716,null,2333,null,0400000US40,Oklahoma,40
3439062,null,2498,null,428787,null,17430,null,334532,null,14113,null,65692,null,7722,null,11883,null,2478,null,13581,null,2261,null,3099,null,1429,null,3010275,null,17718,null,2609259,null,18449,null,238877,null,9807,null,73180,null,6482,null,74840,null,5267,null,14119,null,3624,null,0400000US41,Oregon,41
11280185,null,3958,null,1254903,null,28903,null,1057575,null,27283,null,118421,null,7415,null,42637,null,5008,null,27648,null,4015,null,8622,null,2776,null,10025282,null,29728,null,9159046,null,28731,null,302591,null,9801,null,371183,null,13706,null,148542,null,5969,null,43920,null,4956,null,0400000US42,Pennsylvania,42
957732,null,1102,null,109560,null,8743,null,66943,null,6987,null,26622,null,4398,null,8329,null,2388,null,5069,null,2114,null,2597,null,1650,null,848172,null,8778,null,691875,null,8649,null,70867,null,4906,null,65285,null,5701,null,14973,null,2923,null,5172,null,1564,null,0400000US44,Rhode Island,44
3978593,null,3170,null,567416,null,17337,null,532229,null,16763,null,25976,null,3238,null,4907,null,1672,null,3315,null,1522,null,989,null,671,null,3411177,null,17056,null,3215529,null,17377,null,112734,null,4857,null,49385,null,4588,null,27147,null,3205,null,6382,null,2573,null,0400000US45,South Carolina,45
713008,null,1148,null,88235,null,5469,null,75648,null,4816,null,1708,null,1017,null,3582,null,1203,null,720,null,616,null,6577,null,1569,null,624773,null,5255,null,593568,null,5134,null,9582,null,1919,null,12145,null,2254,null,3735,null,826,null,5743,null,1527,null,0400000US46,South Dakota,46
5599581,null,4179,null,840490,null,25002,null,772942,null,23904,null,44107,null,5039,null,11004,null,3520,null,7872,null,2342,null,4565,null,1984,null,4759091,null,26117,null,4499638,null,24438,null,140926,null,6607,null,60672,null,4919,null,41770,null,3418,null,16085,null,3958,null,0400000US47,Tennessee,47
21329396,null,6363,null,3269419,null,41739,null,1632626,null,27615,null,1516403,null,35009,null,49364,null,7025,null,52146,null,5952,null,18880,null,4342,null,18059977,null,40968,null,12421589,null,38711,null,4764680,null,39314,null,356834,null,14132,null,424140,null,12524,null,92734,null,8891,null,0400000US48,Texas,48
2351051,null,2164,null,220033,null,11323,null,164142,null,9614,null,38591,null,5775,null,6785,null,1932,null,6472,null,1721,null,4043,null,1233,null,2131018,null,11569,null,1861255,null,12037,null,175399,null,7967,null,45513,null,5154,null,38732,null,3730,null,10119,null,1952,null,0400000US49,Utah,49
568312,null,1054,null,55644,null,4963,null,51254,null,4767,null,1432,null,724,null,2092,null,605,null,836,null,436,null,30,null,60,null,512668,null,5143,null,488519,null,5172,null,4449,null,1063,null,16703,null,2015,null,2432,null,988,null,565,null,370,null,0400000US50,Vermont,50
6963871,null,4200,null,670463,null,21162,null,572492,null,19644,null,52547,null,5883,null,18941,null,5040,null,16849,null,3177,null,9634,null,2987,null,6293408,null,21332,null,5454968,null,24399,null,361490,null,10188,null,206682,null,12324,null,206636,null,7954,null,63632,null,7945,null,0400000US51,Virginia,51
5923287,null,3663,null,651456,null,16752,null,469912,null,13187,null,98586,null,8428,null,26161,null,5102,null,43637,null,5158,null,13160,null,4104,null,5271831,null,17297,null,4456376,null,18322,null,336095,null,10877,null,181909,null,9183,null,266778,null,9392,null,30673,null,3822,null,0400000US53,Washington,53
1661002,null,1936,null,268690,null,10055,null,261986,null,9949,null,3323,null,1147,null,1889,null,728,null,853,null,571,null,639,null,546,null,1392312,null,10056,null,1361997,null,10113,null,13538,null,2025,null,10739,null,1726,null,4848,null,1520,null,1190,null,485,null,0400000US54,West Virginia,54
5095654,null,2999,null,529737,null,15982,null,458292,null,15509,null,39897,null,4447,null,14950,null,2645,null,12125,null,3247,null,4473,null,2011,null,4565917,null,16259,null,4223457,null,16033,null,176197,null,6084,null,101644,null,6715,null,55009,null,4787,null,9610,null,2953,null,0400000US55,Wisconsin,55
473850,null,1237,null,39313,null,5182,null,36303,null,4827,null,1742,null,786,null,245,null,323,null,260,null,354,null,763,null,739,null,434537,null,5487,null,407930,null,5377,null,17866,null,2699,null,5836,null,1612,null,1275,null,771,null,1630,null,878,null,0400000US56,Wyoming,56
3639184,null,3854,null,1628749,null,24983,null,71529,null,7015,null,1556115,null,24265,null,898,null,553,null,207,null,270,null,0,null,283,null,2010435,null,24249,null,101589,null,7377,null,1905465,null,25978,null,2530,null,635,null,809,null,771,null,42,null,69,null,0400000US72,Puerto Rico,72
