B18041_001E,B18041_001EA,B18041_001M,B18041_001MA,B18041_002E,B18041_002EA,B18041_002M,B18041_002MA,B18041_003E,B18041_003EA,B18041_003M,B18041_003MA,B18041_004E,B18041_004EA,B18041_004M,B18041_004MA,B18041_005E,B18041_005EA,B18041_005M,B18041_005MA,B18041_006E,B18041_006EA,B18041_006M,B18041_006MA,B18041_007E,B18041_007EA,B18041_007M,B18041_007MA,GEO_ID,NAME,state
25878,null,362,null,23209,null,2456,null,28048,null,3053,null,15541,null,3061,null,25954,null,374,null,31770,null,535,null,21166,null,364,null,0400000US23,Maine,23
36729,null,302,null,32011,null,2942,null,35540,null,3076,null,25120,null,5884,null,36816,null,305,null,43219,null,812,null,31422,null,323,null,0400000US24,Maryland,24
34617,null,409,null,25703,null,2349,null,28802,null,3011,null,20916,null,3528,null,34864,null,379,null,41784,null,332,null,28524,null,459,null,0400000US25,Massachusetts,25
27220,null,193,null,20669,null,1075,null,25096,null,1746,null,14100,null,1689,null,27342,null,194,null,35325,null,311,null,21405,null,203,null,0400000US26,Michigan,26
31020,null,176,null,22359,null,1602,null,26018,null,1893,null,16781,null,2604,null,31146,null,177,null,37246,null,281,null,25077,null,297,null,0400000US27,Minnesota,27
22616,null,462,null,20048,null,1913,null,22415,null,2051,null,12872,null,2092,null,22774,null,487,null,28658,null,865,null,18277,null,596,null,0400000US28,Mississippi,28
26136,null,229,null,23846,null,2261,null,28112,null,2494,null,16503,null,2226,null,26182,null,237,null,31827,null,271,null,21439,null,289,null,0400000US29,Missouri,29
22225,null,389,null,20560,null,3352,null,25205,null,3743,null,11349,null,3545,null,22268,null,404,null,28469,null,1212,null,17674,null,763,null,0400000US30,Montana,30
25825,null,330,null,22277,null,2590,null,26810,null,2370,null,15114,null,3621,null,25893,null,340,null,31611,null,372,null,20759,null,377,null,0400000US31,Nebraska,31
30884,null,342,null,25842,null,2726,null,29582,null,3916,null,21610,null,5514,null,30946,null,358,null,35604,null,600,null,26542,null,407,null,0400000US32,Nevada,32
31625,null,408,null,29592,null,3058,null,31414,null,3487,null,21214,null,9320,null,31676,null,423,null,41251,null,481,null,25025,null,709,null,0400000US33,New Hampshire,33
36751,null,259,null,28005,null,2769,null,35044,null,3609,null,20259,null,2990,null,36860,null,260,null,44684,null,668,null,30399,null,262,null,0400000US34,New Jersey,34
23618,null,692,null,19879,null,2568,null,21902,null,3910,null,12446,null,3724,null,23779,null,713,null,28680,null,1255,null,19847,null,680,null,0400000US35,New Mexico,35
31320,null,139,null,25401,null,1421,null,30061,null,1650,null,19075,null,2244,null,31394,null,138,null,36508,null,278,null,26734,null,218,null,0400000US36,New York,36
26426,null,179,null,20370,null,1133,null,23995,null,2457,null,14635,null,2180,null,26557,null,185,null,31326,null,206,null,22141,null,242,null,0400000US37,North Carolina,37
24225,null,650,null,22089,null,4369,null,26595,null,3692,null,12035,null,5536,null,24262,null,647,null,30936,null,585,null,19492,null,646,null,0400000US38,North Dakota,38
27349,null,183,null,22337,null,1202,null,26474,null,1267,null,16731,null,933,null,27458,null,220,null,34558,null,430,null,21783,null,188,null,0400000US39,Ohio,39
24691,null,358,null,21120,null,1308,null,24852,null,2386,null,17235,null,1960,null,24857,null,352,null,30496,null,303,null,19916,null,390,null,0400000US40,Oklahoma,40
26512,null,257,null,22836,null,2394,null,29153,null,2754,null,15933,null,2055,null,26596,null,263,null,32193,null,395,null,21631,null,303,null,0400000US41,Oregon,41
28417,null,229,null,21324,null,805,null,25754,null,1245,null,16988,null,1634,null,28631,null,231,null,35415,null,223,null,22356,null,177,null,0400000US42,Pennsylvania,42
30472,null,547,null,21843,null,8231,null,22351,null,6938,null,18808,null,17575,null,30611,null,551,null,36345,null,851,null,24282,null,1154,null,0400000US44,Rhode Island,44
26313,null,266,null,20090,null,1505,null,25525,null,2942,null,14567,null,2002,null,26445,null,274,null,31876,null,331,null,21529,null,303,null,0400000US45,South Carolina,45
23795,null,545,null,22191,null,2801,null,24911,null,3423,null,18750,null,2388,null,23841,null,539,null,30300,null,504,null,20068,null,562,null,0400000US46,South Dakota,46
25687,null,200,null,20104,null,1765,null,23168,null,2701,null,15438,null,1516,null,25812,null,200,null,31029,null,251,null,21270,null,238,null,0400000US47,Tennessee,47
26557,null,153,null,21217,null,663,null,25500,null,1400,null,14549,null,1176,null,26677,null,151,null,31534,null,153,null,21638,null,155,null,0400000US48,Texas,48
25224,null,310,null,23155,null,2185,null,30647,null,2054,null,13396,null,2634,null,25265,null,306,null,32184,null,455,null,17715,null,610,null,0400000US49,Utah,49
26610,null,539,null,20904,null,3574,null,20860,null,4512,null,20946,null,8306,null,26755,null,546,null,31645,null,619,null,22118,null,732,null,0400000US50,Vermont,50
31807,null,206,null,28795,null,2039,null,32463,null,3051,null,22097,null,2744,null,31853,null,210,null,38643,null,628,null,26173,null,269,null,0400000US51,Virginia,51
31222,null,215,null,25995,null,1666,null,31440,null,1905,null,17325,null,3049,null,31347,null,211,null,39634,null,576,null,24432,null,439,null,0400000US53,Washington,53
23750,null,649,null,18057,null,3262,null,23803,null,2770,null,11612,null,2433,null,23966,null,701,null,30879,null,491,null,18539,null,676,null,0400000US54,West Virginia,54
28358,null,258,null,23372,null,2233,null,28360,null,2811,null,14940,null,2221,null,28476,null,258,null,35297,null,296,null,22410,null,183,null,0400000US55,Wisconsin,55
26677,null,637,null,20478,null,5578,null,23896,null,3778,null,12354,null,5130,null,26891,null,656,null,36875,null,1425,null,20741,null,636,null,0400000US56,Wyoming,56
14162,null,236,null,12436,null,717,null,12499,null,897,null,12342,null,1178,null,14249,null,235,null,14361,null,362,null,14139,null,270,null,0400000US72,Puerto Rico,72
