B19001A_001E,B19001A_001EA,B19001A_001M,B19001A_001MA,B19001A_002E,B19001A_002EA,B19001A_002M,B19001A_002MA,B19001A_003E,B19001A_003EA,B19001A_003M,B19001A_003MA,B19001A_004E,B19001A_004EA,B19001A_004M,B19001A_004MA,B19001A_005E,B19001A_005EA,B19001A_005M,B19001A_005MA,B19001A_006E,B19001A_006EA,B19001A_006M,B19001A_006MA,B19001A_007E,B19001A_007EA,B19001A_007M,B19001A_007MA,B19001A_008E,B19001A_008EA,B19001A_008M,B19001A_008MA,B19001A_009E,B19001A_009EA,B19001A_009M,B19001A_009MA,B19001A_010E,B19001A_010EA,B19001A_010M,B19001A_010MA,B19001A_011E,B19001A_011EA,B19001A_011M,B19001A_011MA,B19001A_012E,B19001A_012EA,B19001A_012M,B19001A_012MA,B19001A_013E,B19001A_013EA,B19001A_013M,B19001A_013MA,B19001A_014E,B19001A_014EA,B19001A_014M,B19001A_014MA,B19001A_015E,B19001A_015EA,B19001A_015M,B19001A_015MA,B19001A_016E,B19001A_016EA,B19001A_016M,B19001A_016MA,B19001A_017E,B19001A_017EA,B19001A_017M,B19001A_017MA,GEO_ID,NAME,state
2229166,null,11678,null,123754,null,5441,null,104423,null,5278,null,105304,null,4805,null,106611,null,5705,null,103142,null,5873,null,116470,null,5781,null,112782,null,6081,null,117760,null,5306,null,97147,null,5223,null,197012,null,7253,null,247838,null,9118,null,293206,null,6223,null,186965,null,5408,null,104726,null,4562,null,105878,null,4104,null,106148,null,5403,null,0400000US13,Georgia,13
146530,null,3170,null,8696,null,1598,null,5144,null,923,null,3754,null,801,null,6224,null,1041,null,4908,null,1157,null,5779,null,1192,null,5521,null,1154,null,5241,null,1131,null,6369,null,1127,null,13683,null,1753,null,17591,null,1896,null,22049,null,2447,null,16814,null,2125,null,8067,null,1441,null,8390,null,1346,null,8300,null,1249,null,0400000US15,Hawaii,15
527956,null,3904,null,29162,null,2299,null,30063,null,2361,null,28086,null,2394,null,34602,null,2729,null,36395,null,2828,null,31975,null,2986,null,33037,null,2930,null,29063,null,2658,null,27133,null,2328,null,53535,null,3520,null,57142,null,3411,null,63951,null,3194,null,32123,null,2586,null,14601,null,1789,null,13559,null,1849,null,13529,null,1810,null,0400000US16,Idaho,16
3581671,null,13029,null,182920,null,6633,null,161889,null,5339,null,165794,null,6405,null,175384,null,5388,null,165092,null,6005,null,171758,null,6336,null,160059,null,5390,null,171861,null,7329,null,154262,null,5446,null,311442,null,7122,null,408217,null,7989,null,493628,null,9449,null,317925,null,7009,null,177652,null,5358,null,177178,null,6196,null,186610,null,5896,null,0400000US17,Illinois,17
2147128,null,9013,null,129403,null,4466,null,115045,null,5149,null,113605,null,4326,null,117546,null,5227,null,122357,null,4946,null,132373,null,5574,null,120129,null,4663,null,120128,null,5002,null,105940,null,4928,null,205414,null,6934,null,259063,null,7270,null,282687,null,6640,null,147863,null,5062,null,69385,null,3632,null,57308,null,3194,null,48882,null,2863,null,0400000US18,Indiana,18
1147470,null,5766,null,70954,null,3700,null,66073,null,3650,null,68152,null,3509,null,69585,null,3682,null,68890,null,3597,null,69735,null,3392,null,61429,null,3103,null,63604,null,3239,null,55249,null,3408,null,108997,null,4057,null,138688,null,4384,null,146797,null,4721,null,75324,null,3563,null,32357,null,2295,null,26861,null,1953,null,24775,null,1622,null,0400000US19,Iowa,19
958308,null,5719,null,56649,null,3209,null,48338,null,3042,null,54923,null,3120,null,58340,null,3141,null,55274,null,3333,null,56674,null,3771,null,55539,null,3846,null,52094,null,3445,null,46811,null,2535,null,83867,null,4148,null,105645,null,3840,null,120728,null,5028,null,69155,null,3756,null,33178,null,2178,null,32132,null,2252,null,28961,null,2206,null,0400000US20,Kansas,20
1492505,null,9799,null,151375,null,5801,null,106694,null,5532,null,100987,null,4472,null,95666,null,5244,null,90881,null,4757,null,86532,null,4447,null,87331,null,4714,null,76544,null,4209,null,68924,null,3646,null,124615,null,4521,null,144858,null,6743,null,168779,null,5207,null,87955,null,3749,null,39020,null,3025,null,33323,null,1858,null,29021,null,2308,null,0400000US21,Kentucky,21
1076315,null,7835,null,79538,null,4140,null,66851,null,3891,null,57469,null,3895,null,61273,null,3934,null,56516,null,3557,null,62688,null,3237,null,54144,null,3446,null,57678,null,3307,null,47615,null,2931,null,85918,null,4515,null,113285,null,5191,null,137018,null,4563,null,81706,null,3894,null,44041,null,2686,null,37778,null,2779,null,32797,null,2232,null,0400000US22,Louisiana,22
526313,null,5092,null,38353,null,2366,null,32044,null,2308,null,32747,null,2345,null,32998,null,2666,null,28017,null,2447,null,33445,null,2277,null,28977,null,2288,null,28579,null,2104,null,25623,null,2155,null,49384,null,2596,null,61207,null,2672,null,61738,null,2653,null,34281,null,2773,null,14556,null,1789,null,12021,null,1478,null,12343,null,1422,null,0400000US23,Maine,23
1337741,null,7680,null,51421,null,3201,null,42045,null,3001,null,42605,null,3653,null,48988,null,3217,null,45081,null,3243,null,51888,null,3328,null,47160,null,3170,null,53081,null,3665,null,44987,null,2970,null,96689,null,5197,null,141782,null,6221,null,194701,null,5759,null,155250,null,5212,null,96078,null,4267,null,112786,null,3754,null,113199,null,4305,null,0400000US24,Maryland,24
2100531,null,10407,null,122545,null,5955,null,99112,null,5138,null,84229,null,4479,null,87655,null,4206,null,81144,null,4638,null,85544,null,5010,null,82015,null,4628,null,84134,null,4374,null,76089,null,3771,null,153241,null,5943,null,214539,null,8210,null,299635,null,8558,null,216639,null,6593,null,136882,null,5054,null,136391,null,5119,null,140737,null,4738,null,0400000US25,Massachusetts,25
3157714,null,10738,null,197100,null,6059,null,165848,null,5749,null,167038,null,5579,null,175524,null,5579,null,172675,null,5948,null,183995,null,6095,null,168875,null,5870,null,167189,null,5082,null,144384,null,5347,null,279869,null,6488,null,354590,null,8190,null,397285,null,8911,null,250772,null,7089,null,129939,null,5022,null,109408,null,4169,null,93223,null,3817,null,0400000US26,Michigan,26
1873777,null,7132,null,94409,null,4791,null,84887,null,3223,null,81687,null,3347,null,87615,null,4208,null,86084,null,3433,null,94120,null,3834,null,93664,null,4032,null,99387,null,3922,null,85892,null,4128,null,168901,null,5248,null,223724,null,5638,null,269952,null,6098,null,163861,null,4616,null,86303,null,3894,null,80312,null,2955,null,72979,null,3326,null,0400000US27,Minnesota,27
682086,null,6157,null,50496,null,3009,null,46259,null,3126,null,41539,null,3113,null,40991,null,3743,null,42914,null,2986,null,39483,null,2791,null,36609,null,3391,null,35418,null,3144,null,33608,null,2953,null,58794,null,4150,null,73988,null,4348,null,79337,null,4297,null,42874,null,2933,null,21317,null,2145,null,19871,null,2183,null,18588,null,1989,null,0400000US28,Mississippi,28
1976512,null,10169,null,134351,null,5585,null,120086,null,5194,null,113643,null,5045,null,118580,null,4707,null,114969,null,5027,null,115591,null,4988,null,107885,null,4931,null,114225,null,4640,null,92616,null,4400,null,182104,null,6874,null,221605,null,6312,null,236389,null,6602,null,129387,null,5020,null,64840,null,3361,null,58833,null,3699,null,51408,null,2890,null,0400000US29,Missouri,29
343913,null,3227,null,26108,null,2483,null,21035,null,2235,null,24232,null,2322,null,21937,null,2387,null,19426,null,1838,null,20654,null,2052,null,19821,null,1990,null,20875,null,1742,null,18381,null,1906,null,30905,null,2176,null,37886,null,2688,null,39723,null,2877,null,19262,null,1794,null,8509,null,1178,null,8242,null,1320,null,6917,null,1153,null,0400000US30,Montana,30
639464,null,4304,null,37952,null,2586,null,37412,null,2488,null,37261,null,2780,null,37284,null,2376,null,36765,null,2661,null,38610,null,2601,null,36198,null,2200,null,35873,null,2410,null,32617,null,2200,null,62313,null,2774,null,72750,null,3210,null,81272,null,3079,null,42964,null,2668,null,19035,null,1635,null,16152,null,1499,null,15006,null,1450,null,0400000US31,Nebraska,31
739674,null,6866,null,31732,null,3193,null,28391,null,2582,null,31280,null,2580,null,37472,null,2828,null,35065,null,3006,null,34418,null,2744,null,37809,null,3185,null,39749,null,3613,null,37733,null,3337,null,73386,null,4356,null,86722,null,4663,null,102969,null,4540,null,64507,null,4264,null,34128,null,2789,null,32869,null,2397,null,31444,null,2761,null,0400000US32,Nevada,32
482079,null,3935,null,20169,null,2216,null,18917,null,2004,null,18671,null,1965,null,21094,null,2378,null,19790,null,2142,null,24354,null,2652,null,20123,null,1830,null,21918,null,2124,null,22158,null,2244,null,42064,null,2804,null,56984,null,3548,null,72871,null,3035,null,49367,null,3161,null,27051,null,2343,null,26230,null,2244,null,20318,null,1897,null,0400000US33,New Hampshire,33
2300784,null,9435,null,95379,null,4914,null,86483,null,4198,null,84683,null,3904,null,85643,null,4137,null,86666,null,5284,null,85013,null,3710,null,81011,null,4461,null,88700,null,4613,null,81400,null,4401,null,174399,null,6330,null,231870,null,6944,null,325602,null,7570,null,253492,null,7225,null,161295,null,5134,null,182888,null,5750,null,196260,null,5397,null,0400000US34,New Jersey,34
541940,null,5244,null,46398,null,3110,null,37730,null,3660,null,33454,null,2987,null,35979,null,2799,null,34319,null,2719,null,31091,null,2735,null,30105,null,3316,null,27048,null,2509,null,25466,null,3048,null,45187,null,2703,null,53986,null,3030,null,58093,null,2896,null,35208,null,2307,null,17642,null,1989,null,16263,null,1761,null,13971,null,1758,null,0400000US35,New Mexico,35
5044679,null,15126,null,311211,null,9262,null,256517,null,7846,null,244307,null,7214,null,233624,null,6704,null,215665,null,5894,null,228023,null,7369,null,210801,null,7965,null,226215,null,7560,null,196567,null,7062,null,397236,null,9178,null,526443,null,11012,null,634726,null,10201,null,455662,null,10575,null,268167,null,7173,null,295393,null,7837,null,344122,null,7401,null,0400000US36,New York,36
2580827,null,12694,null,169852,null,6876,null,152449,null,6642,null,134288,null,5845,null,144547,null,5659,null,139258,null,6484,null,147261,null,5826,null,134611,null,6865,null,139068,null,6081,null,116277,null,4819,null,232658,null,7152,null,283759,null,8074,null,316564,null,8208,null,184875,null,7654,null,98264,null,4631,null,92490,null,4109,null,94606,null,4494,null,0400000US37,North Carolina,37
253365,null,2736,null,19397,null,2092,null,14153,null,1643,null,17247,null,1579,null,18739,null,1849,null,14258,null,1730,null,14214,null,1637,null,14949,null,1821,null,12833,null,1218,null,12036,null,1382,null,23830,null,1973,null,29542,null,1783,null,30255,null,1880,null,15604,null,1493,null,6110,null,881,null,5060,null,795,null,5138,null,884,null,0400000US38,North Dakota,38
3840245,null,12810,null,252109,null,7417,null,222329,null,7352,null,210592,null,5922,null,213679,null,7158,null,211531,null,4924,null,221133,null,7191,null,206165,null,6381,null,208959,null,6412,null,183597,null,5629,null,346285,null,8340,null,444805,null,9023,null,483061,null,9525,null,274396,null,8097,null,138808,null,4233,null,122014,null,5110,null,100782,null,4344,null,0400000US39,Ohio,39
1097500,null,6858,null,85293,null,4039,null,72388,null,3772,null,71823,null,3824,null,69656,null,3904,null,65799,null,4150,null,64110,null,3357,null,64425,null,3644,null,62639,null,3705,null,49937,null,3366,null,94165,null,4092,null,116288,null,4023,null,123859,null,4755,null,66901,null,3492,null,35916,null,2303,null,26497,null,2178,null,27804,null,2136,null,0400000US40,Oklahoma,40
1316320,null,8579,null,86023,null,4575,null,71631,null,4607,null,75847,null,4219,null,79036,null,3859,null,74214,null,4093,null,72751,null,4227,null,70122,null,4172,null,71664,null,3964,null,61447,null,3912,null,122156,null,6175,null,145376,null,5302,null,166278,null,5741,null,93697,null,4866,null,47342,null,3147,null,40834,null,2480,null,37902,null,2425,null,0400000US41,Oregon,41
4198510,null,12306,null,250307,null,6174,null,237827,null,6914,null,237063,null,6503,null,241837,null,5785,null,228546,null,6869,null,230490,null,6124,null,216771,null,6624,null,210898,null,6486,null,195226,null,6286,null,373581,null,8003,null,469462,null,8838,null,527307,null,8596,null,319220,null,7255,null,169326,null,5289,null,144663,null,5494,null,145986,null,4837,null,0400000US42,Pennsylvania,42
348821,null,4404,null,23804,null,2498,null,21201,null,2142,null,17630,null,2103,null,14364,null,2084,null,14867,null,2066,null,18754,null,2295,null,14225,null,1953,null,15775,null,1901,null,12216,null,1545,null,26376,null,2640,null,35789,null,2663,null,51020,null,3030,null,33265,null,2807,null,16279,null,1828,null,18948,null,2087,null,14308,null,1803,null,0400000US44,Rhode Island,44
1194889,null,7428,null,76841,null,3848,null,61832,null,3992,null,61421,null,3599,null,65163,null,4111,null,65494,null,4267,null,67986,null,3705,null,65519,null,4067,null,62501,null,4476,null,58449,null,3918,null,106739,null,4739,null,136112,null,5845,null,160111,null,5787,null,86938,null,3725,null,41877,null,3356,null,39974,null,2505,null,37932,null,2884,null,0400000US45,South Carolina,45
286994,null,2970,null,19605,null,1871,null,15744,null,1854,null,16244,null,1858,null,19637,null,1630,null,19267,null,1854,null,18999,null,1907,null,15518,null,1463,null,18350,null,1806,null,16517,null,1801,null,28113,null,2352,null,32141,null,2621,null,32941,null,2249,null,15961,null,1481,null,6864,null,1036,null,5563,null,1053,null,5530,null,828,null,0400000US46,South Dakota,46
1949972,null,9615,null,156100,null,5722,null,123483,null,4771,null,117885,null,5357,null,121719,null,5322,null,112297,null,5511,null,120923,null,5949,null,110975,null,5350,null,104723,null,4811,null,99881,null,4966,null,178446,null,5528,null,204004,null,6166,null,209034,null,6065,null,118367,null,4572,null,57612,null,3390,null,56724,null,3693,null,57799,null,3098,null,0400000US47,Tennessee,47
6038660,null,19525,null,401767,null,8978,null,326112,null,8852,null,325222,null,8717,null,335561,null,9545,null,311999,null,8820,null,340547,null,9687,null,303192,null,9328,null,300093,null,8455,null,268744,null,7161,null,481216,null,10908,null,626047,null,12852,null,728937,null,12192,null,478832,null,8381,null,268216,null,8429,null,261073,null,7718,null,281102,null,6584,null,0400000US48,Texas,48
771883,null,5504,null,32917,null,2289,null,30585,null,2839,null,30497,null,3160,null,36459,null,3030,null,38409,null,2794,null,41866,null,3274,null,40398,null,3538,null,42731,null,3094,null,39612,null,3031,null,80595,null,3706,null,96913,null,5020,null,110783,null,4825,null,64039,null,2808,null,36468,null,2582,null,26177,null,2421,null,23434,null,2022,null,0400000US49,Utah,49
244921,null,2357,null,13221,null,1403,null,13561,null,1464,null,14854,null,1514,null,13294,null,1465,null,11965,null,1383,null,14452,null,1626,null,13561,null,1461,null,13354,null,1533,null,13643,null,1369,null,21567,null,1716,null,28691,null,2024,null,31252,null,2106,null,19033,null,1700,null,8110,null,1001,null,7307,null,1225,null,7056,null,910,null,0400000US50,Vermont,50
2167957,null,9682,null,104111,null,5335,null,89909,null,4232,null,81861,null,4126,null,85896,null,4527,null,92447,null,5185,null,98827,null,5488,null,93511,null,5039,null,99710,null,4765,null,88508,null,5097,null,176218,null,6617,null,233114,null,7454,null,299644,null,9055,null,203933,null,6768,null,131885,null,5158,null,144300,null,6159,null,144083,null,5137,null,0400000US51,Virginia,51
2123848,null,8609,null,119223,null,4770,null,92019,null,4729,null,88745,null,4383,null,102499,null,5032,null,98767,null,5006,null,109360,null,4985,null,104272,null,4403,null,104099,null,5119,null,96574,null,4503,null,188148,null,6025,null,246922,null,8046,null,290102,null,7161,null,194085,null,6379,null,105075,null,5146,null,92079,null,4332,null,91879,null,3989,null,0400000US53,Washington,53
696589,null,6626,null,74313,null,4108,null,62979,null,3869,null,49687,null,2960,null,54271,null,3506,null,43451,null,3115,null,44098,null,3171,null,37673,null,3078,null,39140,null,3061,null,30659,null,2455,null,57596,null,3605,null,66231,null,3545,null,70046,null,3950,null,32473,null,2709,null,13548,null,1676,null,11435,null,1583,null,8989,null,1389,null,0400000US54,West Virginia,54
2027978,null,8207,null,105521,null,4496,null,107591,null,4294,null,104110,null,4413,null,106933,null,3783,null,107210,null,4128,null,115740,null,5269,null,106537,null,4394,null,107434,null,4139,null,96774,null,4159,null,195219,null,5416,null,247870,null,5578,null,284665,null,7317,null,155206,null,4346,null,73863,null,3726,null,59533,null,3249,null,53772,null,2608,null,0400000US55,Wisconsin,55
194273,null,2948,null,9689,null,1515,null,9843,null,1729,null,9416,null,1243,null,12059,null,1706,null,9470,null,1591,null,11166,null,1529,null,10825,null,1425,null,9137,null,1507,null,10299,null,1568,null,16537,null,1613,null,21854,null,1985,null,27515,null,2291,null,15487,null,1547,null,8562,null,1266,null,7202,null,1097,null,5212,null,931,null,0400000US56,Wyoming,56
909357,null,8262,null,288197,null,5805,null,112653,null,5270,null,85755,null,4239,null,67746,null,3198,null,58687,null,3109,null,51040,null,3063,null,40443,null,2781,null,34239,null,2520,null,27720,null,2210,null,39191,null,2615,null,38299,null,3020,null,32216,null,2791,null,13862,null,1852,null,6052,null,1040,null,6186,null,1099,null,7071,null,1203,null,0400000US72,Puerto Rico,72
