C14003_001E,C14003_001EA,C14003_001M,C14003_001MA,C14003_002E,C14003_002EA,C14003_002M,C14003_002MA,C14003_003E,C14003_003EA,C14003_003M,C14003_003MA,C14003_004E,C14003_004EA,C14003_004M,C14003_004MA,C14003_005E,C14003_005EA,C14003_005M,C14003_005MA,C14003_006E,C14003_006EA,C14003_006M,C14003_006MA,C14003_007E,C14003_007EA,C14003_007M,C14003_007MA,C14003_008E,C14003_008EA,C14003_008M,C14003_008MA,C14003_009E,C14003_009EA,C14003_009M,C14003_009MA,C14003_010E,C14003_010EA,C14003_010M,C14003_010MA,C14003_011E,C14003_011EA,C14003_011M,C14003_011MA,C14003_012E,C14003_012EA,C14003_012M,C14003_012MA,C14003_013E,C14003_013EA,C14003_013M,C14003_013MA,C14003_014E,C14003_014EA,C14003_014M,C14003_014MA,C14003_015E,C14003_015EA,C14003_015M,C14003_015MA,C14003_016E,C14003_016EA,C14003_016M,C14003_016MA,C14003_017E,C14003_017EA,C14003_017M,C14003_017MA,C14003_018E,C14003_018EA,C14003_018M,C14003_018MA,C14003_019E,C14003_019EA,C14003_019M,C14003_019MA,C14003_020E,C14003_020EA,C14003_020M,C14003_020MA,C14003_021E,C14003_021EA,C14003_021M,C14003_021MA,C14003_022E,C14003_022EA,C14003_022M,C14003_022MA,C14003_023E,C14003_023EA,C14003_023M,C14003_023MA,C14003_024E,C14003_024EA,C14003_024M,C14003_024MA,C14003_025E,C14003_025EA,C14003_025M,C14003_025MA,C14003_026E,C14003_026EA,C14003_026M,C14003_026MA,C14003_027E,C14003_027EA,C14003_027M,C14003_027MA,C14003_028E,C14003_028EA,C14003_028M,C14003_028MA,GEO_ID,NAME,state
762516,null,1781,null,177829,null,4594,null,5184,null,932,null,42608,null,2341,null,48926,null,2425,null,30233,null,1257,null,16594,null,1570,null,19949,null,1892,null,8250,null,1548,null,6085,null,1230,null,26565,null,2666,null,3196,null,845,null,6320,null,906,null,3996,null,940,null,2449,null,620,null,2107,null,526,null,5066,null,1451,null,2149,null,850,null,1282,null,469,null,558122,null,4684,null,13888,null,1520,null,2427,null,691,null,1754,null,735,null,1523,null,640,null,6938,null,1253,null,36456,null,2675,null,84463,null,2708,null,410673,null,1716,null,0400000US46,South Dakota,46
5915117,null,6149,null,1245043,null,12265,null,35511,null,3061,null,331952,null,7830,null,349630,null,7081,null,218306,null,3768,null,91256,null,3452,null,104142,null,5576,null,66523,null,4866,null,47723,null,3498,null,242731,null,8372,null,26797,null,2586,null,45557,null,3224,null,46211,null,3708,null,29196,null,2885,null,23599,null,1514,null,33101,null,2571,null,19378,null,2628,null,18892,null,2055,null,4427343,null,11975,null,102228,null,6218,null,24011,null,2883,null,8733,null,1831,null,11360,null,2060,null,52502,null,3648,null,258332,null,6652,null,743460,null,6768,null,3226717,null,6726,null,0400000US47,Tennessee,47
22734069,null,12005,null,5865822,null,23392,null,201758,null,7700,null,1554998,null,17465,null,1638062,null,16858,null,950828,null,7352,null,422913,null,8113,null,541350,null,12529,null,317146,null,8243,null,238767,null,8067,null,749990,null,16194,null,138575,null,6889,null,158257,null,6846,null,115226,null,5739,null,59104,null,3743,null,60674,null,3550,null,88908,null,5768,null,62713,null,4725,null,66533,null,4016,null,16118257,null,21261,null,468812,null,12395,null,86371,null,4576,null,29079,null,2967,null,58066,null,4649,null,227127,null,7664,null,1097641,null,13614,null,3101482,null,13054,null,11049679,null,10621,null,0400000US48,Texas,48
2492269,null,3488,null,722494,null,8822,null,18871,null,2055,null,200112,null,5135,null,197785,null,5951,null,115727,null,1773,null,48606,null,2900,null,70344,null,5188,null,45939,null,3532,null,25110,null,2021,null,117088,null,6459,null,19802,null,1975,null,16323,null,2307,null,9443,null,1810,null,5151,null,995,null,10879,null,1618,null,31211,null,3458,null,16417,null,2141,null,7862,null,1236,null,1652687,null,9169,null,60963,null,3471,null,13149,null,1754,null,3212,null,978,null,4789,null,980,null,28601,null,2372,null,141542,null,5188,null,364408,null,4957,null,1036023,null,2992,null,0400000US49,Utah,49
603450,null,1329,null,122908,null,3098,null,3659,null,864,null,29019,null,1984,null,33414,null,2150,null,22933,null,856,null,10261,null,1029,null,12237,null,1667,null,5736,null,1076,null,5649,null,917,null,31465,null,2537,null,3534,null,883,null,4090,null,973,null,3288,null,817,null,3073,null,639,null,6164,null,554,null,6567,null,1276,null,2293,null,684,null,2456,null,731,null,449077,null,3435,null,7408,null,1055,null,1535,null,497,null,945,null,431,null,990,null,362,null,3947,null,709,null,23047,null,2028,null,62238,null,1361,null,348967,null,1557,null,0400000US50,Vermont,50
7409419,null,5974,null,1674562,null,15338,null,38470,null,3094,null,403702,null,8831,null,441486,null,8338,null,281718,null,4024,null,143239,null,5223,null,171556,null,6978,null,102403,null,5230,null,91988,null,5385,null,352643,null,9705,null,63203,null,3735,null,63717,null,4339,null,50202,null,3255,null,28278,null,2286,null,28384,null,2074,null,47073,null,3843,null,30642,null,2845,null,41144,null,3580,null,5382214,null,15523,null,105981,null,5314,null,23860,null,2622,null,9753,null,1684,null,10193,null,1634,null,66152,null,4849,null,327771,null,8563,null,880919,null,9348,null,3957585,null,8466,null,0400000US51,Virginia,51
6210115,null,4490,null,1361786,null,12824,null,28696,null,2580,null,330451,null,7382,null,378347,null,7677,null,244635,null,3186,null,102110,null,4040,null,124666,null,5320,null,80290,null,4704,null,72591,null,4570,null,240241,null,9389,null,37742,null,3189,null,51216,null,3682,null,42026,null,3038,null,20710,null,2328,null,14483,null,1385,null,27126,null,3179,null,22051,null,2547,null,24887,null,2686,null,4608088,null,11982,null,97213,null,4308,null,27158,null,2646,null,8188,null,1810,null,12118,null,1704,null,58255,null,3718,null,277039,null,5965,null,792887,null,7114,null,3335230,null,7045,null,0400000US53,Washington,53
1754732,null,3029,null,367778,null,6666,null,13300,null,2005,null,86019,null,3918,null,100407,null,3454,null,63669,null,1396,null,34407,null,2579,null,35231,null,2454,null,18935,null,2512,null,15810,null,2184,null,47074,null,4045,null,5778,null,1132,null,9626,null,1602,null,7876,null,1489,null,4356,null,1004,null,3241,null,862,null,6867,null,1468,null,4369,null,1173,null,4961,null,1334,null,1339880,null,5452,null,27732,null,2117,null,5038,null,1178,null,3444,null,1255,null,2911,null,709,null,17481,null,2160,null,65894,null,3110,null,199665,null,3595,null,1017715,null,3647,null,0400000US54,West Virginia,54
5391121,null,3944,null,1190983,null,9330,null,38509,null,2799,null,279559,null,5599,null,307184,null,5982,null,214901,null,2637,null,102343,null,3134,null,129131,null,5552,null,61873,null,3486,null,57483,null,3198,null,248054,null,8738,null,24272,null,1727,null,56062,null,3915,null,52033,null,3617,null,20695,null,2045,null,21309,null,1736,null,30199,null,2256,null,19103,null,1832,null,24381,null,2395,null,3952084,null,10766,null,82744,null,3576,null,19055,null,2387,null,7255,null,1019,null,7232,null,1356,null,38376,null,3067,null,233002,null,6398,null,622015,null,4408,null,2942405,null,5462,null,0400000US55,Wisconsin,55
501219,null,1782,null,116819,null,3585,null,3950,null,938,null,29739,null,1887,null,32307,null,2051,null,20473,null,1083,null,8182,null,1227,null,9793,null,1419,null,5868,null,1177,null,6507,null,1463,null,10326,null,1746,null,2196,null,864,null,3179,null,1169,null,809,null,385,null,675,null,363,null,819,null,506,null,1072,null,557,null,199,null,179,null,1377,null,659,null,374074,null,3389,null,7674,null,1465,null,1181,null,523,null,508,null,350,null,1104,null,432,null,4972,null,1246,null,30330,null,2331,null,62525,null,2516,null,265780,null,2243,null,0400000US56,Wyoming,56
3800025,null,4150,null,743288,null,10037,null,36751,null,2995,null,196587,null,5533,null,238005,null,6816,null,138346,null,2885,null,45569,null,2995,null,53587,null,3344,null,19513,null,2460,null,14930,null,1820,null,381182,null,11339,null,21965,null,2312,null,69699,null,4581,null,62694,null,4185,null,34690,null,2631,null,36074,null,2509,null,70028,null,4242,null,54427,null,3875,null,31605,null,2731,null,2675555,null,9607,null,44119,null,3677,null,4925,null,1123,null,4195,null,1212,null,8614,null,1364,null,36155,null,2509,null,158740,null,5097,null,472847,null,4718,null,1945960,null,3631,null,0400000US72,Puerto Rico,72
