B11003_001E,B11003_001EA,B11003_001M,B11003_001MA,B11003_002E,B11003_002EA,B11003_002M,B11003_002MA,B11003_003E,B11003_003EA,B11003_003M,B11003_003MA,B11003_004E,B11003_004EA,B11003_004M,B11003_004MA,B11003_005E,B11003_005EA,B11003_005M,B11003_005MA,B11003_006E,B11003_006EA,B11003_006M,B11003_006MA,B11003_007E,B11003_007EA,B11003_007M,B11003_007MA,B11003_008E,B11003_008EA,B11003_008M,B11003_008MA,B11003_009E,B11003_009EA,B11003_009M,B11003_009MA,B11003_010E,B11003_010EA,B11003_010M,B11003_010MA,B11003_011E,B11003_011EA,B11003_011M,B11003_011MA,B11003_012E,B11003_012EA,B11003_012M,B11003_012MA,B11003_013E,B11003_013EA,B11003_013M,B11003_013MA,B11003_014E,B11003_014EA,B11003_014M,B11003_014MA,B11003_015E,B11003_015EA,B11003_015M,B11003_015MA,B11003_016E,B11003_016EA,B11003_016M,B11003_016MA,B11003_017E,B11003_017EA,B11003_017M,B11003_017MA,B11003_018E,B11003_018EA,B11003_018M,B11003_018MA,B11003_019E,B11003_019EA,B11003_019M,B11003_019MA,B11003_020E,B11003_020EA,B11003_020M,B11003_020MA,GEO_ID,NAME,state
2328569,null,18597,null,1670425,null,16886,null,767813,null,11232,null,182469,null,6639,null,157889,null,7815,null,427455,null,11057,null,902612,null,12729,null,658144,null,13808,null,152682,null,7297,null,69011,null,4662,null,16915,null,2718,null,8725,null,1541,null,43371,null,3597,null,83671,null,5316,null,505462,null,10961,null,302822,null,8830,null,58437,null,4630,null,59762,null,4939,null,184623,null,7218,null,202640,null,7380,null,0400000US13,Georgia,13
306623,null,4387,null,227109,null,5267,null,94062,null,4213,null,22070,null,2726,null,20247,null,2110,null,51745,null,3212,null,133047,null,4257,null,79514,null,4324,null,22665,null,2313,null,7743,null,1449,null,1122,null,542,null,1446,null,605,null,5175,null,1212,null,14922,null,2009,null,56849,null,3557,null,25372,null,2479,null,5642,null,1602,null,4361,null,1093,null,15369,null,1901,null,31477,null,2568,null,0400000US15,Hawaii,15
397576,null,5484,null,323424,null,5970,null,145816,null,5160,null,38464,null,3653,null,37104,null,2483,null,70248,null,3750,null,177608,null,4308,null,74152,null,3668,null,24717,null,2283,null,14818,null,1866,null,4271,null,996,null,1693,null,653,null,8854,null,1442,null,9899,null,1379,null,49435,null,3059,null,32889,null,2581,null,7506,null,1463,null,5720,null,1441,null,19663,null,2053,null,16546,null,1914,null,0400000US16,Idaho,16
3180087,null,18931,null,2358203,null,16724,null,1078491,null,13226,null,248710,null,7594,null,241798,null,7054,null,587983,null,9925,null,1279712,null,11619,null,821884,null,13944,null,218173,null,7393,null,101627,null,5386,null,28928,null,3302,null,12874,null,1916,null,59825,null,3853,null,116546,null,5362,null,603711,null,11775,null,349418,null,9239,null,65060,null,4093,null,65842,null,4700,null,218516,null,8432,null,254293,null,7636,null,0400000US17,Illinois,17
1662403,null,13308,null,1265979,null,13232,null,522254,null,10989,null,117495,null,5058,null,113098,null,5166,null,291661,null,7962,null,743725,null,9438,null,396424,null,9103,null,108498,null,5224,null,61213,null,3896,null,17380,null,2379,null,8770,null,1835,null,35063,null,2907,null,47285,null,3265,null,287926,null,7384,null,182128,null,5718,null,37191,null,3021,null,33382,null,3344,null,111555,null,4783,null,105798,null,4771,null,0400000US18,Indiana,18
794320,null,8485,null,640275,null,8436,null,257205,null,5278,null,58848,null,3196,null,59228,null,3101,null,139129,null,4198,null,383070,null,6156,null,154045,null,5093,null,43574,null,3042,null,26167,null,2430,null,7846,null,1227,null,3001,null,786,null,15320,null,1933,null,17407,null,2081,null,110471,null,3797,null,76037,null,3289,null,17533,null,1982,null,14016,null,1856,null,44488,null,2693,null,34434,null,2508,null,0400000US19,Iowa,19
728136,null,8195,null,575169,null,8761,null,252179,null,6308,null,62368,null,3575,null,54584,null,3358,null,135227,null,4338,null,322990,null,5873,null,152967,null,5318,null,44618,null,3374,null,24958,null,2479,null,5407,null,1204,null,3854,null,1406,null,15697,null,1740,null,19660,null,2071,null,108349,null,5291,null,70372,null,3929,null,16097,null,2143,null,12747,null,1695,null,41528,null,3139,null,37977,null,3024,null,0400000US20,Kansas,20
1114146,null,13621,null,833000,null,13002,null,335498,null,8297,null,75461,null,4296,null,69416,null,3834,null,190621,null,5964,null,497502,null,8530,null,281146,null,8188,null,73423,null,4454,null,37812,null,3715,null,12008,null,2307,null,4693,null,1307,null,21111,null,2275,null,35611,null,2825,null,207723,null,7046,null,123826,null,6129,null,31023,null,2946,null,21331,null,2320,null,71472,null,5141,null,83897,null,4544,null,0400000US21,Kentucky,21
1080025,null,10940,null,745988,null,10674,null,302177,null,7595,null,68421,null,4357,null,66069,null,3778,null,167687,null,5627,null,443811,null,7745,null,334037,null,8429,null,77196,null,4636,null,34945,null,3503,null,10875,null,2277,null,5220,null,1241,null,18850,null,2103,null,42251,null,3387,null,256841,null,6923,null,152238,null,6132,null,31241,null,3409,null,32199,null,3064,null,88798,null,4866,null,104603,null,4745,null,0400000US22,Louisiana,22
355547,null,6511,null,283206,null,5861,null,106019,null,3452,null,23774,null,2164,null,17932,null,1877,null,64313,null,2990,null,177187,null,4231,null,72341,null,4417,null,21136,null,2333,null,12670,null,1819,null,3752,null,910,null,1328,null,627,null,7590,null,1381,null,8466,null,1153,null,51205,null,3425,null,34262,null,2858,null,6354,null,1084,null,4679,null,1117,null,23229,null,2190,null,16943,null,1982,null,0400000US23,Maine,23
1392247,null,11564,null,1008897,null,10936,null,443740,null,10679,null,108327,null,5732,null,92191,null,4866,null,243222,null,7027,null,565157,null,6861,null,383350,null,8303,null,100443,null,4738,null,50042,null,3162,null,14535,null,2275,null,7026,null,1474,null,28481,null,2730,null,50401,null,3589,null,282907,null,7585,null,159226,null,6372,null,26838,null,2779,null,26111,null,2948,null,106277,null,5973,null,123681,null,4387,null,0400000US24,Maryland,24
1561198,null,13396,null,1166023,null,11450,null,515818,null,8386,null,131519,null,5685,null,95452,null,5081,null,288847,null,6127,null,650205,null,9670,null,395175,null,9990,null,100130,null,5148,null,47681,null,3871,null,12882,null,2279,null,5142,null,1232,null,29657,null,2803,null,52449,null,3790,null,295045,null,8558,null,173486,null,6012,null,29955,null,3672,null,27337,null,2416,null,116194,null,6098,null,121559,null,5621,null,0400000US25,Massachusetts,25
2560681,null,14089,null,1913467,null,14086,null,797079,null,10051,null,172353,null,5139,null,164682,null,5363,null,460044,null,7540,null,1116388,null,10647,null,647214,null,10025,null,164371,null,5997,null,85146,null,4144,null,20932,null,2439,null,10240,null,1602,null,53974,null,3590,null,79225,null,4014,null,482843,null,8685,null,295014,null,7192,null,59182,null,4463,null,53847,null,3858,null,181985,null,5380,null,187829,null,5023,null,0400000US26,Michigan,26
1353390,null,9195,null,1074338,null,9370,null,469908,null,6215,null,117597,null,3936,null,95844,null,3976,null,256467,null,5196,null,604430,null,6911,null,279052,null,7664,null,84832,null,3806,null,51107,null,3208,null,15049,null,2090,null,6084,null,1105,null,29974,null,2268,null,33725,null,2931,null,194220,null,6941,null,128321,null,5133,null,30582,null,2875,null,19889,null,2564,null,77850,null,3947,null,65899,null,3377,null,0400000US27,Minnesota,27
753797,null,9564,null,511683,null,10174,null,202081,null,7384,null,42617,null,3436,null,43964,null,3663,null,115500,null,5282,null,309602,null,7537,null,242114,null,5999,null,49213,null,3968,null,22513,null,2965,null,5184,null,1532,null,2691,null,944,null,14638,null,2151,null,26700,null,2815,null,192901,null,5371,null,108751,null,4254,null,21290,null,2405,null,18564,null,2068,null,68897,null,3905,null,84150,null,3693,null,0400000US28,Mississippi,28
1534274,null,13026,null,1156746,null,12872,null,474403,null,9813,null,109161,null,4696,null,98359,null,4965,null,266883,null,7219,null,682343,null,8962,null,377528,null,9200,null,100571,null,5572,null,49682,null,3589,null,12605,null,1976,null,6931,null,1591,null,30146,null,2814,null,50889,null,3709,null,276957,null,7506,null,174702,null,6473,null,36755,null,3276,null,29364,null,2463,null,108583,null,5045,null,102255,null,4017,null,0400000US29,Missouri,29
240727,null,4609,null,194997,null,4283,null,70936,null,3065,null,14848,null,1832,null,15879,null,1918,null,40209,null,2436,null,124061,null,3295,null,45730,null,3416,null,14407,null,1992,null,8490,null,1224,null,1750,null,613,null,885,null,519,null,5855,null,1092,null,5917,null,1422,null,31323,null,2653,null,20383,null,2121,null,4679,null,929,null,3074,null,905,null,12630,null,1621,null,10940,null,1440,null,0400000US30,Montana,30
459503,null,6026,null,364528,null,6315,null,156711,null,5060,null,36658,null,2568,null,35812,null,2338,null,84241,null,3449,null,207817,null,4356,null,94975,null,3851,null,26602,null,2501,null,15882,null,2217,null,5201,null,1153,null,1205,null,482,null,9476,null,1540,null,10720,null,1288,null,68373,null,3122,null,46244,null,2886,null,10177,null,1432,null,9277,null,1517,null,26790,null,2344,null,22129,null,1774,null,0400000US31,Nebraska,31
631720,null,7910,null,459557,null,7429,null,202557,null,5476,null,48031,null,3782,null,50517,null,3074,null,104009,null,4037,null,257000,null,5268,null,172163,null,5400,null,59621,null,3882,null,29764,null,3077,null,8608,null,1654,null,4604,null,1314,null,16552,null,2492,null,29857,null,2670,null,112542,null,4772,null,67275,null,4418,null,13111,null,1909,null,12664,null,2100,null,41500,null,4012,null,45267,null,3300,null,0400000US32,Nevada,32
341922,null,5518,null,275674,null,5613,null,114242,null,4151,null,26411,null,2041,null,21130,null,2203,null,66701,null,3294,null,161432,null,4283,null,66248,null,3944,null,19592,null,2141,null,11464,null,1678,null,3714,null,1123,null,1200,null,507,null,6550,null,1441,null,8128,null,1249,null,46656,null,3297,null,29717,null,2906,null,4586,null,1104,null,3781,null,1188,null,21350,null,2282,null,16939,null,2183,null,0400000US33,New Hampshire,33
2185324,null,16317,null,1633264,null,15734,null,770704,null,12347,null,185902,null,6479,null,145876,null,5728,null,438926,null,9064,null,862560,null,12383,null,552060,null,11693,null,148880,null,6091,null,64878,null,4603,null,18201,null,2659,null,8701,null,1560,null,37976,null,3521,null,84002,null,4949,null,403180,null,9313,null,215424,null,7517,null,35748,null,3350,null,34106,null,3373,null,145570,null,6274,null,187756,null,5911,null,0400000US34,New Jersey,34
482543,null,6995,null,338847,null,7062,null,138034,null,4961,null,26041,null,2508,null,33699,null,2793,null,78294,null,3832,null,200813,null,5280,null,143696,null,4995,null,41804,null,2997,null,23340,null,2384,null,6361,null,1507,null,3691,null,934,null,13288,null,1931,null,18464,null,1949,null,101892,null,5347,null,62928,null,4724,null,14716,null,2174,null,10663,null,1871,null,37549,null,3692,null,38964,null,3339,null,0400000US35,New Mexico,35
4594823,null,21017,null,3222112,null,21533,null,1413595,null,14797,null,325624,null,9138,null,293586,null,8347,null,794385,null,11678,null,1808517,null,15867,null,1372711,null,15719,null,349988,null,9125,null,148191,null,6392,null,39637,null,3539,null,21098,null,2751,null,87456,null,5428,null,201797,null,7165,null,1022723,null,12773,null,555916,null,11296,null,97652,null,4832,null,92018,null,5010,null,366246,null,9587,null,466807,null,8159,null,0400000US36,New York,36
2366894,null,16505,null,1763797,null,14211,null,729188,null,11467,null,175948,null,6607,null,151905,null,6188,null,401335,null,8453,null,1034609,null,11639,null,603097,null,13153,null,150794,null,7468,null,76281,null,5157,null,19562,null,2505,null,10069,null,1870,null,46650,null,3981,null,74513,null,4805,null,452303,null,9951,null,276227,null,8292,null,58776,null,4600,null,51068,null,3554,null,166383,null,6489,null,176076,null,6842,null,0400000US37,North Carolina,37
168128,null,3882,null,137132,null,4103,null,55777,null,2592,null,13348,null,1463,null,10854,null,1334,null,31575,null,2144,null,81355,null,2737,null,30996,null,2418,null,10585,null,1677,null,5362,null,893,null,1762,null,551,null,703,null,368,null,2897,null,729,null,5223,null,1227,null,20411,null,1575,null,14675,null,1598,null,4429,null,1093,null,2118,null,752,null,8128,null,1186,null,5736,null,873,null,0400000US38,North Dakota,38
2962303,null,17567,null,2209685,null,17861,null,891323,null,12828,null,203856,null,6458,null,182037,null,6831,null,505430,null,8844,null,1318362,null,11142,null,752618,null,12525,null,191182,null,7043,null,106103,null,6276,null,30804,null,2992,null,13833,null,2308,null,61466,null,4719,null,85079,null,4399,null,561436,null,11634,null,348047,null,9759,null,73086,null,4477,null,66539,null,5016,null,208422,null,7501,null,213389,null,6801,null,0400000US39,Ohio,39
936378,null,8406,null,707497,null,8846,null,286581,null,7711,null,64509,null,3802,null,66579,null,4085,null,155493,null,4939,null,420916,null,6570,null,228881,null,7198,null,60116,null,3900,null,29591,null,2898,null,9065,null,1651,null,3860,null,1110,null,16666,null,2007,null,30525,null,2506,null,168765,null,5591,null,103243,null,4534,null,23878,null,2666,null,18750,null,2095,null,60615,null,3357,null,65522,null,3695,null,0400000US40,Oklahoma,40
940771,null,9074,null,734363,null,10127,null,292913,null,7331,null,72168,null,4686,null,66506,null,3984,null,154239,null,5694,null,441450,null,7860,null,206408,null,6788,null,58458,null,4074,null,30647,null,3194,null,7418,null,1534,null,3610,null,1171,null,19619,null,2210,null,27811,null,2777,null,147950,null,5399,null,96387,null,5468,null,18024,null,2164,null,17681,null,2611,null,60682,null,4046,null,51563,null,3361,null,0400000US41,Oregon,41
3198199,null,17145,null,2421180,null,16157,null,962900,null,10917,null,208257,null,6524,null,186410,null,5217,null,568233,null,8770,null,1458280,null,11351,null,777019,null,12756,null,201861,null,6882,null,98498,null,4759,null,25011,null,2425,null,11434,null,1735,null,62053,null,3809,null,103363,null,4810,null,575158,null,10362,null,318795,null,8860,null,61879,null,4226,null,55372,null,3035,null,201544,null,7172,null,256363,null,7099,null,0400000US42,Pennsylvania,42
253941,null,4954,null,189570,null,4908,null,79596,null,3968,null,18660,null,2344,null,15272,null,2114,null,45664,null,2730,null,109974,null,3483,null,64371,null,3997,null,14421,null,2126,null,5614,null,1302,null,1196,null,643,null,950,null,562,null,3468,null,1109,null,8807,null,1619,null,49950,null,3525,null,31922,null,2762,null,6607,null,1213,null,5110,null,1383,null,20205,null,2332,null,18028,null,1999,null,0400000US44,Rhode Island,44
1152062,null,12427,null,828713,null,11898,null,318961,null,7774,null,69495,null,3845,null,64927,null,4730,null,184539,null,5202,null,509752,null,8971,null,323349,null,9291,null,70548,null,4731,null,31849,null,2980,null,8801,null,1815,null,3922,null,1150,null,19126,null,2401,null,38699,null,3579,null,252801,null,7387,null,146959,null,5657,null,32501,null,3331,null,25144,null,3327,null,89314,null,5000,null,105842,null,4589,null,0400000US45,South Carolina,45
205206,null,4366,null,162792,null,3686,null,61980,null,2758,null,15224,null,1618,null,12899,null,1349,null,33857,null,2411,null,100812,null,3062,null,42414,null,2682,null,12239,null,1572,null,7739,null,1401,null,2595,null,903,null,958,null,544,null,4186,null,912,null,4500,null,979,null,30175,null,2266,null,21281,null,1948,null,6778,null,1351,null,3847,null,923,null,10656,null,1532,null,8894,null,1206,null,0400000US46,South Dakota,46
1606220,null,14373,null,1185380,null,13566,null,460290,null,9706,null,100541,null,4992,null,91029,null,4357,null,268720,null,6802,null,725090,null,10441,null,420840,null,8701,null,109543,null,5687,null,54983,null,4303,null,15944,null,2457,null,6439,null,1709,null,32600,null,2953,null,54560,null,4492,null,311297,null,8151,null,188112,null,7170,null,40508,null,3591,null,35378,null,3069,null,112226,null,5650,null,123185,null,5817,null,0400000US47,Tennessee,47
5790823,null,26730,null,4259215,null,25818,null,2038863,null,20060,null,457036,null,9733,null,507895,null,13229,null,1073932,null,14746,null,2220352,null,16690,null,1531608,null,19528,null,414419,null,11276,null,200316,null,7935,null,56205,null,4723,null,28559,null,2933,null,115552,null,6423,null,214103,null,8344,null,1117189,null,15845,null,689892,null,12689,null,138119,null,6733,null,133175,null,6304,null,418598,null,10235,null,427297,null,9720,null,0400000US48,Texas,48
629901,null,7327,null,520164,null,7750,null,270610,null,6452,null,72342,null,3573,null,79596,null,4004,null,118672,null,4310,null,249554,null,6183,null,109737,null,4121,null,33001,null,2898,null,15772,null,2016,null,4978,null,1100,null,2733,null,961,null,8061,null,1559,null,17229,null,2249,null,76736,null,3411,null,45707,null,2843,null,8514,null,1380,null,10234,null,1618,null,26959,null,2327,null,31029,null,2411,null,0400000US49,Utah,49
163979,null,3747,null,126044,null,3720,null,49804,null,2589,null,11678,null,1346,null,7772,null,1032,null,30354,null,1985,null,76240,null,2607,null,37935,null,2306,null,12894,null,1696,null,7872,null,1281,null,1777,null,792,null,1438,null,589,null,4657,null,925,null,5022,null,913,null,25041,null,1811,null,17664,null,1778,null,3730,null,966,null,2261,null,800,null,11673,null,1371,null,7377,null,980,null,0400000US50,Vermont,50
1964204,null,15049,null,1483385,null,15031,null,637131,null,9902,null,155169,null,6396,null,125530,null,4869,null,356432,null,8197,null,846254,null,10680,null,480819,null,8998,null,121474,null,5391,null,59291,null,4200,null,16118,null,2426,null,6856,null,1558,null,36317,null,3083,null,62183,null,3777,null,359345,null,9083,null,209827,null,7324,null,41210,null,3743,null,32293,null,3037,null,136324,null,6127,null,149518,null,6182,null,0400000US51,Virginia,51
1619537,null,11679,null,1252212,null,13549,null,534345,null,9543,null,133005,null,5716,null,107193,null,4323,null,294147,null,7989,null,717867,null,10327,null,367325,null,9277,null,113144,null,5946,null,61941,null,4910,null,17630,null,2924,null,6479,null,1378,null,37832,null,3438,null,51203,null,3455,null,254181,null,7130,null,167733,null,6679,null,32693,null,3355,null,32701,null,3214,null,102339,null,5623,null,86448,null,4328,null,0400000US53,Washington,53
491383,null,7377,null,381380,null,7237,null,138439,null,4867,null,30353,null,2572,null,26539,null,2931,null,81547,null,4296,null,242941,null,5316,null,110003,null,4143,null,30012,null,2493,null,13432,null,1694,null,3715,null,956,null,1734,null,734,null,7983,null,1379,null,16580,null,1895,null,79991,null,3809,null,43981,null,2967,null,11629,null,1787,null,6558,null,1526,null,25794,null,2120,null,36010,null,2708,null,0400000US54,West Virginia,54
1461841,null,11443,null,1149189,null,11807,null,468951,null,7591,null,110038,null,4297,null,98297,null,4179,null,260616,null,5511,null,680238,null,7982,null,312652,null,7163,null,92791,null,3758,null,53467,null,3036,null,15906,null,2106,null,6109,null,1191,null,31452,null,2429,null,39324,null,2574,null,219861,null,5790,null,144438,null,4957,null,31442,null,3023,null,27723,null,2651,null,85273,null,3948,null,75423,null,3280,null,0400000US55,Wisconsin,55
135066,null,3714,null,106431,null,3153,null,39784,null,2311,null,8249,null,1266,null,8170,null,1348,null,23365,null,1842,null,66647,null,2510,null,28635,null,2712,null,11240,null,1726,null,5986,null,1333,null,1505,null,516,null,613,null,377,null,3868,null,1086,null,5254,null,1342,null,17395,null,1950,null,11896,null,1777,null,2231,null,779,null,2449,null,871,null,7216,null,1388,null,5499,null,1035,null,0400000US56,Wyoming,56
898030,null,9219,null,548833,null,8553,null,210950,null,5613,null,39290,null,2762,null,35570,null,2506,null,136090,null,4698,null,337883,null,7183,null,349197,null,7198,null,65643,null,3588,null,23783,null,2285,null,7260,null,1322,null,3632,null,903,null,12891,null,1684,null,41860,null,3075,null,283554,null,6568,null,139290,null,5446,null,17648,null,2273,null,25185,null,2294,null,96457,null,4217,null,144264,null,4305,null,0400000US72,Puerto Rico,72
