C16007_001E,C16007_001EA,C16007_001M,C16007_001MA,C16007_002E,C16007_002EA,C16007_002M,C16007_002MA,C16007_003E,C16007_003EA,C16007_003M,C16007_003MA,C16007_004E,C16007_004EA,C16007_004M,C16007_004MA,C16007_005E,C16007_005EA,C16007_005M,C16007_005MA,C16007_006E,C16007_006EA,C16007_006M,C16007_006MA,C16007_007E,C16007_007EA,C16007_007M,C16007_007MA,C16007_008E,C16007_008EA,C16007_008M,C16007_008MA,C16007_009E,C16007_009EA,C16007_009M,C16007_009MA,C16007_010E,C16007_010EA,C16007_010M,C16007_010MA,C16007_011E,C16007_011EA,C16007_011M,C16007_011MA,C16007_012E,C16007_012EA,C16007_012M,C16007_012MA,C16007_013E,C16007_013EA,C16007_013M,C16007_013MA,GEO_ID,NAME,state
6072036,null,1092,null,1054388,null,1369,null,856286,null,6912,null,97053,null,3788,null,101049,null,5991,null,4157781,null,1977,null,3264595,null,17026,null,305073,null,6061,null,588113,null,15550,null,859867,null,1779,null,722299,null,5568,null,21994,null,1595,null,115574,null,4770,null,0400000US25,Massachusetts,25
9435733,null,1904,null,1814121,null,2412,null,1646313,null,7156,null,71332,null,4046,null,96476,null,5148,null,6342578,null,2706,null,5750301,null,10273,null,199313,null,6621,null,392964,null,9203,null,1279034,null,1937,null,1188254,null,4932,null,16148,null,1307,null,74632,null,4650,null,0400000US26,Michigan,26
4844316,null,1753,null,906151,null,1878,null,797710,null,5867,null,43897,null,2897,null,64544,null,4659,null,3302401,null,2180,null,2981049,null,8437,null,116794,null,4158,null,204558,null,7321,null,635764,null,1386,null,600927,null,2199,null,4688,null,918,null,30149,null,1904,null,0400000US27,Minnesota,27
2705640,null,1990,null,553298,null,2528,null,536079,null,2737,null,11795,null,1938,null,5424,null,1179,null,1790601,null,2926,null,1720889,null,5647,null,42201,null,3677,null,27511,null,3359,null,361741,null,2411,null,356893,null,2561,null,1377,null,506,null,3471,null,1025,null,0400000US28,Mississippi,28
5484696,null,1903,null,1033583,null,2599,null,961816,null,4957,null,39020,null,2705,null,32747,null,3885,null,3664912,null,2604,null,3441790,null,6680,null,102139,null,4832,null,120983,null,5760,null,786201,null,1973,null,764252,null,2476,null,6097,null,952,null,15852,null,1787,null,0400000US29,Missouri,29
898614,null,1100,null,160804,null,1439,null,154915,null,1772,null,2556,null,705,null,3333,null,933,null,606343,null,1349,null,580494,null,2623,null,8043,null,1405,null,17806,null,2047,null,131467,null,756,null,126150,null,1048,null,1355,null,584,null,3962,null,821,null,0400000US30,Montana,30
1645880,null,1417,null,318787,null,1683,null,282561,null,3052,null,27031,null,2441,null,9195,null,2050,null,1091462,null,1574,null,989364,null,4529,null,66159,null,3216,null,35939,null,3037,null,235631,null,799,null,225658,null,1336,null,3616,null,791,null,6357,null,994,null,0400000US31,Nebraska,31
2371632,null,1160,null,470600,null,1906,null,326424,null,4715,null,123495,null,4380,null,20681,null,2519,null,1616264,null,1875,null,1156865,null,8653,null,323073,null,6083,null,136326,null,5915,null,284768,null,1271,null,238005,null,2585,null,19618,null,1640,null,27145,null,2138,null,0400000US32,Nevada,32
1240806,null,887,null,223576,null,1018,null,209856,null,1873,null,5871,null,1028,null,7849,null,1357,null,851562,null,1116,null,782996,null,4225,null,19864,null,2345,null,48702,null,3583,null,165668,null,938,null,149946,null,1733,null,1191,null,455,null,14531,null,1613,null,0400000US33,New Hampshire,33
8130371,null,1445,null,1507219,null,1380,null,1121457,null,9468,null,226129,null,6299,null,159633,null,7435,null,5488461,null,2144,null,3848227,null,18115,null,824405,null,9570,null,815829,null,15877,null,1134691,null,1952,null,898679,null,6039,null,82417,null,2409,null,153595,null,5544,null,0400000US34,New Jersey,34
1828867,null,1431,null,355717,null,1473,null,245147,null,4635,null,87797,null,4630,null,22773,null,2359,null,1220580,null,2145,null,772684,null,9179,null,350373,null,7774,null,97523,null,4357,null,252570,null,1700,null,158156,null,2377,null,77255,null,1931,null,17159,null,1448,null,0400000US35,New Mexico,35
18097578,null,2470,null,3216163,null,3188,null,2335145,null,13667,null,480835,null,8915,null,400183,null,11551,null,12337628,null,3830,null,8626117,null,26641,null,1856690,null,12165,null,1854821,null,24267,null,2543787,null,2380,null,1907214,null,8463,null,219304,null,3128,null,417269,null,7821,null,0400000US36,New York,36
8429207,null,2946,null,1581059,null,3319,null,1407101,null,6898,null,133334,null,4971,null,40624,null,3785,null,5745112,null,3884,null,5138446,null,10854,null,406168,null,6296,null,200498,null,8482,null,1103036,null,3417,null,1069015,null,3484,null,11468,null,1864,null,22553,null,2379,null,0400000US37,North Carolina,37
599205,null,997,null,102571,null,1217,null,96726,null,1445,null,1678,null,393,null,4167,null,1186,null,404261,null,1307,null,383291,null,2401,null,5837,null,1219,null,15133,null,2209,null,92373,null,393,null,83801,null,1096,null,207,null,145,null,8365,null,986,null,0400000US38,North Dakota,38
10727127,null,2653,null,2015138,null,2803,null,1898769,null,7856,null,49482,null,3400,null,66887,null,6093,null,7165450,null,3319,null,6715134,null,12249,null,154467,null,5088,null,295849,null,10882,null,1546539,null,2690,null,1466747,null,4300,null,13856,null,1422,null,65936,null,3471,null,0400000US39,Ohio,39
3357386,null,2419,null,641325,null,2397,null,581828,null,3314,null,45771,null,3064,null,13726,null,1878,null,2237243,null,2925,null,2036533,null,5644,null,128897,null,4257,null,71813,null,3989,null,478818,null,2342,null,462862,null,2267,null,6696,null,1082,null,9260,null,1303,null,0400000US40,Oklahoma,40
3511093,null,1605,null,628392,null,2015,null,509243,null,5282,null,84477,null,3598,null,34672,null,3568,null,2395032,null,2540,null,2042563,null,8448,null,216097,null,5724,null,136372,null,6505,null,487669,null,2075,null,454666,null,2599,null,10171,null,1185,null,22832,null,2492,null,0400000US41,Oregon,41
11703178,null,2317,null,2057142,null,2439,null,1845783,null,8604,null,101143,null,5097,null,110216,null,6771,null,7758660,null,2951,null,6991042,null,12930,null,315998,null,7657,null,451620,null,11283,null,1887376,null,2548,null,1759336,null,5273,null,24625,null,1784,null,103415,null,4926,null,0400000US42,Pennsylvania,42
996158,null,751,null,173147,null,1224,null,134109,null,2890,null,25137,null,1735,null,13901,null,2329,null,676751,null,1386,null,535549,null,5351,null,69976,null,1993,null,71226,null,4788,null,146260,null,958,null,119429,null,2152,null,4848,null,392,null,21983,null,2060,null,0400000US44,Rhode Island,44
4113842,null,2081,null,763789,null,2182,null,713930,null,3707,null,34506,null,2602,null,15353,null,2579,null,2777671,null,2463,null,2601189,null,6265,null,107231,null,3736,null,69251,null,4783,null,572382,null,2236,null,557579,null,2666,null,3478,null,834,null,11325,null,2091,null,0400000US45,South Carolina,45
740248,null,1039,null,140236,null,1272,null,131208,null,1507,null,3706,null,846,null,5322,null,1251,null,486208,null,1096,null,455896,null,2502,null,7957,null,1148,null,22355,null,2345,null,113804,null,973,null,106760,null,1274,null,382,null,248,null,6662,null,1092,null,0400000US46,South Dakota,46
5750581,null,2490,null,1064956,null,3494,null,991555,null,5651,null,45494,null,3056,null,27907,null,3671,null,3895062,null,4264,null,3652301,null,6677,null,138094,null,5019,null,104667,null,5190,null,790563,null,2801,null,771165,null,2759,null,6568,null,1345,null,12830,null,1867,null,0400000US47,Tennessee,47
21924924,null,4212,null,4649991,null,5718,null,3048073,null,13765,null,1448215,null,13404,null,153703,null,6670,null,14885131,null,6286,null,9615723,null,26745,null,4510008,null,22739,null,759400,null,13145,null,2389802,null,4438,null,1823294,null,6427,null,463470,null,4815,null,103038,null,3956,null,0400000US48,Texas,48
2392633,null,1600,null,565691,null,1771,null,495126,null,4247,null,54746,null,3255,null,15819,null,2569,null,1594898,null,1758,null,1352345,null,7511,null,154825,null,4736,null,87728,null,5417,null,232044,null,1075,null,213480,null,1831,null,8353,null,889,null,10211,null,1463,null,0400000US49,Utah,49
588849,null,722,null,99287,null,1011,null,93461,null,1581,null,1650,null,569,null,4176,null,1046,null,405477,null,1238,null,385677,null,2362,null,4242,null,957,null,15558,null,1690,null,84085,null,583,null,79537,null,881,null,602,null,344,null,3946,null,763,null,0400000US50,Vermont,50
7201765,null,3517,null,1312909,null,3349,null,1145303,null,7210,null,91786,null,4453,null,75820,null,4684,null,4983025,null,4918,null,4262253,null,12312,null,317008,null,6433,null,403764,null,11116,null,905831,null,3605,null,837961,null,4409,null,15587,null,1998,null,52283,null,3323,null,0400000US51,Virginia,51
6046464,null,2021,null,1114849,null,1923,null,901165,null,7619,null,117642,null,4462,null,96042,null,5879,null,4174932,null,2530,null,3459163,null,10017,null,307577,null,7478,null,408192,null,8636,null,756683,null,2071,null,673696,null,3500,null,17245,null,1665,null,65742,null,3348,null,0400000US53,Washington,53
1707922,null,1406,null,283346,null,1742,null,276121,null,1920,null,4930,null,1106,null,2295,null,666,null,1143919,null,1635,null,1116352,null,3286,null,12045,null,2102,null,15522,null,2205,null,280657,null,986,null,276296,null,1401,null,939,null,398,null,3422,null,890,null,0400000US54,West Virginia,54
5245596,null,1650,null,963976,null,2251,null,864653,null,4414,null,57455,null,2613,null,41868,null,3173,null,3544707,null,2541,null,3254253,null,7747,null,157418,null,4279,null,133036,null,6138,null,736913,null,1564,null,697900,null,2881,null,8868,null,1139,null,30145,null,2332,null,0400000US55,Wisconsin,55
487399,null,1061,null,89975,null,1658,null,84326,null,2206,null,4093,null,1084,null,1556,null,917,null,334559,null,1925,null,312963,null,2272,null,14523,null,2302,null,7073,null,1306,null,62865,null,1010,null,59691,null,669,null,1510,null,532,null,1664,null,815,null,0400000US56,Wyoming,56
3697190,null,0,*****,757755,null,0,*****,26239,null,2831,null,730952,null,2854,null,564,null,383,null,2416542,null,0,*****,118782,null,7638,null,2294318,null,7763,null,3442,null,1006,null,522893,null,0,*****,29673,null,2389,null,492552,null,2393,null,668,null,353,null,0400000US72,Puerto Rico,72
