C20005_001E,C20005_001EA,C20005_001M,C20005_001MA,C20005_002E,C20005_002EA,C20005_002M,C20005_002MA,C20005_003E,C20005_003EA,C20005_003M,C20005_003MA,C20005_004E,C20005_004EA,C20005_004M,C20005_004MA,C20005_005E,C20005_005EA,C20005_005M,C20005_005MA,C20005_006E,C20005_006EA,C20005_006M,C20005_006MA,C20005_007E,C20005_007EA,C20005_007M,C20005_007MA,C20005_008E,C20005_008EA,C20005_008M,C20005_008MA,C20005_009E,C20005_009EA,C20005_009M,C20005_009MA,C20005_010E,C20005_010EA,C20005_010M,C20005_010MA,C20005_011E,C20005_011EA,C20005_011M,C20005_011MA,C20005_012E,C20005_012EA,C20005_012M,C20005_012MA,C20005_013E,C20005_013EA,C20005_013M,C20005_013MA,C20005_014E,C20005_014EA,C20005_014M,C20005_014MA,C20005_015E,C20005_015EA,C20005_015M,C20005_015MA,C20005_016E,C20005_016EA,C20005_016M,C20005_016MA,C20005_017E,C20005_017EA,C20005_017M,C20005_017MA,C20005_018E,C20005_018EA,C20005_018M,C20005_018MA,C20005_019E,C20005_019EA,C20005_019M,C20005_019MA,C20005_020E,C20005_020EA,C20005_020M,C20005_020MA,C20005_021E,C20005_021EA,C20005_021M,C20005_021MA,C20005_022E,C20005_022EA,C20005_022M,C20005_022MA,C20005_023E,C20005_023EA,C20005_023M,C20005_023MA,C20005_024E,C20005_024EA,C20005_024M,C20005_024MA,C20005_025E,C20005_025EA,C20005_025M,C20005_025MA,C20005_026E,C20005_026EA,C20005_026M,C20005_026MA,C20005_027E,C20005_027EA,C20005_027M,C20005_027MA,C20005_028E,C20005_028EA,C20005_028M,C20005_028MA,C20005_029E,C20005_029EA,C20005_029M,C20005_029MA,C20005_030E,C20005_030EA,C20005_030M,C20005_030MA,C20005_031E,C20005_031EA,C20005_031M,C20005_031MA,C20005_032E,C20005_032EA,C20005_032M,C20005_032MA,C20005_033E,C20005_033EA,C20005_033M,C20005_033MA,C20005_034E,C20005_034EA,C20005_034M,C20005_034MA,C20005_035E,C20005_035EA,C20005_035M,C20005_035MA,C20005_036E,C20005_036EA,C20005_036M,C20005_036MA,C20005_037E,C20005_037EA,C20005_037M,C20005_037MA,C20005_038E,C20005_038EA,C20005_038M,C20005_038MA,C20005_039E,C20005_039EA,C20005_039M,C20005_039MA,GEO_ID,NAME,state
1971348,null,3351,null,1000309,null,2877,null,527825,null,7862,null,0,null,298,null,527825,null,7862,null,6368,null,1453,null,42149,null,4004,null,99747,null,5617,null,154857,null,7413,null,118573,null,5801,null,106131,null,4679,null,472484,null,8467,null,214831,null,5835,null,257653,null,6661,null,87976,null,4892,null,52412,null,3946,null,36923,null,3021,null,43579,null,3249,null,20749,null,2164,null,16014,null,1692,null,971039,null,2438,null,351060,null,7125,null,0,null,298,null,351060,null,7125,null,5751,null,1235,null,45959,null,4145,null,83744,null,3801,null,128666,null,5673,null,57344,null,3956,null,29596,null,2978,null,619979,null,7276,null,341106,null,6757,null,278873,null,7046,null,107154,null,5413,null,67009,null,4265,null,43380,null,3727,null,36434,null,2917,null,15760,null,1917,null,9136,null,1500,null,0400000US32,Nevada,32
1057821,null,1862,null,514305,null,1621,null,268864,null,4629,null,39,null,75,null,268825,null,4638,null,2301,null,797,null,10125,null,1372,null,32875,null,3015,null,80101,null,4426,null,68017,null,3379,null,75406,null,3324,null,245441,null,4846,null,98056,null,3567,null,147385,null,5332,null,63726,null,3118,null,25591,null,2443,null,15481,null,2206,null,20418,null,2089,null,11743,null,1533,null,10426,null,1547,null,543516,null,1493,null,183816,null,5441,null,15,null,24,null,183801,null,5437,null,3959,null,1061,null,16262,null,2132,null,43883,null,3618,null,68301,null,3958,null,32270,null,2650,null,19126,null,2006,null,359700,null,5392,null,162257,null,4194,null,197443,null,5419,null,87292,null,3582,null,47535,null,3031,null,25083,null,2070,null,22259,null,2273,null,12015,null,1496,null,3259,null,836,null,0400000US33,New Hampshire,33
6872328,null,4031,null,3321587,null,3638,null,1713629,null,12801,null,83,null,140,null,1713546,null,12778,null,15682,null,2030,null,106849,null,5801,null,206603,null,8426,null,409028,null,10559,null,404174,null,9271,null,571210,null,8525,null,1607958,null,13007,null,785114,null,9894,null,822844,null,11905,null,304266,null,7686,null,149637,null,6730,null,94518,null,5780,null,107385,null,5390,null,80813,null,4087,null,86225,null,3618,null,3550741,null,2926,null,1168653,null,15486,null,134,null,143,null,1168519,null,15489,null,16821,null,2278,null,119773,null,5559,null,185392,null,6999,null,375647,null,9566,null,261151,null,7456,null,209735,null,7007,null,2382088,null,15672,null,1301864,null,14077,null,1080224,null,12784,null,432904,null,8830,null,228029,null,6718,null,128947,null,5347,null,142710,null,5980,null,87687,null,4473,null,59947,null,3987,null,0400000US34,New Jersey,34
1533601,null,2295,null,752902,null,2317,null,331297,null,7841,null,0,null,281,null,331297,null,7841,null,8381,null,1415,null,43786,null,3994,null,63531,null,4674,null,98756,null,4828,null,66253,null,4266,null,50590,null,2863,null,421605,null,7708,null,208573,null,5638,null,213032,null,7220,null,100619,null,5117,null,44159,null,4022,null,21180,null,2369,null,25331,null,2576,null,12527,null,1598,null,9216,null,1121,null,780699,null,2062,null,236002,null,6075,null,0,null,281,null,236002,null,6075,null,8967,null,1752,null,51878,null,4566,null,55747,null,3297,null,70552,null,4494,null,31896,null,2865,null,16962,null,2049,null,544697,null,6206,null,302203,null,6583,null,242494,null,6574,null,126494,null,5967,null,53570,null,3542,null,22680,null,2341,null,27237,null,2567,null,9200,null,1455,null,3313,null,888,null,0400000US35,New Mexico,35
15419544,null,6522,null,7382426,null,5580,null,3518567,null,22615,null,185,null,137,null,3518382,null,22600,null,62660,null,4787,null,322615,null,10518,null,501790,null,13601,null,952091,null,15450,null,790878,null,15186,null,888348,null,13342,null,3863859,null,22625,null,2005722,null,17957,null,1858137,null,19485,null,775832,null,15613,null,367253,null,8580,null,204597,null,7828,null,224762,null,7669,null,141131,null,5694,null,144562,null,5339,null,8037118,null,5005,null,2599139,null,21118,null,335,null,220,null,2598804,null,21082,null,60460,null,3483,null,317749,null,10938,null,481276,null,11022,null,830906,null,15311,null,504233,null,10661,null,404180,null,10126,null,5437979,null,20959,null,3110994,null,20432,null,2326985,null,22057,null,1036358,null,16425,null,515273,null,10941,null,263209,null,8832,null,261467,null,8238,null,147601,null,6023,null,103077,null,4731,null,0400000US36,New York,36
7099385,null,5523,null,3426347,null,4820,null,1711842,null,13459,null,191,null,179,null,1711651,null,13435,null,30270,null,3562,null,196609,null,8130,null,328071,null,9877,null,544216,null,10816,null,312784,null,8248,null,299701,null,6605,null,1714505,null,13585,null,820923,null,11128,null,893582,null,12811,null,404023,null,9688,null,190171,null,8402,null,99145,null,5370,null,108396,null,5430,null,48965,null,3973,null,42882,null,3074,null,3673038,null,5796,null,1183776,null,14356,null,221,null,190,null,1183555,null,14382,null,27926,null,2607,null,201879,null,8082,null,304707,null,9458,null,386433,null,8357,null,168728,null,6556,null,93882,null,5187,null,2489262,null,16329,null,1341566,null,14134,null,1147696,null,15140,null,564414,null,11956,null,263233,null,7709,null,125813,null,5255,null,129610,null,5740,null,46328,null,3246,null,18298,null,1769,null,0400000US37,North Carolina,37
513875,null,1708,null,257443,null,1500,null,131942,null,3343,null,7,null,12,null,131935,null,3342,null,3232,null,615,null,13169,null,1509,null,25777,null,2175,null,43720,null,2407,null,26618,null,2144,null,19419,null,1775,null,125501,null,3489,null,45775,null,2201,null,79726,null,3056,null,37913,null,2537,null,14728,null,1635,null,7967,null,1237,null,11055,null,1267,null,4780,null,739,null,3283,null,830,null,256432,null,1302,null,86844,null,2667,null,99,null,84,null,86745,null,2657,null,3173,null,775,null,16840,null,1640,null,27949,null,1828,null,26186,null,2016,null,9712,null,1243,null,2885,null,622,null,169588,null,2720,null,73048,null,2348,null,96540,null,2800,null,51123,null,2034,null,22555,null,1874,null,10683,null,1426,null,9006,null,966,null,2527,null,609,null,646,null,274,null,0400000US38,North Dakota,38
9047030,null,5205,null,4351963,null,4460,null,2044467,null,13396,null,281,null,214,null,2044186,null,13394,null,34170,null,2611,null,159651,null,6688,null,302374,null,9449,null,671501,null,11481,null,486570,null,9881,null,389920,null,8031,null,2307496,null,13677,null,1107112,null,10730,null,1200384,null,13482,null,548774,null,9350,null,235022,null,7248,null,138365,null,5574,null,146180,null,6166,null,78403,null,3960,null,53640,null,3299,null,4695067,null,3988,null,1465659,null,15278,null,326,null,209,null,1465333,null,15303,null,34714,null,2817,null,215652,null,6893,null,357311,null,9259,null,513675,null,9554,null,234183,null,7277,null,109798,null,4376,null,3229408,null,15651,null,1685930,null,12738,null,1543478,null,15713,null,770844,null,12689,null,368290,null,9757,null,161177,null,6736,null,146640,null,5993,null,74713,null,4007,null,21814,null,2184,null,0400000US39,Ohio,39
2817076,null,3552,null,1378233,null,3372,null,675590,null,8459,null,174,null,131,null,675416,null,8444,null,16355,null,1760,null,87826,null,5266,null,132153,null,5798,null,203117,null,6796,null,134895,null,4590,null,101070,null,4557,null,702643,null,8955,null,350791,null,7208,null,351852,null,8778,null,163204,null,6060,null,73660,null,4218,null,35148,null,3038,null,42568,null,3249,null,20838,null,1997,null,16434,null,1807,null,1438843,null,2649,null,453149,null,9579,null,229,null,226,null,452920,null,9630,null,16135,null,1765,null,98779,null,5039,null,116891,null,4928,null,141221,null,5917,null,57317,null,3012,null,22577,null,2220,null,985694,null,9823,null,551830,null,7682,null,433864,null,8917,null,232665,null,6182,null,99156,null,4016,null,41327,null,3254,null,46402,null,2815,null,10610,null,1496,null,3704,null,866,null,0400000US40,Oklahoma,40
2986487,null,3867,null,1467685,null,3617,null,671382,null,11214,null,118,null,134,null,671264,null,11214,null,10396,null,1720,null,66886,null,5445,null,113643,null,5118,null,204596,null,7547,null,148216,null,5283,null,127527,null,4570,null,796303,null,11877,null,360769,null,7964,null,435534,null,11333,null,172236,null,6879,null,94249,null,4837,null,56835,null,4854,null,56034,null,3576,null,31048,null,2419,null,25132,null,2553,null,1518802,null,3451,null,434384,null,8776,null,222,null,225,null,434162,null,8807,null,9869,null,1744,null,75056,null,5105,null,98746,null,5594,null,146264,null,5957,null,67875,null,4109,null,36352,null,2644,null,1084418,null,9025,null,550543,null,9047,null,533875,null,8563,null,240885,null,7201,null,123701,null,4993,null,73174,null,4161,null,59055,null,3742,null,26765,null,2345,null,10295,null,1653,null,0400000US41,Oregon,41
9993885,null,4265,null,4801699,null,4667,null,2291132,null,16411,null,315,null,185,null,2290817,null,16410,null,36418,null,3339,null,172047,null,6457,null,338641,null,10065,null,754146,null,14098,null,523394,null,8958,null,466171,null,8694,null,2510567,null,16405,null,1221202,null,12919,null,1289365,null,11977,null,599587,null,9955,null,236924,null,7329,null,142678,null,5741,null,159815,null,6384,null,82377,null,4087,null,67984,null,3889,null,5192186,null,4331,null,1593196,null,13673,null,283,null,202,null,1592913,null,13679,null,34759,null,3302,null,218283,null,6822,null,399546,null,9457,null,540372,null,10959,null,255211,null,6771,null,144742,null,4913,null,3598990,null,13370,null,1961971,null,12499,null,1637019,null,14625,null,818371,null,11222,null,373072,null,9258,null,176285,null,6758,null,161927,null,4641,null,73584,null,3365,null,33780,null,2909,null,0400000US42,Pennsylvania,42
852688,null,2006,null,407373,null,1575,null,194696,null,6363,null,0,null,285,null,194696,null,6363,null,2615,null,1091,null,12257,null,2127,null,24229,null,2453,null,60918,null,4200,null,49206,null,3309,null,45471,null,2891,null,212677,null,6208,null,98457,null,4010,null,114220,null,5705,null,52078,null,4185,null,20560,null,2098,null,12442,null,1984,null,13960,null,2143,null,9970,null,1701,null,5210,null,1043,null,445315,null,1563,null,136081,null,5103,null,0,null,285,null,136081,null,5103,null,2715,null,975,null,14724,null,1919,null,27631,null,2642,null,47919,null,3301,null,28031,null,2765,null,15061,null,2094,null,309234,null,5605,null,152925,null,4264,null,156309,null,4792,null,70114,null,3331,null,37461,null,2741,null,17479,null,1767,null,16840,null,1911,null,11375,null,1672,null,3040,null,807,null,0400000US44,Rhode Island,44
3475548,null,3902,null,1664356,null,4144,null,804158,null,9952,null,70,null,80,null,804088,null,9962,null,13913,null,2374,null,83576,null,5966,null,151290,null,6364,null,261327,null,7368,null,162510,null,6083,null,131472,null,5627,null,860198,null,10076,null,447858,null,8945,null,412340,null,10476,null,196683,null,6958,null,82141,null,5152,null,43815,null,3370,null,47840,null,3236,null,23425,null,2669,null,18436,null,1855,null,1811192,null,3590,null,575345,null,10063,null,68,null,116,null,575277,null,10052,null,16965,null,2213,null,110409,null,5916,null,158194,null,5547,null,183732,null,7018,null,73263,null,4263,null,32714,null,2602,null,1235847,null,10531,null,708808,null,10141,null,527039,null,10371,null,264401,null,7216,null,118295,null,5439,null,57048,null,3885,null,55007,null,3840,null,23477,null,2295,null,8811,null,1421,null,0400000US45,South Carolina,45
622551,null,1198,null,307366,null,1431,null,158879,null,3891,null,15,null,26,null,158864,null,3888,null,5097,null,916,null,14044,null,1700,null,31503,null,2532,null,60712,null,3221,null,28220,null,2317,null,19288,null,1702,null,148487,null,3918,null,60514,null,2969,null,87973,null,3954,null,46041,null,2530,null,17153,null,1997,null,9461,null,1218,null,9904,null,1651,null,2644,null,635,null,2770,null,642,null,315185,null,1421,null,113623,null,3425,null,191,null,182,null,113432,null,3416,null,5025,null,879,null,22176,null,2030,null,38206,null,2563,null,34247,null,2170,null,10016,null,1378,null,3762,null,907,null,201562,null,3804,null,91857,null,2451,null,109705,null,3634,null,57824,null,2477,null,26260,null,2156,null,13645,null,1558,null,9113,null,1312,null,2376,null,743,null,487,null,275,null,0400000US46,South Dakota,46
4859230,null,4812,null,2341908,null,4644,null,1129038,null,11124,null,256,null,219,null,1128782,null,11090,null,20471,null,2346,null,123651,null,7021,null,218057,null,7046,null,368761,null,9301,null,216067,null,7356,null,181775,null,5778,null,1212870,null,11606,null,594552,null,8810,null,618318,null,11800,null,276657,null,7816,null,132722,null,6620,null,70739,null,3762,null,72939,null,4369,null,36345,null,2751,null,28916,null,2397,null,2517322,null,4214,null,799548,null,11670,null,63,null,106,null,799485,null,11687,null,20721,null,2274,null,150008,null,6714,null,224336,null,7674,null,250810,null,7275,null,106037,null,5229,null,47573,null,3296,null,1717774,null,11993,null,967204,null,9809,null,750570,null,13938,null,391158,null,9845,null,169227,null,7739,null,76652,null,4228,null,78379,null,3558,null,25259,null,2295,null,9895,null,1454,null,0400000US47,Tennessee,47
17989382,null,8520,null,8895776,null,7487,null,4615158,null,22205,null,741,null,576,null,4614417,null,22207,null,91169,null,5989,null,635093,null,15383,null,838857,null,18281,null,1255165,null,17735,null,855078,null,15269,null,939055,null,12865,null,4280618,null,23848,null,2023439,null,17504,null,2257179,null,25694,null,962293,null,17743,null,478275,null,13290,null,259857,null,8604,null,269052,null,7700,null,147561,null,5819,null,140141,null,5609,null,9093606,null,7441,null,2970483,null,22110,null,508,null,338,null,2969975,null,22126,null,97815,null,5239,null,594963,null,13545,null,646635,null,14376,null,917837,null,14235,null,445171,null,9852,null,267554,null,7314,null,6123123,null,23619,null,3456596,null,22957,null,2666527,null,23139,null,1360094,null,18860,null,575918,null,10149,null,259044,null,8899,null,303986,null,9199,null,114859,null,5623,null,52626,null,3503,null,0400000US48,Texas,48
1911752,null,2461,null,956488,null,2404,null,508971,null,6932,null,15,null,25,null,508956,null,6933,null,5377,null,1066,null,47419,null,3372,null,88731,null,5190,null,157379,null,5771,null,110032,null,4058,null,100018,null,3232,null,447517,null,7238,null,154442,null,4253,null,293075,null,6975,null,129162,null,4208,null,63219,null,4124,null,34453,null,2968,null,31752,null,2210,null,19590,null,1844,null,14899,null,1507,null,955264,null,2217,null,271792,null,6561,null,114,null,135,null,271678,null,6555,null,8376,null,1712,null,51306,null,4341,null,67912,null,3447,null,89317,null,4186,null,37989,null,3133,null,16778,null,1821,null,683472,null,7319,null,312505,null,6658,null,370967,null,7504,null,201358,null,5852,null,82855,null,4456,null,41043,null,2906,null,30040,null,2390,null,12439,null,1616,null,3232,null,744,null,0400000US49,Utah,49
507689,null,1442,null,247062,null,1445,null,117843,null,3313,null,54,null,90,null,117789,null,3321,null,2038,null,523,null,7398,null,1156,null,20840,null,1789,null,44727,null,2816,null,24633,null,1606,null,18153,null,1818,null,129219,null,3387,null,47026,null,2158,null,82193,null,2880,null,36384,null,2130,null,17532,null,1735,null,9617,null,1300,null,10758,null,1283,null,4436,null,846,null,3466,null,767,null,260627,null,1150,null,86765,null,2828,null,24,null,27,null,86741,null,2831,null,2668,null,686,null,9308,null,1158,null,22171,null,1740,null,32286,null,2596,null,12737,null,1429,null,7571,null,1161,null,173862,null,2979,null,71912,null,2067,null,101950,null,2954,null,48417,null,2854,null,24879,null,1949,null,12866,null,1452,null,10300,null,1218,null,4482,null,811,null,1006,null,396,null,0400000US50,Vermont,50
6105212,null,5542,null,2963197,null,5338,null,1590229,null,12643,null,271,null,218,null,1589958,null,12621,null,18086,null,2199,null,117835,null,6898,null,230259,null,7459,null,452899,null,10062,null,324057,null,7766,null,446822,null,8745,null,1372968,null,13943,null,630923,null,8470,null,742045,null,12836,null,314353,null,7823,null,138412,null,6304,null,84444,null,5200,null,94466,null,4716,null,52483,null,2574,null,57887,null,3588,null,3142015,null,4646,null,1127837,null,12794,null,235,null,243,null,1127602,null,12787,null,21026,null,2397,null,145596,null,6636,null,242150,null,8358,null,342933,null,8345,null,206163,null,6287,null,169734,null,5781,null,2014178,null,13430,null,1046143,null,11691,null,968035,null,13928,null,444983,null,10243,null,203506,null,6377,null,105895,null,4345,null,120234,null,5159,null,59907,null,3932,null,33510,null,2826,null,0400000US51,Virginia,51
5115345,null,4276,null,2529948,null,3760,null,1201343,null,13517,null,13,null,21,null,1201330,null,13519,null,15289,null,1996,null,78687,null,4693,null,156968,null,6789,null,343142,null,9684,null,302586,null,7508,null,304658,null,8441,null,1328605,null,13634,null,573518,null,9077,null,755087,null,12257,null,287973,null,7247,null,135371,null,6550,null,90589,null,5616,null,110090,null,5506,null,70811,null,3982,null,60253,null,3564,null,2585397,null,3935,null,778798,null,10866,null,81,null,103,null,778717,null,10871,null,16420,null,2120,null,91347,null,5781,null,152280,null,5718,null,270111,null,7571,null,150638,null,5046,null,97921,null,4838,null,1806599,null,11857,null,903253,null,10125,null,903346,null,11780,null,386620,null,8326,null,221315,null,7147,null,112372,null,5304,null,104972,null,4848,null,53789,null,3089,null,24278,null,1933,null,0400000US53,Washington,53
1470905,null,2302,null,712190,null,2164,null,292949,null,5918,null,102,null,120,null,292847,null,5905,null,5454,null,1199,null,34931,null,2887,null,51705,null,4001,null,92266,null,3996,null,66724,null,3353,null,41767,null,2837,null,419241,null,6442,null,241739,null,5957,null,177502,null,6138,null,81073,null,4074,null,34523,null,3026,null,22211,null,2381,null,23475,null,2604,null,10377,null,1787,null,5843,null,1116,null,758715,null,2472,null,203691,null,6195,null,0,null,265,null,203691,null,6195,null,7610,null,1263,null,52426,null,4201,null,55312,null,3423,null,54979,null,3183,null,22821,null,2528,null,10543,null,1638,null,555024,null,6328,null,348244,null,6105,null,206780,null,6575,null,113676,null,4634,null,44235,null,2795,null,18110,null,2408,null,23456,null,2556,null,5679,null,1030,null,1624,null,691,null,0400000US54,West Virginia,54
4444570,null,3801,null,2193875,null,3170,null,1086012,null,8369,null,137,null,113,null,1085875,null,8347,null,21233,null,2186,null,79478,null,4173,null,155515,null,6169,null,373536,null,7651,null,266483,null,6381,null,189630,null,4773,null,1107863,null,9260,null,470536,null,6718,null,637327,null,9457,null,281204,null,7717,null,118677,null,5199,null,70374,null,3238,null,93767,null,3836,null,45289,null,2756,null,28016,null,1936,null,2250695,null,3102,null,752963,null,8139,null,84,null,63,null,752879,null,8129,null,16991,null,1591,null,100844,null,4617,null,200083,null,5328,null,271746,null,5968,null,114691,null,4005,null,48524,null,3052,null,1497732,null,8660,null,691974,null,7521,null,805758,null,9029,null,386217,null,6541,null,189811,null,5964,null,95517,null,3806,null,86742,null,3433,null,37235,null,2349,null,10236,null,1350,null,0400000US55,Wisconsin,55
412931,null,2277,null,208871,null,2107,null,112549,null,3843,null,0,null,259,null,112549,null,3843,null,3381,null,941,null,8518,null,1594,null,20088,null,2367,null,30906,null,2624,null,29077,null,2591,null,20579,null,1734,null,96322,null,4301,null,35659,null,2282,null,60663,null,4415,null,22180,null,2467,null,11837,null,1884,null,7129,null,1314,null,7186,null,1152,null,7114,null,1387,null,5217,null,834,null,204060,null,1346,null,71615,null,3876,null,0,null,259,null,71615,null,3876,null,3285,null,1038,null,12409,null,1934,null,21741,null,2249,null,22815,null,1970,null,7385,null,1094,null,3980,null,1013,null,132445,null,3901,null,56540,null,2782,null,75905,null,3299,null,39368,null,2725,null,16703,null,1881,null,7160,null,1374,null,8583,null,1636,null,3263,null,823,null,828,null,382,null,0400000US56,Wyoming,56
3061766,null,2903,null,1443089,null,2292,null,447996,null,8966,null,29,null,47,null,447967,null,8966,null,40858,null,3648,null,180181,null,6789,null,92084,null,4992,null,77644,null,4184,null,32038,null,2888,null,25162,null,1881,null,995093,null,9212,null,696137,null,9484,null,298956,null,8234,null,204002,null,7601,null,53603,null,3368,null,18040,null,1771,null,13865,null,1460,null,4638,null,1029,null,4808,null,1021,null,1618677,null,2518,null,355924,null,8309,null,0,null,283,null,355924,null,8309,null,27927,null,2649,null,151949,null,6437,null,91584,null,4867,null,58342,null,3072,null,17792,null,2018,null,8330,null,1256,null,1262753,null,8596,null,987938,null,9004,null,274815,null,8228,null,183516,null,6841,null,50664,null,3852,null,20700,null,2191,null,14668,null,1804,null,3021,null,743,null,2246,null,687,null,0400000US72,Puerto Rico,72
