B25098_001E,B25098_001EA,B25098_001M,B25098_001MA,B25098_002E,B25098_002EA,B25098_002M,B25098_002MA,B25098_003E,B25098_003EA,B25098_003M,B25098_003MA,B25098_004E,B25098_004EA,B25098_004M,B25098_004MA,B25098_005E,B25098_005EA,B25098_005M,B25098_005MA,B25098_006E,B25098_006EA,B25098_006M,B25098_006MA,B25098_007E,B25098_007EA,B25098_007M,B25098_007MA,B25098_008E,B25098_008EA,B25098_008M,B25098_008MA,B25098_009E,B25098_009EA,B25098_009M,B25098_009MA,B25098_010E,B25098_010EA,B25098_010M,B25098_010MA,B25098_011E,B25098_011EA,B25098_011M,B25098_011MA,B25098_012E,B25098_012EA,B25098_012M,B25098_012MA,B25098_013E,B25098_013EA,B25098_013M,B25098_013MA,B25098_014E,B25098_014EA,B25098_014M,B25098_014MA,B25098_015E,B25098_015EA,B25098_015M,B25098_015MA,B25098_016E,B25098_016EA,B25098_016M,B25098_016MA,B25098_017E,B25098_017EA,B25098_017M,B25098_017MA,B25098_018E,B25098_018EA,B25098_018M,B25098_018MA,B25098_019E,B25098_019EA,B25098_019M,B25098_019MA,GEO_ID,NAME,state
3334539,null,17121,null,2338188,null,16793,null,41827,null,3103,null,142764,null,5651,null,143091,null,5464,null,286986,null,8923,null,524321,null,9756,null,427141,null,9458,null,449690,null,9107,null,322368,null,8133,null,996351,null,9522,null,52643,null,3066,null,207547,null,5703,null,124217,null,4058,null,156382,null,4774,null,185764,null,4651,null,102610,null,4402,null,95387,null,4168,null,71801,null,3862,null,0400000US17,Illinois,17
1763734,null,13721,null,1254080,null,11859,null,24958,null,2388,null,93763,null,4398,null,110065,null,3966,null,191593,null,5546,null,329903,null,7961,null,233250,null,5587,null,185269,null,6116,null,85279,null,3878,null,509654,null,7208,null,31491,null,2250,null,116482,null,4353,null,74346,null,4225,null,89455,null,3931,null,94126,null,3936,null,43748,null,2653,null,36083,null,2568,null,23923,null,2082,null,0400000US18,Indiana,18
894841,null,8409,null,567802,null,7837,null,9073,null,1363,null,41054,null,3109,null,47845,null,2862,null,85510,null,3865,null,154885,null,5645,null,107728,null,4320,null,83990,null,3799,null,37717,null,2325,null,327039,null,5433,null,19639,null,1855,null,77603,null,3026,null,46155,null,2232,null,54431,null,3064,null,63652,null,3412,null,31603,null,2123,null,20803,null,1524,null,13153,null,1229,null,0400000US19,Iowa,19
763887,null,8440,null,499877,null,7968,null,7854,null,1141,null,34752,null,2955,null,37715,null,3037,null,77113,null,3397,null,116616,null,4703,null,92053,null,4831,null,84483,null,3984,null,49291,null,2962,null,264010,null,6080,null,15297,null,1668,null,60548,null,3116,null,38146,null,2365,null,43742,null,2648,null,50565,null,3199,null,23338,null,1950,null,19068,null,1862,null,13306,null,1450,null,0400000US20,Kansas,20
1170947,null,13354,null,730011,null,10895,null,23177,null,2234,null,76295,null,4054,null,66006,null,3862,null,112565,null,4851,null,171920,null,6534,null,128610,null,4466,null,104602,null,4501,null,46836,null,2956,null,440936,null,9353,null,52514,null,3698,null,120353,null,5137,null,60648,null,3209,null,68359,null,3358,null,65057,null,3773,null,33527,null,2734,null,23782,null,1951,null,16696,null,1574,null,0400000US21,Kentucky,21
1085054,null,10659,null,619067,null,9658,null,21231,null,2279,null,63912,null,3050,null,53534,null,3268,null,87148,null,4507,null,134778,null,5857,null,103299,null,4037,null,100762,null,4839,null,54403,null,3352,null,465987,null,7727,null,47778,null,3001,null,114244,null,4843,null,64341,null,3140,null,71046,null,3938,null,73137,null,3790,null,40653,null,2900,null,34789,null,2948,null,19999,null,1776,null,0400000US22,Louisiana,22
402257,null,5711,null,265921,null,5118,null,5414,null,1145,null,21793,null,1803,null,22568,null,1938,null,41704,null,2326,null,69733,null,3302,null,47579,null,2407,null,38673,null,2716,null,18457,null,1770,null,136336,null,3940,null,10618,null,1331,null,35297,null,2037,null,20184,null,1726,null,22868,null,1727,null,23753,null,1627,null,9980,null,1107,null,8415,null,1423,null,5221,null,928,null,0400000US23,Maine,23
1456103,null,10748,null,1122941,null,10828,null,14870,null,1850,null,46833,null,3289,null,48293,null,3693,null,96822,null,4782,null,204831,null,6000,null,200151,null,6821,null,270840,null,7377,null,240301,null,5961,null,333162,null,6488,null,19416,null,2137,null,57454,null,3211,null,38577,null,2768,null,44592,null,3147,null,60605,null,3401,null,36393,null,2461,null,38543,null,2812,null,37582,null,2361,null,0400000US24,Maryland,24
1594159,null,12154,null,1148804,null,11455,null,13996,null,1781,null,46627,null,3175,null,51657,null,3295,null,99788,null,5029,null,212163,null,6602,null,209726,null,7018,null,285771,null,6944,null,229076,null,6193,null,445355,null,8353,null,21108,null,2084,null,80526,null,3740,null,51098,null,3256,null,64380,null,3464,null,75403,null,4259,null,50885,null,3162,null,52660,null,2788,null,49295,null,2619,null,0400000US25,Massachusetts,25
2880401,null,15379,null,1994826,null,15387,null,47578,null,2783,null,158410,null,6143,null,167008,null,5176,null,284253,null,7630,null,472756,null,9379,null,341646,null,7767,null,343743,null,6777,null,179432,null,5294,null,885575,null,8241,null,64668,null,3203,null,210990,null,4926,null,130328,null,4958,null,151068,null,4633,null,148979,null,4258,null,78215,null,3936,null,62234,null,3059,null,39093,null,2229,null,0400000US26,Michigan,26
1551989,null,10480,null,1110929,null,9070,null,15991,null,1561,null,53088,null,2834,null,66205,null,3052,null,145131,null,5360,null,269502,null,6517,null,215806,null,5182,null,214323,null,5592,null,130883,null,4061,null,441060,null,6149,null,24356,null,1660,null,90418,null,3503,null,59174,null,2273,null,72206,null,3004,null,84466,null,3201,null,45530,null,2138,null,38715,null,2338,null,26195,null,1689,null,0400000US27,Minnesota,27
769923,null,10715,null,441761,null,8487,null,19742,null,2462,null,60277,null,3724,null,45040,null,3388,null,76263,null,4549,null,97783,null,4846,null,61210,null,3883,null,51591,null,3532,null,29855,null,2711,null,328162,null,8421,null,40510,null,3155,null,95993,null,4491,null,45103,null,2934,null,43793,null,3595,null,49800,null,3708,null,23742,null,2326,null,18518,null,1936,null,10703,null,1424,null,0400000US28,Mississippi,28
1632012,null,11988,null,1102212,null,10594,null,25717,null,2603,null,92945,null,4326,null,93534,null,4628,null,168038,null,5444,null,281352,null,7110,null,186262,null,5931,null,164895,null,6103,null,89469,null,3744,null,529800,null,7487,null,39035,null,2509,null,127505,null,4613,null,74193,null,3445,null,90716,null,4500,null,91997,null,3383,null,49563,null,2928,null,32966,null,2136,null,23825,null,2177,null,0400000US29,Missouri,29
258965,null,4745,null,151686,null,4598,null,3925,null,912,null,14079,null,1528,null,13311,null,1526,null,25942,null,1977,null,38817,null,2595,null,26658,null,2405,null,19001,null,1865,null,9953,null,1285,null,107279,null,3701,null,7796,null,1157,null,25241,null,1926,null,14736,null,1379,null,18171,null,1493,null,18845,null,1827,null,9622,null,1362,null,7639,null,1019,null,5229,null,1010,null,0400000US30,Montana,30
481154,null,5751,null,310618,null,5816,null,4219,null,906,null,19231,null,1596,null,23751,null,2106,null,46983,null,2719,null,80610,null,3801,null,62105,null,3085,null,49379,null,2821,null,24340,null,1788,null,170536,null,3708,null,10331,null,1201,null,40314,null,2029,null,23318,null,2009,null,28348,null,2085,null,33168,null,2125,null,15579,null,1581,null,11848,null,1264,null,7630,null,975,null,0400000US31,Nebraska,31
576376,null,8004,null,445322,null,8081,null,7137,null,1374,null,25770,null,2332,null,27387,null,2620,null,58095,null,3801,null,102241,null,4937,null,82637,null,4154,null,86907,null,4165,null,55148,null,3820,null,131054,null,4433,null,7474,null,1402,null,26618,null,2248,null,16234,null,1722,null,20193,null,2415,null,25022,null,2324,null,13202,null,1708,null,11093,null,1507,null,11218,null,1431,null,0400000US32,Nevada,32
371658,null,5042,null,264770,null,5151,null,2560,null,620,null,10505,null,1592,null,14787,null,1867,null,28455,null,2385,null,59112,null,3476,null,52111,null,2841,null,60300,null,2830,null,36940,null,2537,null,106888,null,3379,null,5251,null,1144,null,19527,null,1934,null,11753,null,1460,null,18039,null,1829,null,20324,null,1630,null,11983,null,1391,null,11153,null,1619,null,8858,null,1393,null,0400000US33,New Hampshire,33
2118998,null,12665,null,1514039,null,12974,null,19566,null,1937,null,56507,null,4016,null,58452,null,3593,null,127658,null,4890,null,261879,null,7078,null,263076,null,7951,null,379269,null,9282,null,347632,null,7021,null,604959,null,8427,null,29176,null,2718,null,102791,null,4072,null,65251,null,3453,null,79111,null,4005,null,105258,null,4364,null,68830,null,2614,null,77263,null,3920,null,77279,null,3876,null,0400000US34,New Jersey,34
514491,null,6930,null,314124,null,6050,null,11051,null,1604,null,33249,null,3545,null,30044,null,2613,null,47376,null,3668,null,70437,null,3455,null,49861,null,3346,null,47407,null,3404,null,24699,null,2239,null,200367,null,5203,null,22351,null,2125,null,50069,null,2957,null,27429,null,2383,null,31567,null,2352,null,31949,null,2788,null,16689,null,1719,null,11879,null,1433,null,8434,null,1390,null,0400000US35,New Mexico,35
3941790,null,18254,null,2561659,null,18370,null,39303,null,3391,null,130415,null,5117,null,136494,null,5054,null,266368,null,7274,null,514352,null,10750,null,444883,null,8936,null,564025,null,10601,null,465819,null,7919,null,1380131,null,13391,null,70073,null,3430,null,257289,null,6949,null,160399,null,5208,null,199016,null,6365,null,251965,null,6651,null,152320,null,5718,null,146785,null,5096,null,142284,null,5911,null,0400000US36,New York,36
2418252,null,19344,null,1644260,null,17244,null,43273,null,3634,null,139214,null,5095,null,139475,null,5965,null,245894,null,8539,null,384870,null,9580,null,272592,null,7128,null,256053,null,7531,null,162889,null,5632,null,773992,null,10587,null,73201,null,4332,null,206761,null,6865,null,101922,null,4152,null,121150,null,4981,null,125159,null,5149,null,63233,null,3657,null,47593,null,3058,null,34973,null,2682,null,0400000US37,North Carolina,37
178590,null,3260,null,99349,null,2917,null,1235,null,368,null,5924,null,1057,null,7320,null,1081,null,13510,null,1444,null,29282,null,2111,null,19808,null,1419,null,15919,null,1474,null,6351,null,893,null,79241,null,2506,null,5958,null,901,null,18508,null,1557,null,10537,null,1171,null,14178,null,1259,null,14808,null,1387,null,6824,null,892,null,5001,null,688,null,3427,null,716,null,0400000US38,North Dakota,38
3139659,null,16496,null,2174637,null,14963,null,41829,null,3396,null,155463,null,5527,null,174814,null,6372,null,316651,null,8182,null,553088,null,10397,null,389959,null,8329,null,355258,null,7683,null,187575,null,5089,null,965022,null,11251,null,59161,null,3311,null,227887,null,5976,null,140688,null,4970,null,166024,null,4934,null,172085,null,4713,null,85035,null,3653,null,69602,null,3632,null,44540,null,2322,null,0400000US39,Ohio,39
955146,null,8888,null,587290,null,7710,null,14741,null,1978,null,55171,null,2806,null,55794,null,3424,null,93909,null,4250,null,143223,null,4924,null,98836,null,3984,null,84927,null,3883,null,40689,null,2829,null,367856,null,6721,null,32449,null,2092,null,96392,null,3770,null,46150,null,2878,null,60673,null,3314,null,58865,null,3372,null,31908,null,2789,null,25637,null,1955,null,15782,null,1518,null,0400000US40,Oklahoma,40
950773,null,10065,null,670855,null,9843,null,13569,null,1836,null,44313,null,3019,null,49644,null,3323,null,88875,null,4287,null,168792,null,5785,null,124738,null,5241,null,115915,null,4648,null,65009,null,3229,null,279918,null,6737,null,19214,null,2260,null,64328,null,3790,null,37505,null,2967,null,48517,null,3250,null,46484,null,3563,null,27497,null,2121,null,21643,null,1954,null,14730,null,1650,null,0400000US41,Oregon,41
3491156,null,15066,null,2210618,null,15268,null,49902,null,3469,null,152421,null,5737,null,160101,null,5487,null,296056,null,7089,null,529976,null,10513,null,394924,null,7381,null,396119,null,7517,null,231119,null,6823,null,1280538,null,12598,null,79438,null,3290,null,303664,null,6269,null,184115,null,5594,null,209596,null,6661,null,228161,null,5886,null,113194,null,4802,null,94833,null,4117,null,67537,null,3187,null,0400000US42,Pennsylvania,42
256033,null,4325,null,186148,null,4715,null,3702,null,942,null,9879,null,1480,null,9802,null,1462,null,20192,null,2249,null,36997,null,2682,null,39384,null,2765,null,39762,null,2873,null,26430,null,2451,null,69885,null,3412,null,3447,null,842,null,14799,null,1563,null,8503,null,1327,null,10133,null,1494,null,11767,null,1265,null,7228,null,1225,null,7682,null,1180,null,6326,null,1420,null,0400000US44,Rhode Island,44
1192466,null,12800,null,774384,null,10415,null,23681,null,2384,null,71332,null,4709,null,73728,null,4473,null,113726,null,5301,null,185003,null,5429,null,130819,null,5290,null,110996,null,4339,null,65099,null,3467,null,418082,null,7572,null,39573,null,2788,null,109850,null,5149,null,57859,null,3424,null,66480,null,3618,null,65704,null,3750,null,35101,null,2522,null,26668,null,2145,null,16847,null,1824,null,0400000US45,South Carolina,45
213029,null,3858,null,125138,null,3415,null,1378,null,382,null,7525,null,1129,null,12332,null,1451,null,20633,null,1728,null,35813,null,2173,null,22886,null,1947,null,16488,null,1567,null,8083,null,1201,null,87891,null,3083,null,5499,null,924,null,18614,null,1584,null,13751,null,1511,null,16268,null,1410,null,17106,null,1674,null,7711,null,1157,null,6013,null,925,null,2929,null,565,null,0400000US46,South Dakota,46
1683930,null,13746,null,1076518,null,11733,null,33945,null,2422,null,102801,null,4955,null,103761,null,4790,null,171569,null,6389,null,264774,null,6629,null,166364,null,5266,null,146254,null,4672,null,87050,null,4233,null,607412,null,9309,null,54527,null,3093,null,151578,null,5301,null,82427,null,3697,null,98887,null,4665,null,102789,null,4324,null,47297,null,2998,null,39819,null,2441,null,30088,null,2348,null,0400000US47,Tennessee,47
5373524,null,24676,null,3431383,null,23669,null,79717,null,3939,null,256778,null,7508,null,257613,null,8939,null,437949,null,10300,null,737540,null,11686,null,580786,null,10269,null,641031,null,11399,null,439969,null,10049,null,1942141,null,15463,null,156141,null,6460,null,423881,null,8287,null,245109,null,7709,null,303854,null,7627,null,327022,null,8357,null,186290,null,6647,null,165717,null,4779,null,134127,null,5052,null,0400000US48,Texas,48
599201,null,6884,null,445502,null,6767,null,5614,null,1035,null,20549,null,2116,null,31361,null,2532,null,61365,null,3257,null,122612,null,4329,null,84790,null,3676,null,81156,null,3192,null,38055,null,2518,null,153699,null,4520,null,8271,null,994,null,29441,null,2207,null,20320,null,1914,null,23222,null,2088,null,28578,null,1946,null,17941,null,1905,null,15740,null,1842,null,10186,null,1427,null,0400000US49,Utah,49
183920,null,3274,null,122016,null,3187,null,1981,null,575,null,8528,null,1230,null,9039,null,1046,null,18403,null,1737,null,30812,null,1836,null,22236,null,1878,null,20007,null,1558,null,11010,null,1474,null,61904,null,2278,null,3398,null,583,null,14330,null,1346,null,8181,null,879,null,10890,null,1232,null,11380,null,1353,null,5819,null,793,null,5013,null,870,null,2893,null,620,null,0400000US50,Vermont,50
2038098,null,14903,null,1490034,null,14246,null,23212,null,2420,null,78018,null,4212,null,85600,null,4855,null,166191,null,6277,null,299572,null,8180,null,251361,null,7217,null,312269,null,7665,null,273811,null,6944,null,548064,null,9307,null,42783,null,3233,null,118061,null,4434,null,66649,null,3543,null,80848,null,4042,null,93906,null,4065,null,55855,null,3586,null,49457,null,3642,null,40505,null,2694,null,0400000US51,Virginia,51
1652733,null,11881,null,1216661,null,11356,null,19137,null,2020,null,62990,null,4412,null,69051,null,4035,null,141902,null,5349,null,277627,null,8264,null,229081,null,6475,null,255556,null,7039,null,161317,null,5376,null,436072,null,8175,null,25175,null,2069,null,84823,null,4539,null,55569,null,3012,null,70584,null,3616,null,82080,null,3982,null,44561,null,2925,null,43048,null,2845,null,30232,null,2402,null,0400000US53,Washington,53
549401,null,7253,null,278234,null,6556,null,9983,null,1403,null,35310,null,2861,null,28346,null,2808,null,41933,null,3072,null,68781,null,4062,null,46938,null,3302,null,32000,null,2399,null,14943,null,1698,null,271167,null,6002,null,23887,null,2191,null,80557,null,3707,null,41027,null,2745,null,44712,null,2940,null,41264,null,2753,null,21084,null,2029,null,12538,null,1685,null,6098,null,1051,null,0400000US54,West Virginia,54
1570851,null,10923,null,1079723,null,9839,null,16617,null,1595,null,64150,null,3663,null,74613,null,3429,null,147127,null,5635,null,286689,null,5542,null,216331,null,6146,null,187510,null,5392,null,86686,null,3046,null,491128,null,6449,null,25406,null,2289,null,106818,null,3764,null,68307,null,2963,null,81310,null,2994,null,96495,null,3053,null,49371,null,2523,null,38006,null,2171,null,25415,null,1905,null,0400000US55,Wisconsin,55
142770,null,3425,null,88697,null,3083,null,1267,null,575,null,5915,null,1402,null,4663,null,1013,null,12653,null,1689,null,21071,null,2103,null,18165,null,1996,null,15941,null,1482,null,9022,null,1293,null,54073,null,2535,null,2629,null,664,null,11819,null,1449,null,7752,null,1096,null,8375,null,1189,null,9457,null,1130,null,5628,null,900,null,5864,null,1158,null,2549,null,566,null,0400000US56,Wyoming,56
894308,null,8185,null,347567,null,7311,null,35066,null,2890,null,81431,null,3949,null,57847,null,3402,null,62168,null,3609,null,58899,null,3618,null,25893,null,2811,null,16981,null,2067,null,9282,null,1356,null,546741,null,7281,null,191217,null,5028,null,188433,null,5713,null,60760,null,3122,null,52580,null,3383,null,32225,null,2398,null,10862,null,1375,null,6212,null,1105,null,4452,null,827,null,0400000US72,Puerto Rico,72
