B17007_001E,B17007_001EA,B17007_001M,B17007_001MA,B17007_002E,B17007_002EA,B17007_002M,B17007_002MA,B17007_003E,B17007_003EA,B17007_003M,B17007_003MA,B17007_004E,B17007_004EA,B17007_004M,B17007_004MA,B17007_005E,B17007_005EA,B17007_005M,B17007_005MA,B17007_006E,B17007_006EA,B17007_006M,B17007_006MA,B17007_007E,B17007_007EA,B17007_007M,B17007_007MA,B17007_008E,B17007_008EA,B17007_008M,B17007_008MA,B17007_009E,B17007_009EA,B17007_009M,B17007_009MA,B17007_010E,B17007_010EA,B17007_010M,B17007_010MA,B17007_011E,B17007_011EA,B17007_011M,B17007_011MA,B17007_012E,B17007_012EA,B17007_012M,B17007_012MA,B17007_013E,B17007_013EA,B17007_013M,B17007_013MA,B17007_014E,B17007_014EA,B17007_014M,B17007_014MA,B17007_015E,B17007_015EA,B17007_015M,B17007_015MA,B17007_016E,B17007_016EA,B17007_016M,B17007_016MA,B17007_017E,B17007_017EA,B17007_017M,B17007_017MA,B17007_018E,B17007_018EA,B17007_018M,B17007_018MA,B17007_019E,B17007_019EA,B17007_019M,B17007_019MA,B17007_020E,B17007_020EA,B17007_020M,B17007_020MA,B17007_021E,B17007_021EA,B17007_021M,B17007_021MA,B17007_022E,B17007_022EA,B17007_022M,B17007_022MA,B17007_023E,B17007_023EA,B17007_023M,B17007_023MA,B17007_024E,B17007_024EA,B17007_024M,B17007_024MA,B17007_025E,B17007_025EA,B17007_025M,B17007_025MA,B17007_026E,B17007_026EA,B17007_026M,B17007_026MA,B17007_027E,B17007_027EA,B17007_027M,B17007_027MA,B17007_028E,B17007_028EA,B17007_028M,B17007_028MA,B17007_029E,B17007_029EA,B17007_029M,B17007_029MA,B17007_030E,B17007_030EA,B17007_030M,B17007_030MA,B17007_031E,B17007_031EA,B17007_031M,B17007_031MA,B17007_032E,B17007_032EA,B17007_032M,B17007_032MA,B17007_033E,B17007_033EA,B17007_033M,B17007_033MA,B17007_034E,B17007_034EA,B17007_034M,B17007_034MA,B17007_035E,B17007_035EA,B17007_035M,B17007_035MA,B17007_036E,B17007_036EA,B17007_036M,B17007_036MA,B17007_037E,B17007_037EA,B17007_037M,B17007_037MA,B17007_038E,B17007_038EA,B17007_038M,B17007_038MA,B17007_039E,B17007_039EA,B17007_039M,B17007_039MA,B17007_040E,B17007_040EA,B17007_040M,B17007_040MA,B17007_041E,B17007_041EA,B17007_041M,B17007_041MA,B17007_042E,B17007_042EA,B17007_042M,B17007_042MA,B17007_043E,B17007_043EA,B17007_043M,B17007_043MA,GEO_ID,NAME,state
1568881,null,21457,null,385030,null,12377,null,164396,null,8354,null,1098,null,537,null,2697,null,931,null,42480,null,4562,null,29672,null,4072,null,21776,null,3330,null,24038,null,2808,null,26045,null,2481,null,8163,null,1417,null,8427,null,1763,null,220634,null,9047,null,778,null,319,null,3329,null,1010,null,46801,null,4024,null,27558,null,2638,null,21083,null,3092,null,32524,null,3255,null,32943,null,2434,null,21761,null,2379,null,33857,null,3017,null,1183851,null,19916,null,618770,null,14790,null,50,null,83,null,636,null,652,null,62774,null,4217,null,162776,null,7656,null,148530,null,7285,null,114685,null,5832,null,70343,null,4520,null,35176,null,3255,null,23800,null,2119,null,565081,null,12444,null,51,null,97,null,215,null,195,null,44959,null,4122,null,95910,null,5916,null,84370,null,4382,null,97214,null,5475,null,93042,null,3921,null,67837,null,3859,null,81483,null,3525,null,0400000US13,Georgia,13
214065,null,6919,null,44544,null,3850,null,20382,null,2621,null,149,null,186,null,219,null,197,null,4972,null,1695,null,3388,null,1101,null,2642,null,880,null,3527,null,782,null,3145,null,797,null,1306,null,793,null,1034,null,418,null,24162,null,3241,null,278,null,248,null,360,null,291,null,4898,null,1412,null,3422,null,1154,null,1820,null,611,null,3770,null,865,null,3241,null,812,null,1849,null,661,null,4524,null,1160,null,169521,null,6468,null,93006,null,4781,null,0,null,271,null,0,null,271,null,7391,null,1670,null,25828,null,2842,null,14881,null,1975,null,17905,null,1959,null,14394,null,1883,null,6593,null,875,null,6014,null,1061,null,76515,null,3726,null,0,null,271,null,0,null,271,null,6082,null,1306,null,11477,null,1897,null,9928,null,1610,null,12883,null,1723,null,12334,null,1438,null,8929,null,1131,null,14882,null,1589,null,0400000US15,Hawaii,15
238189,null,8231,null,56255,null,3671,null,21347,null,2559,null,598,null,452,null,847,null,506,null,7598,null,1799,null,2929,null,1095,null,2528,null,823,null,2764,null,659,null,2525,null,827,null,788,null,351,null,770,null,430,null,34908,null,2784,null,317,null,254,null,426,null,250,null,10259,null,1773,null,5192,null,1078,null,2886,null,927,null,4246,null,991,null,4214,null,882,null,2423,null,736,null,4945,null,910,null,181934,null,6939,null,97762,null,5349,null,0,null,257,null,104,null,153,null,15284,null,2249,null,25414,null,2995,null,16654,null,1978,null,16549,null,1802,null,11838,null,1698,null,6536,null,1056,null,5383,null,998,null,84172,null,3910,null,0,null,257,null,91,null,142,null,11160,null,1944,null,11398,null,1869,null,7733,null,1346,null,11489,null,1497,null,13378,null,1499,null,10967,null,1460,null,17956,null,1631,null,0400000US16,Idaho,16
2177087,null,24256,null,489999,null,11889,null,214724,null,7642,null,2078,null,770,null,4282,null,1044,null,60718,null,4873,null,39585,null,3119,null,28233,null,2962,null,35118,null,3372,null,22927,null,2188,null,11340,null,1473,null,10443,null,1419,null,275275,null,8842,null,1642,null,719,null,5165,null,1218,null,73117,null,5628,null,36877,null,3294,null,26561,null,2476,null,36889,null,3307,null,33916,null,2884,null,23430,null,2245,null,37678,null,2196,null,1687088,null,20767,null,852462,null,16336,null,73,null,119,null,738,null,496,null,77022,null,6119,null,218062,null,8603,null,169354,null,8329,null,159445,null,5444,null,106628,null,4754,null,61379,null,3694,null,59761,null,2785,null,834626,null,10566,null,0,null,265,null,639,null,395,null,62596,null,3921,null,142736,null,6100,null,94039,null,4262,null,120332,null,5530,null,126459,null,4956,null,111802,null,3842,null,176023,null,5182,null,0400000US17,Illinois,17
1094380,null,15071,null,268436,null,10149,null,113751,null,6715,null,1422,null,632,null,3437,null,803,null,37714,null,4094,null,16501,null,1833,null,14961,null,1844,null,19646,null,2128,null,10831,null,1537,null,4281,null,1128,null,4958,null,825,null,154685,null,6134,null,962,null,504,null,3719,null,862,null,43759,null,3325,null,19331,null,2319,null,15221,null,1985,null,20201,null,2220,null,17357,null,1859,null,13087,null,1866,null,21048,null,2054,null,825944,null,12969,null,421348,null,8794,null,0,null,265,null,26,null,47,null,44492,null,3967,null,100400,null,4884,null,80223,null,3954,null,84548,null,4532,null,56362,null,3788,null,28108,null,2183,null,27189,null,2022,null,404596,null,8626,null,0,null,265,null,41,null,66,null,30900,null,2858,null,59027,null,3572,null,43905,null,2900,null,65509,null,3606,null,62578,null,2922,null,53674,null,3093,null,88962,null,3143,null,0400000US18,Indiana,18
570381,null,10356,null,138614,null,5735,null,60592,null,3762,null,404,null,331,null,1212,null,506,null,22988,null,2330,null,8142,null,1474,null,7940,null,1576,null,9542,null,1611,null,5242,null,912,null,2764,null,704,null,2358,null,686,null,78022,null,4006,null,655,null,402,null,1358,null,480,null,27751,null,3076,null,9239,null,1441,null,5759,null,1243,null,7982,null,1291,null,6937,null,923,null,5100,null,756,null,13241,null,1309,null,431767,null,8806,null,219815,null,5668,null,98,null,223,null,0,null,226,null,34482,null,3110,null,53907,null,3058,null,34317,null,2637,null,40418,null,2964,null,25486,null,1976,null,13481,null,1460,null,17626,null,1679,null,211952,null,5833,null,0,null,226,null,213,null,243,null,20980,null,2402,null,27033,null,2632,null,16681,null,1711,null,29860,null,1863,null,29270,null,1779,null,27284,null,1947,null,60631,null,2150,null,0400000US19,Iowa,19
485928,null,10288,null,114787,null,5380,null,52905,null,3965,null,615,null,373,null,1394,null,479,null,19770,null,2389,null,8404,null,1638,null,5464,null,1259,null,7452,null,1084,null,6456,null,1006,null,2039,null,603,null,1311,null,437,null,61882,null,3661,null,999,null,554,null,1958,null,435,null,19433,null,2196,null,6301,null,1287,null,4811,null,1207,null,7153,null,1231,null,6420,null,1092,null,5323,null,888,null,9484,null,1225,null,371141,null,8872,null,185786,null,5584,null,0,null,242,null,146,null,154,null,25379,null,3216,null,43810,null,3090,null,32157,null,2520,null,35077,null,2278,null,23661,null,2100,null,11415,null,1351,null,14141,null,1405,null,185355,null,6443,null,0,null,242,null,104,null,152,null,17473,null,1850,null,24025,null,2369,null,18631,null,1978,null,26870,null,2372,null,30529,null,2348,null,23691,null,1660,null,44032,null,1999,null,0400000US20,Kansas,20
730291,null,15626,null,221547,null,9097,null,94086,null,5840,null,1078,null,531,null,2177,null,738,null,21912,null,2661,null,14966,null,2079,null,13693,null,2158,null,15224,null,2029,null,12597,null,1465,null,7065,null,1180,null,5374,null,1058,null,127461,null,6064,null,724,null,432,null,2399,null,680,null,24440,null,2451,null,12263,null,1916,null,12173,null,2004,null,20307,null,2170,null,22387,null,2283,null,13024,null,1538,null,19744,null,1815,null,508744,null,10522,null,252094,null,7337,null,0,null,271,null,56,null,96,null,24328,null,2676,null,59467,null,3704,null,46446,null,3551,null,49033,null,3252,null,36655,null,2506,null,19607,null,1958,null,16502,null,1344,null,256650,null,7319,null,0,null,271,null,0,null,271,null,20402,null,2074,null,36017,null,3578,null,26242,null,2960,null,41433,null,2607,null,42738,null,3151,null,38319,null,2464,null,51499,null,2361,null,0400000US21,Kentucky,21
710830,null,13083,null,215894,null,7111,null,82003,null,4333,null,631,null,279,null,1305,null,525,null,20197,null,2784,null,13334,null,2323,null,10649,null,1953,null,15188,null,2064,null,10965,null,1782,null,5807,null,1312,null,3927,null,868,null,133891,null,5996,null,780,null,462,null,1845,null,619,null,33074,null,3530,null,13648,null,2126,null,13404,null,2225,null,20876,null,2143,null,17636,null,1860,null,12591,null,1489,null,20037,null,2106,null,494936,null,11361,null,258021,null,8545,null,0,null,269,null,288,null,374,null,29333,null,3091,null,55933,null,3769,null,50444,null,4226,null,52101,null,4276,null,33851,null,2602,null,19153,null,2007,null,16918,null,1693,null,236915,null,7100,null,0,null,269,null,0,null,269,null,19684,null,2607,null,31952,null,2995,null,28357,null,2733,null,40606,null,3101,null,38570,null,2898,null,34139,null,2617,null,43607,null,2265,null,0400000US22,Louisiana,22
271052,null,8050,null,70705,null,4652,null,30561,null,3197,null,78,null,84,null,934,null,424,null,7486,null,1770,null,3560,null,909,null,3767,null,983,null,6307,null,968,null,5054,null,948,null,1748,null,568,null,1627,null,522,null,40144,null,3438,null,174,null,142,null,741,null,437,null,7324,null,1322,null,4096,null,1008,null,4304,null,1036,null,7124,null,1419,null,5547,null,1218,null,4368,null,1038,null,6466,null,976,null,200347,null,7142,null,94672,null,4283,null,0,null,226,null,0,null,226,null,9185,null,1815,null,17810,null,1900,null,18184,null,1740,null,19562,null,1982,null,13341,null,1418,null,7506,null,959,null,9084,null,1180,null,105675,null,5047,null,0,null,226,null,0,null,226,null,8903,null,1555,null,12369,null,1751,null,11715,null,1830,null,17327,null,2064,null,19649,null,1765,null,14442,null,1257,null,21270,null,1261,null,0400000US23,Maine,23
1005032,null,19066,null,188511,null,8314,null,75726,null,5632,null,569,null,320,null,3294,null,1107,null,19315,null,3069,null,11282,null,1846,null,10142,null,1800,null,12838,null,2423,null,9613,null,1673,null,3835,null,883,null,4838,null,1006,null,112785,null,6199,null,1419,null,655,null,2480,null,817,null,32859,null,3967,null,12949,null,2156,null,8687,null,1626,null,13064,null,1805,null,13206,null,2007,null,10684,null,1634,null,17437,null,1884,null,816521,null,16334,null,388051,null,11633,null,71,null,110,null,520,null,477,null,34873,null,3826,null,97185,null,5734,null,74331,null,4923,null,76419,null,4377,null,52403,null,3651,null,27415,null,2309,null,24834,null,1952,null,428470,null,8833,null,35,null,61,null,0,null,281,null,33575,null,3345,null,74277,null,4142,null,56126,null,4083,null,76829,null,3798,null,69967,null,3637,null,46018,null,2632,null,71643,null,2972,null,0400000US24,Maryland,24
1299044,null,19331,null,261409,null,10544,null,115518,null,6364,null,434,null,294,null,2426,null,762,null,25284,null,3601,null,19744,null,2986,null,16370,null,2052,null,21187,null,2396,null,14249,null,2001,null,7191,null,1478,null,8633,null,1384,null,145891,null,7278,null,916,null,445,null,2179,null,891,null,34649,null,4054,null,19218,null,2573,null,13805,null,2287,null,17777,null,2217,null,17287,null,1909,null,14502,null,1896,null,25558,null,2359,null,1037635,null,16879,null,504843,null,11217,null,0,null,281,null,139,null,231,null,43182,null,4055,null,133673,null,6284,null,101076,null,5130,null,95189,null,4907,null,63811,null,3676,null,32319,null,2314,null,35454,null,1971,null,532792,null,10033,null,0,null,281,null,286,null,277,null,35693,null,3776,null,101985,null,4404,null,71383,null,3730,null,77599,null,3950,null,83228,null,3551,null,60487,null,2922,null,102131,null,3530,null,0400000US25,Massachusetts,25
1787120,null,18532,null,470551,null,10988,null,208151,null,7425,null,1954,null,648,null,3979,null,811,null,55709,null,4341,null,36952,null,3064,null,30565,null,2794,null,39301,null,2446,null,25285,null,2380,null,7946,null,1148,null,6460,null,929,null,262400,null,8485,null,1670,null,593,null,5874,null,1212,null,72323,null,4470,null,31373,null,2709,null,25104,null,2759,null,36867,null,2952,null,35491,null,2256,null,22321,null,2246,null,31377,null,2097,null,1316569,null,14867,null,656242,null,11064,null,0,null,237,null,566,null,669,null,60686,null,4398,null,149933,null,5357,null,122180,null,5642,null,123442,null,5163,null,93321,null,4463,null,50233,null,2499,null,55881,null,2887,null,660327,null,9673,null,0,null,237,null,143,null,164,null,47508,null,3345,null,88554,null,4420,null,68545,null,3723,null,103282,null,4251,null,111301,null,4148,null,91646,null,2845,null,149348,null,3687,null,0400000US26,Michigan,26
990745,null,13950,null,203003,null,7778,null,90600,null,4871,null,655,null,297,null,1451,null,463,null,27393,null,3254,null,15654,null,1821,null,13454,null,1796,null,14937,null,1679,null,10136,null,1654,null,3018,null,627,null,3902,null,616,null,112403,null,5310,null,581,null,274,null,3074,null,918,null,33091,null,2892,null,11720,null,1691,null,9055,null,1455,null,15002,null,1538,null,11738,null,1727,null,8701,null,1092,null,19441,null,1694,null,787742,null,12610,null,402227,null,8468,null,0,null,211,null,85,null,103,null,48848,null,3121,null,106683,null,4551,null,73476,null,3322,null,75472,null,3478,null,48158,null,2870,null,23700,null,1784,null,25805,null,1824,null,385515,null,7145,null,0,null,211,null,175,null,242,null,40638,null,3396,null,62844,null,3568,null,44556,null,2557,null,56294,null,2778,null,59068,null,3070,null,42474,null,2144,null,79466,null,2707,null,0400000US27,Minnesota,27
433603,null,9992,null,140598,null,6466,null,58845,null,3800,null,372,null,343,null,1071,null,594,null,12906,null,1816,null,7895,null,2110,null,8307,null,1665,null,10294,null,1691,null,9741,null,1712,null,4263,null,1029,null,3996,null,934,null,81753,null,4805,null,475,null,405,null,2216,null,727,null,15056,null,1994,null,8239,null,1909,null,8190,null,1448,null,11451,null,1708,null,13201,null,1957,null,9348,null,1545,null,13577,null,1424,null,293005,null,8477,null,150580,null,6721,null,0,null,289,null,844,null,870,null,13411,null,2724,null,35066,null,3966,null,28303,null,2678,null,31995,null,2926,null,20357,null,2125,null,11341,null,1433,null,9263,null,1347,null,142425,null,4829,null,0,null,289,null,0,null,289,null,8468,null,2018,null,16540,null,2090,null,14443,null,1975,null,20516,null,1947,null,24283,null,2078,null,24405,null,2173,null,33770,null,2332,null,0400000US28,Mississippi,28
1045753,null,17243,null,264787,null,9397,null,115457,null,6609,null,974,null,508,null,2146,null,639,null,28426,null,3156,null,19749,null,2632,null,14442,null,2793,null,22788,null,2590,null,14758,null,1881,null,6203,null,1583,null,5971,null,1196,null,149330,null,5909,null,1478,null,573,null,2181,null,701,null,35779,null,3689,null,16632,null,2189,null,15809,null,2404,null,18939,null,1709,null,20141,null,1886,null,13692,null,1734,null,24679,null,2187,null,780966,null,15377,null,380593,null,10541,null,0,null,255,null,385,null,417,null,38779,null,2814,null,89932,null,4815,null,69655,null,4686,null,76294,null,3908,null,50519,null,3002,null,26104,null,2133,null,28925,null,1929,null,400373,null,8913,null,0,null,255,null,249,null,186,null,30693,null,2518,null,59859,null,3901,null,40479,null,3248,null,64470,null,3624,null,63806,null,3204,null,53825,null,2985,null,86992,null,3301,null,0400000US29,Missouri,29
