B13008_001E,B13008_001EA,B13008_001M,B13008_001MA,B13008_002E,B13008_002EA,B13008_002M,B13008_002MA,B13008_003E,B13008_003EA,B13008_003M,B13008_003MA,B13008_004E,B13008_004EA,B13008_004M,B13008_004MA,B13008_005E,B13008_005EA,B13008_005M,B13008_005MA,B13008_006E,B13008_006EA,B13008_006M,B13008_006MA,B13008_007E,B13008_007EA,B13008_007M,B13008_007MA,B13008_008E,B13008_008EA,B13008_008M,B13008_008MA,B13008_009E,B13008_009EA,B13008_009M,B13008_009MA,B13008_010E,B13008_010EA,B13008_010M,B13008_010MA,B13008_011E,B13008_011EA,B13008_011M,B13008_011MA,B13008_012E,B13008_012EA,B13008_012M,B13008_012MA,B13008_013E,B13008_013EA,B13008_013M,B13008_013MA,B13008_014E,B13008_014EA,B13008_014M,B13008_014MA,B13008_015E,B13008_015EA,B13008_015M,B13008_015MA,GEO_ID,NAME,state
2496793,null,5997,null,137324,null,7595,null,85499,null,6120,null,65994,null,5301,null,19505,null,2453,null,51825,null,4386,null,46690,null,4081,null,5135,null,1392,null,2359469,null,10004,null,1114945,null,13775,null,952190,null,12587,null,162755,null,5242,null,1244524,null,13145,null,1158545,null,12973,null,85979,null,5626,null,0400000US13,Georgia,13
308993,null,1983,null,17545,null,2213,null,12784,null,1808,null,9758,null,1652,null,3026,null,980,null,4761,null,1366,null,3931,null,1274,null,830,null,491,null,291448,null,3074,null,140988,null,4371,null,100907,null,4019,null,40081,null,3101,null,150460,null,4312,null,126005,null,4296,null,24455,null,3116,null,0400000US15,Hawaii,15
366542,null,2674,null,28040,null,2665,null,21251,null,2302,null,19340,null,2179,null,1911,null,621,null,6789,null,1481,null,6317,null,1422,null,472,null,272,null,338502,null,4092,null,186776,null,5146,null,170646,null,4832,null,16130,null,1682,null,151726,null,5493,null,145153,null,5256,null,6573,null,1148,null,0400000US16,Idaho,16
3275263,null,4435,null,183996,null,7033,null,122000,null,5552,null,88466,null,4616,null,33534,null,3174,null,61996,null,4705,null,53985,null,4487,null,8011,null,1630,null,3091267,null,8605,null,1439090,null,12517,null,1105088,null,11377,null,334002,null,8380,null,1652177,null,14155,null,1480472,null,13851,null,171705,null,7475,null,0400000US17,Illinois,17
1583949,null,4063,null,90047,null,4924,null,58907,null,3631,null,54094,null,3561,null,4813,null,1281,null,31140,null,3311,null,29521,null,3180,null,1619,null,646,null,1493902,null,6442,null,738392,null,9572,null,689374,null,8687,null,49018,null,3171,null,755510,null,10606,null,726332,null,10097,null,29178,null,3267,null,0400000US18,Indiana,18
722446,null,2759,null,42480,null,2833,null,30130,null,2335,null,27686,null,2150,null,2444,null,877,null,12350,null,1838,null,11229,null,1747,null,1121,null,559,null,679966,null,4078,null,349688,null,6187,null,327561,null,5635,null,22127,null,2205,null,330278,null,6623,null,317754,null,6334,null,12524,null,1707,null,0400000US19,Iowa,19
684094,null,3443,null,45391,null,2982,null,32800,null,2814,null,27419,null,2365,null,5381,null,1337,null,12591,null,1587,null,11993,null,1621,null,598,null,443,null,638703,null,4958,null,331457,null,7203,null,297572,null,6628,null,33885,null,2524,null,307246,null,7894,null,292112,null,7263,null,15134,null,2287,null,0400000US20,Kansas,20
1065131,null,4164,null,62628,null,3906,null,41066,null,3192,null,38712,null,3174,null,2354,null,765,null,21562,null,2366,null,21207,null,2302,null,355,null,303,null,1002503,null,6084,null,510460,null,9213,null,490797,null,8820,null,19663,null,2056,null,492043,null,8366,null,480850,null,8126,null,11193,null,1832,null,0400000US21,Kentucky,21
1105709,null,3512,null,63397,null,4112,null,34760,null,2974,null,32512,null,2788,null,2248,null,762,null,28637,null,3096,null,27662,null,3086,null,975,null,498,null,1042312,null,5495,null,462708,null,6524,null,438078,null,6311,null,24630,null,2384,null,579604,null,7749,null,566686,null,7758,null,12918,null,2139,null,0400000US22,Louisiana,22
323470,null,1790,null,16345,null,2158,null,11657,null,1762,null,11229,null,1696,null,428,null,436,null,4688,null,1022,null,4359,null,929,null,329,null,363,null,307125,null,2607,null,151953,null,4226,null,145446,null,4061,null,6507,null,1203,null,155172,null,4039,null,151349,null,3965,null,3823,null,1014,null,0400000US23,Maine,23
1477347,null,3379,null,82057,null,4996,null,54963,null,4060,null,40729,null,3596,null,14234,null,1915,null,27094,null,3055,null,22464,null,2780,null,4630,null,1305,null,1395290,null,6007,null,633857,null,8777,null,503968,null,8660,null,129889,null,4509,null,761433,null,9845,null,679469,null,9942,null,81964,null,5049,null,0400000US24,Maryland,24
1678073,null,3273,null,74626,null,4238,null,54850,null,3666,null,38770,null,3100,null,16080,null,2072,null,19776,null,2229,null,16563,null,1957,null,3213,null,1179,null,1603447,null,5621,null,695678,null,9214,null,536536,null,8254,null,159142,null,6756,null,907769,null,10334,null,794530,null,10864,null,113239,null,5798,null,0400000US25,Massachusetts,25
2522449,null,4188,null,134403,null,5351,null,84881,null,4136,null,73273,null,4137,null,11608,null,1492,null,49522,null,4031,null,47132,null,3933,null,2390,null,832,null,2388046,null,6285,null,1088367,null,11510,null,982371,null,12108,null,105996,null,4311,null,1299679,null,12513,null,1243641,null,12364,null,56038,null,3927,null,0400000US26,Michigan,26
1306977,null,3152,null,77894,null,3685,null,55627,null,3124,null,48236,null,2941,null,7391,null,1239,null,22267,null,2345,null,19809,null,2273,null,2458,null,739,null,1229083,null,5017,null,614799,null,7735,null,552203,null,6747,null,62596,null,3534,null,614284,null,7951,null,572041,null,7631,null,42243,null,2847,null,0400000US27,Minnesota,27
735865,null,3553,null,41626,null,3714,null,22479,null,2690,null,21975,null,2592,null,504,null,371,null,19147,null,2461,null,18990,null,2470,null,157,null,186,null,694239,null,4806,null,315456,null,7812,null,306500,null,7614,null,8956,null,1331,null,378783,null,8571,null,375274,null,8664,null,3509,null,1185,null,0400000US28,Mississippi,28
1472452,null,3870,null,81482,null,4571,null,54341,null,3363,null,50409,null,3252,null,3932,null,960,null,27141,null,3043,null,25858,null,2758,null,1283,null,691,null,1390970,null,5871,null,677839,null,10676,null,639225,null,10130,null,38614,null,2841,null,713131,null,11338,null,692431,null,11121,null,20700,null,2293,null,0400000US29,Missouri,29
229424,null,1760,null,10917,null,1407,null,7898,null,1212,null,7637,null,1227,null,261,null,207,null,3019,null,719,null,2951,null,736,null,68,null,118,null,218507,null,2153,null,106865,null,3640,null,104090,null,3405,null,2775,null,723,null,111642,null,3677,null,109571,null,3641,null,2071,null,654,null,0400000US30,Montana,30
434890,null,2054,null,28060,null,2733,null,19424,null,2181,null,15856,null,1799,null,3568,null,1031,null,8636,null,1411,null,7623,null,1422,null,1013,null,586,null,406830,null,3307,null,207161,null,5004,null,189262,null,4546,null,17899,null,1698,null,199669,null,5006,null,188407,null,4645,null,11262,null,1547,null,0400000US31,Nebraska,31
626969,null,2579,null,37494,null,3451,null,23563,null,2640,null,15482,null,2194,null,8081,null,1508,null,13931,null,1882,null,11305,null,1865,null,2626,null,792,null,589475,null,4022,null,294819,null,5601,null,198221,null,5881,null,96598,null,4244,null,294656,null,6670,null,244051,null,7105,null,50605,null,4041,null,0400000US32,Nevada,32
336571,null,2257,null,13778,null,1916,null,9963,null,1808,null,8968,null,1656,null,995,null,498,null,3815,null,1011,null,3672,null,1056,null,143,null,242,null,322793,null,2860,null,160629,null,4392,null,146932,null,4279,null,13697,null,1807,null,162164,null,5319,null,156046,null,5056,null,6118,null,1310,null,0400000US33,New Hampshire,33
2187527,null,4336,null,115181,null,5231,null,82174,null,4029,null,52863,null,3432,null,29311,null,2793,null,33007,null,3368,null,25460,null,2773,null,7547,null,1527,null,2072346,null,7057,null,995517,null,10924,null,671174,null,9544,null,324343,null,8348,null,1076829,null,11489,null,898312,null,10671,null,178517,null,7004,null,0400000US34,New Jersey,34
486661,null,2651,null,29577,null,3012,null,16206,null,1838,null,13488,null,1738,null,2718,null,891,null,13371,null,2273,null,12492,null,2200,null,879,null,574,null,457084,null,4396,null,203533,null,6567,null,168694,null,6463,null,34839,null,2764,null,253551,null,6607,null,232421,null,6559,null,21130,null,2819,null,0400000US35,New Mexico,35
5004492,null,6596,null,241184,null,7439,null,160839,null,5934,null,106028,null,5055,null,54811,null,3805,null,80345,null,5435,null,61120,null,4746,null,19225,null,2737,null,4763308,null,10321,null,2058155,null,17904,null,1371588,null,14709,null,686567,null,11543,null,2705153,null,18602,null,2176085,null,17022,null,529068,null,13186,null,0400000US36,New York,36
2301802,null,6517,null,127384,null,5971,null,83137,null,4839,null,68194,null,4607,null,14943,null,1935,null,44247,null,4199,null,40060,null,3893,null,4187,null,1032,null,2174418,null,8860,null,1094159,null,12008,null,972465,null,11274,null,121694,null,5161,null,1080259,null,11567,null,1022670,null,11099,null,57589,null,3949,null,0400000US37,North Carolina,37
155817,null,1504,null,9608,null,1412,null,6722,null,1174,null,5980,null,1051,null,742,null,523,null,2886,null,670,null,2726,null,675,null,160,null,197,null,146209,null,1845,null,75139,null,2629,null,72612,null,2622,null,2527,null,702,null,71070,null,2939,null,68919,null,2873,null,2151,null,754,null,0400000US38,North Dakota,38
2853497,null,4831,null,157626,null,4935,null,99685,null,3811,null,92734,null,3642,null,6951,null,1340,null,57941,null,2922,null,56742,null,2904,null,1199,null,479,null,2695871,null,6425,null,1258423,null,13762,null,1185874,null,13119,null,72549,null,3864,null,1437448,null,14048,null,1398979,null,13502,null,38469,null,3127,null,0400000US39,Ohio,39
878490,null,3437,null,52277,null,3359,null,34634,null,2855,null,30960,null,2820,null,3674,null,962,null,17643,null,1813,null,16472,null,1797,null,1171,null,447,null,826213,null,4463,null,425203,null,5582,null,386853,null,6088,null,38350,null,2201,null,401010,null,6568,null,383001,null,6316,null,18009,null,2412,null,0400000US40,Oklahoma,40
921432,null,4080,null,47233,null,3383,null,33697,null,2960,null,26185,null,2431,null,7512,null,1520,null,13536,null,1889,null,11575,null,1892,null,1961,null,785,null,874199,null,5657,null,428017,null,7655,null,355592,null,7084,null,72425,null,3418,null,446182,null,7595,null,407779,null,7804,null,38403,null,3682,null,0400000US41,Oregon,41
3046266,null,5782,null,152625,null,5584,null,100752,null,4564,null,90542,null,4306,null,10210,null,1449,null,51873,null,3553,null,50119,null,3534,null,1754,null,643,null,2893641,null,7721,null,1361830,null,12443,null,1243869,null,11327,null,117961,null,4852,null,1531811,null,13276,null,1460284,null,12644,null,71527,null,4740,null,0400000US42,Pennsylvania,42
272595,null,1840,null,12048,null,1632,null,8165,null,1367,null,6448,null,1099,null,1717,null,660,null,3883,null,976,null,3373,null,926,null,510,null,368,null,260547,null,2376,null,113540,null,4007,null,90722,null,3721,null,22818,null,2359,null,147007,null,4305,null,130607,null,4310,null,16400,null,2043,null,0400000US44,Rhode Island,44
1112739,null,3916,null,56503,null,3521,null,33724,null,2425,null,28760,null,2428,null,4964,null,1167,null,22779,null,2877,null,21905,null,2793,null,874,null,530,null,1056236,null,5204,null,500164,null,10470,null,465634,null,9653,null,34530,null,2774,null,556072,null,10921,null,540355,null,10746,null,15717,null,2070,null,0400000US45,South Carolina,45
188853,null,1617,null,13617,null,1895,null,7549,null,1365,null,7374,null,1349,null,175,null,138,null,6068,null,1182,null,5793,null,1110,null,275,null,323,null,175236,null,2706,null,85759,null,3201,null,83277,null,3110,null,2482,null,605,null,89477,null,3596,null,88204,null,3651,null,1273,null,655,null,0400000US46,South Dakota,46
1548271,null,5425,null,83642,null,5256,null,50866,null,3698,null,46185,null,3709,null,4681,null,1292,null,32776,null,3605,null,31015,null,3534,null,1761,null,877,null,1464629,null,7774,null,719845,null,10503,null,673932,null,10076,null,45913,null,3031,null,744784,null,11572,null,720296,null,11854,null,24488,null,2857,null,0400000US47,Tennessee,47
6125385,null,8299,null,388590,null,11766,null,260424,null,9111,null,173510,null,7206,null,86914,null,5268,null,128166,null,6777,null,109776,null,5943,null,18390,null,2747,null,5736795,null,14548,null,2886200,null,20223,null,2100317,null,18150,null,785883,null,13126,null,2850595,null,22902,null,2491206,null,20280,null,359389,null,12057,null,0400000US48,Texas,48
681028,null,2762,null,53579,null,3311,null,45427,null,2707,null,40289,null,2511,null,5138,null,1453,null,8152,null,1367,null,6693,null,1283,null,1459,null,743,null,627449,null,4588,null,339246,null,7012,null,294786,null,6326,null,44460,null,3550,null,288203,null,7192,null,267941,null,7135,null,20262,null,2465,null,0400000US49,Utah,49
154901,null,1260,null,6196,null,1014,null,4180,null,783,null,3970,null,753,null,210,null,155,null,2016,null,612,null,2016,null,612,null,0,null,208,null,148705,null,1700,null,70064,null,2318,null,67418,null,2348,null,2646,null,577,null,78641,null,2730,null,76270,null,2675,null,2371,null,627,null,0400000US50,Vermont,50
1998971,null,6333,null,100840,null,5160,null,70379,null,4337,null,55863,null,3989,null,14516,null,2065,null,30461,null,2693,null,27760,null,2503,null,2701,null,936,null,1898131,null,8205,null,942182,null,11010,null,785491,null,10225,null,156691,null,5133,null,955949,null,12030,null,867656,null,11205,null,88293,null,5510,null,0400000US51,Virginia,51
1634921,null,4169,null,92876,null,5189,null,65692,null,4163,null,48954,null,3875,null,16738,null,2030,null,27184,null,3268,null,23177,null,2921,null,4007,null,1177,null,1542045,null,6478,null,764285,null,11170,null,611391,null,9816,null,152894,null,5002,null,777760,null,10190,null,695151,null,10252,null,82609,null,4894,null,0400000US53,Washington,53
435507,null,2802,null,17174,null,2124,null,11980,null,1778,null,11641,null,1703,null,339,null,230,null,5194,null,1252,null,5194,null,1252,null,0,null,265,null,418333,null,3447,null,214300,null,5657,null,210164,null,5609,null,4136,null,952,null,204033,null,5789,null,202000,null,5813,null,2033,null,595,null,0400000US54,West Virginia,54
1390264,null,3234,null,74709,null,3774,null,51040,null,2928,null,46596,null,2879,null,4444,null,1006,null,23669,null,2452,null,22069,null,2387,null,1600,null,626,null,1315555,null,4631,null,637545,null,8811,null,593221,null,8235,null,44324,null,2700,null,678010,null,9402,null,652994,null,9518,null,25016,null,2377,null,0400000US55,Wisconsin,55
127057,null,1798,null,6362,null,1202,null,3928,null,1056,null,3748,null,1036,null,180,null,161,null,2434,null,822,null,2195,null,770,null,239,null,192,null,120695,null,2036,null,63170,null,2460,null,60206,null,2430,null,2964,null,791,null,57525,null,2924,null,56317,null,2809,null,1208,null,575,null,0400000US56,Wyoming,56
1011501,null,2386,null,42418,null,3121,null,19907,null,2186,null,19115,null,2039,null,792,null,536,null,22511,null,2452,null,21528,null,2389,null,983,null,436,null,969083,null,4005,null,374319,null,7172,null,357491,null,7408,null,16828,null,1973,null,594764,null,8385,null,579896,null,8491,null,14868,null,1997,null,0400000US72,Puerto Rico,72
