B17020A_001E,B17020A_001EA,B17020A_001M,B17020A_001MA,B17020A_002E,B17020A_002EA,B17020A_002M,B17020A_002MA,B17020A_003E,B17020A_003EA,B17020A_003M,B17020A_003MA,B17020A_004E,B17020A_004EA,B17020A_004M,B17020A_004MA,B17020A_005E,B17020A_005EA,B17020A_005M,B17020A_005MA,B17020A_006E,B17020A_006EA,B17020A_006M,B17020A_006MA,B17020A_007E,B17020A_007EA,B17020A_007M,B17020A_007MA,B17020A_008E,B17020A_008EA,B17020A_008M,B17020A_008MA,B17020A_009E,B17020A_009EA,B17020A_009M,B17020A_009MA,B17020A_010E,B17020A_010EA,B17020A_010M,B17020A_010MA,B17020A_011E,B17020A_011EA,B17020A_011M,B17020A_011MA,B17020A_012E,B17020A_012EA,B17020A_012M,B17020A_012MA,B17020A_013E,B17020A_013EA,B17020A_013M,B17020A_013MA,B17020A_014E,B17020A_014EA,B17020A_014M,B17020A_014MA,B17020A_015E,B17020A_015EA,B17020A_015M,B17020A_015MA,B17020A_016E,B17020A_016EA,B17020A_016M,B17020A_016MA,B17020A_017E,B17020A_017EA,B17020A_017M,B17020A_017MA,GEO_ID,NAME,state
3683032,null,5450,null,581664,null,20160,null,58491,null,4641,null,11971,null,1961,null,57059,null,4775,null,48681,null,3804,null,345987,null,12393,null,29606,null,2309,null,29869,null,2591,null,3101368,null,19983,null,172753,null,4465,null,34877,null,2836,null,216651,null,5895,null,240536,null,5779,null,2006375,null,12528,null,244056,null,2692,null,186120,null,2753,null,0400000US21,Kentucky,21
2694311,null,6071,null,306767,null,13309,null,24848,null,2770,null,5382,null,1221,null,27552,null,3261,null,24410,null,2539,null,189838,null,9105,null,15547,null,2147,null,19190,null,2021,null,2387544,null,14005,null,139624,null,3172,null,27665,null,2210,null,169509,null,4817,null,182347,null,4298,null,1525005,null,9020,null,186225,null,2539,null,157169,null,2237,null,0400000US22,Louisiana,22
1223111,null,3609,null,138175,null,7635,null,9400,null,1599,null,2049,null,667,null,11404,null,1749,null,12227,null,1607,null,86600,null,5341,null,7120,null,1341,null,9375,null,1225,null,1084936,null,8120,null,52831,null,1870,null,10181,null,1325,null,67046,null,2458,null,84327,null,2669,null,703320,null,5780,null,89493,null,1450,null,77738,null,1266,null,0400000US23,Maine,23
3335011,null,10636,null,196012,null,10276,null,12448,null,1990,null,2734,null,1118,null,14060,null,2361,null,15582,null,2409,null,122644,null,6336,null,11100,null,1727,null,17444,null,1878,null,3138999,null,14604,null,181694,null,3115,null,38638,null,2789,null,215787,null,5079,null,248311,null,5189,null,2010344,null,8912,null,233912,null,2029,null,210313,null,2208,null,0400000US24,Maryland,24
5163875,null,13174,null,397060,null,16905,null,24582,null,3171,null,4725,null,1212,null,31301,null,3170,null,36446,null,3836,null,238380,null,10995,null,23455,null,3056,null,38171,null,3244,null,4766815,null,18744,null,252555,null,3374,null,49382,null,3220,null,321682,null,6929,null,369645,null,6644,null,3089353,null,12788,null,348867,null,3216,null,335331,null,3209,null,0400000US25,Massachusetts,25
7833120,null,8959,null,825704,null,22728,null,72230,null,5021,null,12905,null,1742,null,77248,null,4850,null,72045,null,4634,null,517214,null,13852,null,33292,null,2447,null,40770,null,2762,null,7007416,null,21988,null,380019,null,5043,null,79164,null,3256,null,503720,null,7392,null,578083,null,6907,null,4459531,null,13221,null,529919,null,2745,null,476980,null,3045,null,0400000US26,Michigan,26
4462883,null,6424,null,336454,null,12452,null,28771,null,2974,null,3999,null,920,null,24315,null,2742,null,25286,null,2455,null,209311,null,7441,null,16430,null,1673,null,28342,null,2094,null,4126429,null,13570,null,250460,null,3182,null,46386,null,2191,null,299777,null,4501,null,334704,null,5104,null,2663106,null,8780,null,282527,null,1873,null,249469,null,2257,null,0400000US27,Minnesota,27
1694151,null,4194,null,187038,null,11861,null,15569,null,2708,null,2908,null,927,null,16253,null,2585,null,17190,null,2576,null,112357,null,6754,null,9800,null,1543,null,12961,null,1846,null,1507113,null,12852,null,91950,null,3199,null,19743,null,2520,null,110947,null,4892,null,111875,null,4763,null,939445,null,7470,null,129347,null,2000,null,103806,null,2257,null,0400000US28,Mississippi,28
4801377,null,6613,null,520461,null,17041,null,52844,null,3932,null,8622,null,1716,null,51155,null,4066,null,42052,null,4132,null,308435,null,9977,null,23635,null,2290,null,33718,null,2593,null,4280916,null,16832,null,248206,null,4276,null,46872,null,3602,null,308664,null,6015,null,347193,null,6051,null,2711139,null,10151,null,330429,null,2486,null,288413,null,2530,null,0400000US29,Missouri,29
837571,null,2448,null,101614,null,6657,null,8628,null,1259,null,1724,null,713,null,8012,null,1706,null,8842,null,1399,null,63189,null,4602,null,4272,null,926,null,6947,null,1370,null,735957,null,6275,null,40287,null,1225,null,8678,null,1030,null,47874,null,2020,null,57422,null,2196,null,472373,null,4539,null,59380,null,967,null,49943,null,1441,null,0400000US30,Montana,30
1535371,null,4773,null,143779,null,7221,null,14591,null,1995,null,2311,null,717,null,13290,null,1649,null,10873,null,1744,null,85870,null,4373,null,5105,null,799,null,11739,null,1317,null,1391592,null,7787,null,90667,null,2090,null,16452,null,1716,null,104671,null,3395,null,116881,null,3416,null,868680,null,5117,null,101085,null,1019,null,93156,null,1594,null,0400000US31,Nebraska,31
1873382,null,14145,null,173274,null,11397,null,15112,null,2671,null,3490,null,1071,null,19792,null,3123,null,17838,null,2514,null,102805,null,7240,null,7000,null,1593,null,7237,null,1325,null,1700108,null,15293,null,113791,null,4097,null,19345,null,2658,null,126199,null,5621,null,127618,null,4673,null,1093921,null,8413,null,125687,null,1707,null,93547,null,1567,null,0400000US32,Nevada,32
1209101,null,3266,null,82856,null,7058,null,6593,null,1485,null,1002,null,586,null,6752,null,1900,null,8207,null,1692,null,50370,null,4296,null,4120,null,1032,null,5812,null,1130,null,1126245,null,7642,null,60016,null,1708,null,12097,null,1543,null,79921,null,3258,null,94592,null,3368,null,737049,null,4442,null,77865,null,1167,null,64705,null,1203,null,0400000US33,New Hampshire,33
5932073,null,18526,null,354055,null,16185,null,26046,null,3283,null,3980,null,1067,null,32401,null,4149,null,30471,null,3633,null,197129,null,9958,null,24618,null,2681,null,39410,null,3709,null,5578018,null,23845,null,305334,null,5300,null,63546,null,3595,null,402244,null,7528,null,442375,null,7262,null,3529853,null,15750,null,421826,null,3885,null,412840,null,3857,null,0400000US34,New Jersey,34
1329534,null,11716,null,217048,null,11868,null,23820,null,2812,null,5221,null,1279,null,23045,null,2430,null,20168,null,3145,null,121492,null,7293,null,11132,null,1635,null,12170,null,1868,null,1112486,null,13960,null,61770,null,3371,null,9291,null,1290,null,74733,null,4230,null,85431,null,4062,null,705394,null,9098,null,96008,null,2382,null,79859,null,2400,null,0400000US35,New Mexico,35
12415804,null,32757,null,1213434,null,24772,null,101890,null,5998,null,21046,null,2507,null,108631,null,6135,null,108584,null,5909,null,697721,null,15895,null,76855,null,4936,null,98707,null,4913,null,11202370,null,38174,null,577226,null,6544,null,110126,null,5180,null,726743,null,9733,null,837890,null,9088,null,7213189,null,27028,null,873523,null,5904,null,863673,null,6334,null,0400000US36,New York,36
6176239,null,14419,null,622479,null,20134,null,51328,null,4674,null,10901,null,1641,null,55447,null,4931,null,49995,null,4090,null,383478,null,13345,null,32963,null,2872,null,38367,null,2947,null,5553760,null,25555,null,328911,null,6189,null,63568,null,3888,null,399879,null,7475,null,413926,null,6854,null,3554200,null,15426,null,441676,null,3402,null,351600,null,3188,null,0400000US37,North Carolina,37
556997,null,1313,null,55404,null,4220,null,3668,null,1136,null,630,null,302,null,3760,null,1214,null,3326,null,836,null,33904,null,3142,null,3332,null,656,null,6784,null,935,null,501593,null,4341,null,29401,null,1132,null,5833,null,892,null,31956,null,1426,null,40810,null,1744,null,320712,null,3214,null,37042,null,764,null,35839,null,995,null,0400000US38,North Dakota,38
9389777,null,7851,null,977027,null,23269,null,94460,null,6089,null,13988,null,1956,null,91882,null,5844,null,85996,null,6061,null,596364,null,14200,null,40692,null,3316,null,53645,null,3295,null,8412750,null,25093,null,471933,null,5943,null,96341,null,3910,null,602397,null,9329,null,681270,null,8225,null,5335329,null,14922,null,645425,null,3350,null,580055,null,4375,null,0400000US39,Ohio,39
2628893,null,8033,null,349805,null,14172,null,39727,null,3625,null,7557,null,1385,null,31587,null,3604,null,27914,null,2925,null,208462,null,8221,null,17435,null,2175,null,17123,null,1667,null,2279088,null,13207,null,133514,null,3766,null,24735,null,2269,null,157968,null,3942,null,170673,null,3887,null,1433109,null,8429,null,192159,null,2496,null,166930,null,1859,null,0400000US40,Oklahoma,40
3155840,null,10141,null,371677,null,17658,null,32476,null,3455,null,5633,null,1448,null,32660,null,4053,null,31482,null,3872,null,234543,null,9815,null,16166,null,2212,null,18717,null,2055,null,2784163,null,16203,null,148184,null,3496,null,30927,null,2813,null,188831,null,5049,null,203459,null,5559,null,1799358,null,10173,null,215013,null,2558,null,198391,null,2311,null,0400000US41,Oregon,41
10087662,null,11507,null,898087,null,23231,null,70881,null,4537,null,12381,null,1649,null,72329,null,4451,null,79684,null,5029,null,539759,null,15630,null,49713,null,3167,null,73340,null,3770,null,9189575,null,24874,null,471564,null,5469,null,97233,null,4082,null,615978,null,8815,null,706475,null,7785,null,5786750,null,16264,null,745951,null,3902,null,765624,null,4431,null,0400000US42,Pennsylvania,42
843266,null,5508,null,76104,null,7977,null,5089,null,1409,null,1222,null,611,null,7551,null,2192,null,5886,null,1910,null,45008,null,4717,null,4806,null,983,null,6542,null,1295,null,767162,null,8187,null,38090,null,1452,null,8511,null,1477,null,48914,null,2751,null,55476,null,2595,null,498748,null,5381,null,56981,null,1158,null,60442,null,1446,null,0400000US44,Rhode Island,44
2891175,null,5511,null,288161,null,11760,null,28554,null,3215,null,5265,null,1106,null,22299,null,2733,null,22907,null,2967,null,174582,null,7869,null,16097,null,1735,null,18457,null,1859,null,2603014,null,11558,null,147804,null,3754,null,24993,null,2216,null,188469,null,4676,null,192707,null,4870,null,1652894,null,8179,null,222164,null,2024,null,173983,null,2386,null,0400000US45,South Carolina,45
672757,null,2333,null,63425,null,5036,null,6731,null,1599,null,534,null,313,null,4697,null,1339,null,3966,null,915,null,36165,null,2990,null,3245,null,731,null,8087,null,1129,null,609332,null,5385,null,36966,null,1495,null,6919,null,1264,null,44269,null,1893,null,50465,null,2001,null,380351,null,3430,null,47372,null,1175,null,42990,null,1292,null,0400000US46,South Dakota,46
4757564,null,8587,null,608719,null,21109,null,61717,null,5203,null,8630,null,1802,null,58026,null,5283,null,53078,null,4260,null,359285,null,13151,null,32258,null,2734,null,35725,null,2775,null,4148845,null,22543,null,226818,null,5128,null,45864,null,2733,null,290616,null,6473,null,308193,null,5852,null,2674668,null,14135,null,339993,null,2823,null,262693,null,2968,null,0400000US47,Tennessee,47
16415526,null,50609,null,2302152,null,43127,null,301055,null,12607,null,46733,null,4112,null,272470,null,10845,null,244479,null,9808,null,1248441,null,24479,null,84518,null,4541,null,104456,null,5785,null,14113374,null,57420,null,970911,null,12849,null,184244,null,7106,null,1120222,null,16623,null,1160110,null,14716,null,8979264,null,35494,null,933018,null,6264,null,765605,null,6871,null,0400000US48,Texas,48
2347668,null,7727,null,207062,null,11976,null,23922,null,2836,null,4740,null,1224,null,23984,null,3121,null,17290,null,2619,null,123445,null,6996,null,7196,null,1271,null,6485,null,1079,null,2140606,null,12430,null,195402,null,3008,null,34497,null,2526,null,208539,null,4579,null,197520,null,4624,null,1301332,null,7258,null,108586,null,1408,null,94730,null,1313,null,0400000US49,Utah,49
577896,null,1286,null,55104,null,5115,null,4232,null,870,null,927,null,469,null,4797,null,1243,null,4077,null,957,null,35074,null,3349,null,2857,null,768,null,3140,null,690,null,522792,null,5268,null,25721,null,812,null,4675,null,931,null,34279,null,2105,null,41959,null,1641,null,342787,null,3544,null,39470,null,765,null,33901,null,733,null,0400000US50,Vermont,50
5276922,null,11895,null,400967,null,16497,null,29911,null,3025,null,5275,null,1194,null,30840,null,3627,null,33590,null,3541,null,250961,null,10013,null,19389,null,2216,null,31001,null,3006,null,4875955,null,19860,null,285834,null,4316,null,56039,null,3334,null,345665,null,5814,null,377391,null,6450,null,3157421,null,13426,null,366322,null,2845,null,287283,null,3873,null,0400000US51,Virginia,51
5121089,null,12995,null,513153,null,16838,null,46211,null,4495,null,9009,null,1858,null,44115,null,3820,null,43365,null,3905,null,325118,null,10514,null,18607,null,2016,null,26728,null,2329,null,4607936,null,19202,null,254015,null,4625,null,52590,null,3522,null,319237,null,5645,null,358339,null,7142,null,3005799,null,12201,null,327621,null,2518,null,290335,null,2456,null,0400000US53,Washington,53
1671014,null,2678,null,273929,null,11107,null,25549,null,2621,null,3674,null,992,null,23777,null,2436,null,23658,null,2573,null,171202,null,7492,null,11497,null,1387,null,14572,null,1649,null,1397085,null,11346,null,69095,null,2653,null,12373,null,1790,null,84987,null,3505,null,107686,null,3810,null,888854,null,7744,null,128308,null,1530,null,105782,null,1712,null,0400000US54,West Virginia,54
4769871,null,6545,null,408413,null,15374,null,32813,null,3115,null,5359,null,1393,null,31623,null,3052,null,33115,null,2899,null,253957,null,9861,null,16991,null,1611,null,34555,null,2703,null,4361458,null,15696,null,245500,null,3502,null,48084,null,2490,null,304278,null,5515,null,344586,null,5432,null,2801563,null,10035,null,321926,null,1918,null,295521,null,2898,null,0400000US55,Wisconsin,55
467146,null,2254,null,37727,null,5052,null,3773,null,1219,null,1096,null,658,null,3933,null,1344,null,3477,null,1113,null,22425,null,2579,null,1111,null,431,null,1912,null,608,null,429419,null,5558,null,26204,null,1432,null,4103,null,956,null,31634,null,2038,null,33134,null,2107,null,279801,null,3241,null,30680,null,710,null,23863,null,798,null,0400000US56,Wyoming,56
2960269,null,20937,null,1325871,null,21868,null,105973,null,4359,null,19651,null,2449,null,127921,null,5809,null,148130,null,5379,null,744858,null,13374,null,93052,null,4180,null,86286,null,3063,null,1634398,null,29619,null,84348,null,4492,null,17565,null,2065,null,117191,null,5368,null,121181,null,4922,null,1057156,null,19541,null,139029,null,4786,null,97928,null,3638,null,0400000US72,Puerto Rico,72
