B18002_001E,B18002_001EA,B18002_001M,B18002_001MA,B18002_002E,B18002_002EA,B18002_002M,B18002_002MA,B18002_003E,B18002_003EA,B18002_003M,B18002_003MA,B18002_004E,B18002_004EA,B18002_004M,B18002_004MA,B18002_005E,B18002_005EA,B18002_005M,B18002_005MA,B18002_006E,B18002_006EA,B18002_006M,B18002_006MA,B18002_007E,B18002_007EA,B18002_007M,B18002_007MA,B18002_008E,B18002_008EA,B18002_008M,B18002_008MA,B18002_009E,B18002_009EA,B18002_009M,B18002_009MA,B18002_010E,B18002_010EA,B18002_010M,B18002_010MA,B18002_011E,B18002_011EA,B18002_011M,B18002_011MA,B18002_012E,B18002_012EA,B18002_012M,B18002_012MA,B18002_013E,B18002_013EA,B18002_013M,B18002_013MA,B18002_014E,B18002_014EA,B18002_014M,B18002_014MA,B18002_015E,B18002_015EA,B18002_015M,B18002_015MA,B18002_016E,B18002_016EA,B18002_016M,B18002_016MA,B18002_017E,B18002_017EA,B18002_017M,B18002_017MA,B18002_018E,B18002_018EA,B18002_018M,B18002_018MA,B18002_019E,B18002_019EA,B18002_019M,B18002_019MA,B18002_020E,B18002_020EA,B18002_020M,B18002_020MA,B18002_021E,B18002_021EA,B18002_021M,B18002_021MA,B18002_022E,B18002_022EA,B18002_022M,B18002_022MA,B18002_023E,B18002_023EA,B18002_023M,B18002_023MA,B18002_024E,B18002_024EA,B18002_024M,B18002_024MA,B18002_025E,B18002_025EA,B18002_025M,B18002_025MA,B18002_026E,B18002_026EA,B18002_026M,B18002_026MA,B18002_027E,B18002_027EA,B18002_027M,B18002_027MA,B18002_028E,B18002_028EA,B18002_028M,B18002_028MA,B18002_029E,B18002_029EA,B18002_029M,B18002_029MA,B18002_030E,B18002_030EA,B18002_030M,B18002_030MA,B18002_031E,B18002_031EA,B18002_031M,B18002_031MA,B18002_032E,B18002_032EA,B18002_032M,B18002_032MA,B18002_033E,B18002_033EA,B18002_033M,B18002_033MA,GEO_ID,NAME,state
8622558,null,4258,null,4177264,null,5985,null,784267,null,5379,null,53781,null,4126,null,730486,null,6717,null,353293,null,8086,null,26433,null,3357,null,326860,null,7954,null,2666512,null,7299,null,329115,null,9846,null,2337397,null,12172,null,234211,null,2567,null,76719,null,3259,null,157492,null,3098,null,138981,null,1906,null,77395,null,3139,null,61586,null,2979,null,4445294,null,6353,null,736958,null,5414,null,28139,null,3236,null,708819,null,6163,null,334326,null,6331,null,17381,null,2213,null,316945,null,6310,null,2842953,null,7040,null,375098,null,10417,null,2467855,null,11771,null,285595,null,2797,null,100120,null,3793,null,185475,null,3667,null,245462,null,2725,null,150566,null,3862,null,94896,null,3593,null,0400000US13,Georgia,13
1149836,null,3199,null,562693,null,3008,null,85793,null,1736,null,4712,null,902,null,81081,null,1794,null,40680,null,1917,null,2153,null,682,null,38527,null,1931,null,357536,null,3093,null,39961,null,2945,null,317575,null,4203,null,40187,null,650,null,11116,null,1395,null,29071,null,1488,null,38497,null,801,null,18846,null,1647,null,19651,null,1557,null,587143,null,1835,null,79621,null,1578,null,2737,null,872,null,76884,null,1880,null,37879,null,2215,null,1253,null,590,null,36626,null,2227,null,367938,null,1920,null,36188,null,3121,null,331750,null,3558,null,47000,null,642,null,11272,null,1411,null,35728,null,1446,null,54705,null,764,null,27737,null,1724,null,26968,null,1787,null,0400000US15,Hawaii,15
1359408,null,1583,null,677990,null,2698,null,127176,null,2455,null,9693,null,1423,null,117483,null,2794,null,50744,null,2805,null,3646,null,1020,null,47098,null,2828,null,423566,null,3220,null,53939,null,3887,null,369627,null,4872,null,44261,null,769,null,12448,null,1285,null,31813,null,1281,null,32243,null,767,null,16768,null,1390,null,15475,null,1441,null,681418,null,2104,null,120310,null,2049,null,4879,null,1298,null,115431,null,2398,null,53040,null,2515,null,3284,null,759,null,49756,null,2491,null,418217,null,2415,null,51890,null,2855,null,366327,null,3651,null,46112,null,1023,null,13344,null,1277,null,32768,null,1517,null,43739,null,961,null,23656,null,1448,null,20083,null,1411,null,0400000US16,Idaho,16
11771611,null,2649,null,5761534,null,4546,null,988654,null,4119,null,67324,null,4497,null,921330,null,6362,null,484047,null,6271,null,34079,null,3024,null,449968,null,5897,null,3675804,null,5803,null,378925,null,10322,null,3296879,null,12346,null,352225,null,1629,null,90721,null,3978,null,261504,null,3984,null,260804,null,2248,null,120185,null,4013,null,140619,null,3879,null,6010077,null,3788,null,942448,null,4147,null,38974,null,3414,null,903474,null,5617,null,456949,null,5799,null,21866,null,2426,null,435083,null,5782,null,3754447,null,5346,null,393398,null,9438,null,3361049,null,10898,null,423656,null,2301,null,121129,null,4388,null,302527,null,4675,null,432577,null,2467,null,235106,null,4645,null,197471,null,4597,null,0400000US17,Illinois,17
5802627,null,2407,null,2838705,null,3271,null,490715,null,3210,null,42607,null,2733,null,448108,null,4001,null,238181,null,5276,null,19879,null,2126,null,218302,null,5336,null,1793812,null,4568,null,237324,null,7243,null,1556488,null,8484,null,185088,null,1120,null,56211,null,2650,null,128877,null,2894,null,130909,null,1772,null,64723,null,2381,null,66186,null,2678,null,2963922,null,3169,null,467046,null,2861,null,23914,null,2249,null,443132,null,3634,null,231095,null,4800,null,15241,null,2003,null,215854,null,4780,null,1833293,null,4752,null,257177,null,6847,null,1576116,null,7613,null,216367,null,1446,null,66576,null,2789,null,149791,null,2806,null,216121,null,1484,null,115248,null,3582,null,100873,null,3540,null,0400000US18,Indiana,18
2740690,null,2085,null,1348468,null,3109,null,218516,null,2422,null,19938,null,2464,null,198578,null,3178,null,111634,null,2846,null,9551,null,1672,null,102083,null,2924,null,844246,null,3241,null,101472,null,4466,null,742774,null,5896,null,95526,null,973,null,23669,null,1631,null,71857,null,1667,null,78546,null,943,null,36158,null,1858,null,42388,null,1877,null,1392222,null,2734,null,207549,null,1889,null,10064,null,1433,null,197485,null,2163,null,109024,null,3185,null,6201,null,1044,null,102823,null,3263,null,841220,null,3486,null,103530,null,4293,null,737690,null,5474,null,109110,null,980,null,24775,null,1559,null,84335,null,1509,null,125319,null,1250,null,62062,null,2380,null,63257,null,2242,null,0400000US19,Iowa,19
2523924,null,2490,null,1241001,null,3548,null,214153,null,2445,null,18320,null,2097,null,195833,null,3042,null,107945,null,3167,null,9204,null,1317,null,98741,null,3313,null,777515,null,4338,null,94791,null,3778,null,682724,null,5150,null,78842,null,1108,null,22211,null,1628,null,56631,null,1836,null,62546,null,1086,null,29876,null,1573,null,32670,null,1458,null,1282923,null,2979,null,205089,null,2446,null,9674,null,1436,null,195415,null,2591,null,98130,null,3144,null,5398,null,995,null,92732,null,3162,null,788414,null,3345,null,97543,null,4510,null,690871,null,5526,null,93822,null,1218,null,28963,null,2017,null,64859,null,1923,null,97468,null,1230,null,51702,null,1984,null,45766,null,1915,null,0400000US20,Kansas,20
3884900,null,2832,null,1880628,null,4276,null,310356,null,3345,null,36241,null,2703,null,274115,null,3992,null,151486,null,5329,null,15252,null,2263,null,136234,null,5439,null,1198846,null,5356,null,237710,null,7550,null,961136,null,8631,null,133971,null,1365,null,53427,null,2906,null,80544,null,2861,null,85969,null,1287,null,52679,null,2379,null,33290,null,2062,null,2004272,null,4001,null,295255,null,2449,null,19349,null,2477,null,275906,null,3660,null,145026,null,3676,null,12142,null,1806,null,132884,null,3680,null,1263450,null,4284,null,249275,null,7912,null,1014175,null,8837,null,157785,null,1333,null,60493,null,2993,null,97292,null,3249,null,142756,null,1517,null,87683,null,2379,null,55073,null,2470,null,0400000US21,Kentucky,21
3900769,null,2461,null,1867840,null,4384,null,335570,null,3511,null,34315,null,2808,null,301255,null,4126,null,163011,null,5027,null,16009,null,2345,null,147002,null,4657,null,1160096,null,4410,null,193116,null,6480,null,966980,null,7748,null,122042,null,1628,null,43942,null,2237,null,78100,null,2484,null,87121,null,1766,null,52354,null,2359,null,34767,null,2046,null,2032929,null,4068,null,318306,null,3388,null,18203,null,2026,null,300103,null,4167,null,161974,null,5022,null,13069,null,1850,null,148905,null,4883,null,1263680,null,4238,null,201485,null,7060,null,1062195,null,7762,null,148776,null,1756,null,55059,null,2348,null,93717,null,2886,null,140193,null,1935,null,84996,null,3309,null,55197,null,2815,null,0400000US22,Louisiana,22
1231203,null,1487,null,598425,null,1781,null,87304,null,1658,null,10690,null,1521,null,76614,null,2021,null,48004,null,2009,null,4467,null,1001,null,43537,null,2032,null,380998,null,2119,null,69238,null,2826,null,311760,null,3498,null,46550,null,475,null,15143,null,1460,null,31407,null,1532,null,35569,null,468,null,19460,null,1295,null,16109,null,1318,null,632778,null,1503,null,83436,null,1216,null,5410,null,1042,null,78026,null,1408,null,44941,null,1851,null,4328,null,1066,null,40613,null,1805,null,399885,null,1620,null,66138,null,3681,null,333747,null,3772,null,51784,null,521,null,15677,null,1453,null,36107,null,1452,null,52732,null,588,null,29136,null,1425,null,23596,null,1390,null,0400000US23,Maine,23
5145309,null,2312,null,2457922,null,3594,null,416551,null,2890,null,34513,null,3104,null,382038,null,4034,null,206688,null,4562,null,15924,null,2137,null,190764,null,4780,null,1565904,null,4762,null,170995,null,7117,null,1394909,null,8329,null,157249,null,1443,null,39076,null,2955,null,118173,null,3167,null,111530,null,1306,null,50681,null,2240,null,60849,null,2334,null,2687387,null,2930,null,400115,null,3145,null,16481,null,2064,null,383634,null,3387,null,202796,null,4256,null,10398,null,1562,null,192398,null,4459,null,1714857,null,3937,null,189057,null,6705,null,1525800,null,7557,null,188796,null,1572,null,52686,null,3360,null,136110,null,3392,null,180823,null,1843,null,92088,null,3331,null,88735,null,3540,null,0400000US24,Maryland,24
5981289,null,1696,null,2888983,null,3101,null,446783,null,2883,null,37533,null,2658,null,409250,null,3885,null,236624,null,5442,null,23420,null,2825,null,213204,null,5483,null,1867635,null,4848,null,215126,null,6675,null,1652509,null,7556,null,185901,null,1581,null,46821,null,2886,null,139080,null,3204,null,152040,null,1684,null,66504,null,2877,null,85536,null,2912,null,3092306,null,2994,null,431370,null,2538,null,23828,null,2672,null,407542,null,3597,null,226549,null,4496,null,11585,null,1651,null,214964,null,4690,null,1963397,null,4315,null,228747,null,7673,null,1734650,null,9295,null,223018,null,1380,null,56076,null,3314,null,166942,null,3273,null,247972,null,1640,null,124687,null,3452,null,123285,null,3580,null,0400000US25,Massachusetts,25
9299595,null,2053,null,4537517,null,3628,null,766458,null,3397,null,73974,null,4300,null,692484,null,5473,null,382422,null,5567,null,34100,null,2656,null,348322,null,6168,null,2864266,null,5664,null,409640,null,9885,null,2454626,null,11454,null,297414,null,1389,null,84290,null,3027,null,213124,null,3004,null,226957,null,1606,null,112707,null,2976,null,114250,null,3202,null,4762078,null,3183,null,734376,null,3096,null,44319,null,3195,null,690057,null,4455,null,371647,null,5819,null,23068,null,2188,null,348579,null,5375,null,2948757,null,5139,null,426048,null,9262,null,2522709,null,10500,null,350207,null,1495,null,108377,null,4357,null,241830,null,4405,null,357091,null,1763,null,195965,null,3732,null,161126,null,3311,null,0400000US26,Michigan,26
4775740,null,1920,null,2372253,null,2606,null,385828,null,2728,null,26928,null,2096,null,358900,null,3217,null,190328,null,4251,null,14617,null,1632,null,175711,null,4279,null,1535875,null,3813,null,162234,null,5319,null,1373641,null,6448,null,147958,null,861,null,33459,null,1930,null,114499,null,1989,null,112264,null,1089,null,53081,null,1965,null,59183,null,2098,null,2403487,null,2265,null,365261,null,2431,null,14558,null,1703,null,350703,null,2804,null,181570,null,3887,null,11058,null,1371,null,170512,null,4007,null,1518110,null,3447,null,152708,null,5039,null,1365402,null,5562,null,165259,null,1232,null,37631,null,2191,null,127628,null,2344,null,173287,null,1310,null,85592,null,2559,null,87695,null,2565,null,0400000US27,Minnesota,27
2639780,null,2428,null,1258463,null,3896,null,234902,null,3196,null,21672,null,2208,null,213230,null,3542,null,122316,null,4474,null,10902,null,1937,null,111414,null,3965,null,760547,null,4791,null,153046,null,6076,null,607501,null,7429,null,85846,null,1965,null,34707,null,2344,null,51139,null,2541,null,54852,null,1976,null,35232,null,2424,null,19620,null,1982,null,1381317,null,3897,null,223456,null,3605,null,10877,null,1712,null,212579,null,3702,null,115068,null,4199,null,6604,null,1220,null,108464,null,4007,null,839391,null,4448,null,166830,null,6153,null,672561,null,7093,null,104248,null,1645,null,44315,null,2636,null,59933,null,2792,null,99154,null,1969,null,67868,null,2710,null,31286,null,2299,null,0400000US28,Mississippi,28
5374393,null,2591,null,2598338,null,4043,null,438015,null,3348,null,37096,null,3295,null,400919,null,4662,null,208814,null,4942,null,15790,null,1727,null,193024,null,4936,null,1633228,null,5173,null,248127,null,6697,null,1385101,null,8480,null,182972,null,1402,null,58750,null,2572,null,124222,null,2622,null,135309,null,1203,null,69165,null,2441,null,66144,null,2679,null,2776055,null,3880,null,422974,null,3291,null,24154,null,2398,null,398820,null,3605,null,205442,null,4133,null,13843,null,1921,null,191599,null,4062,null,1720805,null,4378,null,263752,null,7893,null,1457053,null,8114,null,211892,null,1207,null,67773,null,2993,null,144119,null,3039,null,214942,null,1553,null,119410,null,3299,null,95532,null,3299,null,0400000US29,Missouri,29
882608,null,1226,null,439507,null,1868,null,69189,null,1793,null,5112,null,909,null,64077,null,1889,null,36209,null,2504,null,2795,null,826,null,33414,null,2421,null,277184,null,2362,null,41903,null,3144,null,235281,null,3623,null,32166,null,432,null,10706,null,1111,null,21460,null,1142,null,24759,null,549,null,13411,null,934,null,11348,null,909,null,443101,null,1703,null,64652,null,1609,null,3308,null,1088,null,61344,null,1421,null,36470,null,2026,null,2708,null,694,null,33762,null,2081,null,274515,null,2042,null,35602,null,2560,null,238913,null,3242,null,34149,null,499,null,10131,null,965,null,24018,null,974,null,33315,null,690,null,18473,null,1329,null,14842,null,1311,null,0400000US30,Montana,30
1609965,null,1980,null,794703,null,2796,null,136000,null,1974,null,10746,null,1388,null,125254,null,2296,null,66440,null,2981,null,5541,null,1181,null,60899,null,2957,null,497863,null,2748,null,59776,null,2927,null,438087,null,3602,null,52712,null,784,null,14685,null,1212,null,38027,null,1438,null,41688,null,923,null,19282,null,1223,null,22406,null,1364,null,815262,null,2614,null,127782,null,1823,null,5911,null,1128,null,121871,null,2053,null,64912,null,2253,null,2424,null,689,null,62488,null,2297,null,497676,null,2517,null,55873,null,3149,null,441803,null,3650,null,59444,null,715,null,13985,null,1337,null,45459,null,1435,null,65448,null,954,null,31184,null,1606,null,34264,null,1790,null,0400000US31,Nebraska,31
2340814,null,1751,null,1178998,null,2725,null,202383,null,2386,null,9887,null,1722,null,192496,null,2937,null,82613,null,3722,null,4801,null,1321,null,77812,null,3835,null,761539,null,3302,null,82174,null,4834,null,679365,null,5693,null,79938,null,1034,null,21325,null,1923,null,58613,null,2296,null,52525,null,1062,null,24171,null,2206,null,28354,null,1966,null,1161816,null,2100,null,197521,null,2880,null,5802,null,1494,null,191719,null,3289,null,77083,null,3691,null,4160,null,1005,null,72923,null,3740,null,739368,null,2765,null,85229,null,4375,null,654139,null,5082,null,83162,null,1035,null,23340,null,1863,null,59822,null,2185,null,64682,null,853,null,32727,null,2059,null,31955,null,1889,null,0400000US32,Nevada,32
1224245,null,1004,null,600179,null,1621,null,94440,null,1592,null,8353,null,1425,null,86087,null,1935,null,51433,null,1916,null,4411,null,941,null,47022,null,1949,null,386618,null,2025,null,44614,null,3201,null,342004,null,3507,null,39278,null,565,null,9476,null,1174,null,29802,null,1204,null,28410,null,700,null,14122,null,1119,null,14288,null,1087,null,624066,null,1601,null,88327,null,1651,null,4751,null,1208,null,83576,null,1981,null,49141,null,2106,null,2777,null,682,null,46364,null,1910,null,398593,null,1836,null,45359,null,3091,null,353234,null,3503,null,44819,null,760,null,11287,null,1570,null,33532,null,1567,null,43186,null,819,null,20866,null,1582,null,22320,null,1661,null,0400000US33,New Hampshire,33
8010192,null,1994,null,3892981,null,3072,null,644840,null,3666,null,41292,null,3382,null,603548,null,4758,null,304518,null,5026,null,20001,null,2554,null,284517,null,5122,null,2495761,null,4212,null,220929,null,7643,null,2274832,null,8954,null,255615,null,2242,null,59574,null,3257,null,196041,null,3761,null,192247,null,2208,null,84708,null,3436,null,107539,null,3431,null,4117211,null,2627,null,612075,null,3221,null,22328,null,2846,null,589747,null,4498,null,285172,null,4441,null,11853,null,1520,null,273319,null,4730,null,2583235,null,4612,null,254564,null,6837,null,2328671,null,7594,null,311325,null,1996,null,76327,null,4128,null,234998,null,4262,null,325404,null,2320,null,163121,null,4530,null,162283,null,4317,null,0400000US34,New Jersey,34
1797792,null,1933,null,880642,null,3213,null,153055,null,2254,null,10834,null,1710,null,142221,null,2308,null,81180,null,4103,null,7414,null,1620,null,73766,null,4121,null,537381,null,3719,null,84057,null,5003,null,453324,null,5858,null,63077,null,1336,null,22777,null,1579,null,40300,null,1831,null,45949,null,1254,null,25161,null,1693,null,20788,null,1519,null,917150,null,2511,null,141799,null,2158,null,4843,null,1005,null,136956,null,2109,null,73113,null,3205,null,4683,null,1074,null,68430,null,3357,null,564970,null,3500,null,74259,null,4223,null,490711,null,5541,null,70650,null,1114,null,24616,null,1945,null,46034,null,2129,null,66618,null,1437,null,40475,null,2187,null,26143,null,2134,null,0400000US35,New Mexico,35
17820923,null,3667,null,8580359,null,5030,null,1366086,null,5330,null,100733,null,6252,null,1265353,null,6740,null,721249,null,8553,null,51968,null,3479,null,669281,null,8940,null,5483780,null,6604,null,628378,null,13188,null,4855402,null,14073,null,564038,null,2158,null,143570,null,4789,null,420468,null,4874,null,445206,null,2402,null,213950,null,5217,null,231256,null,5227,null,9240564,null,5131,null,1306455,null,5254,null,59992,null,3814,null,1246463,null,6386,null,701451,null,6793,null,39422,null,3020,null,662029,null,7132,null,5805091,null,7599,null,682835,null,10649,null,5122256,null,13126,null,700979,null,2604,null,201302,null,6452,null,499677,null,6688,null,726588,null,2716,null,395490,null,5965,null,331098,null,5576,null,0400000US36,New York,36
8235419,null,3958,null,3959378,null,6804,null,675821,null,4596,null,59670,null,3922,null,616151,null,5889,null,323086,null,6714,null,27227,null,3271,null,295859,null,6293,null,2519569,null,6989,null,367311,null,9188,null,2152258,null,10416,null,266459,null,2490,null,91179,null,3647,null,175280,null,4161,null,174443,null,1982,null,87422,null,3535,null,87021,null,3339,null,4276041,null,5485,null,652481,null,5330,null,31060,null,3363,null,621421,null,5598,null,310267,null,7082,null,21547,null,2850,null,288720,null,7241,null,2698328,null,7013,null,402036,null,11076,null,2296292,null,12895,null,320940,null,2649,null,105070,null,3650,null,215870,null,3446,null,294025,null,2272,null,174158,null,4584,null,119867,null,4745,null,0400000US37,North Carolina,37
