B25045_001E,B25045_001EA,B25045_001M,B25045_001MA,B25045_002E,B25045_002EA,B25045_002M,B25045_002MA,B25045_003E,B25045_003EA,B25045_003M,B25045_003MA,B25045_004E,B25045_004EA,B25045_004M,B25045_004MA,B25045_005E,B25045_005EA,B25045_005M,B25045_005MA,B25045_006E,B25045_006EA,B25045_006M,B25045_006MA,B25045_007E,B25045_007EA,B25045_007M,B25045_007MA,B25045_008E,B25045_008EA,B25045_008M,B25045_008MA,B25045_009E,B25045_009EA,B25045_009M,B25045_009MA,B25045_010E,B25045_010EA,B25045_010M,B25045_010MA,B25045_011E,B25045_011EA,B25045_011M,B25045_011MA,B25045_012E,B25045_012EA,B25045_012M,B25045_012MA,B25045_013E,B25045_013EA,B25045_013M,B25045_013MA,B25045_014E,B25045_014EA,B25045_014M,B25045_014MA,B25045_015E,B25045_015EA,B25045_015M,B25045_015MA,B25045_016E,B25045_016EA,B25045_016M,B25045_016MA,B25045_017E,B25045_017EA,B25045_017M,B25045_017MA,B25045_018E,B25045_018EA,B25045_018M,B25045_018MA,B25045_019E,B25045_019EA,B25045_019M,B25045_019MA,GEO_ID,NAME,state
3417115,null,14784,null,2341965,null,17528,null,58255,null,3443,null,3164,null,795,null,24276,null,2410,null,30815,null,2157,null,2283710,null,17702,null,319597,null,10100,null,1528767,null,12507,null,435346,null,7013,null,1075150,null,12173,null,164454,null,7047,null,50759,null,4439,null,77695,null,4987,null,36000,null,2863,null,910696,null,12186,null,386570,null,10613,null,461297,null,11135,null,62829,null,3968,null,0400000US13,Georgia,13
439685,null,3621,null,261918,null,5659,null,11195,null,1556,null,632,null,497,null,2886,null,607,null,7677,null,1296,null,250723,null,5602,null,21649,null,2493,null,158320,null,4472,null,70754,null,2747,null,177767,null,4965,null,26094,null,2412,null,5823,null,1335,null,10458,null,1550,null,9813,null,1429,null,151673,null,5054,null,53433,null,2970,null,83667,null,3783,null,14573,null,1874,null,0400000US15,Hawaii,15
560567,null,4368,null,403904,null,6149,null,7873,null,1126,null,757,null,413,null,2803,null,656,null,4313,null,893,null,396031,null,6002,null,65464,null,3585,null,242461,null,4027,null,88106,null,2267,null,156663,null,5790,null,12995,null,1572,null,2880,null,777,null,5261,null,916,null,4854,null,994,null,143668,null,6067,null,75710,null,4129,null,57773,null,4081,null,10185,null,1539,null,0400000US16,Idaho,16
4759579,null,13538,null,3334539,null,17121,null,125994,null,4529,null,11334,null,1570,null,45217,null,3098,null,69443,null,3885,null,3208545,null,16865,null,454581,null,8378,null,2063816,null,12966,null,690148,null,8088,null,1425040,null,15932,null,350221,null,9055,null,106946,null,4864,null,154694,null,6176,null,88581,null,4020,null,1074819,null,14323,null,448467,null,9421,null,519716,null,9718,null,106636,null,4483,null,0400000US17,Illinois,17
2462278,null,10822,null,1763734,null,13721,null,48406,null,3097,null,5601,null,1115,null,17850,null,1999,null,24955,null,1953,null,1715328,null,14037,null,255572,null,7238,null,1083025,null,10374,null,376731,null,4665,null,698544,null,10682,null,101315,null,5152,null,26897,null,3104,null,45236,null,3652,null,29182,null,2475,null,597229,null,10188,null,258556,null,7061,null,276842,null,8374,null,61831,null,3371,null,0400000US18,Indiana,18
1214353,null,5829,null,894841,null,8409,null,21138,null,1790,null,2507,null,794,null,5872,null,1023,null,12759,null,1219,null,873703,null,8628,null,132295,null,4440,null,529615,null,6416,null,211793,null,3283,null,319512,null,6976,null,46391,null,3204,null,13465,null,2133,null,16594,null,1663,null,16332,null,1826,null,273121,null,7188,null,126487,null,5468,null,111578,null,4969,null,35056,null,2309,null,0400000US19,Iowa,19
1088835,null,6197,null,763887,null,8440,null,16110,null,1498,null,2176,null,655,null,5253,null,1095,null,8681,null,1159,null,747777,null,8438,null,110117,null,4654,null,470282,null,5468,null,167378,null,3067,null,324948,null,6818,null,38415,null,2837,null,9107,null,1798,null,15456,null,1964,null,13852,null,1556,null,286533,null,6631,null,131375,null,4947,null,121972,null,5043,null,33186,null,2404,null,0400000US20,Kansas,20
1655767,null,11246,null,1170947,null,13354,null,44826,null,3393,null,3174,null,891,null,14770,null,2069,null,26882,null,2335,null,1126121,null,13035,null,152786,null,5912,null,717531,null,8608,null,255804,null,4606,null,484820,null,9603,null,85604,null,5051,null,22688,null,2713,null,39861,null,3212,null,23055,null,2480,null,399216,null,8935,null,168070,null,5840,null,193941,null,6243,null,37205,null,2547,null,0400000US21,Kentucky,21
1597111,null,7810,null,1085054,null,10659,null,44083,null,2901,null,2908,null,914,null,15789,null,1912,null,25386,null,2202,null,1040971,null,10260,null,143267,null,6426,null,656119,null,7710,null,241585,null,4526,null,512057,null,9217,null,91095,null,5222,null,24117,null,2733,null,46806,null,3732,null,20172,null,2191,null,420962,null,9321,null,181871,null,5708,null,202278,null,7251,null,36813,null,2885,null,0400000US22,Louisiana,22
543952,null,5337,null,402257,null,5711,null,10323,null,1312,null,816,null,493,null,4504,null,1027,null,5003,null,885,null,391934,null,5683,null,42625,null,2493,null,259789,null,3947,null,89520,null,2365,null,141695,null,5173,null,25217,null,2549,null,4555,null,1137,null,11556,null,1730,null,9106,null,1175,null,116478,null,4567,null,45683,null,2805,null,52191,null,3244,null,18604,null,1997,null,0400000US23,Maine,23
2082458,null,8390,null,1456103,null,10748,null,48182,null,2840,null,3095,null,883,null,19539,null,2025,null,25548,null,2023,null,1407921,null,10734,null,167858,null,5533,null,955321,null,8866,null,284742,null,4045,null,626355,null,9915,null,137344,null,5718,null,34545,null,3706,null,63503,null,4285,null,39296,null,2923,null,489011,null,8938,null,189936,null,7153,null,246783,null,7623,null,52292,null,2836,null,0400000US24,Maryland,24
2449133,null,9336,null,1594159,null,12154,null,54520,null,2985,null,3914,null,893,null,18589,null,1817,null,32017,null,2280,null,1539639,null,11603,null,148187,null,5170,null,1055812,null,8879,null,335640,null,5755,null,854974,null,11198,null,234914,null,8441,null,60786,null,4696,null,102330,null,5702,null,71798,null,3952,null,620060,null,10241,null,219460,null,6869,null,317284,null,7946,null,83316,null,4146,null,0400000US25,Massachusetts,25
3849007,null,11121,null,2880401,null,15379,null,85574,null,3810,null,8043,null,1320,null,32103,null,2490,null,45428,null,2500,null,2794827,null,14997,null,352443,null,6832,null,1815727,null,10337,null,626657,null,5907,null,968606,null,12230,null,175940,null,6407,null,42674,null,3447,null,80241,null,3928,null,53025,null,3078,null,792666,null,12232,null,343442,null,8457,null,367759,null,9401,null,81465,null,3726,null,0400000US26,Michigan,26
2062681,null,7707,null,1551989,null,10480,null,32992,null,2041,null,2900,null,651,null,12571,null,1394,null,17521,null,1428,null,1518997,null,10505,null,238509,null,5454,null,983553,null,7403,null,296935,null,3665,null,510692,null,8490,null,104466,null,4510,null,25215,null,2603,null,42748,null,2585,null,36503,null,2269,null,406226,null,7737,null,191133,null,5677,null,164630,null,5465,null,50463,null,2716,null,0400000US27,Minnesota,27
1080039,null,7657,null,769923,null,10715,null,30713,null,2493,null,1650,null,692,null,11717,null,1611,null,17346,null,2186,null,739210,null,10667,null,95103,null,5097,null,459283,null,7590,null,184824,null,4372,null,310116,null,9499,null,44571,null,3649,null,11989,null,2114,null,21930,null,2424,null,10652,null,1704,null,265545,null,8534,null,113052,null,5401,null,129577,null,5844,null,22916,null,2577,null,0400000US28,Mississippi,28
2309626,null,10183,null,1632012,null,11988,null,45853,null,3053,null,3960,null,877,null,17087,null,1928,null,24806,null,1772,null,1586159,null,11303,null,222345,null,6191,null,993693,null,8419,null,370121,null,4530,null,677614,null,10558,null,114337,null,5104,null,28901,null,2901,null,50621,null,3235,null,34815,null,2493,null,563277,null,11162,null,246578,null,7071,null,253543,null,8217,null,63156,null,3403,null,0400000US29,Missouri,29
371954,null,3292,null,258965,null,4745,null,4919,null,832,null,377,null,274,null,1838,null,509,null,2704,null,721,null,254046,null,4556,null,27489,null,1982,null,165058,null,3422,null,61499,null,2151,null,112989,null,4047,null,13332,null,1567,null,2839,null,842,null,4992,null,951,null,5501,null,1029,null,99657,null,4173,null,43813,null,2927,null,45105,null,3515,null,10739,null,1236,null,0400000US30,Montana,30
699728,null,4292,null,481154,null,5751,null,8969,null,1128,null,623,null,329,null,2467,null,524,null,5879,null,885,null,472185,null,5691,null,69298,null,3022,null,290562,null,4039,null,112325,null,2371,null,218574,null,5618,null,28555,null,2839,null,6598,null,1257,null,12751,null,1616,null,9206,null,1422,null,190019,null,5353,null,89924,null,3615,null,80103,null,3775,null,19992,null,1368,null,0400000US31,Nebraska,31
954067,null,7113,null,576376,null,8004,null,13316,null,1757,null,2053,null,694,null,5702,null,1183,null,5561,null,1030,null,563060,null,8066,null,78963,null,4126,null,363463,null,7504,null,120634,null,3070,null,377691,null,8956,null,51696,null,3651,null,16895,null,2160,null,25571,null,2683,null,9230,null,1513,null,325995,null,8584,null,122520,null,5434,null,172806,null,7132,null,30669,null,2584,null,0400000US32,Nevada,32
501505,null,3979,null,371658,null,5042,null,7042,null,1072,null,633,null,338,null,2211,null,615,null,4198,null,816,null,364616,null,5051,null,36407,null,2438,null,256892,null,4217,null,71317,null,2277,null,129847,null,4305,null,17050,null,1762,null,4089,null,777,null,7272,null,1149,null,5689,null,1215,null,112797,null,4706,null,43711,null,2832,null,54597,null,3444,null,14489,null,1611,null,0400000US33,New Hampshire,33
3149910,null,8764,null,2118998,null,12665,null,77438,null,3973,null,4255,null,940,null,27735,null,2913,null,45448,null,3223,null,2041560,null,12463,null,193584,null,7745,null,1390132,null,10775,null,457844,null,6237,null,1030912,null,12580,null,286704,null,7566,null,75841,null,4336,null,134227,null,5944,null,76636,null,3803,null,744208,null,12271,null,234431,null,6417,null,420650,null,10321,null,89127,null,4191,null,0400000US34,New Jersey,34
734847,null,5299,null,514491,null,6930,null,13263,null,1604,null,1197,null,564,null,4797,null,982,null,7269,null,1193,null,501228,null,6904,null,64167,null,3721,null,312106,null,5807,null,124955,null,3121,null,220356,null,6918,null,24643,null,2653,null,5850,null,1265,null,10617,null,1950,null,8176,null,1417,null,195713,null,6178,null,86193,null,4372,null,92467,null,5094,null,17053,null,1877,null,0400000US35,New Mexico,35
7099940,null,13021,null,3941790,null,18254,null,374348,null,8779,null,36204,null,2924,null,183107,null,5882,null,155037,null,6210,null,3567442,null,17961,null,333692,null,6931,null,2399074,null,16641,null,834676,null,8400,null,3158150,null,19192,null,1642692,null,15679,null,410924,null,8018,null,869814,null,13305,null,361954,null,8245,null,1515458,null,17236,null,473957,null,10777,null,856442,null,13629,null,185059,null,7078,null,0400000US36,New York,36
3540875,null,15585,null,2418252,null,19344,null,66413,null,3585,null,4268,null,1028,null,23746,null,2159,null,38399,null,2722,null,2351839,null,19108,null,306596,null,9694,null,1513451,null,12495,null,531792,null,6537,null,1122623,null,16411,null,166072,null,7160,null,46924,null,4259,null,79080,null,4857,null,40068,null,3180,null,956551,null,15098,null,419081,null,10146,null,455510,null,10441,null,81960,null,4045,null,0400000US37,North Carolina,37
271724,null,2896,null,178590,null,3260,null,3173,null,636,null,301,null,238,null,1195,null,473,null,1677,null,419,null,175417,null,3228,null,25260,null,1977,null,109845,null,2148,null,40312,null,1275,null,93134,null,3164,null,12490,null,1885,null,3100,null,1025,null,4134,null,1086,null,5256,null,996,null,80644,null,3258,null,44463,null,2937,null,25477,null,2141,null,10704,null,1213,null,0400000US38,North Dakota,38
4505995,null,13404,null,3139659,null,16496,null,91860,null,4261,null,8196,null,1410,null,30013,null,2448,null,53651,null,3010,null,3047799,null,15892,null,385215,null,7748,null,1947551,null,11555,null,715033,null,6840,null,1366336,null,14317,null,267150,null,7506,null,68435,null,4599,null,121321,null,5568,null,77394,null,3715,null,1099186,null,13704,null,447923,null,8928,null,531300,null,10550,null,119963,null,3873,null,0400000US39,Ohio,39
1399932,null,7049,null,955146,null,8888,null,20712,null,1769,null,1159,null,586,null,6667,null,1024,null,12886,null,1382,null,934434,null,8676,null,131377,null,4374,null,565074,null,5889,null,237983,null,4021,null,444786,null,7868,null,57500,null,3610,null,15599,null,2008,null,27115,null,2756,null,14786,null,1468,null,387286,null,7436,null,180232,null,5397,null,169404,null,5553,null,37650,null,2470,null,0400000US40,Oklahoma,40
1471965,null,7619,null,950773,null,10065,null,22082,null,2198,null,1533,null,593,null,8524,null,1383,null,12025,null,1659,null,928691,null,9858,null,110231,null,5013,null,598300,null,6720,null,220160,null,4144,null,521192,null,9768,null,85906,null,5043,null,25735,null,3074,null,33643,null,3331,null,26528,null,2445,null,435286,null,9333,null,186997,null,6034,null,206783,null,6188,null,41506,null,2739,null,0400000US41,Oregon,41
4873482,null,11972,null,3491156,null,15066,null,180424,null,5192,null,15149,null,2034,null,70835,null,3787,null,94440,null,4077,null,3310732,null,14758,null,360526,null,7888,null,2141620,null,11891,null,808586,null,6147,null,1382326,null,15412,null,358046,null,11272,null,96138,null,5517,null,151530,null,7825,null,110378,null,5076,null,1024280,null,16186,null,376060,null,8722,null,493665,null,12626,null,154555,null,5667,null,0400000US42,Pennsylvania,42
402538,null,3497,null,256033,null,4325,null,6889,null,1324,null,316,null,216,null,2273,null,721,null,4300,null,885,null,249144,null,4538,null,24344,null,2277,null,170885,null,4090,null,53915,null,2197,null,146505,null,4198,null,29443,null,2446,null,5258,null,1037,null,14219,null,1947,null,9966,null,1175,null,117062,null,4195,null,38983,null,2403,null,58791,null,3246,null,19288,null,1936,null,0400000US44,Rhode Island,44
1702564,null,9835,null,1192466,null,12800,null,40540,null,3008,null,2403,null,649,null,19023,null,2052,null,19114,null,1961,null,1151926,null,12790,null,146356,null,4819,null,727746,null,10070,null,277824,null,4412,null,510098,null,11410,null,84805,null,5096,null,24659,null,3023,null,39359,null,3760,null,20787,null,2163,null,425293,null,10830,null,174053,null,6558,null,213251,null,7834,null,37989,null,2830,null,0400000US45,South Carolina,45
312912,null,3484,null,213029,null,3858,null,3072,null,834,null,433,null,319,null,1036,null,419,null,1603,null,557,null,209957,null,4003,null,30649,null,2242,null,130520,null,3017,null,48788,null,1906,null,99883,null,3872,null,13083,null,1684,null,1641,null,508,null,4934,null,1140,null,6508,null,991,null,86800,null,3524,null,38539,null,2821,null,34648,null,2837,null,13613,null,1231,null,0400000US46,South Dakota,46
2407765,null,10842,null,1683930,null,13746,null,45061,null,3014,null,2114,null,655,null,14833,null,1765,null,28114,null,2402,null,1638869,null,13291,null,216294,null,6588,null,1041097,null,9335,null,381478,null,4757,null,723835,null,11090,null,104720,null,5371,null,27640,null,3357,null,47870,null,3221,null,29210,null,2535,null,619115,null,10580,null,271079,null,7668,null,293344,null,8642,null,54692,null,2763,null,0400000US47,Tennessee,47
8244022,null,19609,null,5373524,null,24676,null,133475,null,5147,null,8581,null,1537,null,48886,null,3107,null,76008,null,4077,null,5240049,null,25207,null,741171,null,14145,null,3421972,null,19702,null,1076906,null,10046,null,2870498,null,26030,null,375597,null,9492,null,112483,null,5822,null,164525,null,7439,null,98589,null,4179,null,2494901,null,26820,null,1130725,null,16963,null,1197173,null,18209,null,167003,null,6071,null,0400000US48,Texas,48
835320,null,5515,null,599201,null,6884,null,9293,null,1267,null,1117,null,426,null,3753,null,825,null,4423,null,901,null,589908,null,6971,null,121717,null,4504,null,352434,null,4481,null,115757,null,2688,null,236119,null,5432,null,23979,null,2649,null,7986,null,1568,null,10231,null,1721,null,5762,null,1126,null,212140,null,5923,null,117057,null,4425,null,83059,null,4186,null,12024,null,1563,null,0400000US49,Utah,49
252580,null,2222,null,183920,null,3274,null,3648,null,704,null,126,null,132,null,1127,null,395,null,2395,null,543,null,180272,null,3214,null,18943,null,1583,null,121322,null,2388,null,40007,null,1264,null,68660,null,2867,null,9373,null,1420,null,1705,null,638,null,4495,null,1096,null,3173,null,649,null,59287,null,2459,null,24396,null,1893,null,28236,null,2152,null,6655,null,988,null,0400000US50,Vermont,50
2932234,null,11822,null,2038098,null,14903,null,55404,null,3488,null,2927,null,824,null,19352,null,2091,null,33125,null,2502,null,1982694,null,14383,null,248564,null,7203,null,1310964,null,10772,null,423166,null,6473,null,894136,null,13541,null,122606,null,6045,null,28667,null,2841,null,57713,null,4750,null,36226,null,2899,null,771530,null,13458,null,320036,null,7116,null,388678,null,9963,null,62816,null,3802,null,0400000US51,Virginia,51
2501509,null,8669,null,1652733,null,11881,null,32396,null,2634,null,3021,null,758,null,12006,null,1470,null,17369,null,1771,null,1620337,null,12006,null,204311,null,6461,null,1074935,null,8736,null,341091,null,4887,null,848776,null,11681,null,126089,null,5879,null,32308,null,2645,null,54637,null,4189,null,39144,null,3386,null,722687,null,11592,null,307272,null,7883,null,348288,null,8359,null,67127,null,3914,null,0400000US53,Washington,53
733849,null,6909,null,549401,null,7253,null,26993,null,2236,null,2082,null,743,null,8123,null,1390,null,16788,null,1548,null,522408,null,7547,null,59284,null,3141,null,325604,null,5485,null,137520,null,3399,null,184448,null,5099,null,42499,null,2960,null,10980,null,1893,null,20658,null,2376,null,10861,null,1301,null,141949,null,5200,null,61644,null,3849,null,65553,null,4178,null,14752,null,1577,null,0400000US54,West Virginia,54
2241597,null,8249,null,1570851,null,10923,null,36411,null,2692,null,3009,null,595,null,12970,null,1664,null,20432,null,1846,null,1534440,null,10649,null,207891,null,5385,null,994640,null,8073,null,331909,null,4441,null,670746,null,10171,null,110751,null,4288,null,28723,null,2656,null,43401,null,3602,null,38627,null,2014,null,559995,null,9891,null,245602,null,6420,null,243268,null,6685,null,71125,null,3508,null,0400000US55,Wisconsin,55
206136,null,3069,null,142770,null,3425,null,2493,null,718,null,182,null,235,null,883,null,557,null,1428,null,493,null,140277,null,3451,null,19798,null,1798,null,90879,null,2669,null,29600,null,1362,null,63366,null,3516,null,4197,null,941,null,649,null,348,null,1374,null,588,null,2174,null,719,null,59169,null,3446,null,26609,null,2495,null,27260,null,2467,null,5300,null,1075,null,0400000US56,Wyoming,56
1204285,null,7019,null,894308,null,8185,null,151082,null,5568,null,6529,null,1051,null,57695,null,3616,null,86858,null,3711,null,743226,null,9755,null,82027,null,3849,null,480580,null,7784,null,180619,null,4730,null,309977,null,6250,null,102099,null,4067,null,21767,null,1845,null,53155,null,2946,null,27177,null,2101,null,207878,null,5481,null,73156,null,3407,null,117500,null,4106,null,17222,null,1599,null,0400000US72,Puerto Rico,72
