C17013_001E,C17013_001EA,C17013_001M,C17013_001MA,C17013_002E,C17013_002EA,C17013_002M,C17013_002MA,C17013_003E,C17013_003EA,C17013_003M,C17013_003MA,C17013_004E,C17013_004EA,C17013_004M,C17013_004MA,C17013_005E,C17013_005EA,C17013_005M,C17013_005MA,C17013_006E,C17013_006EA,C17013_006M,C17013_006MA,C17013_007E,C17013_007EA,C17013_007M,C17013_007MA,C17013_008E,C17013_008EA,C17013_008M,C17013_008MA,C17013_009E,C17013_009EA,C17013_009M,C17013_009MA,C17013_010E,C17013_010EA,C17013_010M,C17013_010MA,C17013_011E,C17013_011EA,C17013_011M,C17013_011MA,GEO_ID,NAME,state
2328569,null,18597,null,249293,null,7851,null,83362,null,4383,null,115779,null,6466,null,42903,null,3652,null,7249,null,1455,null,2079276,null,17761,null,920562,null,13585,null,912492,null,13000,null,221797,null,8104,null,24425,null,2611,null,0400000US13,Georgia,13
306623,null,4387,null,16446,null,2044,null,7197,null,1309,null,5701,null,1440,null,2759,null,799,null,789,null,528,null,290177,null,4295,null,117161,null,4099,null,119051,null,4773,null,41252,null,2992,null,12713,null,1721,null,0400000US15,Hawaii,15
397576,null,5484,null,35240,null,2470,null,12337,null,1790,null,13737,null,2060,null,8059,null,1411,null,1107,null,530,null,362336,null,5560,null,175792,null,5382,null,135986,null,4995,null,44173,null,2698,null,6385,null,1183,null,0400000US16,Idaho,16
3180087,null,18931,null,279523,null,9798,null,87417,null,4355,null,125616,null,6937,null,54157,null,4236,null,12333,null,1756,null,2900564,null,19034,null,1263857,null,14808,null,1212458,null,13977,null,374912,null,8705,null,49337,null,3522,null,0400000US17,Illinois,17
1662403,null,13308,null,145114,null,5167,null,51622,null,3193,null,66660,null,3821,null,22916,null,2326,null,3916,null,1070,null,1517289,null,13135,null,738207,null,11922,null,604977,null,10860,null,159175,null,5978,null,14930,null,2064,null,0400000US18,Indiana,18
794320,null,8485,null,58433,null,3338,null,23043,null,2050,null,25563,null,2351,null,7733,null,1497,null,2094,null,852,null,735887,null,8721,null,387099,null,6858,null,267149,null,6370,null,74955,null,3324,null,6684,null,1032,null,0400000US19,Iowa,19
728136,null,8195,null,55909,null,3459,null,21569,null,2246,null,22602,null,2282,null,9690,null,1589,null,2048,null,648,null,672227,null,7896,null,327496,null,6425,null,260343,null,6154,null,76881,null,3812,null,7507,null,1095,null,0400000US20,Kansas,20
1114146,null,13621,null,147361,null,6252,null,59250,null,3892,null,65678,null,4694,null,19408,null,2457,null,3025,null,960,null,966785,null,13798,null,487333,null,10862,null,392905,null,8501,null,79902,null,4399,null,6645,null,1201,null,0400000US21,Kentucky,21
1080025,null,10940,null,157982,null,5488,null,55144,null,3691,null,71234,null,4477,null,25415,null,2546,null,6189,null,1313,null,922043,null,11204,null,431062,null,8241,null,388780,null,9012,null,90935,null,4456,null,11266,null,1669,null,0400000US22,Louisiana,22
355547,null,6511,null,27922,null,2480,null,12246,null,1616,null,11678,null,1685,null,3195,null,800,null,803,null,521,null,327625,null,6225,null,175797,null,4734,null,126501,null,4888,null,23279,null,2469,null,2048,null,591,null,0400000US23,Maine,23
1392247,null,11564,null,75748,null,4819,null,28794,null,2872,null,34545,null,2844,null,9241,null,1540,null,3168,null,1108,null,1316499,null,11844,null,575403,null,8740,null,571708,null,10421,null,152529,null,6617,null,16859,null,2601,null,0400000US24,Maryland,24
1561198,null,13396,null,113300,null,6201,null,44941,null,4254,null,55378,null,4319,null,12012,null,1962,null,969,null,461,null,1447898,null,12396,null,642082,null,11585,null,634878,null,8753,null,154707,null,5741,null,16231,null,2270,null,0400000US25,Massachusetts,25
2560681,null,14089,null,257488,null,7689,null,95659,null,4724,null,108580,null,5393,null,42687,null,3527,null,10562,null,1575,null,2303193,null,13485,null,1104708,null,11338,null,925164,null,10191,null,247513,null,6393,null,25808,null,1956,null,0400000US26,Michigan,26
1353390,null,9195,null,87456,null,3998,null,35686,null,2975,null,33934,null,2531,null,12556,null,1753,null,5280,null,1169,null,1265934,null,9347,null,611548,null,8178,null,500823,null,8313,null,138607,null,4239,null,14956,null,1941,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,44031,null,3763,null,55272,null,4081,null,19385,null,2446,null,3999,null,1002,null,631110,null,8813,null,302915,null,7957,null,262364,null,7856,null,59236,null,3960,null,6595,null,1309,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,55111,null,3682,null,66373,null,4151,null,20326,null,2735,null,3967,null,1007,null,1388497,null,12337,null,683121,null,9206,null,550718,null,10016,null,140510,null,6215,null,14148,null,1858,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,9951,null,1648,null,9832,null,1444,null,2854,null,796,null,797,null,423,null,217293,null,4367,null,121549,null,3447,null,74057,null,3642,null,18835,null,2003,null,2852,null,662,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,16340,null,1775,null,13304,null,1730,null,6581,null,1288,null,1353,null,488,null,421925,null,5888,null,211469,null,4682,null,158035,null,4955,null,47852,null,3117,null,4569,null,906,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,15511,null,2091,null,19705,null,2744,null,9906,null,1617,null,2185,null,838,null,584413,null,8030,null,269869,null,6113,null,230174,null,6505,null,74389,null,4087,null,9981,null,1338,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,6916,null,1237,null,6916,null,1411,null,1730,null,768,null,0,null,253,null,326360,null,5865,null,155615,null,4298,null,136158,null,4949,null,30732,null,2667,null,3855,null,1126,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,51190,null,3951,null,63714,null,4654,null,18997,null,2353,null,4456,null,1174,null,2046967,null,14608,null,828082,null,12060,null,935233,null,11739,null,258316,null,7787,null,25336,null,2246,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,24690,null,2667,null,30231,null,2910,null,11535,null,1850,null,2221,null,731,null,413866,null,7934,null,202808,null,5740,null,160270,null,5367,null,45520,null,3427,null,5268,null,1153,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,166535,null,6845,null,208656,null,7267,null,74476,null,4877,null,24243,null,2282,null,4120913,null,20967,null,1781297,null,16195,null,1780391,null,17762,null,491435,null,9471,null,67790,null,5116,null,0400000US36,New York,36
2366894,null,16505,null,251674,null,8359,null,92691,null,5097,null,113961,null,5679,null,39604,null,3599,null,5418,null,1213,null,2115220,null,15675,null,1037120,null,13207,null,871109,null,13086,null,188161,null,6274,null,18830,null,1936,null,0400000US37,North Carolina,37
168128,null,3882,null,12566,null,1453,null,5965,null,1069,null,4592,null,848,null,1631,null,611,null,378,null,216,null,155562,null,3641,null,81874,null,2690,null,59630,null,2890,null,13140,null,1266,null,918,null,416,null,0400000US38,North Dakota,38
2962303,null,17567,null,287115,null,7874,null,111189,null,4953,null,128611,null,5679,null,38156,null,3021,null,9159,null,1552,null,2675188,null,17667,null,1306564,null,13024,null,1070133,null,12631,null,271095,null,8076,null,27396,null,2589,null,0400000US39,Ohio,39
936378,null,8406,null,111086,null,4953,null,39937,null,3144,null,47804,null,3614,null,20291,null,2317,null,3054,null,871,null,825292,null,7898,null,415142,null,7288,null,320363,null,7005,null,81796,null,3945,null,7991,null,1238,null,0400000US40,Oklahoma,40
940771,null,9074,null,83438,null,4839,null,33214,null,2846,null,35873,null,3308,null,11153,null,1786,null,3198,null,1019,null,857333,null,9321,null,435680,null,8551,null,328958,null,7749,null,80052,null,4217,null,12643,null,2051,null,0400000US41,Oregon,41
3198199,null,17145,null,258806,null,8346,null,100156,null,4644,null,112178,null,6186,null,38618,null,3831,null,7854,null,1575,null,2939393,null,15164,null,1418191,null,11815,null,1197536,null,12896,null,291124,null,7296,null,32542,null,2748,null,0400000US42,Pennsylvania,42
253941,null,4954,null,21109,null,2539,null,7921,null,1648,null,9291,null,1992,null,3708,null,1110,null,189,null,172,null,232832,null,5302,null,104657,null,4259,null,100045,null,5126,null,25707,null,2541,null,2423,null,805,null,0400000US44,Rhode Island,44
1152062,null,12427,null,128562,null,5690,null,48561,null,3480,null,58869,null,4335,null,18574,null,2339,null,2558,null,1024,null,1023500,null,11323,null,521732,null,8704,null,408444,null,8315,null,85761,null,4728,null,7563,null,1353,null,0400000US45,South Carolina,45
205206,null,4366,null,18168,null,2044,null,7564,null,1215,null,6266,null,1214,null,2680,null,766,null,1658,null,600,null,187038,null,3686,null,100188,null,3552,null,67015,null,2977,null,18002,null,1769,null,1833,null,509,null,0400000US46,South Dakota,46
1606220,null,14373,null,192337,null,6650,null,76556,null,4132,null,85992,null,4488,null,23227,null,2479,null,6562,null,1655,null,1413883,null,13469,null,712729,null,11646,null,569581,null,8386,null,120877,null,5215,null,10696,null,1456,null,0400000US47,Tennessee,47
5790823,null,26730,null,738340,null,11904,null,207434,null,6647,null,320543,null,9650,null,169071,null,7571,null,41292,null,3461,null,5052483,null,25570,null,2152987,null,19741,null,2149407,null,20925,null,660578,null,14377,null,89511,null,5015,null,0400000US48,Texas,48
629901,null,7327,null,43157,null,3140,null,13563,null,1636,null,17950,null,2286,null,9283,null,1568,null,2361,null,593,null,586744,null,6937,null,226656,null,6437,null,227167,null,5544,null,109056,null,4199,null,23865,null,1712,null,0400000US49,Utah,49
163979,null,3747,null,10569,null,1330,null,4774,null,847,null,4708,null,992,null,818,null,381,null,269,null,197,null,153410,null,3754,null,80846,null,2406,null,59914,null,2750,null,11819,null,1432,null,831,null,303,null,0400000US50,Vermont,50
1964204,null,15049,null,139767,null,6679,null,51981,null,3794,null,65035,null,4429,null,18362,null,2103,null,4389,null,1248,null,1824437,null,15320,null,851031,null,12271,null,776509,null,10383,null,177257,null,6356,null,19640,null,2140,null,0400000US51,Virginia,51
1619537,null,11679,null,126980,null,5334,null,47327,null,3520,null,54595,null,3598,null,19628,null,2554,null,5430,null,1411,null,1492557,null,11661,null,723552,null,9401,null,601236,null,9420,null,149189,null,4835,null,18580,null,2191,null,0400000US53,Washington,53
491383,null,7377,null,63645,null,3445,null,27150,null,2294,null,29292,null,2615,null,6119,null,1204,null,1084,null,597,null,427738,null,7369,null,225736,null,5813,null,168887,null,5298,null,30170,null,2591,null,2945,null,974,null,0400000US54,West Virginia,54
1461841,null,11443,null,104480,null,4158,null,40707,null,2861,null,45461,null,2660,null,15124,null,1907,null,3188,null,995,null,1357361,null,11868,null,682175,null,7774,null,530745,null,7582,null,131091,null,4559,null,13350,null,1618,null,0400000US55,Wisconsin,55
135066,null,3714,null,7015,null,1484,null,2933,null,868,null,2469,null,843,null,1250,null,533,null,363,null,352,null,128051,null,3463,null,69259,null,2848,null,44719,null,2600,null,12963,null,1890,null,1110,null,493,null,0400000US56,Wyoming,56
898030,null,9219,null,372088,null,6978,null,138958,null,5351,null,174803,null,4575,null,50920,null,3354,null,7407,null,1260,null,525942,null,8763,null,213918,null,4688,null,256129,null,6358,null,52073,null,3138,null,3822,null,829,null,0400000US72,Puerto Rico,72
