B21004_001E,B21004_001EA,B21004_001M,B21004_001MA,B21004_002E,B21004_002EA,B21004_002M,B21004_002MA,B21004_003E,B21004_003EA,B21004_003M,B21004_003MA,B21004_004E,B21004_004EA,B21004_004M,B21004_004MA,B21004_005E,B21004_005EA,B21004_005M,B21004_005MA,B21004_006E,B21004_006EA,B21004_006M,B21004_006MA,B21004_007E,B21004_007EA,B21004_007M,B21004_007MA,GEO_ID,NAME,state
27333,null,149,null,35868,null,492,null,36260,null,469,null,26726,null,2217,null,26640,null,151,null,33561,null,429,null,21642,null,153,null,0400000US36,New York,36
24110,null,220,null,34394,null,659,null,34825,null,703,null,30098,null,1696,null,22582,null,242,null,28739,null,428,null,18935,null,259,null,0400000US37,North Carolina,37
23717,null,468,null,32111,null,1081,null,32382,null,1347,null,27077,null,5882,null,22478,null,465,null,30829,null,646,null,17951,null,443,null,0400000US38,North Dakota,38
25114,null,138,null,32362,null,342,null,32691,null,442,null,26345,null,1781,null,23857,null,178,null,32174,null,221,null,18968,null,207,null,0400000US39,Ohio,39
22412,null,211,null,32425,null,793,null,32968,null,913,null,25911,null,2654,null,21241,null,222,null,27439,null,498,null,17116,null,300,null,0400000US40,Oklahoma,40
25208,null,250,null,32811,null,995,null,33385,null,1037,null,25106,null,2321,null,24006,null,310,null,31036,null,406,null,19849,null,391,null,0400000US41,Oregon,41
25060,null,160,null,31744,null,388,null,32107,null,424,null,25523,null,1266,null,23964,null,197,null,32630,null,354,null,18834,null,178,null,0400000US42,Pennsylvania,42
27015,null,465,null,36536,null,2197,null,36712,null,2279,null,31250,null,16265,null,26138,null,456,null,34823,null,1403,null,20774,null,556,null,0400000US44,Rhode Island,44
23413,null,338,null,35218,null,723,null,36015,null,713,null,26821,null,1807,null,21890,null,229,null,28982,null,625,null,17961,null,362,null,0400000US45,South Carolina,45
23315,null,437,null,31395,null,884,null,32175,null,1263,null,21917,null,4545,null,22263,null,370,null,29542,null,1005,null,18894,null,503,null,0400000US46,South Dakota,46
22542,null,206,null,33178,null,767,null,33851,null,775,null,25055,null,2179,null,21534,null,155,null,27382,null,388,null,17360,null,212,null,0400000US47,Tennessee,47
24562,null,157,null,37069,null,456,null,37724,null,684,null,30147,null,1357,null,23084,null,154,null,28908,null,313,null,18723,null,164,null,0400000US48,Texas,48
25216,null,301,null,37974,null,1324,null,38668,null,1405,null,30471,null,2978,null,23841,null,401,null,32131,null,457,null,17076,null,316,null,0400000US49,Utah,49
26244,null,512,null,32723,null,1865,null,33356,null,2242,null,23645,null,6763,null,25460,null,560,null,31926,null,797,null,20629,null,543,null,0400000US50,Vermont,50
29946,null,254,null,46126,null,739,null,47520,null,892,null,36701,null,1463,null,27203,null,240,null,34672,null,628,null,22477,null,256,null,0400000US51,Virginia,51
29274,null,328,null,39193,null,920,null,40226,null,733,null,27335,null,2815,null,27213,null,237,null,36589,null,363,null,21538,null,264,null,0400000US53,Washington,53
20375,null,285,null,29356,null,1258,null,29707,null,1179,null,25500,null,4956,null,18917,null,427,null,25811,null,622,null,14854,null,390,null,0400000US54,West Virginia,54
26813,null,156,null,33795,null,684,null,34351,null,753,null,26455,null,1724,null,25983,null,157,null,34487,null,415,null,20575,null,174,null,0400000US55,Wisconsin,55
26350,null,603,null,37041,null,2144,null,39575,null,3313,null,26682,null,6880,null,25146,null,562,null,35594,null,1225,null,19557,null,1080,null,0400000US56,Wyoming,56
10645,null,139,null,16704,null,813,null,16685,null,859,null,17081,null,5785,null,10370,null,143,null,11383,null,196,null,9289,null,158,null,0400000US72,Puerto Rico,72
