B24021_001E,B24021_001EA,B24021_001M,B24021_001MA,B24021_002E,B24021_002EA,B24021_002M,B24021_002MA,B24021_003E,B24021_003EA,B24021_003M,B24021_003MA,B24021_004E,B24021_004EA,B24021_004M,B24021_004MA,B24021_005E,B24021_005EA,B24021_005M,B24021_005MA,B24021_006E,B24021_006EA,B24021_006M,B24021_006MA,B24021_007E,B24021_007EA,B24021_007M,B24021_007MA,B24021_008E,B24021_008EA,B24021_008M,B24021_008MA,B24021_009E,B24021_009EA,B24021_009M,B24021_009MA,B24021_010E,B24021_010EA,B24021_010M,B24021_010MA,B24021_011E,B24021_011EA,B24021_011M,B24021_011MA,B24021_012E,B24021_012EA,B24021_012M,B24021_012MA,B24021_013E,B24021_013EA,B24021_013M,B24021_013MA,B24021_014E,B24021_014EA,B24021_014M,B24021_014MA,B24021_015E,B24021_015EA,B24021_015M,B24021_015MA,B24021_016E,B24021_016EA,B24021_016M,B24021_016MA,B24021_017E,B24021_017EA,B24021_017M,B24021_017MA,B24021_018E,B24021_018EA,B24021_018M,B24021_018MA,B24021_019E,B24021_019EA,B24021_019M,B24021_019MA,B24021_020E,B24021_020EA,B24021_020M,B24021_020MA,B24021_021E,B24021_021EA,B24021_021M,B24021_021MA,B24021_022E,B24021_022EA,B24021_022M,B24021_022MA,B24021_023E,B24021_023EA,B24021_023M,B24021_023MA,B24021_024E,B24021_024EA,B24021_024M,B24021_024MA,B24021_025E,B24021_025EA,B24021_025M,B24021_025MA,B24021_026E,B24021_026EA,B24021_026M,B24021_026MA,B24021_027E,B24021_027EA,B24021_027M,B24021_027MA,B24021_028E,B24021_028EA,B24021_028M,B24021_028MA,B24021_029E,B24021_029EA,B24021_029M,B24021_029MA,B24021_030E,B24021_030EA,B24021_030M,B24021_030MA,B24021_031E,B24021_031EA,B24021_031M,B24021_031MA,B24021_032E,B24021_032EA,B24021_032M,B24021_032MA,B24021_033E,B24021_033EA,B24021_033M,B24021_033MA,B24021_034E,B24021_034EA,B24021_034M,B24021_034MA,B24021_035E,B24021_035EA,B24021_035M,B24021_035MA,B24021_036E,B24021_036EA,B24021_036M,B24021_036MA,B24021_037E,B24021_037EA,B24021_037M,B24021_037MA,GEO_ID,NAME,state
34225,null,930,null,47603,null,1769,null,50498,null,1770,null,51077,null,1202,null,46549,null,4619,null,46498,null,1632,null,60003,null,5258,null,66315,null,7993,null,60233,null,6911,null,31918,null,2181,null,50964,null,9948,null,39494,null,2512,null,36557,null,2247,null,49883,null,3258,null,56872,null,4476,null,33256,null,6075,null,21516,null,643,null,21201,null,1709,null,37572,null,3235,null,38722,null,5551,null,36879,null,2714,null,18006,null,1614,null,20603,null,1176,null,15985,null,1081,null,29190,null,1014,null,31144,null,1467,null,28105,null,1070,null,22212,null,1907,null,33687,null,1903,null,30871,null,1907,null,39213,null,2875,null,32085,null,1196,null,31595,null,1117,null,33163,null,2395,null,42084,null,3979,null,34111,null,4246,null,29431,null,6810,null,0400000US35,New Mexico,35
42624,null,363,null,61984,null,285,null,67764,null,1561,null,71508,null,719,null,61105,null,678,null,60052,null,624,null,69443,null,1988,null,67109,null,1843,null,62262,null,3006,null,41326,null,1070,null,92488,null,4468,null,52114,null,659,null,53681,null,1922,null,60822,null,738,null,70093,null,1117,null,40628,null,765,null,28567,null,593,null,27782,null,783,null,53288,null,1986,null,36375,null,1151,null,65059,null,2559,null,22021,null,432,null,28472,null,1195,null,23437,null,968,null,37346,null,330,null,42137,null,513,null,35642,null,342,null,24450,null,2825,null,41254,null,458,null,39417,null,1752,null,44344,null,1356,null,32458,null,540,null,32267,null,601,null,32708,null,862,null,50846,null,3859,null,33670,null,1198,null,28115,null,1449,null,0400000US36,New York,36
35994,null,255,null,51140,null,334,null,54941,null,1079,null,60023,null,1466,null,48988,null,2136,null,48434,null,789,null,68217,null,3512,null,61731,null,1269,null,51580,null,3767,null,37445,null,1336,null,71703,null,6407,null,36906,null,1041,null,40657,null,1943,null,49879,null,1262,null,57132,null,1805,null,36065,null,1057,null,23619,null,589,null,22866,null,944,null,36098,null,1256,null,31866,null,1390,null,37806,null,2656,null,17420,null,811,null,23202,null,1028,null,21109,null,1039,null,32171,null,318,null,40220,null,889,null,30133,null,409,null,21564,null,1824,null,32120,null,358,null,29949,null,721,null,37558,null,1249,null,30339,null,389,null,30387,null,524,null,30252,null,742,null,46285,null,2962,null,35189,null,1360,null,24007,null,1069,null,0400000US37,North Carolina,37
33557,null,909,null,42922,null,1732,null,45397,null,2174,null,46373,null,3136,null,42426,null,4653,null,41373,null,1372,null,49159,null,3426,null,56957,null,6469,null,43202,null,8147,null,31085,null,3004,null,40329,null,13838,null,35799,null,3888,null,30653,null,2839,null,45093,null,3968,null,51365,null,1694,null,32358,null,3534,null,22059,null,904,null,22464,null,1308,null,31262,null,1985,null,28228,null,4835,null,33379,null,5569,null,18573,null,2249,null,23786,null,4023,null,20284,null,2433,null,29971,null,1269,null,35464,null,1388,null,26768,null,704,null,30141,null,2771,null,37463,null,3594,null,39338,null,5511,null,37059,null,3215,null,32153,null,1472,null,30201,null,1899,null,36018,null,1776,null,55353,null,13361,null,36492,null,2108,null,30847,null,1382,null,0400000US38,North Dakota,38
39789,null,328,null,52733,null,628,null,56807,null,776,null,61596,null,648,null,49497,null,1662,null,51174,null,389,null,64356,null,2857,null,64287,null,2376,null,55136,null,2877,null,37511,null,1077,null,65828,null,4008,null,45104,null,1089,null,41281,null,1299,null,50735,null,726,null,58345,null,1729,null,35803,null,795,null,25359,null,436,null,24170,null,804,null,47227,null,2528,null,41985,null,3500,null,50410,null,1975,null,18284,null,907,null,25855,null,759,null,21818,null,541,null,32805,null,511,null,39791,null,1283,null,31111,null,285,null,25267,null,2316,null,41520,null,467,null,40706,null,664,null,42416,null,902,null,35400,null,369,null,35629,null,389,null,34958,null,864,null,45663,null,4070,null,40041,null,1201,null,30830,null,604,null,0400000US39,Ohio,39
33873,null,453,null,46182,null,882,null,49877,null,1235,null,50646,null,955,null,46815,null,1832,null,43797,null,1139,null,55196,null,3493,null,60080,null,5481,null,49684,null,7092,null,34439,null,1208,null,61806,null,7533,null,37028,null,1050,null,37823,null,5086,null,48482,null,1978,null,58049,null,3440,null,33211,null,1674,null,21331,null,587,null,21659,null,953,null,36146,null,1389,null,31816,null,1104,null,38270,null,4356,null,15850,null,950,null,21091,null,1175,null,20168,null,1405,null,29524,null,707,null,35341,null,1302,null,27149,null,495,null,22952,null,1508,null,33855,null,1433,null,31296,null,948,null,38094,null,1826,null,31602,null,594,null,31925,null,875,null,31282,null,784,null,51379,null,9247,null,33732,null,3362,null,26245,null,1067,null,0400000US40,Oklahoma,40
38771,null,699,null,52875,null,1436,null,53047,null,2068,null,58757,null,3664,null,47487,null,2220,null,52728,null,1576,null,63870,null,4001,null,62998,null,6098,null,52058,null,2951,null,38166,null,1777,null,66957,null,5943,null,42988,null,1964,null,41131,null,2568,null,62394,null,4052,null,70256,null,3772,null,37447,null,4609,null,23918,null,789,null,26659,null,2449,null,48999,null,3465,null,39912,null,4868,null,51807,null,2414,null,19205,null,1569,null,22711,null,1334,null,21526,null,1596,null,33354,null,945,null,37986,null,1705,null,31542,null,542,null,21499,null,1023,null,40687,null,1050,null,38432,null,3286,null,42758,null,2111,null,34506,null,1416,null,33397,null,2189,null,35450,null,1339,null,41490,null,7067,null,40308,null,1073,null,30272,null,1983,null,0400000US41,Oregon,41
40161,null,147,null,54617,null,602,null,58397,null,1764,null,61826,null,736,null,51714,null,801,null,52177,null,371,null,64808,null,1988,null,62712,null,1560,null,58420,null,2660,null,37841,null,1342,null,71428,null,2214,null,45388,null,905,null,43581,null,2996,null,52647,null,1201,null,61879,null,762,null,36555,null,886,null,25396,null,317,null,25699,null,506,null,48819,null,2322,null,36206,null,1735,null,52128,null,698,null,19651,null,764,null,25193,null,670,null,22211,null,508,null,34037,null,403,null,41002,null,642,null,31708,null,276,null,23155,null,2449,null,40519,null,384,null,38843,null,1034,null,41761,null,672,null,34717,null,482,null,34845,null,560,null,34507,null,818,null,45956,null,3314,null,40215,null,815,null,29542,null,960,null,0400000US42,Pennsylvania,42
42801,null,1265,null,60218,null,1623,null,64683,null,3282,null,67163,null,4514,null,52850,null,4443,null,56333,null,2445,null,72507,null,5726,null,66747,null,7431,null,62298,null,4183,null,37939,null,4039,null,72145,null,28220,null,55429,null,8055,null,46058,null,10311,null,55701,null,3932,null,62023,null,7174,null,45195,null,9249,null,31512,null,755,null,29541,null,3541,null,56095,null,2320,null,54063,null,7315,null,60968,null,10534,null,28385,null,2516,null,29456,null,2958,null,28312,null,3961,null,37441,null,1251,null,43930,null,4380,null,34981,null,1090,null,27449,null,34738,null,45286,null,4005,null,46454,null,2890,null,41383,null,2191,null,33768,null,2719,null,33833,null,3425,null,33695,null,3578,null,46327,null,16292,null,37570,null,3944,null,26968,null,2503,null,0400000US44,Rhode Island,44
35292,null,281,null,49523,null,1112,null,51581,null,935,null,54295,null,3012,null,46865,null,2289,null,46801,null,1069,null,61405,null,4877,null,64050,null,3060,null,50744,null,4173,null,34397,null,1940,null,51346,null,3686,null,37872,null,1675,null,40707,null,4174,null,49248,null,4024,null,60366,null,1962,null,35226,null,1398,null,22216,null,446,null,20885,null,857,null,34735,null,1342,null,34533,null,3340,null,34783,null,1382,null,19091,null,1363,null,21813,null,717,null,20971,null,1303,null,30712,null,464,null,35194,null,1658,null,29035,null,641,null,20093,null,3729,null,34365,null,1132,null,31248,null,762,null,38594,null,1577,null,32250,null,628,null,32739,null,1155,null,31719,null,954,null,41236,null,3723,null,35737,null,1963,null,26950,null,1212,null,0400000US45,South Carolina,45
32176,null,399,null,40831,null,854,null,42326,null,1912,null,44547,null,3560,null,40533,null,2541,null,38769,null,1725,null,48260,null,6475,null,53363,null,9367,null,44213,null,10086,null,30313,null,1370,null,60804,null,13377,null,32190,null,1651,null,28800,null,4303,null,44621,null,3176,null,47397,null,2476,null,35028,null,4190,null,22312,null,758,null,21033,null,1018,null,35765,null,1529,null,35015,null,7472,null,39554,null,5586,null,19062,null,1470,null,22295,null,2237,null,20509,null,1706,null,29095,null,1081,null,36830,null,2183,null,26899,null,510,null,24778,null,4625,null,33716,null,1543,null,32794,null,2000,null,34535,null,1922,null,30913,null,720,null,28713,null,3225,null,32303,null,1501,null,47415,null,10287,null,35836,null,1434,null,28053,null,2810,null,0400000US46,South Dakota,46
34738,null,406,null,50333,null,471,null,54347,null,1742,null,56751,null,1096,null,48888,null,1346,null,46689,null,619,null,60827,null,2666,null,59632,null,2604,null,51745,null,6869,null,35578,null,1103,null,54725,null,6316,null,40148,null,1380,null,38235,null,3261,null,50706,null,1179,null,60189,null,2467,null,32559,null,1748,null,22786,null,654,null,23770,null,897,null,36079,null,1369,null,35520,null,2127,null,36529,null,1802,null,19418,null,1497,null,20908,null,599,null,21429,null,1316,null,30878,null,346,null,36032,null,867,null,28949,null,550,null,26466,null,1528,null,35098,null,954,null,32017,null,585,null,39033,null,1340,null,31038,null,394,null,31320,null,469,null,30645,null,633,null,42025,null,3436,null,34606,null,1584,null,25681,null,970,null,0400000US47,Tennessee,47
36349,null,183,null,53557,null,544,null,60344,null,450,null,62609,null,1369,null,52351,null,662,null,50691,null,381,null,67312,null,2516,null,70075,null,2385,null,60477,null,3004,null,36980,null,1097,null,71874,null,4326,null,41910,null,285,null,42600,null,1960,null,51777,null,564,null,62380,null,1226,null,35174,null,856,null,21348,null,263,null,22146,null,590,null,38432,null,1618,null,34456,null,1680,null,41535,null,1399,null,17219,null,421,null,18899,null,517,null,20983,null,674,null,31911,null,203,null,37405,null,766,null,30278,null,233,null,19461,null,992,null,30812,null,293,null,27681,null,699,null,36512,null,686,null,30998,null,301,null,31058,null,469,null,30924,null,404,null,54756,null,4878,null,33454,null,1210,null,24104,null,727,null,0400000US48,Texas,48
38677,null,724,null,52355,null,866,null,55249,null,1986,null,60223,null,2854,null,48512,null,2382,null,51085,null,965,null,60655,null,3051,null,64371,null,3997,null,43671,null,3562,null,38606,null,2955,null,76025,null,17239,null,42783,null,3863,null,45071,null,7875,null,52355,null,4103,null,63042,null,4335,null,40575,null,6694,null,23917,null,1323,null,21977,null,2075,null,43647,null,3225,null,40836,null,5388,null,45142,null,2171,null,18139,null,2463,null,23732,null,2225,null,21504,null,1559,null,32041,null,478,null,40645,null,1208,null,29903,null,670,null,20770,null,2409,null,36938,null,1324,null,33001,null,2706,null,43764,null,2682,null,32347,null,1217,null,31144,null,876,null,35751,null,1519,null,45583,null,5127,null,40842,null,2411,null,26307,null,1854,null,0400000US49,Utah,49
37746,null,797,null,48809,null,1960,null,51035,null,1951,null,50866,null,2848,null,51495,null,3583,null,47055,null,1632,null,54714,null,4047,null,53561,null,4042,null,52396,null,11435,null,34406,null,6373,null,61750,null,9117,null,41298,null,3416,null,38545,null,3342,null,53545,null,2842,null,61688,null,5773,null,37647,null,4097,null,26989,null,1124,null,27653,null,2128,null,42597,null,8211,null,34956,null,14358,null,45097,null,9235,null,21049,null,3948,null,26569,null,1346,null,21513,null,1581,null,32389,null,847,null,32752,null,2627,null,32219,null,781,null,22884,null,1790,null,36172,null,1214,null,37004,null,1808,null,35492,null,2503,null,33884,null,1472,null,33370,null,1445,null,35593,null,3368,null,44663,null,16587,null,36645,null,4010,null,31619,null,3803,null,0400000US50,Vermont,50
42765,null,627,null,64882,null,1077,null,70455,null,943,null,75309,null,1917,null,61158,null,1385,null,60747,null,749,null,79410,null,1907,null,73181,null,3113,null,80142,null,4581,null,39299,null,1529,null,100001,"100,000+",0,***,43175,null,1282,null,48978,null,2963,null,54315,null,2412,null,63286,null,2619,null,35095,null,1606,null,26287,null,524,null,24553,null,986,null,45758,null,1514,null,43040,null,4712,null,47646,null,3514,null,20887,null,532,null,22350,null,728,null,23484,null,1502,null,34815,null,732,null,38000,null,1651,null,32746,null,700,null,26459,null,1728,null,36672,null,572,null,34659,null,1216,null,40671,null,996,null,32761,null,939,null,33998,null,1284,null,32024,null,812,null,45955,null,5484,null,34635,null,1996,null,27515,null,1542,null,0400000US51,Virginia,51
44900,null,472,null,61579,null,479,null,62224,null,886,null,67337,null,2368,null,52438,null,1716,null,61013,null,646,null,76607,null,2161,null,72845,null,2521,null,64588,null,3837,null,43068,null,2953,null,68522,null,6985,null,47922,null,2248,null,50093,null,3067,null,60872,null,1159,null,72041,null,1982,null,39560,null,1360,null,26207,null,635,null,27913,null,1539,null,53543,null,2082,null,46505,null,2826,null,60819,null,2387,null,21472,null,684,null,26177,null,1006,null,22390,null,1128,null,37902,null,765,null,42621,null,1573,null,35839,null,507,null,22467,null,1339,null,44904,null,1256,null,43797,null,1971,null,45886,null,1309,null,38490,null,1070,null,38306,null,1595,null,38652,null,1460,null,54377,null,5038,null,41906,null,992,null,31561,null,1017,null,0400000US53,Washington,53
33360,null,819,null,45119,null,1458,null,49262,null,2471,null,51726,null,2802,null,43880,null,3417,null,42635,null,1392,null,60776,null,7069,null,56494,null,7500,null,47874,null,7668,null,32377,null,1660,null,65941,null,18720,null,35991,null,2518,null,32684,null,6669,null,45312,null,2937,null,54852,null,3582,null,32204,null,1644,null,21585,null,654,null,20750,null,1058,null,35284,null,2509,null,35528,null,5482,null,35057,null,3205,null,16162,null,838,null,23443,null,1854,null,17886,null,2369,null,26839,null,674,null,29050,null,2418,null,26275,null,618,null,17495,null,2681,null,40071,null,1760,null,41992,null,2670,null,36780,null,2767,null,33288,null,1647,null,34236,null,2597,null,32509,null,1654,null,46100,null,12578,null,34195,null,2481,null,29203,null,3091,null,0400000US54,West Virginia,54
39277,null,435,null,51520,null,357,null,53004,null,1019,null,57284,null,1586,null,48052,null,1609,null,50656,null,470,null,59096,null,2377,null,60131,null,2185,null,50589,null,1517,null,39894,null,1860,null,60766,null,8980,null,42994,null,1311,null,41230,null,1101,null,52201,null,1219,null,62484,null,3100,null,34461,null,2002,null,26388,null,472,null,26293,null,606,null,45822,null,1338,null,36297,null,3553,null,49400,null,2586,null,19814,null,1091,null,28745,null,1606,null,22375,null,1383,null,33532,null,508,null,40847,null,655,null,31430,null,275,null,24750,null,1175,null,41974,null,462,null,41537,null,718,null,42337,null,733,null,35165,null,400,null,35338,null,426,null,34787,null,1146,null,41967,null,10871,null,38188,null,2372,null,31329,null,914,null,0400000US55,Wisconsin,55
36372,null,916,null,46189,null,1402,null,46956,null,4088,null,50048,null,4557,null,41415,null,4625,null,45830,null,2077,null,42690,null,18682,null,55637,null,9333,null,52126,null,12988,null,37319,null,5975,null,42456,null,24979,null,43919,null,3173,null,33597,null,11649,null,46520,null,4714,null,53333,null,4780,null,30054,null,8127,null,22999,null,1329,null,22960,null,2368,null,39883,null,5904,null,35413,null,11215,null,41529,null,3948,null,19985,null,3213,null,22447,null,4313,null,22286,null,2990,null,30060,null,1752,null,30950,null,2146,null,29003,null,2569,null,21914,null,2265,null,47237,null,3593,null,45846,null,4475,null,50546,null,5679,null,37820,null,5431,null,41652,null,2643,null,32733,null,6144,null,62404,null,7199,null,35857,null,5416,null,27083,null,5092,null,0400000US56,Wyoming,56
20093,null,304,null,28598,null,831,null,31576,null,906,null,35769,null,1849,null,27867,null,2244,null,26994,null,745,null,35922,null,4938,null,46741,null,4148,null,32580,null,3489,null,23747,null,1320,null,51254,null,2753,null,25479,null,870,null,25196,null,2456,null,23654,null,1220,null,29749,null,3049,null,17254,null,1230,null,14309,null,386,null,14601,null,1307,null,22781,null,1131,null,14579,null,1227,null,25970,null,543,null,12848,null,656,null,12459,null,458,null,12188,null,598,null,18849,null,603,null,19467,null,1373,null,18656,null,645,null,10256,null,1253,null,16518,null,511,null,15082,null,560,null,20552,null,1821,null,15305,null,545,null,16247,null,451,null,13858,null,667,null,25236,null,6808,null,13795,null,621,null,13221,null,1315,null,0400000US72,Puerto Rico,72
