B24041_001E,B24041_001EA,B24041_001M,B24041_001MA,B24041_002E,B24041_002EA,B24041_002M,B24041_002MA,B24041_003E,B24041_003EA,B24041_003M,B24041_003MA,B24041_004E,B24041_004EA,B24041_004M,B24041_004MA,B24041_005E,B24041_005EA,B24041_005M,B24041_005MA,B24041_006E,B24041_006EA,B24041_006M,B24041_006MA,B24041_007E,B24041_007EA,B24041_007M,B24041_007MA,B24041_008E,B24041_008EA,B24041_008M,B24041_008MA,B24041_009E,B24041_009EA,B24041_009M,B24041_009MA,B24041_010E,B24041_010EA,B24041_010M,B24041_010MA,B24041_011E,B24041_011EA,B24041_011M,B24041_011MA,B24041_012E,B24041_012EA,B24041_012M,B24041_012MA,B24041_013E,B24041_013EA,B24041_013M,B24041_013MA,B24041_014E,B24041_014EA,B24041_014M,B24041_014MA,B24041_015E,B24041_015EA,B24041_015M,B24041_015MA,B24041_016E,B24041_016EA,B24041_016M,B24041_016MA,B24041_017E,B24041_017EA,B24041_017M,B24041_017MA,B24041_018E,B24041_018EA,B24041_018M,B24041_018MA,B24041_019E,B24041_019EA,B24041_019M,B24041_019MA,B24041_020E,B24041_020EA,B24041_020M,B24041_020MA,B24041_021E,B24041_021EA,B24041_021M,B24041_021MA,B24041_022E,B24041_022EA,B24041_022M,B24041_022MA,B24041_023E,B24041_023EA,B24041_023M,B24041_023MA,B24041_024E,B24041_024EA,B24041_024M,B24041_024MA,B24041_025E,B24041_025EA,B24041_025M,B24041_025MA,B24041_026E,B24041_026EA,B24041_026M,B24041_026MA,B24041_027E,B24041_027EA,B24041_027M,B24041_027MA,GEO_ID,NAME,state
38425,null,414,null,30404,null,1899,null,27482,null,3370,null,46919,null,6480,null,35535,null,827,null,38607,null,1400,null,42174,null,1104,null,30652,null,647,null,44237,null,1560,null,42861,null,1660,null,49526,null,3169,null,58488,null,3422,null,44192,null,2256,null,45830,null,1679,null,41258,null,1241,null,49075,null,1840,null,62069,null,2057,null,66561,null,18158,null,32295,null,1069,null,37202,null,570,null,40801,null,549,null,34909,null,884,null,24621,null,1265,null,32618,null,4127,null,22549,null,1345,null,31651,null,1009,null,42179,null,852,null,0400000US13,Georgia,13
40699,null,528,null,30901,null,7355,null,30843,null,7133,null,-666666666,-,0,**,50700,null,1268,null,45643,null,2252,null,39639,null,3087,null,32443,null,1827,null,45411,null,4835,null,42780,null,5742,null,61568,null,17783,null,51652,null,3285,null,36529,null,2097,null,39091,null,3959,null,33029,null,2893,null,44320,null,3645,null,53954,null,3158,null,53608,null,26245,null,31532,null,1778,null,43194,null,1480,null,44040,null,1972,null,42355,null,2067,null,29922,null,1756,null,32006,null,3705,null,29150,null,2622,null,30870,null,1613,null,50540,null,889,null,0400000US15,Hawaii,15
35285,null,561,null,28739,null,2530,null,26991,null,1866,null,43083,null,6646,null,36914,null,1146,null,35479,null,1244,null,37632,null,5594,null,28088,null,1658,null,41470,null,1336,null,38491,null,4215,null,50801,null,8980,null,36576,null,1894,null,40278,null,3158,null,40886,null,4225,null,38925,null,6613,null,40011,null,3054,null,46671,null,3493,null,70582,null,69752,null,30075,null,6003,null,33509,null,2334,null,35677,null,2079,null,32246,null,2073,null,21812,null,1271,null,28929,null,7530,null,20978,null,1616,null,30879,null,1750,null,41402,null,1663,null,0400000US16,Idaho,16
42120,null,186,null,39658,null,2064,null,35347,null,2267,null,53348,null,3176,null,50379,null,710,null,42037,null,518,null,44372,null,2194,null,32264,null,436,null,48090,null,1242,null,46255,null,949,null,62265,null,3559,null,53420,null,2499,null,50998,null,855,null,52433,null,1826,null,42303,null,1730,null,51646,null,515,null,64882,null,2218,null,60986,null,8135,null,30738,null,979,null,39645,null,726,null,43305,null,1413,null,36596,null,664,null,25079,null,698,null,32305,null,1422,null,22589,null,792,null,32904,null,1275,null,53881,null,1241,null,0400000US17,Illinois,17
37463,null,307,null,36168,null,1722,null,31672,null,1448,null,51902,null,3947,null,40869,null,872,null,41654,null,473,null,41318,null,1030,null,29702,null,923,null,45622,null,1128,null,44275,null,1838,null,51545,null,1348,null,42149,null,1938,null,40428,null,921,null,40966,null,1128,null,38153,null,3523,null,41028,null,987,null,51214,null,1331,null,67292,null,29445,null,31472,null,1308,null,35352,null,604,null,38218,null,1318,null,33515,null,1000,null,25027,null,1044,null,31577,null,1384,null,22123,null,736,null,32073,null,773,null,39459,null,1289,null,0400000US18,Indiana,18
36514,null,311,null,32469,null,1408,null,32232,null,1230,null,46250,null,7930,null,37404,null,1775,null,37798,null,878,null,40129,null,1605,null,30898,null,684,null,45572,null,1386,null,42929,null,1758,null,56735,null,3400,null,41722,null,2066,null,41397,null,1105,null,41978,null,1220,null,36177,null,4119,null,39917,null,1901,null,47108,null,3851,null,77903,null,49902,null,29505,null,2892,null,34177,null,818,null,38804,null,1413,null,31636,null,639,null,23637,null,1285,null,28233,null,2862,null,21472,null,1085,null,30988,null,898,null,45793,null,1134,null,0400000US19,Iowa,19
37007,null,351,null,31421,null,910,null,29235,null,2213,null,46576,null,4191,null,34601,null,1778,null,40454,null,982,null,43834,null,2999,null,28531,null,1506,null,46712,null,1702,null,45808,null,1911,null,50414,null,3307,null,46401,null,3432,null,41728,null,1434,null,42740,null,3268,null,37496,null,4630,null,44148,null,3254,null,52544,null,3532,null,76168,null,32668,null,30039,null,2120,null,35870,null,796,null,38344,null,1641,null,33747,null,1313,null,22968,null,1884,null,29627,null,4676,null,21439,null,1303,null,31088,null,1793,null,40673,null,1212,null,0400000US20,Kansas,20
34933,null,423,null,39780,null,2716,null,25199,null,2398,null,51931,null,2313,null,36100,null,1073,null,39733,null,1064,null,37057,null,2755,null,26893,null,504,null,42647,null,1650,null,41726,null,1204,null,48662,null,5962,null,35919,null,2441,null,36822,null,1683,null,38082,null,2649,null,32290,null,2450,null,36075,null,1144,null,44548,null,3115,null,51719,null,11070,null,26308,null,1438,null,33877,null,906,null,36303,null,1094,null,32287,null,691,null,22527,null,1371,null,30782,null,1585,null,20796,null,1029,null,30817,null,1144,null,37365,null,1448,null,0400000US21,Kentucky,21
35520,null,343,null,50357,null,2834,null,34812,null,4316,null,55957,null,5473,null,36232,null,1961,null,46758,null,1831,null,40767,null,1807,null,26085,null,840,null,43009,null,2262,null,43704,null,2625,null,41208,null,3669,null,35104,null,3404,null,36424,null,1356,null,36624,null,1350,null,35874,null,3218,null,41206,null,1429,null,49764,null,2831,null,63295,null,20809,null,31195,null,1235,null,32800,null,1189,null,36383,null,1086,null,30906,null,753,null,21272,null,853,null,28841,null,3324,null,20061,null,1329,null,26873,null,1271,null,36830,null,775,null,0400000US22,Louisiana,22
37026,null,433,null,31990,null,2392,null,31296,null,2836,null,33947,null,4130,null,36754,null,1172,null,41630,null,913,null,40072,null,4791,null,30602,null,1205,null,45020,null,2648,null,42802,null,3077,null,52554,null,6271,null,42054,null,2449,null,43147,null,3892,null,43762,null,4310,null,41955,null,6839,null,40381,null,2603,null,48788,null,3979,null,57250,null,131013,null,30062,null,2713,null,35167,null,1318,null,40624,null,1710,null,33130,null,1505,null,27374,null,1754,null,31815,null,4011,null,25996,null,2180,null,28685,null,2709,null,41956,null,2546,null,0400000US23,Maine,23
50318,null,280,null,31529,null,3136,null,30111,null,4500,null,45716,null,8583,null,44293,null,1902,null,51881,null,1018,null,47285,null,2406,null,34874,null,1393,null,50330,null,1068,null,47637,null,1695,null,67347,null,6357,null,60535,null,1640,null,52056,null,893,null,54064,null,2467,null,48653,null,3507,null,65761,null,1364,null,75166,null,2496,null,72372,null,15344,null,37834,null,2343,null,45298,null,1192,null,48181,null,1711,null,42279,null,1244,null,30395,null,1713,null,40461,null,5905,null,27134,null,1439,null,38169,null,2096,null,67351,null,1742,null,0400000US24,Maryland,24
49505,null,651,null,36469,null,11073,null,32251,null,9347,null,60522,null,8488,null,50418,null,1152,null,51152,null,876,null,50908,null,1336,null,38913,null,1951,null,50455,null,906,null,47740,null,1533,null,68750,null,6520,null,60598,null,1868,null,54759,null,1795,null,57355,null,2720,null,46370,null,2235,null,61284,null,878,null,72081,null,2272,null,57815,null,14513,null,37277,null,1727,null,46122,null,810,null,49899,null,1281,null,43711,null,1616,null,30274,null,1253,null,38429,null,2972,null,27404,null,1597,null,35962,null,1352,null,58572,null,2689,null,0400000US25,Massachusetts,25
41760,null,194,null,30979,null,2177,null,26590,null,1593,null,52913,null,3167,null,42700,null,1397,null,50449,null,446,null,45270,null,1247,null,30338,null,560,null,46771,null,968,null,44269,null,1589,null,59482,null,4141,null,47232,null,2847,null,41562,null,830,null,42804,null,1885,null,36251,null,1098,null,49136,null,1375,null,59986,null,2390,null,57708,null,17000,null,32140,null,1039,null,40463,null,475,null,46870,null,1076,null,36628,null,773,null,23580,null,1080,null,35186,null,3773,null,21346,null,687,null,31914,null,868,null,51985,null,625,null,0400000US26,Michigan,26
42320,null,228,null,32230,null,971,null,31059,null,658,null,61311,null,6175,null,46278,null,904,null,43893,null,972,null,45981,null,1415,null,35058,null,1094,null,48387,null,1459,null,46432,null,1049,null,60963,null,1616,null,49070,null,2754,null,50225,null,1160,null,51382,null,1113,null,43507,null,2819,null,51571,null,867,null,60497,null,1387,null,58333,null,8009,null,36291,null,1429,null,40632,null,560,null,42549,null,1034,null,39119,null,1543,null,25800,null,940,null,33746,null,3141,null,23985,null,1162,null,33892,null,1325,null,50199,null,1206,null,0400000US27,Minnesota,27
32045,null,370,null,35089,null,7510,null,29386,null,3443,null,52081,null,9582,null,31670,null,1044,null,31637,null,798,null,36528,null,2963,null,27043,null,1004,null,42146,null,2332,null,42842,null,2910,null,40046,null,6883,null,35075,null,6439,null,34849,null,2459,null,35421,null,3002,null,30805,null,6932,null,37135,null,2748,null,48307,null,5270,null,57157,null,26026,null,26562,null,1515,null,32381,null,1086,null,33947,null,2012,null,31640,null,1304,null,21416,null,1125,null,23624,null,2250,null,19748,null,1662,null,30292,null,2745,null,35580,null,1565,null,0400000US28,Mississippi,28
36181,null,309,null,28817,null,3583,null,25825,null,1487,null,41803,null,7100,null,41138,null,868,null,37705,null,1095,null,40268,null,1221,null,28836,null,1091,null,45743,null,908,null,44490,null,2126,null,51159,null,1858,null,49793,null,2408,null,37880,null,1693,null,38690,null,1990,null,36141,null,1908,null,41691,null,1009,null,51639,null,1520,null,62899,null,16852,null,29998,null,1512,null,35010,null,639,null,38222,null,927,null,32479,null,929,null,23356,null,1065,null,32175,null,3006,null,21308,null,824,null,30949,null,669,null,39004,null,1599,null,0400000US29,Missouri,29
32343,null,629,null,32198,null,4957,null,24963,null,2570,null,63026,null,6400,null,36648,null,1472,null,35814,null,1696,null,36880,null,3445,null,25715,null,1481,null,44330,null,3750,null,42416,null,4328,null,51482,null,5712,null,30736,null,2740,null,34080,null,4221,null,35234,null,5578,null,32292,null,5405,null,40843,null,4318,null,49493,null,2878,null,85111,null,100718,null,22528,null,4350,null,30363,null,1530,null,33478,null,2497,null,28582,null,3193,null,20694,null,2217,null,22813,null,3743,null,20033,null,2312,null,31372,null,1272,null,40146,null,2233,null,0400000US30,Montana,30
35131,null,384,null,28438,null,1959,null,28155,null,1960,null,32303,null,11335,null,36377,null,1384,null,33959,null,1240,null,38042,null,4005,null,28512,null,2351,null,46485,null,1898,null,44826,null,1877,null,52852,null,9585,null,42222,null,3534,null,38162,null,4133,null,40653,null,1949,null,31404,null,3373,null,40134,null,1706,null,51031,null,2834,null,65872,null,17743,null,29912,null,3081,null,34547,null,1104,null,37441,null,1902,null,32190,null,1068,null,22304,null,1714,null,31532,null,3028,null,19414,null,1855,null,30489,null,1988,null,37444,null,2265,null,0400000US31,Nebraska,31
39821,null,993,null,58226,null,4200,null,41026,null,4985,null,60458,null,2353,null,45379,null,2310,null,39441,null,4474,null,42888,null,3416,null,31210,null,970,null,41672,null,1120,null,40357,null,1937,null,61523,null,5879,null,49310,null,7519,null,43562,null,2843,null,46482,null,3292,null,40854,null,2431,null,42259,null,2186,null,53515,null,3361,null,38268,null,7214,null,31724,null,2819,null,43949,null,1814,null,44101,null,1772,null,43721,null,3275,null,30984,null,610,null,32677,null,1205,null,30031,null,934,null,30239,null,2077,null,51625,null,2213,null,0400000US32,Nevada,32
44644,null,965,null,34664,null,3451,null,34605,null,3996,null,34861,null,88928,null,46760,null,2337,null,47332,null,1994,null,50558,null,5006,null,35184,null,1104,null,52245,null,2751,null,50723,null,1716,null,69571,null,6504,null,58612,null,10069,null,51921,null,3384,null,56583,null,4770,null,45240,null,3052,null,56664,null,4504,null,68314,null,7783,null,64962,null,119451,null,39351,null,4516,null,40480,null,963,null,41493,null,1129,null,39308,null,1976,null,26913,null,2029,null,32895,null,2215,null,25330,null,1749,null,34835,null,3316,null,47709,null,3468,null,0400000US33,New Hampshire,33
50171,null,232,null,41843,null,5094,null,32302,null,4220,null,51503,null,3333,null,45858,null,1047,null,51804,null,562,null,51186,null,978,null,39514,null,1670,null,50296,null,625,null,47782,null,1455,null,65058,null,5142,null,65981,null,1964,null,66774,null,1582,null,73844,null,3623,null,45955,null,1758,null,61358,null,630,null,72597,null,1920,null,70849,null,12522,null,36999,null,2026,null,46024,null,690,null,50474,null,849,null,42673,null,1164,null,30835,null,828,null,38894,null,4440,null,28940,null,2310,null,35057,null,1765,null,60528,null,1386,null,0400000US34,New Jersey,34
34225,null,930,null,40911,null,2228,null,26083,null,3531,null,47515,null,5923,null,31605,null,1514,null,40652,null,2238,null,40138,null,3482,null,26313,null,1185,null,42148,null,4115,null,40916,null,2178,null,48158,null,3663,null,36364,null,7092,null,33508,null,4709,null,33747,null,5201,null,32933,null,7820,null,51458,null,2647,null,61882,null,2990,null,37453,null,17690,null,31315,null,2310,null,32208,null,965,null,35431,null,2391,null,30703,null,1130,null,21737,null,1069,null,27261,null,1994,null,20117,null,1294,null,28105,null,3224,null,40131,null,1735,null,0400000US35,New Mexico,35
42624,null,363,null,27217,null,1665,null,25851,null,1308,null,41687,null,5767,null,41179,null,585,null,42578,null,825,null,44092,null,1981,null,32141,null,468,null,46025,null,803,null,43717,null,1881,null,65123,null,4328,null,60440,null,1375,null,56397,null,1142,null,65310,null,1551,null,41804,null,704,null,52959,null,1363,null,65371,null,1405,null,57989,null,4018,null,33517,null,1388,null,41491,null,310,null,49938,null,763,null,37982,null,652,null,27353,null,693,null,39182,null,2517,null,25131,null,715,null,30891,null,678,null,55763,null,1190,null,0400000US36,New York,36
35994,null,255,null,31479,null,1302,null,30614,null,1385,null,41987,null,3009,null,32080,null,518,null,35819,null,592,null,41050,null,1098,null,29243,null,962,null,42445,null,1138,null,41528,null,789,null,50486,null,3341,null,48307,null,2817,null,44549,null,1565,null,47774,null,2317,null,38870,null,2148,null,44690,null,1862,null,59709,null,2451,null,48504,null,14926,null,29131,null,1553,null,35718,null,548,null,37309,null,940,null,34349,null,959,null,23079,null,1484,null,35025,null,4110,null,21031,null,844,null,30680,null,647,null,40405,null,1047,null,0400000US37,North Carolina,37
33557,null,909,null,40782,null,2282,null,33114,null,2862,null,65323,null,6586,null,36311,null,3437,null,35941,null,1899,null,40294,null,3547,null,29047,null,2690,null,46763,null,3271,null,42688,null,4315,null,56596,null,4553,null,39766,null,7799,null,34519,null,2232,null,34112,null,2284,null,35354,null,4031,null,34942,null,5266,null,39757,null,7467,null,31367,null,5250,null,30508,null,5270,null,29853,null,1185,null,34288,null,2801,null,27937,null,1418,null,21318,null,2101,null,28167,null,3668,null,19972,null,2583,null,29300,null,3201,null,37565,null,3661,null,0400000US38,North Dakota,38
39789,null,328,null,36110,null,1156,null,31830,null,1251,null,52171,null,4167,null,41378,null,591,null,41907,null,394,null,42005,null,799,null,30219,null,515,null,46641,null,874,null,44766,null,1310,null,54726,null,2856,null,47109,null,1726,null,41038,null,656,null,42008,null,788,null,36373,null,1351,null,43833,null,1396,null,53629,null,2364,null,53986,null,8509,null,30592,null,956,null,38245,null,588,null,44641,null,857,null,35278,null,488,null,23127,null,1103,null,32172,null,1225,null,21395,null,559,null,30925,null,681,null,48293,null,1476,null,0400000US39,Ohio,39
33873,null,453,null,36876,null,1282,null,24541,null,2015,null,50685,null,1939,null,31316,null,773,null,36832,null,774,null,40424,null,2465,null,25252,null,771,null,45497,null,1714,null,45241,null,1838,null,46704,null,4988,null,39194,null,2245,null,35644,null,1108,null,37073,null,1252,null,30473,null,1588,null,37294,null,1677,null,50092,null,2304,null,49792,null,24744,null,26864,null,1437,null,33397,null,813,null,35748,null,909,null,31096,null,969,null,20023,null,1103,null,25211,null,2636,null,18138,null,1333,null,27306,null,1600,null,41734,null,1171,null,0400000US40,Oklahoma,40
38771,null,699,null,28730,null,4080,null,27367,null,3877,null,49726,null,10797,null,41701,null,1127,null,41356,null,819,null,42081,null,1715,null,31009,null,655,null,47463,null,2095,null,45119,null,2577,null,61675,null,2135,null,46441,null,2458,null,42107,null,1716,null,43718,null,2920,null,38705,null,4178,null,42710,null,2811,null,52294,null,3386,null,46160,null,7094,null,26232,null,1990,null,37712,null,1376,null,41356,null,1965,null,35846,null,1321,null,23015,null,1357,null,32014,null,3217,null,20886,null,1076,null,29412,null,1912,null,49952,null,1592,null,0400000US41,Oregon,41
40161,null,147,null,32580,null,1855,null,27447,null,1980,null,46604,null,4062,null,40480,null,513,null,41389,null,361,null,41692,null,731,null,31137,null,476,null,47037,null,798,null,45143,null,984,null,59946,null,2781,null,46740,null,1174,null,45049,null,1087,null,46513,null,991,null,39137,null,2560,null,49024,null,1398,null,58454,null,2572,null,59770,null,9661,null,32051,null,752,null,38482,null,509,null,42484,null,762,null,35906,null,399,null,24398,null,860,null,31234,null,1343,null,22434,null,774,null,31459,null,633,null,48226,null,1139,null,0400000US42,Pennsylvania,42
42801,null,1265,null,53872,null,20149,null,53445,null,21636,null,100001,"100,000+",0,***,46871,null,3568,null,40028,null,2927,null,45848,null,4190,null,37275,null,2123,null,50973,null,2215,null,50317,null,2480,null,60814,null,6992,null,50784,null,11304,null,47743,null,2997,null,47274,null,2639,null,50946,null,6658,null,51415,null,2048,null,62514,null,5335,null,98679,null,69815,null,35837,null,5539,null,41811,null,1658,null,47227,null,4340,null,40295,null,2526,null,30404,null,1128,null,40212,null,6463,null,28683,null,2676,null,35014,null,3541,null,55871,null,2204,null,0400000US44,Rhode Island,44
35292,null,281,null,30043,null,3656,null,29017,null,3873,null,47261,null,18960,null,33397,null,1553,null,38729,null,1407,null,39021,null,1881,null,27035,null,729,null,41882,null,842,null,40803,null,1235,null,50323,null,4548,null,40168,null,3525,null,38794,null,2258,null,39199,null,2774,null,37916,null,3477,null,40895,null,1076,null,51919,null,1433,null,35950,null,12166,null,30140,null,1708,null,35449,null,648,null,36701,null,908,null,34312,null,1698,null,22370,null,828,null,33690,null,1853,null,21452,null,665,null,30802,null,1111,null,36628,null,1057,null,0400000US45,South Carolina,45
32176,null,399,null,30957,null,830,null,30544,null,1137,null,36647,null,6918,null,33726,null,2918,null,31742,null,1029,null,38922,null,3955,null,29168,null,2115,null,43953,null,5112,null,40026,null,2773,null,53411,null,7723,null,32386,null,2044,null,34757,null,2180,null,34678,null,2085,null,37761,null,11883,null,36154,null,2757,null,46520,null,8201,null,23315,null,29081,null,29015,null,2486,null,30715,null,929,null,30708,null,1379,null,30718,null,1214,null,22066,null,1418,null,24830,null,2837,null,21314,null,1340,null,30408,null,1573,null,40508,null,2103,null,0400000US46,South Dakota,46
34738,null,406,null,30620,null,1507,null,26774,null,1958,null,39879,null,8811,null,34323,null,1464,null,35209,null,636,null,38568,null,1840,null,27566,null,1019,null,42296,null,995,null,41712,null,1011,null,45811,null,3559,null,40136,null,2177,null,37484,null,1833,null,38168,null,2121,null,36430,null,2972,null,40709,null,1627,null,51146,null,1335,null,50907,null,14499,null,29019,null,1944,null,35253,null,781,null,38049,null,1485,null,33202,null,1303,null,23416,null,1645,null,30702,null,2120,null,21947,null,830,null,29945,null,1314,null,38211,null,1189,null,0400000US47,Tennessee,47
36349,null,183,null,48368,null,2306,null,24308,null,1141,null,60950,null,930,null,30684,null,284,null,41763,null,458,null,41270,null,681,null,27874,null,678,null,43139,null,1191,null,42317,null,849,null,48442,null,3012,null,49845,null,1922,null,41148,null,444,null,42220,null,672,null,37390,null,1376,null,44310,null,1428,null,60608,null,578,null,59451,null,4729,null,26598,null,701,null,36756,null,361,null,40160,null,299,null,33862,null,684,null,21392,null,396,null,30293,null,1416,null,20201,null,515,null,26930,null,636,null,42138,null,599,null,0400000US48,Texas,48
