C15002_001E,C15002_001EA,C15002_001M,C15002_001MA,C15002_002E,C15002_002EA,C15002_002M,C15002_002MA,C15002_003E,C15002_003EA,C15002_003M,C15002_003MA,C15002_004E,C15002_004EA,C15002_004M,C15002_004MA,C15002_005E,C15002_005EA,C15002_005M,C15002_005MA,C15002_006E,C15002_006EA,C15002_006M,C15002_006MA,C15002_007E,C15002_007EA,C15002_007M,C15002_007MA,C15002_008E,C15002_008EA,C15002_008M,C15002_008MA,C15002_009E,C15002_009EA,C15002_009M,C15002_009MA,C15002_010E,C15002_010EA,C15002_010M,C15002_010MA,C15002_011E,C15002_011EA,C15002_011M,C15002_011MA,C15002_012E,C15002_012EA,C15002_012M,C15002_012MA,C15002_013E,C15002_013EA,C15002_013M,C15002_013MA,C15002_014E,C15002_014EA,C15002_014M,C15002_014MA,C15002_015E,C15002_015EA,C15002_015M,C15002_015MA,C15002_016E,C15002_016EA,C15002_016M,C15002_016MA,C15002_017E,C15002_017EA,C15002_017M,C15002_017MA,GEO_ID,NAME,state
946131,null,2328,null,468649,null,2203,null,19880,null,1848,null,36587,null,2948,null,137441,null,5568,null,115555,null,4951,null,38689,null,3133,null,78500,null,4182,null,41997,null,2926,null,477482,null,1879,null,16853,null,1959,null,36851,null,2783,null,145056,null,4578,null,124327,null,3825,null,43430,null,2553,null,80833,null,3829,null,30132,null,2470,null,0400000US16,Idaho,16
8354987,null,4339,null,4025716,null,3586,null,260786,null,6852,null,333012,null,9791,null,1171177,null,16049,null,777907,null,11698,null,265235,null,8527,null,755223,null,11263,null,462376,null,7878,null,4329271,null,2953,null,264150,null,7118,null,337442,null,10052,null,1261775,null,16317,null,888820,null,13977,null,332846,null,9808,null,786194,null,12227,null,458044,null,10179,null,0400000US17,Illinois,17
4143519,null,4194,null,1997611,null,2732,null,86124,null,3745,null,204548,null,6504,null,740907,null,11424,null,379652,null,8404,null,130491,null,5231,null,292478,null,7180,null,163411,null,5924,null,2145908,null,3119,null,87357,null,4573,null,212207,null,5298,null,801315,null,9888,null,423641,null,9846,null,162806,null,5046,null,293772,null,7778,null,164810,null,5265,null,0400000US18,Indiana,18
1974476,null,3173,null,955548,null,2878,null,40726,null,3094,null,64422,null,3216,null,351006,null,5575,null,182577,null,5447,null,82738,null,3746,null,152913,null,5164,null,81166,null,3805,null,1018928,null,2114,null,37722,null,2307,null,61954,null,3310,null,351211,null,5912,null,219904,null,5542,null,102599,null,3861,null,177768,null,4667,null,67770,null,3148,null,0400000US19,Iowa,19
1790086,null,4370,null,867047,null,3475,null,36981,null,2439,null,62500,null,3499,null,264832,null,6970,null,187993,null,5282,null,58429,null,3543,null,167033,null,5658,null,89279,null,3693,null,923039,null,2748,null,32831,null,2582,null,62193,null,3536,null,276187,null,7478,null,218215,null,5819,null,74323,null,3636,null,172907,null,4855,null,86383,null,4062,null,0400000US20,Kansas,20
2840026,null,4245,null,1353002,null,3962,null,124364,null,5088,null,161657,null,6313,null,488138,null,7674,null,240192,null,6668,null,65124,null,3954,null,166375,null,5496,null,107152,null,5565,null,1487024,null,3660,null,123433,null,5511,null,154789,null,5997,null,515847,null,9572,null,286921,null,7626,null,111423,null,4650,null,174092,null,6241,null,120519,null,4735,null,0400000US21,Kentucky,21
2742822,null,4655,null,1299322,null,3895,null,101041,null,5418,null,177046,null,7308,null,462492,null,8807,null,253296,null,7199,null,46252,null,3468,null,173365,null,6176,null,85830,null,3606,null,1443500,null,3501,null,96205,null,4339,null,176786,null,5962,null,517203,null,7233,null,276705,null,7209,null,76507,null,4516,null,204791,null,6997,null,95303,null,4115,null,0400000US22,Louisiana,22
922232,null,1813,null,439412,null,1562,null,19072,null,2175,null,32689,null,2756,null,161523,null,5048,null,75009,null,3910,null,35241,null,2743,null,74376,null,3468,null,41502,null,2703,null,482820,null,1284,null,18333,null,1660,null,27377,null,2044,null,173462,null,4784,null,85541,null,3825,null,47298,null,2811,null,87169,null,3754,null,43640,null,2405,null,0400000US23,Maine,23
3713487,null,3114,null,1747228,null,2885,null,76986,null,4668,null,153004,null,6382,null,480446,null,10665,null,306566,null,7799,null,97199,null,4652,null,346325,null,8454,null,286702,null,7079,null,1966259,null,2246,null,80910,null,3689,null,155821,null,6332,null,538605,null,9724,null,374157,null,9160,null,140862,null,6276,null,379460,null,8297,null,296444,null,6835,null,0400000US24,Maryland,24
4369419,null,3300,null,2070593,null,3019,null,97749,null,4621,null,151144,null,6844,null,586364,null,12112,null,307500,null,7588,null,127989,null,5713,null,457916,null,10780,null,341931,null,7738,null,2298826,null,1979,null,117333,null,5547,null,140979,null,6251,null,627815,null,10759,null,361774,null,7886,null,194804,null,6555,null,497896,null,10149,null,358225,null,8230,null,0400000US25,Massachusetts,25
6647129,null,4088,null,3204819,null,3403,null,114919,null,4677,null,306899,null,7066,null,1032094,null,14677,null,710436,null,11251,null,223782,null,6759,null,490550,null,9213,null,326139,null,7046,null,3442310,null,2811,null,118027,null,4763,null,294687,null,7743,null,1122265,null,11207,null,773317,null,11114,null,307251,null,8175,null,522589,null,8901,null,304174,null,7688,null,0400000US26,Michigan,26
3429364,null,3126,null,1683006,null,2840,null,63407,null,3331,null,95589,null,3871,null,488348,null,7411,null,358550,null,6875,null,154572,null,4299,null,343691,null,6584,null,178849,null,4908,null,1746358,null,2013,null,64296,null,2991,null,84035,null,3798,null,492489,null,7298,null,394135,null,6403,null,172479,null,5144,null,375987,null,6275,null,162937,null,4940,null,0400000US27,Minnesota,27
1838878,null,4675,null,858507,null,3943,null,71881,null,4755,null,126165,null,5945,null,277682,null,7276,null,175781,null,7496,null,50809,null,3834,null,100955,null,4773,null,55234,null,3150,null,980371,null,2820,null,64683,null,3744,null,132712,null,6156,null,309039,null,8097,null,198466,null,6768,null,84190,null,5061,null,128002,null,6222,null,63279,null,4181,null,0400000US28,Mississippi,28
3882538,null,4616,null,1849800,null,3960,null,91316,null,4718,null,174830,null,5970,null,635939,null,8629,null,380748,null,8345,null,106527,null,4420,null,292266,null,7451,null,168174,null,5200,null,2032738,null,3121,null,94272,null,5383,null,197033,null,6835,null,669308,null,10416,null,438531,null,9484,null,141819,null,5525,null,315198,null,7387,null,176577,null,7181,null,0400000US29,Missouri,29
641019,null,2252,null,314985,null,1575,null,11863,null,1551,null,20809,null,2105,null,106348,null,3473,null,67497,null,3318,null,21687,null,2199,null,56661,null,3071,null,30120,null,2028,null,326034,null,1550,null,8969,null,1267,null,22538,null,2231,null,101671,null,3857,null,79947,null,3684,null,26879,null,2336,null,60946,null,3764,null,25084,null,2417,null,0400000US30,Montana,30
1139229,null,2868,null,553384,null,2149,null,24232,null,2027,null,35389,null,3085,null,171985,null,4678,null,119961,null,4275,null,49093,null,3441,null,100706,null,3686,null,52018,null,2559,null,585845,null,1622,null,22628,null,2018,null,36124,null,2751,null,178475,null,4750,null,133669,null,4802,null,54057,null,2934,null,112794,null,4141,null,48098,null,3059,null,0400000US31,Nebraska,31
1686098,null,2708,null,851552,null,2343,null,57898,null,3461,null,81401,null,4692,null,263755,null,7726,null,197614,null,6713,null,60135,null,3768,null,123086,null,5990,null,67663,null,3719,null,834546,null,1731,null,54151,null,3782,null,81560,null,5178,null,258186,null,7143,null,201624,null,7046,null,62696,null,3490,null,118309,null,5538,null,58020,null,3784,null,0400000US32,Nevada,32
895981,null,1576,null,432058,null,1129,null,15561,null,2098,null,30586,null,2678,null,134183,null,4766,null,73711,null,3872,null,32283,null,2601,null,92530,null,3813,null,53204,null,3079,null,463923,null,1257,null,10750,null,1663,null,28041,null,2971,null,143333,null,5046,null,86886,null,4238,null,49328,null,3056,null,96008,null,5205,null,49577,null,3089,null,0400000US33,New Hampshire,33
5850926,null,2476,null,2793569,null,2438,null,155730,null,7191,null,214458,null,7164,null,850101,null,14895,null,437487,null,9851,null,147680,null,6074,null,598663,null,12959,null,389450,null,8822,null,3057357,null,2042,null,167127,null,7484,null,222381,null,8028,null,972702,null,12591,null,493624,null,10548,null,208420,null,6715,null,641975,null,11083,null,351128,null,7726,null,0400000US34,New Jersey,34
1267808,null,4066,null,614678,null,2822,null,52571,null,3874,null,58329,null,4219,null,179580,null,5128,null,127147,null,5250,null,43305,null,3194,null,88737,null,4545,null,65009,null,3807,null,653130,null,2918,null,53105,null,3331,null,60920,null,4070,null,184900,null,5679,null,147098,null,5532,null,46546,null,3337,null,96646,null,4436,null,63915,null,3770,null,0400000US35,New Mexico,35
12900108,null,5073,null,6105422,null,4054,null,426515,null,10328,null,553632,null,11490,null,1794547,null,18926,null,929503,null,16382,null,436326,null,10145,null,1148366,null,13734,null,816533,null,14092,null,6794686,null,3083,null,496185,null,10729,null,581021,null,10406,null,1999335,null,21666,null,986723,null,13362,null,606337,null,12378,null,1197386,null,14394,null,927699,null,12681,null,0400000US36,New York,36
5959907,null,8004,null,2829272,null,6932,null,198773,null,7173,null,329485,null,8904,null,858060,null,12503,null,524578,null,10794,null,194859,null,6930,null,474690,null,9925,null,248827,null,7535,null,3130635,null,5421,null,167010,null,6627,null,318419,null,8246,null,908813,null,13760,null,636107,null,12798,null,296715,null,7822,null,541289,null,9680,null,262282,null,8151,null,0400000US37,North Carolina,37
413331,null,1920,null,203507,null,1378,null,12647,null,1320,null,11466,null,1417,null,59450,null,2461,null,45491,null,2592,null,23746,null,1933,null,37660,null,1935,null,13047,null,1398,null,209824,null,1300,null,12069,null,1115,null,9417,null,1137,null,58521,null,2531,null,48499,null,2658,null,25834,null,1882,null,42269,null,2096,null,13215,null,1356,null,0400000US38,North Dakota,38
7627615,null,4824,null,3628906,null,4062,null,129268,null,6353,null,351344,null,8654,null,1343341,null,14617,null,673494,null,10577,null,223073,null,6958,null,565033,null,9707,null,343353,null,7499,null,3998709,null,3612,null,133652,null,5139,null,373278,null,6922,null,1462515,null,15321,null,776576,null,10276,null,325770,null,7635,null,596183,null,9993,null,330735,null,7086,null,0400000US39,Ohio,39
2340504,null,4886,null,1126880,null,3816,null,58381,null,3366,null,118525,null,5522,null,367908,null,8241,null,247990,null,6700,null,68757,null,4056,null,172776,null,5563,null,92543,null,4037,null,1213624,null,2966,null,55317,null,3946,null,122972,null,5232,null,405630,null,8094,null,274931,null,6529,null,86983,null,4511,null,182815,null,5721,null,84976,null,3916,null,0400000US40,Oklahoma,40
2547452,null,3444,null,1244861,null,3193,null,61449,null,4114,null,98119,null,5383,null,338128,null,7245,null,287417,null,6437,null,95840,null,4606,null,228290,null,6612,null,135618,null,4480,null,1302591,null,2797,null,54209,null,3571,null,91002,null,4391,null,359037,null,8803,null,336300,null,7931,null,105129,null,4702,null,229447,null,6370,null,127467,null,5070,null,0400000US41,Oregon,41
8436765,null,3851,null,4004680,null,3814,null,156244,null,6005,null,370224,null,7308,null,1514464,null,15099,null,611316,null,10720,null,269546,null,7372,null,669287,null,12926,null,413599,null,7922,null,4432085,null,2962,null,177471,null,6825,null,409327,null,8464,null,1726371,null,14597,null,672168,null,11927,null,350375,null,7331,null,675602,null,9765,null,420771,null,7442,null,0400000US42,Pennsylvania,42
710152,null,1552,null,335013,null,1222,null,26205,null,3081,null,35012,null,3226,null,91879,null,3929,null,56212,null,3627,null,24201,null,2330,null,61790,null,3857,null,39714,null,2562,null,375139,null,1239,null,28108,null,2815,null,31634,null,2850,null,113967,null,4430,null,62095,null,3751,null,29205,null,2619,null,66335,null,3673,null,43795,null,3589,null,0400000US44,Rhode Island,44
2909779,null,4368,null,1371959,null,3606,null,88083,null,5347,null,174718,null,6880,null,447358,null,10454,null,236640,null,7843,null,97089,null,5873,null,215895,null,7193,null,112176,null,4464,null,1537820,null,3349,null,85326,null,3980,null,174020,null,7058,null,506657,null,10689,null,283167,null,8389,null,134372,null,6450,null,229185,null,7399,null,125093,null,5385,null,0400000US45,South Carolina,45
512902,null,2229,null,251560,null,1688,null,13690,null,1495,null,17561,null,1802,null,86295,null,3739,null,50859,null,3102,null,20770,null,1828,null,42752,null,2547,null,19633,null,1689,null,261342,null,1858,null,14013,null,1570,null,15270,null,1933,null,86563,null,2956,null,53212,null,2543,null,26562,null,1917,null,49416,null,2760,null,16306,null,1626,null,0400000US46,South Dakota,46
4122693,null,4841,null,1966445,null,3834,null,152648,null,5878,null,234737,null,6481,null,669974,null,9417,null,375700,null,8874,null,99134,null,4744,null,278514,null,6024,null,155738,null,5026,null,2156248,null,3648,null,140859,null,5553,null,239720,null,7704,null,742329,null,12035,null,430606,null,9871,null,137699,null,5308,null,306051,null,9066,null,158984,null,5622,null,0400000US47,Tennessee,47
14836320,null,9725,null,7254603,null,7595,null,774784,null,14912,null,789309,null,17109,null,1951022,null,21556,null,1419182,null,17298,null,434114,null,10922,null,1236987,null,14859,null,649205,null,11655,null,7581717,null,6955,null,769956,null,12557,null,763266,null,15117,null,2072188,null,22830,null,1636503,null,16807,null,493071,null,12012,null,1275135,null,17330,null,571598,null,12218,null,0400000US48,Texas,48
1495759,null,2806,null,740148,null,2259,null,22518,null,3007,null,52137,null,3766,null,188954,null,6642,null,179426,null,5939,null,61517,null,3313,null,149766,null,4712,null,85830,null,3991,null,755611,null,2074,null,24722,null,2170,null,47551,null,2956,null,209978,null,5772,null,207136,null,6251,null,72420,null,3505,null,143461,null,4624,null,50343,null,3089,null,0400000US49,Utah,49
427339,null,1270,null,206494,null,1023,null,8276,null,1100,null,14942,null,1531,null,71464,null,3089,null,29322,null,2099,null,14681,null,1682,null,42131,null,2494,null,25678,null,1879,null,220845,null,993,null,6223,null,1056,null,12057,null,1378,null,67675,null,2751,null,37984,null,2140,null,20974,null,1668,null,46379,null,2579,null,29553,null,1882,null,0400000US50,Vermont,50
5104681,null,7807,null,2443602,null,5848,null,139889,null,6395,null,224085,null,6649,null,668219,null,10904,null,431686,null,11185,null,134289,null,6453,null,469150,null,10336,null,376284,null,8529,null,2661079,null,4978,null,136368,null,6245,null,221666,null,7167,null,722217,null,13195,null,514758,null,11740,null,198257,null,7457,null,542377,null,8034,null,325436,null,8294,null,0400000US51,Virginia,51
4327936,null,3777,null,2118854,null,2867,null,87450,null,4592,null,149477,null,6690,null,541771,null,9346,null,483651,null,8361,null,189409,null,6804,null,416836,null,9382,null,250260,null,8088,null,2209082,null,2738,null,83709,null,4893,null,141660,null,5283,null,565804,null,11644,null,553982,null,10345,null,221011,null,7684,null,426116,null,8315,null,216800,null,6187,null,0400000US53,Washington,53
1261455,null,3056,null,604926,null,2401,null,44940,null,2592,null,74548,null,3975,null,254950,null,5333,null,95454,null,4253,null,30725,null,2602,null,65458,null,3903,null,38851,null,2873,null,656529,null,2173,null,43501,null,2991,null,74374,null,3462,null,262839,null,5896,null,115569,null,5273,null,46160,null,3109,null,70139,null,4182,null,43947,null,2883,null,0400000US54,West Virginia,54
3727260,null,3677,null,1822720,null,2921,null,70059,null,3286,null,144834,null,4929,null,635795,null,8035,null,354187,null,6996,null,150326,null,4587,null,305098,null,6539,null,162421,null,4840,null,1904540,null,2488,null,67141,null,3439,null,127835,null,4799,null,664226,null,8847,null,388071,null,7066,null,178161,null,5288,null,324345,null,6170,null,154761,null,4747,null,0400000US55,Wisconsin,55
342256,null,2204,null,171113,null,1777,null,4884,null,1111,null,10629,null,1628,null,57232,null,3594,null,42871,null,2751,null,14759,null,1842,null,26789,null,2689,null,13949,null,1609,null,171143,null,1428,null,3659,null,853,null,11055,null,1742,null,51751,null,2857,null,45953,null,2534,null,19537,null,2244,null,26808,null,2151,null,12380,null,1653,null,0400000US56,Wyoming,56
2539282,null,1870,null,1178848,null,1165,null,273741,null,7567,null,146618,null,6605,null,330430,null,7868,null,134373,null,5512,null,85830,null,4246,null,146765,null,4647,null,61091,null,2943,null,1360434,null,1389,null,302352,null,7901,null,131431,null,5717,null,321855,null,7492,null,151182,null,5392,null,122207,null,5474,null,251413,null,7216,null,79994,null,4009,null,0400000US72,Puerto Rico,72
