C19001_001E,C19001_001EA,C19001_001M,C19001_001MA,C19001_002E,C19001_002EA,C19001_002M,C19001_002MA,C19001_003E,C19001_003EA,C19001_003M,C19001_003MA,C19001_004E,C19001_004EA,C19001_004M,C19001_004MA,C19001_005E,C19001_005EA,C19001_005M,C19001_005MA,C19001_006E,C19001_006EA,C19001_006M,C19001_006MA,C19001_007E,C19001_007EA,C19001_007M,C19001_007MA,C19001_008E,C19001_008EA,C19001_008M,C19001_008MA,C19001_009E,C19001_009EA,C19001_009M,C19001_009MA,C19001_010E,C19001_010EA,C19001_010M,C19001_010MA,C19001_011E,C19001_011EA,C19001_011M,C19001_011MA,GEO_ID,NAME,state
1214353,null,5829,null,79944,null,3887,null,72984,null,3703,null,148957,null,5902,null,145789,null,5240,null,188648,null,5864,null,260973,null,6175,null,152488,null,5217,null,111061,null,4178,null,27702,null,1984,null,25807,null,1748,null,0400000US19,Iowa,19
1088835,null,6197,null,72020,null,3597,null,57075,null,3499,null,133741,null,4771,null,130138,null,5805,null,176347,null,5763,null,213431,null,6496,null,131354,null,5167,null,110013,null,4429,null,34132,null,2292,null,30584,null,2373,null,0400000US20,Kansas,20
1655767,null,11246,null,182387,null,6545,null,121218,null,5656,null,224583,null,7021,null,199536,null,6421,null,254753,null,6563,null,291802,null,8207,null,179876,null,5362,null,135450,null,5160,null,34606,null,1905,null,31556,null,2511,null,0400000US21,Kentucky,21
1597111,null,7810,null,176295,null,5902,null,126804,null,5007,null,210778,null,7369,null,185449,null,5414,null,232900,null,6638,null,266542,null,8611,null,169112,null,5139,null,149409,null,5720,null,42833,null,2873,null,36989,null,2388,null,0400000US22,Louisiana,22
543952,null,5337,null,41183,null,2500,null,33807,null,2392,null,69004,null,3302,null,63597,null,3230,null,85811,null,3268,null,112933,null,3440,null,63225,null,2730,null,49522,null,3363,null,12382,null,1478,null,12488,null,1419,null,0400000US23,Maine,23
2082458,null,8390,null,102858,null,4706,null,76044,null,4745,null,154752,null,6458,null,165124,null,7123,null,249901,null,7312,null,388381,null,9139,null,296789,null,7574,null,354693,null,8805,null,151222,null,4827,null,142694,null,4752,null,0400000US24,Maryland,24
2449133,null,9336,null,169666,null,6289,null,122419,null,5840,null,210388,null,6033,null,203304,null,7327,null,286470,null,8493,null,427919,null,10445,null,338164,null,9001,null,389072,null,7353,null,149383,null,5785,null,152348,null,4840,null,0400000US25,Massachusetts,25
3849007,null,11121,null,306807,null,7642,null,221781,null,6468,null,442782,null,8477,null,442961,null,10691,null,576609,null,10939,null,741427,null,11590,null,459538,null,10073,null,428256,null,6864,null,124561,null,4593,null,104285,null,4181,null,0400000US26,Michigan,26
2062681,null,7707,null,119393,null,5728,null,96633,null,3367,null,193168,null,6445,null,203107,null,5634,null,305365,null,7616,null,427123,null,8472,null,289076,null,6357,null,266522,null,5611,null,84572,null,2912,null,77722,null,3300,null,0400000US27,Minnesota,27
1080039,null,7657,null,133355,null,6010,null,94169,null,5154,null,158516,null,6946,null,136679,null,6149,null,160550,null,6641,null,180124,null,6821,null,97282,null,4958,null,76058,null,3938,null,22771,null,2407,null,20535,null,1951,null,0400000US28,Mississippi,28
2309626,null,10183,null,189388,null,6809,null,149846,null,5752,null,283998,null,7290,null,274186,null,7493,null,363452,null,8949,null,455997,null,9363,null,264075,null,7261,null,211030,null,6864,null,63994,null,3940,null,53660,null,2850,null,0400000US29,Missouri,29
371954,null,3292,null,31329,null,2894,null,23853,null,2280,null,50223,null,3169,null,43310,null,2827,null,63149,null,3252,null,73486,null,3471,null,41897,null,3032,null,29042,null,2004,null,8470,null,1301,null,7195,null,1219,null,0400000US30,Montana,30
699728,null,4292,null,46474,null,2828,null,42124,null,2499,null,83274,null,3640,null,84561,null,3867,null,113954,null,4086,null,144488,null,4500,null,86705,null,3118,null,65077,null,3335,null,17535,null,1548,null,15536,null,1454,null,0400000US31,Nebraska,31
954067,null,7113,null,47425,null,3810,null,36641,null,3151,null,93358,null,4213,null,95995,null,4601,null,151959,null,6185,null,205022,null,6856,null,129702,null,5411,null,120255,null,4850,null,38090,null,2797,null,35620,null,3003,null,0400000US32,Nevada,32
501505,null,3979,null,21537,null,2356,null,19514,null,2054,null,41413,null,3209,null,45973,null,3483,null,67395,null,3320,null,102524,null,4152,null,75370,null,3110,null,79473,null,3830,null,27407,null,2403,null,20899,null,1999,null,0400000US33,New Hampshire,33
3149910,null,8764,null,172433,null,6973,null,127910,null,5448,null,251761,null,6370,null,254014,null,7283,null,365575,null,8762,null,555385,null,9785,null,431344,null,9584,null,528444,null,11177,null,227766,null,6345,null,235278,null,5775,null,0400000US34,New Jersey,34
734847,null,5299,null,70471,null,3987,null,52914,null,4229,null,96850,null,4247,null,92269,null,4576,null,115091,null,5858,null,129709,null,5039,null,76869,null,3804,null,65557,null,3574,null,19544,null,2021,null,15573,null,1859,null,0400000US35,New Mexico,35
7099940,null,13021,null,584805,null,11895,null,397138,null,10063,null,732718,null,14173,null,669858,null,12235,null,933524,null,16664,null,1270315,null,17971,null,844181,null,11984,null,910077,null,14474,null,358310,null,8754,null,399014,null,8574,null,0400000US36,New York,36
3540875,null,15585,null,306954,null,9915,null,238394,null,8653,null,436605,null,9638,null,419604,null,9869,null,541538,null,11529,null,669559,null,12120,null,389303,null,9571,null,330207,null,9052,null,105379,null,4340,null,103332,null,4674,null,0400000US37,North Carolina,37
271724,null,2896,null,23153,null,2310,null,16810,null,1897,null,39042,null,2298,null,30672,null,2186,null,41916,null,2570,null,55621,null,3057,null,30964,null,1953,null,22942,null,1827,null,5431,null,914,null,5173,null,891,null,0400000US38,North Dakota,38
4505995,null,13404,null,372482,null,8876,null,277936,null,7681,null,520632,null,10118,null,522769,null,10014,null,696419,null,11286,null,892851,null,12429,null,531473,null,10875,null,449115,null,9503,null,133514,null,5321,null,108804,null,4704,null,0400000US39,Ohio,39
1399932,null,7049,null,129554,null,5339,null,97767,null,4180,null,190680,null,5904,null,173739,null,5643,null,223892,null,6033,null,256258,null,6410,null,147980,null,5021,null,120452,null,4934,null,30177,null,2360,null,29433,null,2234,null,0400000US40,Oklahoma,40
1471965,null,7619,null,104096,null,4825,null,80295,null,4732,null,173663,null,6528,null,167399,null,6362,null,227546,null,6493,null,296598,null,8589,null,183100,null,6492,null,154053,null,5795,null,44328,null,2662,null,40887,null,2423,null,0400000US41,Oregon,41
4873482,null,11972,null,360646,null,8936,null,297189,null,7605,null,574772,null,9067,null,544909,null,8756,null,717328,null,11138,null,948441,null,13828,null,582600,null,9373,null,532870,null,8143,null,156449,null,6026,null,158278,null,4995,null,0400000US42,Pennsylvania,42
402538,null,3497,null,31901,null,2963,null,25321,null,2142,null,40338,null,2700,null,40312,null,3337,null,50734,null,3490,null,70290,null,3491,null,55780,null,3292,null,52756,null,3248,null,20069,null,2110,null,15037,null,1786,null,0400000US44,Rhode Island,44
1702564,null,9835,null,162455,null,5826,null,108105,null,5118,null,214157,null,8428,null,207329,null,7626,null,263675,null,7942,null,315793,null,8517,null,195728,null,7038,null,149694,null,4805,null,45516,null,3238,null,40112,null,3022,null,0400000US45,South Carolina,45
312912,null,3484,null,23594,null,2067,null,18741,null,1897,null,41283,null,2525,null,41943,null,2854,null,54207,null,2756,null,63107,null,2720,null,34408,null,2330,null,24145,null,1980,null,5825,null,1087,null,5659,null,835,null,0400000US46,South Dakota,46
2407765,null,10842,null,229255,null,6786,null,166285,null,5604,null,307565,null,9061,null,298862,null,7900,null,381931,null,10386,null,456890,null,8983,null,242583,null,7038,null,201444,null,5389,null,61892,null,3947,null,61058,null,3170,null,0400000US47,Tennessee,47
8244022,null,19609,null,650359,null,11592,null,485014,null,10808,null,983058,null,16049,null,953986,null,15644,null,1223643,null,17158,null,1484877,null,18764,null,934730,null,12395,null,907513,null,13448,null,307161,null,8719,null,313681,null,7146,null,0400000US48,Texas,48
835320,null,5515,null,37808,null,2494,null,34022,null,2973,null,75045,null,3985,null,89363,null,4348,null,133180,null,4800,null,190033,null,5650,null,118218,null,4854,null,106020,null,3744,null,27574,null,2513,null,24057,null,2064,null,0400000US49,Utah,49
252580,null,2222,null,14361,null,1497,null,13851,null,1447,null,29640,null,1966,null,27088,null,1995,null,41580,null,2518,null,51402,null,2574,null,32403,null,2208,null,27757,null,1903,null,7404,null,1229,null,7094,null,912,null,0400000US50,Vermont,50
2932234,null,11822,null,177833,null,6519,null,133478,null,5065,null,251586,null,6536,null,274514,null,8027,null,397642,null,9629,null,555064,null,11280,null,384616,null,10492,null,418941,null,8772,null,172562,null,7181,null,165998,null,5010,null,0400000US51,Virginia,51
2501509,null,8669,null,157460,null,5794,null,114576,null,5314,null,234565,null,6586,null,251363,null,7443,null,356982,null,9354,null,503979,null,11248,null,335876,null,8063,null,340792,null,8688,null,106280,null,4966,null,99636,null,4186,null,0400000US53,Washington,53
733849,null,6909,null,80625,null,4283,null,66574,null,4030,null,111227,null,4326,null,91708,null,4410,null,111690,null,4496,null,129516,null,5083,null,72585,null,3877,null,47831,null,3097,null,11946,null,1608,null,10147,null,1489,null,0400000US54,West Virginia,54
2241597,null,8249,null,135006,null,5061,null,126424,null,4761,null,244715,null,6728,null,255734,null,6948,null,343792,null,7843,null,476865,null,7378,null,299556,null,7536,null,240724,null,5753,null,62863,null,3270,null,55918,null,2712,null,0400000US55,Wisconsin,55
206136,null,3069,null,10546,null,1533,null,10563,null,1835,null,23673,null,2345,null,22467,null,2389,null,31882,null,2849,null,41146,null,2785,null,28751,null,2274,null,24563,null,1957,null,7236,null,1102,null,5309,null,962,null,0400000US56,Wyoming,56
1204285,null,7019,null,386634,null,7310,null,149757,null,6084,null,205196,null,5063,null,145467,null,4940,null,136163,null,5471,null,101938,null,4731,null,40003,null,3139,null,24449,null,2487,null,7146,null,1194,null,7532,null,1222,null,0400000US72,Puerto Rico,72
