C08528_001E,C08528_001EA,C08528_001M,C08528_001MA,C08528_002E,C08528_002EA,C08528_002M,C08528_002MA,C08528_003E,C08528_003EA,C08528_003M,C08528_003MA,C08528_004E,C08528_004EA,C08528_004M,C08528_004MA,C08528_005E,C08528_005EA,C08528_005M,C08528_005MA,C08528_006E,C08528_006EA,C08528_006M,C08528_006MA,C08528_007E,C08528_007EA,C08528_007M,C08528_007MA,C08528_008E,C08528_008EA,C08528_008M,C08528_008MA,C08528_009E,C08528_009EA,C08528_009M,C08528_009MA,C08528_010E,C08528_010EA,C08528_010M,C08528_010MA,C08528_011E,C08528_011EA,C08528_011M,C08528_011MA,C08528_012E,C08528_012EA,C08528_012M,C08528_012MA,C08528_013E,C08528_013EA,C08528_013M,C08528_013MA,C08528_014E,C08528_014EA,C08528_014M,C08528_014MA,C08528_015E,C08528_015EA,C08528_015M,C08528_015MA,C08528_016E,C08528_016EA,C08528_016M,C08528_016MA,C08528_017E,C08528_017EA,C08528_017M,C08528_017MA,C08528_018E,C08528_018EA,C08528_018M,C08528_018MA,C08528_019E,C08528_019EA,C08528_019M,C08528_019MA,C08528_020E,C08528_020EA,C08528_020M,C08528_020MA,C08528_021E,C08528_021EA,C08528_021M,C08528_021MA,C08528_022E,C08528_022EA,C08528_022M,C08528_022MA,C08528_023E,C08528_023EA,C08528_023M,C08528_023MA,C08528_024E,C08528_024EA,C08528_024M,C08528_024MA,C08528_025E,C08528_025EA,C08528_025M,C08528_025MA,C08528_026E,C08528_026EA,C08528_026M,C08528_026MA,C08528_027E,C08528_027EA,C08528_027M,C08528_027MA,C08528_028E,C08528_028EA,C08528_028M,C08528_028MA,C08528_029E,C08528_029EA,C08528_029M,C08528_029MA,C08528_030E,C08528_030EA,C08528_030M,C08528_030MA,GEO_ID,NAME,state
4333325,null,21575,null,3374349,null,22956,null,698525,null,13077,null,250811,null,10159,null,9640,null,2194,null,3416499,null,20715,null,2683752,null,23122,null,580368,null,12026,null,147994,null,7345,null,4385,null,1197,null,477073,null,14542,null,376630,null,13641,null,65182,null,4529,null,33238,null,3469,null,2023,null,1299,null,96130,null,7419,null,74485,null,6552,null,19219,null,2560,null,2242,null,1565,null,184,null,283,null,155067,null,9142,null,124083,null,8859,null,19549,null,2301,null,10303,null,1684,null,1132,null,673,null,188556,null,8282,null,115399,null,6412,null,14207,null,1704,null,57034,null,5318,null,1916,null,706,null,0400000US13,Georgia,13
628564,null,6795,null,425719,null,8692,null,157288,null,4936,null,44559,null,3755,null,998,null,634,null,426520,null,7854,null,287755,null,7862,null,113986,null,4915,null,24519,null,2774,null,260,null,186,null,95832,null,5110,null,68894,null,4598,null,21960,null,2791,null,4978,null,1435,null,0,null,267,null,35326,null,2785,null,29752,null,2570,null,5246,null,1128,null,267,null,203,null,61,null,101,null,44370,null,4220,null,27910,null,3497,null,13341,null,1924,null,2979,null,889,null,140,null,170,null,26516,null,2681,null,11408,null,1716,null,2755,null,930,null,11816,null,2071,null,537,null,553,null,0400000US15,Hawaii,15
682844,null,7481,null,517669,null,7152,null,104851,null,4396,null,57326,null,3436,null,2998,null,836,null,521695,null,8565,null,406632,null,7741,null,82324,null,3841,null,31720,null,2999,null,1019,null,417,null,79154,null,4463,null,60717,null,4171,null,11656,null,1694,null,6233,null,1371,null,548,null,377,null,5076,null,1006,null,2963,null,843,null,2067,null,535,null,46,null,77,null,0,null,267,null,39922,null,3410,null,29324,null,3027,null,6952,null,1354,null,3425,null,962,null,221,null,190,null,36997,null,3222,null,18033,null,2205,null,1852,null,571,null,15902,null,1798,null,1210,null,534,null,0400000US16,Idaho,16
5997956,null,22464,null,4919393,null,24762,null,760241,null,12913,null,306681,null,9220,null,11641,null,1771,null,4413291,null,26930,null,3642320,null,24790,null,594730,null,11102,null,171261,null,6544,null,4980,null,877,null,558475,null,14809,null,471858,null,13627,null,60460,null,3896,null,24704,null,2467,null,1453,null,585,null,531017,null,11771,null,462747,null,11335,null,56056,null,3433,null,11928,null,1994,null,286,null,218,null,275687,null,8622,null,219557,null,7846,null,38416,null,3201,null,16326,null,2104,null,1388,null,659,null,219486,null,7761,null,122911,null,5373,null,10579,null,1512,null,82462,null,4709,null,3534,null,1177,null,0400000US17,Illinois,17
2900016,null,16823,null,2421312,null,16910,null,325192,null,8698,null,148178,null,6142,null,5334,null,1022,null,2413724,null,16018,null,2046006,null,16010,null,277960,null,7603,null,87247,null,4748,null,2511,null,663,null,274319,null,8582,null,233398,null,8069,null,27120,null,2288,null,13248,null,1738,null,553,null,314,null,20627,null,2403,null,15645,null,2097,null,4189,null,1124,null,793,null,411,null,0,null,267,null,96790,null,5456,null,76078,null,4485,null,12211,null,1866,null,8261,null,1325,null,240,null,222,null,94556,null,4721,null,50185,null,3350,null,3712,null,853,null,38629,null,3294,null,2030,null,633,null,0400000US18,Indiana,18
1501636,null,10108,null,1189074,null,9399,null,193079,null,6176,null,115061,null,3497,null,4422,null,915,null,1181222,null,11059,null,966147,null,9317,null,153706,null,5214,null,59586,null,2608,null,1783,null,609,null,150834,null,6471,null,123064,null,5591,null,18945,null,1901,null,8359,null,1549,null,466,null,332,null,17111,null,2205,null,11882,null,1810,null,5161,null,1245,null,68,null,102,null,0,null,267,null,78667,null,3802,null,56821,null,3152,null,13177,null,1550,null,8122,null,1174,null,547,null,260,null,73802,null,3925,null,31160,null,2270,null,2090,null,597,null,38926,null,2500,null,1626,null,581,null,0400000US19,Iowa,19
1387425,null,11649,null,1055932,null,11624,null,230999,null,7026,null,96811,null,4237,null,3683,null,794,null,1130916,null,11761,null,887327,null,11095,null,187994,null,6344,null,53944,null,3066,null,1651,null,563,null,133351,null,6256,null,100542,null,5552,null,23185,null,2383,null,9254,null,1255,null,370,null,235,null,7161,null,1481,null,5121,null,1195,null,1842,null,727,null,198,null,204,null,0,null,267,null,55929,null,4148,null,34776,null,3100,null,14689,null,2231,null,6116,null,1117,null,348,null,338,null,60068,null,3272,null,28166,null,2281,null,3289,null,791,null,27299,null,2449,null,1314,null,431,null,0400000US20,Kansas,20
1880402,null,16550,null,1450286,null,18033,null,306724,null,9330,null,118863,null,5854,null,4529,null,841,null,1532402,null,15680,null,1204471,null,17366,null,255627,null,7738,null,70025,null,3909,null,2279,null,669,null,202924,null,7315,null,155170,null,6446,null,32975,null,3261,null,14198,null,2213,null,581,null,346,null,20770,null,2580,null,16076,null,2124,null,4302,null,1210,null,392,null,278,null,0,null,267,null,64192,null,4816,null,45633,null,4141,null,10593,null,1360,null,7603,null,1540,null,363,null,277,null,60114,null,4091,null,28936,null,2869,null,3227,null,697,null,26645,null,2591,null,1306,null,536,null,0400000US21,Kentucky,21
1860956,null,16291,null,1429593,null,16309,null,303635,null,8016,null,123361,null,6193,null,4367,null,1022,null,1504472,null,16193,null,1170347,null,15155,null,257474,null,7251,null,74191,null,4601,null,2460,null,800,null,210924,null,7913,null,161885,null,7009,null,31324,null,2775,null,16804,null,2411,null,911,null,403,null,20935,null,2573,null,16467,null,2267,null,3818,null,875,null,650,null,477,null,0,null,267,null,73787,null,4856,null,56069,null,4254,null,8314,null,1436,null,9328,null,1874,null,76,null,93,null,50838,null,4330,null,24825,null,2702,null,2705,null,922,null,22388,null,2676,null,920,null,517,null,0400000US22,Louisiana,22
632517,null,6177,null,477178,null,7168,null,93042,null,4946,null,60967,null,3335,null,1330,null,539,null,502128,null,6289,null,389212,null,6064,null,77883,null,4463,null,34493,null,2830,null,540,null,273,null,60813,null,4185,null,46381,null,3727,null,8261,null,1480,null,5841,null,1058,null,330,null,311,null,4000,null,1205,null,3425,null,1138,null,550,null,281,null,25,null,29,null,0,null,267,null,34400,null,3111,null,24824,null,2720,null,4413,null,885,null,4907,null,915,null,256,null,283,null,31176,null,2397,null,13336,null,1625,null,1935,null,650,null,15701,null,1594,null,204,null,155,null,0400000US23,Maine,23
2533049,null,18945,null,1869329,null,20266,null,518516,null,11201,null,141595,null,5433,null,3609,null,1032,null,1941195,null,22040,null,1440332,null,20236,null,422656,null,10078,null,76956,null,4209,null,1251,null,540,null,263185,null,10066,null,198844,null,8918,null,49568,null,4264,null,13741,null,1956,null,1032,null,621,null,131304,null,7534,null,100502,null,6961,null,27570,null,2686,null,3232,null,1000,null,0,null,267,null,97127,null,6401,null,74906,null,5827,null,14949,null,1981,null,6825,null,1386,null,447,null,369,null,100238,null,4509,null,54745,null,3659,null,3773,null,919,null,40841,null,2949,null,879,null,351,null,0400000US24,Maryland,24
3248181,null,20259,null,2630912,null,20888,null,405536,null,10418,null,206133,null,7579,null,5600,null,1326,null,2379417,null,21329,null,1929495,null,21140,null,326675,null,9214,null,120302,null,5516,null,2945,null,872,null,263928,null,11724,null,220314,null,10010,null,25084,null,2654,null,17809,null,2536,null,721,null,473,null,292831,null,11034,null,259304,null,10546,null,28658,null,2907,null,4869,null,1215,null,0,null,267,null,184849,null,8546,null,154589,null,8043,null,19782,null,2184,null,9975,null,1771,null,503,null,383,null,127156,null,6301,null,67210,null,4695,null,5337,null,1559,null,53178,null,3590,null,1431,null,627,null,0400000US25,Massachusetts,25
4353614,null,19490,null,3594977,null,19735,null,511338,null,9133,null,237733,null,7688,null,9566,null,1446,null,3616966,null,19895,null,3040921,null,19449,null,432790,null,8534,null,138353,null,5916,null,4902,null,1105,null,384632,null,10621,null,316746,null,10411,null,41441,null,2761,null,25109,null,2221,null,1336,null,570,null,53364,null,4186,null,43757,null,4016,null,8683,null,1560,null,781,null,420,null,143,null,236,null,149932,null,5414,null,115012,null,5122,null,20428,null,2100,null,13896,null,1444,null,596,null,263,null,148720,null,5119,null,78541,null,4332,null,7996,null,1254,null,59594,null,2694,null,2589,null,524,null,0400000US26,Michigan,26
2699357,null,11495,null,2196789,null,14326,null,318694,null,7333,null,178537,null,5254,null,5337,null,724,null,2099771,null,11394,null,1755219,null,12557,null,253444,null,6841,null,88590,null,3940,null,2518,null,475,null,254716,null,7965,null,207461,null,7336,null,31669,null,2472,null,15172,null,1665,null,414,null,255,null,84080,null,4881,null,70793,null,4609,null,12470,null,1329,null,817,null,460,null,0,null,267,null,123110,null,5604,null,93720,null,5296,null,15780,null,1655,null,13197,null,1394,null,413,null,201,null,137680,null,5220,null,69596,null,3988,null,5331,null,988,null,60761,null,3176,null,1992,null,478,null,0400000US27,Minnesota,27
1137160,null,13327,null,831768,null,13547,null,223733,null,7840,null,78895,null,3976,null,2764,null,1048,null,937740,null,13896,null,694792,null,14446,null,186882,null,6832,null,54230,null,3465,null,1836,null,922,null,128386,null,6542,null,96539,null,5854,null,23559,null,2647,null,8082,null,1531,null,206,null,180,null,4135,null,1177,null,1894,null,845,null,2173,null,831,null,68,null,82,null,0,null,267,null,38238,null,3360,null,24936,null,3269,null,9058,null,1139,null,4113,null,952,null,131,null,147,null,28661,null,2447,null,13607,null,1831,null,2061,null,690,null,12402,null,1778,null,591,null,521,null,0400000US28,Mississippi,28
2801049,null,17914,null,2224887,null,18860,null,379445,null,9460,null,190972,null,6491,null,5745,null,1151,null,2263740,null,16975,null,1843544,null,18321,null,308596,null,8003,null,108802,null,5040,null,2798,null,785,null,288572,null,8390,null,228037,null,8044,null,38723,null,3109,null,21007,null,2700,null,805,null,372,null,46241,null,3939,null,37581,null,3676,null,8122,null,1329,null,538,null,383,null,0,null,267,null,90573,null,5830,null,66918,null,4926,null,13744,null,1888,null,9349,null,1459,null,562,null,258,null,111923,null,4631,null,48807,null,3424,null,10260,null,1601,null,51276,null,2939,null,1580,null,515,null,0400000US29,Missouri,29
460787,null,6510,null,327113,null,7057,null,83205,null,4324,null,48406,null,2988,null,2063,null,563,null,339906,null,6372,null,253379,null,6037,null,61296,null,3356,null,24431,null,2012,null,800,null,340,null,48510,null,3479,null,34709,null,3419,null,9032,null,1713,null,4587,null,922,null,182,null,246,null,5862,null,1405,null,3898,null,1095,null,1732,null,897,null,232,null,277,null,0,null,267,null,33200,null,2969,null,20836,null,2243,null,8176,null,1403,null,3778,null,919,null,410,null,299,null,33309,null,2673,null,14291,null,1791,null,2969,null,727,null,15378,null,1789,null,671,null,281,null,0400000US30,Montana,30
924995,null,7494,null,710428,null,7104,null,135133,null,4950,null,76144,null,3351,null,3290,null,731,null,738747,null,8300,null,588440,null,8009,null,111654,null,4526,null,37394,null,2067,null,1259,null,453,null,86850,null,4549,null,67957,null,3969,null,12114,null,1501,null,6332,null,1262,null,447,null,288,null,6303,null,1400,null,4832,null,1200,null,1386,null,545,null,85,null,108,null,0,null,267,null,41841,null,2909,null,28210,null,2517,null,8167,null,1255,null,5224,null,832,null,240,null,155,null,51254,null,3408,null,20989,null,2410,null,1812,null,477,null,27109,null,2329,null,1344,null,499,null,0400000US31,Nebraska,31
1239805,null,9794,null,1027880,null,10437,null,150078,null,6148,null,59722,null,4031,null,2125,null,789,null,965221,null,12302,null,797848,null,11848,null,130002,null,5751,null,36228,null,3378,null,1143,null,576,null,143201,null,6924,null,124660,null,7091,null,12674,null,1826,null,5562,null,1310,null,305,null,319,null,41611,null,3525,null,39808,null,3496,null,1148,null,485,null,655,null,445,null,0,null,267,null,52571,null,3860,null,43805,null,3780,null,5028,null,995,null,3454,null,927,null,284,null,292,null,37201,null,3562,null,21759,null,2485,null,1226,null,798,null,13823,null,2226,null,393,null,339,null,0400000US32,Nevada,32
634899,null,8958,null,498012,null,8246,null,79650,null,4286,null,56162,null,3879,null,1075,null,426,null,512269,null,8172,null,410566,null,7641,null,68974,null,3912,null,32331,null,2916,null,398,null,258,null,56561,null,4915,null,45113,null,4449,null,6558,null,1150,null,4699,null,1102,null,191,null,193,null,2673,null,789,null,2048,null,599,null,297,null,221,null,328,null,404,null,0,null,267,null,29297,null,2438,null,22022,null,2117,null,2983,null,777,null,4221,null,1505,null,71,null,94,null,34099,null,2689,null,18263,null,1736,null,838,null,370,null,14583,null,1914,null,415,null,306,null,0400000US33,New Hampshire,33
3884858,null,25676,null,3106809,null,23752,null,569463,null,11355,null,200541,null,6869,null,8045,null,1584,null,2947462,null,22013,null,2345573,null,21553,null,478460,null,10446,null,120137,null,5526,null,3292,null,999,null,371510,null,11843,null,307232,null,10399,null,43529,null,3917,null,19582,null,2667,null,1167,null,594,null,214564,null,9515,null,187277,null,9035,null,21629,null,2530,null,5367,null,1268,null,291,null,330,null,213634,null,8087,null,176954,null,7241,null,22808,null,2607,null,12470,null,2261,null,1402,null,1114,null,137688,null,6210,null,89773,null,5505,null,3037,null,1068,null,42985,null,3188,null,1893,null,807,null,0400000US34,New Jersey,34
864109,null,11632,null,597553,null,9911,null,194395,null,7674,null,70095,null,4985,null,2066,null,753,null,666547,null,10959,null,471882,null,8663,null,158589,null,6542,null,34931,null,2967,null,1145,null,500,null,108383,null,7114,null,78944,null,6431,null,20194,null,2496,null,9083,null,1613,null,162,null,175,null,8710,null,1578,null,6136,null,1377,null,2269,null,691,null,305,null,462,null,0,null,267,null,35488,null,3060,null,20982,null,2700,null,10621,null,1794,null,3713,null,1011,null,172,null,204,null,44981,null,3795,null,19609,null,2529,null,2722,null,1066,null,22063,null,2790,null,587,null,377,null,0400000US35,New Mexico,35
9125307,null,32776,null,7040305,null,30695,null,1490091,null,19710,null,578747,null,12469,null,16164,null,2031,null,4819044,null,32240,null,3614577,null,28445,null,968188,null,14918,null,231213,null,7941,null,5066,null,981,null,669843,null,16238,null,521478,null,13513,null,110438,null,5752,null,35326,null,3677,null,2601,null,1116,null,2566071,null,23960,null,2146898,null,22626,null,316479,null,10912,null,100503,null,5843,null,2191,null,893,null,734886,null,13471,null,584824,null,12029,null,79599,null,4481,null,67866,null,4689,null,2597,null,854,null,335463,null,10536,null,172528,null,6589,null,15387,null,1980,null,143839,null,7309,null,3709,null,914,null,0400000US36,New York,36
4158877,null,23404,null,3225029,null,23584,null,663108,null,14044,null,262125,null,8983,null,8615,null,1507,null,3330962,null,25935,null,2617663,null,24508,null,549186,null,13553,null,160503,null,6209,null,3610,null,941,null,490002,null,13522,null,391299,null,12071,null,63237,null,4356,null,33597,null,3492,null,1869,null,777,null,39822,null,3568,null,31307,null,3301,null,8277,null,1659,null,238,null,169,null,0,null,267,null,133714,null,6898,null,97659,null,6009,null,23191,null,2297,null,12477,null,2112,null,387,null,273,null,164377,null,6445,null,87101,null,5241,null,19217,null,1253,null,55310,null,4522,null,2749,null,824,null,0400000US37,North Carolina,37
354240,null,4443,null,257193,null,4855,null,64380,null,3788,null,31413,null,2210,null,1254,null,375,null,280246,null,5466,null,213530,null,5263,null,51236,null,3335,null,14988,null,1673,null,492,null,222,null,32794,null,2494,null,24347,null,2080,null,6448,null,1082,null,1934,null,589,null,65,null,74,null,2052,null,793,null,1681,null,761,null,339,null,226,null,32,null,37,null,0,null,267,null,19987,null,2251,null,11754,null,1816,null,5708,null,1105,null,2512,null,531,null,13,null,22,null,19161,null,1831,null,5881,null,1008,null,649,null,286,null,11947,null,1231,null,684,null,288,null,0400000US38,North Dakota,38
5303682,null,23438,null,4331487,null,28254,null,666168,null,11006,null,293740,null,8668,null,12287,null,1857,null,4404390,null,23637,null,3651806,null,26888,null,573937,null,10864,null,172467,null,6801,null,6180,null,1071,null,431429,null,12193,null,355147,null,11712,null,47262,null,2910,null,27490,null,2945,null,1530,null,880,null,103774,null,5550,null,86172,null,5646,null,16061,null,1853,null,1470,null,651,null,71,null,113,null,177764,null,6944,null,139513,null,6270,null,21484,null,2140,null,15683,null,2010,null,1084,null,494,null,186325,null,6011,null,98849,null,4707,null,7424,null,1495,null,76630,null,4525,null,3422,null,1013,null,0400000US39,Ohio,39
1619414,null,12405,null,1203171,null,12378,null,287421,null,8241,null,123651,null,5733,null,5171,null,1164,null,1302847,null,12023,null,983576,null,12285,null,241657,null,7564,null,74716,null,4043,null,2898,null,906,null,192721,null,6971,null,146127,null,5561,null,31006,null,2772,null,14982,null,1832,null,606,null,344,null,7571,null,1660,null,5373,null,1200,null,1860,null,1150,null,338,null,348,null,0,null,267,null,52308,null,3561,null,38614,null,3020,null,7423,null,1281,null,6081,null,1040,null,190,null,131,null,63967,null,4025,null,29481,null,2566,null,5475,null,767,null,27534,null,2530,null,1477,null,584,null,0400000US40,Oklahoma,40
1805164,null,15223,null,1404058,null,15170,null,240918,null,8431,null,154492,null,6251,null,5696,null,1377,null,1325229,null,16234,null,1057964,null,15424,null,181216,null,7190,null,83769,null,4438,null,2280,null,662,null,205360,null,8877,null,162104,null,8645,null,26408,null,2949,null,15889,null,2342,null,959,null,715,null,68459,null,4579,null,54399,null,3913,null,12683,null,1615,null,1362,null,612,null,15,null,27,null,111190,null,5893,null,84659,null,5111,null,16541,null,2137,null,9239,null,1680,null,751,null,438,null,94926,null,4929,null,44932,null,3820,null,4070,null,1034,null,44233,null,3322,null,1691,null,668,null,0400000US41,Oregon,41
5656203,null,24206,null,4660843,null,26692,null,651389,null,12138,null,330510,null,8887,null,13461,null,1983,null,4328695,null,25565,null,3618337,null,26569,null,519581,null,10383,null,185598,null,6586,null,5179,null,1084,null,523811,null,11301,null,432233,null,10698,null,56972,null,3329,null,32931,null,3023,null,1675,null,670,null,301024,null,8516,null,254991,null,7929,null,40952,null,3145,null,4988,null,1169,null,93,null,162,null,295918,null,9058,null,242618,null,8501,null,27514,null,2399,null,23810,null,2024,null,1976,null,671,null,206755,null,5905,null,112664,null,4273,null,6370,null,1149,null,83183,null,3948,null,4538,null,1129,null,0400000US42,Pennsylvania,42
