B05009_001E,B05009_001EA,B05009_001M,B05009_001MA,B05009_002E,B05009_002EA,B05009_002M,B05009_002MA,B05009_003E,B05009_003EA,B05009_003M,B05009_003MA,B05009_004E,B05009_004EA,B05009_004M,B05009_004MA,B05009_005E,B05009_005EA,B05009_005M,B05009_005MA,B05009_006E,B05009_006EA,B05009_006M,B05009_006MA,B05009_007E,B05009_007EA,B05009_007M,B05009_007MA,B05009_008E,B05009_008EA,B05009_008M,B05009_008MA,B05009_009E,B05009_009EA,B05009_009M,B05009_009MA,B05009_010E,B05009_010EA,B05009_010M,B05009_010MA,B05009_011E,B05009_011EA,B05009_011M,B05009_011MA,B05009_012E,B05009_012EA,B05009_012M,B05009_012MA,B05009_013E,B05009_013EA,B05009_013M,B05009_013MA,B05009_014E,B05009_014EA,B05009_014M,B05009_014MA,B05009_015E,B05009_015EA,B05009_015M,B05009_015MA,B05009_016E,B05009_016EA,B05009_016M,B05009_016MA,B05009_017E,B05009_017EA,B05009_017M,B05009_017MA,B05009_018E,B05009_018EA,B05009_018M,B05009_018MA,B05009_019E,B05009_019EA,B05009_019M,B05009_019MA,B05009_020E,B05009_020EA,B05009_020M,B05009_020MA,B05009_021E,B05009_021EA,B05009_021M,B05009_021MA,B05009_022E,B05009_022EA,B05009_022M,B05009_022MA,B05009_023E,B05009_023EA,B05009_023M,B05009_023MA,B05009_024E,B05009_024EA,B05009_024M,B05009_024MA,B05009_025E,B05009_025EA,B05009_025M,B05009_025MA,B05009_026E,B05009_026EA,B05009_026M,B05009_026MA,B05009_027E,B05009_027EA,B05009_027M,B05009_027MA,B05009_028E,B05009_028EA,B05009_028M,B05009_028MA,B05009_029E,B05009_029EA,B05009_029M,B05009_029MA,B05009_030E,B05009_030EA,B05009_030M,B05009_030MA,B05009_031E,B05009_031EA,B05009_031M,B05009_031MA,B05009_032E,B05009_032EA,B05009_032M,B05009_032MA,B05009_033E,B05009_033EA,B05009_033M,B05009_033MA,B05009_034E,B05009_034EA,B05009_034M,B05009_034MA,B05009_035E,B05009_035EA,B05009_035M,B05009_035MA,B05009_036E,B05009_036EA,B05009_036M,B05009_036MA,B05009_037E,B05009_037EA,B05009_037M,B05009_037MA,GEO_ID,NAME,state
457699,null,4179,null,158067,null,3464,null,90555,null,4173,null,88851,null,3988,null,1704,null,748,null,67036,null,3849,null,13134,null,2326,null,11858,null,2226,null,1276,null,657,null,10385,null,1984,null,10385,null,1984,null,0,null,281,null,67512,null,4165,null,66817,null,4092,null,695,null,596,null,59151,null,4241,null,8361,null,1927,null,7666,null,1903,null,695,null,596,null,299632,null,3988,null,190403,null,6608,null,181303,null,6655,null,9100,null,1952,null,143426,null,6390,null,28810,null,3136,null,21212,null,2620,null,7598,null,1755,null,18167,null,2685,null,16997,null,2596,null,1170,null,558,null,109229,null,6057,null,105732,null,5849,null,3497,null,1272,null,89489,null,5372,null,19740,null,2869,null,16851,null,2640,null,2889,null,1135,null,0400000US35,New Mexico,35
4168092,null,10477,null,1363030,null,8570,null,918694,null,11041,null,896820,null,10638,null,21874,null,2914,null,554146,null,9819,null,256542,null,10386,null,240701,null,9882,null,15841,null,2296,null,108006,null,6604,null,106309,null,6449,null,1697,null,908,null,444336,null,10164,null,435381,null,10338,null,8955,null,1905,null,318486,null,9668,null,125850,null,7562,null,119107,null,7206,null,6743,null,1729,null,2805062,null,9302,null,1847902,null,17767,null,1713296,null,18407,null,134606,null,6755,null,1199806,null,17955,null,474988,null,14381,null,354151,null,13353,null,120837,null,6487,null,173108,null,9711,null,166719,null,9447,null,6389,null,1470,null,957160,null,17464,null,896515,null,15974,null,60645,null,5369,null,676690,null,14040,null,280470,null,11050,null,223128,null,9450,null,57342,null,5339,null,0400000US36,New York,36
2077440,null,7509,null,719341,null,6155,null,475801,null,9788,null,467060,null,9652,null,8741,null,1824,null,378875,null,9662,null,68194,null,4903,null,62031,null,4534,null,6163,null,1566,null,28732,null,3045,null,28264,null,2980,null,468,null,428,null,243540,null,9450,null,240678,null,9473,null,2862,null,1614,null,212984,null,9286,null,30556,null,4245,null,28506,null,4123,null,2050,null,1458,null,1358099,null,7568,null,899195,null,12637,null,858793,null,13005,null,40402,null,4113,null,768370,null,13426,null,88212,null,5235,null,53693,null,4020,null,34519,null,3771,null,42613,null,4630,null,39828,null,4514,null,2785,null,1279,null,458904,null,13261,null,448362,null,13032,null,10542,null,2160,null,422787,null,12464,null,36117,null,3491,null,26498,null,3194,null,9619,null,2074,null,0400000US37,North Carolina,37
135428,null,1744,null,47083,null,1445,null,33727,null,1668,null,33538,null,1661,null,189,null,193,null,31657,null,1661,null,691,null,359,null,614,null,313,null,77,null,107,null,1379,null,520,null,1372,null,521,null,7,null,13,null,13356,null,1760,null,13211,null,1746,null,145,null,210,null,13080,null,1753,null,276,null,246,null,131,null,118,null,145,null,210,null,88345,null,1475,null,68572,null,2581,null,68056,null,2525,null,516,null,387,null,65330,null,2523,null,1251,null,514,null,931,null,481,null,320,null,306,null,1991,null,898,null,1977,null,898,null,14,null,23,null,19773,null,2270,null,19284,null,2223,null,489,null,456,null,19255,null,2221,null,518,null,463,null,29,null,50,null,489,null,456,null,0400000US38,North Dakota,38
2594120,null,8493,null,848484,null,6754,null,556987,null,8053,null,551398,null,7990,null,5589,null,1164,null,507178,null,8232,null,28792,null,3372,null,26061,null,3326,null,2731,null,828,null,21017,null,2580,null,20589,null,2585,null,428,null,348,null,291497,null,8491,null,290932,null,8489,null,565,null,321,null,283769,null,8001,null,7728,null,1748,null,7553,null,1751,null,175,null,159,null,1745636,null,8018,null,1168883,null,15713,null,1145219,null,15606,null,23664,null,3358,null,1095329,null,16206,null,40326,null,3856,null,22604,null,2787,null,17722,null,2734,null,33228,null,3979,null,31183,null,3769,null,2045,null,1261,null,576753,null,13978,null,569296,null,14084,null,7457,null,2327,null,560502,null,13475,null,16251,null,3018,null,10068,null,2349,null,6183,null,2299,null,0400000US39,Ohio,39
834595,null,4711,null,293757,null,4757,null,188443,null,6631,null,185977,null,6605,null,2466,null,1058,null,162916,null,6026,null,17934,null,2215,null,16141,null,1998,null,1793,null,897,null,7593,null,1513,null,7474,null,1521,null,119,null,193,null,105314,null,5974,null,105003,null,5953,null,311,null,319,null,98378,null,5857,null,6936,null,1614,null,6625,null,1506,null,311,null,319,null,540838,null,4973,null,369564,null,8004,null,357511,null,8339,null,12053,null,2063,null,325577,null,8320,null,29126,null,2734,null,18623,null,2450,null,10503,null,2007,null,14861,null,2478,null,14208,null,2408,null,653,null,394,null,171274,null,7713,null,168739,null,7663,null,2535,null,989,null,159339,null,7545,null,11935,null,2543,null,9776,null,2459,null,2159,null,934,null,0400000US40,Oklahoma,40
809596,null,4797,null,268496,null,3974,null,194502,null,5746,null,190672,null,5789,null,3830,null,1158,null,145279,null,5039,null,32522,null,3385,null,30416,null,3086,null,2106,null,920,null,16701,null,2810,null,16316,null,2756,null,385,null,392,null,73994,null,4670,null,73062,null,4579,null,932,null,656,null,61606,null,4538,null,12388,null,2583,null,11456,null,2454,null,932,null,656,null,541100,null,5165,null,376826,null,8753,null,356140,null,8449,null,20686,null,3176,null,290958,null,8032,null,60180,null,4856,null,42474,null,3886,null,17706,null,2816,null,25688,null,3794,null,24542,null,3609,null,1146,null,935,null,164274,null,8626,null,159171,null,8213,null,5103,null,1548,null,137418,null,7650,null,26856,null,4298,null,22143,null,3640,null,4713,null,1512,null,0400000US41,Oregon,41
2635787,null,8708,null,841917,null,6693,null,575711,null,8447,null,567750,null,8556,null,7961,null,1412,null,505867,null,8393,null,42879,null,4057,null,38592,null,4052,null,4287,null,1185,null,26965,null,2669,null,26399,null,2610,null,566,null,395,null,266206,null,7502,null,264855,null,7407,null,1351,null,685,null,251066,null,7309,null,15140,null,2675,null,14606,null,2661,null,534,null,459,null,1793870,null,8596,null,1236880,null,12900,null,1197795,null,13050,null,39085,null,4736,null,1110984,null,13717,null,81048,null,6036,null,51411,null,4187,null,29637,null,4405,null,44848,null,4179,null,43070,null,4035,null,1778,null,758,null,556990,null,13025,null,548348,null,13043,null,8642,null,1921,null,525649,null,13104,null,31341,null,3882,null,24150,null,3248,null,7191,null,1800,null,0400000US42,Pennsylvania,42
227058,null,2198,null,73501,null,2453,null,48299,null,3020,null,47338,null,2979,null,961,null,455,null,34597,null,2349,null,7728,null,2024,null,6937,null,2017,null,791,null,385,null,5974,null,1886,null,5974,null,1886,null,0,null,285,null,25202,null,3122,null,25094,null,3136,null,108,null,127,null,20087,null,2706,null,5115,null,1567,null,5115,null,1567,null,0,null,285,null,153557,null,2823,null,104451,null,4594,null,98994,null,4310,null,5457,null,1286,null,77025,null,4056,null,17616,null,3007,null,12856,null,2667,null,4760,null,1244,null,9810,null,2532,null,9696,null,2513,null,114,null,188,null,49106,null,4704,null,46740,null,4502,null,2366,null,1112,null,35239,null,3881,null,13867,null,3446,null,11772,null,3187,null,2095,null,1066,null,0400000US44,Rhode Island,44
982554,null,6748,null,328772,null,5819,null,197529,null,6536,null,194471,null,6147,null,3058,null,1008,null,169029,null,6267,null,17972,null,3171,null,16035,null,3020,null,1937,null,789,null,10528,null,2184,null,10367,null,2178,null,161,null,181,null,131243,null,6994,null,130704,null,6853,null,539,null,473,null,124818,null,6736,null,6425,null,1687,null,6026,null,1582,null,399,null,428,null,653782,null,6855,null,413401,null,9223,null,401680,null,8966,null,11721,null,2086,null,377154,null,8473,null,22293,null,2886,null,12747,null,2126,null,9546,null,2035,null,13954,null,2802,null,13122,null,2768,null,832,null,534,null,240381,null,10037,null,236087,null,9845,null,4294,null,1512,null,231388,null,9920,null,8993,null,2066,null,5556,null,1737,null,3437,null,1257,null,0400000US45,South Carolina,45
187364,null,1715,null,64220,null,1778,null,42485,null,2127,null,42299,null,2122,null,186,null,176,null,41264,null,2098,null,264,null,182,null,225,null,185,null,39,null,56,null,957,null,389,null,957,null,389,null,0,null,221,null,21735,null,2412,null,21735,null,2412,null,0,null,221,null,21173,null,2416,null,562,null,405,null,562,null,405,null,0,null,221,null,123144,null,2256,null,85315,null,3247,null,84312,null,3263,null,1003,null,440,null,82166,null,3174,null,1154,null,467,null,733,null,427,null,421,null,305,null,1995,null,857,null,1637,null,785,null,358,null,322,null,37829,null,3221,null,37226,null,3198,null,603,null,552,null,36071,null,3159,null,1758,null,764,null,1155,null,660,null,603,null,552,null,0400000US46,South Dakota,46
1360487,null,7135,null,457103,null,5249,null,283017,null,5958,null,280520,null,5958,null,2497,null,742,null,247633,null,6162,null,24407,null,2334,null,22708,null,2244,null,1699,null,541,null,10977,null,1938,null,10842,null,1912,null,135,null,175,null,174086,null,6829,null,173214,null,6709,null,872,null,542,null,164447,null,6908,null,9639,null,2143,null,9150,null,2143,null,489,null,419,null,903384,null,6700,null,582658,null,9620,null,566183,null,9481,null,16475,null,2706,null,530440,null,9970,null,33998,null,3582,null,21352,null,2958,null,12646,null,2258,null,18220,null,2781,null,17120,null,2782,null,1100,null,639,null,320726,null,9799,null,314589,null,9842,null,6137,null,1782,null,307711,null,9771,null,13015,null,2348,null,7399,null,1878,null,5616,null,1731,null,0400000US47,Tennessee,47
6212359,null,15676,null,2237431,null,11525,null,1505020,null,15261,null,1475474,null,15972,null,29546,null,3339,null,905307,null,14189,null,397379,null,11617,null,372711,null,11149,null,24668,null,3260,null,202334,null,11401,null,200134,null,11127,null,2200,null,935,null,732411,null,14907,null,723966,null,15261,null,8445,null,1547,null,588037,null,13415,null,144374,null,7919,null,138055,null,8208,null,6319,null,1428,null,3974928,null,14388,null,2706513,null,23075,null,2490461,null,24358,null,216052,null,9600,null,1706320,null,19921,null,699097,null,13877,null,501964,null,12678,null,197133,null,9072,null,301096,null,13617,null,286521,null,13088,null,14575,null,2550,null,1268415,null,25843,null,1208682,null,24952,null,59733,null,5881,null,1002915,null,22155,null,265500,null,11584,null,209427,null,9665,null,56073,null,5563,null,0400000US48,Texas,48
788589,null,3070,null,291682,null,3585,null,242480,null,4717,null,239907,null,4852,null,2573,null,902,null,202068,null,4917,null,24131,null,3059,null,22221,null,3126,null,1910,null,745,null,16281,null,2393,null,16042,null,2353,null,239,null,252,null,49202,null,3788,null,47848,null,3789,null,1354,null,622,null,39732,null,3603,null,9470,null,2116,null,8116,null,1939,null,1354,null,622,null,496907,null,4150,null,402800,null,6949,null,386354,null,7180,null,16446,null,2761,null,338761,null,6129,null,37432,null,3298,null,24084,null,2729,null,13348,null,2377,null,26607,null,3011,null,25292,null,3036,null,1315,null,935,null,94107,null,6048,null,89478,null,6040,null,4629,null,1467,null,80510,null,5826,null,13597,null,2776,null,9329,null,2276,null,4268,null,1416,null,0400000US49,Utah,49
125001,null,1644,null,38119,null,1350,null,26871,null,1742,null,26801,null,1730,null,70,null,69,null,25035,null,1677,null,442,null,381,null,442,null,381,null,0,null,208,null,1394,null,567,null,1380,null,567,null,14,null,28,null,11248,null,1613,null,11123,null,1645,null,125,null,139,null,11067,null,1648,null,181,null,169,null,181,null,169,null,0,null,208,null,86882,null,1544,null,59211,null,2958,null,58341,null,2911,null,870,null,436,null,55355,null,2913,null,1605,null,590,null,1057,null,499,null,548,null,374,null,2251,null,780,null,2206,null,786,null,45,null,52,null,27671,null,2748,null,27569,null,2753,null,102,null,117,null,26694,null,2695,null,977,null,492,null,916,null,460,null,61,null,101,null,0400000US50,Vermont,50
1712949,null,7843,null,577383,null,6195,null,408232,null,7005,null,399494,null,6925,null,8738,null,1790,null,316956,null,6673,null,59245,null,4398,null,53756,null,3945,null,5489,null,1349,null,32031,null,3774,null,31575,null,3798,null,456,null,306,null,169151,null,7224,null,168233,null,7336,null,918,null,517,null,144922,null,6807,null,24229,null,3412,null,23715,null,3477,null,514,null,437,null,1135566,null,7222,null,791519,null,9979,null,749398,null,10002,null,42121,null,4089,null,639310,null,10687,null,100445,null,5887,null,65463,null,4706,null,34982,null,4018,null,51764,null,5040,null,48581,null,4918,null,3183,null,1141,null,344047,null,11568,null,333977,null,11442,null,10070,null,2238,null,310470,null,10685,null,33577,null,3860,null,24373,null,3094,null,9204,null,2142,null,0400000US51,Virginia,51
1451078,null,5656,null,489376,null,5672,null,350318,null,7671,null,339744,null,7629,null,10574,null,2197,null,246616,null,7677,null,65353,null,5469,null,57716,null,4645,null,7637,null,2019,null,38349,null,3294,null,37005,null,3209,null,1344,null,895,null,139058,null,7525,null,136513,null,7577,null,2545,null,1112,null,116081,null,6849,null,22977,null,3255,null,20547,null,3124,null,2430,null,1101,null,961702,null,6476,null,680700,null,11722,null,634714,null,11576,null,45986,null,5152,null,512879,null,10896,null,114581,null,7119,null,75480,null,5330,null,39101,null,4842,null,53240,null,4797,null,49304,null,4619,null,3936,null,1212,null,281002,null,9838,null,265306,null,10068,null,15696,null,3027,null,234336,null,9539,null,46666,null,4814,null,32529,null,4307,null,14137,null,2937,null,0400000US53,Washington,53
356964,null,3736,null,117047,null,2698,null,78908,null,3631,null,78458,null,3562,null,450,null,336,null,76348,null,3541,null,737,null,472,null,676,null,453,null,61,null,98,null,1823,null,1065,null,1823,null,1065,null,0,null,265,null,38139,null,3071,null,38026,null,3046,null,113,null,194,null,37969,null,3100,null,170,null,212,null,170,null,212,null,0,null,265,null,239917,null,3833,null,173466,null,5090,null,172369,null,5126,null,1097,null,577,null,168313,null,5086,null,1937,null,707,null,1154,null,538,null,783,null,479,null,3216,null,1417,null,3216,null,1417,null,0,null,265,null,66451,null,4037,null,65970,null,3977,null,481,null,375,null,65014,null,3993,null,1437,null,834,null,956,null,598,null,481,null,375,null,0400000US54,West Virginia,54
1256373,null,4865,null,411665,null,4140,null,286903,null,6018,null,283306,null,5904,null,3597,null,750,null,253763,null,5787,null,19119,null,2339,null,17865,null,2265,null,1254,null,525,null,14021,null,1829,null,13933,null,1801,null,88,null,91,null,124762,null,5318,null,124390,null,5311,null,372,null,289,null,117642,null,5165,null,7120,null,1612,null,6983,null,1588,null,137,null,164,null,844708,null,5773,null,596302,null,9633,null,579171,null,9169,null,17131,null,2342,null,539842,null,9516,null,35842,null,3761,null,24460,null,3450,null,11382,null,1803,null,20618,null,2671,null,19617,null,2661,null,1001,null,493,null,248406,null,9213,null,244720,null,9317,null,3686,null,1204,null,232176,null,9038,null,16230,null,2092,null,12956,null,1822,null,3274,null,1113,null,0400000US55,Wisconsin,55
117558,null,2581,null,40172,null,1843,null,26722,null,2187,null,26276,null,2082,null,446,null,365,null,25343,null,2122,null,794,null,400,null,572,null,383,null,222,null,258,null,585,null,528,null,585,null,528,null,0,null,259,null,13450,null,2139,null,13313,null,2135,null,137,null,215,null,12960,null,2131,null,490,null,292,null,353,null,273,null,137,null,215,null,77386,null,2012,null,52474,null,3291,null,51246,null,3052,null,1228,null,846,null,49579,null,3251,null,1421,null,652,null,609,null,452,null,812,null,508,null,1474,null,761,null,1474,null,761,null,0,null,259,null,24912,null,3319,null,24912,null,3319,null,0,null,259,null,24331,null,3372,null,581,null,476,null,581,null,476,null,0,null,259,null,0400000US56,Wyoming,56
908264,null,5677,null,276152,null,3668,null,134035,null,5754,null,133896,null,5772,null,139,null,172,null,125817,null,5745,null,1980,null,720,null,1841,null,695,null,139,null,172,null,6238,null,1566,null,6238,null,1566,null,0,null,283,null,142117,null,5633,null,142022,null,5624,null,95,null,158,null,137730,null,6043,null,4387,null,1230,null,4292,null,1218,null,95,null,158,null,632112,null,5677,null,327691,null,9797,null,325131,null,9648,null,2560,null,968,null,309210,null,9388,null,5844,null,1711,null,3925,null,1398,null,1919,null,939,null,12637,null,2387,null,12069,null,2255,null,568,null,479,null,304421,null,10336,null,302511,null,10337,null,1910,null,714,null,293023,null,10636,null,11398,null,2188,null,9731,null,2116,null,1667,null,662,null,0400000US72,Puerto Rico,72
