C19001H_001E,C19001H_001EA,C19001H_001M,C19001H_001MA,C19001H_002E,C19001H_002EA,C19001H_002M,C19001H_002MA,C19001H_003E,C19001H_003EA,C19001H_003M,C19001H_003MA,C19001H_004E,C19001H_004EA,C19001H_004M,C19001H_004MA,C19001H_005E,C19001H_005EA,C19001H_005M,C19001H_005MA,C19001H_006E,C19001H_006EA,C19001H_006M,C19001H_006MA,C19001H_007E,C19001H_007EA,C19001H_007M,C19001H_007MA,C19001H_008E,C19001H_008EA,C19001H_008M,C19001H_008MA,C19001H_009E,C19001H_009EA,C19001H_009M,C19001H_009MA,C19001H_010E,C19001H_010EA,C19001H_010M,C19001H_010MA,C19001H_011E,C19001H_011EA,C19001H_011M,C19001H_011MA,GEO_ID,NAME,state
3394652,null,12337,null,173264,null,6371,null,155481,null,5226,null,322020,null,7472,null,312117,null,7855,null,453553,null,9474,null,676583,null,10040,null,469083,null,8956,null,477142,null,7343,null,172432,null,6018,null,182977,null,5945,null,0400000US17,Illinois,17
2103817,null,8862,null,126802,null,4389,null,113138,null,5099,null,222136,null,7241,null,245072,null,6995,null,339198,null,7460,null,458072,null,9319,null,278895,null,6644,null,214999,null,6523,null,56911,null,3177,null,48594,null,2829,null,0400000US18,Indiana,18
1129933,null,5819,null,69237,null,3946,null,65072,null,3642,null,133834,null,5133,null,136559,null,4794,null,177441,null,5437,null,243440,null,5757,null,145691,null,4766,null,107124,null,4100,null,26787,null,1943,null,24748,null,1622,null,0400000US19,Iowa,19
920034,null,5661,null,52943,null,3107,null,46848,null,2982,null,104701,null,4338,null,106312,null,4673,null,149128,null,5182,null,181502,null,6032,null,117979,null,4757,null,100272,null,4192,null,31865,null,2230,null,28484,null,2170,null,0400000US20,Kansas,20
1478561,null,9436,null,150013,null,5803,null,105568,null,5328,null,194964,null,6709,null,175094,null,5831,null,230181,null,6186,null,268026,null,7755,null,166983,null,5110,null,126212,null,4848,null,32965,null,1896,null,28555,null,2306,null,0400000US21,Kentucky,21
1049826,null,7238,null,77481,null,4101,null,64621,null,3868,null,114823,null,5254,null,114166,null,4417,null,155247,null,5358,null,195558,null,6642,null,134354,null,4366,null,124076,null,4770,null,37355,null,2784,null,32145,null,2214,null,0400000US22,Louisiana,22
523232,null,4983,null,37847,null,2403,null,31978,null,2311,null,65123,null,3132,null,60760,null,3288,null,82768,null,3173,null,110337,null,3347,null,61462,null,2641,null,48613,null,3323,null,12001,null,1484,null,12343,null,1422,null,0400000US23,Maine,23
1295744,null,7064,null,49781,null,3213,null,41313,null,3022,null,88553,null,4544,null,93390,null,4605,null,138916,null,5321,null,229844,null,7348,null,188505,null,5710,null,244634,null,6316,null,109526,null,3713,null,111282,null,4294,null,0400000US24,Maryland,24
2031048,null,10382,null,110156,null,5442,null,93453,null,4812,null,161257,null,5660,null,159843,null,6629,null,233577,null,7496,null,359992,null,9630,null,291359,null,8059,null,347535,null,7033,null,134840,null,5012,null,139036,null,4787,null,0400000US25,Massachusetts,25
3101747,null,10512,null,192221,null,5923,null,161718,null,5575,null,334484,null,7212,null,349434,null,8219,null,472458,null,9552,null,625391,null,11242,null,390520,null,8660,null,375796,null,6149,null,107695,null,4018,null,92030,null,3747,null,0400000US26,Michigan,26
1839091,null,6794,null,91660,null,4646,null,82341,null,3166,null,161923,null,5435,null,176349,null,4677,null,272055,null,6608,null,386276,null,7878,null,267285,null,6001,null,248626,null,5265,null,79997,null,2962,null,72579,null,3276,null,0400000US27,Minnesota,27
673826,null,6127,null,49695,null,2975,null,46001,null,3127,null,81386,null,4285,null,80841,null,4434,null,104403,null,5739,null,131327,null,5646,null,78205,null,4192,null,63851,null,3217,null,19564,null,2174,null,18553,null,1993,null,0400000US28,Mississippi,28
1949583,null,9642,null,132332,null,5552,null,116921,null,4946,null,228514,null,6466,null,226708,null,6539,null,310738,null,7707,null,399560,null,8337,null,233601,null,6500,null,191946,null,6585,null,58460,null,3649,null,50803,null,2876,null,0400000US29,Missouri,29
340751,null,3230,null,25944,null,2471,null,20788,null,2235,null,45372,null,3004,null,39472,null,2660,null,58699,null,3236,null,68183,null,3148,null,39458,null,2881,null,27771,null,1964,null,8242,null,1320,null,6822,null,1153,null,0400000US30,Montana,30
617302,null,4367,null,36051,null,2408,null,35542,null,2491,null,70725,null,3663,null,71291,null,3537,null,100600,null,3317,null,130945,null,4157,null,79511,null,2890,null,61532,null,3036,null,16143,null,1499,null,14962,null,1460,null,0400000US31,Nebraska,31
628317,null,5975,null,27636,null,2914,null,23838,null,2388,null,56590,null,3449,null,52781,null,3400,null,90408,null,4904,null,134773,null,5817,null,91035,null,4329,null,90564,null,4590,null,31295,null,2400,null,29397,null,2667,null,0400000US32,Nevada,32
475780,null,3950,null,19385,null,2244,null,18800,null,1994,null,39541,null,3155,null,43207,null,3235,null,63287,null,3415,null,97300,null,4147,null,72425,null,2970,null,75756,null,3874,null,26014,null,2291,null,20065,null,1852,null,0400000US33,New Hampshire,33
2102422,null,9015,null,79221,null,4030,null,76980,null,3501,null,148012,null,4644,null,150567,null,5910,null,222935,null,7294,null,367858,null,7414,null,301940,null,7669,null,390150,null,8148,null,175398,null,5644,null,189361,null,5417,null,0400000US34,New Jersey,34
371647,null,4399,null,27333,null,2608,null,22936,null,2634,null,38776,null,2494,null,43511,null,2839,null,55436,null,3603,null,70390,null,3537,null,43649,null,2334,null,44066,null,2845,null,13477,null,1543,null,12073,null,1633,null,0400000US35,New Mexico,35
4682525,null,11404,null,267224,null,8513,null,231741,null,7522,null,435631,null,9518,null,409582,null,9075,null,580168,null,12822,null,858673,null,13862,null,596620,null,10394,null,685685,null,13824,null,283089,null,7626,null,334112,null,7280,null,0400000US36,New York,36
2519190,null,11618,null,166461,null,6755,null,148466,null,6603,null,269413,null,8214,null,276311,null,6960,null,379143,null,10098,null,504619,null,10170,null,310626,null,8002,null,279036,null,8298,null,91842,null,4023,null,93273,null,4363,null,0400000US37,North Carolina,37
251325,null,2656,null,19183,null,2064,null,13769,null,1574,null,35840,null,2228,null,28196,null,2099,null,39629,null,2455,null,52841,null,2806,null,29955,null,1856,null,21714,null,1701,null,5060,null,795,null,5138,null,884,null,0400000US38,North Dakota,38
3791059,null,12721,null,245631,null,7134,null,218730,null,7206,null,416362,null,8899,null,426109,null,9147,null,590313,null,9848,null,784832,null,10424,null,478395,null,9440,null,409611,null,8868,null,121032,null,5108,null,100044,null,4384,null,0400000US39,Ohio,39
1063181,null,6165,null,82148,null,4033,null,69753,null,3767,null,134416,null,4964,null,122963,null,4818,null,171612,null,5176,null,205870,null,5601,null,121572,null,4703,null,101201,null,4193,null,26310,null,2180,null,27336,null,2135,null,0400000US40,Oklahoma,40
1261148,null,8123,null,82825,null,4324,null,66884,null,4277,null,144539,null,5566,null,138779,null,5668,null,193037,null,6133,null,257375,null,7579,null,162388,null,5762,null,137864,null,5357,null,39970,null,2472,null,37487,null,2474,null,0400000US41,Oregon,41
4119282,null,11424,null,238126,null,5742,null,230867,null,6775,null,466009,null,7869,null,450513,null,7631,null,611319,null,10603,null,831088,null,11794,null,521653,null,8551,null,482461,null,8199,null,143012,null,5623,null,144234,null,4795,null,0400000US42,Pennsylvania,42
335986,null,4281,null,22263,null,2351,null,19439,null,1959,null,30860,null,2590,null,32532,null,3048,null,39946,null,3053,null,60467,null,3145,null,49255,null,3016,null,48432,null,2851,null,18728,null,2090,null,14064,null,1788,null,0400000US44,Rhode Island,44
1167519,null,7631,null,75491,null,3905,null,60321,null,3912,null,121186,null,5423,null,128619,null,4807,null,180409,null,6263,null,239069,null,7086,null,158168,null,5743,null,126737,null,4421,null,39844,null,2509,null,37675,null,2854,null,0400000US45,South Carolina,45
284507,null,2956,null,19407,null,1868,null,15604,null,1844,null,35377,null,2318,null,37378,null,2619,null,50088,null,2578,null,60121,null,2526,null,32830,null,2248,null,22660,null,1841,null,5512,null,1049,null,5530,null,828,null,0400000US46,South Dakota,46
1920158,null,9297,null,153928,null,5442,null,121784,null,4736,null,233934,null,7304,null,229484,null,7498,null,309351,null,8317,null,377430,null,7930,null,206992,null,6160,null,173834,null,5025,null,56338,null,3675,null,57083,null,3086,null,0400000US47,Tennessee,47
4546434,null,13963,null,253155,null,7442,null,208077,null,6069,null,405948,null,9623,null,435747,null,11112,null,622554,null,10051,null,846744,null,13765,null,612255,null,11526,null,660365,null,10076,null,237820,null,7425,null,263769,null,6367,null,0400000US48,Texas,48
721399,null,5578,null,30476,null,2127,null,27377,null,2905,null,58831,null,3749,null,72623,null,3879,null,112142,null,4484,null,167914,null,5373,null,105747,null,4848,null,97644,null,3589,null,25367,null,2290,null,23278,null,2017,null,0400000US49,Utah,49
243269,null,2322,null,12896,null,1345,null,13376,null,1441,null,27968,null,1923,null,26220,null,1881,null,40465,null,2490,null,49944,null,2368,null,31098,null,2104,null,26998,null,1887,null,7264,null,1229,null,7040,null,905,null,0400000US50,Vermont,50
2098086,null,9037,null,101553,null,5272,null,88091,null,4298,null,161966,null,6002,null,184811,null,7309,null,270396,null,8361,null,393924,null,9706,null,289345,null,8533,null,325995,null,7074,null,140791,null,5924,null,141214,null,5026,null,0400000US51,Virginia,51
2041038,null,7759,null,112750,null,4577,null,87883,null,4424,null,178693,null,5746,null,197247,null,6519,null,289350,null,8358,null,420677,null,9895,null,282241,null,7002,null,291353,null,7710,null,89828,null,4257,null,91016,null,3922,null,0400000US53,Washington,53
692522,null,6397,null,73041,null,3959,null,62692,null,3867,null,103415,null,4263,null,87215,null,4216,null,107264,null,4686,null,123238,null,4825,null,69564,null,3866,null,45844,null,2900,null,11435,null,1583,null,8814,null,1361,null,0400000US54,West Virginia,54
1996315,null,7844,null,103554,null,4490,null,105410,null,4284,null,206977,null,6137,null,217780,null,6440,null,305310,null,7420,null,436839,null,6952,null,281281,null,7193,null,226489,null,5486,null,59128,null,3217,null,53547,null,2603,null,0400000US55,Wisconsin,55
187570,null,3006,null,9443,null,1474,null,9346,null,1541,null,20779,null,2030,null,19958,null,2243,null,28970,null,2628,null,36768,null,2608,null,26624,null,2253,null,23541,null,1973,null,7119,null,1076,null,5022,null,899,null,0400000US56,Wyoming,56
15715,null,1433,null,2912,null,607,null,1392,null,452,null,2689,null,821,null,2319,null,691,null,2492,null,741,null,1716,null,548,null,872,null,423,null,910,null,391,null,249,null,172,null,164,null,142,null,0400000US72,Puerto Rico,72
