B03002_001E,B03002_001EA,B03002_001M,B03002_001MA,B03002_002E,B03002_002EA,B03002_002M,B03002_002MA,B03002_003E,B03002_003EA,B03002_003M,B03002_003MA,B03002_004E,B03002_004EA,B03002_004M,B03002_004MA,B03002_005E,B03002_005EA,B03002_005M,B03002_005MA,B03002_006E,B03002_006EA,B03002_006M,B03002_006MA,B03002_007E,B03002_007EA,B03002_007M,B03002_007MA,B03002_008E,B03002_008EA,B03002_008M,B03002_008MA,B03002_009E,B03002_009EA,B03002_009M,B03002_009MA,B03002_010E,B03002_010EA,B03002_010M,B03002_010MA,B03002_011E,B03002_011EA,B03002_011M,B03002_011MA,B03002_012E,B03002_012EA,B03002_012M,B03002_012MA,B03002_013E,B03002_013EA,B03002_013M,B03002_013MA,B03002_014E,B03002_014EA,B03002_014M,B03002_014MA,B03002_015E,B03002_015EA,B03002_015M,B03002_015MA,B03002_016E,B03002_016EA,B03002_016M,B03002_016MA,B03002_017E,B03002_017EA,B03002_017M,B03002_017MA,B03002_018E,B03002_018EA,B03002_018M,B03002_018MA,B03002_019E,B03002_019EA,B03002_019M,B03002_019MA,B03002_020E,B03002_020EA,B03002_020M,B03002_020MA,B03002_021E,B03002_021EA,B03002_021M,B03002_021MA,GEO_ID,NAME,state
9544750,null,0,*****,8815634,null,3314,null,5565461,null,4154,null,2837593,null,9298,null,17546,null,2481,null,262941,null,4363,null,4136,null,1843,null,30102,null,5342,null,97855,null,7217,null,3670,null,1383,null,94185,null,7146,null,729116,null,3314,null,353419,null,15089,null,17596,null,3699,null,4804,null,2150,null,2247,null,1018,null,688,null,510,null,329617,null,14543,null,20745,null,3324,null,14875,null,3052,null,5870,null,1755,null,0400000US13,Georgia,13
1283388,null,0,*****,1178217,null,0,*****,315502,null,706,null,27217,null,2423,null,2211,null,790,null,485502,null,8153,null,103094,null,3392,null,1201,null,603,null,243490,null,9681,null,2192,null,1128,null,241298,null,9607,null,105171,null,0,*****,26277,null,3687,null,619,null,430,null,1148,null,449,null,12966,null,2798,null,5489,null,1871,null,15833,null,2660,null,42839,null,4595,null,6178,null,2033,null,36661,null,4227,null,0400000US15,Hawaii,15
1499402,null,0,*****,1351975,null,0,*****,1282040,null,1257,null,8411,null,1570,null,15341,null,2038,null,16060,null,1725,null,2149,null,860,null,1936,null,1225,null,26038,null,2391,null,367,null,241,null,25671,null,2363,null,147427,null,0,*****,104307,null,4627,null,600,null,408,null,4006,null,1916,null,750,null,523,null,0,null,257,null,31135,null,4213,null,6629,null,1603,null,3477,null,1149,null,3152,null,1175,null,0400000US16,Idaho,16
12852548,null,0,*****,10935128,null,1850,null,8341761,null,3440,null,1867424,null,7141,null,15217,null,2058,null,545365,null,4002,null,4785,null,1045,null,23202,null,4171,null,137374,null,8869,null,7730,null,2529,null,129644,null,7787,null,1917420,null,1850,null,715315,null,18943,null,16645,null,3201,null,6488,null,1790,null,6470,null,1679,null,1289,null,849,null,1109581,null,19645,null,61632,null,6368,null,47916,null,5005,null,13716,null,3427,null,0400000US17,Illinois,17
6345289,null,0,*****,6032426,null,1435,null,5291210,null,3486,null,545111,null,5494,null,11190,null,1652,null,81709,null,2577,null,955,null,539,null,11161,null,2387,null,91090,null,5752,null,2385,null,898,null,88705,null,5594,null,312863,null,1435,null,145688,null,8039,null,6104,null,1850,null,2220,null,1045,null,1491,null,828,null,14,null,33,null,141634,null,7683,null,15712,null,2748,null,12079,null,2637,null,3633,null,1219,null,0400000US18,Indiana,18
2988047,null,0,*****,2868331,null,1636,null,2704497,null,2074,null,69194,null,2937,null,8341,null,1256,null,47388,null,2040,null,1334,null,743,null,3148,null,1399,null,34429,null,3201,null,922,null,585,null,33507,null,3210,null,119716,null,1637,null,61584,null,5215,null,824,null,456,null,770,null,525,null,461,null,452,null,61,null,101,null,49287,null,5176,null,6729,null,1530,null,4919,null,1584,null,1810,null,703,null,0400000US19,Iowa,19
2775997,null,0,*****,2533210,null,687,null,2238342,null,801,null,155906,null,4410,null,19521,null,1766,null,59532,null,2271,null,672,null,535,null,1616,null,629,null,57621,null,4380,null,1207,null,646,null,56414,null,4300,null,242787,null,687,null,136482,null,6462,null,3362,null,1511,null,4094,null,1981,null,416,null,296,null,364,null,405,null,82965,null,6660,null,15104,null,2530,null,11610,null,2349,null,3494,null,1103,null,0400000US20,Kansas,20
4241474,null,0,*****,4151703,null,2384,null,3732791,null,2535,null,319475,null,5001,null,6002,null,1537,null,38947,null,2305,null,1813,null,1108,null,4511,null,1395,null,48164,null,4671,null,1624,null,811,null,46540,null,4632,null,89771,null,2384,null,48570,null,4158,null,2674,null,1005,null,972,null,738,null,802,null,522,null,0,null,271,null,29597,null,3316,null,7156,null,1915,null,5344,null,1580,null,1812,null,884,null,0400000US21,Kentucky,21
4293204,null,0,*****,4159119,null,1380,null,2671485,null,846,null,1354327,null,5702,null,20596,null,1462,null,59567,null,2217,null,1555,null,718,null,3478,null,1127,null,48111,null,5680,null,1355,null,642,null,46756,null,5668,null,134085,null,1380,null,84792,null,4855,null,3566,null,1549,null,1087,null,496,null,258,null,192,null,248,null,205,null,37333,null,4471,null,6801,null,2042,null,4697,null,1847,null,2104,null,1080,null,0400000US22,Louisiana,22
1317207,null,0,*****,1302254,null,778,null,1244734,null,3068,null,14048,null,2366,null,7313,null,954,null,12718,null,893,null,296,null,272,null,1313,null,863,null,21832,null,2684,null,255,null,237,null,21577,null,2664,null,14953,null,778,null,9726,null,1188,null,604,null,418,null,244,null,239,null,0,null,226,null,0,null,226,null,2525,null,972,null,1854,null,580,null,652,null,557,null,1202,null,484,null,0400000US23,Maine,23
5618344,null,0,*****,5263375,null,8,null,3252109,null,3753,null,1611497,null,6639,null,11260,null,1359,null,273636,null,3177,null,2118,null,1118,null,15439,null,3932,null,97316,null,7064,null,3803,null,1553,null,93513,null,6934,null,354969,null,8,null,150851,null,9883,null,14520,null,3005,null,1778,null,764,null,1366,null,907,null,902,null,812,null,167528,null,9645,null,18024,null,2607,null,11220,null,2350,null,6804,null,1497,null,0400000US24,Maryland,24
6449755,null,0,*****,5922646,null,91,null,5101330,null,6021,null,364831,null,5791,null,9082,null,1351,null,309462,null,3283,null,1556,null,786,null,49545,null,7390,null,86840,null,6314,null,7808,null,1525,null,79032,null,6176,null,527109,null,91,null,229091,null,9770,null,19784,null,4000,null,2265,null,1199,null,1192,null,670,null,410,null,333,null,240509,null,10702,null,33858,null,4449,null,13263,null,2022,null,20595,null,4108,null,0400000US25,Massachusetts,25
10071822,null,0,*****,9670813,null,1245,null,7801815,null,2711,null,1407317,null,7489,null,45891,null,2310,null,238113,null,3156,null,2017,null,759,null,14615,null,3212,null,161045,null,7765,null,3469,null,1151,null,157576,null,7624,null,401009,null,1245,null,199858,null,8306,null,9318,null,2101,null,6337,null,1818,null,2101,null,909,null,351,null,245,null,153147,null,9368,null,29897,null,2949,null,21365,null,2948,null,8532,null,1901,null,0400000US26,Michigan,26
5197621,null,0,*****,4992832,null,856,null,4451045,null,2021,null,222752,null,3978,null,48468,null,2785,null,180264,null,3020,null,1380,null,722,null,6514,null,1748,null,82409,null,5767,null,2037,null,819,null,80372,null,5672,null,204789,null,856,null,119441,null,6634,null,3046,null,1517,null,3296,null,1205,null,436,null,307,null,16,null,27,null,65004,null,6884,null,13550,null,2382,null,7689,null,1888,null,5861,null,1359,null,0400000US27,Minnesota,27
2918785,null,0,*****,2866270,null,2855,null,1717014,null,839,null,1090946,null,6233,null,10028,null,1765,null,20114,null,3056,null,1777,null,1351,null,2037,null,905,null,24354,null,4183,null,478,null,410,null,23876,null,4129,null,52515,null,2855,null,28116,null,3029,null,4105,null,2156,null,956,null,1227,null,93,null,137,null,0,null,289,null,17112,null,2651,null,2133,null,896,null,1528,null,849,null,605,null,483,null,0400000US28,Mississippi,28
5878415,null,0,*****,5701537,null,1500,null,4832220,null,2156,null,660401,null,5897,null,20023,null,2253,null,81361,null,3035,null,5940,null,2290,null,4123,null,1338,null,97469,null,6621,null,1950,null,1053,null,95519,null,6532,null,176878,null,1500,null,98287,null,6114,null,3621,null,1134,null,2491,null,1070,null,260,null,280,null,1729,null,1091,null,57028,null,4872,null,13462,null,2634,null,8612,null,2148,null,4850,null,1526,null,0400000US29,Missouri,29
957861,null,0,*****,932348,null,908,null,844672,null,313,null,5164,null,1123,null,56804,null,2537,null,4931,null,917,null,774,null,619,null,167,null,184,null,19836,null,2496,null,261,null,272,null,19575,null,2457,null,25513,null,908,null,13533,null,2361,null,797,null,778,null,2332,null,753,null,109,null,186,null,0,null,233,null,5350,null,1606,null,3392,null,1238,null,1637,null,879,null,1755,null,792,null,0400000US30,Montana,30
1774571,null,0,*****,1642094,null,685,null,1503006,null,1437,null,69665,null,2609,null,9614,null,1073,null,25652,null,1662,null,2828,null,1588,null,1169,null,756,null,30160,null,3168,null,430,null,432,null,29730,null,3082,null,132477,null,685,null,79107,null,4463,null,668,null,352,null,2234,null,1080,null,79,null,110,null,117,null,161,null,44876,null,4144,null,5396,null,1803,null,3503,null,1359,null,1893,null,1398,null,0400000US31,Nebraska,31
2565382,null,0,*****,1920897,null,0,*****,1484173,null,907,null,182318,null,3152,null,27557,null,2067,null,153803,null,3006,null,12105,null,1296,null,3642,null,1200,null,57299,null,4866,null,3199,null,1157,null,54100,null,4499,null,644485,null,0,*****,412985,null,13874,null,7920,null,2721,null,4580,null,1648,null,1800,null,849,null,1586,null,1295,null,196686,null,12810,null,18928,null,3361,null,8706,null,1692,null,10222,null,2774,null,0400000US32,Nevada,32
1315828,null,0,*****,1283207,null,534,null,1225848,null,1746,null,11857,null,1369,null,2502,null,736,null,26790,null,1360,null,269,null,231,null,2310,null,1621,null,13631,null,1989,null,394,null,575,null,13237,null,1964,null,32621,null,534,null,21175,null,2276,null,689,null,468,null,225,null,182,null,0,null,253,null,0,null,253,null,7832,null,2066,null,2700,null,1210,null,1190,null,726,null,1510,null,957,null,0400000US33,New Hampshire,33
8685920,null,0,*****,7303891,null,0,*****,5376931,null,4590,null,1145118,null,5436,null,11619,null,1305,null,643965,null,4204,null,1629,null,970,null,31771,null,4865,null,92858,null,6737,null,7193,null,1810,null,85665,null,6267,null,1382029,null,0,*****,660649,null,18106,null,40711,null,5583,null,6403,null,1883,null,4519,null,1637,null,48,null,83,null,621059,null,18125,null,48640,null,5140,null,32946,null,4302,null,15694,null,3537,null,0400000US34,New Jersey,34
1969915,null,0,*****,1095230,null,0,*****,829766,null,1457,null,41564,null,2882,null,169478,null,3304,null,25378,null,1158,null,781,null,696,null,5220,null,1662,null,23043,null,2620,null,1787,null,686,null,21256,null,2658,null,874685,null,0,*****,530612,null,11448,null,3082,null,1165,null,8037,null,2007,null,1628,null,857,null,103,null,169,null,301260,null,10883,null,29963,null,3422,null,17669,null,2456,null,12294,null,2849,null,0400000US35,New Mexico,35
19297729,null,0,*****,16137997,null,1400,null,11581226,null,7055,null,2843206,null,10288,null,49889,null,2912,null,1318892,null,7433,null,6176,null,1314,null,100729,null,10660,null,237879,null,11058,null,24667,null,3873,null,213212,null,11030,null,3159732,null,1400,null,1161663,null,31075,null,167764,null,9065,null,13975,null,3252,null,9875,null,1930,null,2199,null,1655,null,1677564,null,29284,null,126692,null,8955,null,86434,null,7274,null,40258,null,4624,null,0400000US36,New York,36
9061032,null,0,*****,8421409,null,3812,null,6110019,null,5523,null,1913708,null,8372,null,97339,null,3640,null,161917,null,3365,null,3739,null,1625,null,16356,null,3484,null,118331,null,7661,null,3608,null,1280,null,114723,null,7626,null,639623,null,3812,null,230293,null,11930,null,14372,null,3630,null,4020,null,1352,null,1586,null,797,null,433,null,392,null,365384,null,14690,null,23535,null,3910,null,17492,null,3535,null,6043,null,1439,null,0400000US37,North Carolina,37
639715,null,0,*****,630011,null,782,null,575166,null,499,null,4992,null,869,null,32660,null,1688,null,6385,null,1520,null,392,null,390,null,446,null,458,null,9970,null,1706,null,154,null,155,null,9816,null,1704,null,9704,null,782,null,5167,null,1042,null,309,null,455,null,281,null,251,null,323,null,331,null,352,null,417,null,2342,null,897,null,930,null,531,null,452,null,340,null,478,null,414,null,0400000US38,North Dakota,38
11466917,null,0,*****,11184977,null,2007,null,9472789,null,2719,null,1335322,null,7121,null,17041,null,2137,null,176945,null,3629,null,2606,null,1305,null,16549,null,2843,null,163725,null,7496,null,3434,null,997,null,160291,null,7660,null,281940,null,2007,null,156969,null,7520,null,9352,null,1921,null,3373,null,1197,null,1002,null,554,null,1098,null,992,null,86461,null,6941,null,23685,null,2959,null,15848,null,2538,null,7837,null,1923,null,0400000US39,Ohio,39
3617316,null,0,*****,3357449,null,1067,null,2593289,null,2213,null,266794,null,4604,null,235341,null,6874,null,57567,null,2941,null,2510,null,1352,null,3941,null,2087,null,198007,null,9652,null,2880,null,973,null,195127,null,9530,null,259867,null,1067,null,116801,null,7246,null,3538,null,1077,null,10375,null,2616,null,318,null,216,null,184,null,130,null,100099,null,7356,null,28552,null,4996,null,10825,null,2191,null,17727,null,4437,null,0400000US40,Oklahoma,40
3747455,null,0,*****,3351310,null,0,*****,3009497,null,2039,null,60293,null,2663,null,36614,null,3014,null,133128,null,3443,null,7245,null,880,null,4799,null,2072,null,99734,null,6004,null,2535,null,1144,null,97199,null,5823,null,396145,null,0,*****,206735,null,9883,null,2559,null,1339,null,34720,null,6939,null,1022,null,594,null,191,null,218,null,126694,null,10267,null,24224,null,4216,null,12688,null,3076,null,11536,null,3155,null,0400000US41,Oregon,41
12432792,null,0,*****,11878444,null,953,null,10151098,null,3598,null,1260841,null,6035,null,14637,null,1733,null,292953,null,3260,null,2581,null,1074,null,19476,null,4021,null,136858,null,6771,null,6245,null,1575,null,130613,null,6544,null,554348,null,953,null,257549,null,10036,null,28548,null,4206,null,2252,null,1003,null,1361,null,738,null,55,null,67,null,233098,null,10526,null,31485,null,4718,null,21637,null,3546,null,9848,null,2491,null,0400000US42,Pennsylvania,42
1057832,null,0,*****,938898,null,522,null,833827,null,1532,null,52102,null,1838,null,2857,null,895,null,29197,null,1603,null,58,null,102,null,5156,null,1813,null,15701,null,2392,null,1864,null,754,null,13837,null,2242,null,118934,null,522,null,41685,null,5010,null,7005,null,2533,null,149,null,181,null,438,null,435,null,0,null,285,null,62950,null,5760,null,6707,null,1931,null,4521,null,1803,null,2186,null,1009,null,0400000US44,Rhode Island,44
4407709,null,0,*****,4241788,null,863,null,2872159,null,1848,null,1247732,null,6485,null,12622,null,2139,null,53348,null,2288,null,1775,null,928,null,6036,null,2348,null,48116,null,5348,null,977,null,491,null,47139,null,5304,null,165921,null,863,null,96110,null,4962,null,5843,null,2135,null,720,null,373,null,1372,null,932,null,181,null,254,null,56425,null,5015,null,5270,null,1244,null,4320,null,1104,null,950,null,489,null,0400000US45,South Carolina,45
796215,null,0,*****,779683,null,1384,null,688783,null,1138,null,8359,null,1690,null,63808,null,1758,null,6305,null,804,null,331,null,510,null,198,null,211,null,11899,null,2200,null,150,null,161,null,11749,null,2196,null,16532,null,1384,null,6916,null,1848,null,320,null,256,null,1004,null,448,null,360,null,296,null,0,null,221,null,5284,null,1590,null,2648,null,953,null,1596,null,874,null,1052,null,704,null,0400000US46,South Dakota,46
6156719,null,0,*****,5945167,null,2228,null,4749310,null,1534,null,1024033,null,4966,null,11760,null,1746,null,78857,null,2850,null,3490,null,1909,null,8089,null,2497,null,69628,null,5066,null,2445,null,1482,null,67183,null,4814,null,211552,null,2228,null,119442,null,7338,null,5096,null,1743,null,534,null,499,null,357,null,385,null,386,null,371,null,76306,null,7249,null,9431,null,2792,null,6769,null,2574,null,2662,null,1047,null,0400000US47,Tennessee,47
23904380,null,0,*****,15303995,null,0,*****,11405417,null,5712,null,2718294,null,8990,null,73336,null,4221,null,795432,null,6522,null,14740,null,2254,null,44906,null,6075,null,251870,null,11112,null,16073,null,2631,null,235797,null,10639,null,8600385,null,0,*****,5398738,null,51097,null,39260,null,4601,null,37873,null,4354,null,11412,null,2392,null,2313,null,923,null,2919782,null,51985,null,191007,null,11722,null,138595,null,9325,null,52412,null,6066,null,0400000US48,Texas,48
2645330,null,0,*****,2338816,null,0,*****,2174405,null,865,null,23507,null,2471,null,28986,null,1725,null,51655,null,2499,null,20199,null,1570,null,2132,null,832,null,37932,null,3535,null,953,null,572,null,36979,null,3487,null,306514,null,0,*****,207282,null,7476,null,1958,null,1131,null,2105,null,840,null,452,null,298,null,1042,null,1465,null,79084,null,6844,null,14591,null,2552,null,8179,null,1913,null,6412,null,1954,null,0400000US49,Utah,49
621254,null,0,*****,613193,null,639,null,591489,null,321,null,3711,null,653,null,1776,null,486,null,6921,null,684,null,69,null,88,null,431,null,315,null,8796,null,1225,null,195,null,179,null,8601,null,1202,null,8061,null,639,null,5756,null,807,null,162,null,220,null,17,null,38,null,30,null,64,null,9,null,19,null,888,null,439,null,1199,null,516,null,565,null,400,null,634,null,387,null,0400000US50,Vermont,50
7712091,null,0,*****,7211384,null,2125,null,5174855,null,3346,null,1491393,null,8219,null,18984,null,3106,null,371925,null,4061,null,4967,null,1663,null,18356,null,3786,null,130904,null,7554,null,4069,null,1133,null,126835,null,7239,null,500707,null,2125,null,254148,null,10404,null,17885,null,2973,null,3841,null,1540,null,1380,null,1023,null,217,null,169,null,199977,null,10668,null,23259,null,4210,null,16109,null,3123,null,7150,null,2340,null,0400000US51,Virginia,51
6468424,null,0,*****,5858418,null,0,*****,4908774,null,2495,null,210262,null,4934,null,77181,null,4399,null,425573,null,5598,null,26802,null,1450,null,10732,null,2383,null,199094,null,8786,null,4430,null,1311,null,194664,null,8459,null,610006,null,0,*****,310363,null,12163,null,7614,null,1864,null,11877,null,2702,null,3833,null,1331,null,762,null,440,null,240291,null,10836,null,35266,null,4040,null,19192,null,2879,null,16074,null,2783,null,0400000US53,Washington,53
1812035,null,0,*****,1792835,null,1977,null,1696951,null,1591,null,62255,null,2313,null,2478,null,840,null,10126,null,1421,null,0,null,265,null,1710,null,1139,null,19315,null,2478,null,431,null,518,null,18884,null,2416,null,19200,null,1977,null,13671,null,1930,null,142,null,226,null,216,null,249,null,0,null,265,null,0,null,265,null,3897,null,1124,null,1274,null,837,null,859,null,721,null,415,null,363,null,0400000US54,West Virginia,54
5601640,null,0,*****,5331461,null,1075,null,4779285,null,1190,null,331115,null,3824,null,43678,null,2131,null,108219,null,3318,null,2173,null,939,null,5116,null,1207,null,61875,null,4787,null,2443,null,1069,null,59432,null,4677,null,270179,null,1075,null,111791,null,5995,null,4744,null,1372,null,2481,null,1009,null,492,null,366,null,0,null,213,null,135655,null,6129,null,15016,null,2324,null,10909,null,1924,null,4107,null,1221,null,0400000US55,Wisconsin,55
522830,null,0,*****,485987,null,331,null,457260,null,364,null,3075,null,1346,null,11953,null,1155,null,2865,null,1159,null,53,null,77,null,0,null,259,null,10781,null,1789,null,211,null,235,null,10570,null,1765,null,36843,null,331,null,21816,null,1961,null,222,null,315,null,1147,null,809,null,74,null,119,null,0,null,259,null,9686,null,1852,null,3898,null,1247,null,2562,null,1037,null,1336,null,645,null,0400000US56,Wyoming,56
3942375,null,0,*****,52356,null,4701,null,41963,null,3812,null,4369,null,1363,null,62,null,105,null,2270,null,1269,null,96,null,121,null,3344,null,1162,null,252,null,219,null,38,null,64,null,214,null,206,null,3890019,null,4701,null,2962184,null,21646,null,269416,null,10929,null,8631,null,1636,null,7652,null,2006,null,246,null,309,null,470388,null,16254,null,171502,null,8962,null,23330,null,3181,null,148172,null,8948,null,0400000US72,Puerto Rico,72
