B19119_001E,B19119_001EA,B19119_001M,B19119_001MA,B19119_002E,B19119_002EA,B19119_002M,B19119_002MA,B19119_003E,B19119_003EA,B19119_003M,B19119_003MA,B19119_004E,B19119_004EA,B19119_004M,B19119_004MA,B19119_005E,B19119_005EA,B19119_005M,B19119_005MA,B19119_006E,B19119_006EA,B19119_006M,B19119_006MA,B19119_007E,B19119_007EA,B19119_007M,B19119_007MA,GEO_ID,NAME,state
58374,null,459,null,50965,null,457,null,59949,null,1011,null,71489,null,1114,null,70544,null,2069,null,64036,null,2887,null,60811,null,3969,null,0400000US39,Ohio,39
51787,null,632,null,49424,null,1046,null,52479,null,1860,null,59755,null,2072,null,51210,null,2927,null,53019,null,4818,null,49719,null,6287,null,0400000US40,Oklahoma,40
59152,null,870,null,54235,null,986,null,58789,null,1789,null,70046,null,2940,null,63772,null,4648,null,64376,null,7457,null,61581,null,8703,null,0400000US41,Oregon,41
60825,null,308,null,51051,null,403,null,64775,null,939,null,75867,null,1040,null,74029,null,2373,null,71946,null,3042,null,67160,null,4030,null,0400000US42,Pennsylvania,42
70187,null,2284,null,57121,null,3006,null,70117,null,4570,null,88035,null,6414,null,81522,null,3720,null,88639,null,15618,null,103277,null,31954,null,0400000US44,Rhode Island,44
52913,null,835,null,48944,null,1093,null,52806,null,1745,null,63535,null,2586,null,61359,null,2474,null,53184,null,3995,null,61349,null,7599,null,0400000US45,South Carolina,45
53910,null,1444,null,49180,null,1292,null,55985,null,2543,null,66451,null,3724,null,61560,null,3464,null,62431,null,15513,null,37241,null,11914,null,0400000US46,South Dakota,46
51945,null,536,null,46927,null,710,null,53149,null,1322,null,62226,null,1313,null,60997,null,1864,null,56329,null,4661,null,47892,null,8096,null,0400000US47,Tennessee,47
55742,null,416,null,52878,null,644,null,54943,null,909,null,63945,null,1050,null,56152,null,1479,null,50161,null,2085,null,52259,null,2019,null,0400000US48,Texas,48
62432,null,752,null,54715,null,1121,null,61437,null,1930,null,69260,null,2467,null,69908,null,2078,null,71759,null,3027,null,82433,null,4704,null,0400000US49,Utah,49
61561,null,1597,null,56318,null,2852,null,61934,null,3272,null,73130,null,3636,null,72073,null,9930,null,66198,null,20606,null,63633,null,12486,null,0400000US50,Vermont,50
70894,null,588,null,62926,null,1031,null,70485,null,1432,null,82598,null,1591,null,86211,null,2700,null,85017,null,5753,null,84578,null,8145,null,0400000US51,Virginia,51
66642,null,655,null,61172,null,669,null,67004,null,1816,null,79397,null,1824,null,74195,null,2415,null,67206,null,5286,null,60961,null,2888,null,0400000US53,Washington,53
46338,null,1076,null,41280,null,931,null,49111,null,2607,null,57552,null,2952,null,62129,null,6176,null,51250,null,4758,null,47326,null,11017,null,0400000US54,West Virginia,54
62804,null,499,null,55525,null,698,null,64622,null,1403,null,74885,null,1105,null,73852,null,2222,null,69003,null,2694,null,62873,null,4232,null,0400000US55,Wisconsin,55
63947,null,2594,null,58207,null,3018,null,66033,null,5194,null,77432,null,4725,null,74644,null,9215,null,70030,null,21526,null,68742,null,11229,null,0400000US56,Wyoming,56
20900,null,456,null,16950,null,376,null,22757,null,880,null,25830,null,1076,null,27940,null,1657,null,19923,null,2916,null,22435,null,7126,null,0400000US72,Puerto Rico,72
