B15004_001E,B15004_001EA,B15004_001M,B15004_001MA,B15004_002E,B15004_002EA,B15004_002M,B15004_002MA,B15004_003E,B15004_003EA,B15004_003M,B15004_003MA,B15004_004E,B15004_004EA,B15004_004M,B15004_004MA,B15004_005E,B15004_005EA,B15004_005M,B15004_005MA,B15004_006E,B15004_006EA,B15004_006M,B15004_006MA,B15004_007E,B15004_007EA,B15004_007M,B15004_007MA,B15004_008E,B15004_008EA,B15004_008M,B15004_008MA,B15004_009E,B15004_009EA,B15004_009M,B15004_009MA,B15004_010E,B15004_010EA,B15004_010M,B15004_010MA,B15004_011E,B15004_011EA,B15004_011M,B15004_011MA,B15004_012E,B15004_012EA,B15004_012M,B15004_012MA,B15004_013E,B15004_013EA,B15004_013M,B15004_013MA,B15004_014E,B15004_014EA,B15004_014M,B15004_014MA,B15004_015E,B15004_015EA,B15004_015M,B15004_015MA,B15004_016E,B15004_016EA,B15004_016M,B15004_016MA,B15004_017E,B15004_017EA,B15004_017M,B15004_017MA,B15004_018E,B15004_018EA,B15004_018M,B15004_018MA,B15004_019E,B15004_019EA,B15004_019M,B15004_019MA,B15004_020E,B15004_020EA,B15004_020M,B15004_020MA,B15004_021E,B15004_021EA,B15004_021M,B15004_021MA,B15004_022E,B15004_022EA,B15004_022M,B15004_022MA,B15004_023E,B15004_023EA,B15004_023M,B15004_023MA,B15004_024E,B15004_024EA,B15004_024M,B15004_024MA,B15004_025E,B15004_025EA,B15004_025M,B15004_025MA,B15004_026E,B15004_026EA,B15004_026M,B15004_026MA,B15004_027E,B15004_027EA,B15004_027M,B15004_027MA,B15004_028E,B15004_028EA,B15004_028M,B15004_028MA,B15004_029E,B15004_029EA,B15004_029M,B15004_029MA,B15004_030E,B15004_030EA,B15004_030M,B15004_030MA,B15004_031E,B15004_031EA,B15004_031M,B15004_031MA,B15004_032E,B15004_032EA,B15004_032M,B15004_032MA,B15004_033E,B15004_033EA,B15004_033M,B15004_033MA,B15004_034E,B15004_034EA,B15004_034M,B15004_034MA,B15004_035E,B15004_035EA,B15004_035M,B15004_035MA,B15004_036E,B15004_036EA,B15004_036M,B15004_036MA,B15004_037E,B15004_037EA,B15004_037M,B15004_037MA,B15004_038E,B15004_038EA,B15004_038M,B15004_038MA,B15004_039E,B15004_039EA,B15004_039M,B15004_039MA,GEO_ID,NAME,state
5948043,null,7896,null,650244,null,15999,null,258060,null,9350,null,221345,null,9872,null,116651,null,7405,null,39789,null,4100,null,14399,null,2089,null,5297799,null,16320,null,724024,null,15115,null,1586177,null,21332,null,1404336,null,20367,null,1023399,null,16603,null,559863,null,13751,null,2816386,null,5813,null,242806,null,9245,null,102132,null,6314,null,80560,null,5611,null,37457,null,3813,null,16628,null,2593,null,6029,null,1327,null,2573580,null,9924,null,395867,null,10350,null,766767,null,14288,null,642550,null,12385,null,499575,null,10052,null,268821,null,8746,null,3131657,null,5441,null,407438,null,11238,null,155928,null,6397,null,140785,null,7671,null,79194,null,5519,null,23161,null,3097,null,8370,null,1625,null,2724219,null,11225,null,328157,null,9127,null,819410,null,15115,null,761786,null,13305,null,523824,null,10663,null,291042,null,8964,null,0400000US13,Georgia,13
860700,null,2458,null,57209,null,3907,null,11513,null,1833,null,19398,null,2526,null,15434,null,2168,null,8072,null,1517,null,2792,null,879,null,803491,null,4674,null,78196,null,4405,null,237934,null,7106,null,244126,null,8563,null,159558,null,4881,null,83677,null,4553,null,421517,null,2250,null,23643,null,2339,null,3998,null,838,null,9106,null,1715,null,6102,null,1220,null,3542,null,975,null,895,null,413,null,397874,null,3000,null,34536,null,2647,null,123109,null,4285,null,121823,null,4500,null,75035,null,3304,null,43371,null,2665,null,439183,null,1313,null,33566,null,3063,null,7515,null,1511,null,10292,null,1707,null,9332,null,1604,null,4530,null,968,null,1897,null,742,null,405617,null,3248,null,43660,null,3068,null,114825,null,4779,null,122303,null,5572,null,84523,null,3829,null,40306,null,3183,null,0400000US15,Hawaii,15
929049,null,2385,null,83426,null,4715,null,19893,null,2531,null,29931,null,2445,null,25047,null,2475,null,6164,null,1238,null,2391,null,793,null,845623,null,4946,null,84679,null,4066,null,246703,null,7868,null,292432,null,6949,null,152233,null,6288,null,69576,null,4207,null,459232,null,2388,null,31273,null,2978,null,7614,null,1266,null,11195,null,1807,null,8746,null,1655,null,2514,null,700,null,1204,null,557,null,427959,null,3555,null,45411,null,2778,null,122986,null,5637,null,143195,null,4828,null,75656,null,4136,null,40711,null,2788,null,469817,null,1876,null,52153,null,3074,null,12279,null,1850,null,18736,null,1741,null,16301,null,1784,null,3650,null,909,null,1187,null,479,null,417664,null,3233,null,39268,null,2686,null,123717,null,4578,null,149237,null,4555,null,76577,null,4000,null,28865,null,2429,null,0400000US16,Idaho,16
8198102,null,4470,null,736840,null,16169,null,234427,null,8786,null,259652,null,8286,null,159717,null,6665,null,56567,null,4120,null,26477,null,2587,null,7461262,null,16853,null,901617,null,16610,null,2115404,null,24110,null,2077883,null,17129,null,1475858,null,15615,null,890500,null,13624,null,3940617,null,4457,null,292852,null,9517,null,94287,null,5625,null,106393,null,5478,null,54742,null,3429,null,24058,null,2596,null,13372,null,1833,null,3647765,null,10575,null,465626,null,11216,null,1036262,null,14967,null,970939,null,12070,null,727400,null,11044,null,447538,null,7709,null,4257485,null,3504,null,443988,null,10794,null,140140,null,6314,null,153259,null,6572,null,104975,null,5481,null,32509,null,3151,null,13105,null,1848,null,3813497,null,11122,null,435991,null,9054,null,1079142,null,15889,null,1106944,null,13143,null,748458,null,11627,null,442962,null,9744,null,0400000US17,Illinois,17
4057586,null,4420,null,360856,null,9488,null,118726,null,5656,null,139385,null,6590,null,76166,null,4253,null,17953,null,2119,null,8626,null,1226,null,3696730,null,10955,null,438756,null,9911,null,1369694,null,17005,null,1006494,null,13239,null,564275,null,10944,null,317511,null,8940,null,1951233,null,3395,null,136271,null,5572,null,47691,null,3360,null,51286,null,3878,null,25456,null,2696,null,7522,null,1338,null,4316,null,996,null,1814962,null,6954,null,225146,null,6302,null,673508,null,10891,null,475841,null,9198,null,282515,null,6914,null,157952,null,5730,null,2106353,null,3264,null,224585,null,6702,null,71035,null,4006,null,88099,null,4905,null,50710,null,3212,null,10431,null,1591,null,4310,null,772,null,1881768,null,7543,null,213610,null,6286,null,696186,null,10360,null,530653,null,9443,null,281760,null,7622,null,159559,null,5099,null,0400000US18,Indiana,18
1928236,null,3177,null,156385,null,7979,null,42272,null,3456,null,64344,null,4468,null,38175,null,3185,null,7983,null,1401,null,3611,null,1064,null,1771851,null,8375,null,149160,null,4612,null,617009,null,8601,null,542744,null,9586,null,319121,null,8165,null,143817,null,4822,null,934842,null,2931,null,60925,null,4682,null,17144,null,2079,null,26525,null,2556,null,12030,null,1718,null,3379,null,1046,null,1847,null,743,null,873917,null,4997,null,82150,null,3147,null,315031,null,5720,null,250065,null,6227,null,147931,null,5112,null,78740,null,3675,null,993394,null,2243,null,95460,null,4460,null,25128,null,2375,null,37819,null,2648,null,26145,null,2372,null,4604,null,938,null,1764,null,537,null,897934,null,4780,null,67010,null,3327,null,301978,null,5592,null,292679,null,6010,null,171190,null,4699,null,65077,null,3049,null,0400000US19,Iowa,19
1748622,null,4352,null,144585,null,5912,null,41777,null,3760,null,50961,null,3322,null,37442,null,3011,null,10664,null,1511,null,3741,null,1077,null,1604037,null,7807,null,140198,null,5611,null,471590,null,9805,null,495056,null,8484,null,326512,null,6684,null,170681,null,5775,null,846628,null,3522,null,58466,null,3881,null,16628,null,2056,null,21824,null,1985,null,12529,null,1720,null,5529,null,1008,null,1956,null,714,null,788162,null,5048,null,76621,null,3549,null,233102,null,6802,null,230796,null,6071,null,160732,null,5435,null,86911,null,3689,null,901994,null,2699,null,86119,null,3768,null,25149,null,2495,null,29137,null,2504,null,24913,null,2307,null,5135,null,1054,null,1785,null,610,null,815875,null,4962,null,63577,null,3591,null,238488,null,6491,null,264260,null,6152,null,165780,null,4851,null,83770,null,3905,null,0400000US20,Kansas,20
2784808,null,4401,null,383480,null,12127,null,161933,null,8054,null,140841,null,7386,null,62766,null,4410,null,11784,null,1499,null,6156,null,1220,null,2401328,null,13479,null,377374,null,9431,null,843601,null,13005,null,632507,null,11395,null,326587,null,8274,null,221259,null,8079,null,1321751,null,3932,null,149744,null,6835,null,72337,null,4684,null,52456,null,4472,null,17443,null,2247,null,4437,null,949,null,3071,null,866,null,1172007,null,7411,null,201296,null,6207,null,423259,null,7770,null,282712,null,8135,null,160869,null,5251,null,103871,null,5369,null,1463057,null,3303,null,233736,null,7785,null,89596,null,5048,null,88385,null,5114,null,45323,null,3503,null,7347,null,1250,null,3085,null,907,null,1229321,null,8668,null,176078,null,6183,null,420342,null,9110,null,349795,null,8491,null,165718,null,6023,null,117388,null,4688,null,0400000US21,Kentucky,21
2669501,null,4835,null,376580,null,10671,null,153605,null,7086,null,139292,null,6305,null,58726,null,4218,null,19196,null,2786,null,5761,null,1181,null,2292921,null,11568,null,364808,null,9627,null,815900,null,11611,null,581964,null,11301,null,355434,null,10108,null,174815,null,5486,null,1250862,null,4340,null,127801,null,5910,null,54002,null,3653,null,44788,null,3802,null,18326,null,2265,null,8433,null,1794,null,2252,null,736,null,1123061,null,7222,null,202539,null,6701,null,401424,null,8786,null,272679,null,7633,null,163091,null,6254,null,83328,null,3461,null,1418639,null,3694,null,248779,null,7785,null,99603,null,4997,null,94504,null,4854,null,40400,null,3237,null,10763,null,1813,null,3509,null,841,null,1169860,null,8210,null,162269,null,5489,null,414476,null,6609,null,309285,null,7309,null,192343,null,6746,null,91487,null,4045,null,0400000US22,Louisiana,22
910154,null,1871,null,91212,null,4864,null,23412,null,2196,null,39074,null,3191,null,19681,null,2178,null,6966,null,1344,null,2079,null,721,null,818942,null,5131,null,70011,null,3781,null,291393,null,6371,null,221334,null,6346,null,153410,null,5011,null,82794,null,4023,null,435075,null,1724,null,35289,null,2554,null,10494,null,1357,null,14512,null,1599,null,6708,null,1149,null,2796,null,838,null,779,null,410,null,399786,null,2788,null,40020,null,3024,null,144953,null,4491,null,102975,null,4571,null,71217,null,3263,null,40621,null,2636,null,475079,null,1377,null,55923,null,3736,null,12918,null,1747,null,24562,null,2476,null,12973,null,1623,null,4170,null,967,null,1300,null,498,null,419156,null,3831,null,29991,null,1950,null,146440,null,4714,null,118359,null,4079,null,82193,null,3313,null,42173,null,2406,null,0400000US23,Maine,23
3648552,null,3180,null,236978,null,10038,null,80593,null,6499,null,82393,null,5597,null,43851,null,3895,null,19640,null,2532,null,10501,null,1859,null,3411574,null,10611,null,363111,null,10525,null,913249,null,16056,null,860669,null,13907,null,703655,null,12959,null,570890,null,11223,null,1707994,null,3602,null,86752,null,5910,null,32535,null,3396,null,28583,null,3416,null,14072,null,2291,null,7556,null,1626,null,4006,null,1301,null,1621242,null,6649,null,184803,null,7040,null,437608,null,10827,null,379490,null,8344,null,337682,null,8457,null,281659,null,7157,null,1940558,null,2968,null,150226,null,6406,null,48058,null,4291,null,53810,null,3794,null,29779,null,3299,null,12084,null,2023,null,6495,null,1181,null,1790332,null,7000,null,178308,null,6301,null,475641,null,9609,null,481179,null,10162,null,365973,null,7867,null,289231,null,6812,null,0400000US24,Maryland,24
4292954,null,3489,null,346640,null,12141,null,108405,null,5552,null,116913,null,6399,null,65590,null,4723,null,35315,null,3006,null,20417,null,2859,null,3946314,null,12361,null,376221,null,10842,null,1066071,null,18337,null,914495,null,12943,null,913258,null,14863,null,676269,null,12764,null,2035886,null,3321,null,134539,null,7069,null,43014,null,3687,null,46151,null,3993,null,23185,null,3032,null,12885,null,1797,null,9304,null,1787,null,1901347,null,7480,null,194573,null,7401,null,526575,null,12107,null,407029,null,9223,null,441758,null,10334,null,331412,null,7562,null,2257068,null,2021,null,212101,null,7021,null,65391,null,3903,null,70762,null,4415,null,42405,null,3212,null,22430,null,2619,null,11113,null,1681,null,2044967,null,7249,null,181648,null,6492,null,539496,null,10900,null,507466,null,9195,null,471500,null,10128,null,344857,null,8199,null,0400000US25,Massachusetts,25
6533222,null,4356,null,691012,null,16142,null,199215,null,7129,null,258342,null,9548,null,175969,null,6545,null,38060,null,3730,null,19426,null,1911,null,5842210,null,16384,null,602081,null,11830,null,1841609,null,18704,null,1818306,null,19496,null,970942,null,13733,null,609272,null,9636,null,3131198,null,3925,null,275529,null,8994,null,86639,null,4574,null,100844,null,5830,null,61354,null,4457,null,18458,null,2570,null,8234,null,1439,null,2855669,null,10060,null,316279,null,7604,null,894425,null,13581,null,858347,null,12328,null,469528,null,9031,null,317090,null,7049,null,3402024,null,2977,null,415483,null,9546,null,112576,null,4482,null,157498,null,6410,null,114615,null,5155,null,19602,null,2170,null,11192,null,1537,null,2986541,null,9814,null,285802,null,8381,null,947184,null,9829,null,959959,null,12709,null,501414,null,8650,null,292182,null,7295,null,0400000US26,Michigan,26
3372070,null,3060,null,246532,null,7959,null,65007,null,4436,null,90852,null,4346,null,64091,null,3840,null,19333,null,2110,null,7249,null,1492,null,3125538,null,8494,null,224645,null,6477,null,867587,null,11737,null,1003285,null,11041,null,696856,null,10392,null,333165,null,7133,null,1654419,null,3018,null,98834,null,4648,null,26746,null,2776,null,36904,null,2672,null,22865,null,2137,null,9018,null,1429,null,3301,null,1077,null,1555585,null,5258,null,123770,null,4363,null,439673,null,7087,null,483780,null,7774,null,333603,null,6644,null,174759,null,4527,null,1717651,null,2140,null,147698,null,5446,null,38261,null,2969,null,53948,null,3433,null,41226,null,3236,null,10315,null,1407,null,3948,null,919,null,1569953,null,5713,null,100875,null,3623,null,427914,null,7143,null,519505,null,6530,null,363253,null,6532,null,158406,null,4739,null,0400000US27,Minnesota,27
1791177,null,4857,null,277438,null,9862,null,114600,null,5546,null,95102,null,5003,null,55138,null,4739,null,9820,null,1653,null,2778,null,832,null,1513739,null,10747,null,258722,null,8406,null,475827,null,11046,null,446149,null,10225,null,217899,null,7889,null,115142,null,5181,null,827666,null,4150,null,100477,null,6000,null,44056,null,3488,null,34842,null,3432,null,17005,null,2545,null,3446,null,1009,null,1128,null,526,null,727189,null,6918,null,139009,null,6166,null,233138,null,7005,null,204450,null,7402,null,96862,null,4697,null,53730,null,3065,null,963511,null,2913,null,176961,null,6091,null,70544,null,3684,null,60260,null,3622,null,38133,null,3238,null,6374,null,1395,null,1650,null,717,null,786550,null,6731,null,119713,null,5148,null,242689,null,8008,null,241699,null,7111,null,121037,null,5882,null,61412,null,4028,null,0400000US28,Mississippi,28
3800812,null,4600,null,384398,null,10170,null,128168,null,6593,null,143256,null,6608,null,83302,null,4852,null,21639,null,2216,null,8033,null,1533,null,3416414,null,11496,null,398572,null,9635,null,1129371,null,12888,null,970545,null,13187,null,582230,null,10988,null,335696,null,9531,null,1805377,null,4214,null,150352,null,6350,null,51875,null,3674,null,56207,null,3775,null,28515,null,3050,null,10491,null,1540,null,3264,null,850,null,1655025,null,7518,null,198409,null,6768,null,560714,null,8838,null,451382,null,8555,null,280191,null,7079,null,164329,null,5306,null,1995435,null,3180,null,234046,null,7371,null,76293,null,5597,null,87049,null,5099,null,54787,null,3306,null,11148,null,1472,null,4769,null,1215,null,1761389,null,7505,null,200163,null,6594,null,568657,null,9333,null,519163,null,9344,null,302039,null,7174,null,171367,null,6975,null,0400000US29,Missouri,29
628644,null,2307,null,68494,null,4462,null,15596,null,2348,null,24453,null,2456,null,19313,null,2282,null,6298,null,1222,null,2834,null,948,null,560150,null,4954,null,45253,null,3250,null,177753,null,5176,null,174101,null,5808,null,110723,null,4753,null,52320,null,3447,null,308564,null,1748,null,29030,null,2388,null,6881,null,1314,null,10451,null,1485,null,7257,null,1338,null,3247,null,853,null,1194,null,510,null,279534,null,2827,null,24188,null,2140,null,92963,null,3176,null,80312,null,3349,null,53195,null,3154,null,28876,null,2035,null,320080,null,1655,null,39464,null,3030,null,8715,null,1498,null,14002,null,1756,null,12056,null,1668,null,3051,null,914,null,1640,null,817,null,280616,null,3070,null,21065,null,2191,null,84790,null,3638,null,93789,null,4202,null,57528,null,3437,null,23444,null,2242,null,0400000US30,Montana,30
1112827,null,3139,null,89907,null,4783,null,23093,null,2545,null,32841,null,2735,null,25221,null,2503,null,6473,null,1288,null,2279,null,679,null,1022920,null,5610,null,87481,null,4722,null,307388,null,6498,null,326469,null,7078,null,204501,null,5528,null,97081,null,4074,null,542851,null,2353,null,35148,null,2631,null,9469,null,1604,null,13166,null,1644,null,9287,null,1595,null,2573,null,830,null,653,null,339,null,507703,null,3377,null,47047,null,2887,null,154411,null,4099,null,157756,null,5053,null,97298,null,3621,null,51191,null,2509,null,569976,null,2294,null,54759,null,3666,null,13624,null,1703,null,19675,null,2045,null,15934,null,1805,null,3900,null,873,null,1626,null,592,null,515217,null,4223,null,40434,null,3153,null,152977,null,4441,null,168713,null,4636,null,107203,null,3917,null,45890,null,3000,null,0400000US31,Nebraska,31
