B10059_001E,B10059_001EA,B10059_001M,B10059_001MA,B10059_002E,B10059_002EA,B10059_002M,B10059_002MA,B10059_003E,B10059_003EA,B10059_003M,B10059_003MA,B10059_004E,B10059_004EA,B10059_004M,B10059_004MA,B10059_005E,B10059_005EA,B10059_005M,B10059_005MA,B10059_006E,B10059_006EA,B10059_006M,B10059_006MA,B10059_007E,B10059_007EA,B10059_007M,B10059_007MA,B10059_008E,B10059_008EA,B10059_008M,B10059_008MA,B10059_009E,B10059_009EA,B10059_009M,B10059_009MA,B10059_010E,B10059_010EA,B10059_010M,B10059_010MA,B10059_011E,B10059_011EA,B10059_011M,B10059_011MA,GEO_ID,NAME,state
114611,null,6355,null,27910,null,3177,null,17579,null,2550,null,12982,null,2203,null,4597,null,1129,null,10331,null,1909,null,86701,null,5235,null,43092,null,3981,null,28258,null,3354,null,14834,null,2091,null,43609,null,4177,null,0400000US22,Louisiana,22
16225,null,2264,null,1512,null,675,null,685,null,461,null,521,null,436,null,164,null,150,null,827,null,500,null,14713,null,2130,null,6786,null,1568,null,4313,null,1382,null,2473,null,900,null,7927,null,1369,null,0400000US23,Maine,23
118525,null,6624,null,9532,null,2004,null,5073,null,1424,null,3110,null,1194,null,1963,null,627,null,4459,null,1255,null,108993,null,6028,null,37644,null,3529,null,23994,null,2874,null,13650,null,1958,null,71349,null,4639,null,0400000US24,Maryland,24
106577,null,6037,null,9967,null,1730,null,4792,null,1172,null,3085,null,955,null,1707,null,688,null,5175,null,1484,null,96610,null,6050,null,24119,null,3128,null,14724,null,2426,null,9395,null,1571,null,72491,null,5436,null,0400000US25,Massachusetts,25
156240,null,5809,null,21664,null,2207,null,10853,null,1849,null,8282,null,1615,null,2571,null,784,null,10811,null,1586,null,134576,null,5585,null,58155,null,4166,null,38577,null,3171,null,19578,null,2551,null,76421,null,4761,null,0400000US26,Michigan,26
55683,null,3737,null,5950,null,1315,null,2654,null,766,null,1881,null,643,null,773,null,358,null,3296,null,1024,null,49733,null,3638,null,22000,null,2605,null,15315,null,2256,null,6685,null,1312,null,27733,null,2883,null,0400000US27,Minnesota,27
82249,null,5281,null,21774,null,2710,null,13692,null,2226,null,8654,null,1744,null,5038,null,1473,null,8082,null,1577,null,60475,null,4673,null,34452,null,3971,null,24685,null,3352,null,9767,null,1797,null,26023,null,3077,null,0400000US28,Mississippi,28
102150,null,5941,null,14020,null,2174,null,7257,null,1452,null,4878,null,1197,null,2379,null,889,null,6763,null,1555,null,88130,null,5435,null,39641,null,2863,null,26556,null,2446,null,13085,null,1686,null,48489,null,4723,null,0400000US29,Missouri,29
12774,null,1787,null,2150,null,812,null,1238,null,497,null,663,null,288,null,575,null,345,null,912,null,563,null,10624,null,1650,null,5632,null,1237,null,2859,null,768,null,2773,null,699,null,4992,null,1074,null,0400000US30,Montana,30
19626,null,2551,null,1405,null,503,null,888,null,366,null,591,null,330,null,297,null,156,null,517,null,313,null,18221,null,2577,null,8081,null,1586,null,6030,null,1315,null,2051,null,606,null,10140,null,1855,null,0400000US31,Nebraska,31
56048,null,4855,null,4584,null,1456,null,2198,null,956,null,1170,null,575,null,1028,null,761,null,2386,null,1171,null,51464,null,4618,null,20391,null,2974,null,12700,null,2338,null,7691,null,1451,null,31073,null,3662,null,0400000US32,Nevada,32
18501,null,2155,null,548,null,403,null,307,null,340,null,76,null,128,null,231,null,315,null,241,null,224,null,17953,null,2107,null,6582,null,1428,null,4974,null,1227,null,1608,null,560,null,11371,null,1897,null,0400000US33,New Hampshire,33
180415,null,8068,null,13320,null,2102,null,6005,null,1442,null,3416,null,945,null,2589,null,988,null,7315,null,1734,null,167095,null,7624,null,43727,null,3830,null,27356,null,3384,null,16371,null,2227,null,123368,null,6562,null,0400000US34,New Jersey,34
47893,null,4035,null,10804,null,1881,null,6492,null,1294,null,4367,null,1104,null,2125,null,699,null,4312,null,1243,null,37089,null,3630,null,17779,null,2653,null,12913,null,2377,null,4866,null,1145,null,19310,null,2521,null,0400000US35,New Mexico,35
408917,null,10956,null,62230,null,4153,null,31441,null,2936,null,20768,null,2428,null,10673,null,1833,null,30789,null,3374,null,346687,null,10225,null,100569,null,5982,null,61899,null,4888,null,38670,null,3383,null,246118,null,8647,null,0400000US36,New York,36
171922,null,9072,null,30143,null,2951,null,17786,null,2635,null,12018,null,2170,null,5768,null,1250,null,12357,null,1923,null,141779,null,8835,null,69289,null,6508,null,46023,null,5441,null,23266,null,2753,null,72490,null,5408,null,0400000US37,North Carolina,37
5040,null,1039,null,910,null,385,null,613,null,370,null,361,null,220,null,252,null,278,null,297,null,207,null,4130,null,960,null,2497,null,828,null,1602,null,610,null,895,null,359,null,1633,null,532,null,0400000US38,North Dakota,38
192459,null,9331,null,28625,null,3463,null,17329,null,2805,null,12126,null,2345,null,5203,null,1327,null,11296,null,1967,null,163834,null,7730,null,73118,null,5300,null,49668,null,4253,null,23450,null,2852,null,90716,null,5947,null,0400000US39,Ohio,39
78229,null,5154,null,13124,null,2199,null,8529,null,1788,null,5703,null,1416,null,2826,null,776,null,4595,null,1300,null,65105,null,4930,null,35227,null,3885,null,23399,null,3183,null,11828,null,1588,null,29878,null,2801,null,0400000US40,Oklahoma,40
60589,null,4825,null,6155,null,1480,null,3858,null,1182,null,2629,null,971,null,1229,null,625,null,2297,null,788,null,54434,null,4876,null,20202,null,3058,null,14539,null,2478,null,5663,null,1359,null,34232,null,3649,null,0400000US41,Oregon,41
207892,null,6779,null,26385,null,3110,null,14334,null,2054,null,10728,null,1637,null,3606,null,862,null,12051,null,2088,null,181507,null,6712,null,69436,null,5004,null,47089,null,4025,null,22347,null,2634,null,112071,null,5616,null,0400000US42,Pennsylvania,42
19028,null,2521,null,1179,null,625,null,558,null,441,null,495,null,430,null,63,null,103,null,621,null,446,null,17849,null,2490,null,3717,null,974,null,2774,null,985,null,943,null,478,null,14132,null,2210,null,0400000US44,Rhode Island,44
95483,null,5976,null,19502,null,2624,null,12727,null,2082,null,9185,null,2024,null,3542,null,993,null,6775,null,1528,null,75981,null,5474,null,37414,null,3759,null,26053,null,2950,null,11361,null,1771,null,38567,null,3663,null,0400000US45,South Carolina,45
10140,null,1582,null,2723,null,909,null,2253,null,841,null,1915,null,824,null,338,null,246,null,470,null,325,null,7417,null,1361,null,3605,null,1060,null,2245,null,867,null,1360,null,555,null,3812,null,1029,null,0400000US46,South Dakota,46
131214,null,7483,null,22454,null,3032,null,15434,null,2406,null,11766,null,2154,null,3668,null,1144,null,7020,null,1685,null,108760,null,7233,null,56368,null,5392,null,37108,null,4175,null,19260,null,3134,null,52392,null,4512,null,0400000US47,Tennessee,47
630182,null,15677,null,122198,null,7443,null,64044,null,5062,null,44660,null,4195,null,19384,null,2518,null,58154,null,5362,null,507984,null,13480,null,217637,null,9028,null,150507,null,7990,null,67130,null,4750,null,290347,null,10566,null,0400000US48,Texas,48
46886,null,3721,null,2703,null,757,null,1860,null,629,null,955,null,447,null,905,null,466,null,843,null,411,null,44183,null,3696,null,14604,null,1920,null,8273,null,1310,null,6331,null,1208,null,29579,null,3064,null,0400000US49,Utah,49
5205,null,1104,null,739,null,391,null,288,null,194,null,255,null,186,null,33,null,56,null,451,null,347,null,4466,null,986,null,1887,null,741,null,1298,null,680,null,589,null,301,null,2579,null,693,null,0400000US50,Vermont,50
155126,null,6684,null,19086,null,2543,null,11319,null,2111,null,7680,null,1862,null,3639,null,995,null,7767,null,1523,null,136040,null,6379,null,50014,null,3730,null,34320,null,2861,null,15694,null,2428,null,86026,null,5612,null,0400000US51,Virginia,51
104302,null,5320,null,13356,null,2138,null,6949,null,1531,null,4947,null,1383,null,2002,null,826,null,6407,null,1514,null,90946,null,5162,null,33421,null,3357,null,20049,null,2586,null,13372,null,2208,null,57525,null,4449,null,0400000US53,Washington,53
34800,null,3518,null,7211,null,1534,null,5340,null,1362,null,4162,null,1202,null,1178,null,571,null,1871,null,698,null,27589,null,3110,null,14981,null,2201,null,8912,null,1907,null,6069,null,1347,null,12608,null,1888,null,0400000US54,West Virginia,54
63661,null,4620,null,7463,null,1674,null,4807,null,1361,null,3707,null,1330,null,1100,null,445,null,2656,null,874,null,56198,null,4202,null,22610,null,2723,null,16815,null,2176,null,5795,null,1185,null,33588,null,3418,null,0400000US55,Wisconsin,55
9398,null,1988,null,1772,null,969,null,975,null,694,null,803,null,684,null,172,null,88,null,797,null,514,null,7626,null,1673,null,3589,null,1242,null,3192,null,1232,null,397,null,227,null,4037,null,1200,null,0400000US56,Wyoming,56
121717,null,5611,null,61336,null,4527,null,33633,null,3349,null,20258,null,2422,null,13375,null,1924,null,27703,null,3034,null,60381,null,4322,null,23861,null,2269,null,15334,null,1737,null,8527,null,1223,null,36520,null,2954,null,0400000US72,Puerto Rico,72
