B17004_001E,B17004_001EA,B17004_001M,B17004_001MA,B17004_002E,B17004_002EA,B17004_002M,B17004_002MA,B17004_003E,B17004_003EA,B17004_003M,B17004_003MA,B17004_004E,B17004_004EA,B17004_004M,B17004_004MA,B17004_005E,B17004_005EA,B17004_005M,B17004_005MA,B17004_006E,B17004_006EA,B17004_006M,B17004_006MA,B17004_007E,B17004_007EA,B17004_007M,B17004_007MA,B17004_008E,B17004_008EA,B17004_008M,B17004_008MA,B17004_009E,B17004_009EA,B17004_009M,B17004_009MA,B17004_010E,B17004_010EA,B17004_010M,B17004_010MA,B17004_011E,B17004_011EA,B17004_011M,B17004_011MA,B17004_012E,B17004_012EA,B17004_012M,B17004_012MA,B17004_013E,B17004_013EA,B17004_013M,B17004_013MA,B17004_014E,B17004_014EA,B17004_014M,B17004_014MA,B17004_015E,B17004_015EA,B17004_015M,B17004_015MA,B17004_016E,B17004_016EA,B17004_016M,B17004_016MA,B17004_017E,B17004_017EA,B17004_017M,B17004_017MA,B17004_018E,B17004_018EA,B17004_018M,B17004_018MA,B17004_019E,B17004_019EA,B17004_019M,B17004_019MA,GEO_ID,NAME,state
7070001,null,5243,null,876454,null,19930,null,348262,null,12934,null,37262,null,3556,null,128030,null,8329,null,182970,null,8994,null,528192,null,12994,null,40288,null,4206,null,172318,null,8380,null,315586,null,10596,null,6193547,null,20942,null,3043054,null,13724,null,1738756,null,15360,null,723526,null,13875,null,580772,null,12235,null,3150493,null,13922,null,1230505,null,12824,null,920480,null,14985,null,999508,null,10684,null,0400000US13,Georgia,13
1004392,null,1318,null,74562,null,4592,null,32349,null,3147,null,2477,null,776,null,11482,null,2146,null,18390,null,2343,null,42213,null,3434,null,2710,null,874,null,12299,null,2253,null,27204,null,3197,null,929830,null,4925,null,465414,null,3128,null,244852,null,5526,null,117030,null,4440,null,103532,null,3745,null,464416,null,3743,null,178672,null,5190,null,132635,null,4616,null,153109,null,4410,null,0400000US15,Hawaii,15
1106289,null,2715,null,119820,null,5492,null,46353,null,3336,null,7144,null,1520,null,23834,null,2121,null,15375,null,1841,null,73467,null,3722,null,6283,null,1275,null,33006,null,2731,null,34178,null,2513,null,986469,null,5880,null,502248,null,4146,null,264993,null,5458,null,147314,null,4854,null,89941,null,3473,null,484221,null,3825,null,159722,null,4754,null,172810,null,5443,null,151689,null,4088,null,0400000US16,Idaho,16
9753759,null,5740,null,1022357,null,20553,null,420981,null,11710,null,49573,null,4046,null,165425,null,7127,null,205983,null,8112,null,601376,null,13627,null,41212,null,2972,null,216905,null,7682,null,343259,null,10748,null,8731402,null,20441,null,4316017,null,12164,null,2362026,null,16665,null,1107927,null,12418,null,846064,null,11566,null,4415385,null,14123,null,1648720,null,17553,null,1361760,null,16185,null,1404905,null,13023,null,0400000US17,Illinois,17
4777857,null,3980,null,518892,null,12531,null,203738,null,8151,null,17248,null,2093,null,93036,null,5774,null,93454,null,5377,null,315154,null,8061,null,18157,null,2351,null,126816,null,5517,null,170181,null,6497,null,4258965,null,13042,null,2114617,null,9256,null,1170323,null,11599,null,526826,null,10478,null,417468,null,6735,null,2144348,null,8942,null,796969,null,10887,null,670053,null,10557,null,677326,null,9023,null,0400000US18,Indiana,18
2272388,null,2632,null,232284,null,8648,null,93415,null,4898,null,9774,null,1327,null,49023,null,3428,null,34618,null,2793,null,138869,null,5384,null,9531,null,1455,null,67227,null,4118,null,62111,null,3558,null,2040104,null,9309,null,1016055,null,5750,null,578478,null,6944,null,258632,null,6151,null,178945,null,4482,null,1024049,null,5924,null,397455,null,6018,null,338465,null,6650,null,288129,null,4960,null,0400000US19,Iowa,19
2086835,null,3306,null,210165,null,7843,null,89785,null,5247,null,12008,null,1670,null,41011,null,3185,null,36766,null,3412,null,120380,null,4637,null,9825,null,1760,null,48114,null,3581,null,62441,null,3416,null,1876670,null,8563,null,931995,null,5547,null,540264,null,7550,null,235030,null,6492,null,156701,null,4147,null,944675,null,5387,null,368431,null,6604,null,310698,null,6582,null,265546,null,5375,null,0400000US20,Kansas,20
3256275,null,3660,null,503052,null,15934,null,202809,null,9496,null,17824,null,2259,null,71498,null,4863,null,113487,null,6926,null,300243,null,9012,null,17651,null,2280,null,97019,null,5645,null,185573,null,7477,null,2753223,null,16484,null,1357998,null,9208,null,702963,null,9784,null,333736,null,8271,null,321299,null,6708,null,1395225,null,9723,null,517809,null,9150,null,401141,null,9617,null,476275,null,7748,null,0400000US21,Kentucky,21
3233448,null,4139,null,519511,null,14069,null,186448,null,7452,null,18262,null,2646,null,60985,null,3712,null,107201,null,6156,null,333063,null,10313,null,31460,null,3100,null,111395,null,6060,null,190208,null,8035,null,2713937,null,14491,null,1342989,null,8330,null,703748,null,9535,null,339368,null,8696,null,299873,null,7632,null,1370948,null,10529,null,489699,null,10161,null,389426,null,9575,null,491823,null,10496,null,0400000US22,Louisiana,22
1046212,null,1868,null,117496,null,5959,null,47364,null,3357,null,3228,null,820,null,19212,null,2435,null,24924,null,1897,null,70132,null,4549,null,3102,null,907,null,25090,null,2355,null,41940,null,3365,null,928716,null,5999,null,456096,null,3630,null,237277,null,4617,null,123161,null,4852,null,95658,null,3128,null,472620,null,4486,null,169055,null,4282,null,161978,null,4658,null,141587,null,3561,null,0400000US23,Maine,23
4305834,null,3590,null,332623,null,13964,null,126435,null,8568,null,8808,null,1797,null,47525,null,4653,null,70102,null,5529,null,206188,null,8709,null,11664,null,2182,null,75940,null,5538,null,118584,null,5854,null,3973211,null,14656,null,1913193,null,9111,null,1104085,null,11021,null,462936,null,9565,null,346172,null,7397,null,2060018,null,9414,null,856593,null,12326,null,622617,null,11152,null,580808,null,9139,null,0400000US24,Maryland,24
5006717,null,3095,null,461821,null,15337,null,184568,null,8900,null,11300,null,2339,null,65435,null,4696,null,107833,null,6368,null,277253,null,9394,null,12010,null,2133,null,97382,null,5590,null,167861,null,7180,null,4544896,null,15894,null,2212834,null,8934,null,1214836,null,13265,null,582134,null,12122,null,415864,null,7635,null,2332062,null,10631,null,858443,null,12030,null,802791,null,13444,null,670828,null,10007,null,0400000US25,Massachusetts,25
7729775,null,4506,null,959955,null,18049,null,393251,null,10408,null,33266,null,3065,null,156471,null,6480,null,203514,null,7648,null,566704,null,11304,null,32899,null,2915,null,219798,null,7100,null,314007,null,9810,null,6769820,null,19073,null,3349140,null,12108,null,1612441,null,14580,null,933658,null,13128,null,803041,null,9316,null,3420680,null,11926,null,1112653,null,11511,null,1119967,null,12340,null,1188060,null,9885,null,0400000US26,Michigan,26
3978066,null,3626,null,350129,null,10048,null,142929,null,6088,null,12376,null,1596,null,69879,null,4274,null,60674,null,3655,null,207200,null,6419,null,12624,null,1701,null,93408,null,3927,null,101168,null,4879,null,3627937,null,10949,null,1824042,null,7104,null,1009233,null,9090,null,514014,null,9444,null,300795,null,5140,null,1803895,null,6820,null,695243,null,8573,null,647479,null,8018,null,461173,null,6630,null,0400000US27,Minnesota,27
2161689,null,3694,null,384103,null,12259,null,147806,null,6839,null,13401,null,2179,null,45546,null,3115,null,88859,null,5862,null,236297,null,8115,null,20682,null,2681,null,80259,null,4914,null,135356,null,5668,null,1777586,null,12676,null,870491,null,8026,null,444326,null,9380,null,214985,null,6920,null,211180,null,7096,null,907095,null,8116,null,324510,null,8914,null,247297,null,7449,null,335288,null,7389,null,0400000US28,Mississippi,28
4477723,null,3900,null,517156,null,12611,null,206262,null,7479,null,21244,null,2276,null,88006,null,5949,null,97012,null,4827,null,310894,null,8442,null,23345,null,2534,null,121715,null,5586,null,165834,null,6956,null,3960567,null,13670,null,1940377,null,8865,null,1035312,null,9942,null,494764,null,9982,null,410301,null,6492,null,2020190,null,9270,null,777654,null,10517,null,615297,null,11020,null,627239,null,10632,null,0400000US29,Missouri,29
743469,null,2110,null,96041,null,5818,null,41730,null,3390,null,5053,null,1315,null,18819,null,2184,null,17858,null,2662,null,54311,null,3592,null,3760,null,1111,null,24703,null,2363,null,25848,null,2978,null,647428,null,6440,null,326866,null,3784,null,162984,null,4458,null,98907,null,4312,null,64975,null,2683,null,320562,null,3758,null,115045,null,3846,null,112784,null,4175,null,92733,null,3173,null,0400000US30,Montana,30
1335332,null,2384,null,133573,null,5997,null,53622,null,3653,null,8844,null,1662,null,23207,null,2558,null,21571,null,2161,null,79951,null,4438,null,6472,null,1513,null,36474,null,2617,null,37005,null,3015,null,1201759,null,6257,null,602925,null,3650,null,363094,null,4944,null,143587,null,4273,null,96244,null,3159,null,598834,null,4631,null,245621,null,5298,null,196168,null,5396,null,157045,null,4051,null,0400000US31,Nebraska,31
1946028,null,3305,null,179606,null,10360,null,73120,null,5586,null,8724,null,1733,null,32821,null,3666,null,31575,null,3454,null,106486,null,6508,null,8214,null,1800,null,36172,null,3158,null,62100,null,4668,null,1766422,null,10266,null,908084,null,6292,null,517609,null,8249,null,218445,null,6513,null,172030,null,5856,null,858338,null,6474,null,342627,null,7278,null,241526,null,6339,null,274185,null,6493,null,0400000US32,Nevada,32
1022391,null,1850,null,68209,null,5195,null,28979,null,3108,null,2351,null,817,null,12324,null,1952,null,14304,null,1808,null,39230,null,3271,null,2214,null,1121,null,18018,null,2385,null,18998,null,2212,null,954182,null,5448,null,467614,null,3186,null,266356,null,4620,null,124854,null,4809,null,76404,null,3202,null,486568,null,3546,null,181529,null,5380,null,170406,null,5490,null,134633,null,3881,null,0400000US33,New Hampshire,33
6713518,null,4003,null,519024,null,15653,null,196038,null,8241,null,17747,null,2507,null,58496,null,4528,null,119795,null,6764,null,322986,null,11643,null,17707,null,2252,null,90950,null,6022,null,214329,null,9150,null,6194494,null,15788,null,3037284,null,9004,null,1693198,null,12748,null,740046,null,11120,null,604040,null,9644,null,3157210,null,12041,null,1150183,null,15353,null,967304,null,12499,null,1039723,null,13996,null,0400000US34,New Jersey,34
1499076,null,2292,null,238831,null,11114,null,97246,null,6228,null,13862,null,2240,null,35985,null,3558,null,47399,null,4241,null,141585,null,7151,null,11096,null,2236,null,51799,null,4397,null,78690,null,4498,null,1260245,null,11161,null,630455,null,7028,null,314913,null,7940,null,168357,null,7633,null,147185,null,4207,null,629790,null,7466,null,224906,null,6011,null,186769,null,6748,null,218115,null,6096,null,0400000US35,New Mexico,35
14955458,null,6501,null,1816972,null,28766,null,728739,null,16478,null,80029,null,5288,null,237033,null,9460,null,411677,null,11988,null,1088233,null,18863,null,59382,null,4195,null,310948,null,8629,null,717903,null,17393,null,13138486,null,27920,null,6405874,null,17565,null,3432506,null,22798,null,1524691,null,18583,null,1448677,null,14204,null,6732612,null,18939,null,2537896,null,21064,null,1924947,null,21508,null,2269769,null,15980,null,0400000US36,New York,36
6860736,null,5580,null,876124,null,19727,null,341940,null,10649,null,42511,null,4917,null,139912,null,6503,null,159517,null,7319,null,534184,null,12988,null,31776,null,3191,null,203256,null,8204,null,299152,null,10220,null,5984612,null,19910,null,2937423,null,11301,null,1630455,null,14453,null,694703,null,12641,null,612265,null,10156,null,3047189,null,13489,null,1149619,null,14155,null,906439,null,12757,null,991131,null,11409,null,0400000US37,North Carolina,37
488631,null,1708,null,57527,null,3768,null,23737,null,2399,null,2419,null,776,null,12101,null,1861,null,9217,null,1326,null,33790,null,2180,null,2401,null,730,null,17710,null,1867,null,13679,null,1533,null,431104,null,3996,null,221045,null,2591,null,128206,null,3416,null,59435,null,2768,null,33404,null,1766,null,210059,null,2542,null,83938,null,2728,null,72980,null,2687,null,53141,null,1871,null,0400000US38,North Dakota,38
8777933,null,5223,null,1014652,null,17840,null,400913,null,9765,null,30892,null,2879,null,162559,null,6593,null,207462,null,6765,null,613739,null,12554,null,35840,null,3164,null,242000,null,7903,null,335899,null,9307,null,7763281,null,18439,null,3804359,null,11120,null,2008382,null,13503,null,973209,null,12860,null,822768,null,11573,null,3958922,null,13191,null,1429452,null,15354,null,1255761,null,15631,null,1273709,null,11126,null,0400000US39,Ohio,39
2714543,null,3577,null,375013,null,10863,null,152701,null,6846,null,23752,null,2659,null,59068,null,3810,null,69881,null,4654,null,222312,null,6806,null,17154,null,1960,null,85632,null,4557,null,119526,null,5070,null,2339530,null,11384,null,1160670,null,7644,null,645177,null,8328,null,272408,null,7413,null,243085,null,5921,null,1178860,null,7600,null,435946,null,9343,null,337453,null,8333,null,405461,null,6198,null,0400000US40,Oklahoma,40
2926090,null,3871,null,346259,null,13096,null,146826,null,7536,null,11967,null,2079,null,70908,null,5168,null,63951,null,4425,null,199433,null,8041,null,12443,null,1891,null,83187,null,4568,null,103803,null,6104,null,2579831,null,13881,null,1285093,null,7981,null,658688,null,11090,null,354268,null,10704,null,272137,null,6456,null,1294738,null,9104,null,421632,null,8447,null,441795,null,8430,null,431311,null,7861,null,0400000US41,Oregon,41
9603157,null,4331,null,992623,null,22086,null,383510,null,12553,null,33231,null,3149,null,144826,null,6626,null,205453,null,8541,null,609113,null,14517,null,28441,null,2805,null,209738,null,7849,null,370934,null,11475,null,8610534,null,22643,null,4212039,null,13606,null,2244950,null,16155,null,1035181,null,13472,null,931908,null,9698,null,4398495,null,15179,null,1563031,null,13459,null,1343460,null,12973,null,1492004,null,11728,null,0400000US42,Pennsylvania,42
816436,null,2003,null,84951,null,6308,null,34576,null,3991,null,1987,null,928,null,13588,null,2613,null,19001,null,2707,null,50375,null,4000,null,3009,null,986,null,18840,null,2387,null,28526,null,3134,null,731485,null,6462,null,356056,null,4251,null,192525,null,6352,null,91253,null,5191,null,72278,null,3524,null,375429,null,4499,null,132890,null,5091,null,125358,null,4397,null,117181,null,4497,null,0400000US44,Rhode Island,44
3350081,null,3899,null,444412,null,14421,null,170173,null,7616,null,15865,null,2428,null,61564,null,4616,null,92744,null,5473,null,274239,null,9798,null,21789,null,3001,null,83865,null,5292,null,168585,null,7088,null,2905669,null,14703,null,1418231,null,8501,null,781016,null,10444,null,315670,null,9898,null,321545,null,8157,null,1487438,null,10581,null,550976,null,10526,null,418535,null,10657,null,517927,null,9511,null,0400000US45,South Carolina,45
597441,null,1216,null,71687,null,3830,null,30506,null,2491,null,3229,null,818,null,14469,null,1854,null,12808,null,1637,null,41181,null,2558,null,3139,null,910,null,17281,null,1971,null,20761,null,2045,null,525754,null,3955,null,263511,null,2878,null,154468,null,3864,null,66817,null,3934,null,42226,null,2413,null,262243,null,2689,null,110158,null,3602,null,87738,null,3541,null,64347,null,2695,null,0400000US46,South Dakota,46
4727209,null,4749,null,657357,null,18103,null,261949,null,10498,null,30182,null,3018,null,101631,null,5931,null,130136,null,7014,null,395408,null,10237,null,23688,null,2948,null,138313,null,7284,null,233407,null,8040,null,4069852,null,19000,null,2009477,null,11383,null,1095039,null,11271,null,484044,null,11035,null,430394,null,7363,null,2060375,null,11857,null,774680,null,10836,null,589049,null,12184,null,696646,null,10064,null,0400000US47,Tennessee,47
17465237,null,8327,null,2414739,null,30345,null,969244,null,18432,null,188698,null,7714,null,369279,null,13059,null,411267,null,11101,null,1445495,null,19043,null,116835,null,6471,null,487992,null,13055,null,840668,null,17644,null,15050498,null,30109,null,7573869,null,16607,null,4403444,null,23433,null,1782213,null,21003,null,1388212,null,14136,null,7476629,null,21424,null,2848461,null,22151,null,2128882,null,21106,null,2499286,null,24935,null,0400000US48,Texas,48
1877885,null,2447,null,169336,null,8097,null,72207,null,4537,null,10175,null,1901,null,40626,null,3602,null,21406,null,2486,null,97129,null,5842,null,6285,null,1290,null,48247,null,4013,null,42597,null,4048,null,1708549,null,8639,null,864800,null,4867,null,497154,null,7082,null,243639,null,6682,null,124007,null,3965,null,843749,null,6161,null,265338,null,6466,null,316156,null,7267,null,262255,null,6718,null,0400000US49,Utah,49
489309,null,1438,null,46159,null,3733,null,18768,null,2336,null,1782,null,666,null,9661,null,1888,null,7325,null,1198,null,27391,null,2309,null,1818,null,538,null,13172,null,1809,null,12401,null,1346,null,443150,null,4013,null,219795,null,2385,null,115902,null,3313,null,66225,null,2937,null,37668,null,1970,null,223355,null,2619,null,84760,null,2938,null,82752,null,2955,null,55843,null,1948,null,0400000US50,Vermont,50
5884441,null,5547,null,538083,null,15267,null,207315,null,9424,null,19162,null,2745,null,85607,null,5754,null,102546,null,6232,null,330768,null,9584,null,20703,null,2933,null,123574,null,6633,null,186491,null,6874,null,5346358,null,16447,null,2621256,null,10587,null,1539394,null,13524,null,598719,null,11623,null,483143,null,7224,null,2725102,null,10945,null,1100552,null,13086,null,805725,null,12846,null,818825,null,10227,null,0400000US51,Virginia,51
5011938,null,4332,null,526221,null,13557,null,224137,null,9417,null,18908,null,2552,null,100044,null,6326,null,105185,null,6255,null,302084,null,8008,null,15886,null,2479,null,122188,null,6601,null,164010,null,6802,null,4485717,null,14766,null,2240150,null,10077,null,1167993,null,13843,null,629825,null,11476,null,442332,null,7800,null,2245567,null,8722,null,760885,null,10403,null,767106,null,10935,null,717576,null,9405,null,0400000US53,Washington,53
1430672,null,2303,null,219779,null,8187,null,91571,null,4334,null,7838,null,1392,null,27350,null,2483,null,56383,null,3621,null,128208,null,5841,null,7901,null,1322,null,37684,null,3177,null,82623,null,4722,null,1210893,null,8235,null,599531,null,4633,null,284174,null,6047,null,139367,null,5884,null,175990,null,4587,null,611362,null,6162,null,195573,null,6156,null,161748,null,6255,null,254041,null,5921,null,0400000US54,West Virginia,54
4311981,null,3708,null,422801,null,12111,null,175943,null,6328,null,17105,null,1754,null,82589,null,5316,null,76249,null,4137,null,246858,null,7503,null,16908,null,1986,null,114810,null,5591,null,115140,null,5262,null,3889180,null,12366,null,1943904,null,7011,null,1065640,null,8496,null,520123,null,8414,null,358141,null,5318,null,1945276,null,8154,null,735605,null,7734,null,664693,null,9366,null,544978,null,6461,null,0400000US55,Wisconsin,55
400740,null,2272,null,31159,null,3743,null,11563,null,1942,null,1708,null,768,null,5522,null,1517,null,4333,null,1159,null,19596,null,2612,null,1616,null,786,null,10500,null,1745,null,7480,null,1416,null,369581,null,4191,null,190732,null,2480,null,110156,null,3884,null,51791,null,4020,null,28785,null,2085,null,178849,null,2960,null,69545,null,3873,null,62981,null,3430,null,46323,null,2567,null,0400000US56,Wyoming,56
3033354,null,2853,null,1293413,null,20008,null,580495,null,11964,null,66322,null,4024,null,125632,null,6497,null,388541,null,10267,null,712918,null,11302,null,39328,null,3127,null,106970,null,5678,null,566620,null,10189,null,1739941,null,20792,null,843207,null,11777,null,381034,null,8826,null,165568,null,6100,null,296605,null,7387,null,896734,null,11901,null,316557,null,7910,null,166711,null,6997,null,413466,null,8062,null,0400000US72,Puerto Rico,72
