B21001_001E,B21001_001EA,B21001_001M,B21001_001MA,B21001_002E,B21001_002EA,B21001_002M,B21001_002MA,B21001_003E,B21001_003EA,B21001_003M,B21001_003MA,B21001_004E,B21001_004EA,B21001_004M,B21001_004MA,B21001_005E,B21001_005EA,B21001_005M,B21001_005MA,B21001_006E,B21001_006EA,B21001_006M,B21001_006MA,B21001_007E,B21001_007EA,B21001_007M,B21001_007MA,B21001_008E,B21001_008EA,B21001_008M,B21001_008MA,B21001_009E,B21001_009EA,B21001_009M,B21001_009MA,B21001_010E,B21001_010EA,B21001_010M,B21001_010MA,B21001_011E,B21001_011EA,B21001_011M,B21001_011MA,B21001_012E,B21001_012EA,B21001_012M,B21001_012MA,B21001_013E,B21001_013EA,B21001_013M,B21001_013MA,B21001_014E,B21001_014EA,B21001_014M,B21001_014MA,B21001_015E,B21001_015EA,B21001_015M,B21001_015MA,B21001_016E,B21001_016EA,B21001_016M,B21001_016MA,B21001_017E,B21001_017EA,B21001_017M,B21001_017MA,B21001_018E,B21001_018EA,B21001_018M,B21001_018MA,B21001_019E,B21001_019EA,B21001_019M,B21001_019MA,B21001_020E,B21001_020EA,B21001_020M,B21001_020MA,B21001_021E,B21001_021EA,B21001_021M,B21001_021MA,B21001_022E,B21001_022EA,B21001_022M,B21001_022MA,B21001_023E,B21001_023EA,B21001_023M,B21001_023MA,B21001_024E,B21001_024EA,B21001_024M,B21001_024MA,B21001_025E,B21001_025EA,B21001_025M,B21001_025MA,B21001_026E,B21001_026EA,B21001_026M,B21001_026MA,B21001_027E,B21001_027EA,B21001_027M,B21001_027MA,B21001_028E,B21001_028EA,B21001_028M,B21001_028MA,B21001_029E,B21001_029EA,B21001_029M,B21001_029MA,B21001_030E,B21001_030EA,B21001_030M,B21001_030MA,B21001_031E,B21001_031EA,B21001_031M,B21001_031MA,B21001_032E,B21001_032EA,B21001_032M,B21001_032MA,B21001_033E,B21001_033EA,B21001_033M,B21001_033MA,GEO_ID,NAME,state
2067370,null,2641,null,1006946,null,2910,null,326232,null,2485,null,17879,null,2616,null,308353,null,3620,null,386066,null,2237,null,51475,null,3147,null,334591,null,3811,null,145805,null,1355,null,60466,null,2493,null,85339,null,2668,null,80032,null,986,null,38981,null,1858,null,41051,null,2072,null,68811,null,698,null,47017,null,1457,null,21794,null,1380,null,1060424,null,2448,null,311638,null,2534,null,2963,null,956,null,308675,null,2663,null,389164,null,2300,null,8403,null,1485,null,380761,null,2626,null,149590,null,1230,null,1809,null,531,null,147781,null,1408,null,95203,null,1255,null,895,null,400,null,94308,null,1284,null,114829,null,911,null,1499,null,524,null,113330,null,1068,null,0400000US20,Kansas,20
3220471,null,2996,null,1543862,null,3843,null,478800,null,3268,null,23126,null,2756,null,455674,null,4271,null,603736,null,3087,null,85460,null,3716,null,518276,null,4766,null,234546,null,1484,null,84689,null,3794,null,149857,null,4042,null,136262,null,1266,null,60859,null,2617,null,75403,null,2789,null,90518,null,1129,null,60085,null,1988,null,30433,null,1922,null,1676609,null,3130,null,479482,null,2561,null,5707,null,1443,null,473775,null,2695,null,623760,null,2605,null,9358,null,1667,null,614402,null,2953,null,254133,null,1565,null,2438,null,702,null,251695,null,1741,null,160581,null,1260,null,1573,null,585,null,159008,null,1383,null,158653,null,1255,null,1798,null,609,null,156855,null,1322,null,0400000US21,Kentucky,21
3199922,null,1950,null,1521241,null,2289,null,502994,null,3094,null,28541,null,3034,null,474453,null,3888,null,581382,null,3088,null,72626,null,4598,null,508756,null,5176,null,221069,null,1457,null,78988,null,3318,null,142081,null,3212,null,124024,null,1624,null,54645,null,2523,null,69379,null,2885,null,91772,null,1462,null,59411,null,2572,null,32361,null,2357,null,1678681,null,2245,null,515039,null,3686,null,5779,null,1200,null,509260,null,3722,null,615036,null,3247,null,10078,null,1459,null,604958,null,3690,null,242221,null,1463,null,1681,null,701,null,240540,null,1609,null,152043,null,1571,null,1168,null,420,null,150875,null,1694,null,154342,null,1621,null,2267,null,663,null,152075,null,1719,null,0400000US22,Louisiana,22
1034884,null,1611,null,496178,null,1509,null,129233,null,1198,null,7899,null,1857,null,121334,null,2260,null,197612,null,1096,null,34489,null,2607,null,163123,null,2879,null,85811,null,689,null,36200,null,1964,null,49611,null,1840,null,46859,null,502,null,25462,null,1242,null,21397,null,1238,null,36663,null,306,null,28416,null,863,null,8247,null,867,null,538706,null,1121,null,130659,null,1001,null,2135,null,750,null,128524,null,1252,null,208912,null,1140,null,4749,null,1129,null,204163,null,1523,null,87706,null,660,null,1029,null,441,null,86677,null,721,null,52607,null,416,null,1362,null,443,null,51245,null,557,null,58822,null,381,null,765,null,374,null,58057,null,563,null,0400000US23,Maine,23
4232439,null,2413,null,2002111,null,3025,null,616768,null,3002,null,35787,null,3838,null,580981,null,4968,null,815722,null,3303,null,119460,null,4816,null,696262,null,5995,null,294706,null,1392,null,103265,null,3676,null,191441,null,3693,null,158901,null,1453,null,74279,null,3153,null,84622,null,2970,null,116014,null,1156,null,80464,null,2325,null,35550,null,2262,null,2230328,null,2424,null,628261,null,2254,null,10627,null,2303,null,617634,null,3179,null,887045,null,2404,null,27023,null,2916,null,860022,null,4108,null,328644,null,1429,null,5460,null,1073,null,323184,null,1788,null,191475,null,1462,null,1357,null,467,null,190118,null,1556,null,194903,null,1686,null,3462,null,839,null,191441,null,1853,null,0400000US24,Maryland,24
5011861,null,1520,null,2390492,null,2268,null,726652,null,2787,null,21346,null,3000,null,705306,null,3273,null,964224,null,2617,null,85175,null,4259,null,879049,null,4951,null,348164,null,1070,null,105594,null,4414,null,242570,null,4614,null,188815,null,1436,null,87141,null,3189,null,101674,null,3448,null,162637,null,1305,null,112356,null,2560,null,50281,null,2739,null,2621369,null,1911,null,731128,null,2013,null,4265,null,1281,null,726863,null,2523,null,1001832,null,1890,null,9656,null,1614,null,992176,null,2372,null,379994,null,1253,null,3061,null,729,null,376933,null,1493,null,226272,null,1255,null,2607,null,734,null,223665,null,1458,null,282143,null,1502,null,6387,null,1087,null,275756,null,1878,null,0400000US25,Massachusetts,25
7616804,null,2341,null,3698302,null,2764,null,1124248,null,2908,null,38028,null,3071,null,1086220,null,4329,null,1477342,null,3083,null,170763,null,5700,null,1306579,null,5998,null,558494,null,1531,null,205191,null,4951,null,353303,null,4916,null,300550,null,1306,null,133690,null,3814,null,166860,null,3886,null,237668,null,1135,null,160755,null,3085,null,76913,null,3039,null,3918502,null,2653,null,1098303,null,2822,null,6509,null,1247,null,1091794,null,2878,null,1493302,null,2362,null,20153,null,1992,null,1473149,null,2895,null,586081,null,1609,null,5277,null,1017,null,580804,null,1679,null,353826,null,1285,null,4856,null,880,null,348970,null,1688,null,386990,null,1171,null,4552,null,954,null,382438,null,1407,null,0400000US26,Michigan,26
3935350,null,2014,null,1940272,null,2064,null,606669,null,2476,null,21215,null,2300,null,585454,null,3336,null,783508,null,2494,null,92285,null,3986,null,691223,null,4776,null,279090,null,1016,null,111248,null,3014,null,167842,null,3022,null,149292,null,805,null,74903,null,2236,null,74389,null,2214,null,121713,null,780,null,83746,null,1722,null,37967,null,1712,null,1995078,null,1718,null,579229,null,2023,null,3590,null,764,null,575639,null,2236,null,766514,null,2070,null,11109,null,1573,null,755405,null,2540,null,284576,null,1311,null,3155,null,703,null,281421,null,1431,null,167335,null,1084,null,1047,null,306,null,166288,null,1233,null,197424,null,870,null,3056,null,698,null,194368,null,1271,null,0400000US27,Minnesota,27
2140780,null,2289,null,1011570,null,2145,null,335198,null,3817,null,16469,null,2150,null,318729,null,4085,null,380909,null,3501,null,57067,null,3733,null,323842,null,4787,null,149912,null,2027,null,51608,null,3225,null,98304,null,3162,null,87467,null,1864,null,37189,null,2384,null,50278,null,2811,null,58084,null,1974,null,37067,null,2333,null,21017,null,2031,null,1129210,null,1544,null,336930,null,2855,null,3652,null,945,null,333278,null,2954,null,411579,null,2763,null,7457,null,1431,null,404122,null,2909,null,164511,null,1551,null,2390,null,766,null,162121,null,1688,null,106566,null,1480,null,738,null,364,null,105828,null,1575,null,109624,null,1773,null,1061,null,428,null,108563,null,1783,null,0400000US28,Mississippi,28
4434377,null,2488,null,2124304,null,3312,null,655961,null,3225,null,31056,null,3250,null,624905,null,4037,null,823767,null,3261,null,119311,null,4606,null,704456,null,5484,null,315424,null,1641,null,133293,null,3875,null,182131,null,4019,null,186307,null,1272,null,94225,null,2931,null,92082,null,2782,null,142845,null,938,null,102986,null,2697,null,39859,null,2642,null,2310073,null,2947,null,656341,null,2590,null,6734,null,1135,null,649607,null,2758,null,853645,null,2567,null,15409,null,1627,null,838236,null,2910,null,343038,null,1450,null,4482,null,1101,null,338556,null,1672,null,215872,null,1302,null,1718,null,521,null,214154,null,1340,null,241177,null,1026,null,2607,null,744,null,238570,null,1312,null,0400000US29,Missouri,29
735059,null,1356,null,363695,null,1245,null,108609,null,1624,null,7729,null,1613,null,100880,null,2423,null,134151,null,1545,null,22259,null,2043,null,111892,null,2361,null,61617,null,591,null,28448,null,1734,null,33169,null,1764,null,32627,null,358,null,18080,null,1136,null,14547,null,1177,null,26691,null,384,null,18250,null,960,null,8441,null,889,null,371364,null,1268,null,102823,null,1441,null,1757,null,637,null,101066,null,1638,null,136662,null,1283,null,3713,null,907,null,132949,null,1610,null,59730,null,751,null,1360,null,516,null,58370,null,1009,null,34618,null,487,null,327,null,233,null,34291,null,491,null,37531,null,320,null,726,null,387,null,36805,null,488,null,0400000US30,Montana,30
1320148,null,1891,null,642651,null,2003,null,207313,null,1936,null,12423,null,1678,null,194890,null,2592,null,244476,null,1687,null,33321,null,2469,null,211155,null,3020,null,91929,null,863,null,35776,null,1679,null,56153,null,1862,null,53249,null,672,null,26164,null,1130,null,27085,null,1225,null,45684,null,644,null,31658,null,1214,null,14026,null,1284,null,677497,null,1359,null,201759,null,1638,null,2821,null,1158,null,198938,null,1804,null,243794,null,1488,null,4356,null,916,null,239438,null,1656,null,95246,null,726,null,997,null,421,null,94249,null,900,null,60539,null,661,null,736,null,315,null,59803,null,737,null,76159,null,397,null,1054,null,399,null,75105,null,594,null,0400000US31,Nebraska,31
1892386,null,1676,null,956552,null,1788,null,303707,null,2582,null,15284,null,2330,null,288423,null,3219,null,378414,null,2579,null,59698,null,3633,null,318716,null,4473,null,140628,null,1097,null,60184,null,2913,null,80444,null,2935,null,80158,null,1005,null,41233,null,2402,null,38925,null,2293,null,53645,null,922,null,39030,null,1624,null,14615,null,1694,null,935834,null,1310,null,281473,null,2019,null,3632,null,1037,null,277841,null,2100,null,358002,null,1913,null,9475,null,1482,null,348527,null,2417,null,145394,null,961,null,2512,null,602,null,142882,null,1152,null,83656,null,995,null,971,null,454,null,82685,null,917,null,67309,null,643,null,1577,null,531,null,65732,null,840,null,0400000US32,Nevada,32
1016155,null,932,null,493035,null,1276,null,135802,null,1505,null,6532,null,1503,null,129270,null,1875,null,208008,null,1256,null,28899,null,2126,null,179109,null,2427,null,78508,null,624,null,32545,null,2023,null,45963,null,2121,null,40190,null,374,null,22886,null,1338,null,17304,null,1339,null,30527,null,306,null,22879,null,999,null,7648,null,996,null,523120,null,954,null,134697,null,1291,null,1470,null,735,null,133227,null,1483,null,212873,null,1154,null,3965,null,1144,null,208908,null,1345,null,80599,null,754,null,1153,null,522,null,79446,null,891,null,45429,null,685,null,878,null,344,null,44551,null,739,null,49522,null,533,null,1439,null,599,null,48083,null,809,null,0400000US33,New Hampshire,33
6615934,null,1813,null,3185146,null,2032,null,934023,null,2256,null,25639,null,2710,null,908384,null,3620,null,1328923,null,2069,null,88757,null,4390,null,1240166,null,4807,null,456946,null,1326,null,127172,null,4871,null,329774,null,5142,null,258488,null,2068,null,99806,null,3372,null,158682,null,3922,null,206766,null,1984,null,133140,null,2733,null,73626,null,2991,null,3430788,null,1657,null,893523,null,1776,null,3952,null,1041,null,889571,null,2031,null,1364337,null,1770,null,9053,null,1401,null,1355284,null,2482,null,503491,null,1575,null,3379,null,903,null,500112,null,1811,null,314869,null,1817,null,1910,null,717,null,312959,null,1787,null,354568,null,1456,null,4322,null,1020,null,350246,null,1723,null,0400000US34,New Jersey,34
1465336,null,1575,null,713546,null,1856,null,234034,null,2579,null,13644,null,1825,null,220390,null,2695,null,264466,null,2361,null,46740,null,3510,null,217726,null,4021,null,103626,null,1003,null,40976,null,2122,null,62650,null,2319,null,63474,null,1339,null,31818,null,1809,null,31656,null,2166,null,47946,null,1138,null,32666,null,1563,null,15280,null,1419,null,751790,null,1387,null,224289,null,2506,null,2828,null,925,null,221461,null,2746,null,274808,null,2836,null,5605,null,1208,null,269203,null,2990,null,111543,null,1013,null,1980,null,619,null,109563,null,1222,null,71109,null,1146,null,1021,null,433,null,70088,null,1194,null,70041,null,1287,null,1122,null,524,null,68919,null,1430,null,0400000US35,New Mexico,35
14857620,null,3550,null,7083335,null,3505,null,2233653,null,3634,null,59149,null,4507,null,2174504,null,5373,null,2798398,null,3380,null,201294,null,6804,null,2597104,null,7104,null,1012861,null,1841,null,258848,null,6494,null,754013,null,6792,null,571918,null,1855,null,203806,null,4826,null,368112,null,5027,null,466505,null,1482,null,263713,null,4173,null,202792,null,4518,null,7774285,null,2471,null,2225842,null,2840,null,12159,null,1739,null,2213683,null,2964,null,2910323,null,2557,null,24389,null,2579,null,2885934,null,3182,null,1132756,null,1693,null,6493,null,1139,null,1126263,null,2006,null,710127,null,2008,null,3440,null,710,null,706687,null,2102,null,795237,null,1541,null,8085,null,1175,null,787152,null,1959,null,0400000US36,New York,36
6773333,null,4086,null,3225871,null,4688,null,998186,null,5939,null,55859,null,4325,null,942327,null,6595,null,1288014,null,4787,null,195640,null,7641,null,1092374,null,8801,null,483769,null,2381,null,185584,null,5462,null,298185,null,5859,null,270964,null,2527,null,119319,null,3815,null,151645,null,4050,null,184938,null,1970,null,123026,null,2626,null,61912,null,2672,null,3547462,null,4087,null,1016454,null,5375,null,13073,null,2172,null,1003381,null,5975,null,1348689,null,4940,null,29481,null,2706,null,1319208,null,6141,null,535185,null,1978,null,6464,null,952,null,528721,null,2173,null,325242,null,2608,null,2674,null,658,null,322568,null,2772,null,321892,null,2316,null,3140,null,826,null,318752,null,2357,null,0400000US37,North Carolina,37
491391,null,1568,null,243386,null,1341,null,81607,null,1404,null,4499,null,1092,null,77108,null,1784,null,85981,null,927,null,12480,null,1513,null,73501,null,1630,null,36386,null,605,null,14908,null,1080,null,21478,null,1171,null,19930,null,173,null,8740,null,672,null,11190,null,679,null,19482,null,209,null,10810,null,801,null,8672,null,777,null,248005,null,1249,null,74936,null,1251,null,836,null,434,null,74100,null,1345,null,85694,null,795,null,1576,null,508,null,84118,null,890,null,34414,null,592,null,303,null,192,null,34111,null,637,null,22196,null,210,null,592,null,378,null,21604,null,453,null,30765,null,218,null,488,null,209,null,30277,null,301,null,0400000US38,North Dakota,38
