C25122_001E,C25122_001EA,C25122_001M,C25122_001MA,C25122_002E,C25122_002EA,C25122_002M,C25122_002MA,C25122_003E,C25122_003EA,C25122_003M,C25122_003MA,C25122_004E,C25122_004EA,C25122_004M,C25122_004MA,C25122_005E,C25122_005EA,C25122_005M,C25122_005MA,C25122_006E,C25122_006EA,C25122_006M,C25122_006MA,C25122_007E,C25122_007EA,C25122_007M,C25122_007MA,C25122_008E,C25122_008EA,C25122_008M,C25122_008MA,C25122_009E,C25122_009EA,C25122_009M,C25122_009MA,C25122_010E,C25122_010EA,C25122_010M,C25122_010MA,C25122_011E,C25122_011EA,C25122_011M,C25122_011MA,C25122_012E,C25122_012EA,C25122_012M,C25122_012MA,C25122_013E,C25122_013EA,C25122_013M,C25122_013MA,C25122_014E,C25122_014EA,C25122_014M,C25122_014MA,C25122_015E,C25122_015EA,C25122_015M,C25122_015MA,C25122_016E,C25122_016EA,C25122_016M,C25122_016MA,C25122_017E,C25122_017EA,C25122_017M,C25122_017MA,C25122_018E,C25122_018EA,C25122_018M,C25122_018MA,C25122_019E,C25122_019EA,C25122_019M,C25122_019MA,C25122_020E,C25122_020EA,C25122_020M,C25122_020MA,C25122_021E,C25122_021EA,C25122_021M,C25122_021MA,C25122_022E,C25122_022EA,C25122_022M,C25122_022MA,C25122_023E,C25122_023EA,C25122_023M,C25122_023MA,C25122_024E,C25122_024EA,C25122_024M,C25122_024MA,C25122_025E,C25122_025EA,C25122_025M,C25122_025MA,C25122_026E,C25122_026EA,C25122_026M,C25122_026MA,C25122_027E,C25122_027EA,C25122_027M,C25122_027MA,C25122_028E,C25122_028EA,C25122_028M,C25122_028MA,C25122_029E,C25122_029EA,C25122_029M,C25122_029MA,C25122_030E,C25122_030EA,C25122_030M,C25122_030MA,C25122_031E,C25122_031EA,C25122_031M,C25122_031MA,GEO_ID,NAME,state
1382326,null,15412,null,231306,null,8246,null,105313,null,5462,null,91993,null,5396,null,17955,null,2273,null,16045,null,1912,null,295075,null,8563,null,111205,null,4348,null,137057,null,6747,null,25792,null,2972,null,21021,null,2386,null,321494,null,9472,null,61476,null,3875,null,200034,null,7642,null,40377,null,3428,null,19607,null,2123,null,211676,null,7369,null,26857,null,2479,null,136762,null,5747,null,36059,null,3249,null,11998,null,1429,null,190304,null,7702,null,14920,null,1550,null,113613,null,5733,null,51713,null,3779,null,10058,null,1457,null,132471,null,5815,null,6481,null,1363,null,54446,null,4203,null,62782,null,4153,null,8762,null,1260,null,0400000US42,Pennsylvania,42
146505,null,4198,null,24752,null,2773,null,11433,null,1788,null,9111,null,1766,null,3480,null,1111,null,728,null,553,null,31150,null,2773,null,11548,null,1645,null,12558,null,2025,null,5703,null,1268,null,1341,null,516,null,31838,null,2807,null,3117,null,891,null,19134,null,2170,null,7656,null,1580,null,1931,null,689,null,20409,null,2145,null,1276,null,691,null,13028,null,1900,null,5752,null,1291,null,353,null,228,null,21526,null,2584,null,457,null,322,null,12804,null,1906,null,7811,null,1493,null,454,null,276,null,16830,null,2214,null,320,null,304,null,6125,null,1476,null,9661,null,1945,null,724,null,377,null,0400000US44,Rhode Island,44
510098,null,11410,null,99201,null,5029,null,39693,null,3458,null,37642,null,3871,null,4549,null,1146,null,17317,null,2253,null,97416,null,5119,null,36151,null,3472,null,45490,null,3488,null,3629,null,833,null,12146,null,1802,null,119406,null,5665,null,22770,null,2396,null,75716,null,4197,null,7727,null,1467,null,13193,null,2098,null,83469,null,5062,null,9518,null,1856,null,55977,null,4449,null,11503,null,2298,null,6471,null,1569,null,65086,null,4866,null,5222,null,1316,null,38963,null,3148,null,14025,null,2128,null,6876,null,1538,null,45520,null,4103,null,2685,null,895,null,19906,null,2845,null,17852,null,2191,null,5077,null,1232,null,0400000US45,South Carolina,45
99883,null,3872,null,16717,null,1943,null,11332,null,1601,null,3453,null,905,null,402,null,417,null,1530,null,543,null,22295,null,2265,null,12117,null,1629,null,7318,null,1375,null,828,null,375,null,2032,null,497,null,27450,null,2473,null,10525,null,1635,null,13183,null,1708,null,1172,null,535,null,2570,null,647,null,17306,null,2310,null,3909,null,1092,null,9710,null,1791,null,938,null,458,null,2749,null,880,null,10188,null,1513,null,2133,null,794,null,5960,null,1236,null,900,null,557,null,1195,null,379,null,5927,null,1046,null,776,null,334,null,2528,null,846,null,1368,null,499,null,1255,null,422,null,0400000US46,South Dakota,46
723835,null,11090,null,140783,null,5981,null,62990,null,4315,null,52539,null,3810,null,5619,null,1272,null,19635,null,2117,null,154200,null,5620,null,56741,null,3996,null,75285,null,5276,null,7780,null,1529,null,14394,null,1991,null,177945,null,7734,null,40504,null,4327,null,110132,null,6342,null,13154,null,2139,null,14155,null,2463,null,111475,null,5456,null,14282,null,2085,null,78817,null,4643,null,10898,null,2032,null,7478,null,1431,null,89327,null,5038,null,7209,null,1378,null,56978,null,4216,null,17836,null,2773,null,7304,null,1521,null,50105,null,4534,null,3314,null,1154,null,24847,null,2783,null,17733,null,2516,null,4211,null,1104,null,0400000US47,Tennessee,47
2870498,null,26030,null,414501,null,9612,null,146870,null,6035,null,185816,null,7797,null,36972,null,3179,null,44843,null,3709,null,528689,null,11757,null,139659,null,7222,null,310262,null,9154,null,38294,null,3494,null,40474,null,2782,null,709988,null,14976,null,91484,null,5143,null,491946,null,12635,null,86188,null,5392,null,40370,null,3377,null,481840,null,12482,null,37250,null,3615,null,329592,null,10859,null,89353,null,5214,null,25645,null,2392,null,420315,null,10856,null,20277,null,2373,null,249724,null,8392,null,129271,null,5925,null,21043,null,2537,null,315165,null,9733,null,8189,null,1561,null,124200,null,5836,null,165714,null,7387,null,17062,null,1932,null,0400000US48,Texas,48
236119,null,5432,null,23923,null,2207,null,9653,null,1288,null,10493,null,1700,null,1373,null,531,null,2404,null,666,null,38833,null,3232,null,9587,null,1476,null,23518,null,2769,null,3117,null,946,null,2611,null,844,null,57926,null,3512,null,7782,null,1658,null,39598,null,3224,null,7828,null,1431,null,2718,null,609,null,48593,null,3812,null,4043,null,1122,null,33085,null,3216,null,9590,null,1970,null,1875,null,686,null,38843,null,3658,null,2224,null,573,null,21799,null,2448,null,12617,null,2019,null,2203,null,605,null,28001,null,3133,null,1275,null,677,null,12408,null,2182,null,13266,null,2080,null,1052,null,487,null,0400000US49,Utah,49
68660,null,2867,null,8982,null,1182,null,3868,null,799,null,3455,null,749,null,682,null,417,null,977,null,484,null,14790,null,1522,null,4589,null,803,null,7593,null,1292,null,1533,null,554,null,1075,null,425,null,15711,null,1552,null,1270,null,389,null,11067,null,1321,null,2316,null,652,null,1058,null,352,null,12287,null,1583,null,839,null,468,null,8018,null,1433,null,2650,null,849,null,780,null,282,null,9210,null,1291,null,152,null,143,null,5720,null,965,null,2612,null,685,null,726,null,295,null,7680,null,1217,null,376,null,263,null,1911,null,579,null,4877,null,1025,null,516,null,267,null,0400000US50,Vermont,50
894136,null,13541,null,111838,null,5457,null,45259,null,3442,null,37389,null,2849,null,16970,null,2057,null,12220,null,1857,null,129855,null,5915,null,37058,null,2888,null,59541,null,4555,null,21930,null,3000,null,11326,null,1635,null,181395,null,7016,null,23183,null,2214,null,101481,null,5947,null,45243,null,3653,null,11488,null,1871,null,150603,null,6971,null,11624,null,1995,null,74134,null,5036,null,58143,null,4229,null,6702,null,1259,null,161586,null,7230,null,7201,null,1612,null,66761,null,4909,null,79991,null,4703,null,7633,null,1525,null,158859,null,7020,null,2315,null,850,null,31267,null,3343,null,118298,null,5995,null,6979,null,1252,null,0400000US51,Virginia,51
848776,null,11681,null,113148,null,5582,null,40560,null,3084,null,54918,null,4376,null,13557,null,2019,null,4113,null,862,null,133716,null,5548,null,37328,null,3274,null,70207,null,4725,null,20108,null,2751,null,6073,null,1302,null,194355,null,7563,null,22973,null,2585,null,125464,null,6219,null,37984,null,3576,null,7934,null,1379,null,144496,null,6262,null,8607,null,1685,null,87289,null,5283,null,42343,null,3453,null,6257,null,1164,null,144272,null,6067,null,3250,null,816,null,72558,null,4327,null,63216,null,4183,null,5248,null,1204,null,118789,null,5227,null,2513,null,967,null,35455,null,3237,null,76260,null,4695,null,4561,null,1103,null,0400000US53,Washington,53
184448,null,5099,null,46755,null,3194,null,23106,null,2334,null,13718,null,1866,null,753,null,411,null,9178,null,1568,null,44690,null,3144,null,22678,null,2119,null,14491,null,2094,null,966,null,558,null,6555,null,1201,null,39579,null,3035,null,13482,null,1868,null,18151,null,2244,null,943,null,491,null,7003,null,1399,null,25045,null,2302,null,6776,null,1406,null,13640,null,1667,null,1244,null,632,null,3385,null,846,null,19471,null,2097,null,2744,null,656,null,10321,null,1723,null,3369,null,984,null,3037,null,793,null,8908,null,1630,null,1311,null,585,null,4555,null,1139,null,1312,null,479,null,1730,null,677,null,0400000US54,West Virginia,54
670746,null,10171,null,92983,null,4276,null,39180,null,3139,null,43089,null,3063,null,5662,null,1095,null,5052,null,959,null,139905,null,5604,null,50035,null,3156,null,72786,null,3903,null,10424,null,1654,null,6660,null,976,null,173080,null,6579,null,30897,null,2614,null,118482,null,5831,null,17141,null,2060,null,6560,null,947,null,115355,null,5251,null,11951,null,1503,null,86106,null,4344,null,12132,null,1516,null,5166,null,935,null,93681,null,4751,null,5859,null,977,null,63797,null,3921,null,19284,null,2018,null,4741,null,761,null,55742,null,3486,null,2148,null,561,null,29706,null,2711,null,21071,null,2144,null,2817,null,573,null,0400000US55,Wisconsin,55
63366,null,3516,null,6650,null,1408,null,3110,null,961,null,1619,null,567,null,424,null,417,null,1497,null,643,null,10370,null,1553,null,5019,null,1085,null,4373,null,1067,null,456,null,401,null,522,null,342,null,16184,null,2037,null,4378,null,1022,null,9945,null,1529,null,613,null,389,null,1248,null,587,null,10854,null,1494,null,1582,null,723,null,6697,null,1465,null,1214,null,667,null,1361,null,643,null,10618,null,1629,null,1311,null,506,null,5960,null,1226,null,2276,null,820,null,1071,null,520,null,8690,null,1569,null,863,null,540,null,4421,null,1205,null,2471,null,948,null,935,null,393,null,0400000US56,Wyoming,56
309977,null,6250,null,160351,null,5280,null,79902,null,3905,null,15705,null,1662,null,835,null,424,null,63909,null,2771,null,63883,null,4050,null,30051,null,2222,null,10999,null,1664,null,421,null,298,null,22412,null,2514,null,48066,null,2783,null,18875,null,2067,null,14806,null,1640,null,1391,null,528,null,12994,null,1522,null,21415,null,1968,null,4999,null,1030,null,9464,null,1294,null,1587,null,615,null,5365,null,1029,null,10814,null,1427,null,1226,null,436,null,4996,null,935,null,1598,null,705,null,2994,null,812,null,5448,null,1052,null,674,null,357,null,1823,null,623,null,1525,null,576,null,1426,null,517,null,0400000US72,Puerto Rico,72
