C08128_001E,C08128_001EA,C08128_001M,C08128_001MA,C08128_002E,C08128_002EA,C08128_002M,C08128_002MA,C08128_003E,C08128_003EA,C08128_003M,C08128_003MA,C08128_004E,C08128_004EA,C08128_004M,C08128_004MA,C08128_005E,C08128_005EA,C08128_005M,C08128_005MA,C08128_006E,C08128_006EA,C08128_006M,C08128_006MA,C08128_007E,C08128_007EA,C08128_007M,C08128_007MA,C08128_008E,C08128_008EA,C08128_008M,C08128_008MA,C08128_009E,C08128_009EA,C08128_009M,C08128_009MA,C08128_010E,C08128_010EA,C08128_010M,C08128_010MA,C08128_011E,C08128_011EA,C08128_011M,C08128_011MA,C08128_012E,C08128_012EA,C08128_012M,C08128_012MA,C08128_013E,C08128_013EA,C08128_013M,C08128_013MA,C08128_014E,C08128_014EA,C08128_014M,C08128_014MA,C08128_015E,C08128_015EA,C08128_015M,C08128_015MA,C08128_016E,C08128_016EA,C08128_016M,C08128_016MA,C08128_017E,C08128_017EA,C08128_017M,C08128_017MA,C08128_018E,C08128_018EA,C08128_018M,C08128_018MA,C08128_019E,C08128_019EA,C08128_019M,C08128_019MA,C08128_020E,C08128_020EA,C08128_020M,C08128_020MA,C08128_021E,C08128_021EA,C08128_021M,C08128_021MA,C08128_022E,C08128_022EA,C08128_022M,C08128_022MA,C08128_023E,C08128_023EA,C08128_023M,C08128_023MA,C08128_024E,C08128_024EA,C08128_024M,C08128_024MA,C08128_025E,C08128_025EA,C08128_025M,C08128_025MA,C08128_026E,C08128_026EA,C08128_026M,C08128_026MA,C08128_027E,C08128_027EA,C08128_027M,C08128_027MA,C08128_028E,C08128_028EA,C08128_028M,C08128_028MA,C08128_029E,C08128_029EA,C08128_029M,C08128_029MA,C08128_030E,C08128_030EA,C08128_030M,C08128_030MA,GEO_ID,NAME,state
502606,null,6876,null,402760,null,7101,null,68239,null,4753,null,30835,null,2631,null,772,null,458,null,405406,null,9044,null,325419,null,8470,null,60624,null,4634,null,18778,null,1937,null,585,null,416,null,43989,null,4114,null,37234,null,3773,null,4107,null,878,null,2648,null,817,null,0,null,285,null,13717,null,2472,null,12486,null,2423,null,1025,null,458,null,206,null,223,null,0,null,285,null,23034,null,2592,null,19164,null,2543,null,1964,null,567,null,1906,null,776,null,0,null,285,null,16460,null,1918,null,8457,null,1434,null,519,null,318,null,7297,null,1280,null,187,null,204,null,0400000US44,Rhode Island,44
1963577,null,14022,null,1508780,null,13949,null,329151,null,9568,null,122366,null,6064,null,3280,null,873,null,1592679,null,14776,null,1240973,null,15320,null,274093,null,8924,null,76058,null,4386,null,1555,null,486,null,215583,null,8449,null,172907,null,7675,null,29787,null,2661,null,12584,null,1837,null,305,null,232,null,14327,null,3011,null,12105,null,2799,null,1961,null,873,null,167,null,180,null,94,null,152,null,63462,null,4949,null,47472,null,4490,null,8922,null,1374,null,6671,null,1447,null,397,null,266,null,77526,null,4733,null,35323,null,2981,null,14388,null,894,null,26886,null,3257,null,929,null,432,null,0400000US45,South Carolina,45
406387,null,5465,null,302237,null,5698,null,62405,null,3763,null,38985,null,2417,null,2760,null,620,null,314228,null,5770,null,245917,null,5717,null,49964,null,3211,null,17300,null,1711,null,1047,null,460,null,41012,null,3393,null,31043,null,2997,null,7020,null,1118,null,2688,null,685,null,261,null,184,null,1508,null,820,null,1304,null,811,null,187,null,153,null,17,null,30,null,0,null,221,null,24606,null,2539,null,15351,null,1840,null,4716,null,1102,null,4128,null,824,null,411,null,317,null,25033,null,2157,null,8622,null,1312,null,518,null,231,null,14852,null,1505,null,1041,null,418,null,0400000US46,South Dakota,46
2774901,null,13520,null,2166014,null,15940,null,383246,null,9709,null,219221,null,6703,null,6420,null,1249,null,2314318,null,14494,null,1840092,null,15775,null,331413,null,9323,null,140025,null,5191,null,2788,null,859,null,276663,null,9329,null,213351,null,8555,null,37589,null,3170,null,24881,null,2399,null,842,null,360,null,23061,null,2801,null,17401,null,2452,null,4904,null,1225,null,660,null,416,null,96,null,160,null,66602,null,4470,null,50964,null,3920,null,6579,null,1336,null,8279,null,1628,null,780,null,446,null,94257,null,4983,null,44206,null,3285,null,2761,null,669,null,45376,null,3843,null,1914,null,651,null,0400000US47,Tennessee,47
10743100,null,29855,null,8373427,null,30707,null,1564080,null,20292,null,781434,null,16230,null,24159,null,2588,null,8474133,null,34657,null,6691082,null,35442,null,1294739,null,18069,null,476386,null,12269,null,11926,null,2065,null,1309610,null,26574,null,1028574,null,22568,null,173878,null,6318,null,102346,null,6760,null,4812,null,1465,null,180997,null,7051,null,148403,null,6442,null,24850,null,2889,null,7532,null,1501,null,212,null,235,null,390351,null,10795,null,297924,null,10718,null,53864,null,3726,null,36986,null,3755,null,1577,null,728,null,388009,null,10250,null,207444,null,8366,null,16749,null,1712,null,158184,null,5950,null,5632,null,927,null,0400000US48,Texas,48
1245478,null,9315,null,984972,null,10078,null,195864,null,6708,null,61911,null,3881,null,2731,null,933,null,933392,null,10836,null,748457,null,12149,null,153671,null,6311,null,30544,null,2547,null,720,null,370,null,161368,null,5881,null,132965,null,5524,null,22417,null,2215,null,5188,null,1277,null,798,null,514,null,29455,null,3254,null,22692,null,2855,null,6317,null,1217,null,446,null,264,null,0,null,261,null,55092,null,4350,null,41640,null,3822,null,9765,null,1530,null,3524,null,872,null,163,null,193,null,66171,null,4352,null,39218,null,3692,null,3694,null,954,null,22209,null,2288,null,1050,null,497,null,0400000US49,Utah,49
326001,null,4406,null,241253,null,4615,null,47128,null,2910,null,36857,null,2862,null,763,null,308,null,243088,null,5149,null,185468,null,4864,null,38326,null,2612,null,18880,null,2027,null,414,null,306,null,33916,null,2410,null,25894,null,2179,null,4229,null,982,null,3761,null,956,null,32,null,40,null,2798,null,673,null,2284,null,611,null,514,null,326,null,0,null,208,null,0,null,208,null,25255,null,2386,null,18544,null,2226,null,2960,null,790,null,3704,null,780,null,47,null,45,null,20944,null,2224,null,9063,null,1452,null,1099,null,409,null,10512,null,1396,null,270,null,171,null,0400000US50,Vermont,50
3790886,null,14942,null,2726661,null,16393,null,860778,null,12949,null,196590,null,7851,null,6857,null,1516,null,2936676,null,17797,null,2174784,null,16306,null,647401,null,11249,null,111128,null,5905,null,3363,null,1124,null,408225,null,12813,null,294565,null,10247,null,89526,null,5290,null,23243,null,2729,null,891,null,402,null,142898,null,6988,null,82715,null,5520,null,58169,null,4032,null,1964,null,626,null,50,null,82,null,130867,null,6412,null,85595,null,5010,null,35464,null,2796,null,9484,null,1657,null,324,null,242,null,172220,null,6110,null,89002,null,4569,null,30218,null,1606,null,50771,null,3694,null,2229,null,913,null,0400000US51,Virginia,51
3089484,null,16900,null,2354525,null,15997,null,524466,null,11542,null,204381,null,6188,null,6112,null,1322,null,2259602,null,17665,null,1756927,null,16023,null,389271,null,9067,null,110967,null,5406,null,2437,null,711,null,351517,null,10502,null,276927,null,9123,null,54919,null,4101,null,18948,null,2477,null,723,null,371,null,167319,null,7643,null,129687,null,7070,null,34803,null,3007,null,2756,null,800,null,73,null,120,null,161641,null,7154,null,116487,null,6372,null,33350,null,2869,null,11315,null,1515,null,489,null,307,null,149405,null,6326,null,74497,null,4185,null,12123,null,1848,null,60395,null,3371,null,2390,null,893,null,0400000US53,Washington,53
737664,null,9897,null,560883,null,9556,null,136380,null,6242,null,38783,null,2441,null,1618,null,611,null,598815,null,9710,null,460332,null,9680,null,114743,null,5115,null,23225,null,2087,null,515,null,314,null,81210,null,4976,null,63584,null,4529,null,12964,null,1814,null,4498,null,1308,null,164,null,157,null,8631,null,1727,null,6328,null,1409,null,1788,null,862,null,515,null,455,null,0,null,265,null,28374,null,2986,null,20989,null,2661,null,4686,null,1023,null,2492,null,684,null,207,null,262,null,20634,null,2346,null,9650,null,1798,null,2199,null,769,null,8053,null,1223,null,732,null,385,null,0400000US54,West Virginia,54
2807700,null,12432,null,2298285,null,13253,null,337921,null,7941,null,163636,null,5863,null,7858,null,1210,null,2241470,null,12626,null,1883612,null,13128,null,268487,null,6820,null,86323,null,4170,null,3048,null,805,null,264323,null,9161,null,220919,null,8732,null,30877,null,2401,null,11612,null,1277,null,915,null,433,null,47980,null,4075,null,37249,null,3420,null,9857,null,1781,null,831,null,409,null,43,null,73,null,140655,null,5869,null,101282,null,4293,null,24015,null,2373,null,14100,null,1625,null,1258,null,534,null,113272,null,4448,null,55223,null,3668,null,4685,null,957,null,50770,null,2724,null,2594,null,629,null,0400000US55,Wisconsin,55
273507,null,5093,null,196108,null,5078,null,54220,null,3645,null,22071,null,2575,null,1108,null,566,null,204512,null,5071,null,147342,null,5500,null,44866,null,3321,null,12012,null,1885,null,292,null,188,null,35982,null,2881,null,28740,null,2753,null,5061,null,1147,null,2030,null,719,null,151,null,204,null,3971,null,1055,null,3490,null,931,null,332,null,220,null,149,null,218,null,0,null,259,null,16497,null,2160,null,11002,null,1839,null,3377,null,874,null,1869,null,730,null,249,null,259,null,12545,null,1882,null,5534,null,979,null,584,null,324,null,6011,null,1445,null,416,null,403,null,0400000US56,Wyoming,56
1138029,null,14582,null,753804,null,12319,null,280566,null,7869,null,101532,null,4965,null,2127,null,636,null,864584,null,13855,null,584348,null,11486,null,218570,null,7312,null,60542,null,3915,null,1124,null,461,null,133390,null,5947,null,84670,null,4426,null,35967,null,3341,null,12455,null,1732,null,298,null,259,null,37779,null,3188,null,24688,null,2719,null,9247,null,1463,null,3844,null,1016,null,0,null,283,null,80722,null,4597,null,51394,null,3895,null,16030,null,1758,null,13057,null,2013,null,241,null,237,null,21554,null,2360,null,8704,null,1557,null,752,null,287,null,11634,null,1620,null,464,null,320,null,0400000US72,Puerto Rico,72
