B24011_001E,B24011_001EA,B24011_001M,B24011_001MA,B24011_002E,B24011_002EA,B24011_002M,B24011_002MA,B24011_003E,B24011_003EA,B24011_003M,B24011_003MA,B24011_004E,B24011_004EA,B24011_004M,B24011_004MA,B24011_005E,B24011_005EA,B24011_005M,B24011_005MA,B24011_006E,B24011_006EA,B24011_006M,B24011_006MA,B24011_007E,B24011_007EA,B24011_007M,B24011_007MA,B24011_008E,B24011_008EA,B24011_008M,B24011_008MA,B24011_009E,B24011_009EA,B24011_009M,B24011_009MA,B24011_010E,B24011_010EA,B24011_010M,B24011_010MA,B24011_011E,B24011_011EA,B24011_011M,B24011_011MA,B24011_012E,B24011_012EA,B24011_012M,B24011_012MA,B24011_013E,B24011_013EA,B24011_013M,B24011_013MA,B24011_014E,B24011_014EA,B24011_014M,B24011_014MA,B24011_015E,B24011_015EA,B24011_015M,B24011_015MA,B24011_016E,B24011_016EA,B24011_016M,B24011_016MA,B24011_017E,B24011_017EA,B24011_017M,B24011_017MA,B24011_018E,B24011_018EA,B24011_018M,B24011_018MA,B24011_019E,B24011_019EA,B24011_019M,B24011_019MA,B24011_020E,B24011_020EA,B24011_020M,B24011_020MA,B24011_021E,B24011_021EA,B24011_021M,B24011_021MA,B24011_022E,B24011_022EA,B24011_022M,B24011_022MA,B24011_023E,B24011_023EA,B24011_023M,B24011_023MA,B24011_024E,B24011_024EA,B24011_024M,B24011_024MA,B24011_025E,B24011_025EA,B24011_025M,B24011_025MA,B24011_026E,B24011_026EA,B24011_026M,B24011_026MA,B24011_027E,B24011_027EA,B24011_027M,B24011_027MA,B24011_028E,B24011_028EA,B24011_028M,B24011_028MA,B24011_029E,B24011_029EA,B24011_029M,B24011_029MA,B24011_030E,B24011_030EA,B24011_030M,B24011_030MA,B24011_031E,B24011_031EA,B24011_031M,B24011_031MA,B24011_032E,B24011_032EA,B24011_032M,B24011_032MA,B24011_033E,B24011_033EA,B24011_033M,B24011_033MA,B24011_034E,B24011_034EA,B24011_034M,B24011_034MA,B24011_035E,B24011_035EA,B24011_035M,B24011_035MA,B24011_036E,B24011_036EA,B24011_036M,B24011_036MA,B24011_037E,B24011_037EA,B24011_037M,B24011_037MA,GEO_ID,NAME,state
31158,null,200,null,48474,null,654,null,54890,null,1359,null,60216,null,1071,null,49652,null,1405,null,44148,null,837,null,65109,null,2774,null,59866,null,3091,null,49374,null,3386,null,32245,null,1294,null,68463,null,4535,null,36739,null,805,null,34345,null,3914,null,46632,null,1035,null,54781,null,2100,null,33785,null,1729,null,17084,null,340,null,20639,null,664,null,33532,null,1621,null,29732,null,2904,null,37149,null,2154,null,11800,null,345,null,17891,null,864,null,14400,null,1206,null,27307,null,373,null,29466,null,1508,null,26758,null,402,null,18887,null,1749,null,30607,null,532,null,25775,null,600,null,40061,null,1065,null,26680,null,441,null,26691,null,525,null,26668,null,645,null,43538,null,5414,null,30604,null,826,null,21047,null,745,null,0400000US13,Georgia,13
32408,null,445,null,46373,null,908,null,48951,null,3038,null,51344,null,1128,null,43421,null,3654,null,45038,null,1281,null,55552,null,4131,null,60061,null,7841,null,46838,null,6814,null,41773,null,3873,null,68854,null,17483,null,36844,null,4034,null,25744,null,8955,null,55304,null,4815,null,62728,null,4772,null,39564,null,3793,null,22754,null,898,null,24553,null,1897,null,40465,null,2256,null,31889,null,3977,null,51534,null,2525,null,18926,null,1847,null,23124,null,1068,null,21286,null,1668,null,29135,null,1448,null,26927,null,1712,null,30184,null,1020,null,21235,null,2191,null,41363,null,1841,null,41908,null,3183,null,39592,null,3620,null,27317,null,1452,null,27048,null,3259,null,27497,null,1681,null,30377,null,2126,null,30904,null,2633,null,21814,null,3937,null,0400000US15,Hawaii,15
27166,null,434,null,41713,null,931,null,46994,null,2226,null,50240,null,1933,null,42627,null,2096,null,38627,null,1516,null,44397,null,3747,null,60444,null,3973,null,40157,null,5291,null,30128,null,3494,null,60418,null,10269,null,31253,null,1030,null,20947,null,6159,null,45717,null,1920,null,50593,null,1842,null,32488,null,6272,null,13963,null,1215,null,17104,null,1628,null,35178,null,4424,null,31744,null,7612,null,40221,null,3775,null,9134,null,1209,null,15591,null,1148,null,13211,null,2099,null,23471,null,799,null,24531,null,1295,null,22732,null,914,null,21280,null,1414,null,31267,null,1131,null,30077,null,2097,null,34014,null,1875,null,25816,null,974,null,26771,null,1058,null,23566,null,2761,null,39420,null,8369,null,25766,null,1822,null,19954,null,1679,null,0400000US16,Idaho,16
32813,null,328,null,51452,null,285,null,60637,null,668,null,65175,null,1668,null,52481,null,1348,null,46393,null,531,null,65910,null,1356,null,64297,null,2183,null,52219,null,1959,null,35365,null,1054,null,75906,null,5870,null,35899,null,890,null,34933,null,2389,null,47325,null,898,null,55899,null,1301,null,31736,null,823,null,16680,null,241,null,20643,null,580,null,45452,null,1434,null,27338,null,2041,null,56648,null,2102,null,11941,null,291,null,18541,null,1041,null,13465,null,783,null,27423,null,297,null,28733,null,1081,null,27109,null,260,null,21746,null,2071,null,41182,null,504,null,40055,null,1041,null,42891,null,1337,null,29000,null,893,null,30566,null,419,null,26813,null,584,null,48227,null,4316,null,31850,null,686,null,20849,null,720,null,0400000US17,Illinois,17
30709,null,169,null,43735,null,665,null,50307,null,696,null,52319,null,844,null,44562,null,1510,null,40439,null,439,null,53241,null,2565,null,60484,null,1534,null,47011,null,4039,null,32099,null,1111,null,51465,null,3451,null,33296,null,1192,null,26006,null,1617,null,42050,null,764,null,50386,null,1024,null,31784,null,1450,null,15588,null,341,null,20413,null,657,null,33548,null,1890,null,26727,null,1896,null,38170,null,1583,null,10026,null,517,null,17844,null,1070,null,13464,null,1625,null,25367,null,391,null,25673,null,818,null,25248,null,401,null,17905,null,2137,null,37151,null,567,null,35572,null,700,null,40631,null,620,null,31259,null,321,null,32208,null,452,null,29212,null,990,null,40755,null,3646,null,32929,null,1402,null,25121,null,951,null,0400000US18,Indiana,18
29310,null,392,null,41222,null,393,null,45795,null,933,null,47642,null,1733,null,41694,null,816,null,38709,null,788,null,56784,null,2616,null,60105,null,2280,null,40630,null,2421,null,31631,null,1193,null,52560,null,7028,null,31931,null,733,null,26819,null,2674,null,40541,null,853,null,46074,null,1649,null,29280,null,1320,null,12752,null,784,null,17863,null,1149,null,40225,null,2397,null,24333,null,3189,null,47044,null,2467,null,7821,null,920,null,16592,null,1116,null,11714,null,788,null,24417,null,738,null,25756,null,1540,null,23926,null,545,null,18363,null,3693,null,34437,null,1116,null,32167,null,610,null,37162,null,1110,null,28854,null,684,null,29244,null,926,null,28245,null,989,null,42081,null,7856,null,32377,null,1215,null,24669,null,1064,null,0400000US19,Iowa,19
29344,null,441,null,41881,null,494,null,48630,null,1987,null,50488,null,1144,null,45490,null,2082,null,39274,null,937,null,52298,null,5072,null,56280,null,3423,null,43517,null,4746,null,30528,null,1202,null,58436,null,8263,null,32977,null,1127,null,28188,null,2494,null,42469,null,1519,null,51018,null,1034,null,30509,null,1700,null,13750,null,1009,null,17081,null,692,null,35131,null,1972,null,26467,null,7587,null,38466,null,3045,null,9344,null,1124,null,14973,null,1553,null,12341,null,1011,null,24531,null,650,null,26806,null,1269,null,23606,null,669,null,24165,null,3377,null,31730,null,1052,null,28797,null,1546,null,36058,null,1127,null,27986,null,1047,null,29420,null,1239,null,26234,null,1139,null,52231,null,3452,null,29672,null,1924,null,21206,null,1324,null,0400000US20,Kansas,20
27644,null,386,null,41008,null,504,null,45342,null,1327,null,50064,null,2016,null,39285,null,2200,null,38498,null,1040,null,50127,null,3924,null,53940,null,5136,null,45475,null,2665,null,31933,null,712,null,49120,null,6942,null,34253,null,1581,null,27519,null,1971,null,41794,null,897,null,51268,null,973,null,28828,null,2112,null,13872,null,602,null,18824,null,1541,null,27869,null,3418,null,23344,null,2944,null,33035,null,2629,null,9571,null,599,null,15921,null,1014,null,11625,null,727,null,23402,null,521,null,22010,null,832,null,23888,null,485,null,13714,null,2153,null,31291,null,751,null,29518,null,1685,null,34859,null,2011,null,28527,null,975,null,30496,null,676,null,25698,null,1155,null,37397,null,6712,null,30564,null,1166,null,21021,null,846,null,0400000US21,Kentucky,21
27727,null,579,null,41411,null,505,null,50157,null,1317,null,52114,null,1192,null,42140,null,1592,null,38254,null,1195,null,50093,null,3423,null,65594,null,5605,null,46973,null,8303,null,31470,null,1222,null,50444,null,5694,null,33513,null,897,null,25394,null,3924,null,42809,null,2015,null,55503,null,2443,null,30059,null,2330,null,13656,null,626,null,16425,null,943,null,29847,null,2449,null,24839,null,2443,null,34427,null,3531,null,10948,null,430,null,12621,null,1070,null,12187,null,774,null,22253,null,337,null,22148,null,1062,null,22289,null,338,null,26083,null,5928,null,32134,null,731,null,30816,null,959,null,36232,null,1035,null,30816,null,700,null,35773,null,1334,null,26758,null,1283,null,46089,null,4163,null,26122,null,2154,null,21534,null,1449,null,0400000US22,Louisiana,22
28693,null,605,null,41978,null,701,null,47255,null,1984,null,50117,null,1570,null,42210,null,1951,null,39860,null,1398,null,51270,null,5452,null,56052,null,6290,null,42280,null,5824,null,29416,null,2237,null,44129,null,11438,null,31738,null,1323,null,20572,null,3251,null,45652,null,2175,null,51484,null,1432,null,31284,null,1966,null,16385,null,749,null,20745,null,719,null,36089,null,2307,null,30033,null,5057,null,41898,null,4715,null,10820,null,1055,null,16700,null,1692,null,13566,null,2294,null,24134,null,937,null,24773,null,2316,null,23932,null,902,null,24498,null,2686,null,32547,null,1046,null,31411,null,1108,null,35407,null,1715,null,28667,null,1347,null,30404,null,1410,null,27024,null,1465,null,36372,null,4194,null,30127,null,1322,null,17282,null,4667,null,0400000US23,Maine,23
40729,null,264,null,60637,null,358,null,67141,null,951,null,72004,null,982,null,58465,null,2692,null,55552,null,824,null,74909,null,2124,null,71572,null,1742,null,62900,null,4349,null,40155,null,1656,null,88534,null,7035,null,41025,null,959,null,41398,null,1925,null,55842,null,1366,null,64111,null,2935,null,39763,null,3031,null,20848,null,563,null,25268,null,1028,null,46723,null,1733,null,36177,null,3265,null,60475,null,2763,null,12696,null,1251,null,19767,null,1310,null,16212,null,881,null,31580,null,338,null,30766,null,820,null,31951,null,441,null,18621,null,5048,null,37851,null,1357,null,35111,null,1332,null,45028,null,1520,null,32345,null,906,null,34936,null,2048,null,31443,null,890,null,47235,null,8345,null,32961,null,1813,null,25169,null,2289,null,0400000US24,Maryland,24
37909,null,502,null,55326,null,628,null,63656,null,1370,null,70597,null,1057,null,54595,null,1975,null,51073,null,433,null,74866,null,2969,null,70331,null,1408,null,53947,null,3723,null,35380,null,1766,null,69046,null,6162,null,37668,null,1623,null,36215,null,1291,null,53073,null,2475,null,61505,null,679,null,36492,null,1710,null,19550,null,518,null,23329,null,1341,null,51173,null,1189,null,36174,null,2411,null,61988,null,1939,null,13295,null,816,null,21041,null,882,null,16125,null,1035,null,31256,null,393,null,32483,null,1609,null,30744,null,437,null,17482,null,3027,null,41276,null,639,null,39906,null,1513,null,43916,null,2385,null,30506,null,544,null,31825,null,695,null,26984,null,994,null,42950,null,7471,null,31236,null,1132,null,20245,null,1664,null,0400000US25,Massachusetts,25
31106,null,181,null,50641,null,300,null,54636,null,1144,null,59409,null,1561,null,47478,null,1328,null,47860,null,766,null,61356,null,1122,null,70489,null,828,null,52548,null,3011,null,35576,null,1172,null,60133,null,3954,null,38111,null,1348,null,32351,null,2773,null,46101,null,848,null,53973,null,1701,null,30905,null,881,null,13390,null,447,null,20508,null,409,null,41483,null,2417,null,22215,null,1930,null,53391,null,1989,null,9298,null,373,null,16386,null,738,null,11660,null,435,null,25652,null,322,null,23989,null,866,null,26255,null,342,null,14933,null,2014,null,37531,null,972,null,33906,null,1568,null,42313,null,976,null,30768,null,341,null,32484,null,610,null,26701,null,693,null,27300,null,2987,null,31104,null,743,null,22932,null,1412,null,0400000US26,Michigan,26
33422,null,317,null,49484,null,555,null,54016,null,1268,null,57264,null,1783,null,50901,null,703,null,45799,null,537,null,63643,null,2731,null,60610,null,990,null,49743,null,2878,null,35442,null,1490,null,65917,null,8056,null,35368,null,946,null,31805,null,1632,null,47041,null,1119,null,55321,null,1264,null,31134,null,734,null,15483,null,444,null,20030,null,754,null,39360,null,3667,null,28079,null,2510,null,50774,null,2798,null,10327,null,522,null,17300,null,1085,null,15148,null,873,null,29167,null,602,null,31043,null,769,null,28069,null,612,null,17507,null,3016,null,39756,null,993,null,38399,null,1885,null,40577,null,852,null,29643,null,740,null,30981,null,510,null,26722,null,725,null,43029,null,8971,null,31431,null,897,null,22187,null,885,null,0400000US27,Minnesota,27
25697,null,397,null,39897,null,877,null,43711,null,2179,null,45995,null,2611,null,39418,null,3799,null,37449,null,1014,null,46359,null,2238,null,52821,null,6081,null,47765,null,12919,null,30457,null,2581,null,57088,null,19684,null,32281,null,1359,null,23265,null,2155,null,42802,null,2941,null,52420,null,2446,null,33392,null,3142,null,14573,null,1068,null,16216,null,1121,null,26355,null,1027,null,21622,null,1478,null,29287,null,1946,null,10221,null,756,null,15981,null,1175,null,12679,null,1507,null,22445,null,628,null,21556,null,1585,null,22859,null,750,null,15089,null,3089,null,29343,null,1395,null,26157,null,1000,null,34461,null,1895,null,24021,null,869,null,23907,null,1095,null,24246,null,1424,null,43489,null,11850,null,28769,null,2433,null,18525,null,1634,null,0400000US28,Mississippi,28
29098,null,414,null,42001,null,447,null,46593,null,879,null,50424,null,1088,null,42207,null,1006,null,40071,null,596,null,58624,null,3800,null,61408,null,1845,null,45760,null,2005,null,31257,null,739,null,53267,null,3462,null,33332,null,1168,null,28758,null,2502,null,41584,null,683,null,50217,null,1413,null,28657,null,2265,null,14122,null,533,null,17159,null,596,null,33352,null,1516,null,31541,null,1874,null,35278,null,1832,null,9813,null,563,null,15926,null,808,null,12158,null,730,null,25048,null,342,null,25143,null,925,null,25016,null,416,null,16596,null,3128,null,34634,null,936,null,33306,null,1550,null,35771,null,969,null,27190,null,425,null,28368,null,961,null,26256,null,674,null,39036,null,4396,null,30387,null,950,null,21402,null,871,null,0400000US29,Missouri,29
24853,null,510,null,36409,null,1229,null,36644,null,1696,null,36347,null,1692,null,37931,null,4266,null,36099,null,2016,null,50301,null,3516,null,51246,null,8149,null,43221,null,8780,null,25919,null,4499,null,46320,null,3980,null,30476,null,2440,null,25974,null,6324,null,41028,null,1322,null,45952,null,5245,null,26435,null,4625,null,13752,null,782,null,16972,null,1875,null,33648,null,4853,null,30188,null,11521,null,35462,null,5337,null,11159,null,942,null,13302,null,1444,null,12357,null,1081,null,22654,null,696,null,23745,null,1656,null,22175,null,739,null,15391,null,1936,null,33146,null,2463,null,31688,null,1369,null,37116,null,3122,null,25163,null,1629,null,26270,null,3014,null,24528,null,1984,null,42414,null,17923,null,26577,null,2763,null,20059,null,6006,null,0400000US30,Montana,30
28014,null,572,null,40485,null,508,null,42023,null,832,null,42299,null,1552,null,41477,null,1229,null,38918,null,1242,null,59070,null,4161,null,50249,null,4140,null,37019,null,7378,null,28523,null,2507,null,53750,null,14579,null,32521,null,1395,null,28695,null,3286,null,42759,null,2088,null,51118,null,1689,null,30715,null,1462,null,13064,null,973,null,17614,null,1205,null,35697,null,3619,null,25730,null,6429,null,39467,null,2512,null,8728,null,782,null,16809,null,2093,null,12469,null,1397,null,23839,null,637,null,24724,null,1891,null,23575,null,652,null,20832,null,1673,null,31760,null,589,null,30393,null,867,null,35014,null,1747,null,27729,null,1125,null,27315,null,969,null,28809,null,2341,null,56713,null,12748,null,31764,null,1419,null,21822,null,1405,null,0400000US31,Nebraska,31
32365,null,356,null,50525,null,582,null,55495,null,2061,null,60875,null,1416,null,49860,null,2732,null,46642,null,1150,null,51058,null,4610,null,60606,null,7203,null,45954,null,10356,null,40737,null,3066,null,61615,null,16450,null,40335,null,1517,null,37205,null,4105,null,57425,null,4280,null,70119,null,4288,null,41342,null,2538,null,25129,null,553,null,25266,null,1537,null,40881,null,2776,null,32300,null,3180,null,60980,null,4684,null,23421,null,1355,null,22138,null,862,null,27019,null,1316,null,29438,null,925,null,29033,null,2419,null,29596,null,903,null,26206,null,8590,null,38682,null,2380,null,40012,null,2557,null,36819,null,2482,null,29660,null,2157,null,29101,null,2383,null,30081,null,2790,null,40619,null,5141,null,35022,null,2954,null,21271,null,1023,null,0400000US32,Nevada,32
35003,null,545,null,50803,null,657,null,58286,null,2163,null,61983,null,1947,null,50328,null,1523,null,44627,null,2106,null,75004,null,6435,null,67327,null,2850,null,47403,null,12606,null,30530,null,1552,null,46897,null,13848,null,34004,null,2399,null,28716,null,3903,null,46302,null,2771,null,55311,null,2815,null,33630,null,4258,null,19680,null,1364,null,23554,null,2211,null,46536,null,2675,null,42199,null,3410,null,50255,null,6067,null,11931,null,1260,null,20572,null,1573,null,16021,null,3541,null,29819,null,1174,null,34259,null,2165,null,27296,null,824,null,21023,null,22596,null,40330,null,1276,null,38007,null,3011,null,42250,null,3829,null,31345,null,1051,null,32893,null,1801,null,28316,null,2768,null,58750,null,39030,null,31544,null,2267,null,18554,null,3978,null,0400000US33,New Hampshire,33
40574,null,231,null,61262,null,409,null,71150,null,773,null,77101,null,1833,null,61201,null,1286,null,55238,null,781,null,75658,null,2198,null,73258,null,3436,null,61413,null,1501,null,43704,null,1947,null,83432,null,5275,null,42840,null,929,null,42118,null,1933,null,60653,null,982,null,70863,null,1061,null,38491,null,1240,null,20995,null,330,null,22489,null,953,null,50052,null,4254,null,26267,null,1690,null,72011,null,2445,null,15440,null,714,null,22376,null,1042,null,16162,null,740,null,32378,null,392,null,35552,null,1261,null,31837,null,355,null,16486,null,1574,null,41400,null,536,null,38255,null,1884,null,46319,null,1133,null,30763,null,567,null,32521,null,1399,null,29192,null,1056,null,37739,null,4427,null,33924,null,2322,null,21783,null,1038,null,0400000US34,New Jersey,34
