B07409_001E,B07409_001EA,B07409_001M,B07409_001MA,B07409_002E,B07409_002EA,B07409_002M,B07409_002MA,B07409_003E,B07409_003EA,B07409_003M,B07409_003MA,B07409_004E,B07409_004EA,B07409_004M,B07409_004MA,B07409_005E,B07409_005EA,B07409_005M,B07409_005MA,B07409_006E,B07409_006EA,B07409_006M,B07409_006MA,B07409_007E,B07409_007EA,B07409_007M,B07409_007MA,B07409_008E,B07409_008EA,B07409_008M,B07409_008MA,B07409_009E,B07409_009EA,B07409_009M,B07409_009MA,B07409_010E,B07409_010EA,B07409_010M,B07409_010MA,B07409_011E,B07409_011EA,B07409_011M,B07409_011MA,B07409_012E,B07409_012EA,B07409_012M,B07409_012MA,B07409_013E,B07409_013EA,B07409_013M,B07409_013MA,B07409_014E,B07409_014EA,B07409_014M,B07409_014MA,B07409_015E,B07409_015EA,B07409_015M,B07409_015MA,B07409_016E,B07409_016EA,B07409_016M,B07409_016MA,B07409_017E,B07409_017EA,B07409_017M,B07409_017MA,B07409_018E,B07409_018EA,B07409_018M,B07409_018MA,B07409_019E,B07409_019EA,B07409_019M,B07409_019MA,B07409_020E,B07409_020EA,B07409_020M,B07409_020MA,B07409_021E,B07409_021EA,B07409_021M,B07409_021MA,B07409_022E,B07409_022EA,B07409_022M,B07409_022MA,B07409_023E,B07409_023EA,B07409_023M,B07409_023MA,B07409_024E,B07409_024EA,B07409_024M,B07409_024MA,B07409_025E,B07409_025EA,B07409_025M,B07409_025MA,B07409_026E,B07409_026EA,B07409_026M,B07409_026MA,B07409_027E,B07409_027EA,B07409_027M,B07409_027MA,B07409_028E,B07409_028EA,B07409_028M,B07409_028MA,B07409_029E,B07409_029EA,B07409_029M,B07409_029MA,B07409_030E,B07409_030EA,B07409_030M,B07409_030MA,GEO_ID,NAME,state
6009372,null,13937,null,1027132,null,16264,null,1838645,null,23422,null,1520469,null,20983,null,1054223,null,17615,null,568903,null,12992,null,5145562,null,20438,null,861007,null,14510,null,1572124,null,21767,null,1295120,null,19871,null,915465,null,16149,null,501846,null,13265,null,444138,null,14964,null,96257,null,6357,null,142698,null,8541,null,115277,null,8083,null,62076,null,4585,null,27830,null,3059,null,274028,null,11535,null,52424,null,4720,null,86149,null,6798,null,72951,null,5295,null,41888,null,3818,null,20616,null,2603,null,145644,null,8333,null,17444,null,2520,null,37674,null,4171,null,37121,null,3598,null,34794,null,3851,null,18611,null,2305,null,0400000US13,Georgia,13
871969,null,7645,null,92597,null,4298,null,260564,null,7129,null,263575,null,8601,null,168551,null,5510,null,86682,null,4494,null,753200,null,7010,null,80872,null,4338,null,229062,null,7106,null,224113,null,8118,null,142408,null,4629,null,76745,null,4298,null,74832,null,5854,null,8027,null,1786,null,21787,null,2894,null,24845,null,2899,null,14981,null,2424,null,5192,null,1313,null,5785,null,1780,null,1238,null,892,null,1976,null,1029,null,1174,null,516,null,856,null,524,null,541,null,410,null,38152,null,5534,null,2460,null,1287,null,7739,null,1834,null,13443,null,2726,null,10306,null,2303,null,4204,null,1371,null,0400000US15,Hawaii,15
930672,null,5457,null,109152,null,5201,null,276165,null,8194,null,317346,null,7557,null,156802,null,6010,null,71207,null,4188,null,800648,null,6515,null,90027,null,4384,null,239224,null,7787,null,273939,null,6973,null,134798,null,5382,null,62660,null,3932,null,82614,null,4790,null,12244,null,2117,null,25738,null,2707,null,28460,null,2797,null,12111,null,1881,null,4061,null,1108,null,23836,null,3153,null,3588,null,1020,null,6843,null,1382,null,7515,null,1770,null,4455,null,1192,null,1435,null,666,null,23574,null,2597,null,3293,null,1253,null,4360,null,1060,null,7432,null,1426,null,5438,null,1149,null,3051,null,941,null,0400000US16,Idaho,16
8348285,null,11229,null,1193142,null,17719,null,2430571,null,23588,null,2274803,null,17556,null,1533334,null,16832,null,916435,null,13574,null,7357229,null,24322,null,1032513,null,16541,null,2150560,null,22316,null,2007711,null,17395,null,1350155,null,16219,null,816290,null,12648,null,635840,null,19095,null,111171,null,8129,null,192555,null,8507,null,170551,null,8464,null,109227,null,5959,null,52336,null,3992,null,190843,null,8905,null,33363,null,3867,null,51090,null,4514,null,52130,null,3938,null,35518,null,3472,null,18742,null,2055,null,164373,null,7698,null,16095,null,2416,null,36366,null,3749,null,44411,null,3408,null,38434,null,4077,null,29067,null,2956,null,0400000US17,Illinois,17
4134221,null,8753,null,588397,null,10465,null,1539936,null,17735,null,1094664,null,14058,null,583486,null,11198,null,327738,null,9336,null,3599726,null,13980,null,493811,null,10398,null,1352261,null,15963,null,951720,null,13612,null,510591,null,10539,null,291343,null,8761,null,334688,null,13407,null,64501,null,4559,null,125210,null,7632,null,89662,null,5800,null,37966,null,3531,null,17349,null,2564,null,116903,null,5054,null,21021,null,2202,null,40685,null,3128,null,30936,null,2885,null,17270,null,2261,null,6991,null,1439,null,82904,null,5538,null,9064,null,1858,null,21780,null,2650,null,22346,null,3174,null,17659,null,2463,null,12055,null,1637,null,0400000US18,Indiana,18
1962685,null,6574,null,202742,null,5083,null,699236,null,9040,null,586952,null,9805,null,326301,null,8006,null,147454,null,5007,null,1732471,null,9837,null,170630,null,5047,null,624785,null,8545,null,517279,null,8962,null,289514,null,7888,null,130263,null,4681,null,141082,null,6637,null,21671,null,2218,null,47654,null,3883,null,43686,null,3550,null,19742,null,2436,null,8329,null,1553,null,51812,null,4126,null,6231,null,1096,null,17459,null,2230,null,14613,null,1879,null,9805,null,1745,null,3704,null,990,null,37320,null,3726,null,4210,null,1386,null,9338,null,1827,null,11374,null,1899,null,7240,null,1459,null,5158,null,1431,null,0400000US19,Iowa,19
1784066,null,8645,null,192749,null,6554,null,541093,null,11078,null,537911,null,9341,null,338552,null,7371,null,173761,null,5983,null,1531124,null,11215,null,159457,null,6586,null,461012,null,9798,null,457965,null,8715,null,296904,null,6403,null,155786,null,5555,null,152991,null,7543,null,20860,null,2435,null,50162,null,3821,null,50983,null,3737,null,22715,null,2549,null,8271,null,1160,null,49933,null,4137,null,7670,null,1314,null,16711,null,2245,null,14223,null,2012,null,8409,null,1573,null,2920,null,841,null,50018,null,4440,null,4762,null,1041,null,13208,null,2006,null,14740,null,1965,null,10524,null,1890,null,6784,null,1582,null,0400000US20,Kansas,20
2819849,null,9385,null,560642,null,11985,null,997977,null,12688,null,697822,null,11694,null,337541,null,9216,null,225867,null,8116,null,2471942,null,12883,null,488540,null,11090,null,879281,null,12125,null,607974,null,11247,null,294902,null,8652,null,201245,null,7530,null,207208,null,9908,null,46680,null,4537,null,74364,null,5855,null,52375,null,4004,null,22260,null,2438,null,11529,null,1667,null,83653,null,5708,null,17727,null,2461,null,30027,null,3072,null,19735,null,2911,null,10472,null,2158,null,5692,null,1476,null,57046,null,4587,null,7695,null,1946,null,14305,null,2465,null,17738,null,2546,null,9907,null,1849,null,7401,null,1906,null,0400000US21,Kentucky,21
2729793,null,9106,null,542911,null,11757,null,976395,null,12279,null,649494,null,12057,null,377597,null,9896,null,183396,null,6286,null,2373135,null,12255,null,473022,null,10752,null,857417,null,11784,null,557935,null,11223,null,326020,null,9011,null,158741,null,5787,null,198768,null,9152,null,43607,null,4143,null,69841,null,4987,null,49804,null,3881,null,25044,null,2810,null,10472,null,1704,null,88583,null,6063,null,18504,null,2504,null,29502,null,3564,null,21558,null,2421,null,13243,null,1937,null,5776,null,1202,null,69307,null,5705,null,7778,null,1617,null,19635,null,2802,null,20197,null,2780,null,13290,null,2226,null,8407,null,1624,null,0400000US22,Louisiana,22
917951,null,4490,null,95877,null,4407,null,335390,null,7314,null,242483,null,6659,null,160718,null,5896,null,83483,null,4014,null,818993,null,5986,null,86089,null,4065,null,299194,null,6559,null,215121,null,6502,null,142442,null,5100,null,76147,null,3911,null,58622,null,4088,null,6828,null,1293,null,21288,null,2681,null,16149,null,1921,null,10210,null,1809,null,4147,null,1117,null,21874,null,2770,null,2357,null,878,null,9858,null,1982,null,5797,null,1096,null,3150,null,1064,null,712,null,332,null,18462,null,2711,null,603,null,306,null,5050,null,1556,null,5416,null,1569,null,4916,null,1124,null,2477,null,737,null,0400000US23,Maine,23
3709499,null,10364,null,465827,null,12106,null,1018629,null,16554,null,920715,null,13021,null,724551,null,13942,null,579777,null,11665,null,3260626,null,14926,null,401367,null,11457,null,897877,null,14683,null,806485,null,12661,null,636650,null,13623,null,518247,null,10482,null,234368,null,9634,null,39548,null,3928,null,69063,null,5327,null,59444,null,4578,null,38741,null,3410,null,27572,null,2827,null,104235,null,6353,null,16229,null,2564,null,29224,null,3595,null,27069,null,2520,null,20980,null,2913,null,10733,null,1775,null,110270,null,6138,null,8683,null,1669,null,22465,null,2518,null,27717,null,3389,null,28180,null,2731,null,23225,null,2745,null,0400000US24,Maryland,24
4363927,null,10184,null,502978,null,11801,null,1215605,null,18266,null,994590,null,13581,null,950384,null,16031,null,700370,null,13214,null,3850802,null,15400,null,434149,null,11706,null,1079745,null,16638,null,889995,null,13459,null,830883,null,14552,null,616030,null,12252,null,308519,null,12625,null,51446,null,4855,null,91628,null,7002,null,63872,null,4943,null,60826,null,4989,null,40747,null,3831,null,103801,null,7093,null,10576,null,1944,null,24860,null,3590,null,21261,null,2639,null,30426,null,4136,null,16678,null,2305,null,100805,null,7429,null,6807,null,1787,null,19372,null,3266,null,19462,null,2831,null,28249,null,3379,null,26915,null,3054,null,0400000US25,Massachusetts,25
6662473,null,10796,null,831287,null,13205,null,2160224,null,20130,null,2021969,null,21366,null,1015413,null,14693,null,633580,null,10574,null,5886101,null,17217,null,717002,null,12360,null,1902172,null,17533,null,1787459,null,20323,null,904398,null,13954,null,575070,null,10590,null,467481,null,13318,null,76159,null,5274,null,164766,null,7915,null,143959,null,6739,null,56761,null,3907,null,25836,null,2702,null,190078,null,7932,null,28430,null,2833,null,63622,null,4870,null,57140,null,3961,null,29049,null,2652,null,11837,null,1669,null,118813,null,7658,null,9696,null,1860,null,29664,null,3397,null,33411,null,3660,null,25205,null,3183,null,20837,null,2325,null,0400000US26,Michigan,26
3422953,null,7018,null,303532,null,8276,null,980325,null,12132,null,1081872,null,11353,null,717841,null,10024,null,339383,null,7731,null,3045071,null,11982,null,256849,null,7174,null,879013,null,11341,null,960142,null,11733,null,644593,null,9560,null,304474,null,7205,null,206368,null,8630,null,28354,null,3646,null,60155,null,3505,null,64873,null,4786,null,36855,null,3060,null,16131,null,1832,null,109850,null,5801,null,12946,null,1918,null,29223,null,3038,null,37820,null,2765,null,20171,null,2664,null,9690,null,1527,null,61664,null,4765,null,5383,null,1511,null,11934,null,2044,null,19037,null,2364,null,16222,null,2449,null,9088,null,1568,null,0400000US27,Minnesota,27
1839722,null,8154,null,392964,null,9290,null,588080,null,11322,null,509672,null,10824,null,229824,null,8248,null,119182,null,5719,null,1592277,null,10580,null,340809,null,9484,null,506598,null,10374,null,442084,null,10735,null,197882,null,7787,null,104904,null,5084,null,140441,null,7490,null,33520,null,3849,null,45723,null,4329,null,39782,null,3920,null,15433,null,1981,null,5983,null,1225,null,59354,null,4215,null,12945,null,1728,null,20811,null,2636,null,14224,null,2153,null,7750,null,1650,null,3624,null,1120,null,47650,null,4926,null,5690,null,1711,null,14948,null,2589,null,13582,null,2424,null,8759,null,1790,null,4671,null,1210,null,0400000US28,Mississippi,28
3864002,null,11071,null,553510,null,10405,null,1300892,null,13265,null,1060460,null,13355,null,605829,null,11931,null,343311,null,9230,null,3343114,null,16525,null,470008,null,10071,null,1123057,null,12166,null,917061,null,12122,null,528219,null,10747,null,304769,null,9477,null,287817,null,12396,null,48684,null,4335,null,103804,null,6319,null,81575,null,5100,null,37631,null,3501,null,16123,null,2066,null,145959,null,7253,null,26633,null,2850,null,50681,null,3729,null,38239,null,3205,null,19806,null,2329,null,10600,null,2208,null,87112,null,6456,null,8185,null,1910,null,23350,null,3119,null,23585,null,2416,null,20173,null,2860,null,11819,null,1824,null,0400000US29,Missouri,29
634503,null,3095,null,63407,null,3902,null,205967,null,5483,null,193963,null,5949,null,116932,null,4934,null,54234,null,3653,null,554777,null,5063,null,55096,null,3787,null,182847,null,5116,null,166929,null,5750,null,101674,null,4394,null,48231,null,3299,null,50915,null,3921,null,5488,null,1601,null,15056,null,1901,null,17889,null,2176,null,8881,null,1605,null,3601,null,923,null,13457,null,1961,null,1594,null,571,null,3965,null,822,null,3642,null,945,null,3072,null,843,null,1184,null,636,null,15354,null,2142,null,1229,null,557,null,4099,null,939,null,5503,null,1422,null,3305,null,931,null,1218,null,442,null,0400000US30,Montana,30
1136728,null,5318,null,117130,null,5480,null,352565,null,7239,null,353346,null,7732,null,213301,null,5658,null,100386,null,4415,null,983988,null,7889,null,95736,null,4817,null,306303,null,6199,null,305114,null,6884,null,187423,null,5803,null,89412,null,4048,null,95616,null,6259,null,15032,null,2155,null,29560,null,3526,null,31121,null,2906,null,14952,null,1992,null,4951,null,1485,null,29049,null,2612,null,3411,null,944,null,8864,null,1289,null,9972,null,1759,null,4717,null,890,null,2085,null,650,null,28075,null,2828,null,2951,null,1125,null,7838,null,1903,null,7139,null,1432,null,6209,null,1361,null,3938,null,1327,null,0400000US31,Nebraska,31
1664229,null,8616,null,269619,null,8718,null,519582,null,10210,null,514151,null,12880,null,237297,null,8727,null,123580,null,5347,null,1378287,null,12218,null,222363,null,8118,null,426953,null,10900,null,424827,null,11746,null,196808,null,7149,null,107336,null,4874,null,203980,null,10070,null,36495,null,3897,null,68219,null,6047,null,62753,null,4532,null,26527,null,3225,null,9986,null,1833,null,14644,null,2952,null,2779,null,1037,null,5652,null,1825,null,4125,null,1293,null,1498,null,782,null,590,null,388,null,67318,null,4963,null,7982,null,2033,null,18758,null,2478,null,22446,null,2788,null,12464,null,2351,null,5668,null,1395,null,0400000US32,Nevada,32
890924,null,5053,null,84601,null,5041,null,275718,null,7112,null,242799,null,7532,null,187074,null,6863,null,100732,null,5132,null,787613,null,7342,null,73109,null,4221,null,245613,null,6778,null,212779,null,6900,null,165177,null,6465,null,90935,null,4714,null,60294,null,5464,null,7705,null,2560,null,19713,null,3013,null,17523,null,2337,null,11186,null,2166,null,4167,null,1079,null,16800,null,2713,null,1560,null,700,null,5169,null,1344,null,4712,null,1286,null,3986,null,1350,null,1373,null,753,null,26217,null,3011,null,2227,null,1085,null,5223,null,1179,null,7785,null,1868,null,6725,null,1355,null,4257,null,1177,null,0400000US33,New Hampshire,33
5839501,null,11622,null,758800,null,14566,null,1823129,null,19859,null,1290913,null,18362,null,1231466,null,17530,null,735193,null,13218,null,5266634,null,16035,null,666037,null,13214,null,1651328,null,20428,null,1171380,null,19284,null,1110709,null,16350,null,667180,null,11979,null,319233,null,11038,null,62772,null,4990,null,101270,null,6083,null,67104,null,4776,null,57532,null,3840,null,30555,null,3117,null,138884,null,7524,null,17106,null,2776,null,41548,null,4302,null,26274,null,2364,null,36603,null,4105,null,17353,null,2404,null,114750,null,7123,null,12885,null,2232,null,28983,null,3244,null,26155,null,2895,null,26622,null,3326,null,20105,null,2427,null,0400000US34,New Jersey,34
1260743,null,7604,null,224502,null,8333,null,360753,null,8373,null,364952,null,9819,null,182246,null,6992,null,128290,null,5657,null,1090823,null,8718,null,194862,null,7036,null,314690,null,7150,null,311753,null,8956,null,156277,null,6422,null,113241,null,5330,null,93745,null,6927,null,16863,null,2716,null,28393,null,3146,null,28450,null,3550,null,13352,null,2082,null,6687,null,1524,null,34205,null,4029,null,7221,null,1551,null,10218,null,1921,null,9068,null,2008,null,5101,null,1726,null,2597,null,704,null,41970,null,4501,null,5556,null,1651,null,7452,null,1608,null,15681,null,2663,null,7516,null,1669,null,5765,null,1510,null,0400000US35,New Mexico,35
12939529,null,15135,null,2057624,null,21509,null,3811092,null,30141,null,2977596,null,28852,null,2350084,null,22053,null,1743133,null,20944,null,11570935,null,24643,null,1821834,null,21386,null,3431947,null,29082,null,2678925,null,26194,null,2080254,null,22789,null,1557975,null,17982,null,808647,null,20640,null,147746,null,8239,null,236374,null,9968,null,177792,null,7523,null,151655,null,7290,null,95080,null,6053,null,288099,null,9069,null,54835,null,3521,null,79815,null,5182,null,61959,null,4681,null,52675,null,4373,null,38815,null,3517,null,271848,null,11610,null,33209,null,3717,null,62956,null,4826,null,58920,null,5230,null,65500,null,5299,null,51263,null,3887,null,0400000US36,New York,36
5873253,null,16222,null,1003105,null,17209,null,1745933,null,19324,null,1625154,null,19518,null,999079,null,16526,null,499982,null,12357,null,5106354,null,20245,null,860719,null,14552,null,1523731,null,19120,null,1408987,null,18273,null,872442,null,15972,null,440475,null,11729,null,462519,null,14839,null,96956,null,7123,null,137835,null,7081,null,130285,null,8609,null,67067,null,4982,null,30376,null,2814,null,179910,null,8979,null,31746,null,3299,null,55580,null,5113,null,50970,null,4383,null,30534,null,3314,null,11080,null,1991,null,124470,null,8577,null,13684,null,2568,null,28787,null,3087,null,34912,null,4121,null,29036,null,2737,null,18051,null,2117,null,0400000US37,North Carolina,37
414176,null,3023,null,45774,null,2367,null,117894,null,3835,null,142854,null,4592,null,80536,null,2890,null,27118,null,2153,null,367769,null,4084,null,42344,null,2314,null,105023,null,3596,null,125796,null,4336,null,71649,null,2532,null,22957,null,1989,null,27522,null,2896,null,2430,null,764,null,7458,null,1387,null,11129,null,1693,null,5054,null,959,null,1451,null,554,null,8435,null,1400,null,452,null,234,null,2916,null,783,null,3087,null,959,null,1487,null,532,null,493,null,274,null,10450,null,1536,null,548,null,282,null,2497,null,810,null,2842,null,897,null,2346,null,650,null,2217,null,602,null,0400000US38,North Dakota,38
7622602,null,10983,null,986657,null,14301,null,2805175,null,25038,null,1995233,null,17398,null,1160004,null,15106,null,675533,null,10709,null,6694037,null,18899,null,838213,null,12495,null,2474498,null,22938,null,1741273,null,17376,null,1028649,null,14696,null,611404,null,10784,null,607724,null,15314,null,106393,null,6031,null,229552,null,9418,null,171053,null,8879,null,72218,null,5246,null,28508,null,2767,null,200340,null,8761,null,28456,null,2444,null,70720,null,5202,null,54056,null,3774,null,31979,null,3392,null,15129,null,2055,null,120501,null,7278,null,13595,null,2276,null,30405,null,3585,null,28851,null,2319,null,27158,null,3323,null,20492,null,2794,null,0400000US39,Ohio,39
2315796,null,7920,null,349673,null,9760,null,765416,null,12373,null,670939,null,11262,null,353208,null,8226,null,176560,null,6272,null,1976647,null,12711,null,292531,null,8329,null,655973,null,11926,null,568936,null,11943,null,304340,null,7381,null,154867,null,6101,null,211584,null,9153,null,34839,null,3405,null,69372,null,5314,null,64878,null,3813,null,29933,null,3060,null,12562,null,1733,null,77695,null,5303,null,15272,null,2213,null,26708,null,2757,null,22786,null,2424,null,8887,null,1623,null,4042,null,1009,null,49870,null,4215,null,7031,null,1588,null,13363,null,2590,null,14339,null,2127,null,10048,null,1904,null,5089,null,1266,null,0400000US40,Oklahoma,40
2526306,null,8975,null,301089,null,9310,null,692250,null,11747,null,823980,null,11675,null,452317,null,9903,null,256670,null,7691,null,2143357,null,12682,null,247316,null,9051,null,582422,null,11675,null,700293,null,12222,null,388026,null,9203,null,225300,null,7363,null,236117,null,9166,null,38287,null,4267,null,76072,null,5946,null,72558,null,5011,null,33323,null,3149,null,15877,null,2029,null,80131,null,5510,null,8043,null,1762,null,20427,null,2798,null,27192,null,3292,null,17063,null,2607,null,7406,null,1467,null,66701,null,6394,null,7443,null,1853,null,13329,null,2134,null,23937,null,3008,null,13905,null,3054,null,8087,null,1503,null,0400000US41,Oregon,41
