B01001_001E,B01001_001EA,B01001_001M,B01001_001MA,B01001_002E,B01001_002EA,B01001_002M,B01001_002MA,B01001_003E,B01001_003EA,B01001_003M,B01001_003MA,B01001_004E,B01001_004EA,B01001_004M,B01001_004MA,B01001_005E,B01001_005EA,B01001_005M,B01001_005MA,B01001_006E,B01001_006EA,B01001_006M,B01001_006MA,B01001_007E,B01001_007EA,B01001_007M,B01001_007MA,B01001_008E,B01001_008EA,B01001_008M,B01001_008MA,B01001_009E,B01001_009EA,B01001_009M,B01001_009MA,B01001_010E,B01001_010EA,B01001_010M,B01001_010MA,B01001_011E,B01001_011EA,B01001_011M,B01001_011MA,B01001_012E,B01001_012EA,B01001_012M,B01001_012MA,B01001_013E,B01001_013EA,B01001_013M,B01001_013MA,B01001_014E,B01001_014EA,B01001_014M,B01001_014MA,B01001_015E,B01001_015EA,B01001_015M,B01001_015MA,B01001_016E,B01001_016EA,B01001_016M,B01001_016MA,B01001_017E,B01001_017EA,B01001_017M,B01001_017MA,B01001_018E,B01001_018EA,B01001_018M,B01001_018MA,B01001_019E,B01001_019EA,B01001_019M,B01001_019MA,B01001_020E,B01001_020EA,B01001_020M,B01001_020MA,B01001_021E,B01001_021EA,B01001_021M,B01001_021MA,B01001_022E,B01001_022EA,B01001_022M,B01001_022MA,B01001_023E,B01001_023EA,B01001_023M,B01001_023MA,B01001_024E,B01001_024EA,B01001_024M,B01001_024MA,B01001_025E,B01001_025EA,B01001_025M,B01001_025MA,B01001_026E,B01001_026EA,B01001_026M,B01001_026MA,B01001_027E,B01001_027EA,B01001_027M,B01001_027MA,B01001_028E,B01001_028EA,B01001_028M,B01001_028MA,B01001_029E,B01001_029EA,B01001_029M,B01001_029MA,B01001_030E,B01001_030EA,B01001_030M,B01001_030MA,B01001_031E,B01001_031EA,B01001_031M,B01001_031MA,B01001_032E,B01001_032EA,B01001_032M,B01001_032MA,B01001_033E,B01001_033EA,B01001_033M,B01001_033MA,B01001_034E,B01001_034EA,B01001_034M,B01001_034MA,B01001_035E,B01001_035EA,B01001_035M,B01001_035MA,B01001_036E,B01001_036EA,B01001_036M,B01001_036MA,B01001_037E,B01001_037EA,B01001_037M,B01001_037MA,B01001_038E,B01001_038EA,B01001_038M,B01001_038MA,B01001_039E,B01001_039EA,B01001_039M,B01001_039MA,B01001_040E,B01001_040EA,B01001_040M,B01001_040MA,B01001_041E,B01001_041EA,B01001_041M,B01001_041MA,B01001_042E,B01001_042EA,B01001_042M,B01001_042MA,B01001_043E,B01001_043EA,B01001_043M,B01001_043MA,B01001_044E,B01001_044EA,B01001_044M,B01001_044MA,B01001_045E,B01001_045EA,B01001_045M,B01001_045MA,B01001_046E,B01001_046EA,B01001_046M,B01001_046MA,B01001_047E,B01001_047EA,B01001_047M,B01001_047MA,B01001_048E,B01001_048EA,B01001_048M,B01001_048MA,B01001_049E,B01001_049EA,B01001_049M,B01001_049MA,GEO_ID,NAME,state
6449755,null,0,*****,3127452,null,2542,null,193009,null,1342,null,189701,null,5163,null,213976,null,5101,null,135260,null,1261,null,102140,null,3182,null,47498,null,3264,null,50447,null,3974,null,124828,null,4942,null,204147,null,2293,null,200647,null,1855,null,231541,null,6002,null,250489,null,5924,null,255841,null,1286,null,228312,null,1255,null,195937,null,5237,null,66943,null,3929,null,85284,null,3806,null,43279,null,2725,null,59803,null,3227,null,85733,null,3453,null,68571,null,3063,null,52589,null,2746,null,41477,null,2683,null,3322303,null,2542,null,184710,null,1231,null,186037,null,5446,null,200874,null,5374,null,128540,null,1420,null,96604,null,2065,null,48224,null,3349,null,47591,null,3950,null,130897,null,5472,null,205490,null,1534,null,202928,null,1720,null,238045,null,6933,null,258693,null,7189,null,264653,null,1693,null,240608,null,1436,null,210278,null,4255,null,74943,null,3794,null,94773,null,3504,null,52717,null,3091,null,68482,null,2794,null,105073,null,3883,null,94251,null,3843,null,89395,null,3580,null,98497,null,3380,null,0400000US25,Massachusetts,25
10071822,null,0,*****,4958632,null,3335,null,327844,null,2079,null,335846,null,6263,null,357294,null,5956,null,235134,null,1729,null,149720,null,2718,null,79406,null,4417,null,75349,null,3987,null,193220,null,5644,null,323911,null,2302,null,305190,null,2377,null,333811,null,6555,null,382220,null,6815,null,396278,null,2423,null,366683,null,1892,null,316139,null,4964,null,108418,null,3746,null,133951,null,4380,null,77203,null,2978,null,95462,null,3075,null,127885,null,3221,null,107082,null,2890,null,78937,null,2977,null,51649,null,2242,null,5113190,null,3335,null,308245,null,1599,null,317907,null,5624,null,343138,null,5222,null,224802,null,1723,null,145209,null,2489,null,76620,null,4493,null,70736,null,3689,null,184223,null,4774,null,323592,null,1934,null,298276,null,2056,null,344009,null,6330,null,373138,null,6564,null,400150,null,1477,null,376248,null,1233,null,323526,null,5001,null,115395,null,3580,null,147160,null,4473,null,85793,null,2930,null,112160,null,3458,null,155873,null,3881,null,144090,null,4594,null,120575,null,4173,null,122325,null,4075,null,0400000US26,Michigan,26
5197621,null,0,*****,2589986,null,2429,null,180963,null,1623,null,168230,null,4207,null,181188,null,3796,null,116845,null,1278,null,78065,null,2177,null,36165,null,2639,null,31850,null,2782,null,113674,null,3961,null,184348,null,1954,null,164209,null,1870,null,182145,null,4832,null,195886,null,4960,null,213782,null,1197,null,192527,null,1315,null,161471,null,2904,null,52319,null,2676,null,65314,null,2957,null,36202,null,1962,null,48621,null,2431,null,64469,null,2227,null,53744,null,2041,null,37390,null,1932,null,30579,null,1651,null,2607635,null,2429,null,172342,null,1406,null,160684,null,3736,null,170469,null,3546,null,108735,null,1065,null,71827,null,1367,null,37746,null,2942,null,37230,null,2579,null,102244,null,3531,null,170107,null,1503,null,160304,null,1604,null,177857,null,4335,null,188783,null,4354,null,209971,null,1282,null,190001,null,1341,null,160337,null,3011,null,55897,null,2808,null,68342,null,3098,null,39490,null,2144,null,52451,null,2049,null,75394,null,2317,null,71518,null,2573,null,57274,null,2756,null,68632,null,3072,null,0400000US27,Minnesota,27
2918785,null,0,*****,1413634,null,4517,null,108870,null,3079,null,107949,null,4336,null,106930,null,4708,null,68566,null,2800,null,53880,null,3122,null,25305,null,2470,null,24347,null,3026,null,59280,null,4189,null,94537,null,3669,null,84724,null,3625,null,90802,null,3904,null,97081,null,3766,null,102439,null,2746,null,93209,null,2253,null,82606,null,3205,null,30365,null,2566,null,37193,null,2794,null,22960,null,2039,null,28490,null,1900,null,36017,null,2305,null,28093,null,1922,null,18092,null,1881,null,11899,null,1469,null,1505151,null,4517,null,104275,null,3064,null,102935,null,3868,null,100861,null,4011,null,66057,null,2290,null,48446,null,2900,null,21495,null,2485,null,20564,null,2326,null,60147,null,3678,null,98037,null,2613,null,89379,null,2613,null,95217,null,4142,null,107776,null,4118,null,108803,null,2264,null,100410,null,1701,null,92068,null,3466,null,29461,null,2241,null,43030,null,2624,null,25609,null,2240,null,33870,null,2492,null,47087,null,2418,null,45293,null,2756,null,34144,null,2556,null,30187,null,2327,null,0400000US28,Mississippi,28
5878415,null,0,*****,2865354,null,4024,null,199225,null,2267,null,192657,null,4524,null,202702,null,4815,null,132431,null,1788,null,85236,null,2609,null,43568,null,3457,null,46250,null,3406,null,113485,null,3898,null,202007,null,2317,null,175753,null,2171,null,189945,null,5270,null,208878,null,5490,null,225204,null,1821,null,203413,null,1500,null,169629,null,3771,null,65344,null,3200,null,80475,null,3214,null,45149,null,2253,null,59927,null,3062,null,81231,null,2971,null,67020,null,2545,null,44357,null,1953,null,31468,null,1937,null,3013061,null,4024,null,194494,null,2100,null,181629,null,4681,null,198862,null,5037,null,125302,null,1680,null,83743,null,2381,null,41588,null,2903,null,39074,null,2950,null,115631,null,4593,null,202724,null,2297,null,175905,null,2142,null,189345,null,5287,null,218048,null,5006,null,231328,null,1666,null,215301,null,1531,null,183201,null,4278,null,68245,null,3091,null,91592,null,3894,null,49721,null,2818,null,68360,null,3229,null,97791,null,3448,null,90053,null,3140,null,73654,null,2857,null,77470,null,2978,null,0400000US29,Missouri,29
957861,null,0,*****,478877,null,1642,null,29959,null,988,null,30443,null,1808,null,30939,null,1650,null,21474,null,1088,null,14903,null,1258,null,8294,null,1826,null,8437,null,1560,null,19443,null,2078,null,33851,null,1237,null,25387,null,815,null,27563,null,1828,null,31721,null,1821,null,37423,null,814,null,38105,null,639,null,35745,null,1565,null,11372,null,1120,null,14500,null,1194,null,8149,null,941,null,10730,null,1149,null,13748,null,1091,null,11617,null,973,null,7980,null,897,null,7094,null,884,null,478984,null,1642,null,29288,null,1110,null,27592,null,1753,null,30939,null,1890,null,19417,null,774,null,14884,null,1396,null,8701,null,1434,null,6378,null,1137,null,15751,null,1746,null,31826,null,1186,null,25667,null,1115,null,27790,null,1884,null,31979,null,1839,null,38533,null,867,null,38360,null,598,null,35573,null,1686,null,9878,null,1224,null,14279,null,1392,null,9068,null,956,null,9214,null,920,null,16336,null,1025,null,15609,null,1326,null,9820,null,1027,null,12102,null,1226,null,0400000US30,Montana,30
1774571,null,0,*****,879144,null,2091,null,66033,null,1136,null,63502,null,2320,null,60280,null,2532,null,40358,null,1071,null,26898,null,1325,null,13704,null,2068,null,13548,null,1553,null,41437,null,2626,null,62635,null,1489,null,53079,null,1296,null,57487,null,2771,null,60001,null,2866,null,66609,null,1019,null,62665,null,897,null,52510,null,1905,null,16776,null,1485,null,22689,null,1409,null,13236,null,1242,null,15176,null,1469,null,24837,null,1466,null,19537,null,1467,null,14863,null,1255,null,11284,null,1082,null,895427,null,2091,null,62658,null,1320,null,58181,null,2205,null,58395,null,2249,null,38071,null,958,null,27986,null,1802,null,10787,null,1504,null,13584,null,1686,null,39920,null,2293,null,57092,null,1199,null,52817,null,1567,null,54654,null,2454,null,59117,null,2374,null,67048,null,1062,null,63173,null,1126,null,53063,null,1899,null,17744,null,1298,null,24439,null,1606,null,14432,null,1436,null,17546,null,1337,null,28561,null,1685,null,25603,null,1481,null,25366,null,1353,null,25190,null,1559,null,0400000US31,Nebraska,31
2565382,null,0,*****,1301954,null,2585,null,98882,null,1261,null,91935,null,3653,null,91568,null,3975,null,55776,null,1237,null,31040,null,1968,null,17246,null,2191,null,16377,null,2028,null,47578,null,3140,null,100919,null,1914,null,95548,null,1971,null,101901,null,4396,null,98258,null,4072,null,95350,null,1403,null,85070,null,1340,null,73504,null,3322,null,32035,null,2833,null,35164,null,2630,null,21366,null,1979,null,24556,null,1789,null,34236,null,2329,null,27200,null,1710,null,16479,null,1453,null,9966,null,1556,null,1263428,null,2585,null,94868,null,1324,null,87367,null,3712,null,91213,null,4152,null,52741,null,1129,null,28301,null,1400,null,15226,null,2462,null,13729,null,2290,null,45437,null,2789,null,94035,null,1528,null,85764,null,1527,null,95593,null,3570,null,85537,null,3619,null,91674,null,1282,null,85422,null,879,null,77914,null,2802,null,27779,null,2268,null,39863,null,2666,null,21919,null,1798,null,26233,null,2155,null,35504,null,2383,null,29814,null,1885,null,20607,null,1655,null,16888,null,1729,null,0400000US32,Nevada,32
1315828,null,0,*****,647176,null,1623,null,38301,null,770,null,40463,null,2460,null,44776,null,2455,null,29585,null,721,null,18377,null,877,null,13249,null,1432,null,9720,null,1307,null,20647,null,1829,null,37349,null,1108,null,36932,null,1018,null,46186,null,2823,null,52759,null,2733,null,57851,null,744,null,51667,null,762,null,43304,null,1928,null,15764,null,1650,null,19529,null,1608,null,9205,null,1004,null,12969,null,1247,null,18016,null,1186,null,13045,null,1158,null,9826,null,1092,null,7656,null,1046,null,668652,null,1623,null,36721,null,771,null,38710,null,2481,null,41384,null,2423,null,28658,null,971,null,20423,null,1032,null,8513,null,1210,null,8630,null,1372,null,21690,null,1705,null,38510,null,1038,null,36931,null,925,null,46395,null,2431,null,56290,null,2418,null,58337,null,739,null,51910,null,662,null,45613,null,1898,null,16697,null,1504,null,18289,null,1796,null,11126,null,1299,null,14264,null,1320,null,20039,null,1509,null,16344,null,1397,null,17754,null,1611,null,15424,null,1391,null,0400000US33,New Hampshire,33
8685920,null,0,*****,4251992,null,2369,null,284819,null,1462,null,280492,null,6275,null,303272,null,6367,null,192182,null,1494,null,119286,null,2332,null,60686,null,3841,null,61570,null,3800,null,156116,null,4167,null,260691,null,1825,null,278835,null,1419,null,329387,null,6846,null,343048,null,7217,null,352540,null,1612,null,306755,null,1529,null,250174,null,5055,null,92838,null,4361,null,114047,null,4736,null,61942,null,3380,null,81581,null,3729,null,114965,null,3323,null,91021,null,3040,null,68128,null,3229,null,47617,null,2915,null,4433928,null,2369,null,270730,null,1508,null,273661,null,5569,null,280882,null,5718,null,176730,null,1311,null,110957,null,1897,null,56444,null,3935,null,54109,null,3631,null,153058,null,4431,null,246460,null,1482,null,273477,null,1362,null,325434,null,6722,null,357005,null,6921,null,363545,null,1538,null,318508,null,1172,null,273642,null,4855,null,103665,null,4339,null,126184,null,4341,null,72741,null,3933,null,99740,null,3771,null,142388,null,4584,null,135089,null,4440,null,109228,null,4207,null,110251,null,4709,null,0400000US34,New Jersey,34
1969915,null,0,*****,977250,null,2948,null,71203,null,2053,null,69020,null,3420,null,69833,null,3481,null,46693,null,1568,null,32508,null,2343,null,17490,null,2690,null,14448,null,2125,null,41377,null,3047,null,71813,null,2379,null,61597,null,2106,null,58855,null,3211,null,69920,null,2895,null,72184,null,1672,null,65263,null,1654,null,58842,null,2315,null,19694,null,1772,null,25090,null,1916,null,14660,null,1617,null,19136,null,1754,null,29678,null,1822,null,21652,null,1454,null,14512,null,1376,null,11782,null,1519,null,992665,null,2948,null,69845,null,1892,null,65473,null,2623,null,63737,null,2646,null,40961,null,1431,null,28451,null,2296,null,16818,null,2668,null,12501,null,1900,null,41749,null,2985,null,67326,null,2457,null,57888,null,1983,null,60967,null,3302,null,68899,null,3504,null,75272,null,1845,null,70085,null,1740,null,63421,null,2362,null,20920,null,2203,null,27202,null,2292,null,16566,null,1485,null,22544,null,1946,null,31999,null,2038,null,25436,null,2058,null,22839,null,2023,null,21766,null,2205,null,0400000US35,New Mexico,35
19297729,null,0,*****,9363428,null,4389,null,611226,null,2110,null,588448,null,7314,null,639197,null,7321,null,419701,null,1791,null,299396,null,2777,null,161272,null,5808,null,146035,null,5818,null,392731,null,8158,null,633021,null,3229,null,617558,null,2244,null,679576,null,8904,null,724730,null,9090,null,742802,null,2393,null,656451,null,1892,null,564045,null,8665,null,203216,null,6476,null,245600,null,6650,null,137092,null,3980,null,174959,null,5664,null,259867,null,5814,null,210345,null,5116,null,148912,null,4682,null,107248,null,3904,null,9934301,null,4389,null,588925,null,2555,null,561947,null,8398,null,608045,null,8995,null,398825,null,1948,null,290607,null,2633,null,152652,null,6319,null,143701,null,6419,null,394913,null,7756,null,623738,null,2463,null,622245,null,1867,null,701352,null,9746,null,746465,null,9485,null,764007,null,2011,null,698759,null,1594,null,627185,null,7291,null,226121,null,6235,null,279450,null,6980,null,170814,null,5653,null,219968,null,5617,null,319345,null,6948,null,292175,null,6424,null,251723,null,6124,null,251339,null,5883,null,0400000US36,New York,36
9061032,null,0,*****,4425403,null,6648,null,321825,null,3694,null,308981,null,5872,null,308575,null,6537,null,192117,null,3069,null,139942,null,4814,null,71590,null,3951,null,70799,null,4592,null,182302,null,6527,null,288912,null,4690,null,300528,null,4258,null,325550,null,7886,null,348908,null,8482,null,327981,null,3919,null,297672,null,3195,null,260530,null,5668,null,103909,null,4631,null,119380,null,4807,null,66575,null,3061,null,89454,null,3459,null,114935,null,3443,null,85965,null,3343,null,59832,null,2691,null,39141,null,2516,null,4635629,null,6648,null,310000,null,3691,null,302757,null,6814,null,288183,null,5862,null,180446,null,2714,null,129913,null,4314,null,62856,null,4863,null,59464,null,4302,null,171375,null,5245,null,295396,null,3813,null,302822,null,4144,null,347271,null,7752,null,336650,null,7426,null,344312,null,2990,null,321819,null,3050,null,284844,null,5029,null,107131,null,4493,null,143256,null,4616,null,77673,null,3349,null,102339,null,3471,null,145230,null,4538,null,127736,null,3819,null,98738,null,3853,null,95418,null,3250,null,0400000US37,North Carolina,37
639715,null,0,*****,322878,null,1720,null,21108,null,802,null,19914,null,1627,null,19936,null,1478,null,13915,null,545,null,12005,null,953,null,6124,null,940,null,6822,null,1209,null,19547,null,1776,null,23418,null,886,null,17516,null,641,null,19666,null,1144,null,19333,null,1195,null,23775,null,504,null,24001,null,507,null,20999,null,1122,null,6686,null,929,null,8701,null,809,null,4522,null,690,null,5833,null,709,null,9575,null,689,null,8374,null,651,null,6758,null,855,null,4350,null,671,null,316837,null,1720,null,19402,null,875,null,16875,null,1412,null,20144,null,1324,null,11787,null,424,null,11447,null,837,null,6162,null,1238,null,6377,null,1070,null,14819,null,1668,null,20893,null,1130,null,15809,null,570,null,17246,null,1307,null,20930,null,1361,null,24107,null,680,null,23464,null,463,null,19713,null,1130,null,6653,null,893,null,8048,null,835,null,4841,null,639,null,6656,null,728,null,10699,null,798,null,10437,null,968,null,9469,null,987,null,10859,null,964,null,0400000US38,North Dakota,38
11466917,null,0,*****,5589500,null,3994,null,377716,null,1970,null,371746,null,6375,null,402900,null,6448,null,257286,null,2041,null,169035,null,2374,null,86434,null,4924,null,78663,null,4988,null,216814,null,6041,null,376405,null,2473,null,341529,null,2545,null,382384,null,7521,null,408073,null,7462,null,443936,null,2201,null,414107,null,1785,null,355427,null,5704,null,120273,null,4162,null,149167,null,4326,null,89348,null,3126,null,111114,null,3992,null,155512,null,3886,null,124621,null,3711,null,94319,null,3290,null,62691,null,2964,null,5877417,null,3994,null,362074,null,2108,null,367277,null,6874,null,374662,null,6918,null,241267,null,1857,null,158373,null,2669,null,86814,null,4333,null,79549,null,4052,null,208692,null,5691,null,381358,null,2575,null,345061,null,2045,null,387678,null,7224,null,413721,null,7367,null,459373,null,2179,null,432866,null,2129,null,373017,null,5840,null,133350,null,5119,null,163351,null,4763,null,99268,null,4146,null,133721,null,4440,null,197112,null,4654,null,179098,null,4267,null,155496,null,4391,null,144239,null,4535,null,0400000US39,Ohio,39
3617316,null,0,*****,1792726,null,3399,null,136253,null,2032,null,126743,null,3672,null,124029,null,3603,null,80696,null,2050,null,54979,null,2390,null,26054,null,2730,null,31193,null,3481,null,85899,null,4603,null,132660,null,2857,null,114085,null,2450,null,112359,null,3911,null,124872,null,3998,null,129388,null,2168,null,119933,null,2064,null,102056,null,3712,null,37798,null,2583,null,52799,null,2644,null,27888,null,1912,null,35295,null,2157,null,51923,null,2186,null,41216,null,2096,null,28512,null,1860,null,16096,null,1515,null,1824590,null,3399,null,123677,null,2225,null,122587,null,3351,null,115732,null,3444,null,71538,null,1995,null,51478,null,2231,null,23381,null,2570,null,30742,null,3273,null,71831,null,2825,null,126314,null,2094,null,107382,null,1893,null,112374,null,4107,null,124739,null,4148,null,133037,null,1892,null,125751,null,1781,null,112106,null,2993,null,41661,null,2911,null,52372,null,2414,null,31626,null,2090,null,43234,null,2385,null,63194,null,2233,null,57596,null,2558,null,41061,null,2221,null,41177,null,2412,null,0400000US40,Oklahoma,40
3747455,null,0,*****,1857248,null,3746,null,119214,null,1854,null,122357,null,3915,null,119537,null,3803,null,80130,null,1372,null,48688,null,1574,null,25512,null,2495,null,23990,null,2562,null,72959,null,3574,null,138204,null,1758,null,128310,null,1951,null,131581,null,3909,null,129783,null,4388,null,137536,null,1430,null,140000,null,1495,null,127513,null,3076,null,42751,null,2424,null,55545,null,2971,null,29227,null,2229,null,37076,null,2436,null,52582,null,2753,null,42030,null,2451,null,31548,null,2041,null,21175,null,1865,null,1890207,null,3746,null,117148,null,1979,null,116645,null,4243,null,113615,null,4347,null,76108,null,1516,null,45583,null,1816,null,24180,null,2652,null,25871,null,2492,null,68466,null,3425,null,136488,null,1943,null,119813,null,1966,null,127547,null,3854,null,127308,null,4062,null,139928,null,1496,null,143256,null,1650,null,132408,null,3455,null,47138,null,3102,null,54674,null,2699,null,35140,null,2164,null,40039,null,2032,null,56550,null,2385,null,49856,null,2626,null,45282,null,2622,null,47164,null,2855,null,0400000US41,Oregon,41
12432792,null,0,*****,6052038,null,3814,null,375120,null,2231,null,380943,null,7075,null,403238,null,7543,null,270390,null,2054,null,197353,null,2776,null,96936,null,4464,null,91247,null,4336,null,232131,null,6307,null,368852,null,2731,null,355290,null,2239,null,417495,null,7520,null,447005,null,7315,null,487846,null,1679,null,458713,null,1868,null,391877,null,5329,null,139413,null,4271,null,168816,null,4684,null,103997,null,4011,null,125736,null,4006,null,177143,null,5065,null,163985,null,3610,null,115964,null,3478,null,82548,null,3013,null,6380754,null,3814,null,354494,null,1778,null,361202,null,6592,null,386455,null,6311,null,254914,null,2058,null,192235,null,2742,null,87757,null,4057,null,83625,null,4466,null,227987,null,5523,null,359990,null,2280,null,355024,null,2039,null,420041,null,6686,null,452976,null,6656,null,499007,null,1870,null,473782,null,1849,null,410571,null,5463,null,148330,null,4865,null,194361,null,4315,null,117108,null,4256,null,146230,null,4594,null,226837,null,5118,null,234506,null,4715,null,199560,null,5127,null,193762,null,4520,null,0400000US42,Pennsylvania,42
1057832,null,0,*****,511071,null,1481,null,31704,null,632,null,33876,null,2296,null,31520,null,2274,null,22380,null,730,null,17751,null,729,null,10397,null,1414,null,8498,null,1357,null,19932,null,1865,null,33990,null,988,null,30926,null,732,null,36607,null,2407,null,39115,null,2400,null,41218,null,947,null,36651,null,767,null,32132,null,2086,null,11053,null,1405,null,14301,null,1704,null,7434,null,1109,null,8664,null,1162,null,14886,null,1302,null,12538,null,1154,null,8988,null,956,null,6510,null,829,null,546761,null,1481,null,29970,null,554,null,32322,null,1991,null,32395,null,2138,null,20654,null,306,null,18420,null,770,null,10679,null,1676,null,7476,null,1312,null,19706,null,1552,null,33372,null,751,null,31797,null,968,null,35922,null,2306,null,42242,null,2402,null,42723,null,715,null,39171,null,627,null,33802,null,2178,null,13092,null,1679,null,15778,null,1652,null,7647,null,1049,null,12122,null,1487,null,17703,null,1479,null,16832,null,1427,null,17124,null,1725,null,15812,null,1527,null,0400000US44,Rhode Island,44
4407709,null,0,*****,2139763,null,4658,null,151582,null,2565,null,142123,null,5507,null,149862,null,5329,null,94090,null,2334,null,71716,null,2696,null,38334,null,3638,null,33260,null,2905,null,86837,null,4189,null,141915,null,2939,null,132494,null,3523,null,144561,null,5359,null,166786,null,4666,null,154259,null,2624,null,143530,null,2100,null,135031,null,3828,null,50320,null,3102,null,61497,null,3094,null,37990,null,2479,null,46373,null,2404,null,59814,null,2491,null,47936,null,2423,null,29250,null,2088,null,20203,null,1772,null,2267946,null,4658,null,142285,null,2462,null,134355,null,4695,null,147370,null,4640,null,95989,null,2188,null,69721,null,3470,null,30550,null,3387,null,30228,null,2484,null,79628,null,3516,null,148035,null,2533,null,137241,null,2647,null,155009,null,5565,null,165206,null,5724,null,165124,null,2311,null,160634,null,1762,null,147215,null,3601,null,56234,null,2831,null,72306,null,3185,null,42721,null,2486,null,52938,null,2103,null,72310,null,2783,null,67746,null,3074,null,51434,null,2666,null,43667,null,2672,null,0400000US45,South Carolina,45
796215,null,0,*****,397797,null,1829,null,29358,null,1176,null,26116,null,1545,null,28169,null,1722,null,17059,null,1129,null,12900,null,1428,null,6671,null,1574,null,8963,null,1723,null,17001,null,2187,null,26368,null,1543,null,22682,null,1145,null,24036,null,1815,null,26235,null,1564,null,30017,null,1239,null,29085,null,619,null,25679,null,1705,null,8124,null,1064,null,10636,null,1364,null,5617,null,779,null,7868,null,1020,null,12503,null,1185,null,9087,null,939,null,7896,null,906,null,5727,null,834,null,398418,null,1829,null,26609,null,1083,null,25239,null,1549,null,26507,null,1616,null,17146,null,968,null,12739,null,1337,null,7324,null,1305,null,6391,null,1702,null,15121,null,1589,null,24122,null,1575,null,21690,null,800,null,21729,null,1677,null,26897,null,1641,null,29581,null,839,null,28615,null,718,null,25233,null,1408,null,8316,null,1204,null,10053,null,1104,null,5955,null,793,null,8610,null,885,null,13155,null,1138,null,13569,null,1397,null,11107,null,1165,null,12710,null,1121,null,0400000US46,South Dakota,46
6156719,null,0,*****,3006762,null,4297,null,208413,null,2234,null,204700,null,5312,null,208050,null,5305,null,132841,null,2337,null,83542,null,2692,null,45146,null,3673,null,45266,null,3143,null,112359,null,4935,null,215512,null,2901,null,199344,null,2105,null,215696,null,5955,null,225717,null,6154,null,225929,null,2213,null,211879,null,2302,null,188269,null,4054,null,69119,null,3723,null,86040,null,3951,null,48183,null,3112,null,63163,null,3065,null,85423,null,3594,null,66629,null,2889,null,38863,null,2342,null,26679,null,2181,null,3149957,null,4297,null,197725,null,2191,null,196820,null,5927,null,196524,null,5707,null,126021,null,2144,null,83815,null,3254,null,41647,null,3246,null,34654,null,3082,null,116503,null,4435,null,217748,null,2633,null,196757,null,2236,null,216171,null,5463,null,230554,null,5347,null,237656,null,2197,null,225918,null,2211,null,198841,null,4777,null,70711,null,3568,null,100269,null,4387,null,56533,null,3085,null,73053,null,3878,null,105157,null,3447,null,87645,null,2995,null,71905,null,3222,null,67330,null,3174,null,0400000US47,Tennessee,47
23904380,null,0,*****,11915131,null,6902,null,1009875,null,4140,null,915165,null,12593,null,919004,null,12111,null,544528,null,3775,null,366563,null,4850,null,194397,null,8411,null,192661,null,8653,null,518335,null,9550,null,931039,null,6212,null,858708,null,5586,null,881314,null,12349,null,866494,null,12543,null,858293,null,4539,null,750621,null,4187,null,615976,null,7244,null,217302,null,6067,null,261645,null,6565,null,148337,null,5115,null,185426,null,5635,null,255511,null,5802,null,200954,null,4816,null,132182,null,4565,null,90801,null,3655,null,11989249,null,6902,null,969581,null,4093,null,884461,null,10361,null,863363,null,10715,null,523470,null,4494,null,344151,null,4811,null,173556,null,6425,null,167960,null,7017,null,480990,null,7864,null,863621,null,4235,null,827973,null,5328,null,860846,null,12678,null,855059,null,12817,null,854896,null,3617,null,773165,null,3528,null,649634,null,8160,null,227482,null,6608,null,292450,null,6747,null,163255,null,4974,null,216279,null,6269,null,311885,null,6055,null,270514,null,5995,null,210778,null,5086,null,203880,null,5928,null,0400000US48,Texas,48
2645330,null,0,*****,1334664,null,2489,null,129266,null,1445,null,114447,null,3685,null,113257,null,3825,null,63418,null,1144,null,42982,null,1684,null,23036,null,3663,null,25434,null,2575,null,82676,null,4073,null,129208,null,1706,null,89147,null,1436,null,81648,null,3179,null,79674,null,3176,null,79564,null,1448,null,72324,null,1119,null,57386,null,2350,null,21011,null,1906,null,26313,null,1996,null,14565,null,1545,null,18752,null,1693,null,25272,null,1727,null,20082,null,1182,null,14835,null,1249,null,10367,null,1230,null,1310666,null,2489,null,123431,null,1422,null,115137,null,3869,null,97183,null,3846,null,62249,null,1273,null,45104,null,1220,null,26958,null,2761,null,22477,null,2272,null,62516,null,2987,null,115968,null,1439,null,92441,null,1250,null,79566,null,2703,null,78004,null,2740,null,79034,null,1164,null,73615,null,1114,null,61692,null,2594,null,20221,null,1732,null,26899,null,2045,null,15371,null,1383,null,21045,null,1516,null,28369,null,1598,null,25736,null,1670,null,18002,null,1726,null,19648,null,1541,null,0400000US49,Utah,49
