B18020_001E,B18020_001EA,B18020_001M,B18020_001MA,B18020_002E,B18020_002EA,B18020_002M,B18020_002MA,B18020_003E,B18020_003EA,B18020_003M,B18020_003MA,B18020_004E,B18020_004EA,B18020_004M,B18020_004MA,B18020_005E,B18020_005EA,B18020_005M,B18020_005MA,B18020_006E,B18020_006EA,B18020_006M,B18020_006MA,B18020_007E,B18020_007EA,B18020_007M,B18020_007MA,B18020_008E,B18020_008EA,B18020_008M,B18020_008MA,B18020_009E,B18020_009EA,B18020_009M,B18020_009MA,B18020_010E,B18020_010EA,B18020_010M,B18020_010MA,B18020_011E,B18020_011EA,B18020_011M,B18020_011MA,B18020_012E,B18020_012EA,B18020_012M,B18020_012MA,B18020_013E,B18020_013EA,B18020_013M,B18020_013MA,B18020_014E,B18020_014EA,B18020_014M,B18020_014MA,B18020_015E,B18020_015EA,B18020_015M,B18020_015MA,B18020_016E,B18020_016EA,B18020_016M,B18020_016MA,B18020_017E,B18020_017EA,B18020_017M,B18020_017MA,B18020_018E,B18020_018EA,B18020_018M,B18020_018MA,B18020_019E,B18020_019EA,B18020_019M,B18020_019MA,B18020_020E,B18020_020EA,B18020_020M,B18020_020MA,B18020_021E,B18020_021EA,B18020_021M,B18020_021MA,B18020_022E,B18020_022EA,B18020_022M,B18020_022MA,B18020_023E,B18020_023EA,B18020_023M,B18020_023MA,B18020_024E,B18020_024EA,B18020_024M,B18020_024MA,B18020_025E,B18020_025EA,B18020_025M,B18020_025MA,B18020_026E,B18020_026EA,B18020_026M,B18020_026MA,B18020_027E,B18020_027EA,B18020_027M,B18020_027MA,B18020_028E,B18020_028EA,B18020_028M,B18020_028MA,B18020_029E,B18020_029EA,B18020_029M,B18020_029MA,B18020_030E,B18020_030EA,B18020_030M,B18020_030MA,B18020_031E,B18020_031EA,B18020_031M,B18020_031MA,GEO_ID,NAME,state
6197084,null,6330,null,748027,null,15575,null,355548,null,10606,null,83682,null,5368,null,32894,null,3341,null,50788,null,4252,null,271866,null,8858,null,99176,null,5127,null,172690,null,6891,null,392479,null,10376,null,69596,null,5200,null,24148,null,2987,null,45448,null,4087,null,322883,null,8593,null,92982,null,4319,null,229901,null,8189,null,5449057,null,16207,null,2664257,null,12353,null,1134814,null,8829,null,803256,null,9039,null,331558,null,9037,null,1529443,null,10091,null,1340747,null,11779,null,188696,null,6504,null,2784800,null,11733,null,1173074,null,7973,null,712799,null,10039,null,460275,null,10063,null,1611726,null,9385,null,1173560,null,10739,null,438166,null,8865,null,0400000US13,Georgia,13
804033,null,3163,null,79555,null,5109,null,42114,null,2957,null,10869,null,1728,null,5229,null,1387,null,5640,null,1188,null,31245,null,2596,null,13444,null,1733,null,17801,null,1942,null,37441,null,3268,null,7626,null,1599,null,3685,null,1221,null,3941,null,1012,null,29815,null,2703,null,11780,null,1497,null,18035,null,2169,null,724478,null,6317,null,356102,null,4122,null,142956,null,3302,null,101148,null,3422,null,41808,null,2991,null,213146,null,3037,null,182967,null,3297,null,30179,null,2368,null,368376,null,3771,null,142275,null,2303,null,87721,null,3301,null,54554,null,3302,null,226101,null,2966,null,172178,null,3585,null,53923,null,3267,null,0400000US15,Hawaii,15
945567,null,3152,null,112759,null,4939,null,57585,null,4065,null,15194,null,2160,null,8498,null,1728,null,6696,null,1202,null,42391,null,3089,null,18597,null,1701,null,23794,null,2525,null,55174,null,3008,null,12040,null,1545,null,5544,null,1097,null,6496,null,1164,null,43134,null,2775,null,15407,null,1613,null,27727,null,2254,null,832808,null,5897,null,416725,null,4937,null,183099,null,3381,null,144222,null,3160,null,38877,null,2802,null,233626,null,3271,null,208181,null,3395,null,25445,null,2440,null,416083,null,3461,null,179727,null,2259,null,114604,null,3622,null,65123,null,3377,null,236356,null,2804,null,174337,null,3583,null,62019,null,3332,null,0400000US16,Idaho,16
8371247,null,6306,null,828268,null,15348,null,413004,null,10656,null,101566,null,4697,null,42542,null,3501,null,59024,null,3954,null,311438,null,9324,null,126488,null,5335,null,184950,null,7178,null,415264,null,10295,null,85469,null,4770,null,34521,null,2898,null,50948,null,3480,null,329795,null,8802,null,113870,null,4429,null,215925,null,6956,null,7542979,null,15940,null,3746847,null,11182,null,1610692,null,6826,null,1136444,null,9750,null,474248,null,8888,null,2136155,null,10320,null,1860459,null,11684,null,275696,null,7149,null,3796132,null,11187,null,1584134,null,5749,null,1009410,null,10157,null,574724,null,10136,null,2211998,null,9225,null,1627793,null,12358,null,584205,null,9273,null,0400000US17,Illinois,17
4096381,null,4067,null,529621,null,11524,null,257203,null,7709,null,62911,null,4388,null,26962,null,2591,null,35949,null,3023,null,194292,null,6140,null,77491,null,4080,null,116801,null,4667,null,272418,null,7136,null,54516,null,3920,null,20228,null,2325,null,34288,null,3254,null,217902,null,6302,null,68892,null,3694,null,149010,null,5607,null,3566760,null,12324,null,1774790,null,8248,null,746107,null,4927,null,539959,null,7656,null,206148,null,6867,null,1028683,null,6405,null,910819,null,6516,null,117864,null,4711,null,1791970,null,7907,null,746020,null,4836,null,470308,null,7199,null,275712,null,5621,null,1045950,null,6859,null,796095,null,8824,null,249855,null,7322,null,0400000US18,Indiana,18
1906124,null,3017,null,220754,null,7342,null,111023,null,4971,null,27724,null,2678,null,14590,null,1989,null,13134,null,1763,null,83299,null,3894,null,39171,null,2892,null,44128,null,3090,null,109731,null,4410,null,24570,null,2302,null,10929,null,1530,null,13641,null,1786,null,85161,null,3547,null,34805,null,2826,null,50356,null,3237,null,1685370,null,8067,null,844857,null,5948,null,349923,null,3675,null,274869,null,5038,null,75054,null,4075,null,494934,null,4631,null,448906,null,4910,null,46028,null,2505,null,840513,null,4745,null,345086,null,2963,null,251392,null,4015,null,93694,null,3887,null,495427,null,4098,null,400660,null,4449,null,94767,null,3306,null,0400000US19,Iowa,19
1772004,null,4069,null,206936,null,6192,null,103995,null,3989,null,27642,null,2746,null,14234,null,1947,null,13408,null,1933,null,76353,null,2928,null,33678,null,2099,null,42675,null,2411,null,102941,null,4627,null,21709,null,2490,null,9564,null,1501,null,12145,null,1780,null,81232,null,3710,null,31039,null,2367,null,50193,null,2827,null,1565068,null,6974,null,781465,null,4756,null,333462,null,4261,null,250879,null,4763,null,82583,null,4633,null,448003,null,4152,null,407109,null,4606,null,40894,null,2889,null,783603,null,5077,null,327429,null,3528,null,226263,null,5557,null,101166,null,4920,null,456174,null,4120,null,361450,null,4461,null,94724,null,3364,null,0400000US20,Kansas,20
2758808,null,4362,null,514379,null,11966,null,252962,null,7698,null,58674,null,4006,null,21564,null,2937,null,37110,null,3102,null,194288,null,6531,null,59957,null,4130,null,134331,null,4989,null,261417,null,8134,null,51666,null,3667,null,17139,null,2077,null,34527,null,3167,null,209751,null,7039,null,53129,null,3794,null,156622,null,5538,null,2244429,null,12457,null,1097370,null,8200,null,466977,null,4482,null,334359,null,6599,null,132618,null,6395,null,630393,null,6761,null,547919,null,7134,null,82474,null,4381,null,1147059,null,8092,null,482132,null,4280,null,309711,null,6976,null,172421,null,6154,null,664927,null,7741,null,494050,null,8220,null,170877,null,4870,null,0400000US21,Kentucky,21
2748761,null,4585,null,423679,null,11086,null,209125,null,7343,null,52267,null,3972,null,19286,null,1971,null,32981,null,3621,null,156858,null,5647,null,55400,null,3663,null,101458,null,4580,null,214554,null,7338,null,43628,null,2735,null,13798,null,1829,null,29830,null,2557,null,170926,null,5939,null,50332,null,3209,null,120594,null,5462,null,2325082,null,11121,null,1113982,null,7817,null,491602,null,5590,null,345867,null,7002,null,145735,null,6119,null,622380,null,6111,null,538757,null,7405,null,83623,null,4380,null,1211100,null,7323,null,530457,null,4660,null,314957,null,7644,null,215500,null,7452,null,680643,null,6499,null,478776,null,6846,null,201867,null,7165,null,0400000US22,Louisiana,22
873828,null,2046,null,144171,null,4995,null,73705,null,2971,null,16128,null,1889,null,6463,null,1143,null,9665,null,1378,null,57577,null,2450,null,23308,null,1966,null,34269,null,2221,null,70466,null,3878,null,15022,null,2057,null,4872,null,1163,null,10150,null,1572,null,55444,null,3121,null,18252,null,1694,null,37192,null,2677,null,729657,null,5269,null,355297,null,3418,null,131143,null,2443,null,96685,null,2871,null,34458,null,2066,null,224154,null,2535,null,199783,null,2865,null,24371,null,2120,null,374360,null,4057,null,133654,null,2180,null,92463,null,2476,null,41191,null,2243,null,240706,null,3273,null,190292,null,3630,null,50414,null,2997,null,0400000US23,Maine,23
3690245,null,4545,null,386374,null,11756,null,186919,null,7735,null,47947,null,3762,null,21604,null,2664,null,26343,null,2881,null,138972,null,6436,null,59170,null,4141,null,79802,null,4973,null,199455,null,6993,null,40197,null,3449,null,19371,null,2485,null,20826,null,2530,null,159258,null,5801,null,62683,null,4007,null,96575,null,4760,null,3303871,null,12943,null,1585673,null,8317,null,633672,null,5524,null,459689,null,6982,null,173983,null,6562,null,952001,null,6985,null,847073,null,6831,null,104928,null,4854,null,1718198,null,8289,null,668219,null,4810,null,442612,null,6459,null,225607,null,6663,null,1049979,null,6461,null,817283,null,8142,null,232696,null,7453,null,0400000US24,Maryland,24
4294205,null,3939,null,478878,null,10805,null,238546,null,7004,null,63878,null,4387,null,26387,null,2850,null,37491,null,3100,null,174668,null,5574,null,64658,null,3980,null,110010,null,3966,null,240332,null,7511,null,46660,null,3385,null,16432,null,1928,null,30228,null,2877,null,193672,null,7186,null,62041,null,4084,null,131631,null,6356,null,3815327,null,10817,null,1865713,null,7415,null,740655,null,5341,null,522182,null,8179,null,218473,null,7936,null,1125058,null,5979,null,992775,null,8142,null,132283,null,5637,null,1949614,null,8151,null,764458,null,4684,null,520368,null,7747,null,244090,null,7531,null,1185156,null,7264,null,934468,null,9437,null,250688,null,6871,null,0400000US25,Massachusetts,25
6567092,null,5345,null,892856,null,13514,null,443740,null,9810,null,112662,null,5964,null,39997,null,3591,null,72665,null,4670,null,331078,null,7728,null,107622,null,5275,null,223456,null,7279,null,449116,null,9706,null,95768,null,5251,null,33290,null,2633,null,62478,null,4475,null,353348,null,7948,null,101811,null,4875,null,251537,null,6186,null,5674236,null,14381,null,2802948,null,11211,null,1137276,null,7853,null,766659,null,9553,null,370617,null,7802,null,1665672,null,7844,null,1374263,null,9825,null,291409,null,6513,null,2871288,null,10251,null,1149807,null,6219,null,727363,null,7212,null,422444,null,7473,null,1721481,null,8456,null,1233483,null,10487,null,487998,null,8789,null,0400000US26,Michigan,26
3425883,null,4050,null,340617,null,7387,null,176851,null,5524,null,45069,null,3060,null,23198,null,2434,null,21871,null,1863,null,131782,null,4468,null,61936,null,3315,null,69846,null,3687,null,163766,null,5178,null,41164,null,2947,null,20565,null,2037,null,20599,null,1900,null,122602,null,4530,null,50984,null,2880,null,71618,null,3532,null,3085266,null,8770,null,1549352,null,6470,null,628752,null,4664,null,485399,null,4303,null,143353,null,4222,null,920600,null,4486,null,817448,null,5729,null,103152,null,4151,null,1535914,null,5947,null,609219,null,3942,null,446104,null,5248,null,163115,null,5555,null,926695,null,4907,null,743505,null,6778,null,183190,null,5670,null,0400000US27,Minnesota,27
1837322,null,4813,null,337382,null,10031,null,163948,null,6406,null,37239,null,3500,null,13405,null,1959,null,23834,null,2944,null,126709,null,4839,null,42894,null,3302,null,83815,null,4344,null,173434,null,6512,null,30153,null,2925,null,9551,null,1584,null,20602,null,2600,null,143281,null,5611,null,35668,null,3213,null,107613,null,4976,null,1499940,null,10805,null,718915,null,7862,null,329907,null,5457,null,211495,null,5524,null,118412,null,4851,null,389008,null,6026,null,334947,null,6659,null,54061,null,3357,null,781025,null,6903,null,351212,null,4296,null,198283,null,5759,null,152929,null,5666,null,429813,null,6659,null,312275,null,7359,null,117538,null,5030,null,0400000US28,Mississippi,28
3768289,null,4384,null,541512,null,11504,null,263917,null,6972,null,59743,null,3982,null,26063,null,2755,null,33680,null,2983,null,204174,null,6330,null,78443,null,4550,null,125731,null,5541,null,277595,null,8153,null,54219,null,3981,null,22640,null,2396,null,31579,null,3310,null,223376,null,7087,null,73753,null,3877,null,149623,null,5525,null,3226777,null,12378,null,1578125,null,8167,null,665818,null,5355,null,489896,null,6577,null,175922,null,5462,null,912307,null,7180,null,800742,null,8147,null,111565,null,4535,null,1648652,null,8559,null,680473,null,5510,null,458500,null,6647,null,221973,null,6593,null,968179,null,6955,null,748390,null,8360,null,219789,null,6695,null,0400000US29,Missouri,29
624378,null,2236,null,83008,null,4294,null,44698,null,3212,null,8984,null,1634,null,4429,null,1173,null,4555,null,1130,null,35714,null,2774,null,15246,null,1914,null,20468,null,2064,null,38310,null,2512,null,8661,null,1469,null,3794,null,929,null,4867,null,1183,null,29649,null,2249,null,11327,null,1310,null,18322,null,1820,null,541370,null,4795,null,268695,null,3591,null,111096,null,2190,null,80724,null,3250,null,30372,null,2930,null,157599,null,3276,null,137528,null,3708,null,20071,null,1781,null,272675,null,2848,null,106584,null,1970,null,72146,null,2744,null,34438,null,2490,null,166091,null,2420,null,125978,null,3047,null,40113,null,2573,null,0400000US30,Montana,30
1126891,null,3088,null,123614,null,4581,null,65317,null,3194,null,16803,null,2095,null,9650,null,1699,null,7153,null,1078,null,48514,null,2546,null,22848,null,1752,null,25666,null,1923,null,58297,null,3273,null,12512,null,1606,null,6586,null,1242,null,5926,null,1175,null,45785,null,2594,null,17856,null,1803,null,27929,null,2122,null,1003277,null,5272,null,498986,null,3840,null,214748,null,3176,null,168793,null,3552,null,45955,null,3232,null,284238,null,2877,null,262899,null,2812,null,21339,null,1639,null,504291,null,3806,null,212160,null,2432,null,154876,null,3230,null,57284,null,3007,null,292131,null,2872,null,237237,null,3749,null,54894,null,2697,null,0400000US31,Nebraska,31
1660603,null,3677,null,176364,null,7686,null,86975,null,5443,null,17368,null,2744,null,8600,null,1893,null,8768,null,1729,null,69607,null,4163,null,30155,null,3286,null,39452,null,3253,null,89389,null,4420,null,16365,null,2167,null,6992,null,1298,null,9373,null,1665,null,73024,null,4024,null,25226,null,2399,null,47798,null,3442,null,1484239,null,7847,null,757177,null,5496,null,315255,null,3313,null,244738,null,4411,null,70517,null,4420,null,441922,null,4557,null,383930,null,5645,null,57992,null,3456,null,727062,null,5236,null,298073,null,3940,null,187058,null,4630,null,111015,null,5428,null,428989,null,4089,null,311014,null,4943,null,117975,null,4416,null,0400000US32,Nevada,32
885785,null,2323,null,97161,null,4978,null,49025,null,3432,null,12996,null,1574,null,6736,null,1299,null,6260,null,1056,null,36029,null,2846,null,15657,null,1653,null,20372,null,2045,null,48136,null,3218,null,11436,null,1346,null,6328,null,1016,null,5108,null,1005,null,36700,null,2730,null,13536,null,1796,null,23164,null,2280,null,788624,null,5271,null,389026,null,3737,null,140903,null,2494,null,103978,null,2982,null,36925,null,2744,null,248123,null,2882,null,225551,null,3240,null,22572,null,2006,null,399598,null,3396,null,143322,null,2015,null,98471,null,2685,null,44851,null,2354,null,256276,null,2760,null,202077,null,3803,null,54199,null,3608,null,0400000US33,New Hampshire,33
5668686,null,4460,null,507347,null,10942,null,240930,null,7615,null,58437,null,4445,null,23647,null,2781,null,34790,null,3740,null,182493,null,6662,null,70985,null,4381,null,111508,null,5206,null,266417,null,7241,null,46704,null,4127,null,17812,null,2294,null,28892,null,3410,null,219713,null,6576,null,73819,null,4058,null,145894,null,5922,null,5161339,null,11325,null,2559349,null,8954,null,977470,null,5214,null,677920,null,7668,null,299550,null,7251,null,1581879,null,7151,null,1404816,null,8830,null,177063,null,6314,null,2601990,null,7479,null,961465,null,4619,null,595624,null,9665,null,365841,null,10117,null,1640525,null,6352,null,1206424,null,9350,null,434101,null,10358,null,0400000US34,New Jersey,34
1256644,null,3071,null,170413,null,6985,null,91471,null,5235,null,22373,null,3076,null,9881,null,1734,null,12492,null,2224,null,69098,null,3576,null,27178,null,2497,null,41920,null,3147,null,78942,null,4309,null,15900,null,2187,null,6406,null,1224,null,9494,null,1628,null,63042,null,3768,null,19216,null,2288,null,43826,null,2979,null,1086231,null,7403,null,527090,null,5881,null,236751,null,4185,null,168478,null,4735,null,68273,null,3976,null,290339,null,4206,null,247632,null,4950,null,42707,null,2746,null,559141,null,4818,null,236125,null,3226,null,139347,null,4701,null,96778,null,4844,null,323016,null,4294,null,232711,null,5517,null,90305,null,3945,null,0400000US35,New Mexico,35
12711571,null,7498,null,1402603,null,16390,null,680346,null,13389,null,161126,null,6779,null,57910,null,4029,null,103216,null,5953,null,519220,null,10857,null,183378,null,7052,null,335842,null,8224,null,722257,null,10713,null,142630,null,5417,null,50029,null,3599,null,92601,null,4734,null,579627,null,9928,null,172550,null,6212,null,407077,null,8728,null,11308968,null,17421,null,5524683,null,14613,null,2291108,null,8145,null,1513667,null,13215,null,777441,null,11954,null,3233575,null,11574,null,2806615,null,15157,null,426960,null,8736,null,5784285,null,11511,null,2336930,null,7399,null,1406908,null,14055,null,930022,null,12312,null,3447355,null,9904,null,2540656,null,15035,null,906699,null,12947,null,0400000US36,New York,36
5851250,null,7626,null,818121,null,16117,null,394538,null,9704,null,90150,null,5555,null,39631,null,4043,null,50519,null,4022,null,304388,null,7750,null,113634,null,4494,null,190754,null,7036,null,423583,null,11438,null,79504,null,4789,null,30149,null,3326,null,49355,null,3759,null,344079,null,9461,null,102090,null,5203,null,241989,null,8550,null,5033129,null,18550,null,2448117,null,10866,null,1007270,null,7551,null,723405,null,8192,null,283865,null,8132,null,1440847,null,9535,null,1271558,null,9476,null,169289,null,5765,null,2585012,null,13608,null,1053159,null,8755,null,652781,null,8952,null,400378,null,9371,null,1531853,null,10311,null,1143481,null,13538,null,388372,null,9846,null,0400000US37,North Carolina,37
413440,null,1786,null,39446,null,2417,null,20809,null,1763,null,4976,null,1139,null,3133,null,905,null,1843,null,597,null,15833,null,1538,null,9011,null,1266,null,6822,null,939,null,18637,null,1622,null,4697,null,1132,null,1893,null,646,null,2804,null,913,null,13940,null,1220,null,6273,null,970,null,7667,null,1092,null,373994,null,3033,null,190321,null,2324,null,84933,null,1844,null,62982,null,2149,null,21951,null,2100,null,105388,null,1764,null,95847,null,2180,null,9541,null,1120,null,183673,null,1905,null,77900,null,1618,null,57673,null,1939,null,20227,null,1586,null,105773,null,1297,null,87130,null,1764,null,18643,null,1387,null,0400000US38,North Dakota,38
7405751,null,5758,null,994621,null,15203,null,489058,null,9782,null,123984,null,5562,null,49983,null,3529,null,74001,null,5154,null,365074,null,7996,null,134002,null,4632,null,231072,null,7254,null,505563,null,10203,null,100666,null,5398,null,35519,null,3140,null,65147,null,4222,null,404897,null,9328,null,128896,null,5761,null,276001,null,7613,null,6411130,null,15263,null,3145959,null,10503,null,1276558,null,7401,null,905942,null,9343,null,370616,null,8643,null,1869401,null,7911,null,1620803,null,9396,null,248598,null,7123,null,3265171,null,11053,null,1317582,null,6153,null,870594,null,10707,null,446988,null,9522,null,1947589,null,10458,null,1480910,null,10581,null,466679,null,8327,null,0400000US39,Ohio,39
