C17010_001E,C17010_001EA,C17010_001M,C17010_001MA,C17010_002E,C17010_002EA,C17010_002M,C17010_002MA,C17010_003E,C17010_003EA,C17010_003M,C17010_003MA,C17010_004E,C17010_004EA,C17010_004M,C17010_004MA,C17010_005E,C17010_005EA,C17010_005M,C17010_005MA,C17010_006E,C17010_006EA,C17010_006M,C17010_006MA,C17010_007E,C17010_007EA,C17010_007M,C17010_007MA,C17010_008E,C17010_008EA,C17010_008M,C17010_008MA,C17010_009E,C17010_009EA,C17010_009M,C17010_009MA,C17010_010E,C17010_010EA,C17010_010M,C17010_010MA,C17010_011E,C17010_011EA,C17010_011M,C17010_011MA,C17010_012E,C17010_012EA,C17010_012M,C17010_012MA,C17010_013E,C17010_013EA,C17010_013M,C17010_013MA,C17010_014E,C17010_014EA,C17010_014M,C17010_014MA,C17010_015E,C17010_015EA,C17010_015M,C17010_015MA,C17010_016E,C17010_016EA,C17010_016M,C17010_016MA,C17010_017E,C17010_017EA,C17010_017M,C17010_017MA,GEO_ID,NAME,state
2328569,null,18597,null,249293,null,7851,null,77461,null,4849,null,47285,null,3670,null,171832,null,7171,null,21859,null,2656,null,16772,null,2562,null,149973,null,6229,null,132396,null,5988,null,2079276,null,17761,null,1592964,null,16437,null,770253,null,11371,null,486312,null,11771,null,130823,null,6851,null,64720,null,4808,null,355489,null,9727,null,225440,null,8240,null,0400000US13,Georgia,13
306623,null,4387,null,16446,null,2044,null,6127,null,1192,null,3753,null,962,null,10319,null,1640,null,1260,null,509,null,719,null,410,null,9059,null,1635,null,7603,null,1557,null,290177,null,4295,null,220982,null,5020,null,103296,null,4253,null,69195,null,4030,null,21405,null,2347,null,9877,null,1771,null,47790,null,3245,null,26716,null,2806,null,0400000US15,Hawaii,15
397576,null,5484,null,35240,null,2470,null,16930,null,1878,null,11161,null,1709,null,18310,null,2080,null,2564,null,958,null,2229,null,904,null,15746,null,1919,null,14091,null,1942,null,362336,null,5560,null,306494,null,5906,null,140704,null,5194,null,55842,null,3769,null,22153,null,2259,null,14904,null,2054,null,33689,null,3051,null,22758,null,2586,null,0400000US16,Idaho,16
3180087,null,18931,null,279523,null,9798,null,94944,null,5218,null,63499,null,4101,null,184579,null,7853,null,27296,null,3075,null,20408,null,2809,null,157283,null,6755,null,139812,null,6364,null,2900564,null,19034,null,2263259,null,16809,null,1067488,null,13519,null,637305,null,11806,null,190877,null,6728,null,98668,null,5078,null,446428,null,9980,null,269523,null,7669,null,0400000US17,Illinois,17
1662403,null,13308,null,145114,null,5167,null,45105,null,2939,null,29038,null,2487,null,100009,null,4681,null,14861,null,2542,null,11489,null,2096,null,85148,null,4003,null,77714,null,4051,null,1517289,null,13135,null,1220874,null,12550,null,519440,null,10932,null,296415,null,8189,null,93637,null,5172,null,55476,null,4019,null,202778,null,6751,null,129813,null,5160,null,0400000US18,Indiana,18
794320,null,8485,null,58433,null,3338,null,19777,null,2147,null,11823,null,1681,null,38656,null,2611,null,5527,null,1087,null,4518,null,915,null,33129,null,2364,null,30394,null,2336,null,735887,null,8721,null,620498,null,8456,null,253984,null,5556,null,115389,null,4644,null,38047,null,2813,null,23651,null,2328,null,77342,null,3316,null,51537,null,2777,null,0400000US19,Iowa,19
728136,null,8195,null,55909,null,3459,null,21491,null,2058,null,13975,null,1843,null,34418,null,2912,null,5298,null,1342,null,3868,null,1154,null,29120,null,2651,null,26504,null,2500,null,672227,null,7896,null,553678,null,8474,null,249721,null,6044,null,118549,null,4867,null,39320,null,3457,null,24194,null,2629,null,79229,null,4298,null,52338,null,3593,null,0400000US20,Kansas,20
1114146,null,13621,null,147361,null,6252,null,57929,null,3743,null,34399,null,3379,null,89432,null,5355,null,14280,null,2062,null,10163,null,1903,null,75152,null,4900,null,65655,null,4452,null,966785,null,13798,null,775071,null,13112,null,325245,null,8436,null,191714,null,6959,null,59143,null,4115,null,32185,null,3451,null,132571,null,5747,null,76875,null,4627,null,0400000US21,Kentucky,21
1080025,null,10940,null,157982,null,5488,null,42100,null,3018,null,23527,null,2226,null,115882,null,4709,null,11995,null,1960,null,8591,null,1638,null,103887,null,4719,null,92393,null,4749,null,922043,null,11204,null,703888,null,10530,null,305652,null,7875,null,218155,null,7066,null,65201,null,4366,null,32463,null,3425,null,152954,null,5803,null,89522,null,4824,null,0400000US22,Louisiana,22
355547,null,6511,null,27922,null,2480,null,10586,null,1249,null,6165,null,1095,null,17336,null,2130,null,2188,null,597,null,1812,null,532,null,15148,null,2030,null,13961,null,1947,null,327625,null,6225,null,272620,null,5676,null,105096,null,3499,null,55005,null,3903,null,18948,null,2185,null,11459,null,1697,null,36057,null,2808,null,22853,null,2252,null,0400000US23,Maine,23
1392247,null,11564,null,75748,null,4819,null,20178,null,2604,null,11641,null,2027,null,55570,null,4211,null,6526,null,1342,null,5347,null,1220,null,49044,null,4059,null,43302,null,3809,null,1316499,null,11844,null,988719,null,11565,null,459745,null,11070,null,327780,null,8268,null,93917,null,4767,null,52027,null,3341,null,233863,null,6955,null,147369,null,5868,null,0400000US24,Maryland,24
1561198,null,13396,null,113300,null,6201,null,30935,null,3098,null,17208,null,2216,null,82365,null,5135,null,9403,null,1952,null,7365,null,1747,null,72962,null,4430,null,65619,null,4104,null,1447898,null,12396,null,1135088,null,11370,null,521189,null,8350,null,312810,null,8886,null,90727,null,4938,null,46398,null,3822,null,222083,null,7293,null,128034,null,5597,null,0400000US25,Massachusetts,25
2560681,null,14089,null,257488,null,7689,null,81798,null,4066,null,50438,null,3416,null,175690,null,6202,null,26445,null,2682,null,19918,null,2333,null,149245,null,5284,null,130847,null,4713,null,2303193,null,13485,null,1831669,null,13897,null,783564,null,10393,null,471524,null,8467,null,137926,null,5551,null,72758,null,3835,null,333598,null,7122,null,201780,null,6031,null,0400000US26,Michigan,26
1353390,null,9195,null,87456,null,3998,null,27367,null,2226,null,16538,null,1840,null,60089,null,3523,null,9338,null,1448,null,7752,null,1483,null,50751,null,3351,null,47020,null,3146,null,1265934,null,9347,null,1046971,null,9588,null,466677,null,6540,null,218963,null,6768,null,75494,null,3548,null,47433,null,2927,null,143469,null,6053,null,92488,null,4213,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,34416,null,2977,null,20375,null,2374,null,88271,null,4367,null,10112,null,2048,null,7217,null,1795,null,78159,null,4033,null,66975,null,3979,null,631110,null,8813,null,477267,null,9482,null,201979,null,7386,null,153843,null,5789,null,39101,null,3127,null,19560,null,2462,null,114742,null,5088,null,67926,null,4118,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,48503,null,2628,null,29106,null,2687,null,97274,null,5229,null,14419,null,1897,null,10957,null,1681,null,82855,null,4685,null,75479,null,4554,null,1388497,null,12337,null,1108243,null,12764,null,471481,null,9880,null,280254,null,8729,null,86152,null,5255,null,45537,null,3257,null,194102,null,6561,null,120670,null,5418,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,10278,null,1528,null,6298,null,1121,null,13156,null,1918,null,1992,null,737,null,1535,null,622,null,11164,null,1650,null,10220,null,1604,null,217293,null,4367,null,184719,null,4140,null,68104,null,3004,null,32574,null,2729,null,12415,null,1858,null,7625,null,1098,null,20159,null,1993,null,12911,null,1553,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,13441,null,1591,null,7557,null,1274,null,24137,null,2153,null,3413,null,1003,null,2896,null,911,null,20724,null,1986,null,19359,null,1899,null,421925,null,5888,null,351087,null,5980,null,154263,null,5128,null,70838,null,3611,null,23189,null,2215,null,14198,null,1912,null,47649,null,2829,null,31217,null,2748,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,17470,null,1878,null,11093,null,1716,null,29837,null,3202,null,4481,null,1056,null,3352,null,973,null,25356,null,2886,null,22985,null,2699,null,584413,null,8030,null,442087,null,7308,null,204176,null,5513,null,142326,null,5673,null,55140,null,3723,null,32069,null,3029,null,87186,null,4576,null,55066,null,4169,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,4344,null,994,null,1809,null,684,null,11218,null,1816,null,2799,null,868,null,2506,null,862,null,8419,null,1506,null,7983,null,1491,null,326360,null,5865,null,271330,null,5614,null,117338,null,4141,null,55030,null,3701,null,16793,null,2084,null,9579,null,1598,null,38237,null,3109,null,24507,null,2756,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,49031,null,4070,null,29708,null,3130,null,89326,null,5248,null,12210,null,2249,null,9317,null,1999,null,77116,null,5078,null,67547,null,4462,null,2046967,null,14608,null,1584233,null,14752,null,770685,null,12160,null,462734,null,10968,null,136670,null,6334,null,65803,null,4659,null,326064,null,8383,null,185014,null,6887,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,25382,null,2404,null,15822,null,1850,null,43295,null,3416,null,7057,null,1247,null,5605,null,1114,null,36238,null,3432,null,33627,null,3347,null,413866,null,7934,null,313465,null,6909,null,133852,null,5011,null,100401,null,4906,null,34747,null,2794,null,20786,null,2363,null,65654,null,4067,null,39663,null,3404,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,159672,null,6372,null,99359,null,5330,null,314238,null,9011,null,44441,null,3653,null,32885,null,3410,null,269797,null,7769,null,235704,null,7876,null,4120913,null,20967,null,3062440,null,21491,null,1386643,null,15175,null,1058473,null,14437,null,305547,null,9023,null,147586,null,6212,null,752926,null,10715,null,416493,null,9557,null,0400000US36,New York,36
2366894,null,16505,null,251674,null,8359,null,84823,null,5057,null,54095,null,4245,null,166851,null,6953,null,23855,null,2873,null,17478,null,2399,null,142996,null,6271,null,128262,null,6082,null,2115220,null,15675,null,1678974,null,13953,null,721594,null,11983,null,436246,null,11726,null,126939,null,6680,null,69428,null,5405,null,309307,null,8795,null,191775,null,7852,null,0400000US37,North Carolina,37
168128,null,3882,null,12566,null,1453,null,4508,null,846,null,1936,null,495,null,8058,null,1140,null,1259,null,463,null,1018,null,426,null,6799,null,1067,null,6238,null,1014,null,155562,null,3641,null,132624,null,3999,null,55719,null,2637,null,22938,null,2193,null,9326,null,1587,null,4835,null,884,null,13612,null,1427,null,9463,null,1366,null,0400000US38,North Dakota,38
2962303,null,17567,null,287115,null,7874,null,80013,null,4364,null,49222,null,3921,null,207102,null,6719,null,28827,null,2981,null,23907,null,2650,null,178275,null,6356,null,158598,null,6029,null,2675188,null,17667,null,2129672,null,17236,null,890932,null,13189,null,545516,null,10488,null,162355,null,6146,null,93377,null,5698,null,383161,null,9618,null,237084,null,8239,null,0400000US39,Ohio,39
936378,null,8406,null,111086,null,4953,null,42378,null,3111,null,28327,null,2434,null,68708,null,4157,null,9840,null,1769,null,7100,null,1585,null,58868,null,3705,null,52726,null,3419,null,825292,null,7898,null,665119,null,8560,null,280380,null,7184,null,160173,null,6014,null,50276,null,3624,null,27530,null,2676,null,109897,null,4463,null,66829,null,3780,null,0400000US40,Oklahoma,40
940771,null,9074,null,83438,null,4839,null,31247,null,2833,null,18081,null,2168,null,52191,null,3996,null,7060,null,1491,null,5586,null,1347,null,45131,null,3623,null,40639,null,3539,null,857333,null,9321,null,703116,null,9877,null,290368,null,7336,null,154217,null,5952,null,51398,null,3814,null,30131,null,3025,null,102819,null,4238,null,64097,null,3930,null,0400000US41,Oregon,41
3198199,null,17145,null,258806,null,8346,null,83045,null,4753,null,47338,null,3883,null,175761,null,7294,null,25305,null,2778,null,19267,null,2403,null,150456,null,6895,null,132795,null,6611,null,2939393,null,15164,null,2338135,null,15608,null,965098,null,10214,null,601258,null,10334,null,176556,null,5903,null,90607,null,4230,null,424702,null,8196,null,233683,null,6402,null,0400000US42,Pennsylvania,42
253941,null,4954,null,21109,null,2539,null,5923,null,1320,null,3669,null,1067,null,15186,null,2165,null,1222,null,604,null,1036,null,580,null,13964,null,2105,null,12926,null,2052,null,232832,null,5302,null,183647,null,4866,null,79686,null,3495,null,49185,null,3709,null,13199,null,2068,null,5665,null,1157,null,35986,null,3154,null,22000,null,2409,null,0400000US44,Rhode Island,44
1152062,null,12427,null,128562,null,5690,null,39330,null,3357,null,22841,null,2618,null,89232,null,5032,null,9480,null,1571,null,5713,null,1150,null,79752,null,4741,null,70187,null,4326,null,1023500,null,11323,null,789383,null,11668,null,320366,null,7789,null,234117,null,8578,null,61068,null,4428,null,31768,null,3247,null,173049,null,6709,null,104470,null,5435,null,0400000US45,South Carolina,45
205206,null,4366,null,18168,null,2044,null,6127,null,1040,null,3370,null,911,null,12041,null,1508,null,1782,null,575,null,1591,null,562,null,10259,null,1370,null,9406,null,1335,null,187038,null,3686,null,156665,null,3515,null,61083,null,2724,null,30373,null,2220,null,10457,null,1421,null,7154,null,1277,null,19916,null,1867,null,13996,null,1653,null,0400000US46,South Dakota,46
1606220,null,14373,null,192337,null,6650,null,65924,null,4370,null,38172,null,3234,null,126413,null,6035,null,19641,null,2883,null,15100,null,2559,null,106772,null,5492,null,94280,null,4944,null,1413883,null,13469,null,1119456,null,13371,null,459035,null,9439,null,294427,null,7765,null,89902,null,5594,null,49200,null,4170,null,204525,null,6098,null,123470,null,5932,null,0400000US47,Tennessee,47
5790823,null,26730,null,738340,null,11904,null,312172,null,10126,null,232269,null,9117,null,426168,null,10366,null,61810,null,4088,null,46358,null,3484,null,364358,null,9203,null,327802,null,9167,null,5052483,null,25570,null,3947043,null,25198,null,1948276,null,18479,null,1105440,null,16743,null,352609,null,10809,null,191584,null,7806,null,752831,null,12598,null,484750,null,9978,null,0400000US48,Texas,48
629901,null,7327,null,43157,null,3140,null,21355,null,2440,null,14229,null,1982,null,21802,null,1873,null,2694,null,820,null,2141,null,736,null,19108,null,1854,null,17246,null,1720,null,586744,null,6937,null,498809,null,7312,null,268725,null,6209,null,87935,null,4131,null,30307,null,2837,null,17140,null,2132,null,57628,null,3477,null,35862,null,3133,null,0400000US49,Utah,49
163979,null,3747,null,10569,null,1330,null,3101,null,778,null,1679,null,551,null,7468,null,1042,null,1141,null,501,null,974,null,464,null,6327,null,892,null,6183,null,895,null,153410,null,3754,null,122943,null,3592,null,49718,null,2449,null,30467,null,2291,null,11753,null,1647,null,7176,null,1299,null,18714,null,1686,null,12541,null,1614,null,0400000US50,Vermont,50
1964204,null,15049,null,139767,null,6679,null,46397,null,3659,null,28094,null,3133,null,93370,null,5376,null,10480,null,1729,null,8426,null,1641,null,82890,null,5002,null,72223,null,4424,null,1824437,null,15320,null,1436988,null,15064,null,646035,null,9883,null,387449,null,8594,null,110994,null,5118,null,60916,null,4272,null,276455,null,8186,null,173690,null,6055,null,0400000US51,Virginia,51
1619537,null,11679,null,126980,null,5334,null,45646,null,3690,null,27628,null,2839,null,81334,null,4815,null,13161,null,2060,null,10321,null,1814,null,68173,null,4441,null,62727,null,4334,null,1492557,null,11661,null,1206566,null,13211,null,531387,null,9208,null,285991,null,7881,null,99983,null,5346,null,59615,null,4574,null,186008,null,5936,null,121938,null,5393,null,0400000US53,Washington,53
491383,null,7377,null,63645,null,3445,null,29019,null,2686,null,16482,null,1890,null,34626,null,2463,null,5985,null,1128,null,4732,null,1085,null,28641,null,2364,null,24254,null,2355,null,427738,null,7369,null,352361,null,7081,null,132904,null,4833,null,75377,null,3638,null,24027,null,2424,null,10380,null,1759,null,51350,null,3163,null,26824,null,2419,null,0400000US54,West Virginia,54
1461841,null,11443,null,104480,null,4158,null,31191,null,2701,null,18224,null,2034,null,73289,null,3641,null,12300,null,1850,null,10006,null,1710,null,60989,null,3509,null,55844,null,3355,null,1357361,null,11868,null,1117998,null,11378,null,466429,null,7428,null,239363,null,7025,null,80491,null,3676,null,48708,null,3059,null,158872,null,5325,null,101884,null,4354,null,0400000US55,Wisconsin,55
135066,null,3714,null,7015,null,1484,null,2195,null,683,null,1240,null,554,null,4820,null,1208,null,1007,null,611,null,1007,null,611,null,3813,null,1089,null,3379,null,1011,null,128051,null,3463,null,104236,null,3129,null,40666,null,2441,null,23815,null,2562,null,10233,null,1547,null,6486,null,1381,null,13582,null,1768,null,9820,null,1601,null,0400000US56,Wyoming,56
898030,null,9219,null,372088,null,6978,null,175267,null,5929,null,83491,null,3835,null,196821,null,5320,null,31807,null,2692,null,17922,null,2011,null,165014,null,5096,null,116311,null,4751,null,525942,null,8763,null,373566,null,8250,null,157218,null,5000,null,152376,null,4925,null,33836,null,2796,null,13300,null,1820,null,118540,null,4154,null,55085,null,3545,null,0400000US72,Puerto Rico,72
