C06001_001E,C06001_001EA,C06001_001M,C06001_001MA,C06001_002E,C06001_002EA,C06001_002M,C06001_002MA,C06001_003E,C06001_003EA,C06001_003M,C06001_003MA,C06001_004E,C06001_004EA,C06001_004M,C06001_004MA,C06001_005E,C06001_005EA,C06001_005M,C06001_005MA,C06001_006E,C06001_006EA,C06001_006M,C06001_006MA,C06001_007E,C06001_007EA,C06001_007M,C06001_007MA,C06001_008E,C06001_008EA,C06001_008M,C06001_008MA,C06001_009E,C06001_009EA,C06001_009M,C06001_009MA,C06001_010E,C06001_010EA,C06001_010M,C06001_010MA,C06001_011E,C06001_011EA,C06001_011M,C06001_011MA,C06001_012E,C06001_012EA,C06001_012M,C06001_012MA,C06001_013E,C06001_013EA,C06001_013M,C06001_013MA,C06001_014E,C06001_014EA,C06001_014M,C06001_014MA,C06001_015E,C06001_015EA,C06001_015M,C06001_015MA,C06001_016E,C06001_016EA,C06001_016M,C06001_016MA,C06001_017E,C06001_017EA,C06001_017M,C06001_017MA,C06001_018E,C06001_018EA,C06001_018M,C06001_018MA,C06001_019E,C06001_019EA,C06001_019M,C06001_019MA,C06001_020E,C06001_020EA,C06001_020M,C06001_020MA,C06001_021E,C06001_021EA,C06001_021M,C06001_021MA,C06001_022E,C06001_022EA,C06001_022M,C06001_022MA,C06001_023E,C06001_023EA,C06001_023M,C06001_023MA,C06001_024E,C06001_024EA,C06001_024M,C06001_024MA,C06001_025E,C06001_025EA,C06001_025M,C06001_025MA,C06001_026E,C06001_026EA,C06001_026M,C06001_026MA,C06001_027E,C06001_027EA,C06001_027M,C06001_027MA,C06001_028E,C06001_028EA,C06001_028M,C06001_028MA,C06001_029E,C06001_029EA,C06001_029M,C06001_029MA,C06001_030E,C06001_030EA,C06001_030M,C06001_030MA,C06001_031E,C06001_031EA,C06001_031M,C06001_031MA,C06001_032E,C06001_032EA,C06001_032M,C06001_032MA,C06001_033E,C06001_033EA,C06001_033M,C06001_033MA,C06001_034E,C06001_034EA,C06001_034M,C06001_034MA,C06001_035E,C06001_035EA,C06001_035M,C06001_035MA,C06001_036E,C06001_036EA,C06001_036M,C06001_036MA,C06001_037E,C06001_037EA,C06001_037M,C06001_037MA,C06001_038E,C06001_038EA,C06001_038M,C06001_038MA,C06001_039E,C06001_039EA,C06001_039M,C06001_039MA,C06001_040E,C06001_040EA,C06001_040M,C06001_040MA,C06001_041E,C06001_041EA,C06001_041M,C06001_041MA,C06001_042E,C06001_042EA,C06001_042M,C06001_042MA,C06001_043E,C06001_043EA,C06001_043M,C06001_043MA,C06001_044E,C06001_044EA,C06001_044M,C06001_044MA,C06001_045E,C06001_045EA,C06001_045M,C06001_045MA,GEO_ID,NAME,state
9544750,null,0,*****,726401,null,3954,null,1800462,null,4345,null,943027,null,6944,null,2808413,null,9575,null,1349601,null,5974,null,976385,null,4055,null,527259,null,4030,null,413202,null,3154,null,5327312,null,28184,null,634616,null,6860,null,1268442,null,12323,null,530098,null,9611,null,1246186,null,15818,null,613081,null,10369,null,496530,null,8584,null,294160,null,5408,null,244199,null,4659,null,3248108,null,28100,null,81233,null,5024,null,432408,null,12406,null,303807,null,9335,null,1086205,null,15565,null,595431,null,10057,null,404226,null,8355,null,197921,null,5710,null,146877,null,4028,null,100917,null,5796,null,1575,null,651,null,20261,null,2734,null,14086,null,2264,null,39857,null,3657,null,16765,null,1961,null,4351,null,904,null,2077,null,769,null,1945,null,699,null,868413,null,15730,null,8977,null,2177,null,79351,null,5586,null,95036,null,5370,null,436165,null,8551,null,124324,null,5414,null,71278,null,4579,null,33101,null,3383,null,20181,null,2582,null,0400000US13,Georgia,13
1283388,null,0,*****,87727,null,1581,null,198038,null,1589,null,123899,null,1821,null,355997,null,2313,null,183891,null,1171,null,149344,null,861,null,87772,null,897,null,96720,null,1024,null,701253,null,12228,null,72507,null,2435,null,142874,null,4156,null,65277,null,3254,null,159045,null,4866,null,82092,null,3071,null,71266,null,2930,null,46692,null,2486,null,61500,null,2038,null,326939,null,6786,null,12717,null,2036,null,37492,null,3374,null,39677,null,2711,null,108959,null,3998,null,52216,null,2231,null,43265,null,1841,null,17151,null,1044,null,15462,null,1228,null,33748,null,3372,null,1510,null,678,null,4772,null,1005,null,2397,null,818,null,13669,null,2411,null,5915,null,1045,null,3761,null,1050,null,780,null,415,null,944,null,411,null,221448,null,8691,null,993,null,569,null,12900,null,2025,null,16548,null,2486,null,74324,null,4899,null,43668,null,3207,null,31052,null,2391,null,23149,null,2084,null,18814,null,1928,null,0400000US15,Hawaii,15
1499402,null,0,*****,116863,null,1251,null,290954,null,1520,null,145454,null,1882,null,404632,null,2748,null,206047,null,2031,null,160551,null,1344,null,92007,null,1157,null,82894,null,903,null,696856,null,10499,null,95312,null,2081,null,182609,null,5062,null,68818,null,3607,null,157647,null,5336,null,75678,null,3028,null,58493,null,3099,null,30785,null,1874,null,27514,null,1694,null,707166,null,10737,null,20790,null,2111,null,98192,null,5065,null,64690,null,3429,null,205975,null,5821,null,114634,null,3022,null,94401,null,3086,null,56378,null,2061,null,52106,null,1727,null,11476,null,1719,null,147,null,145,null,1982,null,653,null,1272,null,656,null,4763,null,1087,null,2123,null,722,null,749,null,430,null,247,null,243,null,193,null,157,null,83904,null,4686,null,614,null,395,null,8171,null,1440,null,10674,null,1651,null,36247,null,3020,null,13612,null,1900,null,6908,null,1188,null,4597,null,1134,null,3081,null,852,null,0400000US16,Idaho,16
12852548,null,0,*****,890779,null,2037,null,2307377,null,2104,null,1299405,null,3913,null,3606348,null,4587,null,1866298,null,4059,null,1334258,null,2230,null,786835,null,3055,null,761248,null,2300,null,8584417,null,30986,null,814301,null,5607,null,1913618,null,11402,null,926565,null,10519,null,2110479,null,15001,null,1137935,null,9890,null,759076,null,8629,null,446553,null,6011,null,475890,null,5633,null,2378721,null,25811,null,59930,null,4670,null,259673,null,9218,null,202577,null,8334,null,665124,null,11720,null,408207,null,9986,null,359217,null,7629,null,219443,null,5616,null,204550,null,5537,null,120892,null,7059,null,3327,null,1186,null,15716,null,2163,null,11109,null,1665,null,33492,null,3291,null,23411,null,2464,null,18309,null,2545,null,9839,null,1812,null,5689,null,1156,null,1768518,null,25167,null,13221,null,2222,null,118370,null,7264,null,159154,null,6752,null,797253,null,13501,null,296745,null,7246,null,197656,null,5670,null,111000,null,4467,null,75119,null,4427,null,0400000US17,Illinois,17
6345289,null,0,*****,441614,null,2065,null,1144696,null,2111,null,615460,null,3640,null,1729271,null,4657,null,931801,null,2757,null,689291,null,2141,null,407768,null,1685,null,385388,null,1446,null,4344573,null,20993,null,397679,null,3901,null,909724,null,6876,null,414465,null,5755,null,1120450,null,10112,null,602228,null,6897,null,422784,null,6516,null,241490,null,4263,null,235753,null,5001,null,1701900,null,20848,null,38680,null,3145,null,206017,null,7041,null,167042,null,6105,null,470515,null,9170,null,287260,null,6740,null,242662,null,6410,null,152426,null,3945,null,137298,null,5244,null,34968,null,3571,null,722,null,350,null,3921,null,1156,null,4661,null,1032,null,13390,null,2238,null,6537,null,1190,null,2694,null,789,null,1760,null,636,null,1283,null,399,null,263848,null,8308,null,4533,null,1099,null,25034,null,2737,null,29292,null,2799,null,124916,null,4804,null,35776,null,2524,null,21151,null,1972,null,12092,null,1682,null,11054,null,1519,null,0400000US18,Indiana,18
2988047,null,0,*****,197141,null,1994,null,514543,null,2261,null,301887,null,2400,null,756932,null,3509,null,444972,null,2427,null,333972,null,1548,null,207986,null,1348,null,230614,null,1006,null,2158962,null,13690,null,172727,null,2319,null,395518,null,5337,null,207530,null,4081,null,498700,null,6330,null,313032,null,3939,null,238929,null,3544,null,156367,null,2628,null,176159,null,2379,null,697195,null,13270,null,22759,null,1954,null,102552,null,5597,null,79862,null,3910,null,196555,null,6805,null,112656,null,3803,null,85141,null,3623,null,46674,null,2501,null,50996,null,2381,null,14453,null,1845,null,331,null,200,null,2992,null,804,null,1854,null,599,null,5633,null,1178,null,2313,null,681,null,779,null,352,null,266,null,202,null,285,null,200,null,117437,null,5296,null,1324,null,489,null,13481,null,1831,null,12641,null,2059,null,56044,null,3486,null,16971,null,1896,null,9123,null,1309,null,4679,null,925,null,3174,null,694,null,0400000US19,Iowa,19
2775997,null,0,*****,195359,null,1964,null,501587,null,2656,null,288965,null,3628,null,729638,null,4206,null,406178,null,3042,null,295395,null,2029,null,175235,null,1769,null,183640,null,1210,null,1634246,null,14239,null,166429,null,2634,null,354811,null,5693,null,174914,null,4177,null,359255,null,6852,null,214391,null,4426,null,153990,null,3320,null,96843,null,2711,null,113613,null,2692,null,953995,null,14254,null,26255,null,2398,null,127690,null,5245,null,91065,null,4185,null,276450,null,6666,null,167193,null,4412,null,128065,null,3343,null,71422,null,2346,null,65855,null,2676,null,20671,null,2224,null,1118,null,671,null,3363,null,830,null,2901,null,881,null,8120,null,1331,null,3552,null,871,null,1100,null,575,null,175,null,141,null,342,null,215,null,167085,null,5670,null,1557,null,540,null,15723,null,2106,null,20085,null,2064,null,85813,null,3674,null,21042,null,2445,null,12240,null,1480,null,6795,null,1088,null,3830,null,787,null,0400000US20,Kansas,20
4241474,null,0,*****,278156,null,2304,null,727273,null,2958,null,396019,null,4172,null,1182385,null,4401,null,622748,null,2866,null,488879,null,1962,null,296843,null,1811,null,249171,null,1738,null,3026876,null,19649,null,244084,null,3519,null,564726,null,8153,null,265651,null,6069,null,774234,null,9600,null,417186,null,6204,null,343842,null,5365,null,226519,null,3284,null,190634,null,3517,null,1080121,null,18713,null,31858,null,2995,null,147882,null,7976,null,113230,null,4916,null,346999,null,8536,null,186407,null,5949,null,133329,null,4926,null,65333,null,2792,null,55083,null,3383,null,26644,null,2766,null,421,null,302,null,3145,null,939,null,4077,null,923,null,11626,null,1829,null,4894,null,1078,null,2078,null,656,null,209,null,185,null,194,null,194,null,107833,null,5803,null,1793,null,715,null,11520,null,1895,null,13061,null,2247,null,49526,null,3430,null,14261,null,2164,null,9630,null,1314,null,4782,null,1102,null,3260,null,876,null,0400000US21,Kentucky,21
4293204,null,0,*****,296454,null,2015,null,782078,null,2352,null,471850,null,4464,null,1137920,null,5239,null,619283,null,3444,null,463438,null,2292,null,276067,null,2256,null,246114,null,2033,null,3412897,null,17848,null,269664,null,3275,null,685447,null,6215,null,389192,null,6125,null,866490,null,7831,null,461835,null,6244,null,346742,null,4568,null,208368,null,4068,null,185159,null,2979,null,715070,null,16461,null,23687,null,2412,null,84377,null,6054,null,65190,null,4816,null,201753,null,7030,null,128833,null,6444,null,101806,null,4257,null,58158,null,3317,null,51266,null,2568,null,21970,null,2453,null,1025,null,411,null,2706,null,973,null,3014,null,1359,null,7606,null,1524,null,5227,null,980,null,895,null,328,null,900,null,500,null,597,null,320,null,143267,null,6626,null,2078,null,1111,null,9548,null,1865,null,14454,null,2742,null,62071,null,4388,null,23388,null,2528,null,13995,null,1455,null,8641,null,1239,null,9092,null,1731,null,0400000US22,Louisiana,22
1317207,null,0,*****,69780,null,1093,null,209886,null,1414,null,115309,null,1583,null,334601,null,1576,null,219100,null,1145,null,173580,null,961,null,99466,null,679,null,95485,null,553,null,836657,null,10122,null,60993,null,1797,null,157739,null,3258,null,75015,null,3307,null,196654,null,4120,null,123275,null,3427,null,101358,null,3012,null,62427,null,2372,null,59196,null,1971,null,425071,null,9385,null,8020,null,1471,null,45912,null,3246,null,34919,null,2801,null,121777,null,4767,null,84783,null,3197,null,65675,null,3052,null,33057,null,2253,null,30928,null,2065,null,11015,null,1588,null,285,null,206,null,1392,null,703,null,1468,null,674,null,2964,null,795,null,3095,null,678,null,904,null,355,null,399,null,229,null,508,null,296,null,44464,null,4410,null,482,null,360,null,4843,null,1492,null,3907,null,1222,null,13206,null,1908,null,7947,null,1483,null,5643,null,1050,null,3583,null,734,null,4853,null,1032,null,0400000US23,Maine,23
5618344,null,0,*****,374641,null,1360,null,983935,null,1536,null,546281,null,2757,null,1560844,null,3867,null,867523,null,3377,null,623827,null,1672,null,350376,null,2063,null,310917,null,2162,null,2702070,null,23225,null,306851,null,4491,null,675430,null,10058,null,291811,null,6483,null,618496,null,9409,null,334869,null,7153,null,226003,null,5153,null,122955,null,3782,null,125655,null,3788,null,2155912,null,20193,null,59515,null,4441,null,244575,null,9624,null,181307,null,6534,null,622428,null,8752,null,397573,null,7044,null,315744,null,5454,null,181856,null,3810,null,152914,null,4276,null,65772,null,4663,null,2146,null,706,null,12567,null,2004,null,8885,null,2063,null,22534,null,2591,null,11131,null,1713,null,5249,null,1170,null,2044,null,715,null,1216,null,536,null,694590,null,12390,null,6129,null,1440,null,51363,null,4115,null,64278,null,4079,null,297386,null,5604,null,123950,null,4763,null,76831,null,3171,null,43521,null,2803,null,31132,null,2842,null,0400000US24,Maryland,24
6449755,null,0,*****,377719,null,1092,null,1054388,null,1369,null,648229,null,3020,null,1791980,null,3524,null,989414,null,2497,null,728158,null,1657,null,415087,null,1976,null,444780,null,2049,null,4123219,null,24351,null,344442,null,3446,null,857380,null,8689,null,402131,null,6770,null,948814,null,12294,null,575854,null,8029,null,432496,null,5482,null,258356,null,4623,null,303746,null,4705,null,1266717,null,20057,null,22870,null,2886,null,120360,null,6576,null,149682,null,6937,null,396719,null,11412,null,233119,null,7287,null,176793,null,6061,null,86370,null,3864,null,80804,null,3956,null,145862,null,8019,null,3911,null,1172,null,20274,null,3033,null,14134,null,2183,null,52801,null,4068,null,25027,null,2452,null,16379,null,1943,null,8238,null,1263,null,5098,null,1370,null,913957,null,19587,null,6496,null,1249,null,56374,null,4389,null,82282,null,5957,null,393646,null,9988,null,155414,null,6335,null,102490,null,5043,null,62123,null,4065,null,55132,null,3578,null,0400000US25,Massachusetts,25
10071822,null,0,*****,636089,null,1904,null,1814121,null,2412,null,974483,null,3313,null,2684147,null,4249,null,1539359,null,3450,null,1144589,null,2132,null,654376,null,1888,null,624658,null,1619,null,7657603,null,26004,null,594135,null,4333,null,1568593,null,8941,null,767511,null,7199,null,1989822,null,12597,null,1145956,null,8226,null,779974,null,7092,null,427019,null,4784,null,384593,null,4462,null,1744645,null,21771,null,32493,null,3279,null,181114,null,6696,null,146609,null,5628,null,429635,null,10580,null,288741,null,6634,null,288691,null,6853,null,181002,null,4544,null,196360,null,4531,null,60117,null,4365,null,2003,null,639,null,10937,null,2155,null,8729,null,1478,null,20110,null,2344,null,8554,null,1268,null,4462,null,1023,null,2400,null,766,null,2922,null,776,null,609457,null,15019,null,7458,null,1567,null,53477,null,5009,null,51634,null,4059,null,244580,null,7941,null,96108,null,4298,null,71462,null,3777,null,43955,null,2982,null,40783,null,3015,null,0400000US26,Michigan,26
5197621,null,0,*****,353305,null,1753,null,906151,null,1878,null,508801,null,2518,null,1423639,null,3724,null,806281,null,2703,null,563680,null,1696,null,316627,null,1332,null,319137,null,1144,null,3583621,null,17124,null,317042,null,3459,null,708848,null,6960,null,359938,null,4422,null,861575,null,8290,null,523509,null,5313,null,372632,null,4343,null,216612,null,3424,null,223465,null,2741,null,1241216,null,16569,null,29048,null,2591,null,152045,null,6126,null,104424,null,4187,null,390278,null,8659,null,233858,null,5715,null,162793,null,4136,null,85831,null,3286,null,82939,null,2975,null,27783,null,2539,null,744,null,399,null,4665,null,1305,null,3783,null,1097,null,11082,null,1435,null,4233,null,718,null,1738,null,741,null,472,null,302,null,1066,null,427,null,345001,null,9711,null,6471,null,1382,null,40593,null,3718,null,40656,null,2973,null,160704,null,4923,null,44681,null,2877,null,26517,null,2599,null,13712,null,1491,null,11667,null,1263,null,0400000US27,Minnesota,27
