C18024_001E,C18024_001EA,C18024_001M,C18024_001MA,C18024_002E,C18024_002EA,C18024_002M,C18024_002MA,C18024_003E,C18024_003EA,C18024_003M,C18024_003MA,C18024_004E,C18024_004EA,C18024_004M,C18024_004MA,C18024_005E,C18024_005EA,C18024_005M,C18024_005MA,C18024_006E,C18024_006EA,C18024_006M,C18024_006MA,C18024_007E,C18024_007EA,C18024_007M,C18024_007MA,C18024_008E,C18024_008EA,C18024_008M,C18024_008MA,C18024_009E,C18024_009EA,C18024_009M,C18024_009MA,C18024_010E,C18024_010EA,C18024_010M,C18024_010MA,C18024_011E,C18024_011EA,C18024_011M,C18024_011MA,C18024_012E,C18024_012EA,C18024_012M,C18024_012MA,C18024_013E,C18024_013EA,C18024_013M,C18024_013MA,C18024_014E,C18024_014EA,C18024_014M,C18024_014MA,C18024_015E,C18024_015EA,C18024_015M,C18024_015MA,GEO_ID,NAME,state
945567,null,3152,null,17230,null,1927,null,7882,null,1221,null,1107,null,463,null,6775,null,1146,null,9348,null,1475,null,1791,null,709,null,7557,null,1274,null,928337,null,3535,null,466428,null,2923,null,378391,null,4135,null,88037,null,4336,null,461909,null,2592,null,308101,null,4910,null,153808,null,5085,null,0400000US16,Idaho,16
8371247,null,6306,null,151730,null,7066,null,70018,null,4906,null,13005,null,1987,null,57013,null,4381,null,81712,null,4778,null,13319,null,2029,null,68393,null,4199,null,8219517,null,9762,null,4089833,null,7094,null,3152928,null,13727,null,936905,null,12762,null,4129684,null,6551,null,2772275,null,14532,null,1357409,null,15269,null,0400000US17,Illinois,17
4096381,null,4067,null,99632,null,4831,null,43354,null,3137,null,8012,null,1209,null,35342,null,2882,null,56278,null,3172,null,8909,null,1126,null,47369,null,2691,null,3996749,null,6849,null,1988639,null,4503,null,1547219,null,10195,null,441420,null,9887,null,2008110,null,4938,null,1346614,null,10231,null,661496,null,9934,null,0400000US18,Indiana,18
1906124,null,3017,null,37935,null,3135,null,17128,null,1664,null,3811,null,796,null,13317,null,1366,null,20807,null,2438,null,5230,null,1122,null,15577,null,2009,null,1868189,null,4477,null,938752,null,3077,null,773725,null,5975,null,165027,null,5399,null,929437,null,3509,null,692556,null,6129,null,236881,null,6353,null,0400000US19,Iowa,19
1772004,null,4069,null,37501,null,3201,null,17912,null,1845,null,3871,null,824,null,14041,null,1566,null,19589,null,2244,null,3854,null,963,null,15735,null,1955,null,1734503,null,5008,null,867548,null,3774,null,702029,null,7364,null,165519,null,6219,null,866955,null,3936,null,624462,null,6878,null,242493,null,5650,null,0400000US20,Kansas,20
2758808,null,4362,null,86865,null,4490,null,40854,null,3543,null,4888,null,1254,null,35966,null,3415,null,46011,null,2886,null,6226,null,1289,null,39785,null,2626,null,2671943,null,5611,null,1309478,null,5141,null,958911,null,9390,null,350567,null,8970,null,1362465,null,4406,null,867803,null,8731,null,494662,null,8465,null,0400000US21,Kentucky,21
2748761,null,4585,null,80192,null,4916,null,34754,null,2736,null,4590,null,1411,null,30164,null,2457,null,45438,null,3686,null,7487,null,1736,null,37951,null,3234,null,2668569,null,5902,null,1288353,null,4368,null,954720,null,10175,null,333633,null,9066,null,1380216,null,5083,null,850376,null,11638,null,529840,null,11385,null,0400000US22,Louisiana,22
873828,null,2046,null,22075,null,1828,null,9264,null,1143,null,1951,null,720,null,7313,null,1018,null,12811,null,1508,null,1407,null,560,null,11404,null,1527,null,851753,null,2657,null,419738,null,2072,null,324288,null,3821,null,95450,null,3500,null,432015,null,2255,null,304472,null,4777,null,127543,null,4585,null,0400000US23,Maine,23
3690245,null,4545,null,63858,null,4507,null,28470,null,2772,null,6292,null,1142,null,22178,null,2546,null,35388,null,3263,null,7837,null,1422,null,27551,null,2775,null,3626387,null,6064,null,1744122,null,3977,null,1381244,null,9691,null,362878,null,9327,null,1882265,null,4960,null,1334112,null,10620,null,548153,null,10502,null,0400000US24,Maryland,24
4294205,null,3939,null,76212,null,4074,null,32366,null,2905,null,6422,null,1370,null,25944,null,2661,null,43846,null,3532,null,8908,null,1755,null,34938,null,2947,null,4217993,null,5161,null,2071893,null,4308,null,1599580,null,10308,null,472313,null,11376,null,2146100,null,4858,null,1524401,null,11290,null,621699,null,10649,null,0400000US25,Massachusetts,25
6567092,null,5345,null,184934,null,7016,null,86844,null,4999,null,12998,null,1966,null,73846,null,4470,null,98090,null,5187,null,13126,null,1934,null,84964,null,4445,null,6382158,null,9631,null,3159844,null,7216,null,2275543,null,12726,null,884301,null,10379,null,3222314,null,6716,null,2082821,null,13235,null,1139493,null,13466,null,0400000US26,Michigan,26
3425883,null,4050,null,53886,null,3082,null,24401,null,1978,null,7600,null,1308,null,16801,null,1491,null,29485,null,2343,null,7331,null,1319,null,22154,null,1931,null,3371997,null,5419,null,1701802,null,3806,null,1380381,null,6784,null,321421,null,6448,null,1670195,null,3976,null,1253827,null,8274,null,416368,null,7948,null,0400000US27,Minnesota,27
1837322,null,4813,null,68426,null,4684,null,31746,null,3150,null,5114,null,966,null,26632,null,2874,null,36680,null,3150,null,5517,null,1468,null,31163,null,3054,null,1768896,null,6338,null,851117,null,5038,null,597627,null,7949,null,253490,null,7357,null,917779,null,3990,null,550260,null,8315,null,367519,null,9491,null,0400000US28,Mississippi,28
3768289,null,4384,null,96837,null,4725,null,43634,null,3626,null,7613,null,1999,null,36021,null,2880,null,53203,null,3385,null,9166,null,1875,null,44037,null,2898,null,3671452,null,6285,null,1798408,null,5423,null,1387531,null,9543,null,410877,null,8981,null,1873044,null,4974,null,1294117,null,11054,null,578927,null,10420,null,0400000US29,Missouri,29
624378,null,2236,null,13682,null,2093,null,7458,null,1748,null,1963,null,1009,null,5495,null,1313,null,6224,null,1251,null,1704,null,607,null,4520,null,1119,null,610696,null,2810,null,305935,null,2262,null,235964,null,3976,null,69971,null,3805,null,304761,null,1849,null,211541,null,3979,null,93220,null,3865,null,0400000US30,Montana,30
1126891,null,3088,null,19735,null,1630,null,8291,null,1267,null,1242,null,489,null,7049,null,1156,null,11444,null,1283,null,2859,null,808,null,8585,null,1274,null,1107156,null,3593,null,556012,null,2877,null,462948,null,4248,null,93064,null,4131,null,551144,null,2323,null,413696,null,4982,null,137448,null,4772,null,0400000US31,Nebraska,31
1660603,null,3677,null,25778,null,3160,null,10441,null,1920,null,2608,null,888,null,7833,null,1540,null,15337,null,2183,null,2706,null,762,null,12631,null,1953,null,1634825,null,4600,null,833711,null,3379,null,664815,null,6081,null,168896,null,6362,null,801114,null,3561,null,527584,null,6923,null,273530,null,7089,null,0400000US32,Nevada,32
885785,null,2323,null,14263,null,2062,null,6744,null,1481,null,1395,null,618,null,5349,null,1402,null,7519,null,1504,null,1701,null,746,null,5818,null,1286,null,871522,null,3132,null,431307,null,2153,null,350527,null,3443,null,80780,null,3556,null,440215,null,2143,null,318711,null,4530,null,121504,null,4461,null,0400000US33,New Hampshire,33
5668686,null,4460,null,95527,null,4767,null,42198,null,3199,null,8219,null,1623,null,33979,null,2832,null,53329,null,3524,null,10083,null,1759,null,43246,null,3353,null,5573159,null,6477,null,2758081,null,5600,null,2169149,null,11439,null,588932,null,10962,null,2815078,null,5129,null,1883596,null,14468,null,931482,null,15481,null,0400000US34,New Jersey,34
1256644,null,3071,null,31478,null,3376,null,16691,null,2605,null,3261,null,895,null,13430,null,2457,null,14787,null,2325,null,1787,null,750,null,13000,null,2145,null,1225166,null,4170,null,601870,null,3777,null,449908,null,5823,null,151962,null,5783,null,623296,null,3456,null,395893,null,7207,null,227403,null,6666,null,0400000US35,New Mexico,35
12711571,null,7498,null,238385,null,8145,null,107890,null,5653,null,16402,null,1883,null,91488,null,5283,null,130495,null,6001,null,19243,null,2316,null,111252,null,5850,null,12473186,null,10841,null,6097139,null,7891,null,4545168,null,19749,null,1551971,null,18295,null,6376047,null,7399,null,4150900,null,21466,null,2225147,null,21035,null,0400000US36,New York,36
5851250,null,7626,null,147898,null,6547,null,63141,null,4143,null,9542,null,1882,null,53599,null,3813,null,84757,null,4657,null,11157,null,1705,null,73600,null,4236,null,5703352,null,10198,null,2779514,null,6822,null,2138686,null,10863,null,640828,null,11239,null,2923838,null,8695,null,1917344,null,15035,null,1006494,null,15957,null,0400000US37,North Carolina,37
413440,null,1786,null,5821,null,1038,null,3052,null,656,null,1059,null,430,null,1993,null,565,null,2769,null,734,null,490,null,221,null,2279,null,662,null,407619,null,2100,null,208078,null,1740,null,169914,null,2694,null,38164,null,2401,null,199541,null,1549,null,152479,null,2708,null,47062,null,2407,null,0400000US38,North Dakota,38
7405751,null,5758,null,176352,null,7703,null,84409,null,5321,null,16857,null,2014,null,67552,null,4888,null,91943,null,5156,null,13751,null,1760,null,78192,null,4883,null,7229399,null,8619,null,3550608,null,6698,null,2693873,null,12093,null,856735,null,12375,null,3678791,null,6447,null,2502168,null,13477,null,1176623,null,13053,null,0400000US39,Ohio,39
2272961,null,4865,null,62458,null,3852,null,26442,null,2572,null,4768,null,1038,null,21674,null,2368,null,36016,null,2740,null,4462,null,1009,null,31554,null,2484,null,2210503,null,6435,null,1094625,null,4964,null,852123,null,7178,null,242502,null,5933,null,1115878,null,4183,null,728481,null,8199,null,387397,null,8031,null,0400000US40,Oklahoma,40
2470203,null,4099,null,55042,null,4184,null,24709,null,2734,null,4428,null,1127,null,20281,null,2668,null,30333,null,2977,null,5455,null,1135,null,24878,null,2892,null,2415161,null,6008,null,1204722,null,4549,null,931357,null,8498,null,273365,null,8572,null,1210439,null,4723,null,806801,null,9421,null,403638,null,10056,null,0400000US41,Oregon,41
7981536,null,5319,null,194639,null,6955,null,91706,null,5171,null,16391,null,2342,null,75315,null,4747,null,102933,null,5342,null,19862,null,2519,null,83071,null,4285,null,7786897,null,8499,null,3832913,null,7726,null,2943572,null,13850,null,889341,null,13056,null,3953984,null,7184,null,2678995,null,14018,null,1274989,null,13660,null,0400000US42,Pennsylvania,42
699080,null,2198,null,14753,null,2163,null,7407,null,1491,null,887,null,385,null,6520,null,1418,null,7346,null,1532,null,1542,null,623,null,5804,null,1373,null,684327,null,3193,null,334566,null,2183,null,256088,null,4493,null,78478,null,4478,null,349761,null,2358,null,242669,null,4920,null,107092,null,4946,null,0400000US44,Rhode Island,44
2824448,null,5066,null,84001,null,4416,null,36499,null,3199,null,4816,null,1005,null,31683,null,3085,null,47502,null,3114,null,5102,null,1017,null,42400,null,3110,null,2740447,null,6251,null,1319447,null,5217,null,1000457,null,9045,null,318990,null,8711,null,1421000,null,5432,null,905448,null,10697,null,515552,null,10111,null,0400000US45,South Carolina,45
500360,null,1489,null,10140,null,1813,null,4809,null,1287,null,980,null,442,null,3829,null,1142,null,5331,null,1036,null,1277,null,618,null,4054,null,903,null,490220,null,2406,null,245765,null,2270,null,201864,null,3397,null,43901,null,3067,null,244455,null,1831,null,186091,null,3308,null,58364,null,3008,null,0400000US46,South Dakota,46
4002220,null,6127,null,110869,null,5427,null,50983,null,3800,null,7639,null,1648,null,43344,null,3447,null,59886,null,3594,null,7810,null,1371,null,52076,null,3409,null,3891351,null,8477,null,1907439,null,6580,null,1449298,null,9820,null,458141,null,9751,null,1983912,null,6071,null,1276772,null,10782,null,707140,null,10428,null,0400000US47,Tennessee,47
15230520,null,10514,null,326044,null,9364,null,146959,null,5611,null,23467,null,2424,null,123492,null,5069,null,179085,null,6641,null,25910,null,2722,null,153175,null,6077,null,14904476,null,14107,null,7418705,null,10418,null,5844877,null,19825,null,1573828,null,20248,null,7485771,null,9888,null,4683329,null,22741,null,2802442,null,22184,null,0400000US48,Texas,48
1659641,null,2910,null,23798,null,2336,null,9640,null,1660,null,2911,null,816,null,6729,null,1442,null,14158,null,1846,null,2877,null,828,null,11281,null,1723,null,1635843,null,3444,null,826037,null,3169,null,695575,null,5091,null,130462,null,4280,null,809806,null,2851,null,535785,null,6204,null,274021,null,6447,null,0400000US49,Utah,49
421412,null,1632,null,7997,null,1306,null,3923,null,801,null,795,null,349,null,3128,null,760,null,4074,null,907,null,547,null,283,null,3527,null,812,null,413415,null,1887,null,205417,null,1420,null,161606,null,2845,null,43811,null,2645,null,207998,null,1296,null,157414,null,2266,null,50584,null,2223,null,0400000US50,Vermont,50
5018935,null,8502,null,93177,null,5565,null,44182,null,3678,null,8153,null,1294,null,36029,null,3350,null,48995,null,3575,null,8047,null,1559,null,40948,null,3400,null,4925758,null,10051,null,2387301,null,8233,null,1886299,null,9924,null,501002,null,9715,null,2538457,null,6422,null,1734399,null,12043,null,804058,null,11753,null,0400000US51,Virginia,51
4280519,null,4949,null,87168,null,4913,null,38856,null,3117,null,9104,null,1472,null,29752,null,2979,null,48312,null,3135,null,8683,null,1554,null,39629,null,2823,null,4193351,null,6776,null,2092819,null,5075,null,1619589,null,11568,null,473230,null,11882,null,2100532,null,5318,null,1403012,null,9960,null,697520,null,10013,null,0400000US53,Washington,53
1176111,null,2616,null,45230,null,3289,null,21505,null,2072,null,1964,null,690,null,19541,null,1915,null,23725,null,2655,null,2857,null,909,null,20868,null,2543,null,1130881,null,4536,null,559487,null,3195,null,387297,null,5961,null,172190,null,6198,null,571394,null,3635,null,338102,null,7130,null,233292,null,6184,null,0400000US54,West Virginia,54
3657858,null,3930,null,65692,null,4043,null,28748,null,2533,null,7395,null,1222,null,21353,null,2223,null,36944,null,2724,null,9122,null,1131,null,27822,null,2621,null,3592166,null,5218,null,1810244,null,4599,null,1445578,null,7751,null,364666,null,6885,null,1781922,null,4084,null,1308905,null,7852,null,473017,null,7378,null,0400000US55,Wisconsin,55
342934,null,2503,null,7374,null,1426,null,3582,null,1055,null,537,null,337,null,3045,null,995,null,3792,null,963,null,1315,null,623,null,2477,null,865,null,335560,null,2885,null,171316,null,2314,null,143504,null,3070,null,27812,null,2740,null,164244,null,1690,null,121861,null,3197,null,42383,null,2931,null,0400000US56,Wyoming,56
2520668,null,2910,null,88631,null,5051,null,41838,null,3292,null,3139,null,872,null,38699,null,3260,null,46793,null,3887,null,3728,null,876,null,43065,null,3739,null,2432037,null,5917,null,1159619,null,4081,null,612900,null,10162,null,546719,null,10434,null,1272418,null,4836,null,531240,null,9432,null,741178,null,8889,null,0400000US72,Puerto Rico,72
