C17018_001E,C17018_001EA,C17018_001M,C17018_001MA,C17018_002E,C17018_002EA,C17018_002M,C17018_002MA,C17018_003E,C17018_003EA,C17018_003M,C17018_003MA,C17018_004E,C17018_004EA,C17018_004M,C17018_004MA,C17018_005E,C17018_005EA,C17018_005M,C17018_005MA,C17018_006E,C17018_006EA,C17018_006M,C17018_006MA,C17018_007E,C17018_007EA,C17018_007M,C17018_007MA,C17018_008E,C17018_008EA,C17018_008M,C17018_008MA,C17018_009E,C17018_009EA,C17018_009M,C17018_009MA,C17018_010E,C17018_010EA,C17018_010M,C17018_010MA,C17018_011E,C17018_011EA,C17018_011M,C17018_011MA,GEO_ID,NAME,state
2366894,null,16505,null,251674,null,8359,null,80227,null,4880,null,87919,null,6276,null,67084,null,4810,null,16444,null,2015,null,2115220,null,15675,null,261772,null,7397,null,580312,null,12221,null,642672,null,11252,null,630464,null,11320,null,0400000US37,North Carolina,37
168128,null,3882,null,12566,null,1453,null,2166,null,479,null,4135,null,890,null,4926,null,1082,null,1339,null,466,null,155562,null,3641,null,12389,null,1207,null,42108,null,2274,null,55750,null,2907,null,45315,null,2155,null,0400000US38,North Dakota,38
2962303,null,17567,null,287115,null,7874,null,76535,null,3861,null,114037,null,5045,null,80230,null,4759,null,16313,null,2040,null,2675188,null,17667,null,241227,null,6129,null,906385,null,14876,null,765029,null,12529,null,762547,null,11118,null,0400000US39,Ohio,39
936378,null,8406,null,111086,null,4953,null,31676,null,2945,null,44696,null,3498,null,27424,null,2455,null,7290,null,1393,null,825292,null,7898,null,89675,null,4557,null,243596,null,6719,null,261576,null,5966,null,230445,null,5774,null,0400000US40,Oklahoma,40
940771,null,9074,null,83438,null,4839,null,22192,null,2423,null,26642,null,2761,null,26684,null,2734,null,7920,null,1404,null,857333,null,9321,null,78873,null,4342,null,208372,null,6095,null,289357,null,6585,null,280731,null,6080,null,0400000US41,Oregon,41
3198199,null,17145,null,258806,null,8346,null,72972,null,4453,null,116412,null,5987,null,52802,null,3640,null,16620,null,1910,null,2939393,null,15164,null,270661,null,7105,null,1057432,null,13813,null,717695,null,10959,null,893605,null,11399,null,0400000US42,Pennsylvania,42
253941,null,4954,null,21109,null,2539,null,7050,null,1519,null,7565,null,1606,null,5110,null,1123,null,1384,null,588,null,232832,null,5302,null,26638,null,2915,null,58071,null,3756,null,61626,null,3359,null,86497,null,3916,null,0400000US44,Rhode Island,44
1152062,null,12427,null,128562,null,5690,null,45393,null,3654,null,50018,null,3899,null,26674,null,2540,null,6477,null,1534,null,1023500,null,11323,null,124505,null,5911,null,310311,null,8684,null,299353,null,7660,null,289331,null,6885,null,0400000US45,South Carolina,45
205206,null,4366,null,18168,null,2044,null,4713,null,1138,null,6584,null,1238,null,5450,null,952,null,1421,null,547,null,187038,null,3686,null,14811,null,1621,null,59311,null,3185,null,57438,null,3016,null,55478,null,2760,null,0400000US46,South Dakota,46
1606220,null,14373,null,192337,null,6650,null,66371,null,4801,null,78385,null,4793,null,38784,null,3376,null,8797,null,1586,null,1413883,null,13469,null,185444,null,6602,null,453758,null,8594,null,398877,null,9997,null,375804,null,8063,null,0400000US47,Tennessee,47
5790823,null,26730,null,738340,null,11904,null,327642,null,8365,null,218504,null,7538,null,153037,null,6354,null,39157,null,2620,null,5052483,null,25570,null,795954,null,13892,null,1254439,null,17017,null,1485474,null,17204,null,1516616,null,17955,null,0400000US48,Texas,48
629901,null,7327,null,43157,null,3140,null,9135,null,1611,null,13496,null,2074,null,14846,null,2162,null,5680,null,1114,null,586744,null,6937,null,40535,null,3096,null,134474,null,5576,null,216210,null,6794,null,195525,null,5114,null,0400000US49,Utah,49
163979,null,3747,null,10569,null,1330,null,1419,null,526,null,5003,null,952,null,2487,null,721,null,1660,null,593,null,153410,null,3754,null,11324,null,1525,null,45914,null,2786,null,39002,null,2182,null,57170,null,2455,null,0400000US50,Vermont,50
1964204,null,15049,null,139767,null,6679,null,45491,null,4219,null,50804,null,3905,null,31145,null,3290,null,12327,null,1863,null,1824437,null,15320,null,179860,null,7123,null,446998,null,9622,null,497512,null,10363,null,700067,null,11319,null,0400000US51,Virginia,51
1619537,null,11679,null,126980,null,5334,null,34788,null,3250,null,40352,null,3145,null,40382,null,3170,null,11458,null,2004,null,1492557,null,11661,null,112472,null,5107,null,338684,null,7217,null,522788,null,9864,null,518613,null,7819,null,0400000US53,Washington,53
491383,null,7377,null,63645,null,3445,null,20282,null,2007,null,27387,null,2539,null,13270,null,1867,null,2706,null,801,null,427738,null,7369,null,58677,null,3848,null,171826,null,5342,null,108879,null,4913,null,88356,null,4623,null,0400000US54,West Virginia,54
1461841,null,11443,null,104480,null,4158,null,26942,null,2429,null,40922,null,3132,null,29070,null,2600,null,7546,null,989,null,1357361,null,11868,null,105301,null,3729,null,437703,null,7571,null,417047,null,6591,null,397310,null,7060,null,0400000US55,Wisconsin,55
135066,null,3714,null,7015,null,1484,null,1498,null,763,null,2385,null,838,null,2726,null,892,null,406,null,247,null,128051,null,3463,null,7743,null,1234,null,38216,null,2728,null,49626,null,2983,null,32466,null,2430,null,0400000US56,Wyoming,56
898030,null,9219,null,372088,null,6978,null,176350,null,5313,null,110334,null,4057,null,66759,null,4171,null,18645,null,1965,null,525942,null,8763,null,105322,null,3722,null,120154,null,5283,null,122865,null,4730,null,177601,null,6060,null,0400000US72,Puerto Rico,72
