B14006_001E,B14006_001EA,B14006_001M,B14006_001MA,B14006_002E,B14006_002EA,B14006_002M,B14006_002MA,B14006_003E,B14006_003EA,B14006_003M,B14006_003MA,B14006_004E,B14006_004EA,B14006_004M,B14006_004MA,B14006_005E,B14006_005EA,B14006_005M,B14006_005MA,B14006_006E,B14006_006EA,B14006_006M,B14006_006MA,B14006_007E,B14006_007EA,B14006_007M,B14006_007MA,B14006_008E,B14006_008EA,B14006_008M,B14006_008MA,B14006_009E,B14006_009EA,B14006_009M,B14006_009MA,B14006_010E,B14006_010EA,B14006_010M,B14006_010MA,B14006_011E,B14006_011EA,B14006_011M,B14006_011MA,B14006_012E,B14006_012EA,B14006_012M,B14006_012MA,B14006_013E,B14006_013EA,B14006_013M,B14006_013MA,B14006_014E,B14006_014EA,B14006_014M,B14006_014MA,B14006_015E,B14006_015EA,B14006_015M,B14006_015MA,B14006_016E,B14006_016EA,B14006_016M,B14006_016MA,B14006_017E,B14006_017EA,B14006_017M,B14006_017MA,B14006_018E,B14006_018EA,B14006_018M,B14006_018MA,B14006_019E,B14006_019EA,B14006_019M,B14006_019MA,B14006_020E,B14006_020EA,B14006_020M,B14006_020MA,B14006_021E,B14006_021EA,B14006_021M,B14006_021MA,GEO_ID,NAME,state
8857143,null,7960,null,1215934,null,28490,null,453705,null,15757,null,29362,null,3572,null,29003,null,3189,null,106261,null,6195,null,100797,null,6242,null,88104,null,5702,null,88253,null,5329,null,11925,null,2289,null,762229,null,17190,null,7641209,null,29632,null,2062816,null,21855,null,153944,null,6238,null,115402,null,5123,null,434349,null,9821,null,439675,null,10719,null,462309,null,8770,null,367430,null,11437,null,89707,null,4673,null,5578393,null,21422,null,0400000US13,Georgia,13
1201398,null,2850,null,93588,null,6408,null,31133,null,3692,null,1313,null,631,null,2001,null,737,null,6402,null,1341,null,4144,null,1062,null,5376,null,1277,null,9883,null,2254,null,2014,null,1155,null,62455,null,4189,null,1107810,null,6441,null,268895,null,5379,null,16679,null,2105,null,13546,null,1757,null,52923,null,3061,null,53269,null,3340,null,65369,null,3092,null,54038,null,2966,null,13071,null,1905,null,838915,null,6247,null,0400000US15,Hawaii,15
1394469,null,3059,null,164400,null,8477,null,61499,null,5323,null,2504,null,876,null,3318,null,902,null,14396,null,2194,null,11270,null,2033,null,12404,null,1929,null,15948,null,2100,null,1659,null,658,null,102901,null,5657,null,1230069,null,9336,null,318072,null,7181,null,18482,null,1866,null,18939,null,1981,null,70729,null,3517,null,75484,null,3383,null,75097,null,3067,null,47719,null,3736,null,11622,null,1817,null,911997,null,7513,null,0400000US16,Idaho,16
12022931,null,8382,null,1400800,null,31485,null,557426,null,17585,null,38703,null,3674,null,30576,null,3303,null,116656,null,7241,null,113307,null,6866,null,106398,null,5732,null,127513,null,7862,null,24273,null,2777,null,843374,null,19197,null,10622131,null,33775,null,2843298,null,24740,null,212364,null,7270,null,138879,null,6178,null,560529,null,9419,null,598048,null,10309,null,636147,null,8883,null,543656,null,11361,null,153675,null,6777,null,7778833,null,21844,null,0400000US17,Illinois,17
5889974,null,5646,null,701782,null,18634,null,269496,null,12049,null,13450,null,1971,null,16679,null,2278,null,58617,null,4014,null,46741,null,3855,null,49316,null,4143,null,75193,null,6147,null,9500,null,1660,null,432286,null,11681,null,5188192,null,19123,null,1298551,null,13895,null,85186,null,4511,null,70756,null,3604,null,282314,null,7008,null,290734,null,7303,null,298493,null,6313,null,220697,null,6786,null,50371,null,3199,null,3889641,null,14795,null,0400000US18,Indiana,18
2765729,null,3829,null,296604,null,13043,null,118202,null,7653,null,7205,null,1328,null,6325,null,1324,null,20172,null,2376,null,15957,null,2283,null,20381,null,2270,null,44799,null,3756,null,3363,null,866,null,178402,null,8051,null,2469125,null,13385,null,601764,null,8175,null,42814,null,2651,null,32071,null,2293,null,126473,null,4539,null,133450,null,3815,null,146072,null,2959,null,92827,null,4462,null,28057,null,2272,null,1867361,null,10000,null,0400000US19,Iowa,19
2574299,null,4102,null,278064,null,12119,null,113139,null,7028,null,7172,null,1469,null,4961,null,1113,null,22762,null,2544,null,17736,null,2332,null,20130,null,2244,null,35002,null,3726,null,5376,null,1227,null,164925,null,6941,null,2296235,null,12214,null,609357,null,8109,null,42398,null,2478,null,30331,null,2342,null,128465,null,4330,null,129072,null,4186,null,141610,null,4141,null,107691,null,4362,null,29790,null,2807,null,1686878,null,8967,null,0400000US20,Kansas,20
3956279,null,5658,null,664945,null,21070,null,219288,null,10451,null,16605,null,1987,null,15436,null,2045,null,52679,null,4031,null,43567,null,3543,null,44167,null,3923,null,42622,null,4296,null,4212,null,999,null,445657,null,13301,null,3291334,null,21207,null,776447,null,11961,null,44742,null,3358,null,38995,null,3191,null,162772,null,5750,null,166764,null,5420,null,188834,null,6049,null,139753,null,5479,null,34587,null,2983,null,2514887,null,15548,null,0400000US21,Kentucky,21
3994829,null,4630,null,723941,null,18291,null,271562,null,11279,null,18707,null,2296,null,18049,null,2424,null,69163,null,4713,null,58752,null,4707,null,51550,null,4251,null,49402,null,4794,null,5939,null,1343,null,452379,null,11592,null,3270888,null,19458,null,818735,null,11546,null,58651,null,3843,null,41328,null,2922,null,170911,null,7163,null,179022,null,6014,null,191483,null,4932,null,149088,null,6924,null,28252,null,2929,null,2452153,null,15114,null,0400000US22,Louisiana,22
1239662,null,2410,null,146242,null,7725,null,44361,null,3707,null,2057,null,758,null,3035,null,1014,null,8488,null,1334,null,7891,null,1580,null,10430,null,1551,null,11009,null,1893,null,1451,null,872,null,101881,null,5355,null,1093420,null,7688,null,241008,null,4484,null,12177,null,1659,null,11619,null,1408,null,48520,null,2620,null,53861,null,2332,null,61996,null,2606,null,42005,null,2987,null,10830,null,1523,null,852412,null,6221,null,0400000US23,Maine,23
5259575,null,5332,null,430250,null,19634,null,156104,null,10713,null,7312,null,1757,null,8012,null,1767,null,28688,null,4069,null,28771,null,3550,null,35698,null,4440,null,39665,null,4488,null,7958,null,1930,null,274146,null,12069,null,4829325,null,20689,null,1306104,null,15271,null,86055,null,4156,null,66557,null,4704,null,239919,null,6808,null,262507,null,7636,null,294735,null,6523,null,264936,null,7967,null,91395,null,4083,null,3523221,null,15089,null,0400000US24,Maryland,24
6025330,null,5497,null,591249,null,19785,null,215105,null,9829,null,10778,null,2326,null,11915,null,2169,null,38552,null,3837,null,41276,null,3698,null,45366,null,4155,null,48313,null,5047,null,18905,null,2835,null,376144,null,13224,null,5434081,null,19959,null,1372428,null,17088,null,104626,null,3881,null,64243,null,4497,null,258610,null,6769,null,289668,null,7194,null,300785,null,5234,null,256689,null,9224,null,97807,null,6649,null,4061653,null,16540,null,0400000US25,Massachusetts,25
9462076,null,6260,null,1286661,null,26374,null,492698,null,13745,null,25269,null,2773,null,24912,null,2596,null,100813,null,5671,null,98071,null,5767,null,106865,null,5280,null,120322,null,5935,null,16446,null,2256,null,793963,null,17695,null,8175415,null,26354,null,2152545,null,18964,null,122854,null,5118,null,105003,null,4802,null,408745,null,7584,null,447360,null,7516,null,512392,null,6928,null,453147,null,9813,null,103044,null,4523,null,6022870,null,18516,null,0400000US26,Michigan,26
4858394,null,3842,null,451825,null,13926,null,172385,null,7852,null,10220,null,1396,null,7572,null,1310,null,29171,null,2666,null,28956,null,2975,null,37617,null,3169,null,52843,null,4414,null,6006,null,1367,null,279440,null,9115,null,4406569,null,14571,null,1110199,null,10784,null,74992,null,3534,null,57353,null,3236,null,224331,null,5062,null,245451,null,5409,null,266920,null,4669,null,190646,null,5760,null,50506,null,3130,null,3296370,null,10793,null,0400000US27,Minnesota,27
2697735,null,4602,null,537300,null,16893,null,206315,null,9235,null,16487,null,2705,null,15032,null,1714,null,48541,null,3725,null,46035,null,4286,null,42554,null,3902,null,33661,null,3283,null,4005,null,1213,null,330985,null,12264,null,2160435,null,18222,null,547741,null,11480,null,36934,null,3111,null,34335,null,3508,null,116196,null,5219,null,116326,null,6147,null,130011,null,5747,null,95826,null,5436,null,18113,null,2357,null,1612694,null,14160,null,0400000US28,Mississippi,28
5478340,null,6083,null,689851,null,18472,null,241423,null,11281,null,14448,null,2200,null,14888,null,1992,null,53853,null,4256,null,45678,null,3932,null,44965,null,3840,null,57354,null,4903,null,10237,null,1977,null,448428,null,11685,null,4788489,null,19298,null,1197410,null,12274,null,78078,null,4051,null,59630,null,3671,null,242956,null,6280,null,267560,null,6760,null,283291,null,5919,null,206763,null,7032,null,59132,null,3845,null,3591079,null,15752,null,0400000US29,Missouri,29
897790,null,1911,null,123764,null,7554,null,44162,null,4105,null,1838,null,678,null,1896,null,720,null,8201,null,1238,null,8166,null,1513,null,7983,null,1401,null,14862,null,2336,null,1216,null,591,null,79602,null,5533,null,774026,null,7260,null,175408,null,4924,null,9735,null,1439,null,8733,null,1489,null,36353,null,2019,null,39798,null,2485,null,44634,null,2388,null,28749,null,2625,null,7406,null,1428,null,598618,null,6331,null,0400000US30,Montana,30
1642987,null,3263,null,177207,null,7891,null,69231,null,4652,null,3329,null,799,null,3717,null,863,null,14498,null,1920,null,11481,null,1615,null,12030,null,1751,null,20454,null,2647,null,3722,null,1105,null,107976,null,5391,null,1465780,null,8740,null,387069,null,7339,null,25964,null,2152,null,19503,null,1804,null,77126,null,2995,null,80027,null,3816,null,95007,null,2367,null,69277,null,4132,null,20165,null,2104,null,1078711,null,8107,null,0400000US31,Nebraska,31
2414847,null,4281,null,250858,null,15594,null,86370,null,7274,null,2280,null,831,null,4961,null,1281,null,24463,null,3691,null,20728,null,2967,null,18944,null,2307,null,12921,null,2014,null,2073,null,728,null,164488,null,10434,null,2163989,null,16159,null,515339,null,9580,null,24059,null,2645,null,26439,null,3054,null,119458,null,4751,null,120260,null,5181,null,119696,null,4005,null,87697,null,5103,null,17730,null,2063,null,1648650,null,12266,null,0400000US32,Nevada,32
1232642,null,2924,null,85610,null,7011,null,28814,null,3830,null,1348,null,616,null,1216,null,702,null,5239,null,1450,null,4887,null,1367,null,5876,null,1287,null,8885,null,1833,null,1363,null,600,null,56796,null,4866,null,1147032,null,8086,null,281379,null,5218,null,18136,null,1939,null,12639,null,1502,null,57398,null,2800,null,63004,null,2762,null,69096,null,2656,null,48187,null,3660,null,12919,null,1735,null,865653,null,6533,null,0400000US33,New Hampshire,33
8177390,null,5977,null,681019,null,21101,null,228552,null,10689,null,18313,null,2500,null,12694,null,1937,null,50590,null,4713,null,48260,null,4475,null,50313,null,4272,null,40092,null,4526,null,8290,null,1910,null,452467,null,14017,null,7496371,null,22203,null,1961802,null,16094,null,151904,null,5476,null,96337,null,4445,null,391807,null,8541,null,406666,null,7837,null,448430,null,8553,null,374483,null,8662,null,92175,null,5186,null,5534569,null,16990,null,0400000US34,New Jersey,34
1845716,null,3578,null,325946,null,14902,null,117432,null,8246,null,6984,null,1522,null,7829,null,1275,null,24677,null,2772,null,24394,null,2946,null,26464,null,3937,null,24021,null,3173,null,3063,null,1081,null,208514,null,9636,null,1519770,null,15539,null,396091,null,10173,null,20073,null,1932,null,19387,null,2032,null,76270,null,4019,null,77950,null,4068,null,95173,null,4485,null,90026,null,5601,null,17212,null,2198,null,1123679,null,10931,null,0400000US35,New Mexico,35
18072417,null,8828,null,2415428,null,39060,null,866440,null,20484,null,50141,null,4367,null,47036,null,3921,null,187049,null,7801,null,183961,null,7494,null,191041,null,8141,null,168993,null,9794,null,38219,null,3956,null,1548988,null,26216,null,15656989,null,39920,null,3936020,null,29493,null,257926,null,8126,null,175151,null,6525,null,724820,null,11483,null,812341,null,11539,null,918806,null,10842,null,817718,null,14817,null,229258,null,8204,null,11720969,null,32828,null,0400000US36,New York,36
8418507,null,5973,null,1169774,null,27120,null,416584,null,13619,null,23154,null,2249,null,26794,null,2766,null,93522,null,5407,null,81842,null,5659,null,82982,null,5421,null,96840,null,5744,null,11450,null,2273,null,753190,null,18494,null,7248733,null,27942,null,1796801,null,17608,null,115898,null,5381,null,92720,null,5011,null,388289,null,8431,null,390317,null,9578,null,407046,null,7522,null,327013,null,9270,null,75518,null,4139,null,5451932,null,21961,null,0400000US37,North Carolina,37
586337,null,1602,null,69661,null,4993,null,29178,null,3459,null,1108,null,385,null,1097,null,488,null,3696,null,1056,null,2881,null,675,null,3823,null,792,null,15665,null,2475,null,908,null,404,null,40483,null,2782,null,516676,null,5153,null,121402,null,3247,null,6465,null,911,null,6244,null,967,null,24057,null,1713,null,27577,null,1862,null,30933,null,1577,null,21018,null,2094,null,5108,null,900,null,395274,null,4252,null,0400000US38,North Dakota,38
10710611,null,7365,null,1360807,null,26584,null,522073,null,16119,null,30112,null,3673,null,31516,null,3290,null,107214,null,6341,null,105023,null,6664,null,98258,null,6045,null,129431,null,6800,null,20519,null,2802,null,838734,null,16781,null,9349804,null,27720,null,2324660,null,18557,null,146006,null,5102,null,114367,null,4921,null,474183,null,9727,null,501031,null,10173,null,558204,null,7512,null,420588,null,8171,null,110281,null,5231,null,7025144,null,19379,null,0400000US39,Ohio,39
3348091,null,4809,null,513488,null,15446,null,186847,null,8393,null,11861,null,2091,null,14886,null,1831,null,44526,null,3813,null,35221,null,3028,null,32247,null,2776,null,41669,null,4024,null,6437,null,1593,null,326641,null,11582,null,2834603,null,15718,null,695193,null,11048,null,45703,null,3232,null,37455,null,2271,null,150871,null,4804,null,148648,null,5124,null,163041,null,4477,null,124979,null,5956,null,24496,null,2652,null,2139410,null,12972,null,0400000US40,Oklahoma,40
3532706,null,4213,null,444624,null,17965,null,161706,null,9770,null,6757,null,1233,null,9219,null,1840,null,30642,null,3105,null,26380,null,2669,null,29670,null,3202,null,49453,null,4814,null,9585,null,2044,null,282918,null,12742,null,3088082,null,17836,null,716787,null,11388,null,41326,null,2821,null,36120,null,3219,null,152972,null,5372,null,154459,null,5429,null,168791,null,5358,null,128091,null,6211,null,35028,null,3521,null,2371295,null,14898,null,0400000US41,Oregon,41
11567476,null,6568,null,1304370,null,29940,null,470722,null,16366,null,25315,null,2859,null,22071,null,2360,null,91951,null,5744,null,95633,null,5795,null,97543,null,5453,null,117847,null,7498,null,20362,null,2446,null,833648,null,20056,null,10263106,null,31371,null,2408360,null,20318,null,157130,null,5237,null,123113,null,4651,null,479937,null,9661,null,528352,null,11712,null,577613,null,7307,null,415717,null,8993,null,126498,null,5775,null,7854746,null,21474,null,0400000US42,Pennsylvania,42
983027,null,2261,null,113980,null,9062,null,43619,null,5477,null,2370,null,957,null,2319,null,987,null,8747,null,1840,null,8689,null,1789,null,7653,null,1723,null,10425,null,2573,null,3416,null,1779,null,70361,null,5546,null,869047,null,9112,null,215924,null,7048,null,14160,null,1963,null,10314,null,1558,null,39516,null,2852,null,42221,null,3252,null,46837,null,2095,null,48994,null,3612,null,13882,null,1963,null,653123,null,6733,null,0400000US44,Rhode Island,44
4095704,null,5076,null,598254,null,18432,null,200527,null,9250,null,12720,null,2098,null,13230,null,1714,null,45599,null,3739,null,43755,null,4328,null,42148,null,4173,null,38921,null,4430,null,4154,null,1035,null,397727,null,13950,null,3497450,null,18388,null,837490,null,13715,null,50959,null,3650,null,47782,null,3651,null,178554,null,6128,null,191047,null,7001,null,197067,null,5423,null,136407,null,7615,null,35674,null,3657,null,2659960,null,15097,null,0400000US45,South Carolina,45
734951,null,1726,null,92301,null,5544,null,34720,null,3462,null,2218,null,634,null,1307,null,521,null,7419,null,1590,null,4287,null,1115,null,6757,null,1438,null,12000,null,1718,null,732,null,439,null,57581,null,3553,null,642650,null,5477,null,156871,null,5293,null,10673,null,1249,null,7962,null,1262,null,33081,null,2089,null,37590,null,2263,null,39618,null,2365,null,21188,null,2428,null,6759,null,1410,null,485779,null,4893,null,0400000US46,South Dakota,46
5761102,null,7105,null,885008,null,26282,null,292938,null,13301,null,16128,null,2278,null,19126,null,2621,null,68957,null,5446,null,62515,null,4893,null,64388,null,4580,null,54792,null,5059,null,7032,null,1538,null,592070,null,17050,null,4876094,null,27495,null,1124227,null,15695,null,63042,null,3945,null,64007,null,3837,null,238994,null,7211,null,253918,null,6992,null,270857,null,6248,null,187676,null,6848,null,45733,null,3786,null,3751867,null,20369,null,0400000US47,Tennessee,47
22128061,null,13250,null,3468710,null,45652,null,1360222,null,24650,null,93509,null,5578,null,89676,null,5184,null,328442,null,11662,null,303788,null,11038,null,266195,null,9924,null,248780,null,10495,null,29832,null,3752,null,2108488,null,31651,null,18659351,null,44892,null,5033816,null,29928,null,342671,null,9076,null,280611,null,8803,null,1083922,null,15245,null,1097654,null,13003,null,1131837,null,13244,null,904963,null,15394,null,192158,null,8651,null,13625535,null,33269,null,0400000US48,Texas,48
2449620,null,3970,null,231447,null,12242,null,104153,null,7685,null,4738,null,1269,null,5712,null,1342,null,19507,null,2575,null,16336,null,2200,null,13824,null,1899,null,40578,null,4228,null,3458,null,856,null,127294,null,7738,null,2218173,null,12777,null,713453,null,10728,null,46242,null,3063,null,39195,null,2931,null,155471,null,4402,null,148067,null,4963,null,153464,null,4044,null,145182,null,6306,null,25832,null,2157,null,1504720,null,9978,null,0400000US49,Utah,49
582679,null,1414,null,57828,null,5104,null,20315,null,3052,null,1377,null,431,null,707,null,387,null,3986,null,928,null,2581,null,728,null,3933,null,1025,null,6850,null,1704,null,881,null,436,null,37513,null,3105,null,524851,null,5350,null,118827,null,3328,null,8142,null,1206,null,4257,null,861,null,24408,null,1778,null,26114,null,1689,null,31048,null,1543,null,18404,null,2150,null,6454,null,1176,null,406024,null,4570,null,0400000US50,Vermont,50
7167530,null,6409,null,699438,null,22175,null,259351,null,12917,null,12417,null,1949,null,13625,null,1999,null,53438,null,4704,null,45246,null,4179,null,51071,null,4228,null,72377,null,5479,null,11177,null,1814,null,440087,null,13783,null,6468092,null,22882,null,1666450,null,17507,null,112452,null,5212,null,82671,null,4791,null,335653,null,8202,null,347333,null,8923,null,371473,null,6290,null,316107,null,10180,null,100761,null,5183,null,4801642,null,17955,null,0400000US51,Virginia,51
6082829,null,5690,null,676559,null,17487,null,237294,null,9753,null,10366,null,1812,null,11552,null,2095,null,46326,null,3978,null,40711,null,3818,null,49679,null,3375,null,70613,null,4990,null,8047,null,1816,null,439265,null,12269,null,5406270,null,18766,null,1304566,null,14771,null,80176,null,4715,null,67834,null,3285,null,270851,null,6199,null,287360,null,6444,null,308856,null,5613,null,233683,null,8644,null,55806,null,3599,null,4101704,null,15948,null,0400000US53,Washington,53
1707100,null,3144,null,281381,null,10765,null,86378,null,4891,null,6694,null,1521,null,4887,null,1100,null,18241,null,2096,null,16014,null,2138,null,17300,null,2139,null,20861,null,2543,null,2381,null,826,null,195003,null,8534,null,1425719,null,11034,null,303888,null,6532,null,17443,null,1973,null,15492,null,1886,null,59929,null,3078,null,69125,null,3996,null,78494,null,2900,null,48973,null,3507,null,14432,null,1877,null,1121831,null,9823,null,0400000US54,West Virginia,54
5238936,null,4884,null,552467,null,16393,null,214916,null,9546,null,8825,null,1498,null,12090,null,1844,null,39910,null,3222,null,36664,null,3428,null,42296,null,3022,null,69200,null,5526,null,5931,null,1419,null,337551,null,10338,null,4686469,null,17683,null,1148754,null,11893,null,66192,null,2963,null,65656,null,3622,null,236537,null,5445,null,248277,null,5562,null,273937,null,4311,null,205868,null,6894,null,52287,null,2891,null,3537715,null,14345,null,0400000US55,Wisconsin,55
487409,null,1862,null,40680,null,5389,null,16479,null,3212,null,1488,null,656,null,1645,null,959,null,2166,null,806,null,2675,null,908,null,2749,null,956,null,4893,null,1332,null,863,null,377,null,24201,null,3356,null,446729,null,5434,null,105050,null,4182,null,7426,null,1342,null,5558,null,1130,null,23068,null,1969,null,24429,null,1958,null,24888,null,1643,null,15918,null,2211,null,3763,null,874,null,341679,null,4004,null,0400000US56,Wyoming,56
3738874,null,6140,null,1683333,null,25486,null,539306,null,12071,null,31605,null,2511,null,23731,null,2603,null,119316,null,5340,null,132464,null,5104,null,137404,null,4915,null,88412,null,5390,null,6374,null,1370,null,1144027,null,19198,null,2055541,null,24934,null,548178,null,12568,null,31216,null,2509,null,20878,null,2310,null,98362,null,4572,null,98915,null,4585,null,115954,null,4668,null,146674,null,6703,null,36179,null,2291,null,1507363,null,18509,null,0400000US72,Puerto Rico,72
