B14004_001E,B14004_001EA,B14004_001M,B14004_001MA,B14004_002E,B14004_002EA,B14004_002M,B14004_002MA,B14004_003E,B14004_003EA,B14004_003M,B14004_003MA,B14004_004E,B14004_004EA,B14004_004M,B14004_004MA,B14004_005E,B14004_005EA,B14004_005M,B14004_005MA,B14004_006E,B14004_006EA,B14004_006M,B14004_006MA,B14004_007E,B14004_007EA,B14004_007M,B14004_007MA,B14004_008E,B14004_008EA,B14004_008M,B14004_008MA,B14004_009E,B14004_009EA,B14004_009M,B14004_009MA,B14004_010E,B14004_010EA,B14004_010M,B14004_010MA,B14004_011E,B14004_011EA,B14004_011M,B14004_011MA,B14004_012E,B14004_012EA,B14004_012M,B14004_012MA,B14004_013E,B14004_013EA,B14004_013M,B14004_013MA,B14004_014E,B14004_014EA,B14004_014M,B14004_014MA,B14004_015E,B14004_015EA,B14004_015M,B14004_015MA,B14004_016E,B14004_016EA,B14004_016M,B14004_016MA,B14004_017E,B14004_017EA,B14004_017M,B14004_017MA,B14004_018E,B14004_018EA,B14004_018M,B14004_018MA,B14004_019E,B14004_019EA,B14004_019M,B14004_019MA,B14004_020E,B14004_020EA,B14004_020M,B14004_020MA,B14004_021E,B14004_021EA,B14004_021M,B14004_021MA,B14004_022E,B14004_022EA,B14004_022M,B14004_022MA,B14004_023E,B14004_023EA,B14004_023M,B14004_023MA,B14004_024E,B14004_024EA,B14004_024M,B14004_024MA,B14004_025E,B14004_025EA,B14004_025M,B14004_025MA,B14004_026E,B14004_026EA,B14004_026M,B14004_026MA,B14004_027E,B14004_027EA,B14004_027M,B14004_027MA,B14004_028E,B14004_028EA,B14004_028M,B14004_028MA,B14004_029E,B14004_029EA,B14004_029M,B14004_029MA,B14004_030E,B14004_030EA,B14004_030M,B14004_030MA,B14004_031E,B14004_031EA,B14004_031M,B14004_031MA,B14004_032E,B14004_032EA,B14004_032M,B14004_032MA,B14004_033E,B14004_033EA,B14004_033M,B14004_033MA,GEO_ID,NAME,state
7438414,null,4178,null,3615406,null,4396,null,201755,null,7585,null,1037,null,475,null,131895,null,5559,null,38975,null,3573,null,29848,null,3317,null,61998,null,4912,null,366,null,281,null,30516,null,3137,null,16991,null,2652,null,14125,null,2112,null,3351653,null,9243,null,213433,null,3131,null,333064,null,6766,null,609689,null,6659,null,2195467,null,7307,null,3823008,null,4532,null,267544,null,9068,null,1539,null,725,null,139948,null,6120,null,64535,null,4597,null,61522,null,3960,null,92447,null,5263,null,733,null,354,null,43830,null,3580,null,23265,null,2577,null,24619,null,2540,null,3463017,null,10811,null,203419,null,3222,null,263774,null,6119,null,581635,null,7334,null,2414189,null,6193,null,0400000US13,Georgia,13
1047000,null,707,null,522244,null,1097,null,27745,null,3122,null,339,null,301,null,14787,null,2056,null,8124,null,1707,null,4495,null,956,null,9444,null,1738,null,0,null,271,null,4143,null,1176,null,2773,null,1057,null,2528,null,732,null,485055,null,3539,null,24790,null,953,null,48587,null,2534,null,82751,null,2636,null,328927,null,1566,null,524756,null,1073,null,33420,null,2836,null,253,null,302,null,18351,null,2015,null,8899,null,1570,null,5917,null,1503,null,15536,null,2233,null,185,null,301,null,6526,null,1579,null,4845,null,1340,null,3980,null,1077,null,475800,null,3270,null,23810,null,971,null,31505,null,2077,null,68544,null,2265,null,351941,null,1992,null,0400000US15,Hawaii,15
1159925,null,2020,null,577712,null,2284,null,30975,null,2982,null,67,null,112,null,16721,null,2119,null,8469,null,1546,null,5718,null,1309,null,9231,null,1561,null,0,null,257,null,5190,null,1175,null,2619,null,775,null,1422,null,491,null,537506,null,3815,null,34384,null,1121,null,52701,null,2342,null,97723,null,2815,null,352698,null,2044,null,582213,null,2143,null,34135,null,2342,null,80,null,96,null,17484,null,1683,null,8106,null,1388,null,8465,null,1298,null,11178,null,1494,null,87,null,142,null,6386,null,909,null,2038,null,759,null,2667,null,820,null,536900,null,3409,null,33722,null,1158,null,46972,null,1819,null,90581,null,2247,null,365625,null,2117,null,0400000US16,Idaho,16
10208594,null,2850,null,4977517,null,3196,null,291285,null,7772,null,626,null,326,null,191625,null,5992,null,61168,null,3921,null,37866,null,2652,null,131935,null,6272,null,459,null,358,null,75221,null,4358,null,33133,null,3086,null,23122,null,2557,null,4554297,null,8827,null,282251,null,1866,null,401619,null,6978,null,804950,null,5415,null,3065477,null,4648,null,5231077,null,2573,null,354957,null,8900,null,1342,null,605,null,202389,null,5827,null,76856,null,4800,null,74370,null,3692,null,171985,null,5915,null,926,null,452,null,95986,null,4413,null,38272,null,3194,null,36801,null,2992,null,4704135,null,9633,null,268598,null,1781,null,332565,null,5692,null,747477,null,7073,null,3355495,null,4907,null,0400000US17,Illinois,17
5035925,null,2853,null,2453302,null,2670,null,149179,null,5531,null,700,null,426,null,96433,null,4078,null,33189,null,2453,null,18857,null,2024,null,44671,null,3269,null,0,null,265,null,27974,null,2477,null,10248,null,1643,null,6449,null,1183,null,2259452,null,6707,null,141250,null,1938,null,189334,null,4825,null,381663,null,3625,null,1547205,null,3856,null,2582623,null,2631,null,180537,null,5671,null,498,null,283,null,102531,null,3745,null,41935,null,2986,null,35573,null,3044,null,55015,null,3613,null,363,null,345,null,34472,null,2702,null,9126,null,1589,null,11054,null,1571,null,2347071,null,6518,null,134135,null,1638,null,164716,null,4236,null,361530,null,3440,null,1686690,null,4340,null,0400000US18,Indiana,18
2403350,null,2552,null,1173415,null,2615,null,70120,null,2926,null,0,null,226,null,48992,null,2282,null,12715,null,1497,null,8413,null,1202,null,23789,null,1612,null,304,null,270,null,15791,null,1378,null,4449,null,854,null,3245,null,741,null,1079506,null,4128,null,64815,null,1466,null,87965,null,2761,null,170291,null,2883,null,756435,null,2803,null,1229935,null,2355,null,83515,null,3056,null,295,null,319,null,50961,null,2472,null,18437,null,1636,null,13822,null,1688,null,35680,null,2381,null,153,null,184,null,23221,null,1811,null,6376,null,1130,null,5930,null,918,null,1110740,null,4632,null,61420,null,1481,null,74957,null,3183,null,154527,null,2784,null,819836,null,3201,null,0400000US19,Iowa,19
2200722,null,2978,null,1079349,null,2963,null,81299,null,4081,null,706,null,451,null,54084,null,2890,null,16322,null,2137,null,10187,null,1563,null,13555,null,1744,null,64,null,109,null,7225,null,1211,null,3383,null,841,null,2883,null,747,null,984495,null,5047,null,61370,null,1605,null,88853,null,3373,null,162553,null,3688,null,671719,null,2984,null,1121373,null,2978,null,91192,null,4096,null,397,null,345,null,53411,null,3068,null,18061,null,1766,null,19323,null,2104,null,21602,null,1946,null,0,null,242,null,10667,null,1294,null,5425,null,1234,null,5510,null,1170,null,1008579,null,4695,null,59134,null,1777,null,74725,null,3447,null,150112,null,3091,null,724608,null,3419,null,0400000US20,Kansas,20
3414048,null,2839,null,1651196,null,3910,null,85484,null,4231,null,195,null,149,null,53685,null,3532,null,19863,null,2213,null,11741,null,1876,null,24496,null,2099,null,244,null,169,null,15199,null,1786,null,5927,null,1127,null,3126,null,745,null,1541216,null,5628,null,91911,null,1855,null,136960,null,3994,null,258700,null,3717,null,1053645,null,3978,null,1762852,null,3913,null,116072,null,4818,null,961,null,520,null,64979,null,3228,null,29017,null,2639,null,21115,null,2406,null,28185,null,2612,null,53,null,96,null,13661,null,1623,null,7191,null,1665,null,7280,null,1276,null,1618595,null,6509,null,84639,null,2008,null,111535,null,3794,null,253636,null,3818,null,1168785,null,3807,null,0400000US21,Kentucky,21
3405579,null,2414,null,1632653,null,3199,null,89125,null,4285,null,226,null,147,null,62016,null,3798,null,16922,null,1841,null,9961,null,1787,null,18276,null,2366,null,79,null,130,null,10369,null,2171,null,4258,null,1149,null,3570,null,880,null,1525252,null,5214,null,98057,null,2097,null,162584,null,4883,null,256069,null,4679,null,1008542,null,3175,null,1772926,null,3274,null,125017,null,5127,null,468,null,344,null,77460,null,3711,null,26974,null,2730,null,20115,null,2400,null,26352,null,2978,null,131,null,156,null,17575,null,2218,null,4760,null,1189,null,3886,null,1093,null,1621557,null,6128,null,91946,null,2115,null,141846,null,5060,null,247566,null,4183,null,1140199,null,4185,null,0400000US22,Louisiana,22
1093023,null,1529,null,527158,null,1450,null,24130,null,2241,null,7,null,12,null,14849,null,1723,null,4845,null,1204,null,4429,null,722,null,10493,null,1540,null,451,null,259,null,7556,null,1325,null,1038,null,516,null,1448,null,535,null,492535,null,2716,null,28121,null,626,null,36762,null,2156,null,65694,null,1602,null,361958,null,1656,null,565865,null,1340,null,34041,null,2178,null,147,null,139,null,18525,null,1708,null,6176,null,1147,null,9193,null,1243,null,13585,null,1783,null,17,null,30,null,8403,null,1372,null,2214,null,721,null,2951,null,795,null,518239,null,2983,null,26739,null,725,null,29214,null,1891,null,66351,null,1420,null,395935,null,2046,null,0400000US23,Maine,23
4507480,null,2077,null,2149920,null,2425,null,135952,null,5243,null,871,null,348,null,84907,null,4125,null,26722,null,2929,null,23452,null,2295,null,49016,null,2864,null,98,null,114,null,24105,null,2521,null,11863,null,1644,null,12950,null,1598,null,1964952,null,5967,null,125429,null,1491,null,167282,null,4452,null,311351,null,4632,null,1360890,null,3912,null,2357560,null,2055,null,191196,null,6491,null,2127,null,726,null,100143,null,4264,null,43321,null,3601,null,45605,null,3329,null,73377,null,3456,null,568,null,324,null,35898,null,2648,null,16722,null,2029,null,20189,null,1895,null,2092987,null,6698,null,118619,null,1620,null,133946,null,4678,null,301980,null,4473,null,1538442,null,3981,null,0400000US24,Maryland,24
5281448,null,1164,null,2530766,null,2262,null,106154,null,5540,null,625,null,326,null,69443,null,4040,null,18551,null,2648,null,17535,null,2318,null,126799,null,6102,null,663,null,309,null,79935,null,4817,null,28366,null,2951,null,17835,null,2497,null,2297813,null,7429,null,133972,null,1341,null,175535,null,5257,null,357877,null,4218,null,1630429,null,3895,null,2750682,null,2323,null,133705,null,6285,null,1284,null,485,null,75910,null,4948,null,26435,null,2575,null,30076,null,2485,null,157489,null,6041,null,1373,null,464,null,98014,null,4055,null,33445,null,3487,null,24657,null,2800,null,2459488,null,8276,null,125883,null,1558,null,149392,null,5293,null,348538,null,4454,null,1835675,null,3910,null,0400000US25,Massachusetts,25
8081548,null,2648,null,3937648,null,2921,null,269246,null,6553,null,846,null,336,null,172584,null,5249,null,57793,null,3032,null,38023,null,2755,null,60144,null,4061,null,64,null,87,null,34213,null,3052,null,12294,null,1955,null,13573,null,1729,null,3608258,null,7502,null,234224,null,1803,null,290898,null,5545,null,559014,null,4996,null,2524122,null,4036,null,4143900,null,3102,null,358545,null,8723,null,2425,null,701,null,202048,null,5844,null,83661,null,4438,null,70411,null,3845,null,80927,null,4178,null,521,null,356,null,39012,null,2688,null,19227,null,2145,null,22167,null,2369,null,3704428,null,9523,null,221856,null,1805,null,235728,null,5394,null,518980,null,5597,null,2727864,null,4961,null,0400000US26,Michigan,26
4163745,null,2318,null,2059605,null,2322,null,111458,null,4486,null,585,null,286,null,71199,null,3568,null,23917,null,2395,null,15757,null,1709,null,40494,null,2838,null,271,null,180,null,25097,null,2305,null,7670,null,1233,null,7456,null,1440,null,1907653,null,5126,null,115989,null,1313,null,163458,null,4252,null,316970,null,3414,null,1311236,null,3602,null,2104140,null,2130,null,136914,null,5398,null,816,null,483,null,80725,null,3867,null,28986,null,2213,null,26387,null,2243,null,61468,null,3549,null,56,null,79,null,37307,null,2714,null,12272,null,1461,null,11833,null,1407,null,1905758,null,5375,null,107863,null,1156,null,131015,null,3587,null,289153,null,3349,null,1377727,null,3095,null,0400000US27,Minnesota,27
2286965,null,2543,null,1089885,null,3426,null,64336,null,3644,null,204,null,167,null,46417,null,2752,null,10968,null,2404,null,6747,null,1511,null,9692,null,1910,null,0,null,289,null,5297,null,1494,null,2068,null,831,null,2327,null,885,null,1015857,null,5763,null,68362,null,2802,null,111098,null,4358,null,166225,null,4815,null,670172,null,3933,null,1197080,null,2551,null,93909,null,5020,null,1051,null,641,null,57612,null,3295,null,20689,null,2959,null,14557,null,1968,null,13221,null,1921,null,0,null,289,null,5170,null,1055,null,4268,null,1213,null,3783,null,1158,null,1089950,null,5847,null,65006,null,2382,null,87870,null,4148,null,162459,null,4466,null,774615,null,3635,null,0400000US28,Mississippi,28
4708846,null,2600,null,2270770,null,3179,null,112349,null,4967,null,499,null,309,null,71271,null,3750,null,24781,null,2493,null,15798,null,2017,null,52841,null,3443,null,149,null,243,null,30522,null,2352,null,12816,null,1869,null,9354,null,1229,null,2105580,null,6651,null,131783,null,1821,null,186746,null,5239,null,340163,null,4087,null,1446888,null,4180,null,2438076,null,3029,null,155718,null,5695,null,281,null,164,null,87556,null,3987,null,36804,null,3065,null,31077,null,2529,null,58891,null,3285,null,132,null,105,null,31704,null,2362,null,13650,null,1931,null,13405,null,1748,null,2223467,null,6535,null,124889,null,1688,null,160776,null,4409,null,328175,null,3841,null,1609627,null,3538,null,0400000US29,Missouri,29
778701,null,1622,null,387536,null,1416,null,23592,null,2555,null,55,null,77,null,15298,null,1960,null,4891,null,1249,null,3348,null,718,null,4818,null,1296,null,55,null,89,null,3000,null,1057,null,1287,null,699,null,476,null,281,null,359126,null,3033,null,21364,null,1097,null,32779,null,2223,null,53060,null,1824,null,251923,null,1806,null,391165,null,1302,null,27455,null,2408,null,202,null,178,null,16160,null,1701,null,5538,null,1265,null,5555,null,1009,null,4106,null,1001,null,0,null,233,null,2042,null,768,null,1509,null,764,null,555,null,331,null,359604,null,2912,null,19215,null,804,null,27512,null,2117,null,50446,null,1696,null,262431,null,1733,null,0400000US30,Montana,30
1405522,null,1763,null,689329,null,1832,null,47115,null,3807,null,100,null,106,null,30323,null,2508,null,11224,null,2143,null,5468,null,1149,null,9865,null,1325,null,0,null,218,null,5591,null,1007,null,2167,null,577,null,2107,null,670,null,632349,null,4497,null,40258,null,1058,null,59673,null,2864,null,102323,null,2760,null,430095,null,2222,null,716193,null,1492,null,55898,null,2950,null,50,null,65,null,32405,null,2289,null,12545,null,1648,null,10898,null,1274,null,17259,null,1841,null,66,null,108,null,11125,null,1313,null,3358,null,1151,null,2710,null,746,null,643036,null,3380,null,37955,null,939,null,48747,null,2822,null,94006,null,2296,null,462328,null,2414,null,0400000US31,Nebraska,31
2009549,null,2043,null,1019569,null,1972,null,44946,null,3896,null,419,null,252,null,24576,null,2803,null,11525,null,2107,null,8426,null,1452,null,10702,null,1806,null,96,null,116,null,3670,null,1119,null,3654,null,1045,null,3282,null,841,null,963921,null,4547,null,55261,null,1257,null,83995,null,3290,null,181288,null,3041,null,643377,null,3013,null,989980,null,1653,null,55378,null,3958,null,428,null,356,null,26381,null,2858,null,12843,null,2029,null,15726,null,2153,null,12382,null,1744,null,43,null,72,null,4088,null,1047,null,3815,null,1256,null,4436,null,980,null,922220,null,4651,null,52270,null,1187,null,72224,null,2689,null,163141,null,2793,null,634585,null,3266,null,0400000US32,Nevada,32
1075473,null,1210,null,523636,null,1419,null,23068,null,2478,null,20,null,34,null,16126,null,2031,null,2125,null,775,null,4797,null,1077,null,17119,null,1834,null,64,null,104,null,11834,null,1218,null,2252,null,752,null,2969,null,934,null,483449,null,3304,null,29501,null,738,null,34033,null,2011,null,69904,null,1859,null,350011,null,2173,null,551837,null,1268,null,31696,null,3069,null,70,null,115,null,18412,null,1911,null,6123,null,1362,null,7091,null,1332,null,19763,null,1860,null,0,null,253,null,11973,null,1237,null,3001,null,877,null,4789,null,1185,null,500378,null,3363,null,28588,null,986,null,28871,null,2108,null,66317,null,1886,null,376602,null,2063,null,0400000US33,New Hampshire,33
6992064,null,1544,null,3383409,null,2018,null,159079,null,5922,null,1271,null,572,null,108161,null,4268,null,28423,null,2877,null,21224,null,2342,null,86476,null,4949,null,411,null,272,null,52518,null,3424,null,17626,null,1976,null,15921,null,2103,null,3137854,null,7108,null,190500,null,1623,null,236979,null,5207,null,493477,null,4381,null,2216898,null,3687,null,3608655,null,1837,null,207315,null,6490,null,1652,null,664,null,124670,null,5163,null,40546,null,3127,null,40447,null,2729,null,109725,null,5572,null,743,null,536,null,61566,null,3748,null,20859,null,2495,null,26557,null,2266,null,3291615,null,7978,null,174335,null,1449,null,188332,null,5298,null,458532,null,4161,null,2470416,null,4049,null,0400000US34,New Jersey,34
1560804,null,1805,null,767194,null,2195,null,52242,null,3537,null,521,null,358,null,30306,null,2900,null,11635,null,2031,null,9780,null,1422,null,9602,null,1675,null,0,null,281,null,3173,null,934,null,2725,null,989,null,3704,null,1151,null,705350,null,4426,null,46172,null,1542,null,72344,null,3822,null,119050,null,3311,null,467784,null,2721,null,793610,null,1826,null,72265,null,4176,null,1147,null,668,null,33448,null,2512,null,19412,null,2122,null,18258,null,2272,null,11506,null,1828,null,0,null,281,null,4407,null,1259,null,2909,null,922,null,4190,null,910,null,709839,null,4776,null,39814,null,1690,null,61664,null,3192,null,102893,null,3275,null,505468,null,3659,null,0400000US35,New Mexico,35
15699941,null,2740,null,7524557,null,3109,null,379083,null,10765,null,3420,null,1137,null,256834,null,9256,null,67186,null,4397,null,51643,null,3345,null,268342,null,8582,null,3700,null,739,null,179359,null,6706,null,50685,null,4445,null,34598,null,2625,null,6877132,null,13620,null,412581,null,2256,null,563241,null,10756,null,1132708,null,6695,null,4768602,null,5999,null,8175384,null,2985,null,465209,null,9322,null,4371,null,1168,null,286235,null,6849,null,89368,null,4516,null,85235,null,5024,null,358294,null,9705,null,2889,null,1167,null,222465,null,6544,null,72731,null,4640,null,60209,null,3642,null,7351881,null,11980,null,391565,null,2439,null,473173,null,8127,null,1083884,null,6533,null,5403259,null,6296,null,0400000US36,New York,36
7220711,null,3728,null,3486022,null,5283,null,195644,null,7191,null,1934,null,682,null,116728,null,4659,null,39836,null,3502,null,37146,null,2894,null,56873,null,4432,null,60,null,98,null,34182,null,3323,null,10765,null,1912,null,11866,null,1811,null,3233505,null,8430,null,190123,null,3014,null,313723,null,7338,null,538839,null,7579,null,2190820,null,6300,null,3734689,null,4462,null,275812,null,7546,null,2970,null,1183,null,144042,null,6371,null,61194,null,4034,null,67606,null,4560,null,73530,null,4036,null,65,null,106,null,42434,null,3037,null,14592,null,2146,null,16439,null,2011,null,3385347,null,8614,null,177411,null,2752,null,237132,null,6440,null,522432,null,6492,null,2448372,null,6650,null,0400000US37,North Carolina,37
522336,null,1258,null,261920,null,1341,null,24353,null,1872,null,0,null,203,null,17409,null,1480,null,4859,null,1051,null,2085,null,610,null,2653,null,606,null,0,null,203,null,2006,null,541,null,354,null,215,null,293,null,253,null,234914,null,2174,null,13915,null,545,null,25083,null,1502,null,35721,null,1283,null,160195,null,1195,null,260416,null,1224,null,25637,null,1740,null,6,null,10,null,18097,null,1367,null,3923,null,884,null,3611,null,805,null,3507,null,682,null,51,null,85,null,2491,null,496,null,434,null,267,null,531,null,295,null,231272,null,2351,null,11730,null,424,null,18217,null,1746,null,32345,null,1448,null,168980,null,1248,null,0400000US38,North Dakota,38
