C18030_001E,C18030_001EA,C18030_001M,C18030_001MA,C18030_002E,C18030_002EA,C18030_002M,C18030_002MA,C18030_003E,C18030_003EA,C18030_003M,C18030_003MA,C18030_004E,C18030_004EA,C18030_004M,C18030_004MA,C18030_005E,C18030_005EA,C18030_005M,C18030_005MA,C18030_006E,C18030_006EA,C18030_006M,C18030_006MA,C18030_007E,C18030_007EA,C18030_007M,C18030_007MA,C18030_008E,C18030_008EA,C18030_008M,C18030_008MA,C18030_009E,C18030_009EA,C18030_009M,C18030_009MA,C18030_010E,C18030_010EA,C18030_010M,C18030_010MA,C18030_011E,C18030_011EA,C18030_011M,C18030_011MA,C18030_012E,C18030_012EA,C18030_012M,C18030_012MA,C18030_013E,C18030_013EA,C18030_013M,C18030_013MA,C18030_014E,C18030_014EA,C18030_014M,C18030_014MA,C18030_015E,C18030_015EA,C18030_015M,C18030_015MA,GEO_ID,NAME,state
872754,null,1505,null,143087,null,5082,null,73080,null,3705,null,14458,null,1961,null,58622,null,3303,null,70007,null,3124,null,17496,null,2100,null,52511,null,2840,null,729667,null,5393,null,361391,null,3952,null,38677,null,3570,null,322714,null,5253,null,368276,null,3147,null,48839,null,3501,null,319437,null,5061,null,0400000US30,Montana,30
1587616,null,2525,null,217986,null,5742,null,108957,null,3923,null,18108,null,2110,null,90849,null,3806,null,109029,null,3986,null,25503,null,2699,null,83526,null,3154,null,1369630,null,5512,null,675801,null,4545,null,53481,null,3275,null,622320,null,5272,null,693829,null,4731,null,72716,null,4709,null,621113,null,6153,null,0400000US31,Nebraska,31
2330606,null,2362,null,293392,null,9357,null,142182,null,6679,null,17266,null,2394,null,124916,null,6383,null,151210,null,5424,null,27033,null,3328,null,124177,null,5267,null,2037214,null,9658,null,1030509,null,6777,null,86225,null,7199,null,944284,null,9531,null,1006705,null,6056,null,110081,null,7346,null,896624,null,9469,null,0400000US32,Nevada,32
1199786,null,1873,null,164634,null,6503,null,80289,null,4321,null,12156,null,1619,null,68133,null,3747,null,84345,null,4407,null,14261,null,2301,null,70084,null,3798,null,1035152,null,6831,null,507931,null,4464,null,24108,null,3220,null,483823,null,5633,null,527221,null,4401,null,31950,null,3405,null,495271,null,5597,null,0400000US33,New Hampshire,33
7951028,null,3414,null,950893,null,12980,null,424252,null,9067,null,59140,null,4593,null,365112,null,8301,null,526641,null,10314,null,97266,null,5788,null,429375,null,9615,null,7000135,null,12967,null,3442656,null,10216,null,206318,null,9941,null,3236338,null,14226,null,3557479,null,10662,null,291765,null,11803,null,3265714,null,15676,null,0400000US34,New Jersey,34
1780391,null,2488,null,297479,null,7883,null,148826,null,5592,null,31383,null,3415,null,117443,null,4542,null,148653,null,5403,null,39873,null,3888,null,108780,null,4751,null,1482912,null,8042,null,722167,null,6588,null,103153,null,6607,null,619014,null,10313,null,760745,null,5637,null,133078,null,7755,null,627667,null,9800,null,0400000US35,New Mexico,35
17575186,null,4834,null,2499718,null,22696,null,1129096,null,17874,null,245941,null,9038,null,883155,null,13693,null,1370622,null,13544,null,352907,null,9424,null,1017715,null,11840,null,15075468,null,23201,null,7338258,null,17919,null,735518,null,18025,null,6602740,null,25148,null,7737210,null,15082,null,982627,null,21762,null,6754583,null,23745,null,0400000US36,New York,36
8131655,null,4605,null,1359279,null,21934,null,629118,null,11532,null,122653,null,5939,null,506465,null,11084,null,730161,null,15055,null,182232,null,8370,null,547929,null,12470,null,6772376,null,22839,null,3282201,null,12699,null,336278,null,11460,null,2945923,null,17002,null,3490175,null,16109,null,476404,null,13220,null,3013771,null,20444,null,0400000US37,North Carolina,37
568189,null,1567,null,77569,null,3407,null,39214,null,2307,null,6592,null,1105,null,32622,null,2057,null,38355,null,2198,null,10014,null,1442,null,28341,null,1740,null,490620,null,3843,null,245367,null,2996,null,21935,null,2551,null,223432,null,3625,null,245253,null,2751,null,28364,null,2431,null,216889,null,3559,null,0400000US38,North Dakota,38
10415156,null,4113,null,1688422,null,17998,null,790470,null,11176,null,160076,null,6375,null,630394,null,11320,null,897952,null,12757,null,214860,null,7618,null,683092,null,10757,null,8726734,null,18490,null,4248909,null,11913,null,384744,null,11270,null,3864165,null,16721,null,4477825,null,13724,null,542076,null,13720,null,3935749,null,19149,null,0400000US39,Ohio,39
3227304,null,4162,null,618379,null,11163,null,291415,null,7632,null,61012,null,3821,null,230403,null,6553,null,326964,null,7399,null,82736,null,4491,null,244228,null,6237,null,2608925,null,11754,null,1280557,null,9426,null,147939,null,7153,null,1132618,null,11012,null,1328368,null,7484,null,194122,null,7241,null,1134246,null,9986,null,0400000US40,Oklahoma,40
3437658,null,2574,null,567050,null,11301,null,271900,null,7532,null,50247,null,4066,null,221653,null,7066,null,295150,null,7720,null,67517,null,4374,null,227633,null,7107,null,2870608,null,10945,null,1422130,null,7528,null,137970,null,7639,null,1284160,null,9824,null,1448478,null,7763,null,173053,null,8941,null,1275425,null,12296,null,0400000US41,Oregon,41
11271005,null,4187,null,1844556,null,19064,null,853352,null,11758,null,154927,null,5971,null,698425,null,10706,null,991204,null,13748,null,229886,null,8244,null,761318,null,11827,null,9426449,null,19394,null,4592872,null,12231,null,362300,null,13812,null,4230572,null,17924,null,4833577,null,14230,null,507790,null,15695,null,4325787,null,19278,null,0400000US42,Pennsylvania,42
955119,null,1386,null,153220,null,6181,null,69550,null,4242,null,14429,null,2298,null,55121,null,3547,null,83670,null,4717,null,18835,null,2392,null,64835,null,4108,null,801899,null,6391,null,389497,null,4319,null,32335,null,4347,null,357162,null,5389,null,412402,null,5312,null,43961,null,4595,null,368441,null,6078,null,0400000US44,Rhode Island,44
3963085,null,3671,null,676180,null,12783,null,306076,null,9080,null,59937,null,4061,null,246139,null,8198,null,370104,null,7507,null,98724,null,4861,null,271380,null,6832,null,3286905,null,13446,null,1587487,null,10055,null,170155,null,7962,null,1417332,null,11898,null,1699418,null,8860,null,238162,null,10055,null,1461256,null,13147,null,0400000US45,South Carolina,45
711291,null,1343,null,100966,null,4003,null,49962,null,2981,null,9268,null,1606,null,40694,null,2465,null,51004,null,2887,null,11924,null,1323,null,39080,null,2959,null,610325,null,4234,null,302066,null,3807,null,29916,null,2894,null,272150,null,3903,null,308259,null,3420,null,37127,null,3045,null,271132,null,4214,null,0400000US46,South Dakota,46
5585803,null,4205,null,1045602,null,15696,null,490157,null,10040,null,106068,null,6281,null,384089,null,8444,null,555445,null,10038,null,155865,null,6729,null,399580,null,9197,null,4540201,null,17019,null,2213003,null,10271,null,244642,null,11843,null,1968361,null,16274,null,2327198,null,10874,null,333824,null,11377,null,1993374,null,15318,null,0400000US47,Tennessee,47
21272257,null,7745,null,3017881,null,27516,null,1414878,null,17976,null,281418,null,10500,null,1133460,null,16084,null,1603003,null,17788,null,410567,null,10516,null,1192436,null,15338,null,18254376,null,28403,null,9050681,null,20243,null,1112010,null,19839,null,7938671,null,24497,null,9203695,null,18872,null,1464347,null,24524,null,7739348,null,33357,null,0400000US48,Texas,48
2346029,null,2596,null,276683,null,7245,null,133695,null,5080,null,16373,null,1813,null,117322,null,4993,null,142988,null,4811,null,27398,null,2782,null,115590,null,4661,null,2069346,null,7627,null,1043121,null,6184,null,80275,null,5293,null,962846,null,7390,null,1026225,null,5188,null,95531,null,6875,null,930694,null,8243,null,0400000US49,Utah,49
567891,null,1107,null,92122,null,3907,null,45706,null,2540,null,7131,null,1276,null,38575,null,2371,null,46416,null,2544,null,10284,null,1454,null,36132,null,2091,null,475769,null,4181,null,232179,null,2851,null,16020,null,2290,null,216159,null,3339,null,243590,null,2729,null,22209,null,2446,null,221381,null,3669,null,0400000US50,Vermont,50
6891479,null,5775,null,946388,null,14528,null,442887,null,10455,null,74048,null,5912,null,368839,null,8575,null,503501,null,10045,null,102756,null,5647,null,400745,null,9086,null,5945091,null,16245,null,2877517,null,12650,null,198986,null,10846,null,2678531,null,15416,null,3067574,null,12084,null,294029,null,10596,null,2773545,null,15524,null,0400000US51,Virginia,51
5896213,null,4331,null,936686,null,16214,null,457692,null,10495,null,84513,null,5709,null,373179,null,9492,null,478994,null,9800,null,109366,null,5115,null,369628,null,8907,null,4959527,null,16820,null,2451948,null,11409,null,201163,null,8821,null,2250785,null,13622,null,2507579,null,9786,null,255937,null,8309,null,2251642,null,12396,null,0400000US53,Washington,53
1659744,null,2027,null,396180,null,9159,null,197051,null,6666,null,46057,null,3760,null,150994,null,5740,null,199129,null,5643,null,54880,null,3508,null,144249,null,4808,null,1263564,null,9860,null,611393,null,7645,null,71165,null,4184,null,540228,null,8453,null,652171,null,6443,null,96538,null,5490,null,555633,null,8127,null,0400000US54,West Virginia,54
5091836,null,3055,null,696961,null,11755,null,336995,null,7338,null,58492,null,3698,null,278503,null,6473,null,359966,null,7610,null,77241,null,4406,null,282725,null,6701,null,4394875,null,12172,null,2179805,null,8444,null,170376,null,7273,null,2009429,null,9616,null,2215070,null,9147,null,223430,null,8327,null,1991640,null,12252,null,0400000US55,Wisconsin,55
471659,null,1422,null,73319,null,4329,null,36641,null,2745,null,4434,null,1154,null,32207,null,2513,null,36678,null,2700,null,6914,null,1583,null,29764,null,2415,null,398340,null,4514,null,202731,null,3125,null,11495,null,2131,null,191236,null,3800,null,195609,null,3089,null,16470,null,2663,null,179139,null,4136,null,0400000US56,Wyoming,56
3638442,null,3893,null,950961,null,13559,null,443363,null,7719,null,235381,null,8676,null,207982,null,6421,null,507598,null,9299,null,276128,null,8517,null,231470,null,5773,null,2687481,null,14522,null,1287432,null,8131,null,511528,null,10349,null,775904,null,11755,null,1400049,null,10118,null,605536,null,12295,null,794513,null,13532,null,0400000US72,Puerto Rico,72
