B22001_001E,B22001_001EA,B22001_001M,B22001_001MA,B22001_002E,B22001_002EA,B22001_002M,B22001_002MA,B22001_003E,B22001_003EA,B22001_003M,B22001_003MA,B22001_004E,B22001_004EA,B22001_004M,B22001_004MA,B22001_005E,B22001_005EA,B22001_005M,B22001_005MA,B22001_006E,B22001_006EA,B22001_006M,B22001_006MA,B22001_007E,B22001_007EA,B22001_007M,B22001_007MA,GEO_ID,NAME,state
1214353,null,5829,null,98407,null,4115,null,15903,null,1616,null,82504,null,3730,null,1115946,null,7020,null,367699,null,3862,null,748247,null,6801,null,0400000US19,Iowa,19
1088835,null,6197,null,68388,null,4236,null,14640,null,1611,null,53748,null,4096,null,1020447,null,7607,null,314827,null,4223,null,705620,null,7579,null,0400000US20,Kansas,20
1655767,null,11246,null,205888,null,6526,null,45652,null,3194,null,160236,null,6249,null,1449879,null,12168,null,478049,null,6034,null,971830,null,9933,null,0400000US21,Kentucky,21
1597111,null,7810,null,193696,null,6924,null,47005,null,3183,null,146691,null,6188,null,1403415,null,9224,null,449772,null,6368,null,953643,null,8720,null,0400000US22,Louisiana,22
543952,null,5337,null,66779,null,2741,null,17708,null,1785,null,49071,null,2701,null,477173,null,5638,null,169211,null,2569,null,307962,null,5080,null,0400000US23,Maine,23
2082458,null,8390,null,101626,null,4383,null,25533,null,2249,null,76093,null,3858,null,1980832,null,9346,null,622359,null,6178,null,1358473,null,9164,null,0400000US24,Maryland,24
2449133,null,9336,null,161642,null,6262,null,47521,null,3258,null,114121,null,5287,null,2287491,null,10925,null,749959,null,7997,null,1537532,null,10133,null,0400000US25,Massachusetts,25
3849007,null,11121,null,399598,null,8392,null,83558,null,3767,null,316040,null,7170,null,3449409,null,13967,null,1127488,null,7811,null,2321921,null,13650,null,0400000US26,Michigan,26
2062681,null,7707,null,104058,null,4976,null,19761,null,2107,null,84297,null,4413,null,1958623,null,7727,null,570581,null,4167,null,1388042,null,7185,null,0400000US27,Minnesota,27
1080039,null,7657,null,136089,null,4960,null,35366,null,2520,null,100723,null,4369,null,943950,null,8716,null,316843,null,4818,null,627107,null,8270,null,0400000US28,Mississippi,28
2309626,null,10183,null,233610,null,6472,null,53926,null,3336,null,179684,null,6102,null,2076016,null,10429,null,684936,null,6378,null,1391080,null,11401,null,0400000US29,Missouri,29
371954,null,3292,null,26878,null,2621,null,4141,null,794,null,22737,null,2448,null,345076,null,4036,null,115693,null,2305,null,229383,null,3681,null,0400000US30,Montana,30
699728,null,4292,null,48700,null,3170,null,8407,null,1485,null,40293,null,2930,null,651028,null,4616,null,201276,null,3024,null,449752,null,4632,null,0400000US31,Nebraska,31
954067,null,7113,null,37815,null,3191,null,9905,null,1454,null,27910,null,2967,null,916252,null,7579,null,275743,null,4428,null,640509,null,7355,null,0400000US32,Nevada,32
501505,null,3979,null,22515,null,2410,null,4880,null,1184,null,17635,null,2224,null,478990,null,4400,null,149712,null,2906,null,329278,null,4617,null,0400000US33,New Hampshire,33
3149910,null,8764,null,130934,null,6215,null,38806,null,3343,null,92128,null,5214,null,3018976,null,10411,null,1020119,null,7805,null,1998857,null,11850,null,0400000US34,New Jersey,34
734847,null,5299,null,67436,null,4094,null,13886,null,1389,null,53550,null,3755,null,667411,null,6465,null,221440,null,3249,null,445971,null,5862,null,0400000US35,New Mexico,35
7099940,null,13021,null,675890,null,11232,null,240003,null,6135,null,435887,null,9438,null,6424050,null,16048,null,2160709,null,12820,null,4263341,null,16499,null,0400000US36,New York,36
3540875,null,15585,null,317134,null,9617,null,78049,null,4543,null,239085,null,8741,null,3223741,null,16214,null,1002965,null,8988,null,2220776,null,15905,null,0400000US37,North Carolina,37
271724,null,2896,null,18522,null,2001,null,4198,null,824,null,14324,null,1786,null,253202,null,3127,null,77167,null,1508,null,176035,null,2978,null,0400000US38,North Dakota,38
4505995,null,13404,null,422394,null,8274,null,85874,null,4310,null,336520,null,7775,null,4083601,null,14821,null,1348019,null,8498,null,2735582,null,15433,null,0400000US39,Ohio,39
1399932,null,7049,null,140480,null,5397,null,29826,null,2346,null,110654,null,5363,null,1259452,null,8298,null,423081,null,4325,null,836371,null,8508,null,0400000US40,Oklahoma,40
1471965,null,7619,null,153862,null,5975,null,36031,null,2623,null,117831,null,5891,null,1318103,null,8471,null,431181,null,5652,null,886922,null,7598,null,0400000US41,Oregon,41
4873482,null,11972,null,386575,null,9877,null,88960,null,4015,null,297615,null,8716,null,4486907,null,14683,null,1624060,null,8878,null,2862847,null,14864,null,0400000US42,Pennsylvania,42
402538,null,3497,null,28232,null,2356,null,6720,null,1369,null,21512,null,2247,null,374306,null,3967,null,126963,null,2657,null,247343,null,4281,null,0400000US44,Rhode Island,44
1702564,null,9835,null,161373,null,6545,null,40155,null,3045,null,121218,null,5381,null,1541191,null,10434,null,509932,null,5492,null,1031259,null,9665,null,0400000US45,South Carolina,45
312912,null,3484,null,22145,null,2019,null,4078,null,852,null,18067,null,1998,null,290767,null,3355,null,94552,null,2191,null,196215,null,3316,null,0400000US46,South Dakota,46
2407765,null,10842,null,290188,null,7433,null,68189,null,3786,null,221999,null,6996,null,2117577,null,10334,null,690942,null,6829,null,1426635,null,10634,null,0400000US47,Tennessee,47
8244022,null,19609,null,735491,null,14222,null,180011,null,5523,null,555480,null,12309,null,7508531,null,22559,null,2082953,null,12716,null,5425578,null,19649,null,0400000US48,Texas,48
835320,null,5515,null,40935,null,3039,null,6665,null,1024,null,34270,null,2833,null,794385,null,5921,null,207246,null,3578,null,587139,null,5785,null,0400000US49,Utah,49
252580,null,2222,null,20471,null,1594,null,5324,null,862,null,15147,null,1488,null,232109,null,2687,null,76064,null,2023,null,156045,null,3251,null,0400000US50,Vermont,50
2932234,null,11822,null,174936,null,6795,null,46555,null,2959,null,128381,null,6267,null,2757298,null,13155,null,837071,null,7440,null,1920227,null,11478,null,0400000US51,Virginia,51
2501509,null,8669,null,193544,null,7314,null,46118,null,2876,null,147426,null,6698,null,2307965,null,10113,null,696597,null,5777,null,1611368,null,10195,null,0400000US53,Washington,53
733849,null,6909,null,92059,null,3835,null,19583,null,2018,null,72476,null,3829,null,641790,null,7078,null,244883,null,4573,null,396907,null,6982,null,0400000US54,West Virginia,54
2241597,null,8249,null,135627,null,4724,null,23705,null,1773,null,111922,null,4486,null,2105970,null,10034,null,651705,null,4848,null,1454265,null,9423,null,0400000US55,Wisconsin,55
206136,null,3069,null,8795,null,1658,null,902,null,311,null,7893,null,1621,null,197341,null,3232,null,59670,null,1979,null,137671,null,3571,null,0400000US56,Wyoming,56
1204285,null,7019,null,370691,null,6886,null,168608,null,4136,null,202083,null,5173,null,833594,null,9652,null,317574,null,5450,null,516020,null,7613,null,0400000US72,Puerto Rico,72
