B18008_001E,B18008_001EA,B18008_001M,B18008_001MA,B18008_002E,B18008_002EA,B18008_002M,B18008_002MA,B18008_003E,B18008_003EA,B18008_003M,B18008_003MA,B18008_004E,B18008_004EA,B18008_004M,B18008_004MA,B18008_005E,B18008_005EA,B18008_005M,B18008_005MA,B18008_006E,B18008_006EA,B18008_006M,B18008_006MA,B18008_007E,B18008_007EA,B18008_007M,B18008_007MA,B18008_008E,B18008_008EA,B18008_008M,B18008_008MA,B18008_009E,B18008_009EA,B18008_009M,B18008_009MA,B18008_010E,B18008_010EA,B18008_010M,B18008_010MA,B18008_011E,B18008_011EA,B18008_011M,B18008_011MA,B18008_012E,B18008_012EA,B18008_012M,B18008_012MA,B18008_013E,B18008_013EA,B18008_013M,B18008_013MA,B18008_014E,B18008_014EA,B18008_014M,B18008_014MA,B18008_015E,B18008_015EA,B18008_015M,B18008_015MA,GEO_ID,NAME,state
4294205,null,3939,null,2104259,null,3482,null,236624,null,5442,null,8588,null,1642,null,228036,null,5348,null,1867635,null,4848,null,127946,null,5391,null,1739689,null,6790,null,2189946,null,3605,null,226549,null,4496,null,4897,null,1175,null,221652,null,4605,null,1963397,null,4315,null,146907,null,6410,null,1816490,null,7627,null,0400000US25,Massachusetts,25
6567092,null,5345,null,3246688,null,4229,null,382422,null,5567,null,12334,null,1651,null,370088,null,5616,null,2864266,null,5664,null,253491,null,8159,null,2610775,null,9937,null,3320404,null,4110,null,371647,null,5819,null,8291,null,1474,null,363356,null,5740,null,2948757,null,5139,null,274053,null,7739,null,2674704,null,10086,null,0400000US26,Michigan,26
3425883,null,4050,null,1726203,null,3310,null,190328,null,4251,null,4126,null,965,null,186202,null,4309,null,1535875,null,3813,null,88299,null,3904,null,1447576,null,5267,null,1699680,null,2870,null,181570,null,3887,null,4034,null,895,null,177536,null,3916,null,1518110,null,3447,null,89457,null,3832,null,1428653,null,4632,null,0400000US27,Minnesota,27
1837322,null,4813,null,882863,null,4313,null,122316,null,4474,null,4778,null,1295,null,117538,null,4293,null,760547,null,4791,null,97209,null,4477,null,663338,null,6717,null,954459,null,2757,null,115068,null,4199,null,2370,null,745,null,112698,null,4245,null,839391,null,4448,null,109556,null,4568,null,729835,null,6251,null,0400000US28,Mississippi,28
3768289,null,4384,null,1842042,null,4140,null,208814,null,4942,null,5282,null,1070,null,203532,null,4916,null,1633228,null,5173,null,148873,null,5911,null,1484355,null,7872,null,1926247,null,3703,null,205442,null,4133,null,4182,null,1027,null,201260,null,4069,null,1720805,null,4378,null,163972,null,6601,null,1556833,null,7362,null,0400000US29,Missouri,29
624378,null,2236,null,313393,null,1730,null,36209,null,2504,null,881,null,476,null,35328,null,2538,null,277184,null,2362,null,22945,null,2058,null,254239,null,3135,null,310985,null,1503,null,36470,null,2026,null,758,null,412,null,35712,null,1961,null,274515,null,2042,null,22397,null,2289,null,252118,null,3212,null,0400000US30,Montana,30
1126891,null,3088,null,564303,null,2476,null,66440,null,2981,null,1764,null,598,null,64676,null,2942,null,497863,null,2748,null,32038,null,2102,null,465825,null,3370,null,562588,null,2099,null,64912,null,2253,null,1207,null,486,null,63705,null,2334,null,497676,null,2517,null,33695,null,2419,null,463981,null,3430,null,0400000US31,Nebraska,31
1660603,null,3677,null,844152,null,2952,null,82613,null,3722,null,1634,null,610,null,80979,null,3676,null,761539,null,3302,null,43704,null,3528,null,717835,null,4611,null,816451,null,2588,null,77083,null,3691,null,1569,null,613,null,75514,null,3665,null,739368,null,2765,null,48652,null,3680,null,690716,null,4312,null,0400000US32,Nevada,32
885785,null,2323,null,438051,null,1751,null,51433,null,1916,null,1163,null,444,null,50270,null,1928,null,386618,null,2025,null,24280,null,2048,null,362338,null,2856,null,447734,null,1752,null,49141,null,2106,null,708,null,394,null,48433,null,2071,null,398593,null,1836,null,28211,null,2332,null,370382,null,2731,null,0400000US33,New Hampshire,33
5668686,null,4460,null,2800279,null,3762,null,304518,null,5026,null,8783,null,1716,null,295735,null,4984,null,2495761,null,4212,null,132470,null,5867,null,2363291,null,7470,null,2868407,null,3477,null,285172,null,4441,null,3908,null,851,null,281264,null,4506,null,2583235,null,4612,null,152370,null,5286,null,2430865,null,7342,null,0400000US34,New Jersey,34
1256644,null,3071,null,618561,null,2774,null,81180,null,4103,null,3383,null,1088,null,77797,null,4079,null,537381,null,3719,null,46051,null,3675,null,491330,null,5179,null,638083,null,2229,null,73113,null,3205,null,1834,null,648,null,71279,null,3321,null,564970,null,3500,null,41670,null,3075,null,523300,null,4930,null,0400000US35,New Mexico,35
12711571,null,7498,null,6205029,null,5844,null,721249,null,8553,null,17666,null,2262,null,703583,null,8857,null,5483780,null,6604,null,378254,null,10854,null,5105526,null,11192,null,6506542,null,5439,null,701451,null,6793,null,11952,null,1857,null,689499,null,7259,null,5805091,null,7599,null,410524,null,9126,null,5394567,null,12419,null,0400000US36,New York,36
5851250,null,7626,null,2842655,null,6075,null,323086,null,6714,null,9059,null,1661,null,314027,null,6292,null,2519569,null,6989,null,218264,null,7614,null,2301305,null,9410,null,3008595,null,6713,null,310267,null,7082,null,7868,null,1621,null,302399,null,7019,null,2698328,null,7013,null,258349,null,8891,null,2439979,null,10244,null,0400000US37,North Carolina,37
413440,null,1786,null,211130,null,1624,null,27327,null,1634,null,260,null,161,null,27067,null,1648,null,183803,null,1750,null,8750,null,1098,null,175053,null,2216,null,202310,null,1324,null,25258,null,1554,null,518,null,280,null,24740,null,1534,null,177052,null,1640,null,9725,null,1231,null,167327,null,2123,null,0400000US38,North Dakota,38
7405751,null,5758,null,3635017,null,4425,null,421100,null,6590,null,13199,null,1962,null,407901,null,6863,null,3213917,null,5809,null,272415,null,7929,null,2941502,null,9349,null,3770734,null,4111,null,407140,null,5492,null,7598,null,1167,null,399542,null,5492,null,3363594,null,5794,null,300895,null,8640,null,3062699,null,10602,null,0400000US39,Ohio,39
2272961,null,4865,null,1121067,null,4026,null,129265,null,4239,null,3646,null,907,null,125619,null,4305,null,991802,null,4467,null,95761,null,5611,null,896041,null,7626,null,1151894,null,3041,null,121841,null,4259,null,3961,null,1032,null,117880,null,4222,null,1030053,null,3915,null,109342,null,4003,null,920711,null,5548,null,0400000US40,Oklahoma,40
2470203,null,4099,null,1229431,null,3336,null,123287,null,4133,null,3970,null,1037,null,119317,null,4100,null,1106144,null,3737,null,87612,null,5235,null,1018532,null,6210,null,1240772,null,3514,null,121785,null,4038,null,3213,null,1033,null,118572,null,3974,null,1118987,null,4179,null,97213,null,4812,null,1021774,null,5758,null,0400000US41,Oregon,41
7981536,null,5319,null,3924619,null,5027,null,462760,null,5964,null,16639,null,2664,null,446121,null,5833,null,3461859,null,5864,null,289648,null,8275,null,3172211,null,9950,null,4056917,null,4810,null,446395,null,5549,null,10092,null,1798,null,436303,null,5541,null,3610522,null,5871,null,322532,null,7888,null,3287990,null,10026,null,0400000US42,Pennsylvania,42
699080,null,2198,null,341973,null,1638,null,43336,null,2009,null,1243,null,597,null,42093,null,2028,null,298637,null,1778,null,25168,null,2351,null,273469,null,2626,null,357107,null,1683,null,42935,null,2322,null,463,null,356,null,42472,null,2382,null,314172,null,2166,null,26788,null,2636,null,287384,null,3750,null,0400000US44,Rhode Island,44
2824448,null,5066,null,1355946,null,4634,null,159985,null,5410,null,3899,null,1028,null,156086,null,5325,null,1195961,null,5832,null,116520,null,5735,null,1079441,null,7320,null,1468502,null,3841,null,160185,null,4468,null,2727,null,808,null,157458,null,4439,null,1308317,null,4245,null,136905,null,5545,null,1171412,null,7249,null,0400000US45,South Carolina,45
500360,null,1489,null,250574,null,1703,null,29341,null,2092,null,806,null,573,null,28535,null,2091,null,221233,null,2008,null,13707,null,2095,null,207526,null,2872,null,249786,null,1464,null,32327,null,1876,null,780,null,460,null,31547,null,1801,null,217459,null,1799,null,15169,null,1357,null,202290,null,2137,null,0400000US46,South Dakota,46
4002220,null,6127,null,1958422,null,5099,null,213365,null,5087,null,7508,null,1510,null,205857,null,5330,null,1745057,null,6411,null,177989,null,6231,null,1567068,null,7926,null,2043798,null,4844,null,209238,null,5059,null,5798,null,965,null,203440,null,5055,null,1834560,null,5158,null,198849,null,6578,null,1635711,null,8225,null,0400000US47,Tennessee,47
15230520,null,10514,null,7565664,null,8573,null,896274,null,10388,null,22606,null,2718,null,873668,null,10554,null,6669390,null,9796,null,426232,null,9681,null,6243158,null,14532,null,7664856,null,7908,null,856420,null,10347,null,17342,null,2246,null,839078,null,10343,null,6808436,null,9368,null,484053,null,11280,null,6324383,null,13536,null,0400000US48,Texas,48
1659641,null,2910,null,835677,null,2687,null,107410,null,4288,null,2067,null,845,null,105343,null,4416,null,728267,null,3693,null,32516,null,2535,null,695751,null,4105,null,823964,null,2441,null,114462,null,3397,null,1978,null,735,null,112484,null,3439,null,709502,null,3302,null,42338,null,3174,null,667164,null,4669,null,0400000US49,Utah,49
421412,null,1632,null,209340,null,1323,null,24626,null,1281,null,905,null,384,null,23721,null,1223,null,184714,null,1554,null,13896,null,1518,null,170818,null,2019,null,212072,null,1167,null,23657,null,1348,null,580,null,310,null,23077,null,1329,null,188415,null,1208,null,13858,null,1516,null,174557,null,1789,null,0400000US50,Vermont,50
5018935,null,8502,null,2431483,null,7461,null,278147,null,6106,null,8395,null,1629,null,269752,null,5950,null,2153336,null,7395,null,148138,null,5874,null,2005198,null,9162,null,2587452,null,5803,null,277338,null,6257,null,3719,null,919,null,273619,null,6215,null,2310114,null,7057,null,158115,null,6429,null,2151999,null,9745,null,0400000US51,Virginia,51
4280519,null,4949,null,2131675,null,4764,null,227328,null,5489,null,7157,null,1653,null,220171,null,5597,null,1904347,null,5493,null,147025,null,5739,null,1757322,null,6926,null,2148844,null,3817,null,213235,null,5316,null,4927,null,1016,null,208308,null,5260,null,1935609,null,4624,null,159958,null,5776,null,1775651,null,7186,null,0400000US53,Washington,53
1176111,null,2616,null,580992,null,2171,null,62314,null,2980,null,2476,null,786,null,59838,null,2933,null,518678,null,3017,null,87328,null,4420,null,431350,null,5764,null,595119,null,2394,null,61338,null,2986,null,2274,null,790,null,59064,null,2946,null,533781,null,2862,null,80500,null,4577,null,453281,null,5149,null,0400000US54,West Virginia,54
3657858,null,3930,null,1838992,null,3528,null,209274,null,5231,null,5622,null,991,null,203652,null,5082,null,1629718,null,5488,null,103551,null,4686,null,1526167,null,7162,null,1818866,null,3215,null,196318,null,4446,null,3405,null,899,null,192913,null,4513,null,1622548,null,3767,null,111902,null,4860,null,1510646,null,5558,null,0400000US55,Wisconsin,55
342934,null,2503,null,174898,null,2209,null,18340,null,1945,null,493,null,391,null,17847,null,1882,null,156558,null,2678,null,11911,null,1863,null,144647,null,3066,null,168036,null,1332,null,17483,null,1654,null,337,null,320,null,17146,null,1726,null,150553,null,1548,null,10471,null,1503,null,140082,null,2209,null,0400000US56,Wyoming,56
2520668,null,2910,null,1201457,null,2416,null,154979,null,3846,null,6124,null,1010,null,148855,null,3863,null,1046478,null,3143,null,160440,null,5592,null,886038,null,6360,null,1319211,null,2678,null,151138,null,4042,null,3802,null,1031,null,147336,null,3954,null,1168073,null,3073,null,168967,null,6264,null,999106,null,7364,null,0400000US72,Puerto Rico,72
