B08412_001E,B08412_001EA,B08412_001M,B08412_001MA,B08412_002E,B08412_002EA,B08412_002M,B08412_002MA,B08412_003E,B08412_003EA,B08412_003M,B08412_003MA,B08412_004E,B08412_004EA,B08412_004M,B08412_004MA,B08412_005E,B08412_005EA,B08412_005M,B08412_005MA,B08412_006E,B08412_006EA,B08412_006M,B08412_006MA,B08412_007E,B08412_007EA,B08412_007M,B08412_007MA,B08412_008E,B08412_008EA,B08412_008M,B08412_008MA,B08412_009E,B08412_009EA,B08412_009M,B08412_009MA,B08412_010E,B08412_010EA,B08412_010M,B08412_010MA,B08412_011E,B08412_011EA,B08412_011M,B08412_011MA,B08412_012E,B08412_012EA,B08412_012M,B08412_012MA,B08412_013E,B08412_013EA,B08412_013M,B08412_013MA,B08412_014E,B08412_014EA,B08412_014M,B08412_014MA,B08412_015E,B08412_015EA,B08412_015M,B08412_015MA,B08412_016E,B08412_016EA,B08412_016M,B08412_016MA,B08412_017E,B08412_017EA,B08412_017M,B08412_017MA,B08412_018E,B08412_018EA,B08412_018M,B08412_018MA,B08412_019E,B08412_019EA,B08412_019M,B08412_019MA,B08412_020E,B08412_020EA,B08412_020M,B08412_020MA,B08412_021E,B08412_021EA,B08412_021M,B08412_021MA,B08412_022E,B08412_022EA,B08412_022M,B08412_022MA,B08412_023E,B08412_023EA,B08412_023M,B08412_023MA,B08412_024E,B08412_024EA,B08412_024M,B08412_024MA,B08412_025E,B08412_025EA,B08412_025M,B08412_025MA,B08412_026E,B08412_026EA,B08412_026M,B08412_026MA,B08412_027E,B08412_027EA,B08412_027M,B08412_027MA,B08412_028E,B08412_028EA,B08412_028M,B08412_028MA,B08412_029E,B08412_029EA,B08412_029M,B08412_029MA,B08412_030E,B08412_030EA,B08412_030M,B08412_030MA,B08412_031E,B08412_031EA,B08412_031M,B08412_031MA,B08412_032E,B08412_032EA,B08412_032M,B08412_032MA,B08412_033E,B08412_033EA,B08412_033M,B08412_033MA,B08412_034E,B08412_034EA,B08412_034M,B08412_034MA,B08412_035E,B08412_035EA,B08412_035M,B08412_035MA,B08412_036E,B08412_036EA,B08412_036M,B08412_036MA,B08412_037E,B08412_037EA,B08412_037M,B08412_037MA,B08412_038E,B08412_038EA,B08412_038M,B08412_038MA,B08412_039E,B08412_039EA,B08412_039M,B08412_039MA,GEO_ID,NAME,state
1202604,null,10390,null,31736,null,4031,null,107643,null,6409,null,161645,null,8666,null,206969,null,8701,null,222266,null,8231,null,92180,null,5894,null,190475,null,8128,null,26189,null,3120,null,38450,null,3642,null,59007,null,4592,null,45431,null,4544,null,20613,null,2003,null,679196,null,6830,null,16098,null,2523,null,55845,null,4650,null,87437,null,6400,null,116949,null,6177,null,125700,null,6398,null,52815,null,4271,null,108930,null,5812,null,16381,null,2383,null,23532,null,2839,null,31759,null,3047,null,29952,null,3355,null,13798,null,1680,null,523408,null,7393,null,15638,null,2445,null,51798,null,3625,null,74208,null,4434,null,90020,null,5600,null,96566,null,5195,null,39365,null,3948,null,81545,null,4844,null,9808,null,1681,null,14918,null,2097,null,27248,null,2641,null,15479,null,2350,null,6815,null,1186,null,0400000US32,Nevada,32
600800,null,8751,null,29047,null,3437,null,76517,null,4197,null,99856,null,5589,null,89537,null,5514,null,85435,null,4264,null,37448,null,3145,null,74289,null,4408,null,17264,null,1987,null,19772,null,2341,null,39961,null,3221,null,22946,null,2515,null,8728,null,1244,null,306093,null,6334,null,14112,null,2128,null,37485,null,3114,null,46645,null,3164,null,43481,null,3459,null,40526,null,2561,null,19522,null,2259,null,39631,null,3445,null,9531,null,1403,null,9848,null,1416,null,23157,null,2420,null,15897,null,1971,null,6258,null,1152,null,294707,null,5598,null,14935,null,2169,null,39032,null,2837,null,53211,null,3772,null,46056,null,3434,null,44909,null,3033,null,17926,null,2352,null,34658,null,2788,null,7733,null,1390,null,9924,null,1726,null,16804,null,1983,null,7049,null,1263,null,2470,null,800,null,0400000US33,New Hampshire,33
3747170,null,24479,null,108672,null,5512,null,368291,null,10738,null,503810,null,12248,null,511889,null,13913,null,518529,null,12491,null,215030,null,7049,null,522920,null,11988,null,102925,null,5215,null,159587,null,6103,null,334076,null,10290,null,279336,null,8809,null,122105,null,5554,null,2011734,null,15537,null,56528,null,3938,null,169552,null,7649,null,243847,null,8646,null,253500,null,8341,null,264780,null,9375,null,111740,null,4604,null,294928,null,7518,null,56751,null,4216,null,95180,null,4770,null,201486,null,7124,null,182648,null,6787,null,80794,null,4592,null,1735436,null,16473,null,52144,null,3354,null,198739,null,6820,null,259963,null,7544,null,258389,null,9251,null,253749,null,9074,null,103290,null,4757,null,227992,null,7940,null,46174,null,3013,null,64407,null,3666,null,132590,null,6424,null,96688,null,4695,null,41311,null,2942,null,0400000US34,New Jersey,34
819128,null,11352,null,41835,null,4378,null,115256,null,5961,null,144961,null,6999,null,147471,null,6948,null,109608,null,6380,null,39831,null,3487,null,94364,null,5429,null,12910,null,1734,null,17746,null,2293,null,48494,null,3627,null,29018,null,3016,null,17634,null,3304,null,441563,null,6832,null,22345,null,2935,null,56852,null,3989,null,71826,null,5183,null,74173,null,4867,null,58824,null,4794,null,21783,null,2393,null,53130,null,4079,null,7566,null,1225,null,10929,null,1925,null,30845,null,2707,null,19408,null,2462,null,13882,null,3132,null,377565,null,8606,null,19490,null,2683,null,58404,null,4022,null,73135,null,4790,null,73298,null,4830,null,50784,null,3729,null,18048,null,2155,null,41234,null,3736,null,5344,null,1137,null,6817,null,1078,null,17649,null,2202,null,9610,null,1571,null,3752,null,905,null,0400000US35,New Mexico,35
8789844,null,33307,null,244365,null,8590,null,704209,null,11637,null,970970,null,18108,null,1054522,null,16599,null,1092047,null,15475,null,437441,null,10943,null,1180041,null,17804,null,226634,null,7793,null,413526,null,10061,null,883835,null,15704,null,1053245,null,17443,null,529009,null,13122,null,4667439,null,23464,null,134235,null,7124,null,341569,null,9720,null,475597,null,11201,null,532301,null,11887,null,560771,null,10653,null,232938,null,7788,null,634873,null,13296,null,121075,null,5395,null,224212,null,7378,null,486800,null,10195,null,611671,null,13460,null,311397,null,9002,null,4122405,null,25949,null,110130,null,5453,null,362640,null,9201,null,495373,null,12202,null,522221,null,11986,null,531276,null,10954,null,204503,null,7240,null,545168,null,11542,null,105559,null,5231,null,189314,null,6522,null,397035,null,10729,null,441574,null,9754,null,217612,null,7741,null,0400000US36,New York,36
3994500,null,23215,null,135343,null,7027,null,424269,null,12331,null,618958,null,13337,null,679661,null,13295,null,631561,null,13118,null,270825,null,8261,null,538542,null,13030,null,114188,null,6564,null,122571,null,6088,null,251940,null,7364,null,142251,null,6286,null,64391,null,4242,null,2140923,null,14144,null,78275,null,4193,null,215036,null,7852,null,308579,null,9797,null,342300,null,9739,null,323270,null,9909,null,140249,null,5978,null,307218,null,9986,null,65181,null,4327,null,69368,null,4939,null,145675,null,5924,null,97957,null,5266,null,47815,null,3363,null,1853577,null,16536,null,57068,null,4241,null,209233,null,7469,null,310379,null,9113,null,337361,null,10176,null,308291,null,7244,null,130576,null,6793,null,231324,null,8010,null,49007,null,3967,null,53203,null,3801,null,106265,null,4326,null,44294,null,3354,null,16576,null,2214,null,0400000US37,North Carolina,37
335079,null,4869,null,32615,null,2587,null,75234,null,3373,null,74593,null,3389,null,59830,null,3104,null,32975,null,2583,null,9138,null,1329,null,18808,null,1638,null,3340,null,668,null,4772,null,796,null,10323,null,1075,null,7973,null,996,null,5478,null,990,null,178854,null,3458,null,18803,null,1844,null,36236,null,2369,null,39289,null,2432,null,32150,null,2206,null,17527,null,1783,null,4392,null,761,null,10267,null,1216,null,1985,null,556,null,2575,null,558,null,6141,null,870,null,5238,null,892,null,4251,null,910,null,156225,null,3321,null,13812,null,1346,null,38998,null,2294,null,35304,null,2357,null,27680,null,2166,null,15448,null,1635,null,4746,null,936,null,8541,null,1231,null,1355,null,352,null,2197,null,553,null,4182,null,576,null,2735,null,649,null,1227,null,376,null,0400000US38,North Dakota,38
5117357,null,24474,null,200173,null,8048,null,588294,null,12895,null,785488,null,12730,null,844787,null,14618,null,832228,null,13358,null,373902,null,9228,null,628081,null,14779,null,148197,null,6163,null,164948,null,6999,null,298724,null,9768,null,165626,null,6544,null,86909,null,4498,null,2678621,null,16827,null,101779,null,4758,null,270105,null,7519,null,384461,null,8280,null,418922,null,9557,null,427769,null,8083,null,196696,null,6834,null,349044,null,9548,null,83727,null,4298,null,96506,null,4375,null,180837,null,7015,null,108199,null,5208,null,60576,null,3437,null,2438736,null,15135,null,98394,null,5393,null,318189,null,9139,null,401027,null,9159,null,425865,null,9638,null,404459,null,9409,null,177206,null,5691,null,279037,null,8896,null,64470,null,3859,null,68442,null,4508,null,117887,null,5816,null,57427,null,3713,null,26333,null,2628,null,0400000US39,Ohio,39
1555447,null,11934,null,82431,null,4345,null,227922,null,7235,null,283323,null,8170,null,270260,null,7746,null,232807,null,6956,null,85542,null,4584,null,175045,null,6750,null,27551,null,2799,null,33881,null,2707,null,70970,null,3693,null,39116,null,2763,null,26599,null,2448,null,848538,null,7806,null,44087,null,2981,null,109357,null,5194,null,148279,null,6112,null,145428,null,5287,null,127148,null,4423,null,45277,null,3276,null,101629,null,5196,null,15213,null,2080,null,19818,null,1848,null,44322,null,2881,null,26557,null,2441,null,21423,null,2117,null,706909,null,8903,null,38344,null,3123,null,118565,null,4891,null,135044,null,6348,null,124832,null,5056,null,105659,null,5030,null,40265,null,3281,null,73416,null,4092,null,12338,null,1686,null,14063,null,1771,null,26648,null,2215,null,12559,null,1734,null,5176,null,1074,null,0400000US40,Oklahoma,40
1710238,null,15893,null,77883,null,4771,null,212838,null,8067,null,288974,null,9128,null,279290,null,8490,null,250383,null,8347,null,96892,null,5597,null,205413,null,8579,null,41892,null,3362,null,52661,null,4673,null,107404,null,4938,null,66273,null,5042,null,30335,null,2863,null,932030,null,11049,null,39817,null,3453,null,103161,null,5789,null,153296,null,6954,null,142602,null,6063,null,136867,null,5571,null,55058,null,3880,null,118447,null,6153,null,25169,null,2533,null,28818,null,3127,null,64031,null,4229,null,42027,null,3677,null,22737,null,2369,null,778208,null,10529,null,38066,null,3381,null,109677,null,5133,null,135678,null,5184,null,136688,null,6034,null,113516,null,5258,null,41834,null,3625,null,86966,null,4892,null,16723,null,2015,null,23843,null,2730,null,43373,null,3321,null,24246,null,2774,null,7598,null,1615,null,0400000US41,Oregon,41
5449448,null,24219,null,217738,null,7179,null,602089,null,11398,null,805925,null,14547,null,822133,null,15317,null,779559,null,11816,null,351956,null,9746,null,676294,null,12324,null,160183,null,6116,null,210842,null,6207,null,422747,null,10669,null,282799,null,8934,null,117183,null,5870,null,2861225,null,15991,null,114756,null,4715,null,290379,null,7783,null,379430,null,8542,null,408557,null,10730,null,404067,null,8464,null,179798,null,6743,null,379434,null,8509,null,89986,null,4786,null,119978,null,4689,null,242379,null,8049,null,173828,null,6512,null,78633,null,4600,null,2588223,null,15238,null,102982,null,5297,null,311710,null,8443,null,426495,null,9656,null,413576,null,8348,null,375492,null,8221,null,172158,null,6190,null,296860,null,7554,null,70197,null,3643,null,90864,null,4081,null,180368,null,7260,null,108971,null,5252,null,38550,null,3009,null,0400000US42,Pennsylvania,42
465281,null,8244,null,18109,null,2405,null,56065,null,4112,null,73072,null,4055,null,87912,null,5311,null,68009,null,4455,null,33623,null,3311,null,54009,null,3738,null,13115,null,1885,null,14353,null,1715,null,28092,null,3094,null,13844,null,1802,null,5078,null,1229,null,240319,null,5708,null,9266,null,1596,null,24309,null,2721,null,37868,null,3184,null,44511,null,3828,null,34128,null,2775,null,17808,null,2398,null,27898,null,2432,null,7480,null,1317,null,8327,null,1466,null,16034,null,2427,null,9072,null,1592,null,3618,null,923,null,224962,null,5474,null,8843,null,1585,null,31756,null,2811,null,35204,null,2695,null,43401,null,3107,null,33881,null,3123,null,15815,null,1846,null,26111,null,2841,null,5635,null,1280,null,6026,null,1083,null,12058,null,1884,null,4772,null,1146,null,1460,null,719,null,0400000US44,Rhode Island,44
1855866,null,16110,null,62495,null,4276,null,197205,null,8160,null,277469,null,9307,null,332249,null,8806,null,300493,null,7952,null,114884,null,5747,null,250897,null,8653,null,47094,null,3958,null,56083,null,4607,null,121838,null,6702,null,63560,null,4328,null,31599,null,3085,null,991201,null,11831,null,32960,null,2942,null,96080,null,5286,null,135896,null,6007,null,166577,null,7232,null,162325,null,5384,null,60159,null,3929,null,141977,null,6292,null,26436,null,2881,null,31216,null,3162,null,71960,null,4566,null,42746,null,3814,null,22869,null,2617,null,864665,null,11046,null,29535,null,2918,null,101125,null,5742,null,141573,null,6767,null,165672,null,6520,null,138168,null,5525,null,54725,null,3800,null,108920,null,5607,null,20658,null,2441,null,24867,null,2977,null,49878,null,4097,null,20814,null,2376,null,8730,null,1538,null,0400000US45,South Carolina,45
384982,null,5997,null,41124,null,2727,null,79287,null,4455,null,74582,null,4111,null,65264,null,4287,null,48598,null,3266,null,16071,null,1979,null,26205,null,2616,null,6062,null,1195,null,5124,null,986,null,11186,null,1305,null,7820,null,1462,null,3659,null,922,null,198029,null,4244,null,23477,null,1718,null,39504,null,3142,null,38769,null,2899,null,34492,null,2985,null,23145,null,2295,null,7966,null,1314,null,13763,null,1843,null,2781,null,881,null,2643,null,791,null,5484,null,1039,null,3769,null,929,null,2236,null,621,null,186953,null,3536,null,17647,null,1824,null,39783,null,2612,null,35813,null,2783,null,30772,null,2419,null,25453,null,2406,null,8105,null,1280,null,12442,null,1358,null,3281,null,799,null,2481,null,507,null,5702,null,856,null,4051,null,1044,null,1423,null,616,null,0400000US46,South Dakota,46
2730786,null,13921,null,80945,null,5614,null,262301,null,9575,null,389292,null,10350,null,463160,null,11337,null,438940,null,13400,null,183943,null,7022,null,408098,null,10740,null,75591,null,5549,null,85375,null,5375,null,202183,null,7238,null,98115,null,4786,null,42843,null,3786,null,1465212,null,11678,null,45427,null,3664,null,131956,null,5595,null,194185,null,7787,null,236418,null,7888,null,223459,null,8566,null,98210,null,4700,null,236416,null,7706,null,41220,null,3366,null,45776,null,3798,null,120050,null,5296,null,61188,null,4155,null,30907,null,2973,null,1265574,null,12078,null,35518,null,3777,null,130345,null,6673,null,195107,null,6855,null,226742,null,7749,null,215481,null,8132,null,85733,null,4896,null,171682,null,7255,null,34371,null,3394,null,39599,null,3296,null,82133,null,3935,null,36927,null,3025,null,11936,null,1762,null,0400000US47,Tennessee,47
10338863,null,30746,null,347628,null,11220,null,1068612,null,16259,null,1460892,null,21297,null,1662026,null,21470,null,1508794,null,20853,null,596629,null,13673,null,1499506,null,19270,null,282865,null,9724,null,345048,null,10287,null,791553,null,15091,null,559919,null,16421,null,215391,null,8100,null,5811404,null,20845,null,183096,null,7302,null,530931,null,12239,null,744349,null,14466,null,892409,null,13679,null,836015,null,16188,null,337829,null,10603,null,911422,null,16628,null,174020,null,7463,null,210788,null,9605,null,481901,null,12283,null,357001,null,12449,null,151643,null,6408,null,4527459,null,23988,null,164532,null,7194,null,537681,null,10038,null,716543,null,13575,null,769617,null,14407,null,672779,null,14419,null,258800,null,8100,null,588084,null,12080,null,108845,null,5693,null,134260,null,4763,null,309652,null,9059,null,202918,null,8815,null,63748,null,4531,null,0400000US48,Texas,48
1179185,null,8594,null,55448,null,3905,null,149759,null,6435,null,203462,null,7000,null,213423,null,8254,null,186528,null,7045,null,65246,null,3444,null,138032,null,5539,null,21388,null,2108,null,31812,null,2937,null,56137,null,3859,null,41435,null,3688,null,16515,null,2475,null,679554,null,5927,null,27933,null,2411,null,73517,null,4461,null,110735,null,5389,null,115286,null,5975,null,107887,null,5160,null,37794,null,2706,null,89037,null,4612,null,13553,null,1853,null,21004,null,2152,null,37337,null,2871,null,32091,null,2816,null,13380,null,2248,null,499631,null,6367,null,27515,null,2735,null,76242,null,4353,null,92727,null,4754,null,98137,null,4582,null,78641,null,4412,null,27452,null,2264,null,48995,null,3544,null,7835,null,1147,null,10808,null,1540,null,18800,null,2601,null,9344,null,1598,null,3135,null,777,null,0400000US49,Utah,49
300859,null,4873,null,22058,null,2488,null,46154,null,3599,null,48590,null,2571,null,44607,null,3028,null,41328,null,3109,null,17230,null,1703,null,31658,null,2327,null,8596,null,1104,null,9005,null,1290,null,18505,null,1918,null,8662,null,1118,null,4466,null,814,null,155377,null,3575,null,11167,null,1695,null,21415,null,2559,null,23965,null,1806,null,23102,null,2155,null,20322,null,1871,null,9508,null,1120,null,16628,null,1339,null,4630,null,889,null,4794,null,882,null,10523,null,1370,null,5752,null,929,null,3571,null,763,null,145482,null,2941,null,10891,null,1447,null,24739,null,2212,null,24625,null,1723,null,21505,null,1863,null,21006,null,2157,null,7722,null,1253,null,15030,null,1623,null,3966,null,705,null,4211,null,846,null,7982,null,1088,null,2910,null,550,null,895,null,280,null,0400000US50,Vermont,50
3553865,null,18557,null,103039,null,6271,null,318381,null,9063,null,476369,null,12663,null,565248,null,12834,null,523454,null,11960,null,222527,null,7924,null,471295,null,10200,null,111729,null,5971,null,131296,null,5728,null,298860,null,10163,null,226741,null,7903,null,104926,null,6026,null,1910207,null,14066,null,54547,null,4288,null,151329,null,6136,null,234129,null,8984,null,279785,null,9681,null,268390,null,7341,null,120753,null,6017,null,270410,null,7803,null,63956,null,4635,null,72152,null,4075,null,174654,null,7709,null,148798,null,6970,null,71304,null,5149,null,1643658,null,13867,null,48492,null,4590,null,167052,null,6171,null,242240,null,7850,null,285463,null,8611,null,255064,null,8065,null,101774,null,4667,null,200885,null,6768,null,47773,null,3431,null,59144,null,4187,null,124206,null,4971,null,77943,null,4385,null,33622,null,2880,null,0400000US51,Virginia,51
2890320,null,18566,null,100738,null,6132,null,302488,null,9732,null,404772,null,10821,null,444000,null,11664,null,425664,null,9657,null,176932,null,7024,null,371439,null,10199,null,90108,null,4567,null,112738,null,5537,null,217728,null,8169,null,167993,null,6895,null,75720,null,4972,null,1574875,null,13662,null,52021,null,4121,null,150868,null,6717,null,201342,null,6812,null,229887,null,8407,null,226437,null,7581,null,94184,null,4904,null,217006,null,7729,null,52602,null,3528,null,64662,null,4286,null,128486,null,5696,null,105562,null,5448,null,51818,null,4389,null,1315445,null,12593,null,48717,null,3962,null,151620,null,6695,null,203430,null,7208,null,214113,null,7586,null,199227,null,6998,null,82748,null,5773,null,154433,null,6492,null,37506,null,3193,null,48076,null,3016,null,89242,null,4873,null,62431,null,4112,null,23902,null,2432,null,0400000US53,Washington,53
690210,null,10167,null,30903,null,2848,null,87878,null,5266,null,105953,null,4776,null,110210,null,6129,null,96818,null,5032,null,42324,null,3122,null,79287,null,4109,null,16988,null,1978,null,20835,null,2414,null,46862,null,3376,null,34564,null,2841,null,17588,null,2116,null,367278,null,6672,null,15549,null,1882,null,41742,null,3421,null,51640,null,3396,null,55883,null,4015,null,48492,null,3374,null,21458,null,2073,null,42455,null,2984,null,10353,null,1702,null,12692,null,1672,null,28816,null,2638,null,24330,null,2704,null,13868,null,2009,null,322932,null,6736,null,15354,null,1879,null,46136,null,3546,null,54313,null,3172,null,54327,null,3985,null,48326,null,3236,null,20866,null,2218,null,36832,null,3032,null,6635,null,1129,null,8143,null,1415,null,18046,null,2083,null,10234,null,1608,null,3720,null,785,null,0400000US54,West Virginia,54
2637843,null,14583,null,140718,null,5561,null,371585,null,7078,null,473703,null,9252,null,443097,null,9432,null,387153,null,8274,null,170456,null,5946,null,273308,null,6962,null,69442,null,3658,null,67301,null,3225,null,135303,null,5504,null,69485,null,3414,null,36292,null,2916,null,1389343,null,9292,null,73080,null,3691,null,181670,null,5604,null,240631,null,6006,null,223160,null,7651,null,202114,null,6084,null,88002,null,4017,null,152593,null,4887,null,36922,null,2639,null,39150,null,2422,null,80994,null,4202,null,45753,null,2575,null,25274,null,2204,null,1248500,null,8730,null,67638,null,3469,null,189915,null,5405,null,233072,null,6367,null,219937,null,5792,null,185039,null,5393,null,82454,null,3509,null,120715,null,4718,null,32520,null,2686,null,28151,null,1954,null,54309,null,3679,null,23732,null,2015,null,11018,null,1443,null,0400000US55,Wisconsin,55
266719,null,5450,null,25737,null,2573,null,57376,null,4234,null,60401,null,3767,null,44225,null,3127,null,21625,null,2631,null,6123,null,1628,null,17090,null,2396,null,2762,null,844,null,3647,null,753,null,8631,null,1566,null,10590,null,1717,null,8512,null,1296,null,149865,null,4135,null,14399,null,1891,null,28995,null,3117,null,30103,null,2613,null,23403,null,1934,null,12241,null,2196,null,3789,null,1138,null,10251,null,1595,null,2094,null,698,null,2571,null,653,null,6748,null,1406,null,7991,null,1471,null,7280,null,1198,null,116854,null,3588,null,11338,null,1408,null,28381,null,2707,null,30298,null,2737,null,20822,null,2001,null,9384,null,1330,null,2334,null,799,null,6839,null,1442,null,668,null,387,null,1076,null,435,null,1883,null,579,null,2599,null,698,null,1232,null,457,null,0400000US56,Wyoming,56
1115320,null,14214,null,26245,null,2604,null,84737,null,4577,null,133300,null,5409,null,171342,null,7241,null,153421,null,6566,null,53669,null,4313,null,172272,null,6537,null,23838,null,2423,null,43263,null,3461,null,94938,null,4916,null,104703,null,4593,null,53592,null,4018,null,602848,null,10000,null,16667,null,2259,null,45097,null,3051,null,68511,null,4166,null,90171,null,5114,null,82881,null,4766,null,29158,null,2784,null,92618,null,4413,null,13021,null,1860,null,24224,null,2558,null,52609,null,3553,null,56247,null,3559,null,31644,null,3144,null,512472,null,9252,null,9578,null,1355,null,39640,null,2796,null,64789,null,3456,null,81171,null,4899,null,70540,null,4123,null,24511,null,2676,null,79654,null,4884,null,10817,null,1623,null,19039,null,2343,null,42329,null,3218,null,48456,null,3367,null,21948,null,2567,null,0400000US72,Puerto Rico,72
