B18007_001E,B18007_001EA,B18007_001M,B18007_001MA,B18007_002E,B18007_002EA,B18007_002M,B18007_002MA,B18007_003E,B18007_003EA,B18007_003M,B18007_003MA,B18007_004E,B18007_004EA,B18007_004M,B18007_004MA,B18007_005E,B18007_005EA,B18007_005M,B18007_005MA,B18007_006E,B18007_006EA,B18007_006M,B18007_006MA,B18007_007E,B18007_007EA,B18007_007M,B18007_007MA,B18007_008E,B18007_008EA,B18007_008M,B18007_008MA,B18007_009E,B18007_009EA,B18007_009M,B18007_009MA,B18007_010E,B18007_010EA,B18007_010M,B18007_010MA,B18007_011E,B18007_011EA,B18007_011M,B18007_011MA,B18007_012E,B18007_012EA,B18007_012M,B18007_012MA,B18007_013E,B18007_013EA,B18007_013M,B18007_013MA,B18007_014E,B18007_014EA,B18007_014M,B18007_014MA,B18007_015E,B18007_015EA,B18007_015M,B18007_015MA,B18007_016E,B18007_016EA,B18007_016M,B18007_016MA,B18007_017E,B18007_017EA,B18007_017M,B18007_017MA,B18007_018E,B18007_018EA,B18007_018M,B18007_018MA,B18007_019E,B18007_019EA,B18007_019M,B18007_019MA,B18007_020E,B18007_020EA,B18007_020M,B18007_020MA,B18007_021E,B18007_021EA,B18007_021M,B18007_021MA,B18007_022E,B18007_022EA,B18007_022M,B18007_022MA,B18007_023E,B18007_023EA,B18007_023M,B18007_023MA,B18007_024E,B18007_024EA,B18007_024M,B18007_024MA,B18007_025E,B18007_025EA,B18007_025M,B18007_025MA,B18007_026E,B18007_026EA,B18007_026M,B18007_026MA,B18007_027E,B18007_027EA,B18007_027M,B18007_027MA,GEO_ID,NAME,state
7101333,null,6214,null,3392997,null,6037,null,353293,null,8086,null,7151,null,1419,null,346142,null,8314,null,2666512,null,7299,null,88021,null,5233,null,2578491,null,8912,null,234211,null,2567,null,22496,null,2386,null,211715,null,3115,null,138981,null,1906,null,32063,null,2936,null,106918,null,2899,null,3708336,null,5261,null,334326,null,6331,null,5901,null,1408,null,328425,null,6450,null,2842953,null,7040,null,108909,null,5744,null,2734044,null,8320,null,285595,null,2797,null,36125,null,2708,null,249470,null,2947,null,245462,null,2725,null,90977,null,4247,null,154485,null,4495,null,0400000US13,Georgia,13
984422,null,3103,null,476900,null,2951,null,40680,null,1917,null,619,null,325,null,40061,null,1958,null,357536,null,3093,null,10756,null,1484,null,346780,null,3576,null,40187,null,650,null,2489,null,717,null,37698,null,902,null,38497,null,801,null,8691,null,1276,null,29806,null,1409,null,507522,null,1555,null,37879,null,2215,null,281,null,323,null,37598,null,2251,null,367938,null,1920,null,8484,null,1469,null,359454,null,2570,null,47000,null,642,null,4330,null,966,null,42670,null,1241,null,54705,null,764,null,16711,null,1738,null,37994,null,1764,null,0400000US15,Hawaii,15
1111922,null,2786,null,550814,null,2915,null,50744,null,2805,null,742,null,492,null,50002,null,2778,null,423566,null,3220,null,10766,null,1467,null,412800,null,3309,null,44261,null,769,null,1791,null,492,null,42470,null,796,null,32243,null,767,null,6017,null,1034,null,26226,null,1219,null,561108,null,2252,null,53040,null,2515,null,625,null,370,null,52415,null,2559,null,418217,null,2415,null,12875,null,1802,null,405342,null,2781,null,46112,null,1023,null,3874,null,778,null,42238,null,1283,null,43739,null,961,null,12584,null,1272,null,31155,null,1328,null,0400000US16,Idaho,16
9840509,null,5990,null,4772880,null,5322,null,484047,null,6271,null,7269,null,1401,null,476778,null,6005,null,3675804,null,5803,null,95462,null,5162,null,3580342,null,8436,null,352225,null,1629,null,23363,null,2240,null,328862,null,2566,null,260804,null,2248,null,48207,null,2766,null,212597,null,3089,null,5067629,null,5308,null,456949,null,5799,null,5404,null,1196,null,451545,null,5895,null,3754447,null,5346,null,118566,null,5019,null,3635881,null,7803,null,423656,null,2301,null,41643,null,2936,null,382013,null,3337,null,432577,null,2467,null,133744,null,4812,null,298833,null,5056,null,0400000US17,Illinois,17
4844866,null,3933,null,2347990,null,3341,null,238181,null,5276,null,3256,null,787,null,234925,null,5234,null,1793812,null,4568,null,55760,null,3688,null,1738052,null,6073,null,185088,null,1120,null,13364,null,1735,null,171724,null,2030,null,130909,null,1772,null,22345,null,1982,null,108564,null,2166,null,2496876,null,3702,null,231095,null,4800,null,3510,null,899,null,227585,null,4680,null,1833293,null,4752,null,77892,null,3449,null,1755401,null,5327,null,216367,null,1446,null,23251,null,2066,null,193116,null,2222,null,216121,null,1484,null,62037,null,3290,null,154084,null,3379,null,0400000US18,Indiana,18
2314625,null,2684,null,1129952,null,2526,null,111634,null,2846,null,1947,null,876,null,109687,null,2900,null,844246,null,3241,null,24240,null,2330,null,820006,null,3993,null,95526,null,973,null,4992,null,936,null,90534,null,1263,null,78546,null,943,null,10580,null,1138,null,67966,null,1366,null,1184673,null,2542,null,109024,null,3185,null,1592,null,519,null,107432,null,3215,null,841220,null,3486,null,27447,null,2885,null,813773,null,4342,null,109110,null,980,null,7246,null,1120,null,101864,null,1292,null,125319,null,1250,null,28252,null,2157,null,97067,null,2098,null,0400000US19,Iowa,19
2104682,null,3650,null,1026848,null,3593,null,107945,null,3167,null,2276,null,668,null,105669,null,3211,null,777515,null,4338,null,21231,null,1628,null,756284,null,4421,null,78842,null,1108,null,4190,null,981,null,74652,null,1539,null,62546,null,1086,null,10232,null,1130,null,52314,null,1232,null,1077834,null,3339,null,98130,null,3144,null,807,null,412,null,97323,null,3176,null,788414,null,3345,null,28012,null,2345,null,760402,null,3962,null,93822,null,1218,null,7741,null,1166,null,86081,null,1489,null,97468,null,1230,null,23780,null,1851,null,73688,null,1895,null,0400000US20,Kansas,20
3279289,null,4202,null,1570272,null,4299,null,151486,null,5329,null,3499,null,797,null,147987,null,5341,null,1198846,null,5356,null,56456,null,4108,null,1142390,null,6530,null,133971,null,1365,null,14264,null,1905,null,119707,null,2198,null,85969,null,1287,null,24218,null,2253,null,61751,null,2175,null,1709017,null,3658,null,145026,null,3676,null,2519,null,856,null,142507,null,3694,null,1263450,null,4284,null,73296,null,4281,null,1190154,null,5775,null,157785,null,1333,null,22074,null,2309,null,135711,null,2799,null,142756,null,1517,null,52481,null,2598,null,90275,null,2582,null,0400000US21,Kentucky,21
3246893,null,4149,null,1532270,null,4184,null,163011,null,5027,null,3368,null,930,null,159643,null,4878,null,1160096,null,4410,null,48976,null,3475,null,1111120,null,5254,null,122042,null,1628,null,12142,null,1477,null,109900,null,2111,null,87121,null,1766,null,22503,null,1821,null,64618,null,1954,null,1714623,null,3583,null,161974,null,5022,null,2480,null,822,null,159494,null,4898,null,1263680,null,4238,null,65618,null,4050,null,1198062,null,6144,null,148776,null,1756,null,19219,null,1952,null,129557,null,2522,null,140193,null,1935,null,51735,null,3006,null,88458,null,3039,null,0400000US22,Louisiana,22
1060463,null,2015,null,511121,null,1748,null,48004,null,2009,null,831,null,423,null,47173,null,1950,null,380998,null,2119,null,13152,null,1694,null,367846,null,2507,null,46550,null,475,null,2501,null,719,null,44049,null,807,null,35569,null,468,null,5070,null,949,null,30499,null,1006,null,549342,null,1652,null,44941,null,1851,null,756,null,418,null,44185,null,1855,null,399885,null,1620,null,19380,null,1887,null,380505,null,2446,null,51784,null,521,null,3393,null,822,null,48391,null,999,null,52732,null,588,null,14685,null,1497,null,38047,null,1455,null,0400000US23,Maine,23
4328643,null,4199,null,2041371,null,3596,null,206688,null,4562,null,2676,null,707,null,204012,null,4546,null,1565904,null,4762,null,39812,null,3375,null,1526092,null,5702,null,157249,null,1443,null,9309,null,1563,null,147940,null,2304,null,111530,null,1306,null,19633,null,1452,null,91897,null,1786,null,2287272,null,3576,null,202796,null,4256,null,2658,null,880,null,200138,null,4388,null,1714857,null,3937,null,52486,null,3131,null,1662371,null,4987,null,188796,null,1572,null,19828,null,2157,null,168968,null,2619,null,180823,null,1843,null,53232,null,2659,null,127591,null,3130,null,0400000US24,Maryland,24
5103136,null,3307,null,2442200,null,3470,null,236624,null,5442,null,4240,null,1091,null,232384,null,5255,null,1867635,null,4848,null,45826,null,3680,null,1821809,null,5944,null,185901,null,1581,null,9907,null,1596,null,175994,null,2058,null,152040,null,1684,null,25878,null,2341,null,126162,null,2680,null,2660936,null,3620,null,226549,null,4496,null,2411,null,687,null,224138,null,4554,null,1963397,null,4315,null,71931,null,5064,null,1891466,null,6421,null,223018,null,1380,null,19364,null,2369,null,203654,null,2677,null,247972,null,1640,null,69725,null,2938,null,178247,null,3011,null,0400000US25,Massachusetts,25
7798761,null,4736,null,3771059,null,4292,null,382422,null,5567,null,7426,null,1312,null,374996,null,5633,null,2864266,null,5664,null,106619,null,4850,null,2757647,null,7673,null,297414,null,1389,null,19739,null,1938,null,277675,null,2308,null,226957,null,1606,null,42115,null,1720,null,184842,null,2412,null,4027702,null,4048,null,371647,null,5819,null,5467,null,1082,null,366180,null,5865,null,2948757,null,5139,null,131934,null,6134,null,2816823,null,8315,null,350207,null,1495,null,38146,null,2606,null,312061,null,3071,null,357091,null,1763,null,111732,null,3414,null,245359,null,3127,null,0400000US26,Michigan,26
4024651,null,3663,null,1986425,null,3495,null,190328,null,4251,null,2246,null,536,null,188082,null,4272,null,1535875,null,3813,null,33883,null,2498,null,1501992,null,4577,null,147958,null,861,null,6462,null,973,null,141496,null,1223,null,112264,null,1089,null,16716,null,1376,null,95548,null,1638,null,2038226,null,2767,null,181570,null,3887,null,1749,null,566,null,179821,null,3877,null,1518110,null,3447,null,41687,null,2710,null,1476423,null,3955,null,165259,null,1232,null,11377,null,1318,null,153882,null,1874,null,173287,null,1310,null,43051,null,2528,null,130236,null,2620,null,0400000US27,Minnesota,27
2181422,null,4042,null,1023561,null,3710,null,122316,null,4474,null,2776,null,1010,null,119540,null,4353,null,760547,null,4791,null,39318,null,3155,null,721229,null,5726,null,85846,null,1965,null,9342,null,1521,null,76504,null,2452,null,54852,null,1976,null,14922,null,1770,null,39930,null,2179,null,1157861,null,2520,null,115068,null,4199,null,1466,null,564,null,113602,null,4199,null,839391,null,4448,null,51353,null,3370,null,788038,null,5780,null,104248,null,1645,null,16734,null,1940,null,87514,null,2436,null,99154,null,1969,null,39204,null,2727,null,59950,null,2764,null,0400000US28,Mississippi,28
4513404,null,4166,null,2160323,null,3876,null,208814,null,4942,null,3045,null,701,null,205769,null,4931,null,1633228,null,5173,null,62525,null,4443,null,1570703,null,7085,null,182972,null,1402,null,14346,null,1856,null,168626,null,2336,null,135309,null,1203,null,27864,null,2197,null,107445,null,2512,null,2353081,null,4133,null,205442,null,4133,null,4129,null,1259,null,201313,null,4173,null,1720805,null,4378,null,78958,null,4774,null,1641847,null,5652,null,211892,null,1207,null,22558,null,1864,null,189334,null,1906,null,214942,null,1553,null,66852,null,3151,null,148090,null,3400,null,0400000US29,Missouri,29
748767,null,2136,null,370318,null,1753,null,36209,null,2504,null,618,null,395,null,35591,null,2512,null,277184,null,2362,null,9140,null,1541,null,268044,null,2898,null,32166,null,432,null,1429,null,432,null,30737,null,555,null,24759,null,549,null,4909,null,857,null,19850,null,962,null,378449,null,1588,null,36470,null,2026,null,553,null,348,null,35917,null,1925,null,274515,null,2042,null,9844,null,1533,null,264671,null,2588,null,34149,null,499,null,2775,null,590,null,31374,null,759,null,33315,null,690,null,10158,null,1263,null,23157,null,1346,null,0400000US30,Montana,30
1346183,null,2905,null,658703,null,2565,null,66440,null,2981,null,731,null,313,null,65709,null,2981,null,497863,null,2748,null,10853,null,1631,null,487010,null,3014,null,52712,null,784,null,3336,null,711,null,49376,null,1064,null,41688,null,923,null,6569,null,930,null,35119,null,1179,null,687480,null,2370,null,64912,null,2253,null,343,null,228,null,64569,null,2270,null,497676,null,2517,null,14193,null,1786,null,483483,null,2708,null,59444,null,715,null,4490,null,934,null,54954,null,1117,null,65448,null,954,null,16608,null,1390,null,48840,null,1589,null,0400000US31,Nebraska,31
1940910,null,3456,null,976615,null,2961,null,82613,null,3722,null,628,null,304,null,81985,null,3736,null,761539,null,3302,null,17006,null,2407,null,744533,null,3485,null,79938,null,1034,null,4705,null,1172,null,75233,null,1639,null,52525,null,1062,null,10118,null,1594,null,42407,null,1562,null,964295,null,2510,null,77083,null,3691,null,1146,null,559,null,75937,null,3664,null,739368,null,2765,null,22674,null,2591,null,716694,null,3698,null,83162,null,1035,null,8071,null,1147,null,75091,null,1754,null,64682,null,853,null,18532,null,1744,null,46150,null,1741,null,0400000US32,Nevada,32
1041478,null,1879,null,505739,null,1732,null,51433,null,1916,null,549,null,354,null,50884,null,1951,null,386618,null,2025,null,10704,null,1690,null,375914,null,2534,null,39278,null,565,null,1583,null,488,null,37695,null,731,null,28410,null,700,null,5446,null,958,null,22964,null,974,null,535739,null,1555,null,49141,null,2106,null,514,null,363,null,48627,null,2065,null,398593,null,1836,null,13147,null,2020,null,385446,null,2766,null,44819,null,760,null,3318,null,975,null,41501,null,1078,null,43186,null,819,null,11022,null,1476,null,32164,null,1599,null,0400000US33,New Hampshire,33
6753277,null,3982,null,3248141,null,3790,null,304518,null,5026,null,6570,null,1468,null,297948,null,4957,null,2495761,null,4212,null,58178,null,3844,null,2437583,null,6171,null,255615,null,2242,null,18054,null,1997,null,237561,null,3076,null,192247,null,2208,null,36722,null,2805,null,155525,null,3006,null,3505136,null,3389,null,285172,null,4441,null,2544,null,662,null,282628,null,4528,null,2583235,null,4612,null,78904,null,4546,null,2504331,null,6526,null,311325,null,1996,null,31869,null,3178,null,279456,null,3493,null,325404,null,2320,null,98790,null,4224,null,226614,null,4684,null,0400000US34,New Jersey,34
1502938,null,2518,null,727587,null,2709,null,81180,null,4103,null,2098,null,878,null,79082,null,4017,null,537381,null,3719,null,21319,null,2478,null,516062,null,4288,null,63077,null,1336,null,4875,null,942,null,58202,null,1497,null,45949,null,1254,null,10777,null,1383,null,35172,null,1479,null,775351,null,2211,null,73113,null,3205,null,1582,null,780,null,71531,null,3356,null,564970,null,3500,null,23462,null,2276,null,541508,null,4446,null,70650,null,1114,null,9358,null,1507,null,61292,null,1911,null,66618,null,1437,null,24193,null,2038,null,42425,null,2043,null,0400000US35,New Mexico,35
15148382,null,6734,null,7214273,null,6147,null,721249,null,8553,null,12762,null,1616,null,708487,null,8524,null,5483780,null,6604,null,148161,null,5999,null,5335619,null,8756,null,564038,null,2158,null,38362,null,2882,null,525676,null,3539,null,445206,null,2402,null,97180,null,4468,null,348026,null,4663,null,7934109,null,5810,null,701451,null,6793,null,9561,null,1657,null,691890,null,7221,null,5805091,null,7599,null,201983,null,6476,null,5603108,null,10163,null,700979,null,2604,null,79458,null,4460,null,621521,null,5161,null,726588,null,2716,null,239543,null,5959,null,487045,null,6464,null,0400000US36,New York,36
6907117,null,6696,null,3283557,null,5886,null,323086,null,6714,null,4840,null,1169,null,318246,null,6511,null,2519569,null,6989,null,80169,null,4736,null,2439400,null,7992,null,266459,null,2490,null,22588,null,2190,null,243871,null,3205,null,174443,null,1982,null,36926,null,2754,null,137517,null,3371,null,3623560,null,6453,null,310267,null,7082,null,5468,null,1418,null,304799,null,7203,null,2698328,null,7013,null,114849,null,6176,null,2583479,null,8465,null,320940,null,2649,null,31848,null,2410,null,289092,null,3350,null,294025,null,2272,null,99091,null,3966,null,194934,null,3912,null,0400000US37,North Carolina,37
498080,null,1854,null,248376,null,1662,null,27327,null,1634,null,51,null,73,null,27276,null,1629,null,183803,null,1750,null,4051,null,737,null,179752,null,1988,null,19404,null,321,null,1185,null,339,null,18219,null,459,null,17842,null,489,null,2509,null,538,null,15333,null,726,null,249704,null,1428,null,25258,null,1554,null,300,null,195,null,24958,null,1567,null,177052,null,1640,null,4279,null,767,null,172773,null,1786,null,21837,null,325,null,1680,null,465,null,20157,null,575,null,25557,null,546,null,5469,null,762,null,20088,null,862,null,0400000US38,North Dakota,38
8870030,null,5336,null,4250507,null,4928,null,421100,null,6590,null,7570,null,1589,null,413530,null,6663,null,3213917,null,5809,null,112140,null,5637,null,3101777,null,7616,null,350384,null,1714,null,23445,null,2116,null,326939,null,2769,null,265106,null,2172,null,47228,null,2424,null,217878,null,3056,null,4619523,null,4631,null,407140,null,5492,null,5296,null,1043,null,401844,null,5526,null,3363594,null,5794,null,140883,null,6324,null,3222711,null,8625,null,421573,null,2219,null,41124,null,2967,null,380449,null,3246,null,427216,null,2658,null,129010,null,4276,null,298206,null,4337,null,0400000US39,Ohio,39
2728015,null,4169,null,1314597,null,3970,null,129265,null,4239,null,1839,null,660,null,127426,null,4291,null,991802,null,4467,null,37950,null,3193,null,953852,null,5503,null,112842,null,1282,null,8433,null,1217,null,104409,null,1749,null,80688,null,1301,null,16995,null,1338,null,63693,null,1732,null,1413418,null,2853,null,121841,null,4259,null,2291,null,856,null,119550,null,4282,null,1030053,null,3915,null,51481,null,3128,null,978572,null,5047,null,135749,null,1501,null,16132,null,1497,null,119617,null,1825,null,125775,null,1676,null,38198,null,2161,null,87577,null,2456,null,0400000US40,Oklahoma,40
2944640,null,3959,null,1439071,null,3758,null,123287,null,4133,null,1543,null,525,null,121744,null,4151,null,1106144,null,3737,null,31068,null,2602,null,1075076,null,4400,null,117645,null,1580,null,7524,null,1324,null,110121,null,2057,null,91995,null,1477,null,18428,null,2090,null,73567,null,2548,null,1505569,null,3404,null,121785,null,4038,null,2052,null,768,null,119733,null,4046,null,1118987,null,4179,null,46347,null,3949,null,1072640,null,5059,null,130306,null,1504,null,11510,null,1266,null,118796,null,2041,null,134491,null,1507,null,43127,null,2314,null,91364,null,2439,null,0400000US41,Oregon,41
9764951,null,4642,null,4664684,null,6084,null,462760,null,5964,null,12126,null,2502,null,450634,null,5752,null,3461859,null,5864,null,116520,null,5143,null,3345339,null,7574,null,400250,null,2247,null,25656,null,2143,null,374594,null,2940,null,339815,null,2589,null,61267,null,2815,null,278548,null,3277,null,5100267,null,5177,null,446395,null,5549,null,7664,null,1798,null,438731,null,5476,null,3610522,null,5871,null,147888,null,6172,null,3462634,null,9328,null,481446,null,2480,null,41802,null,2387,null,439644,null,3381,null,561904,null,2990,null,163302,null,5923,null,398602,null,5875,null,0400000US42,Pennsylvania,42
836280,null,2197,null,398260,null,1965,null,43336,null,2009,null,815,null,512,null,42521,null,1955,null,298637,null,1778,null,9589,null,1716,null,289048,null,2377,null,30414,null,683,null,1574,null,621,null,28840,null,948,null,25873,null,1050,null,4822,null,872,null,21051,null,1028,null,438020,null,1952,null,42935,null,2322,null,175,null,157,null,42760,null,2351,null,314172,null,2166,null,12710,null,1947,null,301462,null,3049,null,36899,null,679,null,2736,null,777,null,34163,null,1076,null,44014,null,982,null,11692,null,1255,null,32322,null,1383,null,0400000US44,Rhode Island,44
3375671,null,4237,null,1590950,null,4561,null,159985,null,5410,null,2487,null,970,null,157498,null,5353,null,1195961,null,5832,null,49033,null,3738,null,1146928,null,6234,null,142063,null,2056,null,11396,null,1536,null,130667,null,2295,null,92941,null,1788,null,18896,null,1754,null,74045,null,2214,null,1784721,null,3908,null,160185,null,4468,null,1699,null,459,null,158486,null,4541,null,1308317,null,4245,null,65783,null,3834,null,1242534,null,6339,null,165905,null,1737,null,20678,null,2083,null,145227,null,2420,null,150314,null,1441,null,52368,null,3113,null,97946,null,3062,null,0400000US45,South Carolina,45
605610,null,1281,null,296871,null,1680,null,29341,null,2092,null,723,null,550,null,28618,null,2087,null,221233,null,2008,null,5772,null,1703,null,215461,null,2650,null,25450,null,859,null,1339,null,541,null,24111,null,1086,null,20847,null,805,null,2928,null,522,null,17919,null,884,null,308739,null,1481,null,32327,null,1876,null,424,null,308,null,31903,null,1865,null,217459,null,1799,null,7910,null,1333,null,209549,null,2329,null,27257,null,658,null,1545,null,445,null,25712,null,776,null,31696,null,725,null,7271,null,1127,null,24425,null,1219,null,0400000US46,South Dakota,46
4760845,null,5286,null,2279847,null,5048,null,213365,null,5087,null,4560,null,957,null,208805,null,5235,null,1745057,null,6411,null,70621,null,4067,null,1674436,null,7141,null,194347,null,1699,null,18370,null,1989,null,175977,null,2518,null,127078,null,1442,null,28232,null,2037,null,98846,null,2327,null,2480998,null,4505,null,209238,null,5059,null,3211,null,801,null,206027,null,5118,null,1834560,null,5158,null,93643,null,4539,null,1740917,null,7288,null,231475,null,1563,null,30412,null,2477,null,201063,null,3009,null,205725,null,1555,null,75976,null,3747,null,129749,null,3928,null,0400000US47,Tennessee,47
