B25087_001E,B25087_001EA,B25087_001M,B25087_001MA,B25087_002E,B25087_002EA,B25087_002M,B25087_002MA,B25087_003E,B25087_003EA,B25087_003M,B25087_003MA,B25087_004E,B25087_004EA,B25087_004M,B25087_004MA,B25087_005E,B25087_005EA,B25087_005M,B25087_005MA,B25087_006E,B25087_006EA,B25087_006M,B25087_006MA,B25087_007E,B25087_007EA,B25087_007M,B25087_007MA,B25087_008E,B25087_008EA,B25087_008M,B25087_008MA,B25087_009E,B25087_009EA,B25087_009M,B25087_009MA,B25087_010E,B25087_010EA,B25087_010M,B25087_010MA,B25087_011E,B25087_011EA,B25087_011M,B25087_011MA,B25087_012E,B25087_012EA,B25087_012M,B25087_012MA,B25087_013E,B25087_013EA,B25087_013M,B25087_013MA,B25087_014E,B25087_014EA,B25087_014M,B25087_014MA,B25087_015E,B25087_015EA,B25087_015M,B25087_015MA,B25087_016E,B25087_016EA,B25087_016M,B25087_016MA,B25087_017E,B25087_017EA,B25087_017M,B25087_017MA,B25087_018E,B25087_018EA,B25087_018M,B25087_018MA,B25087_019E,B25087_019EA,B25087_019M,B25087_019MA,B25087_020E,B25087_020EA,B25087_020M,B25087_020MA,B25087_021E,B25087_021EA,B25087_021M,B25087_021MA,B25087_022E,B25087_022EA,B25087_022M,B25087_022MA,B25087_023E,B25087_023EA,B25087_023M,B25087_023MA,B25087_024E,B25087_024EA,B25087_024M,B25087_024MA,B25087_025E,B25087_025EA,B25087_025M,B25087_025MA,B25087_026E,B25087_026EA,B25087_026M,B25087_026MA,B25087_027E,B25087_027EA,B25087_027M,B25087_027MA,B25087_028E,B25087_028EA,B25087_028M,B25087_028MA,B25087_029E,B25087_029EA,B25087_029M,B25087_029MA,GEO_ID,NAME,state
213029,null,3858,null,125138,null,3415,null,204,null,210,null,278,null,192,null,1453,null,438,null,3823,null,822,null,6021,null,806,null,8211,null,1094,null,10773,null,1471,null,10614,null,1471,null,10636,null,1378,null,25268,null,1980,null,19094,null,1816,null,16278,null,1560,null,6657,null,1078,null,2787,null,672,null,3041,null,786,null,87891,null,3083,null,1078,null,353,null,1871,null,535,null,4769,null,791,null,8102,null,1103,null,11187,null,1100,null,10429,null,1216,null,13394,null,1221,null,17952,null,1733,null,8582,null,1260,null,5228,null,850,null,5299,null,1034,null,0400000US46,South Dakota,46
1683930,null,13746,null,1076518,null,11733,null,510,null,306,null,3557,null,955,null,15016,null,2093,null,27347,null,2304,null,60309,null,4237,null,72769,null,3763,null,79776,null,4517,null,96827,null,5030,null,94932,null,5146,null,207469,null,7509,null,141978,null,6642,null,148488,null,5513,null,61788,null,3605,null,30408,null,2547,null,35344,null,2829,null,607412,null,9309,null,11038,null,1517,null,33689,null,2488,null,64986,null,3759,null,90564,null,4215,null,95451,null,4831,null,84020,null,3989,null,60990,null,3715,null,79391,null,4194,null,37924,null,2755,null,19953,null,1831,null,29406,null,2703,null,0400000US47,Tennessee,47
5373524,null,24676,null,3431383,null,23669,null,948,null,522,null,4755,null,977,null,16577,null,1740,null,44440,null,3172,null,84671,null,4357,null,134349,null,5687,null,175019,null,6151,null,202158,null,7745,null,235188,null,7315,null,617412,null,12901,null,546662,null,11729,null,696175,null,13289,null,325902,null,7873,null,148829,null,6067,null,198298,null,6074,null,1942141,null,15463,null,22898,null,2328,null,55848,null,3312,null,104710,null,5018,null,151083,null,5351,null,186431,null,5784,null,193841,null,5961,null,192798,null,5840,null,328053,null,7887,null,234132,null,7691,null,151561,null,5866,null,320786,null,8285,null,0400000US48,Texas,48
599201,null,6884,null,445502,null,6767,null,306,null,215,null,1258,null,415,null,3192,null,783,null,3895,null,800,null,7308,null,1147,null,13668,null,1900,null,18695,null,1938,null,22696,null,2118,null,30091,null,2530,null,86963,null,3687,null,80636,null,3491,null,96763,null,4520,null,42954,null,2808,null,18490,null,1674,null,18587,null,1720,null,153699,null,4520,null,1630,null,457,null,4189,null,768,null,9011,null,1211,null,18187,null,1507,null,25154,null,2092,null,23381,null,2209,null,21310,null,1939,null,25195,null,1896,null,12344,null,1385,null,5445,null,928,null,7853,null,1040,null,0400000US49,Utah,49
183920,null,3274,null,122016,null,3187,null,0,null,208,null,270,null,243,null,229,null,165,null,901,null,262,null,2075,null,515,null,3488,null,703,null,4877,null,851,null,6671,null,940,null,7765,null,1076,null,23470,null,1697,null,19978,null,1638,null,28855,null,2080,null,12378,null,1416,null,5774,null,995,null,5285,null,949,null,61904,null,2278,null,187,null,143,null,332,null,219,null,823,null,366,null,1082,null,350,null,1981,null,523,null,3951,null,708,null,4714,null,801,null,12304,null,1408,null,11928,null,1298,null,8048,null,1233,null,16554,null,1433,null,0400000US50,Vermont,50
2038098,null,14903,null,1490034,null,14246,null,1297,null,617,null,3804,null,794,null,11325,null,1651,null,21476,null,2110,null,33880,null,2569,null,43475,null,2963,null,53625,null,3680,null,63212,null,3841,null,69619,null,3986,null,173534,null,5921,null,170973,null,6059,null,294463,null,7283,null,201510,null,6542,null,134053,null,4685,null,213788,null,6288,null,548064,null,9307,null,7134,null,1239,null,22029,null,1661,null,44086,null,3098,null,59696,null,3700,null,65660,null,3769,null,60241,null,3211,null,53781,null,3424,null,78973,null,4152,null,50979,null,2718,null,36663,null,2732,null,68822,null,3788,null,0400000US51,Virginia,51
1652733,null,11881,null,1216661,null,11356,null,687,null,352,null,2213,null,714,null,5657,null,1365,null,9138,null,1248,null,16204,null,1594,null,23776,null,2735,null,33399,null,2838,null,41232,null,2810,null,47720,null,3048,null,147914,null,6564,null,163494,null,6570,null,299513,null,6562,null,194555,null,5825,null,104845,null,5307,null,126314,null,4203,null,436072,null,8175,null,6121,null,1239,null,11815,null,1359,null,18584,null,1700,null,25803,null,2196,null,33881,null,2394,null,38597,null,2530,null,41533,null,2609,null,79210,null,4474,null,64066,null,3145,null,44512,null,2795,null,71950,null,3363,null,0400000US53,Washington,53
549401,null,7253,null,278234,null,6556,null,239,null,181,null,2322,null,863,null,9415,null,1295,null,16771,null,1898,null,25098,null,2483,null,31270,null,2587,null,30338,null,2342,null,29201,null,2838,null,25560,null,2520,null,44236,null,3487,null,24877,null,2400,null,22958,null,2440,null,8520,null,1172,null,3259,null,855,null,4170,null,951,null,271167,null,6002,null,15069,null,1904,null,26749,null,2310,null,43193,null,3058,null,45310,null,3143,null,43633,null,2922,null,32316,null,2411,null,22368,null,2075,null,21226,null,1981,null,9751,null,1360,null,5344,null,1024,null,6208,null,1258,null,0400000US54,West Virginia,54
1570851,null,10923,null,1079723,null,9839,null,106,null,102,null,1954,null,626,null,6696,null,1223,null,12714,null,1537,null,20786,null,1584,null,32117,null,2050,null,49091,null,2812,null,59583,null,2899,null,70560,null,2935,null,195185,null,5085,null,184022,null,5131,null,250247,null,6395,null,110454,null,3778,null,43171,null,2560,null,43037,null,2522,null,491128,null,6449,null,1748,null,394,null,4053,null,664,null,8916,null,1094,null,16844,null,1412,null,28163,null,1771,null,45775,null,2450,null,57080,null,2627,null,115405,null,3680,null,87867,null,3083,null,52202,null,2274,null,73075,null,3235,null,0400000US55,Wisconsin,55
142770,null,3425,null,88697,null,3083,null,0,null,259,null,131,null,125,null,1828,null,777,null,1815,null,572,null,2992,null,748,null,4900,null,1090,null,6822,null,1083,null,6729,null,1261,null,7813,null,1360,null,17501,null,2014,null,14561,null,1582,null,13636,null,1308,null,5015,null,1123,null,2209,null,698,null,2745,null,720,null,54073,null,2535,null,847,null,440,null,1997,null,764,null,4871,null,1026,null,6494,null,959,null,9172,null,1037,null,8107,null,1215,null,5939,null,1040,null,9375,null,1456,null,3382,null,719,null,1783,null,580,null,2106,null,543,null,0400000US56,Wyoming,56
894308,null,8185,null,347567,null,7311,null,2110,null,613,null,6391,null,997,null,14656,null,1601,null,32237,null,2669,null,37327,null,2692,null,37419,null,2955,null,37771,null,2745,null,34539,null,2647,null,28865,null,2407,null,47276,null,3094,null,25218,null,2255,null,22258,null,1894,null,10210,null,1334,null,4656,null,1055,null,6634,null,1088,null,546741,null,7281,null,162310,null,5377,null,146307,null,5362,null,96306,null,3623,null,58061,null,2854,null,29081,null,2181,null,17510,null,1403,null,10876,null,1610,null,12457,null,1450,null,5004,null,979,null,3149,null,678,null,5680,null,897,null,0400000US72,Puerto Rico,72
