B19080_001E,B19080_001EA,B19080_001M,B19080_001MA,B19080_002E,B19080_002EA,B19080_002M,B19080_002MA,B19080_003E,B19080_003EA,B19080_003M,B19080_003MA,B19080_004E,B19080_004EA,B19080_004M,B19080_004MA,B19080_005E,B19080_005EA,B19080_005M,B19080_005MA,GEO_ID,NAME,state
19670,null,272,null,36994,null,292,null,57594,null,409,null,88359,null,555,null,153358,null,1184,null,0400000US39,Ohio,39
17710,null,452,null,32911,null,424,null,51423,null,407,null,81267,null,688,null,142187,null,1965,null,0400000US40,Oklahoma,40
21165,null,516,null,38879,null,539,null,59550,null,713,null,90698,null,839,null,157941,null,3234,null,0400000US41,Oregon,41
20353,null,155,null,38187,null,317,null,60206,null,319,null,93095,null,507,null,166329,null,1890,null,0400000US42,Pennsylvania,42
20294,null,623,null,41069,null,956,null,68082,null,1628,null,104432,null,2630,null,181226,null,7556,null,0400000US44,Rhode Island,44
18167,null,368,null,34407,null,485,null,53676,null,702,null,84654,null,867,null,150494,null,3183,null,0400000US45,South Carolina,45
20194,null,461,null,34909,null,872,null,52060,null,998,null,78757,null,1562,null,132031,null,6213,null,0400000US46,South Dakota,46
17648,null,322,null,33422,null,380,null,52363,null,496,null,81617,null,669,null,151313,null,2115,null,0400000US47,Tennessee,47
20263,null,65,null,37320,null,280,null,59922,null,476,null,95922,null,607,null,177098,null,1448,null,0400000US48,Texas,48
27166,null,815,null,45792,null,570,null,65744,null,754,null,96881,null,1148,null,160527,null,2181,null,0400000US49,Utah,49
22232,null,843,null,40480,null,789,null,61131,null,1276,null,91840,null,2701,null,158132,null,8023,null,0400000US50,Vermont,50
25618,null,288,null,47229,null,564,null,73278,null,707,null,114516,null,1122,null,208425,null,2575,null,0400000US51,Virginia,51
24683,null,339,null,44940,null,523,null,68105,null,687,null,103389,null,874,null,182410,null,2163,null,0400000US53,Washington,53
14938,null,448,null,28566,null,581,null,46446,null,1103,null,73643,null,1427,null,124477,null,2763,null,0400000US54,West Virginia,54
22544,null,318,null,40544,null,270,null,61213,null,346,null,90873,null,696,null,153032,null,1186,null,0400000US55,Wisconsin,55
24233,null,782,null,41811,null,1634,null,63528,null,1907,null,95644,null,2160,null,158470,null,6321,null,0400000US56,Wyoming,56
5829,null,242,null,12916,null,317,null,24094,null,507,null,42165,null,514,null,84291,null,2142,null,0400000US72,Puerto Rico,72
