B17014_001E,B17014_001EA,B17014_001M,B17014_001MA,B17014_002E,B17014_002EA,B17014_002M,B17014_002MA,B17014_003E,B17014_003EA,B17014_003M,B17014_003MA,B17014_004E,B17014_004EA,B17014_004M,B17014_004MA,B17014_005E,B17014_005EA,B17014_005M,B17014_005MA,B17014_006E,B17014_006EA,B17014_006M,B17014_006MA,B17014_007E,B17014_007EA,B17014_007M,B17014_007MA,B17014_008E,B17014_008EA,B17014_008M,B17014_008MA,B17014_009E,B17014_009EA,B17014_009M,B17014_009MA,B17014_010E,B17014_010EA,B17014_010M,B17014_010MA,B17014_011E,B17014_011EA,B17014_011M,B17014_011MA,B17014_012E,B17014_012EA,B17014_012M,B17014_012MA,B17014_013E,B17014_013EA,B17014_013M,B17014_013MA,B17014_014E,B17014_014EA,B17014_014M,B17014_014MA,B17014_015E,B17014_015EA,B17014_015M,B17014_015MA,B17014_016E,B17014_016EA,B17014_016M,B17014_016MA,B17014_017E,B17014_017EA,B17014_017M,B17014_017MA,B17014_018E,B17014_018EA,B17014_018M,B17014_018MA,B17014_019E,B17014_019EA,B17014_019M,B17014_019MA,B17014_020E,B17014_020EA,B17014_020M,B17014_020MA,B17014_021E,B17014_021EA,B17014_021M,B17014_021MA,B17014_022E,B17014_022EA,B17014_022M,B17014_022MA,B17014_023E,B17014_023EA,B17014_023M,B17014_023MA,B17014_024E,B17014_024EA,B17014_024M,B17014_024MA,B17014_025E,B17014_025EA,B17014_025M,B17014_025MA,B17014_026E,B17014_026EA,B17014_026M,B17014_026MA,B17014_027E,B17014_027EA,B17014_027M,B17014_027MA,B17014_028E,B17014_028EA,B17014_028M,B17014_028MA,B17014_029E,B17014_029EA,B17014_029M,B17014_029MA,B17014_030E,B17014_030EA,B17014_030M,B17014_030MA,B17014_031E,B17014_031EA,B17014_031M,B17014_031MA,B17014_032E,B17014_032EA,B17014_032M,B17014_032MA,B17014_033E,B17014_033EA,B17014_033M,B17014_033MA,B17014_034E,B17014_034EA,B17014_034M,B17014_034MA,B17014_035E,B17014_035EA,B17014_035M,B17014_035MA,GEO_ID,NAME,state
2328569,null,18597,null,249293,null,7851,null,77461,null,4849,null,24012,null,2703,null,35920,null,3134,null,16411,null,2392,null,1118,null,498,null,171832,null,7171,null,21859,null,2656,null,5812,null,1396,null,13586,null,2418,null,2283,null,834,null,178,null,210,null,149973,null,6229,null,54693,null,3760,null,81544,null,4752,null,12121,null,1935,null,1615,null,622,null,2079276,null,17761,null,1592964,null,16437,null,160629,null,5067,null,377984,null,8189,null,855365,null,14608,null,198986,null,6963,null,486312,null,11771,null,130823,null,6851,null,6470,null,1353,null,64222,null,5001,null,48326,null,3878,null,11805,null,1713,null,355489,null,9727,null,20479,null,2428,null,202224,null,7550,null,108102,null,6213,null,24684,null,2970,null,0400000US13,Georgia,13
306623,null,4387,null,16446,null,2044,null,6127,null,1192,null,2075,null,700,null,2233,null,747,null,1657,null,635,null,162,null,230,null,10319,null,1640,null,1260,null,509,null,637,null,398,null,623,null,291,null,0,null,271,null,0,null,271,null,9059,null,1635,null,4391,null,1129,null,3781,null,1004,null,497,null,305,null,390,null,404,null,290177,null,4295,null,220982,null,5020,null,23949,null,1658,null,44574,null,2733,null,113192,null,4290,null,39267,null,2386,null,69195,null,4030,null,21405,null,2347,null,1397,null,470,null,10199,null,1827,null,6814,null,1389,null,2995,null,999,null,47790,null,3245,null,2259,null,619,null,23745,null,2551,null,14284,null,1966,null,7502,null,1348,null,0400000US15,Hawaii,15
397576,null,5484,null,35240,null,2470,null,16930,null,1878,null,3556,null,968,null,7297,null,1425,null,5250,null,1082,null,827,null,370,null,18310,null,2080,null,2564,null,958,null,494,null,346,null,1556,null,829,null,387,null,303,null,127,null,159,null,15746,null,1919,null,3913,null,997,null,9047,null,1435,null,2786,null,835,null,0,null,257,null,362336,null,5560,null,306494,null,5906,null,35481,null,2170,null,69096,null,3230,null,162948,null,5113,null,38969,null,2597,null,55842,null,3769,null,22153,null,2259,null,1267,null,502,null,12332,null,1963,null,6451,null,1218,null,2103,null,638,null,33689,null,3051,null,2644,null,787,null,19169,null,2169,null,9726,null,1509,null,2150,null,750,null,0400000US16,Idaho,16
3180087,null,18931,null,279523,null,9798,null,94944,null,5218,null,25047,null,2522,null,42156,null,3841,null,23114,null,2132,null,4627,null,1234,null,184579,null,7853,null,27296,null,3075,null,8595,null,1714,null,14654,null,2205,null,3666,null,1159,null,381,null,297,null,157283,null,6755,null,54186,null,4297,null,89695,null,5236,null,11101,null,1784,null,2301,null,824,null,2900564,null,19034,null,2263259,null,16809,null,240395,null,4918,null,503187,null,9813,null,1156546,null,13189,null,363131,null,9020,null,637305,null,11806,null,190877,null,6728,null,9175,null,1339,null,93492,null,5210,null,67053,null,4233,null,21157,null,2340,null,446428,null,9980,null,28093,null,2375,null,236450,null,8286,null,136535,null,6232,null,45350,null,3024,null,0400000US17,Illinois,17
1662403,null,13308,null,145114,null,5167,null,45105,null,2939,null,12195,null,1797,null,18919,null,2453,null,12277,null,1630,null,1714,null,626,null,100009,null,4681,null,14861,null,2542,null,4735,null,1194,null,8552,null,1886,null,1498,null,678,null,76,null,126,null,85148,null,4003,null,27577,null,2554,null,50263,null,3259,null,6359,null,1271,null,949,null,437,null,1517289,null,13135,null,1220874,null,12550,null,142734,null,3853,null,265686,null,6820,null,648475,null,9956,null,163979,null,5876,null,296415,null,8189,null,93637,null,5172,null,5188,null,1192,null,54015,null,3856,null,29183,null,2927,null,5251,null,1177,null,202778,null,6751,null,14014,null,1769,null,115742,null,4940,null,59073,null,3955,null,13949,null,1836,null,0400000US18,Indiana,18
794320,null,8485,null,58433,null,3338,null,19777,null,2147,null,4817,null,981,null,7206,null,1412,null,6813,null,1179,null,941,null,469,null,38656,null,2611,null,5527,null,1087,null,1416,null,623,null,3759,null,908,null,264,null,183,null,88,null,116,null,33129,null,2364,null,8141,null,1343,null,20494,null,2026,null,4038,null,833,null,456,null,322,null,735887,null,8721,null,620498,null,8456,null,71863,null,2560,null,108180,null,3799,null,357991,null,6804,null,82464,null,3431,null,115389,null,4644,null,38047,null,2813,null,1761,null,622,null,22602,null,2031,null,12042,null,1651,null,1642,null,566,null,77342,null,3316,null,4876,null,875,null,43340,null,2823,null,24175,null,2140,null,4951,null,886,null,0400000US19,Iowa,19
728136,null,8195,null,55909,null,3459,null,21491,null,2058,null,5627,null,1102,null,8487,null,1186,null,6056,null,1005,null,1321,null,524,null,34418,null,2912,null,5298,null,1342,null,1910,null,777,null,2303,null,824,null,900,null,511,null,185,null,265,null,29120,null,2651,null,7348,null,1500,null,18943,null,2140,null,2439,null,772,null,390,null,341,null,672227,null,7896,null,553678,null,8474,null,55624,null,2429,null,108051,null,4140,null,310817,null,6472,null,79186,null,3276,null,118549,null,4867,null,39320,null,3457,null,1110,null,470,null,22587,null,2405,null,13426,null,2076,null,2197,null,640,null,79229,null,4298,null,4609,null,809,null,44298,null,3409,null,24624,null,2190,null,5698,null,1280,null,0400000US20,Kansas,20
1114146,null,13621,null,147361,null,6252,null,57929,null,3743,null,22939,null,2104,null,23819,null,2662,null,9499,null,1389,null,1672,null,676,null,89432,null,5355,null,14280,null,2062,null,5745,null,1176,null,7626,null,1566,null,909,null,479,null,0,null,271,null,75152,null,4900,null,27501,null,2435,null,41988,null,4070,null,5022,null,1387,null,641,null,400,null,966785,null,13798,null,775071,null,13112,null,108598,null,4348,null,180374,null,6207,null,390985,null,9429,null,95114,null,4218,null,191714,null,6959,null,59143,null,4115,null,4853,null,985,null,33042,null,3118,null,17625,null,2063,null,3623,null,993,null,132571,null,5747,null,15220,null,2137,null,74083,null,4329,null,35456,null,3003,null,7812,null,1325,null,0400000US21,Kentucky,21
1080025,null,10940,null,157982,null,5488,null,42100,null,3018,null,16686,null,2095,null,16567,null,1978,null,7942,null,1320,null,905,null,412,null,115882,null,4709,null,11995,null,1960,null,3979,null,1006,null,6868,null,1446,null,1148,null,446,null,0,null,269,null,103887,null,4719,null,33755,null,3134,null,61024,null,3619,null,7883,null,1504,null,1225,null,463,null,922043,null,11204,null,703888,null,10530,null,85692,null,3501,null,181757,null,6551,null,343825,null,7812,null,92614,null,4568,null,218155,null,7066,null,65201,null,4366,null,5929,null,1174,null,34556,null,2998,null,19414,null,2490,null,5302,null,1013,null,152954,null,5803,null,13091,null,1669,null,82766,null,4718,null,44903,null,2828,null,12194,null,1924,null,0400000US22,Louisiana,22
355547,null,6511,null,27922,null,2480,null,10586,null,1249,null,3357,null,751,null,3802,null,792,null,3155,null,736,null,272,null,156,null,17336,null,2130,null,2188,null,597,null,1205,null,434,null,891,null,409,null,92,null,103,null,0,null,226,null,15148,null,2030,null,5684,null,1184,null,7859,null,1342,null,1512,null,598,null,93,null,117,null,327625,null,6225,null,272620,null,5676,null,38811,null,2421,null,51642,null,2467,null,144950,null,3779,null,37217,null,2618,null,55005,null,3903,null,18948,null,2185,null,529,null,297,null,11391,null,1807,null,5883,null,1052,null,1145,null,483,null,36057,null,2808,null,3467,null,837,null,20279,null,2237,null,10197,null,1552,null,2114,null,698,null,0400000US23,Maine,23
1392247,null,11564,null,75748,null,4819,null,20178,null,2604,null,7738,null,1376,null,6816,null,1426,null,4114,null,1045,null,1510,null,907,null,55570,null,4211,null,6526,null,1342,null,2090,null,771,null,3891,null,1160,null,347,null,285,null,198,null,323,null,49044,null,4059,null,17737,null,2344,null,26402,null,2950,null,4468,null,1167,null,437,null,354,null,1316499,null,11844,null,988719,null,11565,null,91941,null,3441,null,199983,null,5980,null,529451,null,9850,null,167344,null,5205,null,327780,null,8268,null,93917,null,4767,null,4019,null,905,null,48917,null,3735,null,30734,null,3105,null,10247,null,1714,null,233863,null,6955,null,11895,null,1447,null,124990,null,5763,null,73696,null,4328,null,23282,null,2360,null,0400000US24,Maryland,24
1561198,null,13396,null,113300,null,6201,null,30935,null,3098,null,13162,null,1886,null,10533,null,1841,null,5903,null,1259,null,1337,null,486,null,82365,null,5135,null,9403,null,1952,null,3244,null,1100,null,5300,null,1364,null,737,null,457,null,122,null,138,null,72962,null,4430,null,30210,null,2779,null,37334,null,3280,null,4787,null,1260,null,631,null,481,null,1447898,null,12396,null,1135088,null,11370,null,115818,null,4158,null,235431,null,6691,null,592186,null,10271,null,191653,null,5723,null,312810,null,8886,null,90727,null,4938,null,6299,null,1179,null,44944,null,3513,null,29652,null,3320,null,9832,null,1812,null,222083,null,7293,null,14638,null,1593,null,116271,null,5741,null,70860,null,4367,null,20314,null,2235,null,0400000US25,Massachusetts,25
2560681,null,14089,null,257488,null,7689,null,81798,null,4066,null,24182,null,1960,null,33152,null,2403,null,21460,null,2351,null,3004,null,872,null,175690,null,6202,null,26445,null,2682,null,8272,null,1397,null,15448,null,2197,null,2177,null,684,null,548,null,466,null,149245,null,5284,null,51237,null,3664,null,84407,null,3844,null,12162,null,2052,null,1439,null,535,null,2303193,null,13485,null,1831669,null,13897,null,258616,null,5505,null,417197,null,7695,null,897059,null,12908,null,258797,null,6682,null,471524,null,8467,null,137926,null,5551,null,9674,null,1503,null,76901,null,4235,null,40608,null,3313,null,10743,null,1802,null,333598,null,7122,null,29584,null,2436,null,189509,null,6091,null,94241,null,4734,null,20264,null,2089,null,0400000US26,Michigan,26
1353390,null,9195,null,87456,null,3998,null,27367,null,2226,null,8279,null,1290,null,9530,null,1298,null,7391,null,1176,null,2167,null,680,null,60089,null,3523,null,9338,null,1448,null,3167,null,901,null,5314,null,1132,null,810,null,513,null,47,null,66,null,50751,null,3351,null,13607,null,2027,null,32063,null,2758,null,4478,null,908,null,603,null,406,null,1265934,null,9347,null,1046971,null,9588,null,111813,null,3154,null,179728,null,4770,null,592326,null,9022,null,163104,null,4763,null,218963,null,6768,null,75494,null,3548,null,2451,null,560,null,41850,null,2730,null,25284,null,2131,null,5909,null,1131,null,143469,null,6053,null,5859,null,874,null,80431,null,4395,null,46261,null,3010,null,10918,null,1361,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,34416,null,2977,null,12837,null,1711,null,13165,null,1976,null,7806,null,1613,null,608,null,335,null,88271,null,4367,null,10112,null,2048,null,4248,null,1323,null,4896,null,1284,null,968,null,471,null,0,null,289,null,78159,null,4033,null,22782,null,2554,null,45624,null,3094,null,8769,null,1595,null,984,null,633,null,631110,null,8813,null,477267,null,9482,null,64064,null,3042,null,115937,null,5158,null,241225,null,7873,null,56041,null,3683,null,153843,null,5789,null,39101,null,3127,null,3577,null,932,null,20664,null,2462,null,12792,null,2003,null,2068,null,676,null,114742,null,5088,null,10621,null,1569,null,62446,null,3807,null,33106,null,2747,null,8569,null,1757,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,48503,null,2628,null,13401,null,1551,null,19012,null,2242,null,14660,null,1782,null,1430,null,557,null,97274,null,5229,null,14419,null,1897,null,5302,null,1407,null,8302,null,1475,null,709,null,331,null,106,null,112,null,82855,null,4685,null,24829,null,3099,null,51853,null,3954,null,5344,null,979,null,829,null,462,null,1388497,null,12337,null,1108243,null,12764,null,145697,null,3666,null,228451,null,6314,null,582824,null,9957,null,151271,null,5450,null,280254,null,8729,null,86152,null,5255,null,5399,null,1118,null,44857,null,3075,null,29104,null,2924,null,6792,null,1316,null,194102,null,6561,null,13273,null,1687,null,108084,null,5174,null,60153,null,3277,null,12592,null,1725,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,10278,null,1528,null,2602,null,792,null,3580,null,1014,null,3679,null,879,null,417,null,305,null,13156,null,1918,null,1992,null,737,null,566,null,421,null,1079,null,502,null,347,null,312,null,0,null,233,null,11164,null,1650,null,2933,null,909,null,7040,null,1252,null,1191,null,592,null,0,null,233,null,217293,null,4367,null,184719,null,4140,null,24734,null,1759,null,38119,null,2393,null,100869,null,3622,null,20997,null,1839,null,32574,null,2729,null,12415,null,1858,null,456,null,217,null,7241,null,1206,null,4128,null,1110,null,590,null,320,null,20159,null,1993,null,1424,null,535,null,10188,null,1314,null,7126,null,1226,null,1421,null,480,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,13441,null,1591,null,2850,null,780,null,5566,null,998,null,4233,null,898,null,792,null,443,null,24137,null,2153,null,3413,null,1003,null,804,null,444,null,2371,null,796,null,185,null,141,null,53,null,90,null,20724,null,1986,null,4867,null,1115,null,14121,null,1820,null,1645,null,649,null,91,null,86,null,421925,null,5888,null,351087,null,5980,null,36654,null,1762,null,60927,null,2962,null,204308,null,5074,null,49198,null,2710,null,70838,null,3611,null,23189,null,2215,null,570,null,228,null,13381,null,1816,null,7655,null,1376,null,1583,null,626,null,47649,null,2829,null,1875,null,481,null,26574,null,2359,null,16503,null,1678,null,2697,null,824,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,17470,null,1878,null,4177,null,897,null,7870,null,1476,null,4916,null,1155,null,507,null,340,null,29837,null,3202,null,4481,null,1056,null,788,null,379,null,3281,null,965,null,400,null,305,null,12,null,22,null,25356,null,2886,null,9161,null,1860,null,14182,null,2150,null,1670,null,668,null,343,null,397,null,584413,null,8030,null,442087,null,7308,null,49464,null,2345,null,108546,null,4865,null,226234,null,6991,null,57843,null,3764,null,142326,null,5673,null,55140,null,3723,null,2583,null,917,null,28385,null,3099,null,18634,null,2303,null,5538,null,1286,null,87186,null,4576,null,5188,null,1070,null,48703,null,3838,null,26208,null,2802,null,7087,null,1457,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,4344,null,994,null,1641,null,523,null,1541,null,677,null,1056,null,434,null,106,null,113,null,11218,null,1816,null,2799,null,868,null,1177,null,676,null,1504,null,580,null,118,null,123,null,0,null,253,null,8419,null,1506,null,3259,null,997,null,4052,null,1032,null,1032,null,516,null,76,null,128,null,326360,null,5865,null,271330,null,5614,null,26853,null,1715,null,54916,null,3120,null,147157,null,5195,null,42404,null,2694,null,55030,null,3701,null,16793,null,2084,null,579,null,288,null,9927,null,1790,null,4886,null,996,null,1401,null,584,null,38237,null,3109,null,2022,null,776,null,19197,null,2481,null,14061,null,1791,null,2957,null,911,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,49031,null,4070,null,17684,null,2000,null,22409,null,2953,null,7945,null,1503,null,993,null,524,null,89326,null,5248,null,12210,null,2249,null,5026,null,1446,null,6246,null,1508,null,891,null,511,null,47,null,78,null,77116,null,5078,null,28345,null,3108,null,41502,null,3901,null,6684,null,1589,null,585,null,384,null,2046967,null,14608,null,1584233,null,14752,null,159779,null,4904,null,360055,null,9653,null,799067,null,10789,null,265332,null,7780,null,462734,null,10968,null,136670,null,6334,null,6838,null,1169,null,65683,null,4588,null,47105,null,3557,null,17044,null,2229,null,326064,null,8383,null,19754,null,2368,null,165438,null,6305,null,104747,null,5191,null,36125,null,3201,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,25382,null,2404,null,8305,null,1485,null,9309,null,1567,null,7215,null,1473,null,553,null,298,null,43295,null,3416,null,7057,null,1247,null,1715,null,645,null,4514,null,1159,null,799,null,480,null,29,null,50,null,36238,null,3432,null,11295,null,1953,null,20505,null,2781,null,3856,null,1028,null,582,null,514,null,413866,null,7934,null,313465,null,6909,null,45094,null,2433,null,76983,null,3834,null,154050,null,5546,null,37338,null,3092,null,100401,null,4906,null,34747,null,2794,null,2501,null,902,null,21238,null,2256,null,8938,null,1475,null,2070,null,704,null,65654,null,4067,null,4452,null,1082,null,35978,null,3132,null,20543,null,2519,null,4681,null,1158,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,159672,null,6372,null,51987,null,3691,null,71815,null,4551,null,30234,null,3086,null,5636,null,1098,null,314238,null,9011,null,44441,null,3653,null,15033,null,2132,null,23282,null,2641,null,5254,null,1188,null,872,null,507,null,269797,null,7769,null,111177,null,5436,null,137644,null,5813,null,17832,null,2185,null,3144,null,951,null,4120913,null,20967,null,3062440,null,21491,null,358360,null,7167,null,725692,null,12358,null,1500467,null,18665,null,477921,null,8767,null,1058473,null,14437,null,305547,null,9023,null,17024,null,1812,null,147876,null,6827,null,99944,null,4963,null,40703,null,3074,null,752926,null,10715,null,55610,null,3684,null,386806,null,8892,null,236693,null,7400,null,73817,null,3906,null,0400000US36,New York,36
