C07008_001E,C07008_001EA,C07008_001M,C07008_001MA,C07008_002E,C07008_002EA,C07008_002M,C07008_002MA,C07008_003E,C07008_003EA,C07008_003M,C07008_003MA,C07008_004E,C07008_004EA,C07008_004M,C07008_004MA,C07008_005E,C07008_005EA,C07008_005M,C07008_005MA,C07008_006E,C07008_006EA,C07008_006M,C07008_006MA,C07008_007E,C07008_007EA,C07008_007M,C07008_007MA,C07008_008E,C07008_008EA,C07008_008M,C07008_008MA,C07008_009E,C07008_009EA,C07008_009M,C07008_009MA,C07008_010E,C07008_010EA,C07008_010M,C07008_010MA,C07008_011E,C07008_011EA,C07008_011M,C07008_011MA,C07008_012E,C07008_012EA,C07008_012M,C07008_012MA,C07008_013E,C07008_013EA,C07008_013M,C07008_013MA,C07008_014E,C07008_014EA,C07008_014M,C07008_014MA,C07008_015E,C07008_015EA,C07008_015M,C07008_015MA,C07008_016E,C07008_016EA,C07008_016M,C07008_016MA,C07008_017E,C07008_017EA,C07008_017M,C07008_017MA,C07008_018E,C07008_018EA,C07008_018M,C07008_018MA,C07008_019E,C07008_019EA,C07008_019M,C07008_019MA,C07008_020E,C07008_020EA,C07008_020M,C07008_020MA,C07008_021E,C07008_021EA,C07008_021M,C07008_021MA,C07008_022E,C07008_022EA,C07008_022M,C07008_022MA,C07008_023E,C07008_023EA,C07008_023M,C07008_023MA,C07008_024E,C07008_024EA,C07008_024M,C07008_024MA,C07008_025E,C07008_025EA,C07008_025M,C07008_025MA,C07008_026E,C07008_026EA,C07008_026M,C07008_026MA,C07008_027E,C07008_027EA,C07008_027M,C07008_027MA,C07008_028E,C07008_028EA,C07008_028M,C07008_028MA,C07008_029E,C07008_029EA,C07008_029M,C07008_029MA,C07008_030E,C07008_030EA,C07008_030M,C07008_030MA,GEO_ID,NAME,state
7438414,null,4178,null,2334466,null,21514,null,3638394,null,29507,null,1027697,null,17395,null,437857,null,10217,null,6118628,null,25575,null,1729305,null,25211,null,3192842,null,27207,null,807283,null,15086,null,389198,null,9208,null,612660,null,18244,null,277183,null,13304,null,201970,null,10994,null,106292,null,6549,null,27215,null,2974,null,402440,null,13564,null,199835,null,9711,null,119144,null,7510,null,72054,null,5676,null,11407,null,1728,null,260913,null,13242,null,109713,null,7334,null,104949,null,8032,null,37155,null,4105,null,9096,null,2117,null,43773,null,4682,null,18430,null,2873,null,19489,null,2837,null,4913,null,1936,null,941,null,524,null,0400000US13,Georgia,13
1047000,null,707,null,327375,null,7772,null,536911,null,9424,null,114058,null,6532,null,68656,null,3365,null,883784,null,9111,null,265023,null,7587,null,464828,null,9589,null,91064,null,5378,null,62869,null,3016,null,98496,null,7333,null,38270,null,4534,null,41824,null,4490,null,13914,null,2467,null,4488,null,1066,null,7930,null,2085,null,2787,null,1280,null,2647,null,1287,null,2219,null,1103,null,277,null,246,null,43034,null,4659,null,15829,null,2407,null,21679,null,3581,null,4775,null,1293,null,751,null,508,null,13756,null,2642,null,5466,null,1663,null,5933,null,1480,null,2086,null,1128,null,271,null,229,null,0400000US15,Hawaii,15
1159925,null,2020,null,276841,null,7266,null,676786,null,10929,null,145610,null,6696,null,60688,null,2911,null,936045,null,8221,null,189524,null,7207,null,582415,null,10562,null,109890,null,5334,null,54216,null,2607,null,123501,null,6303,null,45783,null,4048,null,49958,null,4477,null,23897,null,2532,null,3863,null,1047,null,40116,null,4035,null,16221,null,2164,null,15968,null,2546,null,7102,null,1770,null,825,null,404,null,51209,null,4417,null,19844,null,2515,null,25295,null,3462,null,4386,null,955,null,1684,null,665,null,9054,null,1829,null,5469,null,1454,null,3150,null,1023,null,335,null,313,null,100,null,121,null,0400000US16,Idaho,16
10208594,null,2850,null,3341867,null,23587,null,5083965,null,31977,null,1149912,null,16757,null,632850,null,9554,null,8746956,null,28841,null,2603519,null,21946,null,4619348,null,34580,null,947174,null,17542,null,576915,null,10037,null,891641,null,24204,null,438880,null,14351,null,279751,null,13972,null,136442,null,7716,null,36568,null,3031,null,318451,null,11917,null,178572,null,7160,null,89604,null,5885,null,39405,null,3447,null,10870,null,1840,null,192450,null,8387,null,97431,null,5291,null,65653,null,5166,null,23264,null,2854,null,6102,null,1536,null,59096,null,6512,null,23465,null,3014,null,29609,null,4390,null,3627,null,1052,null,2395,null,866,null,0400000US17,Illinois,17
5035925,null,2853,null,1383045,null,14413,null,2652655,null,22791,null,686078,null,13542,null,314147,null,6567,null,4222087,null,18025,null,1013182,null,15286,null,2394688,null,20284,null,530700,null,10265,null,283517,null,6550,null,477703,null,17584,null,203370,null,8764,null,153649,null,9424,null,100381,null,6235,null,20303,null,2306,null,195199,null,7216,null,98410,null,4583,null,53479,null,4065,null,36664,null,3087,null,6646,null,1280,null,122970,null,6809,null,58301,null,3789,null,44461,null,4849,null,16878,null,2032,null,3330,null,905,null,17966,null,2699,null,9782,null,1885,null,6378,null,1450,null,1455,null,612,null,351,null,271,null,0400000US18,Indiana,18
2403350,null,2552,null,647506,null,10067,null,1326033,null,14976,null,267980,null,7530,null,161831,null,4474,null,2009338,null,12505,null,451255,null,9407,null,1204144,null,15986,null,207373,null,6027,null,146566,null,4263,null,220540,null,8450,null,104010,null,6006,null,67979,null,4351,null,38527,null,2947,null,10024,null,1177,null,97840,null,5881,null,56554,null,3723,null,25117,null,2924,null,12552,null,1970,null,3617,null,752,null,67697,null,4829,null,31756,null,2687,null,25305,null,3002,null,9048,null,1633,null,1588,null,516,null,7935,null,1511,null,3931,null,911,null,3488,null,1289,null,480,null,283,null,36,null,50,null,0400000US19,Iowa,19
2200722,null,2978,null,579857,null,9976,null,1204324,null,16666,null,275232,null,8721,null,141309,null,4560,null,1802300,null,13180,null,403512,null,9966,null,1062238,null,16113,null,212203,null,7664,null,124347,null,4288,null,225716,null,10103,null,95295,null,6422,null,79255,null,5569,null,39969,null,3589,null,11197,null,1668,null,89482,null,5740,null,45357,null,3859,null,26617,null,3419,null,14078,null,2034,null,3430,null,953,null,71373,null,5372,null,29453,null,3136,null,31020,null,3081,null,8750,null,1669,null,2150,null,583,null,11851,null,1992,null,6240,null,1289,null,5194,null,1402,null,232,null,189,null,185,null,165,null,0400000US20,Kansas,20
3414048,null,2839,null,903078,null,13980,null,1760367,null,25076,null,501069,null,13315,null,249534,null,6983,null,2881907,null,14709,null,682822,null,12611,null,1583554,null,25074,null,390647,null,11577,null,224884,null,6752,null,288571,null,11493,null,111270,null,5880,null,97167,null,6709,null,64578,null,4799,null,15556,null,2083,null,129993,null,7015,null,58937,null,4367,null,37512,null,4095,null,28570,null,2939,null,4974,null,1109,null,101266,null,6910,null,43883,null,4148,null,37248,null,3756,null,16117,null,2752,null,4018,null,1030,null,12311,null,2471,null,6166,null,1503,null,4886,null,1437,null,1157,null,604,null,102,null,137,null,0400000US21,Kentucky,21
3405579,null,2414,null,1096073,null,14324,null,1603353,null,19250,null,461489,null,13571,null,244664,null,6427,null,2872180,null,13982,null,850782,null,14035,null,1426582,null,18499,null,375429,null,12341,null,219387,null,5459,null,284609,null,11662,null,128009,null,7704,null,93880,null,6480,null,49648,null,4487,null,13072,null,2139,null,132396,null,8189,null,61276,null,4802,null,42695,null,3995,null,22004,null,2809,null,6421,null,1509,null,102879,null,7042,null,50282,null,5599,null,33749,null,4337,null,13400,null,1935,null,5448,null,1424,null,13515,null,2565,null,5724,null,1366,null,6447,null,1846,null,1008,null,447,null,336,null,374,null,0400000US22,Louisiana,22
1093023,null,1529,null,282331,null,6986,null,587927,null,11303,null,150395,null,6299,null,72370,null,3600,null,939906,null,7129,null,210037,null,6767,null,541034,null,10561,null,125132,null,5729,null,63703,null,3291,null,85242,null,5248,null,39838,null,3540,null,24981,null,3064,null,15637,null,2039,null,4786,null,1073,null,34130,null,3377,null,17574,null,2236,null,8259,null,1873,null,6124,null,1203,null,2173,null,750,null,30316,null,4107,null,13003,null,1889,null,12546,null,3141,null,3059,null,772,null,1708,null,926,null,3429,null,1089,null,1879,null,764,null,1107,null,534,null,443,null,432,null,0,null,226,null,0400000US23,Maine,23
4507480,null,2077,null,1501038,null,14450,null,2183212,null,20969,null,546311,null,14246,null,276919,null,6540,null,3873433,null,17956,null,1180236,null,16647,null,1979401,null,21132,null,461069,null,12527,null,252727,null,6513,null,313718,null,11671,null,153263,null,8635,null,98377,null,6120,null,49280,null,4169,null,12798,null,1962,null,155646,null,8161,null,85252,null,6246,null,44924,null,4332,null,19299,null,2575,null,6171,null,1328,null,130982,null,8360,null,68649,null,5532,null,42968,null,4638,null,15564,null,2236,null,3801,null,1038,null,33701,null,4049,null,13638,null,2621,null,17542,null,2874,null,1099,null,444,null,1422,null,716,null,0400000US24,Maryland,24
5281448,null,1164,null,1848809,null,18474,null,2524255,null,23098,null,577194,null,14554,null,331190,null,7415,null,4554269,null,21133,null,1443970,null,21083,null,2321850,null,22260,null,484766,null,13214,null,303683,null,6912,null,411933,null,16812,null,216122,null,11172,null,118107,null,7398,null,59689,null,4899,null,18015,null,2117,null,149926,null,8770,null,89054,null,5554,null,36073,null,4564,null,19096,null,3104,null,5703,null,1374,null,118658,null,6774,null,74138,null,4314,null,29599,null,3717,null,11820,null,2079,null,3101,null,802,null,46662,null,4237,null,25525,null,3352,null,18626,null,3216,null,1823,null,585,null,688,null,380,null,0400000US25,Massachusetts,25
8081548,null,2648,null,2524499,null,17239,null,4026336,null,25824,null,1016196,null,14059,null,514517,null,7342,null,6933861,null,21974,null,1927917,null,16921,null,3707267,null,25122,null,832485,null,12008,null,466192,null,7659,null,691260,null,18487,null,350742,null,10904,null,192064,null,8159,null,118810,null,7140,null,29644,null,2977,null,310623,null,10004,null,179282,null,8137,null,70500,null,5005,null,49159,null,3528,null,11682,null,1925,null,108004,null,5086,null,51621,null,3535,null,37352,null,3999,null,13163,null,1821,null,5868,null,1115,null,37800,null,3566,null,14937,null,2119,null,19153,null,2388,null,2579,null,794,null,1131,null,631,null,0400000US26,Michigan,26
4163745,null,2318,null,1252031,null,12642,null,2237301,null,17342,null,444692,null,9424,null,229721,null,5414,null,3560391,null,14002,null,931138,null,12340,null,2059181,null,16228,null,364703,null,8987,null,205369,null,5554,null,306395,null,10475,null,154810,null,7795,null,90543,null,5178,null,45034,null,3643,null,16008,null,1872,null,189187,null,7537,null,108514,null,5607,null,51552,null,4281,null,24341,null,2767,null,4780,null,1034,null,85846,null,5671,null,45770,null,3557,null,29031,null,3207,null,8541,null,1488,null,2504,null,599,null,21926,null,2720,null,11799,null,2142,null,6994,null,1306,null,2073,null,815,null,1060,null,655,null,0400000US27,Minnesota,27
2286965,null,2543,null,715810,null,11830,null,1085040,null,18138,null,310963,null,9149,null,175152,null,5393,null,1925794,null,12633,null,559748,null,12762,null,961658,null,16504,null,244443,null,8164,null,159945,null,5338,null,194137,null,9490,null,78296,null,5378,null,71914,null,5521,null,35055,null,3595,null,8872,null,1561,null,94527,null,5592,null,44806,null,3263,null,27301,null,2715,null,18417,null,2756,null,4003,null,1013,null,67207,null,5444,null,29968,null,3507,null,22096,null,3288,null,12891,null,2200,null,2252,null,675,null,5300,null,1744,null,2992,null,1234,null,2071,null,993,null,157,null,203,null,80,null,103,null,0400000US28,Mississippi,28
4708846,null,2600,null,1313227,null,15715,null,2432436,null,24823,null,651387,null,13122,null,311796,null,6731,null,3928492,null,18540,null,969401,null,13857,null,2178141,null,24490,null,502698,null,12848,null,278252,null,6088,null,408005,null,16125,null,173560,null,8719,null,131348,null,8142,null,85543,null,5078,null,17554,null,1973,null,219772,null,9174,null,103697,null,5028,null,66391,null,6093,null,39640,null,3176,null,10044,null,1585,null,137403,null,7142,null,59662,null,3827,null,50320,null,4874,null,21781,null,2533,null,5640,null,1250,null,15174,null,2050,null,6907,null,1305,null,6236,null,1437,null,1725,null,708,null,306,null,217,null,0400000US29,Missouri,29
778701,null,1622,null,216348,null,5445,null,411480,null,8515,null,105815,null,4883,null,45058,null,2284,null,645122,null,7234,null,155365,null,5926,null,365349,null,7410,null,84085,null,4821,null,40323,null,2310,null,76082,null,5970,null,32653,null,3388,null,26921,null,3578,null,13030,null,2204,null,3478,null,744,null,23867,null,2603,null,13048,null,1598,null,6751,null,1742,null,3504,null,873,null,564,null,418,null,31210,null,3172,null,13788,null,2151,null,11805,null,1829,null,4924,null,1200,null,693,null,299,null,2420,null,929,null,1494,null,876,null,654,null,313,null,272,null,336,null,0,null,233,null,0400000US30,Montana,30
1405522,null,1763,null,398887,null,8046,null,761725,null,10963,null,153750,null,5886,null,91160,null,2942,null,1160999,null,8880,null,284397,null,7268,null,676259,null,10753,null,119139,null,5523,null,81204,null,2794,null,142488,null,7601,null,66711,null,5616,null,47090,null,3894,null,22251,null,2692,null,6436,null,1046,null,53137,null,3957,null,26800,null,2848,null,16178,null,2198,null,8335,null,1512,null,1824,null,578,null,42723,null,4074,null,18505,null,2247,null,18839,null,3073,null,3812,null,1080,null,1567,null,520,null,6175,null,1458,null,2474,null,808,null,3359,null,1301,null,213,null,200,null,129,null,145,null,0400000US31,Nebraska,31
2009549,null,2043,null,577769,null,10688,null,1013012,null,12596,null,317358,null,9129,null,101410,null,4424,null,1602141,null,14842,null,419200,null,10974,null,852335,null,13900,null,243323,null,8238,null,87283,null,4055,null,267157,null,12026,null,104606,null,7214,null,100319,null,8246,null,53441,null,4613,null,8791,null,1904,null,20626,null,3619,null,8544,null,1877,null,7518,null,1790,null,3797,null,1341,null,767,null,490,null,103666,null,7804,null,37479,null,4231,null,46265,null,5503,null,15885,null,2153,null,4037,null,1108,null,15959,null,2940,null,7940,null,2208,null,6575,null,1598,null,912,null,469,null,532,null,509,null,0400000US32,Nevada,32
1075473,null,1210,null,302570,null,6653,null,577283,null,10366,null,136541,null,6695,null,59079,null,2935,null,920833,null,8455,null,229091,null,7205,null,529154,null,10311,null,108722,null,5482,null,53866,null,2699,null,80946,null,6124,null,36011,null,3921,null,24737,null,3604,null,16950,null,2630,null,3248,null,760,null,26527,null,2960,null,14991,null,1853,null,7321,null,2286,null,3562,null,1093,null,653,null,314,null,43520,null,4346,null,20889,null,2468,null,14455,null,2814,null,6936,null,1668,null,1240,null,643,null,3647,null,1033,null,1588,null,621,null,1616,null,707,null,371,null,437,null,72,null,122,null,0400000US33,New Hampshire,33
6992064,null,1544,null,2224590,null,20188,null,3565496,null,30516,null,726704,null,15800,null,475274,null,8614,null,6224616,null,21335,null,1870866,null,21829,null,3283876,null,30682,null,631987,null,15319,null,437887,null,8288,null,414124,null,16047,null,187689,null,10017,null,150975,null,8126,null,54327,null,4991,null,21133,null,2790,null,186003,null,8298,null,92244,null,5154,null,61856,null,5456,null,22612,null,2787,null,9291,null,1592,null,123341,null,7864,null,56485,null,5607,null,47285,null,5670,null,14081,null,2208,null,5490,null,1245,null,43980,null,4773,null,17306,null,3256,null,21504,null,3117,null,3697,null,1120,null,1473,null,693,null,0400000US34,New Jersey,34
1560804,null,1805,null,499674,null,10485,null,736986,null,14282,null,227977,null,7702,null,96167,null,4036,null,1311520,null,11176,null,386682,null,10655,null,656135,null,13354,null,182066,null,6709,null,86637,null,3857,null,138559,null,8644,null,64926,null,5302,null,42434,null,4579,null,26410,null,3324,null,4789,null,1117,null,46480,null,4958,null,23073,null,3439,null,12432,null,2442,null,9212,null,1768,null,1763,null,874,null,56992,null,4847,null,22869,null,2439,null,22372,null,3314,null,8852,null,1652,null,2899,null,1087,null,7253,null,2035,null,2124,null,874,null,3613,null,1289,null,1437,null,790,null,79,null,148,null,0400000US35,New Mexico,35
15699941,null,2740,null,5661896,null,30428,null,7235552,null,38810,null,1756942,null,25162,null,1045551,null,13726,null,13816689,null,30848,null,4677377,null,27574,null,6649470,null,36667,null,1522627,null,22740,null,967215,null,13348,null,1093180,null,27185,null,532035,null,16577,null,354978,null,15807,null,155069,null,9286,null,51098,null,3595,null,431108,null,10468,null,251022,null,7616,null,116578,null,7393,null,48410,null,3794,null,15098,null,1889,null,240115,null,10395,null,143050,null,6936,null,65505,null,5431,null,23231,null,3070,null,8329,null,1517,null,118849,null,7492,null,58412,null,5570,null,49021,null,4923,null,7605,null,1626,null,3811,null,1232,null,0400000US36,New York,36
7220711,null,3728,null,2053875,null,19006,null,3752324,null,27988,null,949591,null,17982,null,464921,null,8117,null,5968452,null,23651,null,1489369,null,19716,null,3318720,null,28150,null,737531,null,15187,null,422832,null,8298,null,669695,null,20803,null,300052,null,13006,null,221919,null,11899,null,122413,null,7027,null,25311,null,2298,null,271232,null,11169,null,133947,null,7266,null,76725,null,6400,null,52251,null,4853,null,8309,null,1471,null,273158,null,12004,null,113459,null,6140,null,116988,null,8100,null,34808,null,3510,null,7903,null,1519,null,38174,null,3590,null,17048,null,2093,null,17972,null,2622,null,2588,null,702,null,566,null,377,null,0400000US37,North Carolina,37
522336,null,1258,null,155615,null,5514,null,282147,null,8081,null,47780,null,3253,null,36794,null,1826,null,430358,null,4404,null,101467,null,4954,null,257169,null,7616,null,37719,null,3018,null,34003,null,1731,null,49886,null,3654,null,28128,null,2622,null,14017,null,2297,null,5962,null,1070,null,1779,null,489,null,19269,null,2504,null,10888,null,1940,null,5733,null,1502,null,2076,null,751,null,572,null,323,null,19265,null,2281,null,12770,null,1940,null,4109,null,1057,null,1991,null,778,null,395,null,240,null,3558,null,1261,null,2362,null,951,null,1119,null,716,null,32,null,54,null,45,null,83,null,0400000US38,North Dakota,38
9210542,null,3040,null,2709803,null,24015,null,4635908,null,33800,null,1240128,null,20941,null,624703,null,10305,null,7830930,null,24171,null,2045876,null,25603,null,4222380,null,30938,null,994847,null,18881,null,567827,null,10369,null,866843,null,20356,null,406632,null,13881,null,251396,null,10841,null,169418,null,6855,null,39397,null,3249,null,328740,null,11724,null,176047,null,7308,null,93008,null,6384,null,48492,null,3741,null,11193,null,1733,null,154594,null,8566,null,68461,null,4965,null,55718,null,5608,null,24906,null,2747,null,5509,null,995,null,29435,null,3815,null,12787,null,1934,null,13406,null,2714,null,2465,null,805,null,777,null,346,null,0400000US39,Ohio,39
2868295,null,3212,null,732599,null,11356,null,1507466,null,16915,null,428595,null,9043,null,199635,null,5898,null,2319652,null,15568,null,506639,null,11607,null,1309359,null,16850,null,328376,null,7259,null,175278,null,5521,null,314602,null,11642,null,127612,null,6714,null,113948,null,8572,null,57866,null,4466,null,15176,null,1792,null,125059,null,6390,null,56980,null,4141,null,36973,null,3597,null,26290,null,2520,null,4816,null,1074,null,93386,null,5243,null,35677,null,3150,null,39619,null,3740,null,14009,null,1924,null,4081,null,1028,null,15596,null,2962,null,5691,null,1534,null,7567,null,1871,null,2054,null,1026,null,284,null,213,null,0400000US40,Oklahoma,40
3038939,null,2212,null,861390,null,12749,null,1564758,null,18154,null,439335,null,10837,null,173456,null,6450,null,2463696,null,14526,null,598336,null,11182,null,1374879,null,18030,null,339996,null,9647,null,150485,null,5702,null,331799,null,11704,null,147204,null,8598,null,107392,null,6840,null,62499,null,5407,null,14704,null,1940,null,118871,null,7309,null,56140,null,5329,null,38052,null,3483,null,21009,null,2248,null,3670,null,969,null,107098,null,6894,null,50519,null,4774,null,37679,null,4162,null,14636,null,1929,null,4264,null,1136,null,17475,null,2867,null,9191,null,1973,null,6756,null,1589,null,1195,null,681,null,333,null,297,null,0400000US41,Oregon,41
