C17012_001E,C17012_001EA,C17012_001M,C17012_001MA,C17012_002E,C17012_002EA,C17012_002M,C17012_002MA,C17012_003E,C17012_003EA,C17012_003M,C17012_003MA,C17012_004E,C17012_004EA,C17012_004M,C17012_004MA,C17012_005E,C17012_005EA,C17012_005M,C17012_005MA,C17012_006E,C17012_006EA,C17012_006M,C17012_006MA,C17012_007E,C17012_007EA,C17012_007M,C17012_007MA,C17012_008E,C17012_008EA,C17012_008M,C17012_008MA,C17012_009E,C17012_009EA,C17012_009M,C17012_009MA,C17012_010E,C17012_010EA,C17012_010M,C17012_010MA,C17012_011E,C17012_011EA,C17012_011M,C17012_011MA,GEO_ID,NAME,state
240727,null,4609,null,23434,null,2306,null,5381,null,1230,null,13516,null,1748,null,3947,null,866,null,590,null,385,null,217293,null,4367,null,128653,null,3238,null,70512,null,3258,null,16286,null,1776,null,1842,null,521,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,7766,null,1219,null,18498,null,1896,null,9750,null,1409,null,1564,null,605,null,421925,null,5888,null,222247,null,4512,null,155897,null,5260,null,41023,null,2930,null,2758,null,724,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,9877,null,1614,null,21564,null,2849,null,13362,null,2398,null,2504,null,940,null,584413,null,8030,null,293102,null,6183,null,227613,null,6051,null,59828,null,3417,null,3870,null,880,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,3264,null,736,null,9509,null,1615,null,2493,null,945,null,296,null,291,null,326360,null,5865,null,174936,null,4742,null,126689,null,4756,null,22911,null,2512,null,1824,null,681,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,31785,null,2926,null,75408,null,4954,null,26772,null,2673,null,4392,null,1118,null,2046967,null,14608,null,1025465,null,12365,null,847564,null,12493,null,164838,null,6863,null,9100,null,1457,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,13623,null,1889,null,36840,null,3478,null,16451,null,2258,null,1763,null,664,null,413866,null,7934,null,219565,null,6036,null,156916,null,5979,null,35352,null,3135,null,2033,null,803,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,105962,null,5192,null,250305,null,9518,null,95160,null,4641,null,22483,null,2505,null,4120913,null,20967,null,2170191,null,16828,null,1616794,null,17847,null,310443,null,8922,null,23485,null,2764,null,0400000US36,New York,36
2366894,null,16505,null,251674,null,8359,null,51839,null,3083,null,138950,null,6709,null,54032,null,4162,null,6853,null,1584,null,2115220,null,15675,null,1132423,null,12526,null,827470,null,14154,null,148085,null,6755,null,7242,null,1459,null,0400000US37,North Carolina,37
168128,null,3882,null,12566,null,1453,null,3374,null,729,null,6426,null,1023,null,2043,null,617,null,723,null,462,null,155562,null,3641,null,85545,null,2706,null,57847,null,2568,null,11464,null,1234,null,706,null,373,null,0400000US38,North Dakota,38
2962303,null,17567,null,287115,null,7874,null,55388,null,3025,null,159649,null,6334,null,60758,null,3847,null,11320,null,1728,null,2675188,null,17667,null,1453795,null,12549,null,987249,null,12934,null,217773,null,7137,null,16371,null,2148,null,0400000US39,Ohio,39
936378,null,8406,null,111086,null,4953,null,22933,null,2554,null,55458,null,3498,null,29628,null,2365,null,3067,null,927,null,825292,null,7898,null,450553,null,6381,null,302308,null,7096,null,68521,null,3465,null,3910,null,895,null,0400000US40,Oklahoma,40
940771,null,9074,null,83438,null,4839,null,19132,null,2150,null,43530,null,3244,null,17595,null,2099,null,3181,null,1153,null,857333,null,9321,null,472737,null,7969,null,313258,null,7213,null,65127,null,3862,null,6211,null,1311,null,0400000US41,Oregon,41
3198199,null,17145,null,258806,null,8346,null,59406,null,4059,null,135996,null,5731,null,54918,null,3957,null,8486,null,1280,null,2939393,null,15164,null,1650005,null,11399,null,1062641,null,11602,null,209808,null,6340,null,16939,null,1861,null,0400000US42,Pennsylvania,42
253941,null,4954,null,21109,null,2539,null,3478,null,962,null,11238,null,1884,null,5950,null,1391,null,443,null,356,null,232832,null,5302,null,125481,null,4103,null,89534,null,3953,null,16678,null,2017,null,1139,null,600,null,0400000US44,Rhode Island,44
1152062,null,12427,null,128562,null,5690,null,29821,null,2768,null,69490,null,4755,null,25794,null,2890,null,3457,null,1159,null,1023500,null,11323,null,566896,null,9189,null,385895,null,8294,null,67830,null,4368,null,2879,null,803,null,0400000US45,South Carolina,45
205206,null,4366,null,18168,null,2044,null,3801,null,724,null,9254,null,1469,null,3682,null,927,null,1431,null,575,null,187038,null,3686,null,104805,null,3360,null,64953,null,3050,null,15914,null,1704,null,1366,null,462,null,0400000US46,South Dakota,46
1606220,null,14373,null,192337,null,6650,null,44785,null,3236,null,105589,null,4334,null,35776,null,3624,null,6187,null,1534,null,1413883,null,13469,null,782178,null,11600,null,534758,null,8333,null,91655,null,4693,null,5292,null,1150,null,0400000US47,Tennessee,47
5790823,null,26730,null,738340,null,11904,null,131911,null,5311,null,366155,null,9151,null,204068,null,8161,null,36206,null,3169,null,5052483,null,25570,null,2427873,null,19450,null,2094993,null,18405,null,497834,null,11947,null,31783,null,2962,null,0400000US48,Texas,48
629901,null,7327,null,43157,null,3140,null,9541,null,1425,null,18895,null,2291,null,12436,null,1817,null,2285,null,691,null,586744,null,6937,null,265017,null,6127,null,217569,null,5756,null,90755,null,3772,null,13403,null,1575,null,0400000US49,Utah,49
163979,null,3747,null,10569,null,1330,null,1733,null,621,null,7094,null,1085,null,1474,null,581,null,268,null,194,null,153410,null,3754,null,83975,null,2511,null,59176,null,2630,null,9771,null,1395,null,488,null,254,null,0400000US50,Vermont,50
1964204,null,15049,null,139767,null,6679,null,31024,null,3312,null,78010,null,5065,null,26908,null,3035,null,3825,null,1074,null,1824437,null,15320,null,943796,null,11866,null,741835,null,11115,null,130351,null,5764,null,8455,null,1306,null,0400000US51,Virginia,51
1619537,null,11679,null,126980,null,5334,null,26304,null,2618,null,68315,null,4345,null,26699,null,2865,null,5662,null,1256,null,1492557,null,11661,null,779617,null,10434,null,585259,null,10662,null,118895,null,5004,null,8786,null,1581,null,0400000US53,Washington,53
491383,null,7377,null,63645,null,3445,null,18177,null,2085,null,35912,null,2784,null,8646,null,1648,null,910,null,458,null,427738,null,7369,null,257630,null,5577,null,146683,null,4718,null,21730,null,2167,null,1695,null,757,null,0400000US54,West Virginia,54
1461841,null,11443,null,104480,null,4158,null,20406,null,1722,null,56275,null,3432,null,23797,null,2268,null,4002,null,1057,null,1357361,null,11868,null,740340,null,8193,null,497405,null,7466,null,111395,null,4464,null,8221,null,1192,null,0400000US55,Wisconsin,55
135066,null,3714,null,7015,null,1484,null,1389,null,569,null,3389,null,874,null,1643,null,705,null,594,null,450,null,128051,null,3463,null,71079,null,2552,null,44481,null,2703,null,11681,null,1855,null,810,null,445,null,0400000US56,Wyoming,56
898030,null,9219,null,372088,null,6978,null,154364,null,5020,null,161870,null,5096,null,51898,null,3247,null,3956,null,1117,null,525942,null,8763,null,300339,null,6999,null,201160,null,5564,null,23711,null,2178,null,732,null,484,null,0400000US72,Puerto Rico,72
