C25116_001E,C25116_001EA,C25116_001M,C25116_001MA,C25116_002E,C25116_002EA,C25116_002M,C25116_002MA,C25116_003E,C25116_003EA,C25116_003M,C25116_003MA,C25116_004E,C25116_004EA,C25116_004M,C25116_004MA,C25116_005E,C25116_005EA,C25116_005M,C25116_005MA,C25116_006E,C25116_006EA,C25116_006M,C25116_006MA,C25116_007E,C25116_007EA,C25116_007M,C25116_007MA,C25116_008E,C25116_008EA,C25116_008M,C25116_008MA,C25116_009E,C25116_009EA,C25116_009M,C25116_009MA,C25116_010E,C25116_010EA,C25116_010M,C25116_010MA,C25116_011E,C25116_011EA,C25116_011M,C25116_011MA,C25116_012E,C25116_012EA,C25116_012M,C25116_012MA,C25116_013E,C25116_013EA,C25116_013M,C25116_013MA,C25116_014E,C25116_014EA,C25116_014M,C25116_014MA,C25116_015E,C25116_015EA,C25116_015M,C25116_015MA,GEO_ID,NAME,state
699728,null,4292,null,481154,null,5751,null,105258,null,4113,null,58844,null,3233,null,46414,null,2053,null,375896,null,5242,null,304106,null,4835,null,71790,null,1857,null,218574,null,5618,null,94331,null,4015,null,71748,null,3620,null,22583,null,1919,null,124243,null,4601,null,117628,null,4539,null,6615,null,941,null,0400000US31,Nebraska,31
954067,null,7113,null,576376,null,8004,null,125585,null,5616,null,82274,null,4795,null,43311,null,2782,null,450791,null,8425,null,367907,null,8437,null,82884,null,2827,null,377691,null,8956,null,124650,null,4963,null,101068,null,4830,null,23582,null,1902,null,253041,null,8675,null,236724,null,8776,null,16317,null,1906,null,0400000US32,Nevada,32
501505,null,3979,null,371658,null,5042,null,67840,null,4205,null,41457,null,3410,null,26383,null,1865,null,303818,null,5541,null,254686,null,4927,null,49132,null,2101,null,129847,null,4305,null,52916,null,3015,null,38020,null,2999,null,14896,null,1555,null,76931,null,3890,null,71649,null,3855,null,5282,null,941,null,0400000US33,New Hampshire,33
3149910,null,8764,null,2118998,null,12665,null,422191,null,8948,null,233127,null,7851,null,189064,null,5595,null,1696807,null,13056,null,1382579,null,12266,null,314228,null,4741,null,1030912,null,12580,null,394273,null,9874,null,278044,null,8805,null,116229,null,4733,null,636639,null,12600,null,587105,null,12270,null,49534,null,3057,null,0400000US34,New Jersey,34
734847,null,5299,null,514491,null,6930,null,122895,null,5598,null,73692,null,4813,null,49203,null,2837,null,391596,null,6697,null,308575,null,6591,null,83021,null,2606,null,220356,null,6918,null,83749,null,5362,null,66236,null,4852,null,17513,null,2000,null,136607,null,5461,null,128891,null,5440,null,7716,null,1169,null,0400000US35,New Mexico,35
7099940,null,13021,null,3941790,null,18254,null,845725,null,10927,null,474307,null,10196,null,371418,null,7429,null,3096065,null,20358,null,2477770,null,19122,null,618295,null,8148,null,3158150,null,19192,null,1241779,null,16304,null,881778,null,17197,null,360001,null,8823,null,1916371,null,16904,null,1729359,null,15934,null,187012,null,6458,null,0400000US36,New York,36
3540875,null,15585,null,2418252,null,19344,null,559911,null,10413,null,334520,null,8273,null,225391,null,5740,null,1858341,null,16922,null,1513541,null,14676,null,344800,null,5412,null,1122623,null,16411,null,420910,null,11573,null,334218,null,10170,null,86692,null,4882,null,701713,null,14271,null,666377,null,13598,null,35336,null,2878,null,0400000US37,North Carolina,37
271724,null,2896,null,178590,null,3260,null,38250,null,2351,null,21616,null,1750,null,16634,null,1350,null,140340,null,3419,null,114985,null,3005,null,25355,null,1200,null,93134,null,3164,null,47246,null,3175,null,34925,null,3033,null,12321,null,1356,null,45888,null,3233,null,42249,null,3124,null,3639,null,628,null,0400000US38,North Dakota,38
4505995,null,13404,null,3139659,null,16496,null,711946,null,11259,null,408473,null,9446,null,303473,null,6474,null,2427713,null,15105,null,1962502,null,14160,null,465211,null,6124,null,1366336,null,14317,null,592417,null,11468,null,444507,null,10664,null,147910,null,4624,null,773919,null,13658,null,724472,null,12893,null,49447,null,3337,null,0400000US39,Ohio,39
1399932,null,7049,null,955146,null,8888,null,216200,null,5474,null,118146,null,4004,null,98054,null,3785,null,738946,null,8142,null,586131,null,7157,null,152815,null,3355,null,444786,null,7868,null,173404,null,6181,null,134712,null,6010,null,38692,null,2367,null,271382,null,8007,null,257638,null,7805,null,13744,null,1452,null,0400000US40,Oklahoma,40
1471965,null,7619,null,950773,null,10065,null,210540,null,6354,null,127626,null,5311,null,82914,null,3599,null,740233,null,9988,null,590962,null,8560,null,149271,null,3380,null,521192,null,9768,null,203491,null,6684,null,154086,null,6609,null,49405,null,2844,null,317701,null,9067,null,299072,null,8714,null,18629,null,2175,null,0400000US41,Oregon,41
4873482,null,11972,null,3491156,null,15066,null,777139,null,11603,null,427582,null,9541,null,349557,null,6018,null,2714017,null,14466,null,2160548,null,13658,null,553469,null,5455,null,1382326,null,15412,null,633377,null,10941,null,435222,null,10817,null,198155,null,5866,null,748949,null,13033,null,682171,null,13392,null,66778,null,3253,null,0400000US42,Pennsylvania,42
402538,null,3497,null,256033,null,4325,null,57841,null,3199,null,34656,null,2782,null,23185,null,1731,null,198192,null,4455,null,163162,null,4406,null,35030,null,1802,null,146505,null,4198,null,65665,null,3307,null,44124,null,2996,null,21541,null,1934,null,80840,null,4190,null,73127,null,4032,null,7713,null,1271,null,0400000US44,Rhode Island,44
1702564,null,9835,null,1192466,null,12800,null,278351,null,8087,null,167647,null,6703,null,110704,null,4209,null,914115,null,12518,null,727881,null,11701,null,186234,null,3264,null,510098,null,11410,null,191544,null,6960,null,152513,null,6948,null,39031,null,2540,null,318554,null,9671,null,298809,null,9267,null,19745,null,2290,null,0400000US45,South Carolina,45
312912,null,3484,null,213029,null,3858,null,46299,null,2522,null,27443,null,2190,null,18856,null,1531,null,166730,null,3529,null,135195,null,3318,null,31535,null,1585,null,99883,null,3872,null,43985,null,3169,null,29035,null,2919,null,14950,null,1293,null,55898,null,3411,null,50727,null,3217,null,5171,null,927,null,0400000US46,South Dakota,46
2407765,null,10842,null,1683930,null,13746,null,391182,null,8370,null,233227,null,6743,null,157955,null,4893,null,1292748,null,13193,null,1041111,null,11975,null,251637,null,4451,null,723835,null,11090,null,284715,null,7819,null,222241,null,7793,null,62474,null,3691,null,439120,null,10155,null,417692,null,10125,null,21428,null,2062,null,0400000US47,Tennessee,47
8244022,null,19609,null,5373524,null,24676,null,1013954,null,16610,null,606269,null,13347,null,407685,null,7772,null,4359570,null,26290,null,3614341,null,24214,null,745229,null,8488,null,2870498,null,26030,null,1020951,null,17038,null,839870,null,16309,null,181081,null,5430,null,1849547,null,21327,null,1765036,null,21198,null,84511,null,3845,null,0400000US48,Texas,48
835320,null,5515,null,599201,null,6884,null,94690,null,4657,null,57226,null,3706,null,37464,null,2499,null,504511,null,6321,null,421795,null,5900,null,82716,null,2087,null,236119,null,5432,null,67322,null,3867,null,55274,null,3882,null,12048,null,1529,null,168797,null,5624,null,163059,null,5456,null,5738,null,1075,null,0400000US49,Utah,49
252580,null,2222,null,183920,null,3274,null,41722,null,2344,null,23857,null,2011,null,17865,null,1342,null,142198,null,3328,null,117661,null,3190,null,24537,null,1235,null,68660,null,2867,null,27980,null,2159,null,20742,null,1951,null,7238,null,1033,null,40680,null,2699,null,38090,null,2666,null,2590,null,566,null,0400000US50,Vermont,50
2932234,null,11822,null,2038098,null,14903,null,463987,null,8760,null,287675,null,7762,null,176312,null,4717,null,1574111,null,14999,null,1294132,null,13030,null,279979,null,5489,null,894136,null,13541,null,334104,null,8667,null,262342,null,7982,null,71762,null,3763,null,560032,null,12367,null,532752,null,12052,null,27280,null,2385,null,0400000US51,Virginia,51
2501509,null,8669,null,1652733,null,11881,null,351693,null,8568,null,219571,null,7597,null,132122,null,4039,null,1301040,null,11520,null,1074702,null,10668,null,226338,null,4049,null,848776,null,11681,null,344489,null,9162,null,268889,null,8552,null,75600,null,3923,null,504287,null,9837,null,473616,null,9850,null,30671,null,2749,null,0400000US53,Washington,53
733849,null,6909,null,549401,null,7253,null,131377,null,5186,null,67997,null,4183,null,63380,null,3331,null,418024,null,7190,null,327096,null,6127,null,90928,null,2695,null,184448,null,5099,null,75159,null,3583,null,56258,null,3202,null,18901,null,1731,null,109289,null,4631,null,102577,null,4479,null,6712,null,1069,null,0400000US54,West Virginia,54
2241597,null,8249,null,1570851,null,10923,null,330507,null,8116,null,201001,null,6291,null,129506,null,4335,null,1240344,null,10311,null,1017509,null,9833,null,222835,null,3602,null,670746,null,10171,null,298717,null,6900,null,213173,null,6569,null,85544,null,3206,null,372029,null,8449,null,347821,null,8064,null,24208,null,2145,null,0400000US55,Wisconsin,55
206136,null,3069,null,142770,null,3425,null,31991,null,2808,null,19668,null,2082,null,12323,null,1454,null,110779,null,3041,null,92074,null,2932,null,18705,null,1125,null,63366,null,3516,null,25719,null,2239,null,20285,null,2160,null,5434,null,1032,null,37647,null,3393,null,35607,null,3376,null,2040,null,670,null,0400000US56,Wyoming,56
1204285,null,7019,null,894308,null,8185,null,186641,null,5654,null,100564,null,4341,null,86077,null,4115,null,707667,null,8759,null,526267,null,7539,null,181400,null,4437,null,309977,null,6250,null,83659,null,3410,null,58084,null,3351,null,25575,null,1955,null,226318,null,5772,null,207494,null,5792,null,18824,null,1697,null,0400000US72,Puerto Rico,72
