C13004_001E,C13004_001EA,C13004_001M,C13004_001MA,C13004_002E,C13004_002EA,C13004_002M,C13004_002MA,C13004_003E,C13004_003EA,C13004_003M,C13004_003MA,C13004_004E,C13004_004EA,C13004_004M,C13004_004MA,C13004_005E,C13004_005EA,C13004_005M,C13004_005MA,C13004_006E,C13004_006EA,C13004_006M,C13004_006MA,C13004_007E,C13004_007EA,C13004_007M,C13004_007MA,GEO_ID,NAME,state
258876,null,2357,null,11997,null,1646,null,8165,null,1367,null,3832,null,978,null,246879,null,2757,null,113346,null,4001,null,133533,null,4551,null,0400000US44,Rhode Island,44
1077345,null,4116,null,56226,null,3535,null,33579,null,2421,null,22647,null,2862,null,1021119,null,5433,null,498494,null,10432,null,522625,null,10969,null,0400000US45,South Carolina,45
182348,null,1720,null,13490,null,1900,null,7549,null,1365,null,5941,null,1170,null,168858,null,2868,null,85692,null,3212,null,83166,null,3796,null,0400000US46,South Dakota,46
1510406,null,5591,null,82448,null,5263,null,50703,null,3683,null,31745,null,3602,null,1427958,null,7736,null,717319,null,10392,null,710639,null,11364,null,0400000US47,Tennessee,47
6015855,null,8753,null,385819,null,11739,null,259748,null,9092,null,126071,null,6732,null,5630036,null,14247,null,2876204,null,20244,null,2753832,null,22235,null,0400000US48,Texas,48
670242,null,2829,null,53375,null,3302,null,45276,null,2679,null,8099,null,1377,null,616867,null,4645,null,338835,null,6998,null,278032,null,7216,null,0400000US49,Utah,49
147580,null,1339,null,6166,null,1009,null,4180,null,783,null,1986,null,608,null,141414,null,1748,null,69923,null,2303,null,71491,null,2777,null,0400000US50,Vermont,50
1938680,null,7113,null,99490,null,5248,null,70043,null,4367,null,29447,null,2703,null,1839190,null,8992,null,939394,null,11025,null,899796,null,12796,null,0400000US51,Virginia,51
1606468,null,4401,null,92276,null,5084,null,65491,null,4141,null,26785,null,3180,null,1514192,null,6445,null,762159,null,10879,null,752033,null,10221,null,0400000US53,Washington,53
425001,null,2857,null,17174,null,2124,null,11980,null,1778,null,5194,null,1252,null,407827,null,3440,null,213822,null,5661,null,194005,null,5893,null,0400000US54,West Virginia,54
1356190,null,3463,null,74502,null,3770,null,51039,null,2928,null,23463,null,2452,null,1281688,null,4739,null,636695,null,8804,null,644993,null,9493,null,0400000US55,Wisconsin,55
123103,null,1835,null,6237,null,1173,null,3928,null,1056,null,2309,null,816,null,116866,null,2012,null,62770,null,2489,null,54096,null,2877,null,0400000US56,Wyoming,56
1005956,null,2442,null,42345,null,3135,null,19907,null,2186,null,22438,null,2468,null,963611,null,4016,null,373814,null,7124,null,589797,null,8374,null,0400000US72,Puerto Rico,72
