B17006_001E,B17006_001EA,B17006_001M,B17006_001MA,B17006_002E,B17006_002EA,B17006_002M,B17006_002MA,B17006_003E,B17006_003EA,B17006_003M,B17006_003MA,B17006_004E,B17006_004EA,B17006_004M,B17006_004MA,B17006_005E,B17006_005EA,B17006_005M,B17006_005MA,B17006_006E,B17006_006EA,B17006_006M,B17006_006MA,B17006_007E,B17006_007EA,B17006_007M,B17006_007MA,B17006_008E,B17006_008EA,B17006_008M,B17006_008MA,B17006_009E,B17006_009EA,B17006_009M,B17006_009MA,B17006_010E,B17006_010EA,B17006_010M,B17006_010MA,B17006_011E,B17006_011EA,B17006_011M,B17006_011MA,B17006_012E,B17006_012EA,B17006_012M,B17006_012MA,B17006_013E,B17006_013EA,B17006_013M,B17006_013MA,B17006_014E,B17006_014EA,B17006_014M,B17006_014MA,B17006_015E,B17006_015EA,B17006_015M,B17006_015MA,B17006_016E,B17006_016EA,B17006_016M,B17006_016MA,B17006_017E,B17006_017EA,B17006_017M,B17006_017MA,B17006_018E,B17006_018EA,B17006_018M,B17006_018MA,B17006_019E,B17006_019EA,B17006_019M,B17006_019MA,B17006_020E,B17006_020EA,B17006_020M,B17006_020MA,B17006_021E,B17006_021EA,B17006_021M,B17006_021MA,B17006_022E,B17006_022EA,B17006_022M,B17006_022MA,B17006_023E,B17006_023EA,B17006_023M,B17006_023MA,B17006_024E,B17006_024EA,B17006_024M,B17006_024MA,B17006_025E,B17006_025EA,B17006_025M,B17006_025MA,B17006_026E,B17006_026EA,B17006_026M,B17006_026MA,B17006_027E,B17006_027EA,B17006_027M,B17006_027MA,B17006_028E,B17006_028EA,B17006_028M,B17006_028MA,B17006_029E,B17006_029EA,B17006_029M,B17006_029MA,GEO_ID,NAME,state
2478938,null,6278,null,482092,null,18567,null,123685,null,9351,null,45390,null,5256,null,7311,null,1644,null,70984,null,6121,null,358407,null,16575,null,38284,null,6624,null,11114,null,2623,null,2312,null,853,null,24858,null,5057,null,320123,null,14375,null,109667,null,7107,null,18379,null,2734,null,192077,null,8856,null,1996846,null,18821,null,1493212,null,21778,null,426783,null,9534,null,83065,null,4319,null,983364,null,16909,null,503634,null,18039,null,105690,null,7580,null,28390,null,3253,null,4680,null,1541,null,72620,null,5849,null,397944,null,15664,null,93088,null,5834,null,21008,null,2606,null,283848,null,12661,null,0400000US13,Georgia,13
282034,null,1042,null,26602,null,4144,null,9026,null,2356,null,2813,null,1074,null,605,null,404,null,5608,null,1687,null,17576,null,3542,null,1303,null,776,null,531,null,376,null,149,null,183,null,623,null,384,null,16273,null,3449,null,6340,null,1746,null,1021,null,502,null,8912,null,2300,null,255432,null,3932,null,199572,null,6501,null,62764,null,3310,null,10700,null,1872,null,126108,null,4706,null,55860,null,5779,null,15583,null,3386,null,4160,null,1363,null,559,null,333,null,10864,null,2641,null,40277,null,4692,null,10093,null,2415,null,1447,null,621,null,28737,null,3345,null,0400000US15,Hawaii,15
398374,null,2350,null,61403,null,5830,null,28619,null,4137,null,10614,null,2032,null,1892,null,624,null,16113,null,2646,null,32784,null,5217,null,4027,null,1624,null,1542,null,846,null,73,null,123,null,2412,null,1129,null,28757,null,4916,null,9474,null,2058,null,1451,null,684,null,17832,null,3458,null,336971,null,6231,null,280393,null,6992,null,82159,null,2903,null,16029,null,1912,null,182205,null,5320,null,56578,null,5136,null,21544,null,3198,null,4903,null,1394,null,1966,null,762,null,14675,null,2545,null,35034,null,4116,null,6441,null,1436,null,1498,null,763,null,27095,null,3093,null,0400000US16,Idaho,16
3141417,null,5088,null,511142,null,19883,null,153515,null,10728,null,47234,null,5235,null,8431,null,1633,null,97850,null,7249,null,357627,null,17032,null,42333,null,6118,null,14242,null,2486,null,2736,null,911,null,25355,null,4318,null,315294,null,14980,null,98563,null,6439,null,14705,null,1713,null,202026,null,11158,null,2630275,null,20568,null,2033880,null,19682,null,577061,null,8117,null,108436,null,4838,null,1348383,null,16451,null,596395,null,17832,null,146703,null,8546,null,40144,null,4225,null,6744,null,1320,null,99815,null,6271,null,449692,null,15221,null,101930,null,6308,null,21398,null,2775,null,326364,null,12227,null,0400000US17,Illinois,17
1540447,null,4860,null,257850,null,11745,null,73873,null,7069,null,25353,null,3123,null,4692,null,1327,null,43828,null,4904,null,183977,null,10299,null,21251,null,3684,null,7844,null,1862,null,486,null,315,null,12921,null,2785,null,162726,null,9674,null,57951,null,4749,null,8476,null,1543,null,96299,null,6976,null,1282597,null,12663,null,984003,null,14588,null,269910,null,6954,null,52747,null,3261,null,661346,null,10798,null,298594,null,12080,null,89099,null,6371,null,26746,null,2988,null,4467,null,1210,null,57886,null,4619,null,209495,null,9736,null,44865,null,3716,null,9047,null,1715,null,155583,null,8360,null,0400000US18,Indiana,18
691659,null,3420,null,90865,null,7254,null,27276,null,4088,null,10362,null,1797,null,2179,null,811,null,14735,null,2645,null,63589,null,5248,null,7048,null,1671,null,3081,null,1006,null,379,null,236,null,3588,null,1041,null,56541,null,5182,null,20087,null,2642,null,3654,null,817,null,32800,null,3652,null,600794,null,7217,null,484185,null,8899,null,132667,null,3694,null,24330,null,1844,null,327188,null,7101,null,116609,null,5874,null,35874,null,3667,null,9432,null,1604,null,1648,null,615,null,24794,null,2995,null,80735,null,4480,null,17103,null,1870,null,4400,null,997,null,59232,null,3754,null,0400000US19,Iowa,19
677801,null,2972,null,94540,null,7083,null,33284,null,4502,null,11985,null,1980,null,1870,null,570,null,19429,null,3282,null,61256,null,5144,null,7105,null,2408,null,1461,null,654,null,298,null,231,null,5346,null,1928,null,54151,null,5242,null,20345,null,2738,null,3042,null,843,null,30764,null,3385,null,583261,null,6891,null,465180,null,8626,null,130797,null,3380,null,23781,null,2141,null,310602,null,6794,null,118081,null,7271,null,35869,null,4485,null,9168,null,1772,null,1566,null,610,null,25135,null,3207,null,82212,null,6425,null,18751,null,2562,null,3828,null,1092,null,59633,null,4922,null,0400000US20,Kansas,20
975096,null,3831,null,228300,null,10368,null,82231,null,7948,null,26580,null,3702,null,6004,null,1356,null,49647,null,5314,null,146069,null,8225,null,17026,null,3208,null,5341,null,1675,null,1331,null,702,null,10354,null,2311,null,129043,null,8155,null,46329,null,3907,null,8435,null,1501,null,74279,null,6078,null,746796,null,10344,null,580710,null,11216,null,156826,null,5034,null,30418,null,2644,null,393466,null,7918,null,166086,null,8439,null,46758,null,5434,null,13068,null,2396,null,2228,null,873,null,31462,null,4120,null,119328,null,7643,null,24960,null,3320,null,6203,null,1193,null,88165,null,6137,null,0400000US21,Kentucky,21
1053715,null,4042,null,278344,null,10570,null,53060,null,5341,null,16114,null,2552,null,2547,null,804,null,34399,null,3909,null,225284,null,10523,null,15466,null,3127,null,5208,null,1515,null,1378,null,790,null,8880,null,2082,null,209818,null,10079,null,65326,null,4374,null,15938,null,2654,null,128554,null,7187,null,775371,null,10861,null,571327,null,11397,null,155264,null,5069,null,30403,null,2528,null,385660,null,9602,null,204044,null,9260,null,51788,null,5422,null,16964,null,3120,null,2693,null,902,null,32131,null,3549,null,152256,null,8535,null,32944,null,3634,null,7574,null,1438,null,111738,null,6143,null,0400000US22,Louisiana,22
271292,null,1980,null,40024,null,3903,null,12956,null,2495,null,4894,null,1244,null,647,null,385,null,7415,null,1841,null,27068,null,3541,null,3018,null,1193,null,581,null,332,null,319,null,277,null,2118,null,989,null,24050,null,3441,null,6796,null,1357,null,1491,null,593,null,15763,null,2618,null,231268,null,3956,null,181154,null,5036,null,46854,null,2113,null,9193,null,1180,null,125107,null,4086,null,50114,null,4372,null,16079,null,2566,null,4766,null,1313,null,601,null,375,null,10712,null,1823,null,34035,null,3758,null,4704,null,1011,null,1198,null,532,null,28133,null,3191,null,0400000US23,Maine,23
1327752,null,2845,null,132127,null,10579,null,26706,null,4665,null,9619,null,2339,null,1246,null,579,null,15841,null,2825,null,105421,null,9389,null,9757,null,2206,null,3601,null,1271,null,500,null,503,null,5656,null,1582,null,95664,null,9586,null,27035,null,3313,null,6768,null,1692,null,61861,null,7441,null,1195625,null,10736,null,866578,null,14900,null,247815,null,6093,null,48955,null,3296,null,569808,null,11467,null,329047,null,12313,null,83883,null,5403,null,27406,null,3177,null,4265,null,1072,null,52212,null,4357,null,245164,null,10753,null,53497,null,4430,null,10582,null,1839,null,181085,null,8045,null,0400000US24,Maryland,24
1401403,null,3530,null,176091,null,9575,null,35423,null,4740,null,10696,null,2441,null,1565,null,620,null,23162,null,3404,null,140668,null,8910,null,11576,null,3355,null,3346,null,1261,null,650,null,448,null,7580,null,2566,null,129092,null,7803,null,35690,null,3806,null,6193,null,1347,null,87209,null,5523,null,1225312,null,9815,null,957694,null,11584,null,265963,null,6132,null,49018,null,3450,null,642713,null,8973,null,267618,null,11517,null,66030,null,5971,null,17000,null,2717,null,3709,null,1038,null,45321,null,3980,null,201588,null,9706,null,40151,null,4462,null,8794,null,1544,null,152643,null,8640,null,0400000US25,Massachusetts,25
2394598,null,4303,null,454418,null,14462,null,125728,null,9425,null,36192,null,3896,null,7078,null,1325,null,82458,null,7127,null,328690,null,12383,null,34716,null,4111,null,13361,null,2085,null,2317,null,765,null,19038,null,2880,null,293974,null,11431,null,93527,null,5089,null,16810,null,2024,null,183637,null,9224,null,1940180,null,14371,null,1506409,null,15862,null,394315,null,6841,null,79557,null,3961,null,1032537,null,10660,null,433771,null,11032,null,109533,null,6876,null,23774,null,3333,null,4010,null,919,null,81749,null,5727,null,324238,null,10323,null,64714,null,4601,null,14322,null,1799,null,245202,null,8369,null,0400000US26,Michigan,26
1232266,null,3597,null,142671,null,8322,null,44109,null,5110,null,13122,null,1939,null,2295,null,655,null,28692,null,3865,null,98562,null,6813,null,11426,null,2059,null,4332,null,1156,null,610,null,427,null,6484,null,1600,null,87136,null,7059,null,32085,null,3817,null,4815,null,1250,null,50236,null,4454,null,1089595,null,8196,null,874637,null,11197,null,249416,null,4729,null,45253,null,2282,null,579968,null,8247,null,214958,null,8171,null,72774,null,5270,null,18400,null,2706,null,3124,null,842,null,51250,null,4119,null,142184,null,8155,null,31185,null,3017,null,6324,null,1268,null,104675,null,6468,null,0400000US27,Minnesota,27
746176,null,4080,null,215644,null,9099,null,45678,null,5829,null,13945,null,2594,null,2139,null,774,null,29594,null,4115,null,169966,null,8839,null,16504,null,4145,null,5683,null,1879,null,663,null,418,null,10158,null,2839,null,153462,null,8265,null,51828,null,3919,null,8991,null,1847,null,92643,null,5917,null,530532,null,10167,null,383127,null,10624,null,105627,null,4725,null,21892,null,2343,null,255608,null,8108,null,147405,null,7903,null,31563,null,4386,null,7254,null,1769,null,1612,null,791,null,22697,null,3380,null,115842,null,7716,null,25014,null,3054,null,8261,null,1669,null,82567,null,5781,null,0400000US28,Mississippi,28
1390628,null,4308,null,240671,null,11556,null,67864,null,6846,null,23351,null,2836,null,3964,null,1099,null,40549,null,4629,null,172807,null,10204,null,20158,null,3673,null,8129,null,1966,null,1306,null,562,null,10723,null,2460,null,152649,null,9866,null,53384,null,4695,null,7532,null,1366,null,91733,null,6739,null,1149957,null,11415,null,882938,null,14489,null,244108,null,6073,null,43830,null,3470,null,595000,null,11279,null,267019,null,11054,null,72960,null,6750,null,17556,null,2683,null,3278,null,943,null,52126,null,5259,null,194059,null,8864,null,40259,null,3944,null,9144,null,1772,null,144656,null,6890,null,0400000US29,Missouri,29
214518,null,1565,null,38228,null,3587,null,18033,null,2877,null,6528,null,1400,null,834,null,354,null,10671,null,1882,null,20195,null,2865,null,2839,null,1254,null,519,null,409,null,200,null,292,null,2120,null,1014,null,17356,null,2654,null,5273,null,1193,null,992,null,570,null,11091,null,2061,null,176290,null,3670,null,140936,null,4765,null,37597,null,1771,null,7604,null,1132,null,95735,null,3975,null,35354,null,3796,null,13115,null,2063,null,3442,null,1139,null,652,null,322,null,9021,null,1594,null,22239,null,3148,null,4994,null,1313,null,1237,null,498,null,16008,null,2452,null,0400000US30,Montana,30
434490,null,2331,null,62791,null,4190,null,19124,null,2785,null,6770,null,1731,null,1207,null,437,null,11147,null,1611,null,43667,null,4091,null,4637,null,1641,null,2501,null,1190,null,67,null,83,null,2069,null,980,null,39030,null,4151,null,13743,null,1870,null,2719,null,774,null,22568,null,3317,null,371699,null,4374,null,297483,null,6092,null,85570,null,3028,null,15183,null,1375,null,196730,null,5073,null,74216,null,5739,null,20943,null,2954,null,6010,null,1607,null,993,null,547,null,13940,null,1950,null,53273,null,5380,null,12154,null,2201,null,2981,null,932,null,38138,null,3897,null,0400000US31,Nebraska,31
647180,null,3192,null,95227,null,9007,null,28580,null,4741,null,9299,null,2267,null,2195,null,845,null,17086,null,3347,null,66647,null,7538,null,9910,null,3450,null,3079,null,1448,null,352,null,352,null,6479,null,2563,null,56737,null,6606,null,16773,null,2538,null,3303,null,1086,null,36661,null,5071,null,551953,null,9331,null,404239,null,10083,null,123778,null,4410,null,21684,null,2623,null,258777,null,7691,null,147714,null,8490,null,50017,null,5493,null,15558,null,2689,null,2158,null,865,null,32301,null,4033,null,97697,null,8068,null,21889,null,3341,null,4716,null,1403,null,71092,null,5716,null,0400000US32,Nevada,32
291303,null,1976,null,24216,null,3956,null,4064,null,1713,null,1427,null,710,null,384,null,408,null,2253,null,1001,null,20152,null,3646,null,5094,null,1902,null,1722,null,1092,null,43,null,73,null,3329,null,1378,null,15058,null,2967,null,4506,null,1176,null,818,null,529,null,9734,null,2260,null,267087,null,4386,null,215090,null,5700,null,56285,null,2175,null,11239,null,1568,null,147566,null,4775,null,51997,null,4903,null,13109,null,2356,null,3995,null,988,null,627,null,338,null,8487,null,1987,null,38888,null,4755,null,5999,null,1455,null,1474,null,716,null,31415,null,3945,null,0400000US33,New Hampshire,33
2032091,null,4107,null,229271,null,12222,null,67261,null,7965,null,24293,null,3564,null,3972,null,1230,null,38996,null,5312,null,162010,null,9431,null,18560,null,3776,null,5976,null,1737,null,941,null,548,null,11643,null,2823,null,143450,null,9141,null,44453,null,4651,null,6519,null,1556,null,92478,null,7397,null,1802820,null,12946,null,1397196,null,15631,null,381168,null,7008,null,74486,null,4386,null,941542,null,12309,null,405624,null,15218,null,101419,null,8006,null,29786,null,4186,null,4090,null,960,null,67543,null,5346,null,304205,null,12713,null,62280,null,4340,null,12417,null,1666,null,229508,null,10563,null,0400000US34,New Jersey,34
483373,null,2736,null,120999,null,7537,null,40622,null,4370,null,12543,null,1889,null,3600,null,845,null,24479,null,3401,null,80377,null,6472,null,11138,null,2385,null,5496,null,1468,null,354,null,253,null,5288,null,1603,null,69239,null,6508,null,23520,null,3545,null,4264,null,1127,null,41455,null,4922,null,362374,null,7955,null,264532,null,8731,null,72129,null,4122,null,12594,null,1616,null,179809,null,6822,null,97842,null,6841,null,31142,null,3669,null,9303,null,1916,null,1491,null,691,null,20348,null,2711,null,66700,null,6304,null,15471,null,2331,null,3265,null,929,null,47964,null,4949,null,0400000US35,New Mexico,35
4325377,null,6074,null,824403,null,20574,null,268357,null,13043,null,89593,null,5801,null,17277,null,2466,null,161487,null,9036,null,556046,null,17100,null,64645,null,7243,null,21675,null,3376,null,4249,null,1120,null,38721,null,4980,null,491401,null,14745,null,141611,null,7223,null,27122,null,2941,null,322668,null,11147,null,3500974,null,21386,null,2593288,null,25685,null,716781,null,10228,null,133813,null,5588,null,1742694,null,19884,null,907686,null,22354,null,223305,null,10273,null,66533,null,5013,null,10027,null,2027,null,146745,null,7601,null,684381,null,19387,null,148125,null,8026,null,30980,null,3008,null,505276,null,14679,null,0400000US36,New York,36
2167293,null,4994,null,415531,null,15413,null,120405,null,9741,null,41901,null,4456,null,7694,null,1662,null,70810,null,6535,null,295126,null,13945,null,31265,null,4357,null,12025,null,2631,null,2079,null,826,null,17161,null,2810,null,263861,null,12922,null,86994,null,6373,null,16090,null,2253,null,160777,null,9917,null,1751762,null,15242,null,1335268,null,18547,null,384879,null,8815,null,69925,null,3904,null,880464,null,12752,null,416494,null,14473,null,112218,null,9150,null,31254,null,4360,null,5347,null,1506,null,75617,null,6717,null,304276,null,14156,null,65899,null,4570,null,15275,null,2324,null,223102,null,11836,null,0400000US37,North Carolina,37
140190,null,1430,null,18013,null,2302,null,4722,null,1231,null,1612,null,665,null,382,null,254,null,2728,null,875,null,13291,null,2037,null,1999,null,802,null,572,null,363,null,66,null,93,null,1361,null,617,null,11292,null,1844,null,4946,null,1175,null,697,null,306,null,5649,null,1296,null,122177,null,2727,null,101938,null,3536,null,27708,null,1526,null,5518,null,826,null,68712,null,2931,null,20239,null,2555,null,6935,null,1226,null,2378,null,681,null,485,null,320,null,4072,null,979,null,13304,null,2011,null,2956,null,956,null,609,null,386,null,9739,null,1583,null,0400000US38,North Dakota,38
2690177,null,5667,null,486989,null,16323,null,121954,null,10440,null,40176,null,4703,null,6264,null,1225,null,75514,null,7298,null,365035,null,14439,null,43014,null,5176,null,16022,null,2382,null,2175,null,808,null,24817,null,3898,null,322021,null,14004,null,106069,null,6159,null,18655,null,2137,null,197297,null,10324,null,2203188,null,16134,null,1687789,null,20395,null,450000,null,7945,null,90724,null,3963,null,1147065,null,16423,null,515399,null,14879,null,134243,null,8588,null,33926,null,3316,null,7883,null,1378,null,92434,null,6948,null,381156,null,13730,null,81441,null,5159,null,17622,null,2191,null,282093,null,11124,null,0400000US39,Ohio,39
876960,null,3497,null,193822,null,8823,null,68553,null,5694,null,23829,null,2757,null,4287,null,1075,null,40437,null,3924,null,125269,null,7755,null,12370,null,2936,null,4284,null,1389,null,961,null,484,null,7125,null,2004,null,112899,null,7151,null,42802,null,4150,null,6611,null,1496,null,63486,null,4841,null,683138,null,9300,null,526787,null,10935,null,148288,null,5295,null,28275,null,2541,null,350224,null,8131,null,156351,null,8362,null,45265,null,4160,null,12344,null,1940,null,2670,null,850,null,30251,null,2808,null,111086,null,6654,null,23962,null,2612,null,5356,null,1050,null,81768,null,5604,null,0400000US40,Oklahoma,40
838835,null,3611,null,136536,null,9049,null,44053,null,5665,null,13805,null,2372,null,2812,null,890,null,27436,null,4112,null,92483,null,7812,null,10379,null,2166,null,4341,null,1526,null,456,null,285,null,5582,null,1465,null,82104,null,7815,null,27256,null,3364,null,4156,null,1334,null,50692,null,5964,null,702299,null,9083,null,552596,null,10253,null,157572,null,4575,null,30066,null,2783,null,364958,null,9067,null,149703,null,8886,null,47263,null,4885,null,10309,null,2020,null,2939,null,1177,null,34015,null,3661,null,102440,null,7391,null,18145,null,2850,null,4437,null,1212,null,79858,null,6208,null,0400000US41,Oregon,41
2724422,null,5021,null,433643,null,15829,null,108021,null,9437,null,32046,null,3898,null,7115,null,1488,null,68860,null,6282,null,325622,null,14691,null,34413,null,5045,null,10630,null,2274,null,1067,null,854,null,22716,null,3729,null,291209,null,14836,null,95447,null,6247,null,15764,null,1921,null,179998,null,11494,null,2290779,null,16748,null,1782107,null,16897,null,469447,null,6891,null,96682,null,4526,null,1215978,null,12112,null,508672,null,14372,null,132632,null,6952,null,35084,null,2840,null,6098,null,1201,null,91450,null,5792,null,376040,null,12331,null,75995,null,5653,null,17472,null,2465,null,282573,null,9740,null,0400000US42,Pennsylvania,42
231056,null,1691,null,40018,null,4905,null,8863,null,2521,null,2982,null,1211,null,790,null,481,null,5091,null,1702,null,31155,null,4481,null,1878,null,1139,null,580,null,517,null,0,null,285,null,1298,null,924,null,29277,null,4475,null,9006,null,1876,null,1981,null,898,null,18290,null,3375,null,191038,null,5097,null,148726,null,5804,null,39069,null,2211,null,7724,null,1212,null,101933,null,4705,null,42312,null,4714,null,8856,null,2148,null,2395,null,1001,null,619,null,479,null,5842,null,1515,null,33456,null,4406,null,6958,null,1478,null,2396,null,1157,null,24102,null,3695,null,0400000US44,Rhode Island,44
