B98022_001E,B98022_001EA,B98022_002E,B98022_002EA,B98022_003E,B98022_003EA,B98022_004E,B98022_004EA,B98022_005E,B98022_005EA,B98022_006E,B98022_006EA,B98022_007E,B98022_007EA,B98022_008E,B98022_008EA,B98022_009E,B98022_009EA,B98022_010E,B98022_010EA,GEO_ID,NAME,state
98.7,null,1.3,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,1.3,null,0.0,null,0.0,null,0400000US27,Minnesota,27
96.0,null,4.0,null,0.3,null,0.2,null,1.1,null,0.0,null,0.0,null,2.4,null,0.0,null,0.0,null,0400000US28,Mississippi,28
99.2,null,0.8,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.8,null,0.0,null,0.0,null,0400000US29,Missouri,29
100.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0400000US30,Montana,30
99.9,null,0.1,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.1,null,0.0,null,0.0,null,0400000US31,Nebraska,31
100.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0400000US32,Nevada,32
98.9,null,1.1,null,0.8,null,0.0,null,0.0,null,0.0,null,0.0,null,0.3,null,0.0,null,0.0,null,0400000US33,New Hampshire,33
97.8,null,2.2,null,0.4,null,0.2,null,0.0,null,0.0,null,0.1,null,0.9,null,0.6,null,0.0,null,0400000US34,New Jersey,34
97.3,null,2.7,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,2.7,null,0.0,null,0.0,null,0400000US35,New Mexico,35
95.9,null,4.1,null,0.5,null,1.3,null,0.1,null,0.0,null,0.1,null,1.1,null,1.0,null,0.1,null,0400000US36,New York,36
98.6,null,1.4,null,0.0,null,0.2,null,0.0,null,0.0,null,0.0,null,0.9,null,0.2,null,0.0,null,0400000US37,North Carolina,37
100.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0400000US38,North Dakota,38
97.3,null,2.7,null,1.3,null,0.1,null,0.2,null,0.0,null,0.0,null,1.1,null,0.0,null,0.0,null,0400000US39,Ohio,39
99.6,null,0.4,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.4,null,0.0,null,0.0,null,0400000US40,Oklahoma,40
96.3,null,3.7,null,0.2,null,0.0,null,0.0,null,0.0,null,0.0,null,3.5,null,0.0,null,0.0,null,0400000US41,Oregon,41
98.0,null,2.0,null,0.3,null,0.0,null,0.0,null,0.0,null,0.0,null,1.6,null,0.0,null,0.0,null,0400000US42,Pennsylvania,42
93.7,null,6.3,null,6.1,null,0.0,null,0.0,null,0.0,null,0.0,null,0.2,null,0.0,null,0.0,null,0400000US44,Rhode Island,44
98.5,null,1.5,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,1.5,null,0.0,null,0.0,null,0400000US45,South Carolina,45
100.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0400000US46,South Dakota,46
99.4,null,0.6,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.6,null,0.0,null,0.0,null,0400000US47,Tennessee,47
97.8,null,2.2,null,0.3,null,0.1,null,0.0,null,0.0,null,0.1,null,1.3,null,0.2,null,0.2,null,0400000US48,Texas,48
98.7,null,1.3,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.2,null,1.0,null,0.0,null,0400000US49,Utah,49
99.2,null,0.8,null,0.8,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0400000US50,Vermont,50
98.7,null,1.3,null,0.0,null,0.1,null,0.0,null,0.0,null,0.0,null,1.3,null,0.0,null,0.0,null,0400000US51,Virginia,51
98.0,null,2.0,null,0.7,null,0.1,null,0.1,null,0.0,null,0.0,null,0.6,null,0.0,null,0.4,null,0400000US53,Washington,53
98.4,null,1.6,null,0.0,null,0.1,null,0.1,null,0.0,null,0.0,null,1.4,null,0.0,null,0.0,null,0400000US54,West Virginia,54
99.6,null,0.4,null,0.1,null,0.1,null,0.0,null,0.0,null,0.0,null,0.2,null,0.0,null,0.0,null,0400000US55,Wisconsin,55
100.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0.0,null,0400000US56,Wyoming,56
96.7,null,3.3,null,0.1,null,0.0,null,0.0,null,0.0,null,0.0,null,3.2,null,0.0,null,0.0,null,0400000US72,Puerto Rico,72
