C17024_001E,C17024_001EA,C17024_001M,C17024_001MA,C17024_002E,C17024_002EA,C17024_002M,C17024_002MA,C17024_003E,C17024_003EA,C17024_003M,C17024_003MA,C17024_004E,C17024_004EA,C17024_004M,C17024_004MA,C17024_005E,C17024_005EA,C17024_005M,C17024_005MA,C17024_006E,C17024_006EA,C17024_006M,C17024_006MA,C17024_007E,C17024_007EA,C17024_007M,C17024_007MA,C17024_008E,C17024_008EA,C17024_008M,C17024_008MA,C17024_009E,C17024_009EA,C17024_009M,C17024_009MA,C17024_010E,C17024_010EA,C17024_010M,C17024_010MA,C17024_011E,C17024_011EA,C17024_011M,C17024_011MA,C17024_012E,C17024_012EA,C17024_012M,C17024_012MA,C17024_013E,C17024_013EA,C17024_013M,C17024_013MA,C17024_014E,C17024_014EA,C17024_014M,C17024_014MA,C17024_015E,C17024_015EA,C17024_015M,C17024_015MA,C17024_016E,C17024_016EA,C17024_016M,C17024_016MA,C17024_017E,C17024_017EA,C17024_017M,C17024_017MA,C17024_018E,C17024_018EA,C17024_018M,C17024_018MA,C17024_019E,C17024_019EA,C17024_019M,C17024_019MA,C17024_020E,C17024_020EA,C17024_020M,C17024_020MA,C17024_021E,C17024_021EA,C17024_021M,C17024_021MA,C17024_022E,C17024_022EA,C17024_022M,C17024_022MA,C17024_023E,C17024_023EA,C17024_023M,C17024_023MA,C17024_024E,C17024_024EA,C17024_024M,C17024_024MA,C17024_025E,C17024_025EA,C17024_025M,C17024_025MA,C17024_026E,C17024_026EA,C17024_026M,C17024_026MA,C17024_027E,C17024_027EA,C17024_027M,C17024_027MA,C17024_028E,C17024_028EA,C17024_028M,C17024_028MA,GEO_ID,NAME,state
768499,null,637,null,193593,null,1004,null,16166,null,2383,null,16345,null,2630,null,11605,null,2496,null,35023,null,3438,null,43472,null,3647,null,29536,null,2808,null,19846,null,2165,null,21600,null,2831,null,469656,null,1203,null,24630,null,2750,null,31418,null,3620,null,18008,null,2391,null,56099,null,3988,null,94245,null,5025,null,79900,null,4211,null,58357,null,3849,null,106999,null,5336,null,105250,null,1070,null,1973,null,513,null,10167,null,1226,null,6288,null,940,null,19447,null,1895,null,22987,null,2099,null,16761,null,1673,null,8531,null,1219,null,19096,null,1914,null,0400000US46,South Dakota,46
5996979,null,4039,null,1440988,null,5379,null,148229,null,10534,null,183040,null,13085,null,79021,null,8060,null,248456,null,14440,null,274845,null,12990,null,194996,null,10323,null,115567,null,6913,null,196834,null,7546,null,3797366,null,4493,null,221646,null,9752,null,310192,null,14053,null,157845,null,8909,null,500829,null,15785,null,684574,null,18686,null,594951,null,14388,null,419063,null,12315,null,908266,null,15039,null,758625,null,2857,null,17360,null,2124,null,73398,null,3891,null,53499,null,3514,null,146743,null,5429,null,143640,null,5521,null,102411,null,5361,null,74891,null,4017,null,146683,null,4777,null,0400000US47,Tennessee,47
23284143,null,7049,null,6524455,null,8331,null,644798,null,20891,null,868021,null,22806,null,454955,null,17768,null,1136731,null,29636,null,1101074,null,21899,null,768655,null,18788,null,512272,null,16365,null,1037949,null,19912,null,14469830,null,5988,null,870295,null,19001,null,1133086,null,26092,null,676837,null,21052,null,2012305,null,36693,null,2420950,null,33213,null,1940759,null,31077,null,1452540,null,25552,null,3963058,null,36863,null,2289858,null,4550,null,60919,null,4082,null,214064,null,8724,null,147332,null,6452,null,381341,null,8924,null,408518,null,11373,null,301220,null,9595,null,212332,null,7066,null,564132,null,12804,null,0400000US48,Texas,48
2601491,null,1717,null,807608,null,2136,null,28176,null,4542,null,60565,null,6724,null,41293,null,5191,null,148233,null,8279,null,197180,null,7919,null,142203,null,7600,null,81937,null,6905,null,108021,null,6064,null,1568231,null,1726,null,64614,null,4878,null,82477,null,6047,null,56019,null,5166,null,197326,null,8807,null,295008,null,10288,null,262653,null,10955,null,209881,null,10366,null,400253,null,10385,null,225652,null,1169,null,4862,null,1099,null,10390,null,1409,null,7901,null,1224,null,33554,null,2906,null,46526,null,3012,null,37002,null,3173,null,27221,null,2285,null,58196,null,3374,null,0400000US49,Utah,49
600231,null,875,null,128744,null,1315,null,5888,null,1468,null,10019,null,1871,null,6951,null,1422,null,18612,null,1959,null,30362,null,2928,null,20358,null,2034,null,14131,null,2230,null,22423,null,2378,null,391126,null,1254,null,16695,null,1729,null,21926,null,2566,null,13043,null,1863,null,43492,null,3037,null,69529,null,4297,null,62356,null,3751,null,51006,null,4410,null,113079,null,5525,null,80361,null,646,null,1101,null,423,null,4960,null,954,null,4442,null,844,null,15490,null,1308,null,14941,null,1410,null,11530,null,1246,null,8759,null,1323,null,19138,null,1639,null,0400000US50,Vermont,50
7466205,null,2981,null,1795231,null,4327,null,97487,null,8541,null,136354,null,12328,null,68578,null,5550,null,231379,null,11600,null,306672,null,10827,null,267292,null,9976,null,203328,null,9953,null,484141,null,12642,null,4801462,null,5022,null,199509,null,8385,null,229322,null,11676,null,119432,null,6797,null,453483,null,15370,null,694662,null,16507,null,686655,null,17006,null,563044,null,16006,null,1855355,null,24099,null,869512,null,3684,null,15005,null,1962,null,65003,null,4138,null,44761,null,3494,null,121773,null,5166,null,144403,null,6535,null,116706,null,5537,null,84164,null,4646,null,277697,null,6142,null,0400000US51,Virginia,51
6337707,null,3377,null,1507087,null,3518,null,104261,null,8875,null,122163,null,7764,null,73777,null,7123,null,222339,null,11248,null,277183,null,11418,null,233776,null,11313,null,157546,null,8108,null,316042,null,10351,null,4094494,null,2752,null,203824,null,10381,null,236467,null,8560,null,132962,null,7106,null,414426,null,13611,null,604096,null,16737,null,602130,null,18553,null,495333,null,15765,null,1405256,null,21415,null,736126,null,2297,null,12606,null,1978,null,45851,null,3118,null,30615,null,3357,null,102240,null,4541,null,135019,null,5919,null,120448,null,6087,null,83274,null,5061,null,206073,null,7000,null,0400000US53,Washington,53
1763476,null,1574,null,378577,null,1962,null,40505,null,4711,null,45772,null,4548,null,22121,null,3574,null,69468,null,5862,null,72982,null,5823,null,56313,null,5050,null,31368,null,3579,null,40048,null,3398,null,1115235,null,1685,null,75988,null,5409,null,107993,null,7283,null,58122,null,4932,null,162094,null,7964,null,198824,null,8391,null,164321,null,8185,null,123813,null,7573,null,224080,null,8784,null,269664,null,1086,null,6789,null,1327,null,21125,null,2196,null,20500,null,2105,null,58393,null,3580,null,64641,null,3457,null,38720,null,3129,null,22369,null,2523,null,37127,null,2620,null,0400000US54,West Virginia,54
5447306,null,2647,null,1296579,null,3376,null,75959,null,6319,null,111021,null,7879,null,63191,null,5796,null,188815,null,8815,null,264580,null,9677,null,222058,null,7490,null,147763,null,7081,null,223192,null,8023,null,3449009,null,2640,null,153824,null,6834,null,189449,null,8611,null,104305,null,6087,null,347370,null,9483,null,579539,null,13130,null,570504,null,12401,null,475141,null,12413,null,1028877,null,15129,null,701718,null,1651,null,15746,null,1816,null,42288,null,2902,null,41467,null,3098,null,126524,null,4594,null,153373,null,5434,null,106902,null,4911,null,71492,null,3852,null,143926,null,4922,null,0400000US55,Wisconsin,55
508840,null,773,null,123202,null,1835,null,6314,null,2312,null,8004,null,2319,null,4082,null,1404,null,22852,null,3424,null,25574,null,3454,null,21070,null,2549,null,13871,null,1993,null,21435,null,2763,null,326073,null,1886,null,11405,null,2159,null,15190,null,2435,null,9222,null,1951,null,38538,null,3479,null,53097,null,4675,null,53069,null,4688,null,40381,null,4238,null,105171,null,5412,null,59565,null,1023,null,765,null,495,null,2386,null,636,null,2898,null,772,null,11573,null,1906,null,12694,null,1502,null,8745,null,1414,null,6876,null,1310,null,13628,null,1646,null,0400000US56,Wyoming,56
3878136,null,4150,null,966509,null,4129,null,361425,null,11994,null,173467,null,10610,null,73008,null,6597,null,154611,null,7275,null,100854,null,5412,null,47569,null,3868,null,23511,null,2940,null,32064,null,3660,null,2396211,null,582,null,562888,null,14444,null,439909,null,14278,null,201842,null,11020,null,452011,null,13503,null,363950,null,14197,null,168621,null,8903,null,82702,null,6670,null,124288,null,7658,null,515416,null,468,null,84516,null,4321,null,140873,null,5716,null,59927,null,4223,null,105665,null,4874,null,62802,null,4011,null,28903,null,2637,null,13331,null,1954,null,19399,null,2413,null,0400000US72,Puerto Rico,72
