C18021_001E,C18021_001EA,C18021_001M,C18021_001MA,C18021_002E,C18021_002EA,C18021_002M,C18021_002MA,C18021_003E,C18021_003EA,C18021_003M,C18021_003MA,C18021_004E,C18021_004EA,C18021_004M,C18021_004MA,C18021_005E,C18021_005EA,C18021_005M,C18021_005MA,C18021_006E,C18021_006EA,C18021_006M,C18021_006MA,C18021_007E,C18021_007EA,C18021_007M,C18021_007MA,C18021_008E,C18021_008EA,C18021_008M,C18021_008MA,C18021_009E,C18021_009EA,C18021_009M,C18021_009MA,C18021_010E,C18021_010EA,C18021_010M,C18021_010MA,C18021_011E,C18021_011EA,C18021_011M,C18021_011MA,C18021_012E,C18021_012EA,C18021_012M,C18021_012MA,C18021_013E,C18021_013EA,C18021_013M,C18021_013MA,C18021_014E,C18021_014EA,C18021_014M,C18021_014MA,C18021_015E,C18021_015EA,C18021_015M,C18021_015MA,GEO_ID,NAME,state
6197084,null,6330,null,168114,null,8264,null,88006,null,5324,null,39110,null,3630,null,48896,null,3504,null,80108,null,5788,null,27254,null,3396,null,52854,null,3660,null,6028970,null,10128,null,2931799,null,8425,null,2236963,null,13320,null,694836,null,12970,null,3097171,null,8326,null,1976235,null,12633,null,1120936,null,13126,null,0400000US13,Georgia,13
804033,null,3163,null,20709,null,2780,null,12431,null,1720,null,6943,null,1527,null,5488,null,991,null,8278,null,1666,null,3422,null,979,null,4856,null,1279,null,783324,null,4418,null,385785,null,3584,null,295845,null,4569,null,89940,null,3980,null,397539,null,2110,null,271942,null,4735,null,125597,null,4712,null,0400000US15,Hawaii,15
945567,null,3152,null,30597,null,2444,null,18979,null,1868,null,11113,null,1700,null,7866,null,1149,null,11618,null,1677,null,5854,null,1311,null,5764,null,1195,null,914970,null,4049,null,455331,null,3286,null,368385,null,4363,null,86946,null,4419,null,459639,null,2814,null,304038,null,5160,null,155601,null,4897,null,0400000US16,Idaho,16
8371247,null,6306,null,176566,null,7555,null,99600,null,5938,null,52976,null,3858,null,46624,null,4163,null,76966,null,4629,null,30629,null,2411,null,46337,null,3764,null,8194681,null,9060,null,4060251,null,6924,null,3112957,null,13497,null,947294,null,12703,null,4134430,null,6041,null,2754965,null,14508,null,1379465,null,15233,null,0400000US17,Illinois,17
4096381,null,4067,null,119105,null,5447,null,69738,null,3955,null,38668,null,3093,null,31070,null,2640,null,49367,null,3177,null,19949,null,1966,null,29418,null,2849,null,3977276,null,6632,null,1962255,null,5357,null,1516563,null,10719,null,445692,null,9958,null,2015021,null,4464,null,1335574,null,10573,null,679447,null,10276,null,0400000US18,Indiana,18
1906124,null,3017,null,50558,null,3795,null,29591,null,2623,null,18976,null,2344,null,10615,null,1534,null,20967,null,2146,null,10350,null,1501,null,10617,null,1492,null,1855566,null,4904,null,926289,null,3889,null,758560,null,6623,null,167729,null,5628,null,929277,null,3314,null,687436,null,6080,null,241841,null,5836,null,0400000US19,Iowa,19
1772004,null,4069,null,50658,null,3374,null,29935,null,2402,null,17706,null,1874,null,12229,null,1648,null,20723,null,2488,null,9651,null,1643,null,11072,null,1546,null,1721346,null,5350,null,855525,null,4055,null,688194,null,7454,null,167331,null,6416,null,865821,null,4157,null,618665,null,6840,null,247156,null,6061,null,0400000US20,Kansas,20
2758808,null,4362,null,122778,null,5900,null,69191,null,4226,null,29002,null,3134,null,40189,null,3134,null,53587,null,3624,null,18036,null,2213,null,35551,null,3160,null,2636030,null,6846,null,1281141,null,5560,null,934797,null,9805,null,346344,null,9510,null,1354889,null,5397,null,855993,null,8427,null,498896,null,8649,null,0400000US21,Kentucky,21
2748761,null,4585,null,102877,null,4921,null,57333,null,3644,null,27250,null,2233,null,30083,null,2692,null,45544,null,3178,null,14529,null,2055,null,31015,null,2529,null,2645884,null,6595,null,1265774,null,5554,null,932060,null,10277,null,333714,null,8735,null,1380110,null,4593,null,843334,null,11647,null,536776,null,11744,null,0400000US22,Louisiana,22
873828,null,2046,null,33227,null,2593,null,21007,null,1818,null,11355,null,1488,null,9652,null,1367,null,12220,null,1614,null,5082,null,978,null,7138,null,1316,null,840601,null,3297,null,407995,null,2296,null,314884,null,3780,null,93111,null,3708,null,432606,null,2236,null,300797,null,4865,null,131809,null,4442,null,0400000US23,Maine,23
3690245,null,4545,null,86671,null,5004,null,48738,null,3622,null,27027,null,3002,null,21711,null,2146,null,37933,null,3173,null,18636,null,2348,null,19297,null,2296,null,3603574,null,6734,null,1723854,null,5202,null,1360509,null,10171,null,363345,null,9014,null,1879720,null,4929,null,1323313,null,10564,null,556407,null,10689,null,0400000US24,Maryland,24
4294205,null,3939,null,99899,null,6665,null,56784,null,4479,null,27868,null,3030,null,28916,null,3268,null,43115,null,3867,null,17611,null,2370,null,25504,null,3116,null,4194306,null,7497,null,2047475,null,5322,null,1578134,null,9767,null,469341,null,10880,null,2146831,null,5375,null,1515698,null,10924,null,631133,null,10495,null,0400000US25,Massachusetts,25
6567092,null,5345,null,178469,null,6679,null,104407,null,5162,null,46388,null,3422,null,58019,null,3890,null,74062,null,4398,null,27026,null,2254,null,47036,null,3265,null,6388623,null,8377,null,3142281,null,6705,null,2242153,null,12878,null,900128,null,11406,null,3246342,null,5801,null,2068921,null,13307,null,1177421,null,13693,null,0400000US26,Michigan,26
3425883,null,4050,null,76487,null,3627,null,46065,null,3044,null,26853,null,2211,null,19212,null,1918,null,30422,null,2590,null,15915,null,1986,null,14507,null,1707,null,3349396,null,5740,null,1680138,null,4626,null,1361128,null,6994,null,319010,null,6728,null,1669258,null,3999,null,1245243,null,8333,null,424015,null,8407,null,0400000US27,Minnesota,27
1837322,null,4813,null,81007,null,4583,null,47199,null,3375,null,21862,null,2937,null,25337,null,2099,null,33808,null,2703,null,10710,null,1658,null,23098,null,2502,null,1756315,null,6542,null,835664,null,5297,null,580879,null,7649,null,254785,null,7855,null,920651,null,3985,null,545067,null,8125,null,375584,null,9381,null,0400000US28,Mississippi,28
3768289,null,4384,null,121004,null,5184,null,72490,null,4714,null,36317,null,3662,null,36173,null,3264,null,48514,null,3158,null,17828,null,2013,null,30686,null,2999,null,3647285,null,7150,null,1769552,null,6503,null,1358827,null,9719,null,410725,null,8438,null,1877733,null,4924,null,1285455,null,11152,null,592278,null,10724,null,0400000US29,Missouri,29
624378,null,2236,null,22045,null,2665,null,15096,null,2354,null,8100,null,1356,null,6996,null,1601,null,6949,null,1200,null,3094,null,753,null,3855,null,930,null,602333,null,3323,null,298297,null,2760,null,229827,null,4275,null,68470,null,3830,null,304036,null,1897,null,210151,null,3969,null,93885,null,3853,null,0400000US30,Montana,30
1126891,null,3088,null,29930,null,2505,null,18584,null,1928,null,11408,null,1404,null,7176,null,1294,null,11346,null,1491,null,5781,null,1176,null,5565,null,959,null,1096961,null,3845,null,545719,null,3253,null,452782,null,3838,null,92937,null,4162,null,551242,null,2466,null,410774,null,5051,null,140468,null,4796,null,0400000US31,Nebraska,31
1660603,null,3677,null,37515,null,4182,null,20328,null,2768,null,11144,null,2407,null,9184,null,1717,null,17187,null,2384,null,7585,null,1715,null,9602,null,1724,null,1623088,null,5501,null,823824,null,3747,null,656279,null,6449,null,167545,null,5749,null,799264,null,3748,null,522705,null,6860,null,276559,null,7075,null,0400000US32,Nevada,32
885785,null,2323,null,21074,null,1943,null,13202,null,1478,null,7246,null,1166,null,5956,null,1144,null,7872,null,1318,null,4581,null,958,null,3291,null,858,null,864711,null,2841,null,424849,null,2272,null,344676,null,3719,null,80173,null,3725,null,439862,null,2110,null,315831,null,4663,null,124031,null,4576,null,0400000US33,New Hampshire,33
5668686,null,4460,null,105660,null,5192,null,57774,null,4203,null,28517,null,2866,null,29257,null,2664,null,47886,null,3418,null,19583,null,2230,null,28303,null,2562,null,5563026,null,6316,null,2742505,null,5757,null,2148851,null,11686,null,593654,null,10875,null,2820521,null,4390,null,1874096,null,14712,null,946425,null,15592,null,0400000US34,New Jersey,34
1256644,null,3071,null,47435,null,3797,null,30374,null,2853,null,14394,null,2027,null,15980,null,2135,null,17061,null,2210,null,5821,null,1054,null,11240,null,1941,null,1209209,null,4509,null,588187,null,3774,null,438775,null,5965,null,149412,null,5703,null,621022,null,3005,null,391859,null,7353,null,229163,null,7084,null,0400000US35,New Mexico,35
12711571,null,7498,null,270585,null,8090,null,149596,null,5960,null,73724,null,3880,null,75872,null,4548,null,120989,null,5715,null,45317,null,3294,null,75672,null,4617,null,12440986,null,11487,null,6055433,null,8627,null,4487846,null,19791,null,1567587,null,19214,null,6385553,null,7658,null,4124826,null,21242,null,2260727,null,20687,null,0400000US36,New York,36
5851250,null,7626,null,186106,null,7575,null,105715,null,5225,null,52874,null,3725,null,52841,null,3998,null,80391,null,5269,null,29642,null,2588,null,50749,null,4147,null,5665144,null,10292,null,2736940,null,8036,null,2095354,null,11361,null,641586,null,11361,null,2928204,null,8251,null,1898859,null,15140,null,1029345,null,16330,null,0400000US37,North Carolina,37
413440,null,1786,null,9838,null,1382,null,7055,null,1089,null,4443,null,931,null,2612,null,673,null,2783,null,645,null,1223,null,375,null,1560,null,547,null,403602,null,2406,null,204075,null,2065,null,166530,null,2876,null,37545,null,2326,null,199527,null,1520,null,151746,null,2678,null,47781,null,2584,null,0400000US38,North Dakota,38
7405751,null,5758,null,202666,null,6512,null,116350,null,5254,null,57117,null,3755,null,59233,null,3852,null,86316,null,3955,null,34918,null,2640,null,51398,null,2903,null,7203085,null,8270,null,3518667,null,6446,null,2653613,null,12463,null,865054,null,11643,null,3684418,null,5826,null,2481001,null,13753,null,1203417,null,13590,null,0400000US39,Ohio,39
2272961,null,4865,null,97320,null,5851,null,56826,null,3823,null,28758,null,2538,null,28068,null,2629,null,40494,null,3178,null,16822,null,2241,null,23672,null,2097,null,2175641,null,7167,null,1064241,null,5433,null,828133,null,7187,null,236108,null,5372,null,1111400,null,4491,null,716121,null,8580,null,395279,null,7771,null,0400000US40,Oklahoma,40
2470203,null,4099,null,80318,null,5178,null,47356,null,3518,null,25030,null,2636,null,22326,null,2388,null,32962,null,3605,null,15740,null,2231,null,17222,null,2237,null,2389885,null,6634,null,1182075,null,4516,null,910755,null,8506,null,271320,null,8762,null,1207810,null,4801,null,796516,null,9428,null,411294,null,10092,null,0400000US41,Oregon,41
7981536,null,5319,null,217549,null,8021,null,123362,null,6485,null,60531,null,4341,null,62831,null,4804,null,94187,null,4933,null,40428,null,2983,null,53759,null,3923,null,7763987,null,9240,null,3801257,null,8264,null,2899432,null,13782,null,901825,null,13862,null,3962730,null,6778,null,2658429,null,14227,null,1304301,null,14069,null,0400000US42,Pennsylvania,42
699080,null,2198,null,17731,null,2657,null,10072,null,1787,null,4611,null,888,null,5461,null,1487,null,7659,null,1668,null,3503,null,1187,null,4156,null,1141,null,681349,null,3318,null,331901,null,2417,null,252364,null,4628,null,79537,null,4235,null,349448,null,2288,null,240708,null,5032,null,108740,null,4917,null,0400000US44,Rhode Island,44
2824448,null,5066,null,90534,null,5816,null,47914,null,4126,null,19176,null,2188,null,28738,null,3041,null,42620,null,3392,null,13341,null,2094,null,29279,null,2670,null,2733914,null,7950,null,1308032,null,6756,null,986097,null,9057,null,321935,null,9239,null,1425882,null,5048,null,897209,null,11095,null,528673,null,9961,null,0400000US45,South Carolina,45
500360,null,1489,null,14209,null,1675,null,8541,null,1374,null,5446,null,979,null,3095,null,919,null,5668,null,1040,null,2756,null,666,null,2912,null,858,null,486151,null,2045,null,242033,null,2153,null,197398,null,3521,null,44635,null,3053,null,244118,null,1825,null,184612,null,3075,null,59506,null,3199,null,0400000US46,South Dakota,46
4002220,null,6127,null,148687,null,6861,null,88862,null,4973,null,40662,null,4048,null,48200,null,3714,null,59825,null,3890,null,20668,null,1799,null,39157,null,3114,null,3853533,null,9446,null,1869560,null,6704,null,1416275,null,9806,null,453285,null,9855,null,1983973,null,6570,null,1263914,null,10681,null,720059,null,11646,null,0400000US47,Tennessee,47
15230520,null,10514,null,460345,null,12387,null,257635,null,9266,null,137224,null,6706,null,120411,null,5338,null,202710,null,7771,null,76041,null,4530,null,126669,null,6238,null,14770175,null,15498,null,7308029,null,12297,null,5731120,null,20231,null,1576909,null,21108,null,7462146,null,10959,null,4633198,null,23302,null,2828948,null,21767,null,0400000US48,Texas,48
1659641,null,2910,null,42228,null,3438,null,23909,null,2505,null,16287,null,2247,null,7622,null,1324,null,18319,null,2389,null,7291,null,1436,null,11028,null,1699,null,1617413,null,4857,null,811768,null,3873,null,682199,null,5373,null,129569,null,4296,null,805645,null,3693,null,531371,null,6258,null,274274,null,6765,null,0400000US49,Utah,49
421412,null,1632,null,12332,null,1903,null,7481,null,1564,null,4377,null,1107,null,3104,null,911,null,4851,null,1001,null,2677,null,789,null,2174,null,661,null,409080,null,2053,null,201859,null,1762,null,158024,null,3114,null,43835,null,2741,null,207221,null,1441,null,155284,null,2235,null,51937,null,2366,null,0400000US50,Vermont,50
5018935,null,8502,null,110340,null,5273,null,61916,null,4191,null,31782,null,3076,null,30134,null,2615,null,48424,null,3662,null,19772,null,2491,null,28652,null,2530,null,4908595,null,11015,null,2369567,null,8394,null,1862670,null,9988,null,506897,null,10079,null,2539028,null,7221,null,1722674,null,12554,null,816354,null,11578,null,0400000US51,Virginia,51
4280519,null,4949,null,145872,null,7886,null,87959,null,5683,null,47352,null,4218,null,40607,null,3776,null,57913,null,4412,null,25624,null,3146,null,32289,null,3308,null,4134647,null,8304,null,2043716,null,6509,null,1581341,null,11515,null,462375,null,11172,null,2090931,null,5669,null,1386071,null,10551,null,704860,null,9861,null,0400000US53,Washington,53
1176111,null,2616,null,59417,null,4244,null,36653,null,3216,null,12576,null,1743,null,24077,null,2306,null,22764,null,2247,null,5197,null,1027,null,17567,null,1872,null,1116694,null,5112,null,544339,null,4253,null,376685,null,6087,null,167654,null,5913,null,572355,null,3603,null,335762,null,7205,null,236593,null,6501,null,0400000US54,West Virginia,54
3657858,null,3930,null,85612,null,4959,null,50825,null,3339,null,27672,null,2372,null,23153,null,2311,null,34787,null,3320,null,15516,null,2017,null,19271,null,2612,null,3572246,null,7083,null,1788167,null,5394,null,1425301,null,8056,null,362866,null,6706,null,1784079,null,4754,null,1302511,null,7983,null,481568,null,7483,null,0400000US55,Wisconsin,55
342934,null,2503,null,13222,null,1957,null,9668,null,1563,null,6383,null,1231,null,3285,null,915,null,3554,null,891,null,1814,null,578,null,1740,null,615,null,329712,null,3177,null,165230,null,2553,null,137658,null,3289,null,27572,null,3014,null,164482,null,1724,null,121362,null,3355,null,43120,null,3101,null,0400000US56,Wyoming,56
2520668,null,2910,null,155781,null,6346,null,75569,null,4053,null,23998,null,2071,null,51571,null,3652,null,80212,null,4454,null,20384,null,2483,null,59828,null,3859,null,2364887,null,7283,null,1125888,null,4237,null,592041,null,10156,null,533847,null,10443,null,1238999,null,5667,null,514584,null,9256,null,724415,null,9209,null,0400000US72,Puerto Rico,72
